gene,chr,start,end,splice_type,novel,aorta_ENCFF745HHL_in_cov,aorta_ENCFF745HHL_total_cov
ENSG00000104388.14,chr8,60516905,60517253,TSS,True,71,310
ENSG00000104388.14,chr8,60584210,60584290,TSS,True,253,309
ENSG00000147813.15,chr8,143574900,143574985,IR,False,368,411
ENSG00000147813.15,chr8,143575093,143575190,IR,False,355,401
ENSG00000147813.15,chr8,143576842,143577061,IR,False,362,408
ENSG00000147813.15,chr8,143577943,143578092,IR,False,360,415
ENSG00000147813.15,chr8,143574779,143574900,PAS,True,44,425
ENSG00000147813.15,chr8,143578092,143578621,TSS,True,64,425
ENSG00000147813.15,chr8,143577815,143578644,TSS,True,372,425
ENSG00000147416.10,chr8,20197363,20197542,TSS,True,48,268
ENSG00000104529.17,chr8,143586849,143597347,ES,False,102,143
ENSG00000104529.17,chr8,143586852,143597347,ES,False,602,939
ENSG00000104529.17,chr8,143590081,143590644,5AS,False,58,216
ENSG00000104529.17,chr8,143590081,143597347,ES,False,150,368
ENSG00000104529.17,chr8,143590735,143597347,3AS,False,35,208
ENSG00000104529.17,chr8,143597347,143598252,TSS,True,172,1255
ENSG00000164741.14,chr8,13083360,13085931,PAS,True,42,205
ENSG00000164741.14,chr8,13099346,13100566,TSS,True,65,184
ENSG00000164741.14,chr8,13132943,13133293,TSS,True,162,191
ENSG00000164741.14,chr8,13514601,13514907,TSS,True,195,219
ENSG00000147454.13,chr8,23528842,23529212,TSS,True,33,100
ENSG00000155975.9,chr8,17294986,17298024,PAS,True,14,132
ENSG00000147526.19,chr8,38728671,38788703,ES,False,236,270
ENSG00000147526.19,chr8,38827288,38831124,5AS,False,132,356
ENSG00000147526.19,chr8,38728133,38728671,TSS,True,137,458
ENSG00000147526.19,chr8,38847954,38853029,PAS,True,138,409
ENSG00000147457.13,chr8,23258830,23260143,ES,False,14,122
ENSG00000147457.13,chr8,23246617,23246994,TSS,True,24,125
ENSG00000147457.13,chr8,23246624,23246824,TSS,True,112,125
ENSG00000137573.13,chr8,69493125,69501873,ES,False,128,226
ENSG00000137573.13,chr8,69492784,69493125,TSS,True,310,536
ENSG00000137573.13,chr8,69576009,69576209,TSS,True,289,507
ENSG00000137573.13,chr8,69658504,69660919,PAS,True,451,519
ENSG00000137573.13,chr8,69627771,69627866,PAS,True,302,500
ENSG00000137573.13,chr8,69628170,69628194,PAS,True,425,501
ENSG00000137573.13,chr8,69623941,69624059,PAS,True,437,491
ENSG00000136997.17,chr8,127736623,127738250,3AS,False,58,296
ENSG00000136997.17,chr8,127736050,127736623,TSS,True,114,414
ENSG00000136997.17,chr8,127738311,127739019,TSS,True,307,414
ENSG00000168575.9,chr8,42416465,42417967,PAS,True,25,175
ENSG00000168575.9,chr8,42541537,42541937,TSS,True,164,200
ENSG00000168575.9,chr8,42436988,42437417,TSS,True,138,175
ENSG00000168575.9,chr8,42501030,42501263,TSS,True,146,186
ENSG00000104419.14,chr8,133237171,133239119,PAS,True,19,161
ENSG00000104419.14,chr8,133250439,133250521,TSS,False,223,279
ENSG00000164949.7,chr8,94260512,94262204,5AS,False,35,209
ENSG00000164949.7,chr8,94262204,94262338,TSS,True,203,238
ENSG00000164949.7,chr8,94262089,94262319,TSS,True,64,238
ENSG00000160948.13,chr8,144423922,144424040,IR,False,153,178
ENSG00000160948.13,chr8,144424268,144424717,IR,False,153,178
ENSG00000160948.13,chr8,144424819,144424945,IR,False,138,178
ENSG00000160948.13,chr8,144425051,144425682,IR,False,112,156
ENSG00000160948.13,chr8,144423597,144423922,PAS,True,25,179
ENSG00000160948.13,chr8,144428488,144428582,TSS,True,19,183
ENSG00000137575.11,chr8,58572314,58575902,3AS,False,114,471
ENSG00000156804.7,chr8,123540898,123541595,TSS,True,30,119
ENSG00000159167.11,chr8,23854405,23854807,TSS,False,18,106
ENSG00000104635.13,chr8,22367230,22367408,TSS,True,81,100
ENSG00000158863.21,chr8,22101392,22101851,TSS,True,57,128
ENSG00000158863.21,chr8,22102792,22104910,PAS,True,15,109
ENSG00000104613.11,chr8,19817133,19817666,TSS,True,22,109
ENSG00000104613.11,chr8,19851648,19852081,PAS,True,26,106
ENSG00000070756.15,chr8,100721390,100722092,TSS,True,158,399
ENSG00000070756.15,chr8,100709458,100711202,TSS,True,325,385
ENSG00000155097.11,chr8,103021021,103021225,TSS,True,17,109
ENSG00000185803.9,chr8,144358554,144359065,TSS,True,32,100
ENSG00000133872.13,chr8,30070059,30082846,ES,False,157,982
ENSG00000067225.17,chr15,72200655,72206727,ME,False,791,2900
ENSG00000140545.14,chr15,88898681,88899532,PAS,True,97,476
ENSG00000140545.14,chr15,88903468,88905901,PAS,True,359,403
ENSG00000140545.14,chr15,88913246,88913458,TSS,True,163,515
ENSG00000068305.17,chr15,99565428,99566104,TSS,True,33,101
ENSG00000181026.14,chr15,88621258,88621382,TSS,False,42,109
ENSG00000181026.14,chr15,88626139,88626749,TSS,True,93,107
ENSG00000181026.14,chr15,88629254,88629426,TSS,True,93,107
ENSG00000159322.17,chr15,72751294,72752895,PAS,True,74,108
ENSG00000159322.17,chr15,72751294,72752892,PAS,True,51,108
ENSG00000159322.17,chr15,72783458,72783781,TSS,True,25,112
ENSG00000137767.13,chr15,45634745,45635108,TSS,True,34,266
ENSG00000138600.9,chr15,50725323,50726320,ES,False,88,108
ENSG00000138600.9,chr15,50725323,50726320,5AS,True,88,100
ENSG00000069966.18,chr15,52179767,52180007,TSS,True,21,204
ENSG00000137824.15,chr15,40754790,40755198,5AS,False,53,164
ENSG00000137824.15,chr15,40735883,40736594,PAS,True,18,175
ENSG00000137824.15,chr15,40755082,40755282,TSS,True,64,176
ENSG00000137824.15,chr15,40755198,40755282,TSS,True,123,176
ENSG00000140285.9,chr15,49423240,49423440,TSS,True,17,114
ENSG00000140262.17,chr15,57262093,57262196,PAS,False,81,150
ENSG00000140262.17,chr15,57263111,57263870,PAS,False,115,151
ENSG00000128731.16,chr15,28111036,28112035,PAS,True,80,118
ENSG00000128731.16,chr15,28322074,28322191,TSS,True,62,118
ENSG00000128951.13,chr15,48331409,48331795,TSS,True,17,124
ENSG00000140264.19,chr15,43792311,43792383,TSS,True,30,237
ENSG00000140264.19,chr15,43793709,43794050,PAS,True,42,231
ENSG00000138592.13,chr15,50424514,50439008,5AS,False,60,113
ENSG00000138592.13,chr15,50424230,50424514,TSS,True,74,162
ENSG00000138592.13,chr15,50424347,50424654,TSS,True,109,162
ENSG00000179335.18,chr15,74615703,74615898,TSS,False,66,295
ENSG00000179335.18,chr15,74629706,74630200,PAS,True,44,298
ENSG00000140374.15,chr15,76292700,76311349,ES,False,30,157
ENSG00000260916.7,chr15,55408220,55408470,TSS,True,77,368
ENSG00000260916.7,chr15,55407846,55408373,TSS,False,312,368
ENSG00000140553.17,chr15,90935330,90935543,5AS,False,60,103
ENSG00000140553.17,chr15,90935216,90935330,TSS,True,121,181
ENSG00000140553.17,chr15,90935268,90935375,TSS,True,137,181
ENSG00000137809.16,chr15,68301079,68303130,PAS,True,93,192
ENSG00000137809.16,chr15,68321149,68321503,PAS,True,117,165
ENSG00000137809.16,chr15,68432014,68432203,TSS,False,154,231
ENSG00000137809.16,chr15,68332337,68332482,TSS,True,175,215
ENSG00000140157.14,chr15,22838582,22838947,TSS,True,104,116
ENSG00000140157.14,chr15,22838643,22838921,TSS,True,31,116
ENSG00000140157.14,chr15,22838647,22839174,TSS,True,99,116
ENSG00000140319.10,chr15,40039092,40039181,TSS,True,27,220
ENSG00000182718.16,chr15,60386086,60397942,ME,False,293,367
ENSG00000033800.13,chr15,68054293,68054350,TSS,True,16,112
ENSG00000033800.13,chr15,68187541,68191462,PAS,True,11,105
ENSG00000140416.20,chr15,63042943,63056984,ME,False,901,5737
ENSG00000140416.20,chr15,63042943,63056984,5AS,True,37,274
ENSG00000140416.20,chr15,63043831,63044026,IR,False,42,116
ENSG00000140575.12,chr15,90388211,90388396,TSS,True,91,259
ENSG00000140575.12,chr15,90476662,90476700,PAS,True,49,211
ENSG00000157766.16,chr15,88859417,88871381,ES,False,144,229
ENSG00000157766.16,chr15,88857213,88859417,TSS,True,36,263
ENSG00000157766.16,chr15,88874404,88875356,PAS,True,40,286
ENSG00000074410.13,chr15,63340287,63340423,TSS,True,42,118
ENSG00000074410.13,chr15,63381635,63382110,TSS,True,87,119
ENSG00000273749.4,chr15,22867051,22870192,PAS,True,19,135
ENSG00000273749.4,chr15,22980286,22980440,TSS,True,120,139
ENSG00000273749.4,chr15,22903705,22905508,TSS,True,110,131
ENSG00000273749.4,chr15,22910519,22910630,TSS,True,121,135
ENSG00000273749.4,chr15,22909193,22909309,TSS,True,118,135
ENSG00000170776.21,chr15,85655787,85664562,ES,False,34,107
ENSG00000170776.21,chr15,85578991,85582107,TSS,True,153,186
ENSG00000170776.21,chr15,85619350,85620172,TSS,True,116,186
ENSG00000170776.21,chr15,85684740,85686620,PAS,True,34,133
ENSG00000103994.17,chr15,42446589,42446658,PAS,False,201,231
ENSG00000103994.17,chr15,42449664,42451954,PAS,False,47,224
ENSG00000103994.17,chr15,42490979,42491144,TSS,True,132,272
ENSG00000103994.17,chr15,42456957,42457532,TSS,True,190,271
ENSG00000138593.8,chr15,49016853,49017015,PAS,True,26,100
ENSG00000140395.8,chr15,78283229,78283521,PAS,True,12,103
ENSG00000128923.10,chr15,58851965,58854484,3AS,False,108,434
ENSG00000128923.10,chr15,58854481,58859813,PAS,True,134,464
ENSG00000128923.10,chr15,58854484,58860267,PAS,True,352,464
ENSG00000103811.16,chr15,78944890,78945105,TSS,True,20,149
ENSG00000028528.14,chr15,64095898,64096172,TSS,True,41,374
ENSG00000166411.13,chr15,78149300,78149430,TSS,True,17,159
ENSG00000103591.12,chr15,67236820,67254558,5AS,False,134,155
ENSG00000103591.12,chr15,67254558,67254693,TSS,False,26,160
ENSG00000103591.12,chr15,67254413,67254671,TSS,True,140,160
ENSG00000182511.11,chr15,90884544,90885036,5AS,False,131,174
ENSG00000182511.11,chr15,90885258,90886960,ES,False,24,185
ENSG00000182511.11,chr15,90890484,90891553,ES,False,36,211
ENSG00000182511.11,chr15,90884040,90884544,TSS,True,96,236
ENSG00000182511.11,chr15,90884434,90884639,TSS,True,190,236
ENSG00000166963.12,chr15,43517606,43517700,TSS,False,94,283
ENSG00000086666.18,chr15,80059809,80120327,ES,False,145,163
ENSG00000086666.18,chr15,80059654,80059809,TSS,True,47,211
ENSG00000086666.18,chr15,80059911,80059963,TSS,True,183,211
ENSG00000276550.4,chr15,22494656,22494955,TSS,True,59,113
ENSG00000276550.4,chr15,22589942,22590888,PAS,False,75,106
ENSG00000276550.4,chr15,22589679,22590831,PAS,True,90,106
ENSG00000103710.10,chr15,65067732,65068327,TSS,True,131,880
ENSG00000159251.7,chr15,34795505,34795733,TSS,False,617,2383
ENSG00000159251.7,chr15,34794679,34795489,TSS,True,1984,2383
ENSG00000128739.22,chr15,24954852,24955062,TSS,True,77,344
ENSG00000128739.22,chr15,24856512,24856716,TSS,True,297,345
ENSG00000177082.12,chr15,84645836,84646183,IR,False,92,118
ENSG00000177082.12,chr15,84639281,84643723,PAS,True,21,127
ENSG00000177082.12,chr15,84654226,84654343,TSS,False,108,132
ENSG00000177082.12,chr15,84654233,84654293,TSS,False,63,132
ENSG00000140497.16,chr15,74873198,74873392,TSS,True,24,187
ENSG00000140386.12,chr15,76767088,76771741,5AS,False,109,170
ENSG00000140386.12,chr15,76702849,76703002,PAS,False,164,185
ENSG00000140386.12,chr15,76728626,76728737,PAS,True,105,181
ENSG00000140386.12,chr15,76763665,76765072,PAS,True,155,181
ENSG00000140386.12,chr15,76905298,76905755,TSS,True,32,190
ENSG00000137801.10,chr15,39589784,39590023,TSS,True,144,193
ENSG00000137801.10,chr15,39595361,39598913,PAS,True,25,168
ENSG00000090487.10,chr15,64989664,64989951,TSS,True,18,161
ENSG00000185787.14,chr15,78872781,78873057,TSS,True,82,620
ENSG00000140526.17,chr15,89088418,89088563,TSS,True,78,117
ENSG00000140538.16,chr15,87866591,87877120,PAS,True,29,112
ENSG00000140538.16,chr15,87977359,87979463,PAS,True,85,104
ENSG00000140538.16,chr15,88255905,88256738,TSS,True,62,122
ENSG00000140538.16,chr15,88135100,88135387,TSS,True,109,122
ENSG00000103978.15,chr15,42228820,42233212,ME,False,26,235
ENSG00000103978.15,chr15,42273254,42273556,TSS,True,28,258
ENSG00000166073.10,chr15,39802254,39919854,ES,True,16,108
ENSG00000166073.10,chr15,39919854,39920961,TSS,True,35,143
ENSG00000131871.14,chr15,101270486,101272856,PAS,True,25,175
ENSG00000131871.14,chr15,101277341,101277489,TSS,True,19,178
ENSG00000067221.13,chr15,73984868,73985317,3AS,False,48,125
ENSG00000067221.13,chr15,73988802,73990350,ES,False,38,121
ENSG00000067221.13,chr15,73992090,73992338,TSS,True,15,130
ENSG00000138629.15,chr15,74458896,74461107,5AS,False,92,156
ENSG00000138629.15,chr15,74458896,74461157,5AS,True,20,112
ENSG00000138629.15,chr15,74461036,74461177,TSS,False,127,187
ENSG00000138629.15,chr15,74461107,74461179,TSS,True,95,187
ENSG00000138629.15,chr15,74461157,74461185,TSS,True,167,187
ENSG00000103966.10,chr15,41972258,41972597,TSS,True,89,300
ENSG00000103966.10,chr15,41919209,41919714,TSS,True,226,280
ENSG00000140474.13,chr15,74840316,74840497,IR,False,60,103
ENSG00000140474.13,chr15,74843003,74843454,TSS,True,54,121
ENSG00000140474.13,chr15,74842074,74843156,TSS,True,99,121
ENSG00000140474.13,chr15,74842279,74843166,TSS,True,104,121
ENSG00000140511.11,chr15,88895458,88897163,TSS,True,40,219
ENSG00000137831.14,chr15,70763329,70763564,TSS,True,83,514
ENSG00000157823.16,chr15,89871546,89888520,ES,False,93,107
ENSG00000140400.16,chr15,75355147,75356032,PAS,True,15,101
ENSG00000140400.16,chr15,75368482,75368783,TSS,False,41,101
ENSG00000134152.10,chr15,34163690,34209950,ES,False,104,116
ENSG00000134152.10,chr15,34137870,34142371,PAS,True,70,126
ENSG00000134152.10,chr15,34144588,34147289,PAS,True,112,126
ENSG00000134152.10,chr15,34146126,34148750,PAS,True,89,126
ENSG00000114062.19,chr15,25405502,25438488,ES,False,63,106
ENSG00000114062.19,chr15,25334239,25339257,PAS,True,45,125
ENSG00000114062.19,chr15,25369396,25371812,PAS,True,73,116
ENSG00000114062.19,chr15,25438488,25439115,TSS,True,17,128
ENSG00000182054.9,chr15,90102275,90102512,TSS,True,23,223
ENSG00000140299.11,chr15,59664120,59668891,ES,False,88,113
ENSG00000140299.11,chr15,59659147,59664120,PAS,True,30,143
ENSG00000140299.11,chr15,59668133,59668990,PAS,True,125,143
ENSG00000140299.11,chr15,59689134,59689345,TSS,True,16,150
ENSG00000182774.12,chr15,82540425,82540460,TSS,True,36,180
ENSG00000182774.12,chr15,82539980,82540445,TSS,True,158,179
ENSG00000179010.14,chr4,6640708,6640827,IR,False,289,1008
ENSG00000179010.14,chr4,6640655,6640708,TSS,False,729,1018
ENSG00000179010.14,chr4,6640682,6641258,TSS,True,301,1018
ENSG00000168214.20,chr4,26321048,26386352,ES,False,95,169
ENSG00000168214.20,chr4,26320803,26321048,TSS,True,80,249
ENSG00000109472.13,chr4,165378996,165379528,TSS,True,46,125
ENSG00000109472.13,chr4,165464388,165464586,TSS,True,106,125
ENSG00000109180.14,chr4,48831060,48831249,TSS,True,36,110
ENSG00000109180.14,chr4,48831092,48831496,TSS,True,89,110
ENSG00000168743.12,chr4,105895306,105895723,TSS,True,72,121
ENSG00000152795.17,chr4,82424883,82425562,IR,False,23,194
ENSG00000152795.17,chr4,82424883,82426036,IR,False,352,524
ENSG00000152795.17,chr4,82425667,82426036,IR,False,33,204
ENSG00000152795.17,chr4,82422746,82424883,PAS,True,196,572
ENSG00000152795.17,chr4,82423203,82426129,PAS,True,390,561
ENSG00000090316.15,chr4,1289834,1289982,TSS,True,39,292
ENSG00000118785.13,chr4,87980126,87981474,ES,False,54,180
ENSG00000118785.13,chr4,87975650,87975800,TSS,True,20,190
ENSG00000064042.17,chr4,41360561,41360936,TSS,True,85,276
ENSG00000064042.17,chr4,41697159,41700044,PAS,True,212,265
ENSG00000064042.17,chr4,41646122,41646276,PAS,True,74,222
ENSG00000071127.16,chr4,10116650,10116986,TSS,True,344,1830
ENSG00000109736.14,chr4,2930953,2931060,IR,False,267,306
ENSG00000109736.14,chr4,2929927,2930953,PAS,True,42,309
ENSG00000109736.14,chr4,2933752,2934511,TSS,True,278,309
ENSG00000109736.14,chr4,2934768,2934880,TSS,True,50,309
ENSG00000109501.13,chr4,6270014,6277454,3AS,False,20,117
ENSG00000109501.13,chr4,6269831,6270014,TSS,True,158,275
ENSG00000169744.12,chr4,16508683,16511980,3AS,False,19,109
ENSG00000169744.12,chr4,16501533,16502873,PAS,True,23,120
ENSG00000169744.12,chr4,16898353,16898952,TSS,True,31,127
ENSG00000127419.16,chr4,932540,950420,ES,False,22,113
ENSG00000127419.16,chr4,951258,951681,3AS,False,105,121
ENSG00000127419.16,chr4,932347,932540,TSS,True,14,130
ENSG00000129187.14,chr4,182915575,182917310,5AS,False,71,248
ENSG00000129187.14,chr4,182917287,182917475,TSS,True,86,263
ENSG00000129187.14,chr4,182917310,182917565,TSS,True,191,263
ENSG00000180801.13,chr4,113903675,113978436,ES,False,75,103
ENSG00000180801.13,chr4,113901181,113903675,PAS,True,36,145
ENSG00000180801.13,chr4,113978436,113980315,TSS,True,38,146
ENSG00000163069.12,chr4,52038226,52038315,TSS,True,17,114
ENSG00000052802.12,chr4,165327764,165337788,ES,False,16,159
ENSG00000138801.8,chr4,107720119,107720395,TSS,False,21,177
ENSG00000197712.11,chr4,38867834,38878070,ES,False,90,112
ENSG00000197712.11,chr4,38867562,38867834,TSS,True,50,165
ENSG00000197712.11,chr4,38931450,38931618,PAS,True,56,144
ENSG00000197712.11,chr4,38943455,38945749,PAS,True,114,148
ENSG00000087274.16,chr4,2843837,2844024,TSS,True,233,290
ENSG00000087274.16,chr4,2928170,2930081,PAS,True,18,104
ENSG00000152583.12,chr4,87472765,87473803,PAS,True,2399,4574
ENSG00000152583.12,chr4,87493625,87494598,PAS,True,1945,4191
ENSG00000152583.12,chr4,87529044,87529466,TSS,True,504,4580
ENSG00000065882.15,chr4,38049898,38054198,ES,False,93,109
ENSG00000065882.15,chr4,37977291,37977529,TSS,False,128,176
ENSG00000065882.15,chr4,38014506,38014973,TSS,False,132,176
ENSG00000065882.15,chr4,38137134,38141584,PAS,True,44,172
ENSG00000065882.15,chr4,38089931,38090024,PAS,True,138,154
ENSG00000138758.11,chr4,76949691,76949930,TSS,True,95,225
ENSG00000138758.11,chr4,77030782,77038607,PAS,True,70,140
ENSG00000138758.11,chr4,77028628,77028761,PAS,True,101,140
ENSG00000196616.13,chr4,99321313,99321443,TSS,True,98,849
ENSG00000164116.16,chr4,155696849,155696934,IR,False,19,109
ENSG00000164116.16,chr4,155666696,155666965,TSS,False,67,139
ENSG00000164116.16,chr4,155710713,155711251,TSS,True,117,135
ENSG00000109606.12,chr4,24527463,24528041,PAS,True,32,120
ENSG00000109606.12,chr4,24538006,24540299,PAS,True,95,117
ENSG00000109606.12,chr4,24584322,24584621,TSS,True,13,121
ENSG00000129116.18,chr4,168831990,168832171,TSS,True,577,1841
ENSG00000129116.18,chr4,168877717,168878394,TSS,True,1546,1834
ENSG00000129116.18,chr4,168926212,168928475,PAS,True,372,1750
ENSG00000129116.18,chr4,168924254,168924387,PAS,True,1408,1743
ENSG00000109475.16,chr4,108620535,108620600,TSS,False,63,201
ENSG00000109475.16,chr4,108620576,108622024,TSS,True,161,201
ENSG00000163110.14,chr4,94573393,94575942,3AS,False,179,418
ENSG00000163110.14,chr4,94576034,94585564,5AS,True,359,454
ENSG00000163110.14,chr4,94451851,94451995,TSS,True,214,669
ENSG00000163110.14,chr4,94663977,94668223,PAS,True,153,630
ENSG00000163110.14,chr4,94573350,94574515,PAS,True,439,541
ENSG00000153130.17,chr4,140379192,140380961,ES,False,24,236
ENSG00000145216.15,chr4,53377923,53379224,ES,False,125,226
ENSG00000145216.15,chr4,53391139,53399729,ES,False,142,214
ENSG00000145216.15,chr4,53399839,53425871,ES,False,77,226
ENSG00000145216.15,chr4,53428183,53442652,ES,False,148,226
ENSG00000132466.18,chr4,73142639,73142704,TSS,True,54,102
ENSG00000087008.15,chr4,8370994,8374977,ES,False,33,112
ENSG00000087008.15,chr4,8364702,8367080,PAS,True,20,132
ENSG00000087008.15,chr4,8428350,8428501,TSS,True,36,132
ENSG00000134851.12,chr4,55425375,55426176,PAS,True,59,405
ENSG00000178950.16,chr4,866955,867433,TSS,True,73,111
ENSG00000109332.19,chr4,102827426,102827835,TSS,True,385,738
ENSG00000109332.19,chr4,102826484,102827192,TSS,True,540,738
ENSG00000109332.19,chr4,102827591,102827920,TSS,True,657,738
ENSG00000154553.14,chr4,185500659,185502483,PAS,True,91,894
ENSG00000154553.14,chr4,185535341,185535526,TSS,True,129,914
ENSG00000168884.14,chr4,2756013,2756396,TSS,False,23,204
ENSG00000163950.12,chr4,1700070,1711873,ES,False,12,102
ENSG00000174780.16,chr4,56501683,56503681,PAS,True,221,269
ENSG00000174780.16,chr4,56491430,56491674,PAS,True,66,269
ENSG00000138768.14,chr4,75801078,75801179,PAS,True,30,240
ENSG00000169851.15,chr4,30720329,30724596,TSS,True,49,102
ENSG00000169851.15,chr4,31142472,31146800,PAS,True,86,134
ENSG00000169851.15,chr4,31142471,31145453,PAS,True,108,134
ENSG00000169116.11,chr4,74933027,74933370,TSS,True,161,702
ENSG00000168936.10,chr4,1717428,1718151,ES,False,28,136
ENSG00000168936.10,chr4,1717675,1718151,IR,True,109,122
ENSG00000168936.10,chr4,1720632,1721320,TSS,True,55,163
ENSG00000168936.10,chr4,1718151,1718605,TSS,False,133,163
ENSG00000145293.15,chr4,82430884,82447919,5AS,False,33,159
