gene,chr,start,end,splice_type,novel,WTC11_ENCFF985LGZ_in_cov,WTC11_ENCFF985LGZ_total_cov
ENSG00000184428.12,chr8,143334739,143334915,TSS,True,21,123
ENSG00000179526.16,chr8,144099205,144099276,IR,True,100,134
ENSG00000179526.16,chr8,144103552,144104905,TSS,True,31,151
ENSG00000104738.17,chr8,47960498,47961014,TSS,True,83,432
ENSG00000164754.14,chr8,116874610,116874896,TSS,False,107,445
ENSG00000120526.10,chr8,109333892,109334121,TSS,True,21,130
ENSG00000168476.11,chr8,22139061,22139415,IR,False,103,118
ENSG00000168476.11,chr8,22141450,22141949,TSS,True,18,127
ENSG00000071894.16,chr8,144409288,144410022,TSS,False,93,157
ENSG00000071894.16,chr8,144409014,144409325,TSS,True,131,157
ENSG00000120992.17,chr8,54101754,54102030,TSS,True,73,633
ENSG00000104687.13,chr8,30727529,30727967,TSS,True,33,179
ENSG00000104695.12,chr8,30812319,30812857,TSS,True,11,107
ENSG00000184489.11,chr8,141391976,141392084,TSS,True,31,100
ENSG00000184489.11,chr8,141421386,141422345,TSS,True,78,100
ENSG00000180694.13,chr8,90625862,90645110,ES,False,13,106
ENSG00000180694.13,chr8,90645110,90646144,TSS,True,24,130
ENSG00000156467.9,chr8,96235511,96235629,TSS,True,51,431
ENSG00000155096.13,chr8,102843747,102858012,ES,False,257,374
ENSG00000155096.13,chr8,102863806,102864170,TSS,True,89,464
ENSG00000120896.13,chr8,22565287,22565872,TSS,True,62,228
ENSG00000164961.15,chr8,125091614,125091823,TSS,True,14,104
ENSG00000168495.12,chr8,22245093,22245183,TSS,False,86,101
ENSG00000168495.12,chr8,22245325,22245614,TSS,True,28,101
ENSG00000187954.12,chr8,144449579,144450770,PAS,True,98,141
ENSG00000187954.12,chr8,144451120,144452570,PAS,True,83,136
ENSG00000187954.12,chr8,144462282,144462876,TSS,True,17,104
ENSG00000221914.9,chr8,26291481,26291826,TSS,True,23,103
ENSG00000160973.7,chr8,144475223,144475582,3AS,False,47,265
ENSG00000160973.7,chr8,144475582,144475851,TSS,True,31,298
ENSG00000198363.17,chr8,61638360,61642887,3AS,False,27,174
ENSG00000198363.17,chr8,61499796,61503509,PAS,True,149,204
ENSG00000198363.17,chr8,61623699,61626280,PAS,True,58,188
ENSG00000198363.17,chr8,61714268,61714896,TSS,True,35,208
ENSG00000180900.18,chr8,143815213,143815816,TSS,False,75,103
ENSG00000147533.16,chr8,41490558,41490617,TSS,False,32,178
ENSG00000147533.16,chr8,41490582,41490965,TSS,True,159,178
ENSG00000158941.16,chr8,22604637,22604842,TSS,True,52,279
ENSG00000169398.19,chr8,140864399,140890542,ES,False,30,123
ENSG00000169398.19,chr8,140890769,141001124,ES,False,82,134
ENSG00000169398.19,chr8,140658381,140659678,PAS,True,31,197
ENSG00000169398.19,chr8,140877870,140879637,PAS,True,125,147
ENSG00000169398.19,chr8,141001124,141001674,TSS,True,66,202
ENSG00000134013.15,chr8,23403953,23404194,TSS,True,35,129
ENSG00000147649.9,chr8,97643970,97644887,TSS,True,17,108
ENSG00000176209.11,chr8,42541584,42541705,TSS,True,53,109
ENSG00000176209.11,chr8,42541596,42542373,TSS,True,77,109
ENSG00000176209.11,chr8,42541611,42542155,TSS,False,94,109
ENSG00000169490.16,chr8,38996212,38996517,TSS,True,22,118
ENSG00000161016.17,chr8,144792365,144792428,TSS,False,2781,4412
ENSG00000158669.11,chr8,41578038,41578278,TSS,True,36,134
ENSG00000182307.13,chr8,145052497,145052585,IR,False,119,159
ENSG00000182307.13,chr8,145052437,145052497,TSS,False,46,165
ENSG00000182307.13,chr8,145052464,145052897,TSS,True,125,165
ENSG00000205268.10,chr8,65779803,65782782,ES,False,101,117
ENSG00000205268.10,chr8,65841370,65842574,TSS,True,30,138
ENSG00000176731.11,chr8,85217502,85220305,ES,False,37,104
ENSG00000164733.20,chr8,11868000,11868173,TSS,True,18,153
ENSG00000104413.16,chr8,94678371,94696851,ES,False,19,104
ENSG00000104413.16,chr8,94678371,94705924,ES,False,30,153
ENSG00000104413.16,chr8,94692827,94705924,ES,False,19,104
ENSG00000104413.16,chr8,94640526,94641450,TSS,True,54,199
ENSG00000104413.16,chr8,94705924,94707466,PAS,True,22,179
ENSG00000104522.15,chr8,143614453,143614623,IR,False,125,148
ENSG00000104522.15,chr8,143617473,143618177,TSS,False,29,154
ENSG00000185122.10,chr8,144312244,144313510,ES,False,230,285
ENSG00000077782.20,chr8,38418373,38419538,5AS,False,37,219
ENSG00000077782.20,chr8,38428093,38428351,5AS,False,130,181
ENSG00000077782.20,chr8,38467980,38468832,TSS,True,152,315
ENSG00000104332.11,chr8,41308615,41309485,TSS,False,103,283
ENSG00000153310.19,chr8,129871496,129903311,ES,False,86,235
ENSG00000153310.19,chr8,129903350,129939607,ES,False,81,171
ENSG00000153310.19,chr8,129939607,129939904,TSS,True,75,252
ENSG00000153310.19,chr8,130016369,130016704,TSS,True,207,255
ENSG00000121022.13,chr8,67061853,67062151,TSS,True,18,115
ENSG00000179950.13,chr8,143818534,143821596,ES,False,341,537
ENSG00000179950.13,chr8,143821913,143829279,ES,False,70,488
ENSG00000179950.13,chr8,143824396,143829279,3AS,False,97,418
ENSG00000179950.13,chr8,143829279,143829376,TSS,True,78,566
ENSG00000157110.15,chr8,30383844,30385158,TSS,True,46,423
ENSG00000157110.15,chr8,30570636,30572262,PAS,True,146,407
ENSG00000157110.15,chr8,30547291,30547524,PAS,True,253,394
ENSG00000160932.10,chr8,143018586,143020887,3AS,False,43,201
ENSG00000164924.17,chr8,100948900,100952849,ES,False,101,125
ENSG00000164924.17,chr8,100951928,100952852,TSS,True,518,1601
ENSG00000147419.17,chr8,27752587,27762418,ES,False,29,136
ENSG00000147535.16,chr8,38268461,38268881,IR,False,88,102
ENSG00000147535.16,chr8,38263118,38264604,PAS,True,65,132
ENSG00000147535.16,chr8,38266979,38267391,PAS,True,88,128
ENSG00000147813.15,chr8,143576162,143576431,IR,False,136,152
ENSG00000147813.15,chr8,143576842,143577061,IR,False,130,145
ENSG00000147813.15,chr8,143578092,143578621,TSS,True,20,156
ENSG00000129691.15,chr8,38105516,38105738,TSS,True,47,169
ENSG00000129691.15,chr8,38105528,38106139,TSS,True,138,169
ENSG00000164919.10,chr8,99893638,99893705,TSS,True,35,285
ENSG00000104529.17,chr8,143581328,143586728,ES,False,94,541
ENSG00000104529.17,chr8,143586849,143597347,3AS,False,74,487
ENSG00000104529.17,chr8,143597347,143598252,TSS,True,73,563
ENSG00000156482.10,chr8,98045507,98045561,TSS,False,154,474
ENSG00000156482.10,chr8,98045346,98045513,TSS,True,387,474
ENSG00000048392.11,chr8,102238826,102239059,TSS,True,76,269
ENSG00000104728.15,chr8,1823911,1824113,TSS,True,80,101
ENSG00000120533.12,chr8,109334402,109336127,5AS,False,42,212
ENSG00000120533.12,chr8,109334320,109334474,TSS,True,53,223
ENSG00000120533.12,chr8,109333553,109334402,TSS,False,181,223
ENSG00000167700.8,chr8,144510015,144510359,IR,True,121,135
ENSG00000167700.8,chr8,144508262,144510015,TSS,True,17,158
ENSG00000167700.8,chr8,144510990,144511310,PAS,True,16,158
ENSG00000169439.11,chr8,96493607,96494331,TSS,True,12,117
ENSG00000254277.1,chr8,71675535,71702214,ES,True,157,236
ENSG00000254277.1,chr8,71675238,71675535,TSS,True,104,349
ENSG00000254277.1,chr8,71702214,71704579,PAS,True,101,349
ENSG00000147457.13,chr8,23246617,23246994,TSS,True,22,104
ENSG00000154582.16,chr8,73959818,73972076,ES,False,167,189
ENSG00000154582.16,chr8,73972076,73972286,TSS,True,89,289
ENSG00000154582.16,chr8,73972244,73972296,TSS,True,226,289
ENSG00000136997.17,chr8,127736623,127738250,3AS,False,38,113
ENSG00000136997.17,chr8,127736050,127736623,TSS,True,25,138
ENSG00000136997.17,chr8,127738311,127739019,TSS,True,120,138
ENSG00000254339.5,chr8,114282294,114284252,3AS,False,109,835
ENSG00000254339.5,chr8,114284514,114287721,5AS,True,78,135
ENSG00000254339.5,chr8,114284514,114295465,5AS,False,326,650
ENSG00000254339.5,chr8,114287721,114290466,PAS,False,795,907
ENSG00000254339.5,chr8,114304413,114305940,PAS,True,808,907
ENSG00000254339.5,chr8,114295465,114298691,PAS,True,224,907
ENSG00000104763.18,chr8,18056296,18057623,PAS,True,67,175
ENSG00000104763.18,chr8,18063470,18067298,PAS,True,108,174
ENSG00000155189.11,chr8,6708344,6708887,TSS,False,37,252
ENSG00000120889.12,chr8,23028441,23028528,IR,False,59,131
ENSG00000120889.12,chr8,23068750,23069112,TSS,True,50,176
ENSG00000160957.12,chr8,144515453,144515763,3AS,True,15,105
ENSG00000160957.12,chr8,144516069,144516165,IR,True,14,104
ENSG00000160957.12,chr8,144517601,144517896,TSS,True,89,138
ENSG00000160957.12,chr8,144517700,144517904,TSS,False,96,138
ENSG00000137575.11,chr8,58572314,58575902,3AS,False,84,238
ENSG00000187735.13,chr8,54022062,54022448,TSS,True,55,506
ENSG00000159167.11,chr8,23854405,23854807,TSS,False,24,100
ENSG00000104635.13,chr8,22367230,22367408,TSS,True,82,391
ENSG00000104613.11,chr8,19817133,19817666,TSS,True,11,103
ENSG00000104613.11,chr8,19851648,19852081,PAS,True,11,101
ENSG00000092964.17,chr8,26577739,26578293,TSS,False,146,339
ENSG00000198791.11,chr8,17230848,17232426,IR,True,299,341
ENSG00000198791.11,chr8,17226029,17230848,PAS,True,50,349
ENSG00000198791.11,chr8,17229227,17232537,PAS,True,306,348
ENSG00000198791.11,chr8,17246674,17246871,TSS,True,37,362
ENSG00000178719.16,chr8,143990042,143990199,TSS,False,42,115
ENSG00000178719.16,chr8,143990057,143990311,TSS,True,94,115
ENSG00000261236.7,chr8,144291271,144291451,TSS,True,35,330
ENSG00000180190.11,chr8,488885,492744,PAS,True,15,146
ENSG00000180190.11,chr8,544649,544911,TSS,True,36,177
ENSG00000070756.15,chr8,100721390,100722092,TSS,True,308,2655
ENSG00000120885.21,chr8,27614654,27614703,TSS,True,38,343
ENSG00000185728.16,chr8,63168557,63168901,TSS,True,52,122
ENSG00000185728.16,chr8,63168566,63168814,TSS,True,109,122
ENSG00000104714.13,chr8,731139,731245,TSS,True,20,102
ENSG00000253507.5,chr8,131312729,131315548,5AS,True,16,155
ENSG00000253507.5,chr8,131312748,131315548,IR,True,139,285
ENSG00000253507.5,chr8,131312748,131315759,3AS,True,21,160
ENSG00000253507.5,chr8,131312748,131315759,IR,True,21,167
ENSG00000253507.5,chr8,131308530,131308671,TSS,False,477,568
ENSG00000253507.5,chr8,131310417,131310712,TSS,True,136,568
ENSG00000253507.5,chr8,131317333,131318267,PAS,True,315,568
ENSG00000253507.5,chr8,131312555,131315811,PAS,True,454,552
ENSG00000253507.5,chr8,131315548,131315811,PAS,True,399,554
ENSG00000185803.9,chr8,144358554,144359065,TSS,True,47,190
ENSG00000133872.13,chr8,30070059,30082846,ES,False,38,152
ENSG00000133872.13,chr8,30082846,30083106,TSS,True,24,177
ENSG00000168522.12,chr8,43056304,43056546,TSS,True,21,120
ENSG00000147601.13,chr8,73027052,73032041,ES,False,916,1483
ENSG00000104660.18,chr8,30095406,30095528,TSS,True,14,129
ENSG00000147548.16,chr8,38381798,38382996,TSS,True,29,110
ENSG00000182325.10,chr8,144356531,144356599,IR,False,104,121
ENSG00000182325.10,chr8,144356915,144356989,IR,False,100,130
ENSG00000182325.10,chr8,144357121,144357438,IR,False,69,114
ENSG00000182325.10,chr8,144357502,144357627,IR,False,78,122
ENSG00000182325.10,chr8,144357786,144358031,IR,False,68,130
ENSG00000182325.10,chr8,144356807,144358541,TSS,True,117,139
ENSG00000182325.10,chr8,144358031,144358559,TSS,True,69,139
ENSG00000182325.10,chr8,144357627,144358688,TSS,True,119,139
ENSG00000182325.10,chr8,144356989,144358543,TSS,False,123,139
ENSG00000128915.11,chr15,60468162,60476062,3AS,False,49,133
ENSG00000128915.11,chr15,60479002,60479217,TSS,True,24,151
ENSG00000104177.17,chr15,48178076,48178491,TSS,True,54,101
ENSG00000140545.14,chr15,88913246,88913458,TSS,True,97,397
ENSG00000131873.6,chr15,101175726,101178980,PAS,True,11,104
ENSG00000131873.6,chr15,101251136,101252332,TSS,False,38,129
ENSG00000137776.16,chr15,58898852,58901259,ES,False,22,116
ENSG00000137776.16,chr15,58933403,58934025,TSS,True,55,171
ENSG00000041357.15,chr15,78540409,78540539,TSS,True,70,463
ENSG00000247556.6,chr15,41283958,41284110,TSS,True,69,150
ENSG00000181026.14,chr15,88621258,88621382,TSS,False,132,288
ENSG00000181026.14,chr15,88626139,88626749,TSS,True,215,287
ENSG00000128989.10,chr15,52568847,52569144,TSS,True,133,365
ENSG00000128989.10,chr15,52569115,52569167,TSS,True,306,365
ENSG00000169783.12,chr15,77632309,77632893,TSS,False,41,247
ENSG00000140262.17,chr15,56918481,56918906,TSS,True,50,106
ENSG00000021776.10,chr15,34969538,34969845,TSS,True,48,143
ENSG00000174442.11,chr15,66505391,66508840,3AS,False,119,188
ENSG00000128951.13,chr15,48331399,48332406,TSS,False,88,269
ENSG00000128951.13,chr15,48331409,48331795,TSS,True,207,269
ENSG00000137807.15,chr15,69423329,69426069,ES,False,106,125
ENSG00000137807.15,chr15,69440487,69444789,ES,False,59,135
ENSG00000137807.15,chr15,69414113,69414476,TSS,True,28,147
ENSG00000179335.18,chr15,74615703,74615898,TSS,False,11,100
ENSG00000179335.18,chr15,74629706,74630200,PAS,True,12,100
ENSG00000140374.15,chr15,76292700,76311349,ES,False,20,151
ENSG00000128829.11,chr15,39934062,39934339,TSS,True,58,171
ENSG00000128829.11,chr15,39976413,39979043,PAS,True,89,135
ENSG00000128829.11,chr15,40035026,40037294,PAS,True,61,171
ENSG00000138594.13,chr15,51829629,51829836,TSS,True,40,152
ENSG00000103855.17,chr15,73684201,73684460,TSS,True,55,234
ENSG00000174498.13,chr15,65329145,65329389,3AS,True,66,135
ENSG00000174498.13,chr15,65327126,65329145,PAS,True,69,135
ENSG00000174498.13,chr15,65327126,65329148,PAS,False,66,135
ENSG00000174498.13,chr15,65377685,65378075,TSS,False,42,150
ENSG00000140553.17,chr15,90935330,90935543,5AS,False,46,107
ENSG00000140553.17,chr15,90935216,90935330,TSS,True,101,146
ENSG00000140553.17,chr15,90935268,90935375,TSS,True,85,146
ENSG00000140157.14,chr15,22838921,22851638,ES,False,53,140
ENSG00000140157.14,chr15,22838582,22838947,TSS,True,161,202
ENSG00000140157.14,chr15,22838643,22838921,TSS,True,62,202
ENSG00000182718.16,chr15,60386086,60397942,ES,False,251,282
ENSG00000272888.6,chr15,92883186,92885514,ES,False,96,129
ENSG00000103769.9,chr15,65869441,65869625,TSS,True,26,198
ENSG00000174444.14,chr15,66504787,66504853,TSS,True,293,2461
ENSG00000137815.14,chr15,41417090,41417313,TSS,True,42,237
ENSG00000166145.14,chr15,40853881,40854059,5AS,False,192,273
ENSG00000166145.14,chr15,40843735,40844186,TSS,False,148,287
ENSG00000166145.14,chr15,40844173,40844278,TSS,True,229,287
ENSG00000166145.14,chr15,40844176,40845029,TSS,False,225,287
ENSG00000140416.20,chr15,63060939,63062214,ME,False,79,325
ENSG00000140416.20,chr15,63042137,63042943,TSS,True,165,392
ENSG00000140416.20,chr15,63048405,63048707,TSS,True,296,389
ENSG00000140416.20,chr15,63071089,63071915,PAS,True,78,347
ENSG00000140416.20,chr15,63065895,63066180,PAS,True,293,347
ENSG00000198901.13,chr15,90966037,90967202,PAS,True,34,114
ENSG00000198901.13,chr15,90966037,90966653,PAS,True,90,115
ENSG00000198901.13,chr15,90994406,90994772,TSS,True,21,115
ENSG00000166797.10,chr15,64075537,64088686,ES,False,22,151
ENSG00000092445.11,chr15,41558517,41559381,TSS,True,33,114
ENSG00000140451.12,chr15,64819986,64820981,3AS,False,98,140
ENSG00000140451.12,chr15,64821281,64822265,ES,True,17,112
ENSG00000140451.12,chr15,64821520,64822265,IR,True,84,108
ENSG00000140451.12,chr15,64822391,64822477,IR,False,100,130
ENSG00000140451.12,chr15,64825592,64825701,TSS,True,56,168
ENSG00000169032.9,chr15,66386817,66387427,TSS,True,23,215
ENSG00000179361.17,chr15,74591814,74593137,3AS,False,299,363
ENSG00000179361.17,chr15,74541167,74541330,TSS,True,96,414
ENSG00000273749.4,chr15,22980286,22980440,TSS,True,49,150
ENSG00000198146.4,chr15,34978340,34983490,PAS,True,27,119
ENSG00000198146.4,chr15,34978342,34979848,PAS,True,225,251
ENSG00000198146.4,chr15,34988115,34988296,TSS,True,132,251
ENSG00000104131.12,chr15,44537049,44537237,TSS,True,14,130
ENSG00000140307.10,chr15,59657405,59657520,TSS,True,11,102
ENSG00000064726.9,chr15,83066750,83067289,TSS,True,18,148
ENSG00000166200.14,chr15,49137437,49139527,3AS,False,60,109
ENSG00000166200.14,chr15,49155524,49155647,TSS,True,16,125
ENSG00000128928.8,chr15,40413087,40415400,ES,False,17,117
ENSG00000128928.8,chr15,40405758,40405971,TSS,False,40,145
ENSG00000128928.8,chr15,40418129,40421308,PAS,True,17,124
ENSG00000140263.13,chr15,45023129,45023349,TSS,True,22,109
ENSG00000140259.6,chr15,43824490,43824733,TSS,False,12,102
ENSG00000137845.14,chr15,58749479,58749821,TSS,True,43,218
ENSG00000185033.14,chr15,90184896,90185081,TSS,True,88,104
ENSG00000185033.14,chr15,90201148,90201735,TSS,True,47,104
ENSG00000167196.13,chr15,75903854,75904103,TSS,True,23,209
ENSG00000103591.12,chr15,67254558,67254693,TSS,False,25,117
ENSG00000069956.11,chr15,52019198,52019376,TSS,True,51,219
ENSG00000137804.12,chr15,41349241,41351032,3AS,False,244,596
ENSG00000137804.12,chr15,41358258,41365404,3AS,False,310,601
ENSG00000086666.18,chr15,80059809,80120327,ES,False,408,517
ENSG00000140612.13,chr15,84716024,84716460,TSS,True,26,167
ENSG00000179151.12,chr15,74675142,74695879,ES,False,74,100
ENSG00000179151.12,chr15,74695879,74696040,TSS,True,25,130
ENSG00000156970.12,chr15,40160984,40161255,TSS,True,47,305
ENSG00000128739.22,chr15,24954852,24955062,TSS,True,201,1575
ENSG00000140525.17,chr15,89244033,89247628,5AS,False,51,102
ENSG00000140525.17,chr15,89243946,89244033,TSS,True,83,147
ENSG00000140525.17,chr15,89243953,89244067,TSS,True,118,147
ENSG00000140525.17,chr15,89243953,89244044,TSS,True,124,147
ENSG00000166206.14,chr15,26772882,26773085,TSS,True,71,259
ENSG00000166073.10,chr15,39802254,39919854,ES,True,38,150
ENSG00000166073.10,chr15,39919854,39920961,TSS,True,59,212
ENSG00000166503.8,chr15,83207330,83208071,TSS,True,36,123
ENSG00000138629.15,chr15,74461036,74461177,TSS,False,76,126
ENSG00000138629.15,chr15,74461107,74461179,TSS,True,82,126
ENSG00000138629.15,chr15,74461157,74461185,TSS,True,109,126
ENSG00000140382.14,chr15,77420433,77421004,TSS,True,22,126
ENSG00000140382.14,chr15,77479178,77480609,PAS,True,95,108
ENSG00000140382.14,chr15,77482969,77485604,PAS,True,13,110
ENSG00000104067.16,chr15,29701689,29704221,5AS,False,37,125
ENSG00000104067.16,chr15,29822001,29822507,TSS,True,77,142
ENSG00000182768.8,chr15,90265876,90266287,IR,False,46,384
ENSG00000182768.8,chr15,90265669,90266398,TSS,True,52,390
ENSG00000182768.8,chr15,90265672,90265876,TSS,False,343,390
ENSG00000224078.13,chr15,25083527,25087466,ES,True,13,118
ENSG00000224078.13,chr15,25085322,25087466,ES,True,91,110
ENSG00000224078.13,chr15,25087599,25091589,ME,False,33,105
ENSG00000224078.13,chr15,25093974,25097320,ES,False,28,198
ENSG00000224078.13,chr15,25095728,25097320,5AS,False,44,182
ENSG00000224078.13,chr15,25095828,25097320,ES,True,115,138
ENSG00000224078.13,chr15,25099278,25103858,ES,True,169,233
ENSG00000224078.13,chr15,25117515,25118270,3AS,True,42,326
ENSG00000224078.13,chr15,25087661,25089866,TSS,True,334,379
ENSG00000224078.13,chr15,24981993,24982437,TSS,False,447,592
ENSG00000224078.13,chr15,25020589,25036490,PAS,True,98,207
ENSG00000224078.13,chr15,25119064,25123124,PAS,True,228,556
ENSG00000224078.13,chr15,25001357,25002548,PAS,True,115,204
ENSG00000134152.10,chr15,34145491,34146760,IR,True,91,102
ENSG00000134152.10,chr15,34209950,34210126,TSS,True,12,116
ENSG00000114062.19,chr15,25438488,25439115,TSS,True,47,145
ENSG00000114062.19,chr15,25370565,25371657,TSS,True,127,145
ENSG00000182054.9,chr15,90102275,90102512,TSS,True,23,228
ENSG00000136425.13,chr15,78104638,78105332,PAS,True,17,137
ENSG00000136425.13,chr15,78131164,78131547,TSS,True,37,142
ENSG00000136425.13,chr15,78109234,78109328,TSS,True,111,141
ENSG00000182774.12,chr15,82540425,82540460,TSS,True,150,887
ENSG00000182774.12,chr15,82539980,82540445,TSS,True,761,887
ENSG00000140365.15,chr15,75336008,75336092,TSS,False,52,114
ENSG00000140365.15,chr15,75336083,75336230,TSS,True,98,114
ENSG00000179010.14,chr4,6640708,6640827,IR,False,97,159
ENSG00000179010.14,chr4,6640655,6640708,TSS,False,96,193
ENSG00000179010.14,chr4,6640682,6641258,TSS,True,131,193
ENSG00000168214.20,chr4,26321048,26386352,ES,False,115,196
ENSG00000168214.20,chr4,26320803,26321048,TSS,True,170,367
ENSG00000109390.11,chr4,139295731,139295834,TSS,False,39,283
ENSG00000226950.6,chr4,52712433,52712527,TSS,True,33,269
ENSG00000109685.17,chr4,1871245,1871542,TSS,True,71,110
ENSG00000109180.14,chr4,48831060,48831249,TSS,True,49,157
ENSG00000205208.4,chr4,158671615,158671901,TSS,True,21,138
ENSG00000128059.8,chr4,56435349,56436038,TSS,True,42,234
ENSG00000249152.1,chr4,92263350,92269242,3AS,True,28,183
ENSG00000249152.1,chr4,92261549,92263355,PAS,True,83,222
ENSG00000249152.1,chr4,92261657,92263350,PAS,True,196,222
ENSG00000152795.17,chr4,82424883,82425562,IR,False,85,138
