gene,chr,start,end,splice_type,novel,neural_crest_cell_ENCFF901XCR_in_cov,neural_crest_cell_ENCFF901XCR_total_cov
ENSG00000186141.8,chr1,145826492,145826605,IR,False,30,161
ENSG00000186141.8,chr1,145842338,145845654,PAS,True,27,168
ENSG00000142676.14,chr1,23691829,23692611,3AS,False,108,827
ENSG00000265241.6,chr1,145926883,145927017,3AS,False,46,304
ENSG00000078369.17,chr1,1789052,1789188,TSS,True,119,152
ENSG00000078369.17,chr1,1804418,1804551,TSS,True,129,152
ENSG00000078369.17,chr1,1790394,1790699,TSS,True,128,152
ENSG00000143436.10,chr1,151760899,151762104,ES,False,27,180
ENSG00000134690.10,chr1,37692578,37692675,IR,False,38,153
ENSG00000134690.10,chr1,37692460,37692578,TSS,False,133,171
ENSG00000134690.10,chr1,37692480,37692784,TSS,True,56,171
ENSG00000122218.15,chr1,160343130,160343536,TSS,True,188,241
ENSG00000122218.15,chr1,160297342,160299207,TSS,False,124,235
ENSG00000122218.15,chr1,160297555,160298775,TSS,True,197,235
ENSG00000134684.10,chr1,32817187,32818150,TSS,True,45,205
ENSG00000134684.10,chr1,32810910,32811861,TSS,True,177,205
ENSG00000085840.12,chr1,52370988,52373375,PAS,True,20,162
ENSG00000132780.16,chr1,45606591,45613168,ES,False,342,444
ENSG00000132780.16,chr1,45618060,45618895,PAS,True,128,549
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,227,318
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,99,326
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,236,326
ENSG00000117360.12,chr1,150321454,150321592,TSS,True,26,215
ENSG00000117360.12,chr1,150344433,150344488,PAS,True,190,213
ENSG00000117360.12,chr1,150352832,150353232,PAS,False,40,213
ENSG00000084072.16,chr1,39738923,39740164,5AS,False,29,140
ENSG00000084072.16,chr1,39738835,39738931,TSS,True,36,144
ENSG00000084072.16,chr1,39738871,39738923,TSS,True,115,144
ENSG00000084072.16,chr1,39753286,39756765,PAS,True,19,144
ENSG00000084072.16,chr1,39763688,39766108,PAS,False,129,144
ENSG00000174842.16,chr1,92298924,92299022,TSS,True,21,137
ENSG00000155380.11,chr1,112956034,112956339,TSS,False,56,377
ENSG00000127463.14,chr1,19238854,19239230,3AS,False,18,111
ENSG00000169504.14,chr1,24745325,24745625,TSS,True,39,207
ENSG00000097046.12,chr1,91500877,91501653,5AS,True,14,118
ENSG00000097046.12,chr1,91513307,91514818,ES,False,17,142
ENSG00000097046.12,chr1,91500807,91500948,TSS,False,43,152
ENSG00000122482.20,chr1,90915293,90916990,PAS,True,81,121
ENSG00000122482.20,chr1,90937709,90938090,PAS,True,107,119
ENSG00000122482.20,chr1,90939167,90941309,PAS,False,46,114
ENSG00000122482.20,chr1,91021989,91022347,TSS,True,30,123
ENSG00000122482.20,chr1,91021272,91021568,TSS,True,109,123
ENSG00000117859.18,chr1,51652041,51714002,ES,False,11,100
ENSG00000117859.18,chr1,51730001,51745535,5AS,False,47,157
ENSG00000117859.18,chr1,51750195,51760689,ES,False,168,250
ENSG00000117859.18,chr1,51617067,51617221,TSS,True,184,284
ENSG00000117859.18,chr1,51729793,51730124,TSS,True,172,284
ENSG00000117859.18,chr1,51729814,51730001,TSS,True,235,284
ENSG00000142937.11,chr1,44778575,44778753,PAS,False,164,420
ENSG00000142937.11,chr1,44777999,44778740,PAS,True,264,419
ENSG00000117523.16,chr1,171485473,171485735,TSS,True,23,118
ENSG00000117523.16,chr1,171532342,171532830,PAS,True,57,102
ENSG00000117523.16,chr1,171524820,171524870,PAS,True,63,102
ENSG00000142945.12,chr1,44750564,44753732,ES,False,49,380
ENSG00000117394.21,chr1,42958633,42958934,TSS,True,108,149
ENSG00000117394.21,chr1,42929592,42929777,TSS,True,133,149
ENSG00000117394.21,chr1,42928931,42929001,TSS,True,111,149
ENSG00000117394.21,chr1,42927604,42927741,TSS,True,127,149
ENSG00000171824.13,chr1,11066612,11066748,PAS,True,75,145
ENSG00000171824.13,chr1,11073941,11074008,PAS,True,123,145
ENSG00000136628.17,chr1,219987262,219987404,PAS,False,208,493
ENSG00000136628.17,chr1,220007203,220007338,PAS,True,385,489
ENSG00000134697.12,chr1,37566781,37567007,PAS,True,167,419
ENSG00000134697.12,chr1,37568301,37568357,PAS,True,296,419
ENSG00000116133.12,chr1,54886888,54887251,TSS,False,78,168
ENSG00000143702.15,chr1,243172846,243186258,ES,False,62,160
ENSG00000143702.15,chr1,243186072,243186258,IR,False,110,151
ENSG00000143702.15,chr1,243225321,243255046,5AS,False,24,214
ENSG00000143702.15,chr1,243164296,243166116,PAS,True,89,229
ENSG00000143702.15,chr1,243171500,243172846,PAS,False,192,229
ENSG00000143702.15,chr1,243255039,243255834,TSS,True,50,240
ENSG00000143702.15,chr1,243255046,243255754,TSS,True,215,240
ENSG00000162613.16,chr1,77967098,77967626,3AS,False,271,380
ENSG00000162613.16,chr1,77944050,77948774,PAS,False,85,399
ENSG00000162613.16,chr1,77964285,77964356,PAS,True,333,387
ENSG00000122406.13,chr1,92841765,92841924,PAS,True,330,1191
ENSG00000122406.13,chr1,92840550,92841919,PAS,True,935,1191
ENSG00000125944.19,chr1,23318688,23321527,3AS,False,588,663
ENSG00000125944.19,chr1,23338608,23344210,ES,False,326,650
ENSG00000125944.19,chr1,23341017,23344210,3AS,False,190,325
ENSG00000125944.19,chr1,23309522,23311066,PAS,True,329,679
ENSG00000125944.19,chr1,23309785,23311322,PAS,True,419,678
ENSG00000131236.16,chr1,40059458,40060069,3AS,False,11,108
ENSG00000131236.16,chr1,40040240,40040801,TSS,True,51,118
ENSG00000131236.16,chr1,40040243,40040783,TSS,True,81,118
ENSG00000198700.9,chr1,201829114,201829372,TSS,True,57,197
ENSG00000198700.9,chr1,201875943,201882458,PAS,True,19,188
ENSG00000070785.16,chr1,44848291,44851003,PAS,True,24,160
ENSG00000070785.16,chr1,44873829,44874826,PAS,True,140,160
ENSG00000132485.13,chr1,71069362,71070826,IR,True,67,107
ENSG00000132485.13,chr1,71063290,71065137,PAS,True,56,126
ENSG00000132485.13,chr1,71063290,71070996,PAS,True,91,121
ENSG00000132485.13,chr1,71080939,71081062,TSS,True,18,133
ENSG00000137944.17,chr1,88969467,88992584,ES,False,115,167
ENSG00000143740.14,chr1,227734200,227735499,TSS,True,25,106
ENSG00000143740.14,chr1,227747683,227748233,TSS,True,86,106
ENSG00000058673.16,chr1,203795775,203801574,5AS,True,16,116
ENSG00000058673.16,chr1,203795794,203801574,ES,False,86,100
ENSG00000058673.16,chr1,203795557,203795794,TSS,True,56,165
ENSG00000058673.16,chr1,203795541,203795775,TSS,True,124,165
ENSG00000058673.16,chr1,203852140,203855548,PAS,True,115,165
ENSG00000058673.16,chr1,203847183,203847688,PAS,False,96,162
ENSG00000143570.17,chr1,153963494,153963554,TSS,True,67,216
ENSG00000143570.17,chr1,153962528,153962754,TSS,True,173,216
ENSG00000143748.17,chr1,224317930,224330070,ES,False,34,118
ENSG00000116747.12,chr1,193059776,193075819,ES,False,88,336
ENSG00000116747.12,chr1,193058629,193059776,TSS,True,47,390
ENSG00000117724.12,chr1,214603170,214603321,TSS,False,46,208
ENSG00000117724.12,chr1,214639920,214641747,PAS,True,90,171
ENSG00000117724.12,chr1,214629045,214629158,PAS,True,121,170
ENSG00000117724.12,chr1,214644556,214647122,PAS,True,175,199
ENSG00000116679.15,chr1,185305643,185307013,3AS,True,291,328
ENSG00000116679.15,chr1,185296387,185298288,PAS,True,38,371
ENSG00000174371.16,chr1,241849027,241850408,ES,False,94,157
ENSG00000174371.16,chr1,241867055,241872034,3AS,True,60,158
ENSG00000174371.16,chr1,241848139,241848353,TSS,True,21,171
ENSG00000174371.16,chr1,241889464,241891574,PAS,True,36,170
ENSG00000155508.13,chr5,154858768,154863206,5AS,False,153,210
ENSG00000155508.13,chr5,154858202,154858525,TSS,False,207,241
ENSG00000155508.13,chr5,154858528,154858768,TSS,True,103,241
ENSG00000155508.13,chr5,154858597,154858816,TSS,True,205,241
ENSG00000113013.13,chr5,138553751,138556114,PAS,True,405,1694
ENSG00000113013.13,chr5,138555334,138556592,PAS,True,1471,1694
ENSG00000164347.17,chr5,74738417,74739988,ES,False,12,115
ENSG00000083312.17,chr5,72848247,72848384,5AS,True,38,348
ENSG00000083312.17,chr5,72848498,72851243,3AS,False,542,610
ENSG00000083312.17,chr5,72816594,72816752,TSS,True,398,648
ENSG00000083312.17,chr5,72848097,72848251,TSS,True,335,645
ENSG00000113569.15,chr5,37289834,37292038,PAS,True,97,127
ENSG00000113569.15,chr5,37309184,37309267,PAS,True,46,125
ENSG00000113569.15,chr5,37370820,37371140,TSS,True,22,127
ENSG00000113140.10,chr5,151686864,151687036,TSS,True,197,240
ENSG00000113140.10,chr5,151664086,151664236,TSS,True,214,239
ENSG00000113140.10,chr5,151671572,151671739,TSS,True,137,240
ENSG00000013561.17,chr5,141969167,141973582,ES,False,25,110
ENSG00000013561.17,chr5,141973742,141978302,ES,False,39,119
ENSG00000013561.17,chr5,141969030,141969167,TSS,False,24,134
ENSG00000112855.15,chr5,140691515,140691606,IR,False,16,157
ENSG00000112855.15,chr5,140691436,140691756,TSS,True,27,169
ENSG00000112855.15,chr5,140691368,140691515,TSS,True,151,169
ENSG00000112855.15,chr5,140698492,140699313,PAS,True,19,169
ENSG00000038427.15,chr5,83471142,83472023,TSS,True,53,145
ENSG00000038427.15,chr5,83537006,83539563,PAS,True,17,106
ENSG00000038427.15,chr5,83580306,83582302,PAS,False,125,143
ENSG00000112992.16,chr5,43602546,43602890,TSS,True,85,133
ENSG00000112992.16,chr5,43602722,43603294,TSS,True,85,133
ENSG00000038274.16,chr5,163505565,163505749,TSS,True,278,389
ENSG00000038274.16,chr5,163503225,163503424,TSS,True,146,389
ENSG00000205302.6,chr5,122829597,122831009,PAS,True,56,492
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,306,1602
ENSG00000120705.12,chr5,138543096,138543256,TSS,True,50,229
ENSG00000120705.12,chr5,138542832,138543102,TSS,True,185,229
ENSG00000113648.16,chr5,135360604,135369405,3AS,False,86,150
ENSG00000113648.16,chr5,135399061,135399382,TSS,True,18,158
ENSG00000039123.15,chr5,55307744,55308147,TSS,True,17,159
ENSG00000039123.15,chr5,55424719,55426035,PAS,False,47,164
ENSG00000153914.15,chr5,66153596,66159218,ES,False,103,118
ENSG00000153914.15,chr5,66170584,66170868,PAS,True,43,156
ENSG00000153914.15,chr5,66153462,66155661,PAS,True,122,152
ENSG00000113328.18,chr5,163437664,163437764,IR,False,302,885
ENSG00000113328.18,chr5,163437578,163437804,TSS,True,330,910
ENSG00000113328.18,chr5,163437594,163437664,TSS,True,608,910
ENSG00000197043.13,chr5,151109846,151117126,ES,False,42,238
ENSG00000031003.10,chr5,137954376,137959615,ES,False,66,104
ENSG00000031003.10,chr5,137942686,137943038,PAS,True,36,112
ENSG00000031003.10,chr5,137947601,137949184,PAS,True,100,112
ENSG00000145907.14,chr5,151772036,151786602,3AS,False,251,1238
ENSG00000145907.14,chr5,151771913,151772036,TSS,True,187,1427
ENSG00000113456.18,chr5,34911812,34914694,ES,False,39,138
ENSG00000164294.13,chr5,55160243,55160329,IR,False,36,173
ENSG00000164294.13,chr5,55160152,55160243,TSS,True,141,188
ENSG00000164294.13,chr5,55160169,55160396,TSS,True,59,188
ENSG00000145687.16,chr5,81750980,81751254,TSS,True,25,233
ENSG00000085365.17,chr5,78360075,78360728,TSS,True,15,147
ENSG00000176049.15,chr5,147588408,147591686,PAS,True,87,108
ENSG00000176049.15,chr5,147644848,147644996,PAS,True,71,103
ENSG00000176049.15,chr5,147612335,147612371,PAS,True,92,108
ENSG00000113361.12,chr5,31193683,31193886,TSS,True,45,100
ENSG00000164466.12,chr5,175478483,175478639,TSS,True,20,129
ENSG00000113048.16,chr5,72320148,72320261,TSS,True,76,493
ENSG00000113712.17,chr5,149496860,149505482,5AS,False,156,441
ENSG00000113712.17,chr5,149513209,149520289,ES,False,440,490
ENSG00000113712.17,chr5,149492981,149496860,PAS,True,61,504
ENSG00000040275.16,chr5,169604059,169604778,PAS,False,32,111
ENSG00000113141.17,chr5,140662301,140662481,PAS,False,30,175
ENSG00000145730.20,chr5,102961229,102990271,ES,False,71,130
ENSG00000145730.20,chr5,102755028,102755348,TSS,False,94,150
ENSG00000145730.20,chr5,102865497,102866284,TSS,True,78,150
ENSG00000249915.7,chr5,306754,311292,5AS,False,31,188
ENSG00000044115.20,chr5,138753379,138753510,TSS,True,91,839
ENSG00000112977.15,chr5,10761013,10761272,TSS,True,46,149
ENSG00000113552.15,chr5,142012994,142013053,TSS,False,35,315
ENSG00000145592.13,chr5,40832444,40832573,PAS,True,33,312
ENSG00000145592.13,chr5,40835182,40835284,TSS,False,69,337
ENSG00000145592.13,chr5,40834470,40835213,TSS,True,297,335
ENSG00000081189.15,chr5,88718241,88722829,PAS,True,56,107
ENSG00000081189.15,chr5,88720336,88722925,PAS,True,71,107
ENSG00000081189.15,chr5,88882954,88883464,TSS,True,11,108
ENSG00000112972.14,chr5,43298975,43313355,ES,False,132,218
ENSG00000112972.14,chr5,43289390,43291220,PAS,False,39,229
ENSG00000112972.14,chr5,43313355,43313488,TSS,True,63,281
ENSG00000145725.19,chr5,103201521,103211255,PAS,True,82,100
ENSG00000131711.14,chr5,72107198,72107715,TSS,True,147,870
ENSG00000056097.15,chr5,32354346,32355939,PAS,True,72,101
ENSG00000056097.15,chr5,32444621,32444941,TSS,True,49,122
ENSG00000112983.17,chr5,138156320,138157267,PAS,True,38,108
ENSG00000112983.17,chr5,138160632,138161068,PAS,True,77,108
ENSG00000112983.17,chr5,138178595,138178998,TSS,True,22,109
ENSG00000183474.15,chr5,69560107,69560242,TSS,True,62,109
ENSG00000183474.15,chr5,69560208,69560403,TSS,True,61,109
ENSG00000062194.15,chr5,57176400,57214073,ES,True,218,243
ENSG00000062194.15,chr5,57236032,57246299,ES,False,162,225
ENSG00000062194.15,chr5,57173808,57173926,TSS,True,230,302
ENSG00000062194.15,chr5,57173856,57174211,TSS,True,93,302
ENSG00000062194.15,chr5,57262593,57265406,PAS,True,155,302
ENSG00000062194.15,chr5,57247074,57247111,PAS,True,266,301
ENSG00000062194.15,chr5,57246299,57246484,PAS,True,261,301
ENSG00000170606.14,chr5,133104232,133106449,PAS,True,101,722
ENSG00000164253.13,chr5,77436394,77437335,5AS,True,216,261
ENSG00000083720.12,chr5,41730063,41731770,PAS,True,16,146
ENSG00000164211.12,chr5,111500106,111501001,IR,True,82,103
ENSG00000164211.12,chr5,111501116,111506329,ES,False,31,111
ENSG00000164211.12,chr5,111496032,111500106,PAS,True,22,113
ENSG00000164211.12,chr5,111496032,111501116,PAS,True,92,113
ENSG00000164211.12,chr5,111512384,111512600,TSS,True,25,121
ENSG00000164211.12,chr5,111512390,111512564,TSS,True,107,121
ENSG00000058729.10,chr5,97160866,97163225,PAS,True,18,137
ENSG00000058729.10,chr5,97166304,97167991,PAS,True,123,137
ENSG00000169045.17,chr5,179614959,179616125,ES,False,81,504
ENSG00000169045.17,chr5,179623164,179623635,5AS,False,280,501
ENSG00000169045.17,chr5,179623594,179623711,TSS,True,336,556
ENSG00000169045.17,chr5,179623635,179623882,TSS,True,274,556
ENSG00000113161.15,chr5,75354697,75355364,ES,False,75,636
ENSG00000113161.15,chr5,75337177,75337300,TSS,True,156,734
ENSG00000134986.13,chr5,111728108,111731046,PAS,True,14,116
ENSG00000134986.13,chr5,111757135,111757224,TSS,True,54,154
ENSG00000127022.14,chr5,179698902,179699102,TSS,True,257,1037
ENSG00000127022.14,chr5,179728590,179731653,PAS,True,223,999
ENSG00000127022.14,chr5,179724656,179724783,PAS,True,842,984
ENSG00000015479.18,chr5,139294028,139314674,ES,False,76,168
ENSG00000015479.18,chr5,139293607,139293805,TSS,True,379,1814
ENSG00000015479.18,chr5,139329344,139331366,PAS,True,900,1814
ENSG00000015479.18,chr5,139322597,139325027,PAS,True,1600,1797
ENSG00000015479.18,chr5,139322462,139322506,PAS,True,1554,1796
ENSG00000112984.11,chr5,138187095,138188171,PAS,True,34,275
ENSG00000113643.8,chr5,168519080,168519330,PAS,True,59,285
ENSG00000113643.8,chr5,168510580,168510685,PAS,True,253,285
ENSG00000133706.17,chr5,146164471,146171909,ES,False,20,167
ENSG00000133706.17,chr5,146113017,146114311,PAS,True,85,203
ENSG00000133706.17,chr5,146126437,146126545,PAS,True,173,202
ENSG00000133706.17,chr5,146182487,146182677,TSS,True,31,203
ENSG00000132842.13,chr5,78000400,78003055,PAS,True,92,150
ENSG00000132842.13,chr5,78110204,78110354,PAS,True,111,144
ENSG00000132842.13,chr5,78113752,78113923,PAS,True,115,144
ENSG00000131013.3,chr6,149501669,149505704,PAS,True,36,124
ENSG00000131013.3,chr6,149511675,149512302,PAS,True,98,124
ENSG00000096093.15,chr6,52420155,52420473,TSS,True,19,159
ENSG00000096093.15,chr6,52453210,52454287,TSS,True,99,111
ENSG00000096093.15,chr6,52492269,52495785,PAS,True,60,158
ENSG00000096093.15,chr6,52452687,52453639,PAS,True,96,144
ENSG00000057663.15,chr6,106293106,106316100,ES,False,31,126
ENSG00000029363.16,chr6,136271766,136272079,PAS,True,666,891
ENSG00000029363.16,chr6,136276055,136276508,PAS,True,359,886
ENSG00000135297.15,chr6,73492352,73500573,ES,False,13,125
ENSG00000135297.15,chr6,73461726,73462071,TSS,True,15,133
ENSG00000048544.5,chr6,42211917,42214279,ES,True,21,125
ENSG00000135341.17,chr6,90586763,90587232,TSS,True,29,250
ENSG00000025156.12,chr6,122423686,122431429,ES,False,78,128
ENSG00000146223.14,chr6,42879602,42879951,TSS,True,18,169
ENSG00000146223.14,chr6,42886255,42889889,PAS,False,28,164
ENSG00000124795.15,chr6,18224165,18225730,PAS,True,101,304
ENSG00000124795.15,chr6,18235906,18236600,PAS,True,264,301
ENSG00000124571.17,chr6,43575759,43576075,TSS,True,45,103
ENSG00000132424.15,chr6,99402710,99403828,IR,False,108,148
ENSG00000132424.15,chr6,99403882,99404602,IR,False,90,181
ENSG00000132424.15,chr6,99414686,99416348,3AS,True,30,204
ENSG00000132424.15,chr6,99414690,99425214,ES,False,25,198
ENSG00000132424.15,chr6,99398049,99401630,PAS,True,163,267
ENSG00000132424.15,chr6,99401445,99404702,PAS,True,222,261
ENSG00000132424.15,chr6,99408137,99408271,PAS,False,224,258
ENSG00000132424.15,chr6,99398657,99402710,PAS,True,218,267
ENSG00000120437.8,chr6,159762777,159762918,IR,True,59,120
ENSG00000135549.14,chr6,122482266,122585920,ES,True,115,151
ENSG00000135549.14,chr6,122586007,122633282,ES,True,129,158
ENSG00000135549.14,chr6,122675144,122717786,ES,False,136,153
ENSG00000135521.8,chr6,143863416,143864322,PAS,False,106,212
ENSG00000135521.8,chr6,143863085,143863804,PAS,True,110,212
ENSG00000137274.12,chr6,3118847,3123656,ES,False,166,195
ENSG00000135316.17,chr6,85640564,85642796,ES,False,57,285
ENSG00000135316.17,chr6,85607002,85612923,PAS,True,267,312
ENSG00000135316.17,chr6,85611321,85615347,PAS,True,242,307
ENSG00000135316.17,chr6,85618844,85618939,PAS,True,133,306
ENSG00000135316.17,chr6,85642796,85643330,TSS,True,38,322
ENSG00000204209.12,chr6,33318554,33318802,PAS,True,27,120
ENSG00000204209.12,chr6,33318557,33319219,PAS,True,101,120
ENSG00000204209.12,chr6,33322861,33323013,TSS,True,13,120
ENSG00000112312.9,chr6,24775112,24777221,5AS,False,61,176
ENSG00000112312.9,chr6,24774927,24775244,TSS,True,68,185
ENSG00000112312.9,chr6,24774923,24775112,TSS,True,124,185
ENSG00000112742.9,chr6,80022472,80026380,3AS,False,30,217
ENSG00000112742.9,chr6,80042118,80045974,PAS,False,23,219
ENSG00000093144.18,chr6,127314896,127327001,ES,False,70,206
ENSG00000093144.18,chr6,127343335,127344300,TSS,False,77,229
ENSG00000093144.18,chr6,127330808,127331031,TSS,True,177,215
ENSG00000014123.9,chr6,96521669,96521950,TSS,True,14,129
ENSG00000014123.9,chr6,96540534,96540839,PAS,True,70,126
ENSG00000014123.9,chr6,96542893,96544389,PAS,True,102,126
ENSG00000014123.9,chr6,96553284,96555400,PAS,False,104,129
ENSG00000146143.17,chr6,57645927,57646854,PAS,False,23,172
ENSG00000124532.14,chr6,24423583,24426185,PAS,True,45,206
ENSG00000124532.14,chr6,24422936,24423478,PAS,True,168,206
ENSG00000120265.17,chr6,149802369,149810615,5AS,False,144,275
ENSG00000096384.19,chr6,44253488,44253899,PAS,True,1454,6241
ENSG00000096384.19,chr6,44250290,44250435,PAS,True,5418,6151
ENSG00000012660.13,chr6,53348816,53349169,TSS,True,239,521
ENSG00000012660.13,chr6,53275089,53275234,TSS,True,407,519
ENSG00000012660.13,chr6,53273219,53273344,TSS,True,456,519
ENSG00000013375.15,chr6,83164872,83169323,PAS,True,25,208
ENSG00000146282.17,chr6,87545699,87555407,ES,True,37,272
ENSG00000146282.17,chr6,87569590,87589921,5AS,True,91,275
ENSG00000146282.17,chr6,87513736,87514499,PAS,True,43,283
ENSG00000146282.17,chr6,87589700,87590010,TSS,True,100,283
ENSG00000146282.17,chr6,87589921,87590011,TSS,False,190,283
ENSG00000196591.11,chr6,113938811,113941088,PAS,True,366,780
ENSG00000196591.11,chr6,113943350,113943506,PAS,True,449,780
ENSG00000198563.13,chr6,31540534,31541949,3AS,False,245,695
ENSG00000066651.19,chr6,125999613,126008391,ES,False,94,106
ENSG00000118418.14,chr6,79201242,79201726,PAS,True,47,142
ENSG00000118418.14,chr6,79201244,79202389,PAS,True,97,142
ENSG00000092820.17,chr6,158765738,158767078,PAS,True,47,130
ENSG00000092820.17,chr6,158770787,158770894,PAS,True,106,126
ENSG00000092820.17,chr6,158771242,158771407,PAS,True,113,126
ENSG00000092820.17,chr6,158819316,158819418,TSS,True,21,132
ENSG00000135336.14,chr6,87594407,87601783,ES,True,136,156
ENSG00000135336.14,chr6,87653249,87656905,3AS,False,88,147
ENSG00000135336.14,chr6,87667017,87669632,PAS,True,53,164
ENSG00000135336.14,chr6,87665753,87667453,PAS,True,142,164
ENSG00000118482.11,chr6,63636150,63679999,ES,False,45,140
ENSG00000118482.11,chr6,63684128,63686327,PAS,True,87,150
ENSG00000118482.11,chr6,63694580,63694744,PAS,False,92,153
ENSG00000112029.9,chr6,152982856,152983053,TSS,False,52,139
ENSG00000112029.9,chr6,152983233,152983627,TSS,False,94,139
ENSG00000112339.14,chr6,134963977,134965290,PAS,True,38,326
ENSG00000009844.15,chr6,142147228,142147399,TSS,True,29,116
ENSG00000146247.13,chr6,78990982,78997413,3AS,True,42,400
ENSG00000146247.13,chr6,79003858,79015081,ES,True,361,404
ENSG00000146247.13,chr6,78982885,78983117,PAS,True,223,422
ENSG00000146247.13,chr6,78990884,78990985,PAS,True,252,422
ENSG00000005700.14,chr6,82213973,82214829,PAS,True,121,141
ENSG00000005700.14,chr6,82217968,82218137,PAS,True,23,141
ENSG00000096401.7,chr6,44403808,44404027,PAS,True,149,166
ENSG00000096401.7,chr6,44446606,44450423,PAS,False,90,177
ENSG00000096401.7,chr6,44426481,44426706,PAS,True,124,175
ENSG00000196586.13,chr6,75890056,75890266,PAS,True,102,214
ENSG00000196586.13,chr6,75881688,75883223,PAS,False,152,214
ENSG00000146457.15,chr6,159748369,159748589,IR,False,11,100
ENSG00000146457.15,chr6,159748190,159749421,PAS,True,21,110
ENSG00000124784.8,chr6,7393303,7395052,3AS,False,124,143
ENSG00000124784.8,chr6,7417330,7418037,PAS,False,65,148
ENSG00000124784.8,chr6,7414237,7415399,PAS,True,101,148
ENSG00000204356.13,chr6,31954877,31955058,3AS,False,24,154
ENSG00000198721.12,chr6,4133701,4135510,3AS,False,94,152
ENSG00000005194.14,chr16,57439295,57440771,3AS,False,73,666
ENSG00000088682.13,chr16,57460588,57461275,PAS,True,11,107
ENSG00000167005.13,chr16,56451086,56451354,TSS,True,27,137
ENSG00000205937.11,chr16,2264331,2268054,ES,False,40,118
ENSG00000205937.11,chr16,2268054,2268391,TSS,False,26,148
ENSG00000135720.12,chr16,66751484,66751839,TSS,True,26,106
ENSG00000103194.15,chr16,84699954,84700111,TSS,True,70,260
ENSG00000103194.15,chr16,84744631,84745673,TSS,True,228,258
ENSG00000103194.15,chr16,84778894,84779926,PAS,True,27,257
ENSG00000087263.16,chr16,56476043,56479104,PAS,True,16,157
ENSG00000181019.12,chr16,69713129,69718122,ES,False,25,189
ENSG00000089280.18,chr16,31182664,31183860,3AS,False,58,192
ENSG00000089280.18,chr16,31191398,31194826,PAS,True,43,210
ENSG00000089280.18,chr16,31184938,31186502,PAS,True,169,195
ENSG00000125166.12,chr16,58734139,58734375,TSS,True,39,275
ENSG00000140943.16,chr16,84116734,84116991,TSS,True,18,147
ENSG00000103051.18,chr16,70523372,70523560,TSS,True,28,251
ENSG00000141076.17,chr16,69132343,69132689,TSS,True,14,107
ENSG00000182149.20,chr16,71922680,71924768,ES,False,61,294
ENSG00000182149.20,chr16,71894627,71895589,TSS,False,41,347
ENSG00000134419.15,chr16,18790309,18790336,TSS,False,114,850
ENSG00000206053.12,chr16,1678276,1678356,TSS,True,92,116
ENSG00000069329.17,chr16,46689130,46689199,TSS,False,101,522
ENSG00000069329.17,chr16,46683507,46683608,TSS,True,451,519
ENSG00000125124.11,chr16,56484344,56484867,PAS,True,19,116
ENSG00000125124.11,chr16,56519745,56520095,TSS,True,13,116
ENSG00000149925.18,chr16,30065720,30065927,TSS,True,87,490
ENSG00000103544.14,chr16,19555336,19555746,TSS,True,28,222
ENSG00000066654.13,chr16,20736358,20736859,IR,False,45,171
ENSG00000066654.13,chr16,20733663,20736358,PAS,False,127,174
ENSG00000066654.13,chr16,20733663,20737286,PAS,True,48,174
ENSG00000159579.13,chr16,57186242,57186451,TSS,True,33,128
ENSG00000166847.9,chr16,23641427,23641590,TSS,True,22,213
ENSG00000085721.12,chr16,15086258,15091314,ES,False,21,101
ENSG00000065427.14,chr16,75641723,75647577,ES,False,618,743
ENSG00000065427.14,chr16,75647577,75648662,TSS,True,149,898
ENSG00000171241.8,chr16,46578682,46582054,PAS,True,16,102
ENSG00000171241.8,chr16,46583518,46583657,PAS,True,90,102
ENSG00000103423.13,chr16,4450497,4455545,ES,False,104,138
ENSG00000006007.11,chr16,19517185,19521703,3AS,False,35,215
ENSG00000090861.15,chr16,70289420,70289555,TSS,False,59,266
ENSG00000184110.14,chr16,28711448,28711518,TSS,True,231,2054
ENSG00000171490.12,chr16,11834305,11838113,PAS,True,159,210
ENSG00000171490.12,chr16,11837140,11839985,PAS,False,96,206
ENSG00000171490.12,chr16,11841030,11841820,PAS,True,161,205
ENSG00000189091.12,chr16,70523780,70523928,TSS,True,91,472
ENSG00000170540.14,chr16,18801430,18801689,TSS,True,117,789
ENSG00000141447.17,chr18,24165250,24166702,PAS,True,102,122
ENSG00000141447.17,chr18,24170331,24170453,PAS,True,61,122
ENSG00000141447.17,chr18,24397654,24397910,TSS,True,13,123
ENSG00000167315.17,chr18,49813468,49813950,TSS,True,49,251
ENSG00000085415.15,chr18,12985239,12987706,PAS,True,14,120
ENSG00000133313.14,chr18,74496431,74499936,3AS,False,131,465
ENSG00000172466.15,chr18,35340733,35344369,5AS,True,184,224
ENSG00000172466.15,chr18,35344369,35344452,TSS,False,68,254
ENSG00000172466.15,chr18,35344359,35344449,TSS,True,214,254
ENSG00000101608.12,chr18,3247784,3247909,TSS,True,24,201
ENSG00000079134.11,chr18,213141,214921,PAS,True,33,185
ENSG00000134440.11,chr18,57620648,57621707,3AS,False,101,476
ENSG00000154845.15,chr18,9595102,9614225,3AS,False,97,149
ENSG00000154845.15,chr18,9546195,9547952,PAS,True,25,177
