gene,chr,start,end,splice_type,novel,ovary_ENCFF583MSU_in_cov,ovary_ENCFF583MSU_total_cov
ENSG00000169756.16,chr2,108534375,108534594,TSS,True,32,121
ENSG00000169756.16,chr2,108654963,108655256,TSS,True,106,121
ENSG00000163001.11,chr2,55544906,55545079,PAS,True,36,245
ENSG00000163001.11,chr2,55544219,55544370,PAS,False,213,245
ENSG00000168890.13,chr2,85602606,85602809,TSS,True,46,107
ENSG00000168890.13,chr2,85601883,85602671,TSS,True,76,107
ENSG00000138449.10,chr2,189578353,189579812,3AS,True,81,140
ENSG00000138449.10,chr2,189578353,189579812,IR,True,81,181
ENSG00000138449.10,chr2,189578472,189579812,IR,True,59,159
ENSG00000136710.9,chr2,130342014,130342165,TSS,True,44,257
ENSG00000119865.8,chr2,68319221,68319913,TSS,True,75,405
ENSG00000138398.15,chr2,169584331,169584490,TSS,True,28,113
ENSG00000138398.15,chr2,169584566,169584899,TSS,True,98,113
ENSG00000138398.15,chr2,169636412,169641406,PAS,True,81,109
ENSG00000138398.15,chr2,169630773,169630977,PAS,True,48,109
ENSG00000138398.15,chr2,169614584,169614728,PAS,True,96,108
ENSG00000173692.12,chr2,231165199,231165289,PAS,True,98,367
ENSG00000173692.12,chr2,231163634,231163729,PAS,False,290,367
ENSG00000138061.11,chr2,38075779,38077230,TSS,True,50,133
ENSG00000138061.11,chr2,38074345,38075284,TSS,True,95,133
ENSG00000168958.19,chr2,227325427,227330625,ES,False,45,299
ENSG00000168958.19,chr2,227328789,227330625,ES,False,228,259
ENSG00000168958.19,chr2,227340380,227347225,ES,False,135,200
ENSG00000168958.19,chr2,227340380,227355676,ES,False,97,326
ENSG00000122085.16,chr2,241085884,241089365,PAS,True,124,138
ENSG00000122085.16,chr2,241095030,241096438,PAS,True,24,132
ENSG00000123992.19,chr2,219385706,219385967,IR,True,204,228
ENSG00000123992.19,chr2,219387163,219387758,5AS,False,135,159
ENSG00000123992.19,chr2,219372029,219374342,PAS,True,31,232
ENSG00000123992.19,chr2,219387758,219387957,TSS,True,96,232
ENSG00000123992.19,chr2,219387069,219387165,TSS,True,208,232
ENSG00000123992.19,chr2,219387575,219387934,TSS,True,208,232
ENSG00000197756.9,chr2,216498814,216498877,TSS,True,29,238
ENSG00000197756.9,chr2,216501340,216501467,PAS,True,24,235
ENSG00000197756.9,chr2,216499948,216501460,PAS,True,201,224
ENSG00000205221.12,chr2,36696689,36696973,TSS,True,23,110
ENSG00000077380.15,chr2,171687433,171687627,TSS,True,79,100
ENSG00000077380.15,chr2,171687620,171687873,TSS,True,58,100
ENSG00000077380.15,chr2,171747775,171749697,PAS,True,27,100
ENSG00000104231.10,chr8,81715114,81718181,ES,False,154,373
ENSG00000104231.10,chr8,81718224,81721248,5AS,False,55,367
ENSG00000104231.10,chr8,81721248,81721320,TSS,True,325,380
ENSG00000104231.10,chr8,81721226,81721319,TSS,False,68,380
ENSG00000136986.9,chr8,123041969,123042353,TSS,True,39,102
ENSG00000184428.12,chr8,143331339,143334739,ES,False,356,434
ENSG00000179526.16,chr8,144099205,144099276,IR,True,86,107
ENSG00000179526.16,chr8,144098629,144098788,PAS,False,13,129
ENSG00000179526.16,chr8,144103552,144104905,TSS,True,25,129
ENSG00000147789.15,chr8,144827609,144837390,ES,True,55,150
ENSG00000147789.15,chr8,144827489,144827609,TSS,False,60,228
ENSG00000147789.15,chr8,144841354,144843690,PAS,True,34,179
ENSG00000147789.15,chr8,144837390,144838942,PAS,True,158,179
ENSG00000164754.14,chr8,116845932,116847691,PAS,True,61,105
ENSG00000164754.14,chr8,116874610,116874896,TSS,False,40,106
ENSG00000196150.13,chr8,144882836,144889580,ES,False,17,100
ENSG00000196150.13,chr8,144890059,144890307,3AS,False,79,115
ENSG00000196150.13,chr8,144890403,144901398,5AS,False,85,106
ENSG00000196150.13,chr8,144880875,144882836,PAS,True,37,127
ENSG00000196150.13,chr8,144901398,144901477,TSS,True,47,132
ENSG00000196150.13,chr8,144901336,144901473,TSS,True,109,132
ENSG00000008513.15,chr8,133476074,133476277,IR,False,82,204
ENSG00000008513.15,chr8,133571692,133572079,TSS,True,126,336
ENSG00000008513.15,chr8,133475718,133476600,TSS,True,248,327
ENSG00000133878.8,chr8,33597588,33599664,3AS,True,136,225
ENSG00000133878.8,chr8,33599664,33600003,TSS,True,35,259
ENSG00000133878.8,chr8,33597294,33597769,TSS,True,229,259
ENSG00000071894.16,chr8,144409288,144410022,TSS,False,84,101
ENSG00000173137.11,chr8,144390746,144390860,3AS,False,57,155
ENSG00000173137.11,chr8,144391711,144391782,IR,False,61,162
ENSG00000173137.11,chr8,144373982,144374107,TSS,True,40,168
ENSG00000173137.11,chr8,144383073,144383230,TSS,True,138,168
ENSG00000184489.11,chr8,141391976,141392084,TSS,True,151,175
ENSG00000184489.11,chr8,141421386,141422345,TSS,True,65,175
ENSG00000175606.10,chr8,73978861,73981154,ES,False,107,136
ENSG00000078674.17,chr8,17923188,17935588,ES,False,15,139
ENSG00000078674.17,chr8,17924780,17935588,ES,False,97,130
ENSG00000078674.17,chr8,17939861,17947185,ES,False,115,149
ENSG00000078674.17,chr8,17922713,17923188,TSS,True,16,158
ENSG00000078674.17,chr8,17952969,17954455,PAS,True,77,153
ENSG00000078674.17,chr8,17960314,17960405,PAS,True,124,153
ENSG00000147576.16,chr8,66432575,66444366,ES,False,77,137
ENSG00000147576.16,chr8,66444748,66447263,ES,False,57,147
ENSG00000147576.16,chr8,66432450,66432575,TSS,True,34,172
ENSG00000147465.11,chr8,38144386,38145962,3AS,True,882,1007
ENSG00000147465.11,chr8,38144386,38145962,IR,False,882,1227
ENSG00000147465.11,chr8,38144386,38146288,ME,True,880,979
ENSG00000147465.11,chr8,38144386,38146288,3AS,True,135,613
ENSG00000147465.11,chr8,38145315,38146288,3AS,True,97,543
ENSG00000078668.13,chr8,42395133,42398711,5AS,True,440,496
ENSG00000104723.20,chr8,15748465,15764202,ES,False,82,134
ENSG00000187954.12,chr8,144465096,144465352,5AS,False,73,101
ENSG00000187954.12,chr8,144465096,144465352,IR,False,73,119
ENSG00000187954.12,chr8,144451120,144452570,PAS,True,175,227
ENSG00000187954.12,chr8,144463820,144464612,PAS,False,17,165
ENSG00000187954.12,chr8,144464808,144465440,TSS,True,191,237
ENSG00000187954.12,chr8,144465207,144465437,TSS,True,207,237
ENSG00000187954.12,chr8,144465352,144465496,TSS,True,164,237
ENSG00000079459.12,chr8,11802675,11802931,TSS,True,176,415
ENSG00000079459.12,chr8,11804818,11808891,TSS,True,274,415
ENSG00000198363.17,chr8,61638360,61642887,3AS,False,29,247
ENSG00000198363.17,chr8,61643433,61644599,ES,False,47,252
ENSG00000198363.17,chr8,61644632,61651049,ES,False,56,253
ENSG00000198363.17,chr8,61524752,61526112,PAS,True,229,280
ENSG00000198363.17,chr8,61618859,61619019,PAS,True,226,278
ENSG00000198363.17,chr8,61623699,61626280,PAS,True,196,278
ENSG00000198363.17,chr8,61627476,61633727,PAS,True,237,278
ENSG00000104368.17,chr8,42207493,42207677,TSS,True,24,112
ENSG00000169490.16,chr8,38995405,38996212,3AS,False,133,162
ENSG00000169490.16,chr8,38996212,38996517,TSS,True,23,185
ENSG00000161016.17,chr8,144792365,144792428,TSS,False,268,1692
ENSG00000158669.11,chr8,41578038,41578278,TSS,True,46,131
ENSG00000158669.11,chr8,41598290,41599304,TSS,True,90,131
ENSG00000164733.20,chr8,11844241,11845081,IR,False,17,102
ENSG00000164733.20,chr8,11853479,11868000,ES,False,2250,2557
ENSG00000104522.15,chr8,143614453,143614623,IR,False,113,190
ENSG00000077782.20,chr8,38457355,38457541,TSS,True,104,117
ENSG00000121022.13,chr8,67062024,67062105,IR,False,15,140
ENSG00000121022.13,chr8,67061853,67062151,TSS,True,32,150
ENSG00000121022.13,chr8,67062105,67062347,TSS,True,126,150
ENSG00000179950.13,chr8,143818534,143821596,ES,False,438,1019
ENSG00000179950.13,chr8,143821913,143829279,ES,False,126,964
ENSG00000179950.13,chr8,143824396,143829279,3AS,False,117,840
ENSG00000170791.17,chr8,56211837,56214597,ES,False,185,251
ENSG00000170791.17,chr8,56214667,56216432,3AS,False,199,258
ENSG00000154328.15,chr8,11769791,11771445,ES,False,131,158
ENSG00000154328.15,chr8,11769791,11771445,5AS,False,131,180
ENSG00000154328.15,chr8,11769633,11769791,TSS,False,75,250
ENSG00000154328.15,chr8,11769708,11770335,TSS,True,196,250
ENSG00000160932.10,chr8,143018586,143020887,3AS,False,50,255
ENSG00000164924.17,chr8,100951928,100952852,TSS,True,230,623
ENSG00000164924.17,chr8,100953268,100953476,TSS,True,516,623
ENSG00000104388.14,chr8,60516905,60517253,TSS,True,73,284
ENSG00000104388.14,chr8,60584210,60584290,TSS,True,221,283
ENSG00000147813.15,chr8,143574900,143574985,IR,False,373,476
ENSG00000147813.15,chr8,143575093,143575190,IR,False,339,461
ENSG00000147813.15,chr8,143575093,143575229,IR,False,16,138
ENSG00000147813.15,chr8,143575345,143575422,IR,True,408,477
ENSG00000147813.15,chr8,143576842,143577061,IR,False,371,448
ENSG00000147813.15,chr8,143576842,143577268,ES,False,45,414
ENSG00000147813.15,chr8,143576842,143577268,IR,False,45,102
ENSG00000147813.15,chr8,143577177,143577268,IR,False,390,448
ENSG00000147813.15,chr8,143577943,143578092,IR,False,399,489
ENSG00000147813.15,chr8,143574779,143574900,PAS,True,103,497
ENSG00000147813.15,chr8,143578092,143578621,TSS,True,97,497
ENSG00000147813.15,chr8,143577815,143578644,TSS,True,408,497
ENSG00000147416.10,chr8,20197363,20197542,TSS,True,32,176
ENSG00000008853.16,chr8,23007746,23007992,IR,True,60,105
ENSG00000008853.16,chr8,23005891,23007746,TSS,True,152,179
ENSG00000008853.16,chr8,23005888,23006145,TSS,True,125,179
ENSG00000008853.16,chr8,23006861,23008111,TSS,True,148,179
ENSG00000008853.16,chr8,23017251,23020199,PAS,True,51,146
ENSG00000104529.17,chr8,143581328,143586728,ES,False,504,3455
ENSG00000104529.17,chr8,143586849,143597347,ES,False,255,371
ENSG00000104529.17,chr8,143586852,143597347,ES,False,1477,2654
ENSG00000104529.17,chr8,143590081,143590644,5AS,False,155,689
ENSG00000104529.17,chr8,143590081,143597347,ME,False,90,679
ENSG00000104529.17,chr8,143590081,143592646,ES,False,120,162
ENSG00000104529.17,chr8,143590081,143597347,ES,False,472,1259
ENSG00000104529.17,chr8,143590735,143597347,3AS,False,74,648
ENSG00000104529.17,chr8,143592893,143597347,ES,False,76,134
ENSG00000104529.17,chr8,143592893,143597347,3AS,False,76,117
ENSG00000104529.17,chr8,143597347,143598252,TSS,True,529,3568
ENSG00000104375.16,chr8,98454631,98456000,PAS,True,53,131
ENSG00000104375.16,chr8,98547972,98548161,PAS,True,103,129
ENSG00000104375.16,chr8,98825514,98825726,TSS,True,32,128
ENSG00000104375.16,chr8,98942377,98942838,TSS,True,106,133
ENSG00000104691.14,chr8,30729345,30744327,ES,True,172,204
ENSG00000104691.14,chr8,30728045,30729345,TSS,True,296,528
ENSG00000104691.14,chr8,30731546,30732370,TSS,False,321,528
ENSG00000147454.13,chr8,23528842,23529212,TSS,True,43,129
ENSG00000147454.13,chr8,23567112,23568378,TSS,True,103,115
ENSG00000147454.13,chr8,23571334,23575461,PAS,True,26,114
ENSG00000147526.19,chr8,38827288,38831124,5AS,False,147,319
ENSG00000147526.19,chr8,38728133,38728671,TSS,True,85,404
ENSG00000147526.19,chr8,38847954,38853029,PAS,True,163,379
ENSG00000147457.13,chr8,23246824,23249209,5AS,False,13,112
ENSG00000147457.13,chr8,23258830,23260143,ES,False,14,115
ENSG00000147457.13,chr8,23246617,23246994,TSS,True,19,118
ENSG00000147457.13,chr8,23246624,23246824,TSS,True,104,118
ENSG00000120915.13,chr8,27544443,27544922,PAS,True,31,243
ENSG00000132561.13,chr8,98032317,98033098,3AS,False,220,409
ENSG00000132561.13,chr8,97868859,97869287,TSS,True,86,485
ENSG00000132561.13,chr8,98035656,98036714,PAS,True,117,482
ENSG00000132561.13,chr8,98003660,98004302,PAS,True,389,438
ENSG00000155090.14,chr8,102651148,102651539,TSS,True,83,277
ENSG00000155090.14,chr8,102655565,102655727,TSS,False,207,277
ENSG00000147408.14,chr8,19506130,19601770,ES,False,134,168
ENSG00000147408.14,chr8,19404155,19406069,PAS,True,34,177
ENSG00000147408.14,chr8,19437607,19439931,PAS,False,158,177
ENSG00000147408.14,chr8,19757185,19757522,TSS,True,90,178
ENSG00000147408.14,chr8,19601991,19602683,TSS,True,118,178
ENSG00000136997.17,chr8,127736623,127738250,3AS,False,26,115
ENSG00000136997.17,chr8,127736050,127736623,TSS,True,75,190
ENSG00000136997.17,chr8,127738311,127739019,TSS,True,119,190
ENSG00000104419.14,chr8,133250439,133250521,TSS,False,163,200
ENSG00000160948.13,chr8,144423922,144424040,IR,False,301,390
ENSG00000160948.13,chr8,144424268,144424717,IR,False,314,387
ENSG00000160948.13,chr8,144424819,144424945,IR,False,289,385
ENSG00000160948.13,chr8,144425051,144425682,IR,False,206,353
ENSG00000160948.13,chr8,144425772,144426025,IR,False,302,341
ENSG00000160948.13,chr8,144426063,144426179,IR,False,311,366
ENSG00000160948.13,chr8,144426979,144428488,3AS,False,292,326
ENSG00000160948.13,chr8,144423583,144424132,PAS,True,318,390
ENSG00000160948.13,chr8,144423597,144423922,PAS,True,89,390
ENSG00000160948.13,chr8,144428488,144428582,TSS,True,67,397
ENSG00000137575.11,chr8,58572314,58575902,3AS,False,99,447
ENSG00000187735.13,chr8,53966554,53968112,PAS,True,20,126
ENSG00000187735.13,chr8,54022062,54022448,TSS,True,13,126
ENSG00000136574.17,chr8,11707853,11708928,TSS,True,267,323
ENSG00000136574.17,chr8,11747839,11749085,TSS,True,176,323
ENSG00000158863.21,chr8,22101392,22101851,TSS,True,51,103
ENSG00000104613.11,chr8,19826559,19830405,3AS,True,97,108
ENSG00000104613.11,chr8,19817133,19817666,TSS,True,15,126
ENSG00000104613.11,chr8,19845703,19852063,PAS,False,107,121
ENSG00000104613.11,chr8,19851648,19852081,PAS,True,30,125
ENSG00000164920.9,chr8,98950755,98951600,3AS,False,511,683
ENSG00000164920.9,chr8,98951518,98952104,PAS,True,534,705
ENSG00000164920.9,chr8,98951600,98952097,PAS,True,194,705
ENSG00000198791.11,chr8,17226029,17230848,PAS,True,25,182
ENSG00000070756.15,chr8,100721390,100722092,TSS,True,363,835
ENSG00000070756.15,chr8,100709458,100711202,TSS,True,627,826
ENSG00000104320.13,chr8,89953033,89953691,PAS,True,48,143
ENSG00000104320.13,chr8,89955283,89955555,PAS,True,102,143
ENSG00000120885.21,chr8,27614654,27614703,TSS,True,105,1029
ENSG00000147604.13,chr8,73292795,73293598,IR,True,40,105
ENSG00000188343.12,chr8,93728204,93731798,PAS,True,26,177
ENSG00000188343.12,chr8,93704908,93705948,PAS,True,153,177
ENSG00000133872.13,chr8,30070059,30082846,ES,False,401,2597
ENSG00000067225.17,chr15,72200655,72206727,ME,False,238,1358
ENSG00000140545.14,chr15,88898681,88899532,PAS,True,45,163
ENSG00000140545.14,chr15,88903468,88905901,PAS,True,113,144
ENSG00000140545.14,chr15,88913246,88913458,TSS,True,34,172
ENSG00000137776.16,chr15,58879023,58880107,PAS,True,102,115
ENSG00000137776.16,chr15,58893840,58893987,PAS,False,71,104
ENSG00000137776.16,chr15,58893939,58894193,PAS,True,54,104
ENSG00000137776.16,chr15,58933403,58934025,TSS,True,19,116
ENSG00000140459.17,chr15,74365715,74366228,TSS,True,66,152
ENSG00000140459.17,chr15,74367316,74367718,TSS,True,112,155
ENSG00000159322.17,chr15,72751294,72752895,PAS,True,57,113
ENSG00000159322.17,chr15,72751294,72752892,PAS,True,67,113
ENSG00000159322.17,chr15,72783245,72783811,TSS,True,84,114
ENSG00000159322.17,chr15,72783458,72783781,TSS,True,39,114
ENSG00000104164.10,chr15,45587180,45587525,TSS,True,25,148
ENSG00000137824.15,chr15,40754790,40755198,5AS,False,71,252
ENSG00000137824.15,chr15,40755082,40755282,TSS,True,86,272
ENSG00000137824.15,chr15,40755198,40755282,TSS,True,200,272
ENSG00000214575.9,chr15,82647136,82647711,TSS,True,50,108
ENSG00000140262.17,chr15,57282444,57288508,PAS,True,312,349
ENSG00000140262.17,chr15,57262093,57262196,PAS,False,204,349
ENSG00000140262.17,chr15,57263111,57263870,PAS,False,212,349
ENSG00000128731.16,chr15,28111036,28112035,PAS,True,89,112
ENSG00000128731.16,chr15,28322074,28322191,TSS,True,47,112
ENSG00000128951.13,chr15,48331479,48332267,5AS,False,21,134
ENSG00000128951.13,chr15,48331405,48331479,TSS,True,131,152
ENSG00000128951.13,chr15,48331409,48331795,TSS,True,40,152
ENSG00000140264.19,chr15,43792311,43792383,TSS,True,31,213
ENSG00000140264.19,chr15,43793709,43794050,PAS,True,31,204
ENSG00000138592.13,chr15,50424514,50439008,ES,False,80,105
ENSG00000138592.13,chr15,50424514,50439008,5AS,False,80,144
ENSG00000138592.13,chr15,50424230,50424514,TSS,True,75,180
ENSG00000138592.13,chr15,50424347,50424654,TSS,True,116,180
ENSG00000179335.18,chr15,74629032,74629706,IR,True,292,327
ENSG00000179335.18,chr15,74615703,74615898,TSS,False,49,337
ENSG00000179335.18,chr15,74629706,74630200,PAS,True,48,340
ENSG00000179335.18,chr15,74628941,74630201,PAS,True,304,338
ENSG00000140374.15,chr15,76292700,76311349,ES,False,27,176
ENSG00000140374.15,chr15,76215354,76216597,PAS,True,31,191
ENSG00000140374.15,chr15,76230505,76231398,PAS,True,163,191
ENSG00000260916.7,chr15,55408220,55408470,TSS,True,42,244
ENSG00000260916.7,chr15,55407846,55408373,TSS,False,214,244
ENSG00000169371.13,chr15,75625335,75625691,TSS,True,124,138
ENSG00000169371.13,chr15,75625665,75625803,TSS,True,32,138
ENSG00000140553.17,chr15,90935330,90935543,5AS,False,62,115
ENSG00000140553.17,chr15,90935216,90935330,TSS,True,92,153
ENSG00000140553.17,chr15,90935268,90935375,TSS,True,100,153
ENSG00000140157.14,chr15,22838921,22851638,ES,False,80,127
ENSG00000140157.14,chr15,22838921,22851638,5AS,False,80,108
ENSG00000140157.14,chr15,22838582,22838947,TSS,True,142,162
ENSG00000140157.14,chr15,22838643,22838921,TSS,True,35,162
ENSG00000140319.10,chr15,40039092,40039181,TSS,True,34,261
ENSG00000166946.13,chr15,43194726,43195202,PAS,True,25,230
ENSG00000166946.13,chr15,43192742,43195194,PAS,True,206,230
ENSG00000167173.18,chr15,75208824,75210748,5AS,True,79,142
ENSG00000167173.18,chr15,75207939,75208824,TSS,True,70,148
ENSG00000167173.18,chr15,75208026,75208876,TSS,True,86,148
ENSG00000033800.13,chr15,68054293,68054350,TSS,True,24,220
ENSG00000033800.13,chr15,68187541,68191462,PAS,True,25,214
ENSG00000174444.14,chr15,66501105,66501193,IR,False,67,109
ENSG00000167004.12,chr15,43771104,43773277,PAS,True,104,1027
ENSG00000137815.14,chr15,41417090,41417313,TSS,True,45,104
ENSG00000140416.20,chr15,63042943,63043705,IR,False,639,798
ENSG00000140416.20,chr15,63042943,63056984,ME,False,1481,2090
ENSG00000140416.20,chr15,63060939,63061197,IR,True,1122,1261
ENSG00000140416.20,chr15,63060939,63062214,ME,False,1316,2368
ENSG00000140416.20,chr15,63061273,63061712,IR,False,91,183
ENSG00000140416.20,chr15,63042137,63042943,TSS,True,647,2781
ENSG00000140416.20,chr15,63048405,63048707,TSS,True,2435,2771
ENSG00000140416.20,chr15,63071089,63071915,PAS,True,284,2764
ENSG00000138614.14,chr15,65611097,65611613,TSS,True,52,115
ENSG00000138614.14,chr15,65610795,65611148,TSS,True,92,115
ENSG00000138614.14,chr15,65610685,65611205,TSS,True,99,115
ENSG00000092445.11,chr15,41558517,41559381,TSS,True,153,205
ENSG00000092445.11,chr15,41568661,41569022,TSS,True,158,180
ENSG00000092445.11,chr15,41577885,41579751,PAS,True,35,184
ENSG00000140575.12,chr15,90388211,90388396,TSS,True,45,243
ENSG00000140575.12,chr15,90476662,90476700,PAS,True,48,232
ENSG00000178802.17,chr15,74896325,74897511,ES,False,21,130
ENSG00000178802.17,chr15,74890010,74890089,TSS,True,38,150
ENSG00000273749.4,chr15,22980286,22980440,TSS,True,76,101
ENSG00000170776.21,chr15,85380473,85380798,TSS,True,105,138
ENSG00000170776.21,chr15,85619350,85620172,TSS,True,56,106
ENSG00000170776.21,chr15,85684740,85686620,PAS,True,40,105
ENSG00000170776.21,chr15,85727380,85727454,PAS,False,107,121
ENSG00000103994.17,chr15,42439445,42439813,PAS,True,201,230
ENSG00000103994.17,chr15,42446589,42446658,PAS,False,205,229
ENSG00000103994.17,chr15,42449664,42451954,PAS,False,51,222
ENSG00000103994.17,chr15,42490979,42491144,TSS,True,62,245
ENSG00000103994.17,chr15,42456957,42457532,TSS,True,205,242
ENSG00000138593.8,chr15,49017628,49027364,ES,False,19,116
ENSG00000138593.8,chr15,49016853,49017015,PAS,True,29,129
ENSG00000140395.8,chr15,78283229,78283521,PAS,True,20,169
ENSG00000128923.10,chr15,58851965,58854484,3AS,False,57,299
ENSG00000128923.10,chr15,58854481,58859813,PAS,True,68,313
ENSG00000128923.10,chr15,58854484,58860267,PAS,True,255,313
ENSG00000166200.14,chr15,49137437,49139527,3AS,False,75,143
ENSG00000128928.8,chr15,40413087,40415400,ES,False,33,254
ENSG00000128928.8,chr15,40418576,40418613,IR,True,16,143
ENSG00000128928.8,chr15,40418129,40421308,PAS,True,137,264
ENSG00000128928.8,chr15,40435416,40435951,PAS,True,185,271
ENSG00000140577.15,chr15,90529477,90530203,TSS,True,89,114
ENSG00000185033.14,chr15,90222826,90225178,TSS,True,116,137
ENSG00000185033.14,chr15,90225661,90225827,TSS,True,113,137
