gene,chr,start,end,splice_type,novel,IMR-90_ENCFF545PJV_in_cov,IMR-90_ENCFF545PJV_total_cov
ENSG00000137815.14,chr15,41480580,41482981,PAS,False,147,173
ENSG00000140416.20,chr15,63042943,63043705,IR,False,199,224
ENSG00000140416.20,chr15,63042943,63056984,ME,False,538,731
ENSG00000140416.20,chr15,63060939,63062214,ME,False,534,773
ENSG00000140416.20,chr15,63042137,63042943,TSS,True,134,875
ENSG00000140416.20,chr15,63071089,63071915,PAS,True,101,867
ENSG00000166173.10,chr15,70831571,70833116,PAS,True,39,107
ENSG00000166173.10,chr15,70851430,70851720,PAS,False,73,106
ENSG00000166173.10,chr15,70853888,70854159,TSS,True,22,123
ENSG00000140367.11,chr15,75854487,75868950,ES,False,33,122
ENSG00000140575.12,chr15,90388211,90388396,TSS,True,28,111
ENSG00000140575.12,chr15,90494712,90494757,PAS,False,93,105
ENSG00000140575.12,chr15,90499994,90502239,PAS,True,60,107
ENSG00000273749.4,chr15,22980286,22980440,TSS,True,89,163
ENSG00000273749.4,chr15,22903705,22905508,TSS,True,143,160
ENSG00000273749.4,chr15,22947168,22948198,TSS,True,136,163
ENSG00000074696.12,chr15,65530435,65530718,TSS,True,30,237
ENSG00000028528.14,chr15,64095898,64096172,TSS,True,22,148
ENSG00000103888.16,chr15,80779367,80779614,TSS,True,904,1034
ENSG00000103888.16,chr15,80933434,80933460,TSS,False,779,1000
ENSG00000137845.14,chr15,58749479,58749821,TSS,True,63,477
ENSG00000129038.15,chr15,73926446,73927885,TSS,True,48,398
ENSG00000166963.12,chr15,43517606,43517700,TSS,False,89,156
ENSG00000166963.12,chr15,43521041,43521112,TSS,True,130,156
ENSG00000166923.10,chr15,32718000,32718161,TSS,True,1041,1851
ENSG00000140612.13,chr15,84716024,84716460,TSS,True,18,113
ENSG00000128739.22,chr15,24954852,24955062,TSS,True,57,217
ENSG00000128739.22,chr15,24856512,24856716,TSS,True,182,217
ENSG00000185088.13,chr15,63153852,63154060,PAS,True,21,181
ENSG00000185088.13,chr15,63156485,63156521,PAS,True,155,173
ENSG00000185088.13,chr15,63157399,63157477,TSS,False,39,196
ENSG00000137801.10,chr15,39589100,39589354,TSS,True,2469,2919
ENSG00000137801.10,chr15,39589784,39590023,TSS,True,2153,2909
ENSG00000185787.14,chr15,78872781,78873057,TSS,True,46,276
ENSG00000166073.10,chr15,39802254,39919854,ES,True,19,183
ENSG00000166073.10,chr15,39919854,39920961,TSS,True,26,209
ENSG00000131871.14,chr15,101270486,101272856,PAS,True,20,155
ENSG00000134153.9,chr15,34101603,34101912,TSS,True,32,169
ENSG00000137831.14,chr15,70763329,70763564,TSS,True,68,436
ENSG00000166710.18,chr15,44711414,44711613,TSS,True,213,1287
ENSG00000114062.19,chr15,25405502,25438488,ES,False,46,114
ENSG00000114062.19,chr15,25438488,25439115,TSS,True,16,140
ENSG00000182054.9,chr15,90102275,90102512,TSS,True,23,172
ENSG00000182774.12,chr15,82540425,82540460,TSS,True,205,526
ENSG00000182774.12,chr15,82539980,82540445,TSS,True,465,526
ENSG00000182774.12,chr15,82538879,82540133,TSS,True,397,526
ENSG00000179010.14,chr4,6640708,6640827,IR,False,51,186
ENSG00000179010.14,chr4,6640655,6640708,TSS,False,144,195
ENSG00000179010.14,chr4,6640682,6641258,TSS,True,60,195
ENSG00000168214.20,chr4,26320803,26321048,TSS,True,61,153
ENSG00000168214.20,chr4,26430691,26435001,PAS,True,19,129
ENSG00000109790.16,chr4,39045096,39075964,ES,False,392,488
ENSG00000109790.16,chr4,39044657,39045096,TSS,True,107,599
ENSG00000109790.16,chr4,39121009,39124826,PAS,True,70,585
ENSG00000152795.17,chr4,82424883,82425562,IR,False,37,104
ENSG00000152795.17,chr4,82424883,82426036,ES,False,91,118
ENSG00000152795.17,chr4,82424883,82426036,IR,False,91,158
ENSG00000152795.17,chr4,82422746,82424883,PAS,True,74,202
ENSG00000152795.17,chr4,82423203,82426129,PAS,True,114,179
ENSG00000152795.17,chr4,82429247,82430469,TSS,True,34,205
ENSG00000090316.15,chr4,1289834,1289982,TSS,True,31,185
ENSG00000071127.16,chr4,10116234,10116330,IR,True,53,124
ENSG00000071127.16,chr4,10116650,10116986,TSS,True,246,912
ENSG00000154277.12,chr4,41256875,41257020,TSS,True,89,545
ENSG00000109736.14,chr4,2930953,2931060,IR,False,131,150
ENSG00000109736.14,chr4,2929927,2930953,PAS,True,19,150
ENSG00000109736.14,chr4,2933752,2934511,TSS,True,128,156
ENSG00000109736.14,chr4,2934768,2934880,TSS,True,67,156
ENSG00000109501.13,chr4,6269831,6270014,TSS,True,83,153
ENSG00000159674.11,chr4,1172543,1172866,TSS,True,137,211
ENSG00000159674.11,chr4,1171851,1172094,TSS,True,149,211
ENSG00000138675.16,chr4,80267179,80286324,ES,False,18,101
ENSG00000129187.14,chr4,182915575,182917287,ES,False,103,116
ENSG00000129187.14,chr4,182915575,182917310,5AS,False,45,161
ENSG00000129187.14,chr4,182917287,182917475,TSS,True,108,224
ENSG00000129187.14,chr4,182917310,182917565,TSS,True,176,224
ENSG00000138764.14,chr4,77164479,77165800,IR,True,97,111
ENSG00000138764.14,chr4,77157206,77157506,TSS,True,19,120
ENSG00000138764.14,chr4,77165800,77167210,PAS,True,17,115
ENSG00000138764.14,chr4,77164273,77167210,PAS,True,100,114
ENSG00000180801.13,chr4,113903675,113978436,ES,False,111,134
ENSG00000180801.13,chr4,113901181,113903675,PAS,True,51,158
ENSG00000180801.13,chr4,113900275,113901858,PAS,True,144,175
ENSG00000180801.13,chr4,113978436,113980315,TSS,True,38,180
ENSG00000169020.9,chr4,674211,674287,TSS,True,37,145
ENSG00000169020.9,chr4,673302,673401,TSS,True,115,145
ENSG00000138801.8,chr4,107720119,107720395,TSS,False,19,111
ENSG00000163682.16,chr4,39458890,39458946,TSS,True,44,201
ENSG00000163682.16,chr4,39458393,39458911,TSS,True,180,201
ENSG00000197712.11,chr4,38867562,38867834,TSS,True,26,103
ENSG00000151718.15,chr4,183099083,183099622,TSS,True,27,166
ENSG00000151718.15,chr4,183315662,183318748,PAS,True,20,163
ENSG00000087274.16,chr4,2843837,2844024,TSS,True,120,163
ENSG00000138758.11,chr4,76949691,76949930,TSS,True,322,667
ENSG00000138758.11,chr4,77030782,77038607,PAS,True,155,381
ENSG00000138758.11,chr4,77034496,77040154,PAS,True,331,383
ENSG00000138758.11,chr4,77028628,77028761,PAS,True,326,380
ENSG00000197894.10,chr4,99088688,99088790,TSS,True,24,173
ENSG00000145349.16,chr4,113454515,113457334,ES,False,91,132
ENSG00000145349.16,chr4,113454515,113457334,5AS,False,91,128
ENSG00000145349.16,chr4,113451031,113454515,PAS,True,31,200
ENSG00000145349.16,chr4,113451035,113457563,PAS,True,178,200
ENSG00000129116.18,chr4,168831990,168832171,TSS,True,241,556
ENSG00000129116.18,chr4,168877717,168878394,TSS,True,413,555
ENSG00000129116.18,chr4,168926212,168928475,PAS,True,118,536
ENSG00000129116.18,chr4,168924254,168924387,PAS,True,424,534
ENSG00000150961.14,chr4,118815155,118815450,3AS,True,104,151
ENSG00000150961.14,chr4,118835940,118836245,TSS,True,49,179
ENSG00000109475.16,chr4,108620535,108620600,TSS,False,180,462
ENSG00000109475.16,chr4,108620576,108622024,TSS,True,373,462
ENSG00000109475.16,chr4,108622513,108622618,TSS,True,410,461
ENSG00000164040.16,chr4,128287372,128287803,TSS,False,18,175
ENSG00000196526.10,chr4,7939655,7939888,TSS,False,104,139
ENSG00000109332.19,chr4,102827426,102827835,TSS,True,237,321
ENSG00000109332.19,chr4,102826484,102827192,TSS,True,172,321
ENSG00000109332.19,chr4,102827591,102827920,TSS,True,280,321
ENSG00000164099.3,chr4,118280037,118282243,PAS,False,61,193
ENSG00000164099.3,chr4,118300366,118303879,PAS,False,169,189
ENSG00000164099.3,chr4,118352218,118353345,TSS,False,27,200
ENSG00000014824.13,chr4,41990482,41990760,TSS,True,17,151
ENSG00000138735.15,chr4,119494394,119498738,PAS,True,193,509
ENSG00000138735.15,chr4,119628519,119629010,TSS,False,373,546
ENSG00000138735.15,chr4,119627149,119627939,TSS,False,261,546
ENSG00000168884.14,chr4,2756013,2756396,TSS,False,20,114
ENSG00000109189.12,chr4,52659114,52659323,TSS,True,19,106
ENSG00000163950.12,chr4,1712129,1712754,TSS,True,64,131
ENSG00000174780.16,chr4,56501683,56503681,PAS,True,78,108
ENSG00000174780.16,chr4,56491430,56491674,PAS,True,33,106
ENSG00000168785.7,chr4,98482175,98507677,ES,True,23,185
ENSG00000168785.7,chr4,98658145,98658772,TSS,True,36,222
ENSG00000163453.11,chr4,57109876,57110479,TSS,False,82,642
ENSG00000138768.14,chr4,75813205,75814287,PAS,True,49,251
ENSG00000138768.14,chr4,75801078,75801179,PAS,True,209,249
ENSG00000138757.14,chr4,75648741,75655065,ES,False,160,181
ENSG00000138757.14,chr4,75673207,75673440,TSS,True,31,196
ENSG00000145425.9,chr4,151099569,151099714,TSS,True,138,1125
ENSG00000129128.12,chr4,176319890,176320219,TSS,True,25,152
ENSG00000129128.12,chr4,176328197,176332237,PAS,True,30,134
ENSG00000129128.12,chr4,176331192,176333048,PAS,True,109,134
ENSG00000269893.6,chr4,118278757,118279137,TSS,True,71,113
ENSG00000168936.10,chr4,1717428,1718151,ES,False,17,137
ENSG00000168936.10,chr4,1718626,1720632,5AS,True,109,122
ENSG00000168936.10,chr4,1720632,1721320,TSS,True,60,169
ENSG00000168936.10,chr4,1718151,1718605,TSS,False,147,168
ENSG00000123933.16,chr4,2261916,2262128,TSS,True,82,381
ENSG00000118816.9,chr4,77075471,77076021,TSS,True,31,221
ENSG00000134853.11,chr4,54229084,54229415,TSS,True,157,252
ENSG00000134853.11,chr4,54295124,54298246,PAS,False,39,204
ENSG00000134853.11,chr4,54281580,54282091,PAS,True,151,176
ENSG00000138668.18,chr4,82354154,82355303,IR,False,223,260
ENSG00000138668.18,chr4,82355401,82356795,ES,False,140,264
ENSG00000138668.18,chr4,82359639,82373445,ES,False,54,272
ENSG00000138668.18,chr4,82352497,82354154,PAS,True,64,291
ENSG00000138668.18,chr4,82353828,82355401,PAS,True,253,289
ENSG00000138663.8,chr4,83035088,83035298,TSS,True,12,103
ENSG00000138674.16,chr4,82857764,82862533,ES,False,19,171
ENSG00000138674.16,chr4,82857764,82863317,ES,False,26,197
ENSG00000138674.16,chr4,82881937,82891087,3AS,False,49,203
ENSG00000138674.16,chr4,82817500,82819253,PAS,True,67,262
ENSG00000138674.16,chr4,82860658,82863392,PAS,True,214,239
ENSG00000138674.16,chr4,82891087,82891255,TSS,False,57,262
ENSG00000138698.14,chr4,98261569,98293407,3AS,False,86,128
ENSG00000138698.14,chr4,98352601,98391951,ES,False,25,124
ENSG00000138698.14,chr4,98420144,98421257,3AS,False,16,127
ENSG00000132463.13,chr4,70839470,70839959,TSS,False,24,207
ENSG00000153147.5,chr4,143553118,143555581,PAS,False,50,215
ENSG00000138760.9,chr4,76213426,76213926,TSS,True,21,166
ENSG00000159692.15,chr4,1212423,1212912,3AS,False,112,165
ENSG00000159692.15,chr4,1238337,1248915,ES,False,40,131
ENSG00000159692.15,chr4,1211432,1212426,PAS,True,116,169
ENSG00000159692.15,chr4,1211429,1212423,PAS,True,57,169
ENSG00000159692.15,chr4,1248915,1249467,TSS,True,48,183
ENSG00000161970.14,chr17,8383156,8383197,TSS,False,96,466
ENSG00000141027.20,chr17,16126206,16137310,3AS,False,65,103
ENSG00000141027.20,chr17,16149517,16151945,ES,False,73,106
ENSG00000141027.20,chr17,16194639,16215361,ES,False,74,108
ENSG00000141027.20,chr17,16029156,16032483,PAS,True,114,132
ENSG00000141027.20,chr17,16126116,16126206,PAS,False,49,114
ENSG00000141027.20,chr17,16126101,16126209,PAS,True,76,114
ENSG00000141027.20,chr17,16215361,16215591,TSS,True,24,132
ENSG00000167693.16,chr17,979318,979823,TSS,True,108,243
ENSG00000196704.11,chr17,68248086,68248639,IR,False,29,107
ENSG00000196704.11,chr17,68248023,68248705,TSS,True,58,137
ENSG00000196704.11,chr17,68248015,68248086,TSS,False,103,137
ENSG00000169718.17,chr17,82058416,82058780,IR,False,83,138
ENSG00000169718.17,chr17,82065612,82065871,TSS,True,20,154
ENSG00000188554.13,chr17,43171179,43171302,TSS,True,61,143
ENSG00000188554.13,chr17,43175710,43175901,TSS,True,123,143
ENSG00000243678.11,chr17,51163643,51166956,TSS,True,308,353
ENSG00000243678.11,chr17,51166265,51166497,TSS,True,59,353
ENSG00000108821.13,chr17,50201410,50201696,TSS,False,6305,10975
ENSG00000108691.9,chr17,34255284,34255425,TSS,False,37,173
ENSG00000182473.21,chr17,76103632,76103791,TSS,True,319,376
ENSG00000219200.11,chr17,7012757,7013665,5AS,False,29,130
ENSG00000219200.11,chr17,7012575,7012761,TSS,True,39,140
ENSG00000219200.11,chr17,7012622,7012757,TSS,True,111,140
ENSG00000185624.14,chr17,81860326,81860636,TSS,True,391,3123
ENSG00000183010.16,chr17,81933376,81934652,ES,False,29,282
ENSG00000183010.16,chr17,81936861,81937261,5AS,False,133,176
ENSG00000183010.16,chr17,81937261,81937328,TSS,True,178,313
ENSG00000183010.16,chr17,81936747,81937288,TSS,True,217,313
ENSG00000183010.16,chr17,81937241,81937269,TSS,True,272,313
ENSG00000131462.7,chr17,42609647,42609786,TSS,True,41,111
ENSG00000131462.7,chr17,42609677,42610220,TSS,True,98,111
ENSG00000108671.10,chr17,32480631,32480752,IR,False,105,123
ENSG00000108671.10,chr17,32480752,32483319,PAS,True,19,124
ENSG00000108671.10,chr17,32480488,32483319,PAS,True,105,123
ENSG00000131473.16,chr17,41893174,41897748,ES,False,147,330
ENSG00000131473.16,chr17,41913896,41918879,3AS,False,181,265
ENSG00000131473.16,chr17,41918879,41919084,TSS,True,109,375
ENSG00000275832.4,chr17,38482518,38482678,TSS,True,81,111
ENSG00000275832.4,chr17,38466164,38467331,TSS,True,96,111
ENSG00000167543.15,chr17,29568613,29568830,TSS,True,37,110
ENSG00000167543.15,chr17,29572403,29572697,TSS,True,97,108
ENSG00000157637.12,chr17,81244811,81246673,PAS,True,58,259
ENSG00000157637.12,chr17,81250064,81251612,PAS,True,217,255
ENSG00000157637.12,chr17,81294822,81295503,TSS,True,141,358
ENSG00000178927.17,chr17,82450699,82450791,TSS,False,40,103
ENSG00000108774.14,chr17,42154892,42155022,TSS,True,176,322
ENSG00000167085.11,chr17,49414834,49414901,TSS,False,18,113
ENSG00000136485.14,chr17,63550459,63550815,TSS,True,80,111
ENSG00000185359.12,chr17,81683960,81684103,TSS,True,47,130
ENSG00000129250.11,chr17,4997673,4998156,TSS,True,37,105
ENSG00000132589.15,chr17,28897525,28897736,TSS,False,28,121
ENSG00000070540.12,chr17,68450897,68457341,ES,False,49,201
ENSG00000070540.12,chr17,68421279,68421820,PAS,True,57,205
ENSG00000070540.12,chr17,68423880,68426175,PAS,True,166,204
ENSG00000167881.14,chr17,76072307,76072517,TSS,True,27,178
ENSG00000171928.13,chr17,18781147,18781305,TSS,True,23,120
ENSG00000171928.13,chr17,18789349,18789435,TSS,False,104,120
ENSG00000141279.15,chr17,47531037,47531555,TSS,True,32,216
ENSG00000073584.19,chr17,40647772,40648751,TSS,True,25,155
ENSG00000121068.13,chr17,61399624,61400571,TSS,True,114,225
ENSG00000121068.13,chr17,61405575,61405836,TSS,True,197,223
ENSG00000141367.11,chr17,59619349,59620173,TSS,True,69,264
ENSG00000108784.9,chr17,42536215,42536655,TSS,True,24,105
ENSG00000136448.11,chr17,45061298,45061460,TSS,True,41,116
ENSG00000239672.7,chr17,51153558,51153662,TSS,True,35,148
ENSG00000030582.17,chr17,44345096,44345334,TSS,True,322,542
ENSG00000030582.17,chr17,44349658,44349751,TSS,True,436,540
ENSG00000030582.17,chr17,44350396,44350800,TSS,False,483,540
ENSG00000108946.14,chr17,68512399,68512548,TSS,True,143,654
ENSG00000006042.11,chr17,32927907,32928237,TSS,True,28,202
ENSG00000170315.13,chr17,16381061,16381184,TSS,True,49,302
ENSG00000141696.12,chr17,41811284,41811453,IR,True,95,114
ENSG00000141696.12,chr17,41811453,41812635,TSS,True,50,143
ENSG00000141696.12,chr17,41810862,41812899,TSS,True,124,143
ENSG00000141696.12,chr17,41811131,41812622,TSS,False,127,143
ENSG00000109065.11,chr17,74772054,74772217,IR,False,59,110
ENSG00000109065.11,chr17,74772277,74772895,3AS,False,91,108
ENSG00000109065.11,chr17,74772277,74772895,IR,True,91,103
ENSG00000109065.11,chr17,74773685,74775621,3AS,False,72,117
ENSG00000109065.11,chr17,74776266,74776381,TSS,True,26,127
ENSG00000184009.11,chr17,81512733,81512855,TSS,True,754,4288
ENSG00000278311.4,chr17,36578186,36579244,5AS,True,70,103
ENSG00000278311.4,chr17,36544905,36545097,TSS,True,91,125
ENSG00000278311.4,chr17,36545485,36545817,TSS,True,52,125
ENSG00000278311.4,chr17,36586049,36586175,PAS,True,62,124
ENSG00000278311.4,chr17,36589207,36589848,PAS,True,100,124
ENSG00000278311.4,chr17,36581343,36581465,PAS,True,87,120
ENSG00000108854.15,chr17,64598490,64661828,ES,False,76,467
ENSG00000108854.15,chr17,64542283,64545947,PAS,True,163,522
ENSG00000108854.15,chr17,64554866,64554993,PAS,False,419,521
ENSG00000108854.15,chr17,64661828,64662363,TSS,True,73,543
ENSG00000108298.11,chr17,39200112,39200349,TSS,False,74,553
ENSG00000141522.11,chr17,81871297,81871406,TSS,True,94,141
ENSG00000108883.12,chr17,44899368,44899648,TSS,True,24,104
ENSG00000062716.12,chr17,59707510,59707748,TSS,False,18,117
ENSG00000141753.6,chr17,40443401,40444084,TSS,False,939,6787
ENSG00000108679.12,chr17,78979823,78979962,TSS,True,72,265
ENSG00000129235.10,chr17,6640996,6641227,TSS,True,63,124
ENSG00000129235.10,chr17,6641059,6641834,TSS,True,109,124
ENSG00000141526.16,chr17,82229040,82229106,TSS,True,33,176
ENSG00000168610.14,chr17,42317224,42322284,5AS,False,29,202
ENSG00000168610.14,chr17,42348517,42388278,3AS,False,47,165
ENSG00000168610.14,chr17,42348520,42388278,3AS,False,32,118
ENSG00000168610.14,chr17,42388278,42388586,TSS,True,60,226
ENSG00000087111.20,chr17,28571188,28571462,IR,False,81,102
ENSG00000087111.20,chr17,28571462,28571566,TSS,True,71,152
ENSG00000087111.20,chr17,28558475,28558568,TSS,True,130,152
ENSG00000087111.20,chr17,28571048,28571566,TSS,True,131,152
ENSG00000091542.8,chr17,18183469,18185013,TSS,False,59,323
ENSG00000108582.11,chr17,30378872,30379726,TSS,True,20,109
ENSG00000002834.17,chr17,38869798,38870258,TSS,True,351,475
ENSG00000002834.17,chr17,38914353,38914475,TSS,False,421,475
ENSG00000108344.14,chr17,39980768,39981190,TSS,True,47,101
ENSG00000091640.7,chr17,4967719,4968723,TSS,True,31,121
ENSG00000182534.13,chr17,76679568,76680879,PAS,True,171,710
ENSG00000182534.13,chr17,76675416,76677702,PAS,False,564,726
ENSG00000184557.4,chr17,78359749,78360566,TSS,True,101,338
ENSG00000125691.12,chr17,38853697,38853764,TSS,True,173,286
ENSG00000125691.12,chr17,38852603,38853720,TSS,True,222,286
ENSG00000125691.12,chr17,38850361,38850438,TSS,True,243,286
ENSG00000108829.9,chr17,50397212,50397565,TSS,True,44,137
ENSG00000108829.9,chr17,50385117,50385185,TSS,False,122,137
ENSG00000188612.11,chr17,75182813,75182990,TSS,True,30,183
ENSG00000133030.20,chr17,17042427,17042971,TSS,True,145,181
ENSG00000133030.20,chr17,17143554,17143669,TSS,True,158,179
ENSG00000133030.20,chr17,17154312,17154415,TSS,False,159,177
ENSG00000133030.20,chr17,17158428,17159002,TSS,True,148,176
ENSG00000087191.12,chr17,63827380,63827514,TSS,True,58,158
ENSG00000087191.12,chr17,63827460,63827923,TSS,True,128,158
ENSG00000129245.11,chr17,7614451,7614927,TSS,True,22,131
ENSG00000109113.19,chr17,28715122,28715218,5AS,False,60,349
ENSG00000109113.19,chr17,28717212,28718419,TSS,True,125,400
ENSG00000109113.19,chr17,28718121,28718530,TSS,True,341,400
ENSG00000072778.19,chr17,7222081,7222176,IR,False,237,265
ENSG00000072778.19,chr17,7222865,7223132,IR,False,218,286
ENSG00000072778.19,chr17,7219853,7220046,TSS,True,114,314
ENSG00000161547.16,chr17,76734562,76735060,IR,False,16,116
ENSG00000161547.16,chr17,76734114,76735158,PAS,True,20,116
ENSG00000161547.16,chr17,76734114,76734562,PAS,True,100,116
ENSG00000161547.16,chr17,76736798,76737877,TSS,True,13,123
ENSG00000073969.18,chr17,46590543,46590787,TSS,True,20,145
ENSG00000173786.16,chr17,41966715,41966887,TSS,False,27,129
ENSG00000167193.7,chr17,1455876,1456260,TSS,True,20,119
ENSG00000108828.15,chr17,43021935,43022417,TSS,True,61,187
ENSG00000132475.10,chr17,75779656,75779781,TSS,True,86,524
ENSG00000141580.15,chr17,82648273,82648609,TSS,True,25,121
ENSG00000108654.14,chr17,64500773,64502009,IR,False,371,440
ENSG00000108654.14,chr17,64506075,64506340,TSS,True,57,471
ENSG00000177469.12,chr17,42422626,42423258,TSS,False,649,1282
ENSG00000225663.7,chr17,81822416,81822907,PAS,True,99,114
ENSG00000225663.7,chr17,81833237,81833309,TSS,True,35,114
ENSG00000225663.7,chr17,81824498,81826197,TSS,True,100,114
ENSG00000175061.17,chr17,16439414,16439580,3AS,False,67,151
ENSG00000175061.17,chr17,16439414,16439659,3AS,False,22,173
ENSG00000175061.17,chr17,16439414,16440184,ES,False,159,330
ENSG00000175061.17,chr17,16440253,16441367,ES,False,36,343
ENSG00000175061.17,chr17,16438983,16439060,TSS,True,102,367
ENSG00000175061.17,chr17,16438984,16439414,TSS,True,297,367
ENSG00000197879.16,chr17,1491599,1491883,TSS,True,252,289
ENSG00000197879.16,chr17,1485693,1486131,TSS,True,169,289
ENSG00000108592.16,chr17,63826835,63827065,TSS,True,70,132
