gene,chr,start,end,splice_type,novel,mesenteric_fat_pad_ENCFF971JDY_in_cov,mesenteric_fat_pad_ENCFF971JDY_total_cov
ENSG00000104388.14,chr8,60584210,60584290,TSS,True,400,491
ENSG00000147813.15,chr8,143575093,143575190,IR,False,477,534
ENSG00000147813.15,chr8,143576162,143576431,IR,False,493,559
ENSG00000147813.15,chr8,143577943,143578092,IR,False,488,553
ENSG00000147813.15,chr8,143578092,143578621,TSS,True,73,561
ENSG00000147813.15,chr8,143577815,143578644,TSS,True,499,561
ENSG00000147416.10,chr8,20197363,20197542,TSS,True,46,278
ENSG00000129691.15,chr8,38105516,38105738,TSS,True,24,139
ENSG00000129691.15,chr8,38138963,38142437,PAS,True,16,138
ENSG00000104529.17,chr8,143586849,143588990,3AS,True,13,117
ENSG00000104529.17,chr8,143586849,143597347,3AS,False,70,635
ENSG00000104529.17,chr8,143586852,143597347,ES,False,468,565
ENSG00000104529.17,chr8,143590081,143597347,ES,False,52,103
ENSG00000104529.17,chr8,143597347,143598252,TSS,True,143,787
ENSG00000164741.14,chr8,13099346,13100566,TSS,True,191,452
ENSG00000164741.14,chr8,13132943,13133293,TSS,True,363,459
ENSG00000136960.12,chr8,119638747,119638893,TSS,True,29,100
ENSG00000136960.12,chr8,119673251,119673698,TSS,False,85,100
ENSG00000155975.9,chr8,17294986,17298024,PAS,True,24,148
ENSG00000155975.9,chr8,17286346,17287678,PAS,True,129,147
ENSG00000167700.8,chr8,144510903,144510990,IR,True,103,118
ENSG00000167700.8,chr8,144510793,144513668,PAS,False,103,118
ENSG00000167700.8,chr8,144510990,144511310,PAS,True,15,118
ENSG00000147526.19,chr8,38728671,38788703,ES,False,406,468
ENSG00000147526.19,chr8,38827288,38831124,5AS,False,206,560
ENSG00000147526.19,chr8,38728133,38728671,TSS,True,141,690
ENSG00000147526.19,chr8,38847954,38853029,PAS,True,186,650
ENSG00000147457.13,chr8,23246617,23246994,TSS,True,16,121
ENSG00000130193.7,chr8,142727168,142727859,TSS,True,36,260
ENSG00000155090.14,chr8,102651148,102651539,TSS,True,50,148
ENSG00000155090.14,chr8,102655565,102655727,TSS,False,107,149
ENSG00000136997.17,chr8,127736623,127738250,3AS,False,148,631
ENSG00000136997.17,chr8,127736050,127736623,TSS,True,263,901
ENSG00000136997.17,chr8,127738311,127739019,TSS,True,662,901
ENSG00000104419.14,chr8,133237171,133239119,PAS,True,19,118
ENSG00000104419.14,chr8,133250439,133250521,TSS,False,156,209
ENSG00000160948.13,chr8,144423922,144424040,IR,False,148,169
ENSG00000160948.13,chr8,144424268,144424717,IR,False,150,174
ENSG00000160948.13,chr8,144424819,144424945,IR,False,140,173
ENSG00000160948.13,chr8,144425000,144425682,3AS,False,16,136
ENSG00000160948.13,chr8,144425051,144425682,IR,False,116,152
ENSG00000160948.13,chr8,144425772,144426025,IR,False,150,169
ENSG00000160948.13,chr8,144426063,144426179,IR,False,151,168
ENSG00000160948.13,chr8,144426979,144428488,3AS,False,133,152
ENSG00000160948.13,chr8,144423597,144423922,PAS,True,23,174
ENSG00000160948.13,chr8,144428488,144428582,TSS,True,24,177
ENSG00000137575.11,chr8,58572314,58575902,3AS,False,265,1037
ENSG00000159167.11,chr8,23854405,23854807,TSS,False,23,125
ENSG00000104613.11,chr8,19851648,19852081,PAS,True,53,183
ENSG00000164920.9,chr8,98950755,98951600,3AS,False,78,102
ENSG00000164920.9,chr8,98951518,98952104,PAS,True,82,106
ENSG00000164920.9,chr8,98951600,98952097,PAS,True,28,106
ENSG00000198791.11,chr8,17230848,17232426,IR,True,101,115
ENSG00000198791.11,chr8,17226029,17230848,PAS,True,24,125
ENSG00000198791.11,chr8,17229227,17232537,PAS,True,111,125
ENSG00000175445.15,chr8,19939222,19939528,TSS,True,677,6693
ENSG00000070756.15,chr8,100721390,100722092,TSS,True,200,421
ENSG00000070756.15,chr8,100709458,100711202,TSS,True,287,392
ENSG00000120885.21,chr8,27614654,27614703,TSS,True,208,1700
ENSG00000185803.9,chr8,144358900,144359183,5AS,False,22,148
ENSG00000185803.9,chr8,144358554,144359065,TSS,True,56,187
ENSG00000185803.9,chr8,144358581,144358900,TSS,True,163,187
ENSG00000133872.13,chr8,30070059,30082846,ES,False,111,835
ENSG00000183655.12,chr15,85768016,85768318,TSS,True,35,142
ENSG00000137776.16,chr15,58933403,58934025,TSS,True,27,100
ENSG00000041357.15,chr15,78540409,78540539,TSS,True,20,115
ENSG00000159322.17,chr15,72752892,72755555,3AS,False,67,143
ENSG00000159322.17,chr15,72751294,72752895,PAS,True,88,172
ENSG00000159322.17,chr15,72751294,72752892,PAS,True,97,172
ENSG00000159322.17,chr15,72783458,72783781,TSS,True,21,175
ENSG00000138600.9,chr15,50725323,50726320,ES,False,140,164
ENSG00000104164.10,chr15,45587525,45605427,ES,False,16,111
ENSG00000104164.10,chr15,45587180,45587525,TSS,True,15,135
ENSG00000137824.15,chr15,40754790,40755198,5AS,False,91,279
ENSG00000137824.15,chr15,40755082,40755282,TSS,True,126,309
ENSG00000137824.15,chr15,40755198,40755282,TSS,True,217,309
ENSG00000140285.9,chr15,49423240,49423440,TSS,True,40,247
ENSG00000140285.9,chr15,49424040,49424583,TSS,True,219,246
ENSG00000140262.17,chr15,57282444,57288508,PAS,True,123,139
ENSG00000140262.17,chr15,57262093,57262196,PAS,False,93,139
ENSG00000140262.17,chr15,57263111,57263870,PAS,False,93,139
ENSG00000128731.16,chr15,28111036,28112035,PAS,True,80,103
ENSG00000128731.16,chr15,28322074,28322191,TSS,True,41,104
ENSG00000178761.14,chr15,74900674,74901949,IR,True,24,103
ENSG00000178761.14,chr15,74902063,74902603,IR,False,45,118
ENSG00000178761.14,chr15,74902783,74904663,3AS,False,29,118
ENSG00000178761.14,chr15,74904712,74905153,ES,False,94,112
ENSG00000178761.14,chr15,74905231,74906586,ES,False,46,112
ENSG00000178761.14,chr15,74899989,74902786,PAS,True,79,124
ENSG00000178761.14,chr15,74899986,74902783,PAS,True,97,124
ENSG00000178761.14,chr15,74899986,74900674,PAS,True,105,131
ENSG00000178761.14,chr15,74906586,74907348,TSS,False,14,131
ENSG00000128951.13,chr15,48331479,48332267,5AS,False,23,153
ENSG00000128951.13,chr15,48331405,48331479,TSS,True,135,158
ENSG00000128951.13,chr15,48331409,48331795,TSS,True,30,158
ENSG00000140264.19,chr15,43792311,43792383,TSS,True,27,193
ENSG00000140264.19,chr15,43793709,43794050,PAS,True,27,183
ENSG00000137818.11,chr15,69452816,69453020,TSS,False,31,248
ENSG00000138592.13,chr15,50424514,50439008,5AS,False,53,104
ENSG00000138592.13,chr15,50424230,50424514,TSS,True,68,152
ENSG00000138592.13,chr15,50424347,50424654,TSS,True,101,152
ENSG00000179335.18,chr15,74615703,74615898,TSS,False,40,229
ENSG00000179335.18,chr15,74629706,74630200,PAS,True,24,230
ENSG00000140374.15,chr15,76292700,76311349,ES,False,42,392
ENSG00000260916.7,chr15,55408220,55408470,TSS,True,63,418
ENSG00000140157.14,chr15,22838921,22851638,ES,False,71,122
ENSG00000140157.14,chr15,22838921,22851638,5AS,False,71,128
ENSG00000140157.14,chr15,22838582,22838947,TSS,True,164,187
ENSG00000140157.14,chr15,22838643,22838921,TSS,True,64,187
ENSG00000140157.14,chr15,22838647,22839174,TSS,True,153,187
ENSG00000182718.16,chr15,60386086,60397942,ME,False,624,696
ENSG00000182718.16,chr15,60386086,60397942,ME,False,623,696
ENSG00000182718.16,chr15,60386086,60397942,ME,False,583,696
ENSG00000140416.20,chr15,63042943,63056984,ME,False,130,412
ENSG00000140416.20,chr15,63060939,63062214,ME,False,414,623
ENSG00000140416.20,chr15,63042137,63042943,TSS,True,259,674
ENSG00000140416.20,chr15,63048405,63048707,TSS,True,450,674
ENSG00000140575.12,chr15,90388211,90388396,TSS,True,60,189
ENSG00000140575.12,chr15,90476662,90476700,PAS,True,45,160
ENSG00000140575.12,chr15,90474484,90474694,PAS,True,140,160
ENSG00000178802.17,chr15,74890010,74890089,TSS,True,26,110
ENSG00000184254.16,chr15,100879440,100880006,TSS,True,76,226
ENSG00000184254.16,chr15,100914700,100916626,PAS,False,25,207
ENSG00000170776.21,chr15,85380473,85380798,TSS,True,146,176
ENSG00000170776.21,chr15,85578991,85582107,TSS,True,109,145
ENSG00000170776.21,chr15,85582310,85583164,TSS,False,130,145
ENSG00000170776.21,chr15,85619350,85620172,TSS,True,117,145
ENSG00000170776.21,chr15,85684740,85686620,PAS,True,52,125
ENSG00000103994.17,chr15,42446589,42446658,PAS,False,183,223
ENSG00000103994.17,chr15,42449664,42451954,PAS,False,51,218
ENSG00000103994.17,chr15,42490979,42491144,TSS,True,128,230
ENSG00000103994.17,chr15,42456957,42457532,TSS,True,118,228
ENSG00000104131.12,chr15,44537049,44537237,TSS,True,54,107
ENSG00000104131.12,chr15,44537322,44537427,TSS,True,65,107
ENSG00000128923.10,chr15,58851965,58854484,3AS,False,34,159
ENSG00000128923.10,chr15,58854481,58859813,PAS,True,42,167
ENSG00000128923.10,chr15,58854484,58860267,PAS,True,131,167
ENSG00000128928.8,chr15,40405758,40405971,TSS,False,17,104
ENSG00000103591.12,chr15,67236820,67254558,5AS,False,146,170
ENSG00000103591.12,chr15,67254558,67254693,TSS,False,30,176
ENSG00000103591.12,chr15,67254413,67254671,TSS,True,157,176
ENSG00000182511.11,chr15,90884544,90885036,5AS,False,161,221
ENSG00000182511.11,chr15,90885258,90886960,ES,False,27,226
ENSG00000182511.11,chr15,90890278,90890400,3AS,False,214,240
ENSG00000182511.11,chr15,90890484,90891553,ES,False,54,234
ENSG00000182511.11,chr15,90884040,90884544,TSS,True,103,270
ENSG00000182511.11,chr15,90884434,90884639,TSS,True,210,270
ENSG00000166963.12,chr15,43510950,43511226,TSS,False,89,117
ENSG00000166963.12,chr15,43517606,43517700,TSS,False,54,117
ENSG00000166923.10,chr15,32718000,32718161,TSS,True,41,104
ENSG00000086666.18,chr15,80059809,80120327,ES,False,208,237
ENSG00000086666.18,chr15,80059654,80059809,TSS,True,93,330
ENSG00000086666.18,chr15,80059911,80059963,TSS,True,268,330
ENSG00000177082.12,chr15,84645836,84646183,IR,False,93,119
ENSG00000177082.12,chr15,84639281,84643723,PAS,True,27,124
ENSG00000177082.12,chr15,84654226,84654343,TSS,False,111,132
ENSG00000177082.12,chr15,84654233,84654293,TSS,False,55,132
ENSG00000140497.16,chr15,74873198,74873392,TSS,True,31,227
ENSG00000140386.12,chr15,76728626,76728737,PAS,True,41,100
ENSG00000140386.12,chr15,76905298,76905755,TSS,True,13,101
ENSG00000137801.10,chr15,39589784,39590023,TSS,True,377,545
ENSG00000137801.10,chr15,39589784,39590623,TSS,True,485,542
ENSG00000137801.10,chr15,39595361,39598913,PAS,True,81,492
ENSG00000185787.14,chr15,78872781,78873057,TSS,True,55,428
ENSG00000103978.15,chr15,42228820,42233212,ME,False,23,197
ENSG00000067221.13,chr15,73984868,73985317,3AS,False,61,193
ENSG00000067221.13,chr15,73988802,73990350,ES,False,32,195
ENSG00000138629.15,chr15,74458896,74461107,5AS,False,64,118
ENSG00000138629.15,chr15,74461036,74461177,TSS,False,101,150
ENSG00000138629.15,chr15,74461107,74461179,TSS,True,85,150
ENSG00000138629.15,chr15,74461157,74461185,TSS,True,126,150
ENSG00000184277.12,chr15,101652270,101652389,TSS,False,11,104
ENSG00000103876.12,chr15,80152775,80152841,TSS,False,289,410
ENSG00000103876.12,chr15,80152795,80153135,TSS,True,170,410
ENSG00000103966.10,chr15,41972258,41972597,TSS,True,47,174
ENSG00000103966.10,chr15,41919209,41919714,TSS,True,140,164
ENSG00000140474.13,chr15,74843003,74843454,TSS,True,58,114
ENSG00000140474.13,chr15,74842074,74843156,TSS,True,79,114
ENSG00000140465.13,chr15,74723123,74725440,3AS,False,123,375
ENSG00000140465.13,chr15,74725440,74725530,TSS,True,87,464
ENSG00000140465.13,chr15,74722272,74723126,TSS,True,389,464
ENSG00000137831.14,chr15,70676591,70678098,ES,False,46,281
ENSG00000137831.14,chr15,70763329,70763564,TSS,True,87,304
ENSG00000137831.14,chr15,70701876,70702333,TSS,True,252,304
ENSG00000134152.10,chr15,34137870,34142371,PAS,True,47,174
ENSG00000134152.10,chr15,34146126,34148750,PAS,True,148,173
ENSG00000140299.11,chr15,59664120,59668891,ES,False,72,131
ENSG00000140299.11,chr15,59659147,59664120,PAS,True,52,183
ENSG00000140299.11,chr15,59668133,59668990,PAS,True,140,183
ENSG00000182774.12,chr15,82540425,82540460,TSS,True,30,135
ENSG00000182774.12,chr15,82539980,82540445,TSS,True,109,135
ENSG00000179010.14,chr4,6640708,6640827,IR,False,205,866
ENSG00000179010.14,chr4,6640655,6640708,TSS,False,674,880
ENSG00000179010.14,chr4,6640682,6641258,TSS,True,219,880
ENSG00000168214.20,chr4,26321048,26386352,ES,False,52,153
ENSG00000168214.20,chr4,26430053,26430418,IR,True,187,208
ENSG00000168214.20,chr4,26320803,26321048,TSS,True,83,236
ENSG00000109180.14,chr4,48831060,48831249,TSS,True,44,161
ENSG00000151726.13,chr4,184825915,184826101,TSS,True,252,542
ENSG00000152795.17,chr4,82424883,82425562,IR,False,26,139
ENSG00000152795.17,chr4,82424883,82426036,IR,False,486,597
ENSG00000152795.17,chr4,82425667,82426036,IR,False,25,136
ENSG00000152795.17,chr4,82422746,82424883,PAS,True,125,638
ENSG00000152795.17,chr4,82423203,82426129,PAS,True,518,629
ENSG00000118785.13,chr4,87980126,87981474,ES,False,162,618
ENSG00000064042.17,chr4,41360561,41360936,TSS,True,26,149
ENSG00000064042.17,chr4,41697159,41700044,PAS,True,128,145
ENSG00000064042.17,chr4,41646122,41646276,PAS,True,27,133
ENSG00000071127.16,chr4,10116650,10116986,TSS,True,64,508
ENSG00000163297.16,chr4,79901151,79907467,PAS,True,21,159
ENSG00000163297.16,chr4,80072408,80073267,TSS,True,24,170
ENSG00000109736.14,chr4,2930953,2931060,IR,False,306,355
ENSG00000109736.14,chr4,2929927,2930953,PAS,True,51,357
ENSG00000109736.14,chr4,2929923,2931150,PAS,False,313,356
ENSG00000109736.14,chr4,2933752,2934511,TSS,True,317,358
ENSG00000109736.14,chr4,2934768,2934880,TSS,True,64,358
ENSG00000109501.13,chr4,6270014,6277454,3AS,False,18,116
ENSG00000109501.13,chr4,6269831,6270014,TSS,True,170,286
ENSG00000159674.11,chr4,1172543,1172866,TSS,True,16,113
ENSG00000127419.16,chr4,932540,950420,ES,False,42,139
ENSG00000127419.16,chr4,951258,951681,3AS,False,134,156
ENSG00000129187.14,chr4,182915575,182917287,ES,False,150,167
ENSG00000129187.14,chr4,182915575,182917310,5AS,False,87,254
ENSG00000129187.14,chr4,182917287,182917475,TSS,True,120,287
ENSG00000129187.14,chr4,182917310,182917565,TSS,True,196,287
ENSG00000163682.16,chr4,39458890,39458946,TSS,True,46,253
ENSG00000163682.16,chr4,39458393,39458911,TSS,True,215,253
ENSG00000197712.11,chr4,38867834,38878070,ES,False,83,114
ENSG00000197712.11,chr4,38867562,38867834,TSS,True,21,136
ENSG00000197712.11,chr4,38931450,38931618,PAS,True,50,129
ENSG00000197712.11,chr4,38943455,38945749,PAS,True,100,129
ENSG00000087274.16,chr4,2843837,2844024,TSS,True,140,176
ENSG00000152583.12,chr4,87472765,87473803,PAS,True,766,1170
ENSG00000152583.12,chr4,87493625,87494598,PAS,True,350,1074
ENSG00000152583.12,chr4,87529044,87529466,TSS,True,119,1170
ENSG00000138758.11,chr4,76949691,76949930,TSS,True,363,944
ENSG00000138758.11,chr4,77030782,77038607,PAS,True,268,604
ENSG00000138758.11,chr4,77028628,77028761,PAS,True,443,604
ENSG00000145349.16,chr4,113451031,113454515,PAS,True,41,101
ENSG00000145349.16,chr4,113451035,113457563,PAS,True,84,101
ENSG00000129116.18,chr4,168831990,168832171,TSS,True,69,144
ENSG00000129116.18,chr4,168877717,168878394,TSS,True,112,142
ENSG00000129116.18,chr4,168926212,168928475,PAS,True,33,129
ENSG00000129116.18,chr4,168924254,168924387,PAS,True,102,126
ENSG00000109475.16,chr4,108620535,108620600,TSS,False,40,105
ENSG00000109475.16,chr4,108620576,108622024,TSS,True,80,105
ENSG00000109475.16,chr4,108622513,108622618,TSS,True,93,105
ENSG00000163110.14,chr4,94451851,94451995,TSS,True,34,102
ENSG00000170502.12,chr4,87422567,87423012,TSS,True,13,124
ENSG00000164035.9,chr4,100395342,100398373,PAS,True,23,114
ENSG00000153130.17,chr4,140379192,140380961,ES,False,25,226
ENSG00000145216.15,chr4,53377923,53379224,ES,False,76,188
ENSG00000145216.15,chr4,53391139,53399729,ES,False,119,185
ENSG00000145216.15,chr4,53399839,53425871,ES,False,55,187
ENSG00000145216.15,chr4,53428183,53442652,ES,False,125,188
ENSG00000132466.18,chr4,73142639,73142704,TSS,True,50,106
ENSG00000087008.15,chr4,8364702,8367080,PAS,True,18,110
ENSG00000087008.15,chr4,8428350,8428501,TSS,True,21,110
ENSG00000168924.14,chr4,1855868,1857109,TSS,True,45,122
ENSG00000178950.16,chr4,849274,849774,PAS,True,14,117
ENSG00000178950.16,chr4,882696,883176,TSS,True,95,112
ENSG00000178950.16,chr4,866955,867433,TSS,True,71,106
ENSG00000185049.14,chr4,2008749,2009400,TSS,True,13,111
ENSG00000109332.19,chr4,102827426,102827835,TSS,True,412,862
ENSG00000109332.19,chr4,102826484,102827192,TSS,True,653,862
ENSG00000109332.19,chr4,102827591,102827920,TSS,True,762,862
ENSG00000168884.14,chr4,2756013,2756396,TSS,False,27,209
ENSG00000174780.16,chr4,56491430,56491674,PAS,True,55,327
ENSG00000138768.14,chr4,75801078,75801179,PAS,True,27,239
ENSG00000145293.15,chr4,82430884,82447919,5AS,False,46,211
ENSG00000145293.15,chr4,82448021,82454721,ES,False,26,214
ENSG00000145293.15,chr4,82430568,82430913,TSS,True,53,218
ENSG00000145293.15,chr4,82429641,82430884,TSS,True,172,218
ENSG00000118816.9,chr4,77075471,77076021,TSS,True,59,426
ENSG00000109814.11,chr4,39527282,39527619,TSS,True,37,215
ENSG00000178988.10,chr4,6709230,6709883,TSS,True,35,218
ENSG00000138674.16,chr4,82817500,82819253,PAS,True,86,163
ENSG00000138674.16,chr4,82860658,82863392,PAS,True,85,110
ENSG00000138674.16,chr4,82864385,82864598,PAS,True,87,108
ENSG00000138674.16,chr4,82891087,82891255,TSS,False,68,163
ENSG00000248144.5,chr4,99347846,99352657,ES,True,151,176
ENSG00000248144.5,chr4,99352657,99353090,TSS,True,22,200
ENSG00000153147.5,chr4,143543852,143543972,PAS,True,76,102
ENSG00000153147.5,chr4,143547927,143548141,PAS,True,81,103
ENSG00000153147.5,chr4,143549996,143553414,PAS,True,92,103
ENSG00000153147.5,chr4,143544736,143544840,PAS,True,81,102
ENSG00000138760.9,chr4,76213426,76213926,TSS,True,31,291
ENSG00000159692.15,chr4,1212423,1212912,3AS,False,60,100
ENSG00000159692.15,chr4,1211432,1212426,PAS,True,64,105
ENSG00000159692.15,chr4,1211429,1212423,PAS,True,45,105
ENSG00000159692.15,chr4,1225359,1225763,TSS,True,94,107
ENSG00000159692.15,chr4,1248660,1248752,TSS,False,82,109
ENSG00000159692.15,chr4,1215990,1222526,TSS,True,95,106
ENSG00000161960.14,chr17,7577916,7578169,IR,True,17,125
ENSG00000141027.20,chr17,16126206,16137310,3AS,False,207,450
ENSG00000141027.20,chr17,16149517,16151945,ES,False,433,596
ENSG00000141027.20,chr17,16194639,16198600,5AS,True,187,231
ENSG00000141027.20,chr17,16194639,16215361,ES,False,350,591
ENSG00000141027.20,chr17,16126116,16126206,PAS,False,401,610
ENSG00000141027.20,chr17,16126101,16126209,PAS,True,367,610
ENSG00000141027.20,chr17,16149449,16149517,PAS,True,511,610
ENSG00000181396.12,chr17,82392534,82398195,ES,False,61,143
ENSG00000181396.12,chr17,82415627,82418411,5AS,False,134,152
ENSG00000181396.12,chr17,82389225,82392534,PAS,True,16,159
ENSG00000181396.12,chr17,82418411,82418639,TSS,True,24,163
ENSG00000181396.12,chr17,82418405,82418628,TSS,True,145,163
ENSG00000131471.6,chr17,42851206,42852943,TSS,True,391,523
ENSG00000196704.11,chr17,68248086,68248639,IR,False,26,118
ENSG00000196704.11,chr17,68248110,68248639,IR,False,11,103
ENSG00000196704.11,chr17,68248023,68248705,TSS,True,57,149
ENSG00000196704.11,chr17,68248015,68248086,TSS,False,113,149
ENSG00000243678.11,chr17,51163643,51166956,TSS,True,109,130
ENSG00000243678.11,chr17,51166265,51166497,TSS,True,27,130
ENSG00000070495.14,chr17,76720498,76721797,ES,False,143,162
ENSG00000070495.14,chr17,76726346,76726694,TSS,True,26,178
ENSG00000070495.14,chr17,76725466,76726612,TSS,True,159,178
ENSG00000181523.12,chr17,80209257,80211011,PAS,True,25,125
ENSG00000181523.12,chr17,80220225,80220394,TSS,True,46,143
ENSG00000169710.8,chr17,82081163,82081641,TSS,True,138,158
ENSG00000108821.13,chr17,50201410,50201696,TSS,False,189,235
ENSG00000141524.15,chr17,78119392,78121012,ES,False,40,186
ENSG00000141524.15,chr17,78124655,78124888,3AS,True,16,122
ENSG00000141524.15,chr17,78126906,78128658,5AS,False,37,111
ENSG00000141524.15,chr17,78128658,78128827,TSS,True,165,204
ENSG00000141524.15,chr17,78124523,78125152,TSS,True,161,204
ENSG00000141524.15,chr17,78128611,78129067,TSS,True,125,204
ENSG00000129255.15,chr17,7582275,7583965,TSS,True,14,102
ENSG00000108691.9,chr17,34256339,34256721,IR,False,93,106
ENSG00000108691.9,chr17,34255284,34255425,TSS,False,20,121
ENSG00000108691.9,chr17,34256721,34257203,PAS,False,13,107
ENSG00000108691.9,chr17,34256221,34257199,PAS,True,94,107
ENSG00000182473.21,chr17,76089320,76094413,ES,False,96,129
ENSG00000182473.21,chr17,76080980,76083750,PAS,True,43,181
ENSG00000182473.21,chr17,76103632,76103791,TSS,True,211,350
