gene,chr,start,end,splice_type,novel,endodermal_cell_ENCFF211JEP_in_cov,endodermal_cell_ENCFF211JEP_total_cov
ENSG00000181991.15,chr15,88467782,88467910,3AS,False,46,158
ENSG00000128951.13,chr15,48331405,48331479,TSS,True,117,132
ENSG00000128951.13,chr15,48331399,48332406,TSS,False,24,132
ENSG00000138592.13,chr15,50424230,50424514,TSS,True,49,125
ENSG00000138592.13,chr15,50424347,50424654,TSS,True,86,125
ENSG00000140374.15,chr15,76292700,76311349,ES,False,72,287
ENSG00000140374.15,chr15,76311349,76311487,TSS,True,165,456
ENSG00000140374.15,chr15,76285636,76285664,TSS,True,321,454
ENSG00000174444.14,chr15,66504787,66504853,TSS,True,1011,4666
ENSG00000174444.14,chr15,66500055,66500163,TSS,True,3815,4630
ENSG00000167004.12,chr15,43746374,43746706,TSS,True,111,259
ENSG00000140416.20,chr15,63060939,63062214,ME,False,27,208
ENSG00000140416.20,chr15,63042137,63042943,TSS,True,133,277
ENSG00000140416.20,chr15,63048405,63048707,TSS,True,197,273
ENSG00000140416.20,chr15,63071089,63071915,PAS,True,118,229
ENSG00000140416.20,chr15,63064063,63066176,PAS,True,199,224
ENSG00000140416.20,chr15,63065895,63066180,PAS,True,150,227
ENSG00000166797.10,chr15,64075537,64088686,ES,False,94,403
ENSG00000178802.17,chr15,74890010,74890089,TSS,True,24,107
ENSG00000128463.12,chr15,34227846,34229752,ES,False,51,438
ENSG00000128463.12,chr15,34225002,34225200,TSS,True,56,451
ENSG00000104131.12,chr15,44537049,44537237,TSS,True,67,219
ENSG00000104131.12,chr15,44537322,44537427,TSS,True,164,219
ENSG00000104131.12,chr15,44561017,44562801,PAS,True,32,208
ENSG00000140259.6,chr15,43824490,43824733,TSS,False,40,262
ENSG00000140259.6,chr15,43814500,43814675,TSS,True,221,255
ENSG00000137806.8,chr15,41387348,41387593,PAS,True,12,112
ENSG00000137806.8,chr15,41396486,41397142,TSS,True,88,112
ENSG00000137806.8,chr15,41402446,41402533,TSS,False,64,112
ENSG00000137806.8,chr15,41402143,41402494,TSS,True,78,112
ENSG00000167196.13,chr15,75903854,75904103,TSS,True,19,154
ENSG00000103591.12,chr15,67254558,67254693,TSS,False,75,314
ENSG00000136371.10,chr15,79889354,79896871,5AS,True,110,134
ENSG00000136371.10,chr15,79896871,79897038,TSS,False,32,148
ENSG00000136371.10,chr15,79896790,79897077,TSS,True,124,148
ENSG00000137804.12,chr15,41349241,41351032,3AS,False,89,329
ENSG00000137804.12,chr15,41358258,41365404,3AS,False,155,323
ENSG00000137804.12,chr15,41332241,41333050,TSS,True,52,388
ENSG00000086666.18,chr15,80059809,80120327,ES,False,304,355
ENSG00000086666.18,chr15,80072647,80120327,ES,False,61,101
ENSG00000086666.18,chr15,80059654,80059809,TSS,True,139,496
ENSG00000086666.18,chr15,80072548,80072647,TSS,True,395,496
ENSG00000128739.22,chr15,24954852,24955062,TSS,True,186,1580
ENSG00000117899.10,chr15,80989578,80989911,TSS,True,174,457
ENSG00000185787.14,chr15,78872781,78873057,TSS,True,638,2610
ENSG00000185787.14,chr15,78885747,78886227,TSS,True,2040,2607
ENSG00000140391.14,chr15,77070891,77071172,TSS,True,220,454
ENSG00000140391.14,chr15,77054177,77054274,TSS,True,290,454
ENSG00000103978.15,chr15,42273254,42273556,TSS,True,25,103
ENSG00000131871.14,chr15,101270486,101272856,PAS,True,21,181
ENSG00000138629.15,chr15,74458896,74461107,5AS,False,115,237
ENSG00000138629.15,chr15,74458896,74461157,5AS,True,44,158
ENSG00000138629.15,chr15,74461036,74461177,TSS,False,173,290
ENSG00000138629.15,chr15,74461107,74461179,TSS,True,174,290
ENSG00000138629.15,chr15,74461157,74461185,TSS,True,246,290
ENSG00000184277.12,chr15,101652270,101652389,TSS,False,12,112
ENSG00000051180.16,chr15,40695321,40698756,5AS,False,26,168
ENSG00000051180.16,chr15,40694798,40695425,TSS,True,48,190
ENSG00000051180.16,chr15,40695153,40695321,TSS,True,164,190
ENSG00000134153.9,chr15,34101603,34101912,TSS,True,17,153
ENSG00000140350.15,chr15,68820697,68820924,TSS,True,117,594
ENSG00000157823.16,chr15,89893880,89894340,TSS,True,22,132
ENSG00000182768.8,chr15,90265876,90266287,IR,False,90,333
ENSG00000182768.8,chr15,90265669,90266398,TSS,True,110,353
ENSG00000182768.8,chr15,90265672,90265876,TSS,False,263,353
ENSG00000134152.10,chr15,34137870,34142371,PAS,True,12,117
ENSG00000140365.15,chr15,75336008,75336092,TSS,False,98,498
ENSG00000140365.15,chr15,75338060,75338133,TSS,False,440,497
ENSG00000179010.14,chr4,6640708,6640827,IR,False,229,544
ENSG00000179010.14,chr4,6640655,6640708,TSS,False,337,566
ENSG00000179010.14,chr4,6640682,6641258,TSS,True,251,566
ENSG00000168214.20,chr4,26321048,26386352,ES,False,121,160
ENSG00000168214.20,chr4,26320803,26321048,TSS,True,43,204
ENSG00000109390.11,chr4,139295731,139295834,TSS,False,89,329
ENSG00000109390.11,chr4,139302415,139302511,TSS,True,274,330
ENSG00000109180.14,chr4,48831060,48831249,TSS,True,75,265
ENSG00000109180.14,chr4,48831092,48831496,TSS,True,236,265
ENSG00000152795.17,chr4,82429247,82430469,TSS,True,255,1391
ENSG00000138777.19,chr4,105453642,105473893,ES,False,26,197
ENSG00000109519.12,chr4,7067970,7068113,TSS,True,40,189
ENSG00000249532.5,chr4,112646968,112648653,ES,True,220,333
ENSG00000249532.5,chr4,112646720,112646968,PAS,True,92,456
ENSG00000249532.5,chr4,112648653,112648700,TSS,True,123,456
ENSG00000145386.9,chr4,121823415,121823933,TSS,True,19,170
ENSG00000129187.14,chr4,182915575,182917310,5AS,False,49,143
ENSG00000129187.14,chr4,182917287,182917475,TSS,True,66,160
ENSG00000129187.14,chr4,182917310,182917565,TSS,True,110,160
ENSG00000123737.12,chr4,121814047,121816368,ES,False,131,153
ENSG00000123737.12,chr4,121816771,121817024,PAS,True,20,172
ENSG00000052802.12,chr4,165327668,165327764,TSS,True,40,164
ENSG00000052802.12,chr4,165341750,165343164,PAS,True,33,161
ENSG00000138801.8,chr4,107613664,107614387,PAS,False,58,494
ENSG00000138801.8,chr4,107720119,107720395,TSS,False,100,497
ENSG00000163682.16,chr4,39458440,39458890,3AS,False,942,1055
ENSG00000163956.11,chr4,3532208,3532446,TSS,True,72,279
ENSG00000164104.11,chr4,173334271,173334447,TSS,False,303,2311
ENSG00000109606.12,chr4,24584322,24584621,TSS,True,27,101
ENSG00000109475.16,chr4,108620535,108620600,TSS,False,603,4034
ENSG00000170502.12,chr4,87422567,87423012,TSS,True,55,127
ENSG00000170502.12,chr4,87422511,87422617,TSS,False,110,127
ENSG00000170502.12,chr4,87422558,87422675,TSS,True,110,127
ENSG00000170502.12,chr4,87451587,87451735,TSS,True,104,123
ENSG00000151552.11,chr4,17511949,17512196,TSS,True,13,111
ENSG00000198498.9,chr4,163494454,163494804,TSS,True,98,519
ENSG00000198498.9,chr4,163515362,163515461,TSS,True,412,500
ENSG00000087008.15,chr4,8364702,8367080,PAS,True,20,112
ENSG00000087008.15,chr4,8428350,8428501,TSS,True,55,117
ENSG00000087008.15,chr4,8435922,8436026,TSS,True,73,117
ENSG00000109332.19,chr4,102827426,102827835,TSS,True,139,229
ENSG00000109332.19,chr4,102826484,102827192,TSS,True,195,229
ENSG00000109332.19,chr4,102827943,102828141,TSS,False,202,229
ENSG00000109332.19,chr4,102827591,102827920,TSS,True,198,229
ENSG00000164162.13,chr4,144995603,145081659,ES,False,23,116
ENSG00000164162.13,chr4,145096111,145098130,5AS,False,20,116
ENSG00000164162.13,chr4,145098119,145098773,TSS,True,26,120
ENSG00000164162.13,chr4,145098130,145098216,TSS,False,100,120
ENSG00000063978.15,chr4,2469103,2469258,TSS,True,38,125
ENSG00000174780.16,chr4,56467572,56467744,TSS,True,39,233
ENSG00000174780.16,chr4,56501683,56503681,PAS,True,103,225
ENSG00000174780.16,chr4,56483138,56484017,PAS,True,148,196
ENSG00000174780.16,chr4,56495356,56495395,PAS,False,178,221
ENSG00000145220.13,chr4,4267700,4268023,PAS,True,17,103
ENSG00000145220.13,chr4,4290035,4290196,TSS,False,16,103
ENSG00000198301.11,chr4,75948037,75950797,PAS,True,92,106
ENSG00000198301.11,chr4,75971355,75971458,PAS,False,24,103
ENSG00000198301.11,chr4,75990751,75990970,TSS,True,15,106
PB_novel_213303,chr4,133262628,133263151,TSS,True,15,107
PB_novel_213303,chr4,133266875,133267145,TSS,True,95,107
ENSG00000109534.16,chr4,109815508,109815804,TSS,True,119,209
ENSG00000109534.16,chr4,109816151,109816378,TSS,True,183,209
ENSG00000109534.16,chr4,109824417,109824741,PAS,True,47,209
ENSG00000085871.8,chr4,139665627,139666077,TSS,True,85,811
ENSG00000269893.6,chr4,118278757,118278792,TSS,True,74,118
ENSG00000269893.6,chr4,118278757,118279137,TSS,True,48,118
ENSG00000174720.15,chr4,112636990,112637239,TSS,True,124,141
ENSG00000174720.15,chr4,112645692,112646451,TSS,True,119,136
ENSG00000174720.15,chr4,112647728,112650582,TSS,True,82,118
ENSG00000174720.15,chr4,112657246,112657846,PAS,True,30,141
ENSG00000178988.10,chr4,6708643,6709230,5AS,True,150,173
ENSG00000178988.10,chr4,6708643,6709230,IR,True,150,167
ENSG00000178988.10,chr4,6709230,6709883,TSS,True,41,191
ENSG00000178988.10,chr4,6709225,6709883,TSS,True,168,191
ENSG00000138668.18,chr4,82355401,82356795,ES,False,216,372
ENSG00000138668.18,chr4,82359639,82373445,ES,False,121,305
ENSG00000138668.18,chr4,82373445,82374086,TSS,True,318,622
ENSG00000138668.18,chr4,82355303,82355380,TSS,True,446,618
ENSG00000118564.14,chr4,15604469,15605799,PAS,True,53,136
ENSG00000118564.14,chr4,15681279,15681670,TSS,True,100,138
ENSG00000118579.12,chr4,17614624,17614813,TSS,True,100,269
ENSG00000164022.16,chr4,106316516,106316594,TSS,False,18,110
ENSG00000002549.12,chr4,17577191,17577567,TSS,True,18,136
ENSG00000155275.18,chr4,8436399,8438791,3AS,True,95,113
ENSG00000155275.18,chr4,8438791,8440284,PAS,True,18,113
ENSG00000155275.18,chr4,8438771,8440284,PAS,True,96,113
ENSG00000078140.13,chr4,39698116,39698390,TSS,True,41,294
ENSG00000141127.14,chr17,18858099,18858261,TSS,True,51,140
ENSG00000141127.14,chr17,18872583,18872649,TSS,True,110,139
ENSG00000109084.13,chr17,28319365,28325507,3AS,True,22,170
ENSG00000161970.14,chr17,8382315,8382861,5AS,False,52,139
ENSG00000132591.11,chr17,28854967,28855317,TSS,True,66,258
ENSG00000132591.11,chr17,28859215,28859283,TSS,True,201,252
ENSG00000275700.4,chr17,36948935,36949216,TSS,True,28,208
ENSG00000275700.4,chr17,36952957,36953296,TSS,True,182,206
ENSG00000196704.11,chr17,68248086,68248639,IR,False,59,123
ENSG00000196704.11,chr17,68248086,68248643,IR,True,22,112
ENSG00000196704.11,chr17,68248023,68248705,TSS,True,141,203
ENSG00000196704.11,chr17,68248015,68248086,TSS,False,120,203
ENSG00000196704.11,chr17,68248074,68248110,TSS,True,178,203
ENSG00000170043.11,chr17,7931730,7931947,TSS,True,77,372
ENSG00000170043.11,chr17,7931939,7932064,TSS,False,305,372
ENSG00000167699.13,chr17,782165,782343,TSS,False,47,216
ENSG00000167699.13,chr17,770420,770481,TSS,True,171,207
ENSG00000141504.11,chr17,7626793,7626942,IR,False,94,107
ENSG00000141504.11,chr17,7626793,7627142,ES,False,96,191
ENSG00000141504.11,chr17,7627414,7627552,IR,False,87,116
ENSG00000141504.11,chr17,7627414,7627556,5AS,False,13,101
ENSG00000141504.11,chr17,7627414,7627569,5AS,False,74,175
ENSG00000141504.11,chr17,7627414,7627569,IR,False,74,103
ENSG00000141504.11,chr17,7627552,7627878,TSS,True,118,207
ENSG00000141504.11,chr17,7627569,7627867,TSS,True,132,207
ENSG00000273611.4,chr17,36486785,36492812,ES,False,22,219
ENSG00000243678.11,chr17,51166265,51166497,TSS,True,156,1001
ENSG00000121064.12,chr17,56978096,56978235,TSS,True,26,112
ENSG00000121064.12,chr17,57000937,57000992,TSS,True,87,108
ENSG00000213246.6,chr17,58351508,58352066,5AS,False,278,352
ENSG00000213246.6,chr17,58352064,58352221,TSS,True,325,397
ENSG00000213246.6,chr17,58352066,58352222,TSS,False,119,397
ENSG00000219200.11,chr17,7012757,7013665,5AS,False,252,1285
ENSG00000219200.11,chr17,7012575,7012761,TSS,True,276,1309
ENSG00000219200.11,chr17,7012622,7012757,TSS,True,1055,1309
ENSG00000185624.14,chr17,81860326,81860636,TSS,True,77,291
ENSG00000183010.16,chr17,81933376,81934652,ES,False,28,194
ENSG00000183010.16,chr17,81936861,81937261,5AS,False,74,129
ENSG00000183010.16,chr17,81937261,81937328,TSS,True,147,221
ENSG00000183010.16,chr17,81936747,81937288,TSS,True,174,221
ENSG00000183010.16,chr17,81937241,81937269,TSS,True,162,221
ENSG00000108671.10,chr17,32444460,32444614,TSS,True,102,504
ENSG00000108671.10,chr17,32480499,32480631,TSS,True,443,501
ENSG00000214941.7,chr17,15977913,15978043,IR,False,109,148
ENSG00000214941.7,chr17,15981144,15987265,ES,False,140,159
ENSG00000214941.7,chr17,15993778,15999518,5AS,False,80,135
ENSG00000214941.7,chr17,15975799,15977092,PAS,True,143,169
ENSG00000214941.7,chr17,15976559,15978163,PAS,True,128,165
ENSG00000214941.7,chr17,15976559,15977913,PAS,True,67,165
ENSG00000214941.7,chr17,15999518,15999717,TSS,True,84,169
ENSG00000214941.7,chr17,15999505,15999717,TSS,True,130,169
ENSG00000214941.7,chr17,15999502,15999717,TSS,True,150,169
ENSG00000129195.15,chr17,6449407,6450361,ES,False,18,170
ENSG00000129195.15,chr17,6444410,6444488,TSS,True,35,209
ENSG00000133027.17,chr17,17577027,17591596,5AS,False,12,102
ENSG00000133027.17,chr17,17591530,17591709,TSS,True,14,107
ENSG00000133027.17,chr17,17591596,17591692,TSS,True,95,107
ENSG00000183011.13,chr17,7856843,7857014,5AS,False,117,133
ENSG00000183011.13,chr17,7857382,7857559,TSS,True,62,135
ENSG00000183011.13,chr17,7857014,7857235,TSS,True,98,135
ENSG00000183011.13,chr17,7885164,7885495,TSS,True,120,135
ENSG00000258315.5,chr17,7016685,7017256,ES,False,46,170
ENSG00000258315.5,chr17,7017014,7017260,3AS,False,348,478
ENSG00000258315.5,chr17,7014627,7014878,TSS,True,73,540
ENSG00000258315.5,chr17,7014569,7015156,TSS,True,473,540
ENSG00000258315.5,chr17,7017256,7017522,PAS,True,361,540
ENSG00000258315.5,chr17,7017260,7017524,PAS,True,182,540
ENSG00000108578.14,chr17,30291806,30292201,TSS,True,89,153
ENSG00000108774.14,chr17,42154892,42155022,TSS,True,18,108
ENSG00000166260.11,chr17,54962915,54963305,IR,False,284,316
ENSG00000166260.11,chr17,54961208,54962915,PAS,False,63,346
ENSG00000266402.3,chr17,64145995,64146229,5AS,False,51,126
ENSG00000266402.3,chr17,64146000,64146229,IR,True,75,108
ENSG00000266402.3,chr17,64145969,64146000,TSS,True,84,159
ENSG00000266402.3,chr17,64145969,64145995,TSS,False,108,159
ENSG00000266402.3,chr17,64146229,64146309,PAS,True,33,159
ENSG00000136485.14,chr17,63550459,63550815,TSS,True,114,180
ENSG00000136485.14,chr17,63583523,63583711,TSS,True,101,174
ENSG00000136485.14,chr17,63594202,63594279,PAS,True,23,180
ENSG00000171345.13,chr17,41527827,41528309,TSS,True,72,188
ENSG00000171345.13,chr17,41524378,41525408,TSS,True,149,180
ENSG00000072849.10,chr17,5486068,5486203,TSS,True,13,127
ENSG00000132589.15,chr17,28897525,28897736,TSS,False,68,106
ENSG00000214087.8,chr17,81683692,81683799,TSS,False,47,246
ENSG00000171928.13,chr17,18781147,18781305,TSS,True,42,149
ENSG00000171928.13,chr17,18789349,18789435,TSS,False,132,149
ENSG00000141378.14,chr17,59707370,59707457,TSS,True,16,118
ENSG00000169689.14,chr17,82019381,82019857,ES,False,222,446
ENSG00000030582.17,chr17,44345096,44345334,TSS,True,33,225
ENSG00000108946.14,chr17,68512399,68512548,TSS,True,149,290
ENSG00000108946.14,chr17,68518544,68522926,TSS,True,185,288
ENSG00000108946.14,chr17,68530276,68533431,PAS,True,36,273
ENSG00000108946.14,chr17,68551083,68551321,PAS,False,260,290
ENSG00000131470.14,chr17,42573623,42574195,5AS,False,31,146
ENSG00000131470.14,chr17,42577561,42577652,IR,False,105,127
ENSG00000131470.14,chr17,42577460,42577720,TSS,True,139,161
ENSG00000131470.14,chr17,42577652,42577730,TSS,True,56,161
ENSG00000131470.14,chr17,42577212,42577303,TSS,True,136,161
ENSG00000010244.18,chr17,32365487,32367771,ES,False,40,123
ENSG00000010244.18,chr17,32350124,32350326,TSS,True,41,166
ENSG00000010244.18,chr17,32368775,32369454,TSS,True,129,155
ENSG00000170315.13,chr17,16381462,16381901,5AS,False,110,132
ENSG00000109065.11,chr17,74773685,74775621,3AS,False,74,100
ENSG00000109065.11,chr17,74770527,74771858,PAS,True,20,105
ENSG00000109065.11,chr17,74770540,74771834,PAS,True,88,105
ENSG00000109065.11,chr17,74776266,74776381,TSS,True,21,112
ENSG00000132383.11,chr17,1829950,1830126,TSS,False,55,171
ENSG00000126653.17,chr17,30116863,30172541,ES,False,26,102
ENSG00000126653.17,chr17,30116793,30116863,TSS,True,33,137
ENSG00000126653.17,chr17,30184614,30186475,PAS,True,20,117
ENSG00000126653.17,chr17,30179089,30179278,PAS,True,99,113
ENSG00000168256.17,chr17,42020051,42020204,TSS,True,28,112
ENSG00000168256.17,chr17,42022445,42022640,TSS,True,98,112
ENSG00000141522.11,chr17,81871297,81871406,TSS,True,12,116
ENSG00000108468.14,chr17,48070051,48071579,PAS,True,75,181
ENSG00000108468.14,chr17,48076005,48076178,PAS,True,110,180
ENSG00000108468.14,chr17,48101267,48101527,TSS,True,184,336
ENSG00000007168.12,chr17,2593611,2594006,TSS,True,35,201
ENSG00000172057.9,chr17,39927483,39927604,TSS,False,11,100
ENSG00000121073.14,chr17,49706309,49706964,3AS,False,36,164
ENSG00000121073.14,chr17,49707729,49708222,TSS,False,22,182
ENSG00000129235.10,chr17,6641152,6641752,5AS,False,52,454
ENSG00000129235.10,chr17,6641006,6641152,TSS,True,423,476
ENSG00000129235.10,chr17,6640996,6641227,TSS,True,69,476
ENSG00000108518.7,chr17,4948262,4949933,TSS,True,147,463
ENSG00000108518.7,chr17,4946627,4946771,TSS,True,378,463
ENSG00000181885.18,chr17,7261820,7263184,TSS,True,122,796
ENSG00000169738.7,chr17,82037547,82037630,IR,False,109,122
ENSG00000169738.7,chr17,82036858,82037736,TSS,True,134,162
ENSG00000169738.7,chr17,82037630,82037706,TSS,True,47,162
ENSG00000159199.13,chr17,48892759,48892840,TSS,False,64,302
ENSG00000159199.13,chr17,48892835,48892910,TSS,False,264,302
ENSG00000108666.9,chr17,32341999,32342204,TSS,True,21,162
ENSG00000132581.9,chr17,28649276,28655286,ES,False,116,141
ENSG00000132581.9,chr17,28661725,28662182,TSS,True,33,151
ENSG00000132581.9,chr17,28662045,28662197,TSS,True,120,151
ENSG00000108344.14,chr17,39980768,39981190,TSS,True,23,178
ENSG00000087995.15,chr17,62424012,62424218,IR,False,123,138
ENSG00000087995.15,chr17,62423881,62424310,TSS,True,130,145
ENSG00000087995.15,chr17,62423884,62424012,TSS,True,20,145
ENSG00000108465.14,chr17,47974448,47975158,IR,False,90,117
ENSG00000108465.14,chr17,47975653,47975868,IR,False,84,116
ENSG00000108465.14,chr17,47971015,47971152,TSS,True,39,152
ENSG00000108465.14,chr17,47974408,47976013,TSS,True,133,152
ENSG00000125691.12,chr17,38853697,38853764,TSS,True,52,375
ENSG00000108829.9,chr17,50397212,50397565,TSS,True,65,121
ENSG00000108848.15,chr17,50737026,50740305,ES,False,209,242
ENSG00000108848.15,chr17,50719561,50719831,TSS,True,34,274
ENSG00000108848.15,chr17,50752199,50756198,PAS,True,169,274
ENSG00000108848.15,chr17,50745719,50745888,PAS,True,126,247
ENSG00000109113.19,chr17,28715122,28715218,5AS,False,16,152
ENSG00000109113.19,chr17,28716058,28717212,ES,False,18,132
ENSG00000109113.19,chr17,28717212,28718419,TSS,True,48,166
ENSG00000109113.19,chr17,28718121,28718530,TSS,True,136,166
ENSG00000161526.14,chr17,75667317,75667478,TSS,True,21,138
ENSG00000161526.14,chr17,75667356,75668625,TSS,False,120,137
ENSG00000161547.16,chr17,76736153,76736638,TSS,False,101,120
ENSG00000170291.14,chr17,7252212,7252596,TSS,True,36,197
ENSG00000170291.14,chr17,7259570,7259940,PAS,True,103,188
ENSG00000170291.14,chr17,7254582,7255378,PAS,True,93,187
ENSG00000266967.6,chr17,42951894,42954875,ES,False,13,118
ENSG00000266967.6,chr17,42964401,42964521,TSS,True,45,144
ENSG00000266967.6,chr17,42954875,42954900,TSS,True,113,133
ENSG00000109046.14,chr17,27306882,27309099,ES,True,68,106
ENSG00000109046.14,chr17,27306882,27309099,3AS,False,68,100
ENSG00000109046.14,chr17,27294066,27294435,TSS,True,140,293
ENSG00000109046.14,chr17,27312209,27313631,PAS,True,93,242
ENSG00000109046.14,chr17,27307743,27308778,PAS,False,212,236
ENSG00000108654.14,chr17,64506075,64506340,TSS,True,187,993
ENSG00000109083.13,chr17,28331987,28335339,ES,False,76,119
ENSG00000108830.9,chr17,43025531,43025959,5AS,True,13,100
ENSG00000108830.9,chr17,43028676,43029089,IR,True,41,327
ENSG00000108830.9,chr17,43025209,43025449,TSS,False,158,327
ENSG00000108830.9,chr17,43025491,43025539,TSS,True,242,327
ENSG00000108830.9,chr17,43028431,43029917,PAS,False,41,285
ENSG00000108830.9,chr17,43029089,43029230,PAS,True,286,327
ENSG00000225663.7,chr17,81822907,81823208,IR,False,122,282
ENSG00000225663.7,chr17,81822412,81823311,PAS,True,126,284
ENSG00000225663.7,chr17,81822416,81822907,PAS,True,171,294
ENSG00000225663.7,chr17,81833237,81833309,TSS,True,33,294
ENSG00000175061.17,chr17,16439414,16440184,ES,False,371,461
