gene,chr,start,end,splice_type,novel,neural_crest_cell_ENCFF319JFG_in_cov,neural_crest_cell_ENCFF319JFG_total_cov
ENSG00000126226.21,chr13,113177976,113178173,IR,False,20,194
ENSG00000126226.21,chr13,113178008,113178173,IR,False,43,217
ENSG00000126226.21,chr13,113177329,113178287,PAS,True,67,241
ENSG00000126226.21,chr13,113177535,113178008,PAS,True,198,241
ENSG00000152193.7,chr13,78659048,78659167,TSS,False,13,103
ENSG00000125304.9,chr13,99501398,99501777,TSS,True,24,137
ENSG00000125304.9,chr13,99537818,99537863,TSS,True,120,135
ENSG00000102804.14,chr13,44436503,44436857,TSS,True,16,140
ENSG00000253710.3,chr13,52012462,52028318,ES,False,19,107
ENSG00000136161.12,chr13,48515741,48533027,ES,False,39,124
ENSG00000106462.10,chr7,148807364,148807706,PAS,True,15,100
ENSG00000106462.10,chr7,148884163,148884694,TSS,True,28,104
ENSG00000105993.14,chr7,157385540,157386324,PAS,True,216,440
ENSG00000105993.14,chr7,157416015,157417440,PAS,True,225,443
ENSG00000106484.15,chr7,130486178,130486395,TSS,True,172,344
ENSG00000106484.15,chr7,130492067,130492339,TSS,True,223,344
ENSG00000146701.11,chr7,76048045,76048226,TSS,False,14,108
ENSG00000128606.12,chr7,102939585,102944209,ES,False,87,110
ENSG00000166526.16,chr7,100075261,100075541,IR,False,156,174
ENSG00000166526.16,chr7,100077433,100079539,5AS,True,19,145
ENSG00000166526.16,chr7,100077433,100081634,ES,False,16,158
ENSG00000136261.14,chr7,16646288,16665436,5AS,False,511,606
ENSG00000136261.14,chr7,16645855,16646288,TSS,True,101,616
ENSG00000136261.14,chr7,16646140,16646304,TSS,True,520,616
ENSG00000198420.9,chr7,143854142,143857099,5AS,False,118,148
ENSG00000198420.9,chr7,143901960,143902185,TSS,True,119,164
ENSG00000198420.9,chr7,143902026,143902191,TSS,True,146,164
ENSG00000198420.9,chr7,143885209,143885374,TSS,True,124,164
ENSG00000198420.9,chr7,143882735,143882905,TSS,True,133,164
ENSG00000122566.21,chr7,26197732,26200571,ES,False,490,612
ENSG00000122566.21,chr7,26190124,26192338,PAS,True,104,653
ENSG00000263001.5,chr7,74657007,74658068,TSS,True,96,112
ENSG00000263001.5,chr7,74749267,74749451,TSS,True,84,101
ENSG00000263001.5,chr7,74759547,74760693,PAS,True,39,110
ENSG00000263001.5,chr7,74758779,74760692,PAS,True,85,110
ENSG00000146918.19,chr7,158646563,158652292,ES,False,15,119
ENSG00000146918.19,chr7,158625610,158631717,PAS,True,19,129
ENSG00000146918.19,chr7,158704723,158704834,TSS,True,27,130
ENSG00000008311.14,chr7,122098866,122101620,ES,True,11,107
ENSG00000008311.14,chr7,122101438,122101620,IR,True,98,113
ENSG00000008311.14,chr7,122070433,122076607,PAS,True,33,134
ENSG00000008311.14,chr7,122098895,122101680,PAS,True,111,126
ENSG00000008311.14,chr7,122144160,122144300,TSS,True,14,134
ENSG00000105854.12,chr7,95411743,95412311,3AS,False,27,144
ENSG00000075624.14,chr7,5530523,5530604,TSS,True,178,560
ENSG00000075624.14,chr7,5528280,5528763,TSS,True,500,559
ENSG00000075624.14,chr7,5529160,5529862,TSS,True,486,560
ENSG00000164649.19,chr7,21908507,21916753,ES,False,23,154
ENSG00000164649.19,chr7,21911751,21916753,3AS,False,53,131
ENSG00000164649.19,chr7,21945780,21946136,TSS,True,29,171
ENSG00000197157.10,chr7,127652025,127652451,TSS,True,57,131
ENSG00000197157.10,chr7,127807481,127807573,TSS,True,96,131
ENSG00000122565.18,chr7,26201591,26201826,TSS,True,26,194
ENSG00000122565.18,chr7,26212081,26213607,PAS,True,22,186
ENSG00000106066.14,chr7,29121071,29146428,5AS,True,117,132
ENSG00000106066.14,chr7,29146428,29146689,TSS,False,22,139
ENSG00000106066.14,chr7,29146340,29146495,TSS,True,124,139
ENSG00000136240.9,chr7,6483966,6484223,TSS,True,31,228
ENSG00000006715.15,chr7,38722967,38726326,PAS,True,13,128
ENSG00000132436.11,chr7,50447297,50448180,ES,False,66,103
ENSG00000132436.11,chr7,50444128,50447297,PAS,True,12,112
ENSG00000132436.11,chr7,50450300,50450402,TSS,True,12,119
ENSG00000136243.16,chr7,23187146,23196679,ES,True,17,120
ENSG00000055130.15,chr7,148698748,148699029,TSS,False,34,238
ENSG00000106261.16,chr7,100015578,100015726,TSS,True,15,102
ENSG00000010270.13,chr7,38178420,38207446,ES,False,108,122
ENSG00000085662.13,chr7,134458996,134459151,TSS,True,23,212
ENSG00000146733.13,chr7,56032054,56033960,ES,False,91,114
ENSG00000146733.13,chr7,56051137,56051597,TSS,True,61,117
ENSG00000146733.13,chr7,56033960,56034583,TSS,True,58,117
ENSG00000033050.8,chr7,151227162,151227386,TSS,False,26,158
ENSG00000033050.8,chr7,151226304,151227191,TSS,True,139,158
ENSG00000105819.13,chr7,103312131,103312206,IR,False,247,283
ENSG00000105819.13,chr7,103312206,103314680,PAS,True,47,295
ENSG00000105819.13,chr7,103312055,103312950,PAS,True,259,295
ENSG00000122687.17,chr7,2235564,2239417,ES,False,83,108
ENSG00000122687.17,chr7,2239676,2242161,3AS,True,32,100
ENSG00000122687.17,chr7,2242161,2242229,TSS,False,23,123
ENSG00000122687.17,chr7,2239417,2239708,TSS,True,106,123
ENSG00000122545.19,chr7,35904253,35907110,PAS,True,43,243
ENSG00000136231.13,chr7,23310207,23312460,PAS,True,40,309
ENSG00000136231.13,chr7,23469935,23470817,TSS,True,42,314
ENSG00000005483.20,chr7,105014535,105040838,ES,False,81,110
ENSG00000005483.20,chr7,105090008,105090583,PAS,True,62,116
ENSG00000005483.20,chr7,105091215,105091731,PAS,True,100,116
ENSG00000005483.20,chr7,105101424,105101504,PAS,True,103,116
ENSG00000005483.20,chr7,105076962,105077193,PAS,True,98,116
ENSG00000005483.20,chr7,105074642,105074816,PAS,False,104,116
ENSG00000064419.13,chr7,129018157,129054650,ES,False,235,262
ENSG00000131558.14,chr7,133253040,133253187,TSS,True,41,116
ENSG00000131558.14,chr7,133630037,133630141,TSS,True,90,111
ENSG00000131558.14,chr7,134064290,134065765,PAS,True,20,112
ENSG00000122591.11,chr7,22946163,22960255,ES,False,36,110
ENSG00000122591.11,chr7,23013924,23014193,TSS,True,16,126
ENSG00000106278.11,chr7,121873101,121873557,TSS,True,40,119
ENSG00000106278.11,chr7,122061079,122062036,PAS,True,110,135
ENSG00000001630.16,chr7,92134172,92134517,TSS,False,46,406
ENSG00000088325.15,chr20,31800969,31801804,PAS,False,230,454
ENSG00000088325.15,chr20,31793847,31793992,PAS,True,385,452
ENSG00000088325.15,chr20,31783704,31785268,PAS,True,387,446
ENSG00000088930.7,chr20,21339043,21339079,PAS,True,167,323
ENSG00000088930.7,chr20,21389272,21389827,PAS,False,187,331
ENSG00000088832.16,chr20,1392961,1393143,TSS,True,24,227
ENSG00000124228.14,chr20,49243815,49244077,PAS,True,38,112
ENSG00000124228.14,chr20,49241892,49241974,PAS,True,92,112
ENSG00000101310.16,chr20,18507972,18510821,5AS,False,71,146
ENSG00000101310.16,chr20,18507518,18507990,TSS,True,96,167
ENSG00000101310.16,chr20,18507525,18507972,TSS,False,95,167
ENSG00000124226.10,chr20,49936373,49936552,TSS,True,21,192
ENSG00000149636.15,chr20,36773661,36774298,TSS,True,26,128
ENSG00000149636.15,chr20,36773393,36773775,TSS,True,108,128
ENSG00000089063.14,chr20,5109445,5112960,5AS,False,181,203
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,29,218
ENSG00000101266.18,chr20,508660,543671,ES,False,157,180
ENSG00000101266.18,chr20,480421,484076,PAS,True,24,197
ENSG00000101266.18,chr20,543671,543818,TSS,True,28,211
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,101,255
ENSG00000131051.22,chr20,35739017,35740823,ES,False,203,247
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,41,303
ENSG00000131051.22,chr20,35741940,35742312,TSS,True,32,304
ENSG00000101361.16,chr20,2656034,2656400,5AS,False,281,338
ENSG00000101361.16,chr20,2656034,2656400,IR,False,281,328
ENSG00000101361.16,chr20,2656214,2656400,IR,False,57,104
ENSG00000101361.16,chr20,2657928,2658393,PAS,False,149,398
ENSG00000101361.16,chr20,2657080,2658394,PAS,True,292,397
ENSG00000101365.20,chr20,2658522,2658758,IR,False,15,117
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,26,124
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,102,127
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,21,101
ENSG00000125871.13,chr20,17969141,17969800,IR,True,78,120
ENSG00000125871.13,chr20,17968896,17969141,TSS,True,47,125
ENSG00000125871.13,chr20,17969017,17970370,TSS,True,84,125
ENSG00000124207.16,chr20,49046281,49046423,TSS,True,73,223
ENSG00000124207.16,chr20,49067187,49067280,TSS,True,195,220
ENSG00000087586.17,chr20,56388202,56392167,5AS,False,26,108
ENSG00000087586.17,chr20,56391942,56392215,TSS,True,112,136
ENSG00000087586.17,chr20,56392153,56392250,TSS,True,78,136
ENSG00000087586.17,chr20,56392167,56392427,TSS,True,88,136
ENSG00000101052.12,chr20,43591029,43594692,5AS,False,61,117
ENSG00000101052.12,chr20,43590924,43591029,TSS,False,63,124
ENSG00000101052.12,chr20,43590915,43591054,TSS,True,68,124
ENSG00000168036.17,chr3,41239354,41239818,IR,False,56,119
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,26,186
ENSG00000168036.17,chr3,41239659,41240446,PAS,True,153,183
ENSG00000168036.17,chr3,41239133,41240445,PAS,True,121,183
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,130,186
ENSG00000173226.16,chr3,121770574,121781742,ES,True,16,157
ENSG00000173226.16,chr3,121807443,121826050,ES,False,17,156
ENSG00000173226.16,chr3,121826180,121828860,ES,False,40,156
ENSG00000047849.21,chr3,48088772,48089274,TSS,True,40,122
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,132,302
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,178,302
ENSG00000169255.14,chr3,161105234,161105445,TSS,False,11,107
ENSG00000076242.14,chr3,36993297,36993663,TSS,True,89,322
ENSG00000076242.14,chr3,36993319,36993890,TSS,True,253,322
ENSG00000184432.9,chr3,139353949,139357958,PAS,True,202,778
ENSG00000184432.9,chr3,139358996,139359178,PAS,True,687,778
ENSG00000163918.10,chr3,186790064,186790141,IR,False,173,206
ENSG00000163918.10,chr3,186790255,186790325,IR,False,171,205
ENSG00000163918.10,chr3,186804724,186806424,5AS,False,40,197
ENSG00000163918.10,chr3,186789891,186790064,PAS,True,37,210
ENSG00000163918.10,chr3,186806424,186806482,TSS,True,169,210
ENSG00000163918.10,chr3,186806289,186806495,TSS,True,53,210
ENSG00000068745.14,chr3,48695418,48717156,3AS,False,40,122
ENSG00000068745.14,chr3,48717156,48717303,TSS,False,15,139
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,89,366
ENSG00000144824.20,chr3,111859658,111859878,TSS,True,20,116
ENSG00000144824.20,chr3,111940534,111941806,PAS,True,65,109
ENSG00000144824.20,chr3,111919071,111919168,PAS,True,79,109
ENSG00000144824.20,chr3,111939474,111939631,PAS,True,95,109
ENSG00000181789.14,chr3,129249575,129249746,TSS,True,26,185
ENSG00000070087.14,chr3,149966264,149968357,3AS,False,268,390
ENSG00000070087.14,chr3,149964901,149966264,PAS,True,125,395
ENSG00000070087.14,chr3,149964900,149966586,PAS,True,272,395
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,64,580
ENSG00000144747.16,chr3,69044595,69047357,5AS,False,95,107
ENSG00000144747.16,chr3,69038890,69039009,PAS,True,76,109
ENSG00000144747.16,chr3,69039548,69039693,PAS,True,96,109
ENSG00000144747.16,chr3,69043189,69043876,PAS,False,78,109
ENSG00000144747.16,chr3,69042057,69042912,PAS,True,88,109
ENSG00000114503.10,chr3,196937631,196939392,IR,False,69,607
ENSG00000177646.18,chr3,128879841,128884652,5AS,False,97,117
ENSG00000177646.18,chr3,128879491,128880017,TSS,True,122,143
ENSG00000177646.18,chr3,128879585,128879841,TSS,True,42,143
ENSG00000113810.15,chr3,160399287,160399749,TSS,True,19,146
ENSG00000113810.15,chr3,160416250,160416403,PAS,True,114,132
ENSG00000113810.15,chr3,160413472,160414478,PAS,True,86,132
ENSG00000113810.15,chr3,160412325,160412421,PAS,True,102,132
ENSG00000113810.15,chr3,160414366,160414517,PAS,True,105,132
ENSG00000114354.13,chr3,100736704,100744832,5AS,False,61,262
ENSG00000114354.13,chr3,100709280,100709431,TSS,True,215,270
ENSG00000114354.13,chr3,100709362,100709721,TSS,False,65,270
ENSG00000144895.11,chr3,150583845,150584860,PAS,True,95,236
ENSG00000144895.11,chr3,150581617,150581988,PAS,True,192,236
ENSG00000144895.11,chr3,150583199,150583265,PAS,True,205,236
ENSG00000114446.4,chr3,108160813,108162655,PAS,False,36,134
ENSG00000114446.4,chr3,108163674,108163729,PAS,True,113,134
ENSG00000198836.9,chr3,193615770,193618868,ES,False,14,135
ENSG00000198836.9,chr3,193617285,193618868,ES,False,106,121
ENSG00000198836.9,chr3,193618936,193631611,ES,False,62,131
ENSG00000198836.9,chr3,193694605,193697811,PAS,True,52,142
ENSG00000181061.13,chr3,42804435,42804526,TSS,True,25,233
ENSG00000122068.12,chr3,197749424,197750074,TSS,True,29,172
ENSG00000114030.12,chr3,122514756,122514948,TSS,True,25,183
ENSG00000163507.13,chr3,108553647,108553730,PAS,True,161,227
ENSG00000163507.13,chr3,108554368,108554489,PAS,True,108,226
ENSG00000170248.14,chr3,33866350,33869703,PAS,True,41,113
ENSG00000170248.14,chr3,33826479,33828646,PAS,True,86,106
ENSG00000170248.14,chr3,33853878,33856467,PAS,True,96,110
ENSG00000170266.15,chr3,33097010,33097408,TSS,True,51,164
ENSG00000170266.15,chr3,33072543,33072715,TSS,True,144,164
ENSG00000170266.15,chr3,33096718,33097138,TSS,True,145,164
ENSG00000093183.13,chr3,42547964,42548657,PAS,True,62,101
ENSG00000093183.13,chr3,42581845,42582008,TSS,True,25,101
ENSG00000177479.19,chr3,48922811,48927461,ES,False,98,155
ENSG00000177479.19,chr3,48927813,48961611,ES,False,127,157
ENSG00000177479.19,chr3,48983198,48985541,PAS,True,27,202
ENSG00000113812.13,chr3,53865518,53868862,PAS,True,15,101
ENSG00000067560.10,chr3,49411819,49412221,TSS,True,45,422
ENSG00000169251.12,chr3,161221331,161221993,5AS,False,15,120
ENSG00000169251.12,chr3,161221265,161221331,TSS,False,112,127
ENSG00000169251.12,chr3,161221287,161221409,TSS,True,22,127
ENSG00000163902.11,chr3,128650539,128650896,TSS,True,122,216
ENSG00000163902.11,chr3,128637798,128638104,TSS,True,152,215
ENSG00000163902.11,chr3,128644918,128644985,TSS,True,174,215
ENSG00000114346.13,chr3,172750684,172750857,TSS,True,14,110
ENSG00000114346.13,chr3,172820147,172821474,PAS,True,44,110
ENSG00000114346.13,chr3,172815603,172815698,PAS,True,86,106
ENSG00000073111.13,chr3,127598314,127598472,TSS,True,67,129
ENSG00000073111.13,chr3,127606115,127606337,TSS,True,109,129
ENSG00000114098.17,chr3,138187599,138209816,ES,False,55,101
ENSG00000114098.17,chr3,138187599,138221925,ES,False,32,156
ENSG00000114098.17,chr3,138295858,138298389,PAS,True,40,160
ENSG00000114098.17,chr3,138245087,138249804,PAS,True,124,160
ENSG00000154813.9,chr3,16260829,16264768,ES,False,25,103
ENSG00000114742.13,chr3,39094647,39096671,PAS,True,55,154
ENSG00000114742.13,chr3,39093873,39096662,PAS,True,134,154
ENSG00000114742.13,chr3,39091624,39091693,PAS,False,133,154
ENSG00000163938.16,chr3,52685651,52686105,TSS,True,63,354
ENSG00000163938.16,chr3,52694192,52696162,PAS,True,142,354
ENSG00000163938.16,chr3,52693631,52694497,PAS,False,236,354
ENSG00000091972.18,chr3,112332861,112333224,TSS,True,20,113
ENSG00000091972.18,chr3,112344959,112345288,TSS,True,96,108
ENSG00000170876.7,chr3,14124929,14125205,TSS,True,13,106
ENSG00000179021.9,chr3,88153471,88156023,3AS,True,19,122
ENSG00000179021.9,chr3,88156023,88157963,PAS,True,103,123
ENSG00000179021.9,chr3,88156020,88157962,PAS,True,20,123
ENSG00000169714.16,chr3,129171277,129171445,3AS,False,1154,1497
ENSG00000169714.16,chr3,129171538,129171654,5AS,False,771,1451
ENSG00000198919.12,chr3,108589839,108605334,5AS,True,103,127
ENSG00000198919.12,chr3,108589502,108590096,TSS,False,110,130
ENSG00000198919.12,chr3,108589490,108589839,TSS,True,27,130
ENSG00000198919.12,chr3,108647942,108648933,PAS,False,31,130
ENSG00000003756.16,chr3,50100051,50100531,IR,False,141,178
ENSG00000003756.16,chr3,50118330,50118965,PAS,True,81,210
ENSG00000003756.16,chr3,50099981,50102420,PAS,True,155,192
ENSG00000003756.16,chr3,50113382,50113523,PAS,False,186,209
ENSG00000114416.17,chr3,180962940,180963027,IR,False,100,129
ENSG00000114416.17,chr3,180970358,180976121,ES,False,59,119
ENSG00000114416.17,chr3,180976121,180978044,PAS,True,25,144
ENSG00000163808.16,chr3,44826038,44826435,PAS,True,131,314
ENSG00000156976.16,chr3,186783639,186784431,3AS,False,724,988
ENSG00000156976.16,chr3,186784696,186785882,ES,False,282,980
ENSG00000156976.16,chr3,186787882,186788309,IR,False,248,351
ENSG00000156976.16,chr3,186787882,186789124,ES,False,654,848
ENSG00000156976.16,chr3,186787882,186789124,IR,False,654,748
ENSG00000156976.16,chr3,186788416,186789124,5AS,False,85,203
ENSG00000156976.16,chr3,186788416,186789124,IR,False,85,235
ENSG00000156976.16,chr3,186788420,186789124,IR,False,116,266
ENSG00000156976.16,chr3,186789124,186789901,PAS,True,154,1011
ENSG00000144674.16,chr3,37251484,37281957,ES,False,31,129
ENSG00000144674.16,chr3,37282272,37289234,ES,False,27,131
ENSG00000144674.16,chr3,37302184,37302581,PAS,True,91,133
ENSG00000144674.16,chr3,37323587,37324777,PAS,True,111,133
ENSG00000144674.16,chr3,37315419,37315524,PAS,False,76,133
ENSG00000144554.10,chr3,10026473,10028624,5AS,False,184,227
ENSG00000144554.10,chr3,10026366,10026473,TSS,False,66,250
ENSG00000144554.10,chr3,10026422,10026626,TSS,True,208,250
ENSG00000144554.10,chr3,10072870,10072978,PAS,True,33,244
ENSG00000121579.12,chr3,113724092,113745941,3AS,False,89,291
ENSG00000121579.12,chr3,113745941,113746271,TSS,True,34,326
ENSG00000144744.16,chr3,69056693,69056778,IR,True,155,173
ENSG00000144744.16,chr3,69077918,69080333,ES,False,35,161
ENSG00000078070.12,chr3,183099351,183099590,TSS,True,15,107
ENSG00000121570.12,chr3,109337463,109337631,TSS,True,24,162
ENSG00000136518.16,chr3,179562973,179569823,5AS,False,73,522
ENSG00000136518.16,chr3,179562906,179563117,TSS,True,87,534
ENSG00000136518.16,chr3,179562917,179562973,TSS,True,461,534
ENSG00000174748.20,chr3,23917239,23917849,5AS,False,88,109
ENSG00000174748.20,chr3,23917129,23917173,TSS,False,285,2768
ENSG00000136527.17,chr3,185937824,185938055,TSS,True,51,160
ENSG00000136527.17,chr3,185926600,185931389,TSS,True,133,159
ENSG00000041802.10,chr3,194640786,194642247,PAS,True,92,155
ENSG00000041802.10,chr3,194644574,194644746,PAS,False,66,155
ENSG00000151092.16,chr3,25719635,25729132,ES,False,18,146
ENSG00000151092.16,chr3,25733982,25737333,ME,False,19,141
ENSG00000175166.16,chr3,184299151,184299401,TSS,False,79,156
ENSG00000182899.16,chr3,197950181,197950221,TSS,True,62,406
ENSG00000242808.8,chr3,181610929,181739568,ES,False,31,125
ENSG00000242808.8,chr3,181699883,181739568,ES,False,44,104
ENSG00000242808.8,chr3,181563719,181563928,TSS,True,126,167
ENSG00000242808.8,chr3,180989773,181175584,TSS,True,125,173
ENSG00000242808.8,chr3,181610521,181610745,TSS,True,107,157
ENSG00000242808.8,chr3,181739568,181742465,PAS,True,18,171
PB_novel_51499,SIRV5,2315,3298,5AS,True,104,140
PB_novel_51499,SIRV5,6452,6826,ES,True,85,144
PB_novel_51499,SIRV5,8016,8277,IR,True,76,144
PB_novel_51499,SIRV5,10858,10993,PAS,True,38,150
PB_novel_51499,SIRV5,11133,11867,PAS,True,117,150
