gene,chr,start,end,splice_type,novel,left_colon_ENCFF886FZQ_in_cov,left_colon_ENCFF886FZQ_total_cov
ENSG00000185033.14,chr15,90225661,90225827,TSS,True,296,338
ENSG00000166411.13,chr15,78149300,78149430,TSS,True,38,215
ENSG00000069956.11,chr15,52019198,52019376,TSS,True,43,102
ENSG00000140297.12,chr15,59611280,59611981,TSS,True,247,1637
ENSG00000086666.18,chr15,80059654,80059809,TSS,True,45,128
ENSG00000086666.18,chr15,80059911,80059963,TSS,True,112,128
ENSG00000140497.16,chr15,74843729,74845217,PAS,True,13,104
ENSG00000140497.16,chr15,74873198,74873392,TSS,True,74,150
ENSG00000185088.13,chr15,63153852,63154060,PAS,True,34,115
ENSG00000185088.13,chr15,63156485,63156521,PAS,True,88,113
ENSG00000090487.10,chr15,64989664,64989951,TSS,True,13,123
ENSG00000185787.14,chr15,78872781,78873057,TSS,True,16,121
ENSG00000166734.19,chr15,44380976,44413335,ES,False,64,115
ENSG00000103978.15,chr15,42228820,42233212,ME,False,104,159
ENSG00000103978.15,chr15,42273254,42273556,TSS,True,21,184
ENSG00000223572.9,chr15,43692861,43693103,TSS,True,94,251
ENSG00000223572.9,chr15,43693604,43694199,TSS,True,203,250
ENSG00000131871.14,chr15,101270486,101272856,PAS,True,55,495
ENSG00000103966.10,chr15,41972258,41972597,TSS,True,65,134
ENSG00000103966.10,chr15,41919209,41919714,TSS,True,110,131
ENSG00000140474.13,chr15,74840316,74840497,IR,False,158,232
ENSG00000140474.13,chr15,74843003,74843454,TSS,True,206,297
ENSG00000140474.13,chr15,74842074,74843156,TSS,True,172,297
ENSG00000157823.16,chr15,89893880,89894340,TSS,True,62,138
ENSG00000157823.16,chr15,89852565,89852631,TSS,True,122,138
ENSG00000157823.16,chr15,89852360,89852629,TSS,False,119,138
ENSG00000114062.19,chr15,25405502,25438488,ES,False,45,105
ENSG00000114062.19,chr15,25438488,25439115,TSS,True,14,122
ENSG00000182054.9,chr15,90102275,90102512,TSS,True,61,527
ENSG00000182774.12,chr15,82540425,82540460,TSS,True,60,161
ENSG00000182774.12,chr15,82539980,82540445,TSS,True,129,160
ENSG00000182774.12,chr15,82538879,82540133,TSS,True,134,160
ENSG00000109390.11,chr4,139295731,139295834,TSS,False,30,138
ENSG00000152795.17,chr4,82422746,82424883,PAS,True,23,109
ENSG00000152795.17,chr4,82423203,82426129,PAS,True,87,108
ENSG00000138777.19,chr4,105369068,105369753,PAS,True,28,160
ENSG00000090316.15,chr4,1289834,1289982,TSS,True,44,316
ENSG00000071127.16,chr4,10116650,10116986,TSS,True,104,422
ENSG00000163297.16,chr4,80072408,80073267,TSS,True,16,101
ENSG00000129187.14,chr4,182917287,182917475,TSS,True,36,107
ENSG00000129187.14,chr4,182917310,182917565,TSS,True,89,107
ENSG00000169020.9,chr4,674211,674287,TSS,True,76,407
ENSG00000169020.9,chr4,673302,673401,TSS,True,342,405
ENSG00000080493.16,chr4,71186682,71187401,TSS,True,63,291
ENSG00000080493.16,chr4,71567787,71572087,PAS,True,237,268
ENSG00000080493.16,chr4,71560092,71560254,PAS,True,142,261
ENSG00000087274.16,chr4,2843837,2844024,TSS,True,98,109
ENSG00000138758.11,chr4,76949691,76949930,TSS,True,97,192
ENSG00000138758.11,chr4,77030782,77038607,PAS,True,80,101
ENSG00000138758.11,chr4,77034496,77040154,PAS,True,35,102
ENSG00000138758.11,chr4,77028628,77028761,PAS,True,88,101
ENSG00000196616.13,chr4,99321313,99321443,TSS,True,40,367
ENSG00000109606.12,chr4,24584322,24584621,TSS,True,19,176
ENSG00000145349.16,chr4,113451031,113454515,PAS,True,16,109
ENSG00000145349.16,chr4,113761003,113762620,TSS,True,16,117
ENSG00000138821.12,chr4,102344443,102345482,TSS,True,155,243
ENSG00000138821.12,chr4,102345344,102345511,TSS,True,123,243
ENSG00000109475.16,chr4,108620535,108620600,TSS,False,133,522
ENSG00000109475.16,chr4,108620576,108622024,TSS,True,461,522
ENSG00000109475.16,chr4,108622513,108622618,TSS,True,462,520
ENSG00000163110.14,chr4,94451851,94451995,TSS,True,42,121
ENSG00000163694.14,chr4,40436644,40437770,3AS,True,46,330
ENSG00000163694.14,chr4,40437770,40438863,TSS,True,379,442
ENSG00000163694.14,chr4,40514515,40514583,TSS,True,212,443
ENSG00000163694.14,chr4,40515866,40515980,TSS,False,392,443
ENSG00000109654.14,chr4,153204415,153204560,TSS,True,74,109
ENSG00000109654.14,chr4,153205108,153205224,TSS,True,95,109
ENSG00000145214.13,chr4,958594,960721,PAS,True,11,102
ENSG00000145214.13,chr4,962434,965603,TSS,False,67,114
ENSG00000109787.12,chr4,38664066,38664461,TSS,True,61,106
ENSG00000109787.12,chr4,38688943,38689071,TSS,True,89,105
ENSG00000087008.15,chr4,8428350,8428501,TSS,True,25,103
ENSG00000154274.14,chr4,37453918,37454040,TSS,True,70,252
ENSG00000154274.14,chr4,37584265,37584388,TSS,False,201,252
ENSG00000168924.14,chr4,1855868,1857109,TSS,True,94,219
ENSG00000178950.16,chr4,866501,866955,3AS,False,124,294
ENSG00000178950.16,chr4,882696,883176,TSS,True,290,386
ENSG00000178950.16,chr4,932042,932415,TSS,True,341,387
ENSG00000178950.16,chr4,866955,867433,TSS,True,328,382
ENSG00000109332.19,chr4,102827426,102827835,TSS,True,295,452
ENSG00000109332.19,chr4,102826484,102827192,TSS,True,260,452
ENSG00000109332.19,chr4,102827943,102828141,TSS,False,401,452
ENSG00000174227.15,chr4,521249,521659,5AS,False,16,122
ENSG00000174227.15,chr4,499167,499489,TSS,True,19,135
ENSG00000174227.15,chr4,539152,541371,PAS,True,14,135
ENSG00000014824.13,chr4,42086081,42091812,PAS,True,33,162
ENSG00000014824.13,chr4,42078211,42078909,PAS,True,140,162
ENSG00000118777.11,chr4,88113547,88114956,3AS,True,17,130
ENSG00000118777.11,chr4,88140014,88158576,5AS,True,52,123
ENSG00000118777.11,chr4,88158385,88159057,TSS,True,63,134
ENSG00000118777.11,chr4,88158576,88159059,TSS,False,80,134
ENSG00000168884.14,chr4,2756013,2756396,TSS,False,46,274
ENSG00000138757.14,chr4,75673207,75673440,TSS,True,25,189
ENSG00000169116.11,chr4,74933027,74933370,TSS,True,227,510
ENSG00000169116.11,chr4,75012670,75013150,TSS,True,453,510
ENSG00000145287.10,chr4,83114665,83114737,TSS,True,19,185
ENSG00000168936.10,chr4,1717675,1718151,IR,True,284,316
ENSG00000168936.10,chr4,1720632,1721320,TSS,True,125,370
ENSG00000168936.10,chr4,1718151,1718605,TSS,False,301,370
ENSG00000138744.14,chr4,75914338,75914907,5AS,True,27,263
ENSG00000138744.14,chr4,75914985,75919908,ES,False,27,266
ENSG00000138744.14,chr4,75913654,75914338,PAS,True,127,433
ENSG00000138744.14,chr4,75916219,75917773,PAS,False,363,432
ENSG00000123933.16,chr4,2261916,2262128,TSS,True,16,130
ENSG00000118816.9,chr4,77075471,77076021,TSS,True,11,106
ENSG00000109586.11,chr4,173168323,173168961,TSS,True,22,171
ENSG00000138771.15,chr4,76740327,76741926,TSS,True,79,244
ENSG00000138771.15,chr4,76778808,76783253,PAS,True,45,247
ENSG00000138668.18,chr4,82355401,82356795,ES,False,158,263
ENSG00000138668.18,chr4,82359639,82373445,ES,False,32,273
ENSG00000138668.18,chr4,82352497,82354154,PAS,True,37,290
ENSG00000164120.13,chr4,174522358,174522865,TSS,True,67,509
ENSG00000091490.10,chr4,25747422,25748564,PAS,True,25,161
ENSG00000091490.10,chr4,25862674,25863042,TSS,True,50,168
ENSG00000132463.13,chr4,70839470,70839959,TSS,False,22,199
ENSG00000138760.9,chr4,76213426,76213926,TSS,True,37,147
ENSG00000159692.15,chr4,1212423,1212912,3AS,False,134,207
ENSG00000159692.15,chr4,1238337,1248915,ES,False,35,149
ENSG00000159692.15,chr4,1211432,1212426,PAS,True,139,214
ENSG00000159692.15,chr4,1211429,1212423,PAS,True,80,214
ENSG00000159692.15,chr4,1248915,1249467,TSS,True,83,236
ENSG00000173801.16,chr17,41755432,41755729,IR,False,119,161
ENSG00000173801.16,chr17,41754603,41755432,PAS,False,63,181
ENSG00000173801.16,chr17,41754606,41755895,PAS,True,137,179
ENSG00000173801.16,chr17,41769417,41769683,TSS,True,218,345
ENSG00000161970.14,chr17,8383156,8383197,TSS,False,33,298
ENSG00000141027.20,chr17,16126206,16137310,3AS,False,224,406
ENSG00000141027.20,chr17,16149517,16151945,ES,False,329,444
ENSG00000141027.20,chr17,16194639,16198600,5AS,True,124,155
ENSG00000141027.20,chr17,16194639,16215361,ES,False,275,437
ENSG00000141027.20,chr17,16126116,16126206,PAS,False,229,453
ENSG00000141027.20,chr17,16126101,16126209,PAS,True,272,453
ENSG00000141027.20,chr17,16215361,16215591,TSS,True,76,513
ENSG00000169718.17,chr17,82058408,82058780,3AS,False,46,391
ENSG00000169718.17,chr17,82058408,82058780,IR,False,46,121
ENSG00000169718.17,chr17,82058416,82058780,IR,False,344,419
ENSG00000070526.14,chr17,76643507,76643812,TSS,True,237,290
ENSG00000070526.14,chr17,76629011,76629338,TSS,False,129,284
ENSG00000070526.14,chr17,76627414,76627733,TSS,True,239,284
ENSG00000243678.11,chr17,51163643,51166956,TSS,True,157,175
ENSG00000243678.11,chr17,51166265,51166497,TSS,True,33,175
ENSG00000185813.10,chr17,81906898,81907553,ES,False,72,182
ENSG00000185813.10,chr17,81911266,81911500,TSS,False,23,198
ENSG00000068120.14,chr17,42562219,42562611,IR,False,22,104
ENSG00000068120.14,chr17,42562098,42563322,TSS,False,41,122
ENSG00000068120.14,chr17,42562069,42562219,TSS,True,100,122
ENSG00000108846.15,chr17,50634783,50634981,TSS,True,259,302
ENSG00000108846.15,chr17,50672986,50673138,TSS,True,213,237
ENSG00000108846.15,chr17,50673466,50673658,TSS,False,198,231
ENSG00000108846.15,chr17,50675656,50675775,TSS,True,207,231
ENSG00000108846.15,chr17,50691091,50691705,PAS,True,89,301
ENSG00000108846.15,chr17,50667553,50667929,PAS,True,76,105
ENSG00000262814.7,chr17,81703366,81703575,TSS,False,20,194
ENSG00000141524.15,chr17,78119392,78121012,ES,False,26,163
ENSG00000141524.15,chr17,78124523,78125152,TSS,True,140,192
ENSG00000141524.15,chr17,78128611,78129067,TSS,True,153,192
ENSG00000182473.21,chr17,76103632,76103791,TSS,True,96,139
ENSG00000185624.14,chr17,81860326,81860636,TSS,True,417,1380
ENSG00000183010.16,chr17,81933376,81934652,ES,False,26,158
ENSG00000183010.16,chr17,81937261,81937328,TSS,True,65,182
ENSG00000183010.16,chr17,81936747,81937288,TSS,True,152,182
ENSG00000131462.7,chr17,42609647,42609786,TSS,True,26,106
ENSG00000008838.19,chr17,40054360,40054708,TSS,True,103,119
ENSG00000008838.19,chr17,40023130,40024359,TSS,True,84,116
ENSG00000141560.14,chr17,82716699,82716896,TSS,True,16,125
ENSG00000131473.16,chr17,41918879,41919084,TSS,True,77,129
ENSG00000266714.8,chr17,75616312,75616785,TSS,False,251,279
ENSG00000266714.8,chr17,75620373,75621176,TSS,True,141,225
ENSG00000266714.8,chr17,75622953,75624064,TSS,True,187,221
ENSG00000266714.8,chr17,75626406,75628006,PAS,True,66,282
ENSG00000167543.15,chr17,29568613,29568830,TSS,True,58,106
ENSG00000167543.15,chr17,29572403,29572697,TSS,True,86,106
ENSG00000157637.12,chr17,81244811,81246673,PAS,True,22,164
ENSG00000157637.12,chr17,81294822,81295503,TSS,True,151,227
ENSG00000157637.12,chr17,81252194,81252660,TSS,True,175,224
ENSG00000178927.17,chr17,82450699,82450791,TSS,False,61,129
ENSG00000167434.9,chr17,60149890,60150092,TSS,True,47,283
ENSG00000108774.14,chr17,42154892,42155022,TSS,True,165,270
ENSG00000161533.11,chr17,75957566,75978533,ME,False,76,182
ENSG00000161533.11,chr17,75978964,75979472,TSS,True,53,234
ENSG00000182271.12,chr17,30317233,30324815,ES,False,26,197
ENSG00000182271.12,chr17,30329529,30333999,ES,True,42,200
ENSG00000182271.12,chr17,30332155,30333999,3AS,True,36,158
ENSG00000167085.11,chr17,49414834,49414901,TSS,False,61,397
ENSG00000182173.12,chr17,75516502,75516616,TSS,True,26,132
ENSG00000136485.14,chr17,63550459,63550815,TSS,True,106,127
ENSG00000185359.12,chr17,81683960,81684103,TSS,True,134,204
ENSG00000185359.12,chr17,81692399,81693752,TSS,True,170,197
ENSG00000185359.12,chr17,81693868,81693965,TSS,False,168,195
ENSG00000072210.18,chr17,19648716,19649124,TSS,True,26,219
ENSG00000132589.15,chr17,28897525,28897736,TSS,False,28,136
ENSG00000131242.17,chr17,31487983,31488272,TSS,False,98,118
ENSG00000131242.17,chr17,31517647,31517877,TSS,True,106,118
ENSG00000131242.17,chr17,31521911,31522049,TSS,True,71,118
ENSG00000167881.14,chr17,76072307,76072517,TSS,True,31,156
ENSG00000167881.14,chr17,76067216,76067332,TSS,True,136,156
ENSG00000141279.15,chr17,47531037,47531555,TSS,True,71,164
ENSG00000141279.15,chr17,47612481,47612602,TSS,True,133,163
ENSG00000161955.16,chr17,7558161,7559297,TSS,True,48,126
ENSG00000073584.19,chr17,40647772,40648751,TSS,True,14,101
ENSG00000169689.14,chr17,82019381,82019857,ES,False,85,255
ENSG00000169689.14,chr17,82022825,82022915,TSS,True,27,269
ENSG00000132522.15,chr17,7313721,7313905,IR,False,80,100
ENSG00000132522.15,chr17,7312655,7312839,PAS,True,18,116
ENSG00000132522.15,chr17,7315330,7316258,TSS,False,74,116
ENSG00000132522.15,chr17,7314958,7315365,TSS,True,62,116
ENSG00000125458.6,chr17,75131180,75131761,TSS,True,116,130
ENSG00000125458.6,chr17,75131533,75131807,TSS,True,65,130
ENSG00000141367.11,chr17,59619349,59620173,TSS,True,76,127
ENSG00000141367.11,chr17,59693727,59695115,PAS,True,15,115
ENSG00000108784.9,chr17,42536655,42537397,IR,True,100,114
ENSG00000108784.9,chr17,42536215,42536655,TSS,True,48,162
ENSG00000030582.17,chr17,44345096,44345334,TSS,True,1095,1345
ENSG00000030582.17,chr17,44349273,44349551,TSS,True,1207,1344
ENSG00000030582.17,chr17,44349658,44349751,TSS,True,776,1344
ENSG00000108604.15,chr17,63842458,63843066,TSS,True,46,242
ENSG00000108946.14,chr17,68512399,68512548,TSS,True,64,371
ENSG00000006042.11,chr17,32928237,32931474,ES,False,18,128
ENSG00000167280.16,chr17,79087183,79087307,IR,True,16,149
ENSG00000167280.16,chr17,79087365,79087750,IR,True,55,141
ENSG00000167280.16,chr17,79086028,79087365,TSS,True,113,149
ENSG00000167280.16,chr17,79085619,79085734,TSS,True,139,158
ENSG00000167280.16,chr17,79087750,79088599,PAS,True,103,158
ENSG00000109065.11,chr17,74772054,74772217,IR,False,78,111
ENSG00000109065.11,chr17,74773039,74773575,IR,False,110,123
ENSG00000109065.11,chr17,74773685,74775621,3AS,False,70,120
ENSG00000109065.11,chr17,74776266,74776381,TSS,True,21,132
ENSG00000184009.11,chr17,81510329,81510478,IR,False,1133,3247
ENSG00000184009.11,chr17,81509970,81510329,PAS,True,2118,3252
ENSG00000184009.11,chr17,81509970,81510833,PAS,True,1112,3127
ENSG00000184009.11,chr17,81512733,81512855,TSS,True,836,3252
ENSG00000278311.4,chr17,36578186,36579244,5AS,True,84,122
ENSG00000278311.4,chr17,36544905,36545097,TSS,True,60,136
ENSG00000278311.4,chr17,36545485,36545817,TSS,True,88,136
ENSG00000278311.4,chr17,36586049,36586175,PAS,True,53,134
ENSG00000278311.4,chr17,36589207,36589848,PAS,True,106,134
ENSG00000278311.4,chr17,36581343,36581465,PAS,True,114,134
ENSG00000074370.17,chr17,3923865,3925441,PAS,True,32,128
ENSG00000074370.17,chr17,3940970,3941833,TSS,True,175,199
ENSG00000074370.17,chr17,3937415,3937637,TSS,True,166,197
ENSG00000074370.17,chr17,3935191,3935266,TSS,True,176,196
ENSG00000108298.11,chr17,39200112,39200349,TSS,False,53,470
ENSG00000275718.1,chr17,35996444,35996926,PAS,False,146,177
ENSG00000275718.1,chr17,35997581,35997860,PAS,True,34,166
ENSG00000108883.12,chr17,44899368,44899648,TSS,True,41,125
ENSG00000141753.6,chr17,40443401,40444084,TSS,False,72,620
ENSG00000168591.15,chr17,44189231,44189588,TSS,True,53,117
ENSG00000108679.12,chr17,78979823,78979962,TSS,True,411,974
ENSG00000170412.16,chr17,74430943,74432141,TSS,False,86,122
ENSG00000170412.16,chr17,74439742,74440827,TSS,True,67,122
ENSG00000129235.10,chr17,6641152,6641752,5AS,False,15,149
ENSG00000129235.10,chr17,6640996,6641227,TSS,True,39,173
ENSG00000167107.12,chr17,50426137,50426389,TSS,True,52,110
ENSG00000167107.12,chr17,50462468,50463251,TSS,True,92,110
ENSG00000108518.7,chr17,4948262,4949933,TSS,True,35,183
ENSG00000073350.13,chr17,75574260,75574609,ES,False,178,663
ENSG00000073350.13,chr17,75574668,75574873,3AS,False,215,640
ENSG00000073350.13,chr17,75574668,75574873,IR,True,215,241
ENSG00000073350.13,chr17,75525429,75525825,TSS,True,520,1028
ENSG00000073350.13,chr17,75564352,75567942,PAS,True,318,631
ENSG00000073350.13,chr17,75574873,75575219,PAS,True,802,1018
ENSG00000073350.13,chr17,75574870,75575219,PAS,True,590,1018
ENSG00000133193.12,chr17,73209768,73232085,ES,False,11,101
ENSG00000168610.14,chr17,42316851,42317181,3AS,False,20,168
ENSG00000168610.14,chr17,42317224,42322284,5AS,False,21,169
ENSG00000168610.14,chr17,42348517,42388278,3AS,False,33,119
ENSG00000168610.14,chr17,42388278,42388586,TSS,True,111,232
ENSG00000087111.20,chr17,28571462,28571566,TSS,True,74,178
ENSG00000181885.18,chr17,7261820,7263184,TSS,True,481,1041
ENSG00000181885.18,chr17,7263158,7263234,TSS,True,751,1042
ENSG00000091542.8,chr17,18183469,18185013,TSS,False,34,208
ENSG00000159199.13,chr17,48892759,48892840,TSS,False,95,262
ENSG00000159199.13,chr17,48892835,48892910,TSS,False,205,262
ENSG00000082641.15,chr17,48048248,48048462,TSS,True,121,140
ENSG00000132361.16,chr17,2694122,2694290,TSS,False,85,118
ENSG00000002834.17,chr17,38890368,38890504,TSS,True,231,260
ENSG00000108344.14,chr17,39980768,39981190,TSS,True,44,134
ENSG00000159314.11,chr17,45404096,45404444,ES,False,48,136
ENSG00000159314.11,chr17,45404923,45405114,TSS,True,177,223
ENSG00000159314.11,chr17,45405675,45406086,TSS,True,188,223
ENSG00000159314.11,chr17,45425563,45425872,TSS,True,177,224
ENSG00000108465.14,chr17,47971015,47971152,TSS,True,35,176
ENSG00000161714.11,chr17,45132247,45132560,TSS,True,159,204
ENSG00000125691.12,chr17,38853697,38853764,TSS,True,70,129
ENSG00000125691.12,chr17,38852603,38853720,TSS,True,83,127
ENSG00000277972.1,chr17,38730406,38730759,IR,False,119,156
ENSG00000277972.1,chr17,38730324,38730406,TSS,False,57,176
ENSG00000277972.1,chr17,38730355,38730795,TSS,True,139,176
ENSG00000169683.7,chr17,82028683,82029092,IR,False,158,189
ENSG00000169683.7,chr17,82025396,82025507,TSS,True,72,204
ENSG00000169683.7,chr17,82025554,82027011,TSS,True,174,203
ENSG00000108788.11,chr17,42567166,42567618,5AS,False,205,233
ENSG00000108788.11,chr17,42567655,42568836,ES,False,33,225
ENSG00000108788.11,chr17,42567040,42567166,TSS,True,53,258
ENSG00000108788.11,chr17,42567087,42567328,TSS,True,230,258
ENSG00000108829.9,chr17,50397212,50397565,TSS,True,46,161
ENSG00000108829.9,chr17,50385117,50385185,TSS,False,139,160
ENSG00000188612.11,chr17,75182813,75182990,TSS,True,16,146
ENSG00000087191.12,chr17,63827380,63827514,TSS,True,36,164
ENSG00000141736.13,chr17,39727368,39727547,TSS,True,97,148
ENSG00000141574.7,chr17,82324581,82324838,TSS,True,104,153
ENSG00000141574.7,chr17,82333699,82333766,TSS,True,106,153
ENSG00000161526.14,chr17,75667317,75667478,TSS,True,15,119
ENSG00000072778.19,chr17,7222081,7222176,IR,False,1674,1872
ENSG00000072778.19,chr17,7222865,7223132,IR,False,1551,1979
ENSG00000072778.19,chr17,7219853,7220046,TSS,True,720,2066
ENSG00000072778.19,chr17,7219870,7220197,TSS,False,1840,2066
ENSG00000092931.11,chr17,76736531,76737091,TSS,True,93,105
ENSG00000092931.11,chr17,76737538,76738448,TSS,True,58,103
ENSG00000092931.11,chr17,76737677,76738165,TSS,True,73,103
ENSG00000161547.16,chr17,76735158,76736153,ES,False,121,136
ENSG00000161547.16,chr17,76735158,76736153,IR,False,121,139
ENSG00000161547.16,chr17,76734114,76735158,PAS,True,26,154
ENSG00000278535.4,chr17,36592156,36598162,ES,True,43,416
ENSG00000167193.7,chr17,1423650,1436789,5AS,False,89,121
ENSG00000167193.7,chr17,1455876,1456260,TSS,True,39,160
ENSG00000161395.13,chr17,39673050,39673154,TSS,True,70,121
ENSG00000161395.13,chr17,39687833,39688057,TSS,True,85,121
ENSG00000141580.15,chr17,82648273,82648609,TSS,True,47,153
ENSG00000108639.7,chr17,78168541,78168715,TSS,True,123,956
ENSG00000175061.17,chr17,16439414,16439659,3AS,False,23,115
ENSG00000175061.17,chr17,16439414,16440184,ES,False,176,289
ENSG00000175061.17,chr17,16440253,16441367,ES,False,31,299
ENSG00000175061.17,chr17,16438983,16439060,TSS,True,78,308
ENSG00000175061.17,chr17,16438984,16439414,TSS,True,245,308
ENSG00000197879.16,chr17,1485693,1486131,TSS,True,253,344
ENSG00000141295.13,chr17,47838002,47838269,IR,False,98,138
ENSG00000141295.13,chr17,47838002,47838335,5AS,False,11,109
ENSG00000141295.13,chr17,47839643,47840190,IR,True,121,136
ENSG00000141295.13,chr17,47837675,47838002,PAS,True,46,155
ENSG00000141295.13,chr17,47837685,47838450,PAS,True,116,149
ENSG00000141295.13,chr17,47841207,47841359,TSS,True,30,155
ENSG00000136436.14,chr17,48830960,48831078,TSS,True,36,241
ENSG00000006744.18,chr17,13017702,13018044,TSS,True,29,132
ENSG00000182446.13,chr17,81636915,81637112,TSS,True,73,114
ENSG00000177731.15,chr17,18251813,18251998,3AS,False,57,163
