gene,chr,start,end,splice_type,novel,endodermal_cell_ENCFF362CPC_in_cov,endodermal_cell_ENCFF362CPC_total_cov
ENSG00000123992.19,chr2,219386948,219387069,3AS,False,30,187
ENSG00000123992.19,chr2,219387758,219387957,TSS,True,29,196
ENSG00000138382.14,chr2,169824640,169824867,5AS,False,42,115
ENSG00000138382.14,chr2,169824781,169824938,TSS,True,64,138
ENSG00000138382.14,chr2,169824867,169824937,TSS,True,96,138
ENSG00000138382.14,chr2,169824488,169824919,TSS,True,121,138
ENSG00000197756.9,chr2,216498814,216498877,TSS,True,98,452
ENSG00000197756.9,chr2,216498869,216499398,TSS,True,393,452
ENSG00000077380.15,chr2,171707377,171715327,ES,False,205,229
ENSG00000077380.15,chr2,171687433,171687627,TSS,True,139,243
ENSG00000077380.15,chr2,171687620,171687873,TSS,True,120,243
ENSG00000164736.5,chr8,54457937,54458445,TSS,False,49,398
ENSG00000040341.17,chr8,73422702,73552011,ES,False,95,109
ENSG00000040341.17,chr8,73688813,73738283,ES,False,162,207
ENSG00000040341.17,chr8,73419988,73421465,PAS,True,139,248
ENSG00000040341.17,chr8,73546118,73552319,PAS,True,147,241
ENSG00000040341.17,chr8,73746782,73746960,TSS,True,36,251
ENSG00000179526.16,chr8,144099205,144099276,IR,True,148,190
ENSG00000179526.16,chr8,144103552,144104905,TSS,True,24,221
ENSG00000085719.12,chr8,86514412,86514541,TSS,True,33,135
ENSG00000104738.17,chr8,47960498,47961014,TSS,True,43,258
ENSG00000164754.14,chr8,116874610,116874896,TSS,False,106,522
ENSG00000154359.12,chr8,12736764,12736899,3AS,False,87,229
ENSG00000170961.6,chr8,121612115,121615038,PAS,False,114,465
ENSG00000170961.6,chr8,121640852,121641517,TSS,False,138,439
ENSG00000170961.6,chr8,121628713,121630115,TSS,True,390,438
ENSG00000168476.11,chr8,22139061,22139415,IR,False,81,101
ENSG00000130227.16,chr8,21919584,21919788,TSS,True,31,108
ENSG00000071894.16,chr8,144409288,144410022,TSS,False,127,261
ENSG00000071894.16,chr8,144409014,144409325,TSS,True,202,261
ENSG00000120992.17,chr8,54101754,54102030,TSS,True,31,307
ENSG00000104687.13,chr8,30727529,30727967,TSS,True,36,265
ENSG00000184489.11,chr8,141391976,141392084,TSS,True,52,104
ENSG00000184489.11,chr8,141421386,141422345,TSS,True,86,104
ENSG00000184489.11,chr8,141417829,141418018,TSS,True,92,104
ENSG00000165102.14,chr8,43140378,43140614,TSS,True,18,133
ENSG00000078674.17,chr8,17922713,17923188,TSS,True,41,108
ENSG00000104312.7,chr8,89758233,89765340,ES,False,46,142
ENSG00000155096.13,chr8,102843747,102858012,ES,False,134,190
ENSG00000155096.13,chr8,102863806,102864170,TSS,True,50,238
ENSG00000120896.13,chr8,22565287,22565872,TSS,True,125,285
ENSG00000120896.13,chr8,22565103,22565354,TSS,True,231,285
ENSG00000104219.12,chr8,17155973,17156853,TSS,False,16,154
ENSG00000164941.13,chr8,94823231,94823561,TSS,True,23,163
ENSG00000187954.12,chr8,144449579,144450770,PAS,True,97,154
ENSG00000187954.12,chr8,144451120,144452570,PAS,True,107,150
ENSG00000187954.12,chr8,144462282,144462876,TSS,True,31,105
ENSG00000187954.12,chr8,144453221,144453982,TSS,True,90,105
ENSG00000187954.12,chr8,144465352,144465496,TSS,True,130,155
ENSG00000079459.12,chr8,11802675,11802931,TSS,True,42,387
ENSG00000198363.17,chr8,61638360,61642887,3AS,False,18,120
ENSG00000198363.17,chr8,61499796,61503509,PAS,True,92,133
ENSG00000198363.17,chr8,61623699,61626280,PAS,True,45,129
ENSG00000198363.17,chr8,61714268,61714896,TSS,True,16,134
ENSG00000147533.16,chr8,41490558,41490617,TSS,False,17,120
ENSG00000158941.16,chr8,22604637,22604842,TSS,True,56,328
ENSG00000169398.19,chr8,140864399,140890542,ES,False,53,163
ENSG00000169398.19,chr8,140890769,141001124,ES,False,85,163
ENSG00000169398.19,chr8,141001124,141001674,TSS,True,50,218
ENSG00000197217.12,chr8,23434478,23435391,3AS,False,97,116
ENSG00000197217.12,chr8,23439915,23441592,5AS,False,80,116
ENSG00000197217.12,chr8,23429152,23433154,PAS,True,22,126
ENSG00000197217.12,chr8,23457556,23457718,TSS,True,31,150
ENSG00000161016.17,chr8,144792365,144792428,TSS,False,1479,2554
ENSG00000158669.11,chr8,41578038,41578278,TSS,True,46,229
ENSG00000182307.13,chr8,145052497,145052585,IR,False,121,177
ENSG00000182307.13,chr8,145052437,145052497,TSS,False,70,191
ENSG00000182307.13,chr8,145052464,145052897,TSS,True,134,191
ENSG00000205268.10,chr8,65779803,65782782,ES,False,166,205
ENSG00000205268.10,chr8,65841370,65842574,TSS,True,57,245
ENSG00000176731.11,chr8,85214631,85217385,ES,False,18,139
ENSG00000176731.11,chr8,85217502,85220305,ES,False,110,133
ENSG00000104413.16,chr8,94678371,94705924,ES,False,46,172
ENSG00000104413.16,chr8,94692827,94705924,ES,False,37,107
ENSG00000104413.16,chr8,94640526,94641450,TSS,True,35,205
ENSG00000104413.16,chr8,94705924,94707466,PAS,True,22,198
ENSG00000104522.15,chr8,143614453,143614623,IR,False,116,149
ENSG00000104522.15,chr8,143617473,143618177,TSS,False,31,155
ENSG00000185122.10,chr8,144312244,144313510,ES,False,223,314
ENSG00000077782.20,chr8,38418373,38419538,5AS,False,26,192
ENSG00000077782.20,chr8,38428093,38428351,5AS,False,95,154
ENSG00000077782.20,chr8,38467980,38468832,TSS,True,87,232
ENSG00000104332.11,chr8,41308615,41309485,TSS,False,188,777
ENSG00000153310.19,chr8,129871496,129903311,ES,False,38,189
ENSG00000153310.19,chr8,129903350,129939607,ES,False,58,110
ENSG00000153310.19,chr8,129939607,129939904,TSS,True,90,201
ENSG00000153310.19,chr8,130016369,130016704,TSS,True,131,201
ENSG00000120963.11,chr8,101205434,101205718,TSS,True,15,137
ENSG00000179950.13,chr8,143818534,143821596,ES,False,198,355
ENSG00000179950.13,chr8,143824396,143829279,3AS,False,52,298
ENSG00000179950.13,chr8,143829279,143829376,TSS,True,46,371
PB_novel_20300,chr8,12521373,12522846,TSS,True,235,272
PB_novel_20300,chr8,12565885,12568071,PAS,True,50,169
ENSG00000160932.10,chr8,143018586,143020887,3AS,False,449,1715
ENSG00000182197.11,chr8,117799897,117804721,IR,True,16,103
ENSG00000182197.11,chr8,117804893,117807216,IR,True,16,103
ENSG00000182197.11,chr8,117807377,117812871,IR,True,16,103
ENSG00000182197.11,chr8,117812961,117818434,IR,True,16,103
ENSG00000182197.11,chr8,117818530,117819675,IR,True,16,103
ENSG00000182197.11,chr8,117819794,117822464,IR,True,16,103
ENSG00000182197.11,chr8,117822597,117830229,IR,True,15,102
ENSG00000182197.11,chr8,117830349,117835443,IR,True,15,102
ENSG00000182197.11,chr8,117835551,117837107,IR,True,13,100
ENSG00000182197.11,chr8,117799362,117799897,PAS,True,90,105
ENSG00000182197.11,chr8,117799363,117837202,PAS,True,20,103
ENSG00000182197.11,chr8,118110082,118111858,TSS,True,96,107
ENSG00000182197.11,chr8,118110081,118111916,TSS,True,25,107
ENSG00000164924.17,chr8,100948900,100952849,ES,False,174,216
ENSG00000164924.17,chr8,100951928,100952852,TSS,True,601,1916
ENSG00000164924.17,chr8,100952849,100953334,TSS,True,1704,1916
ENSG00000168672.3,chr8,126552483,126553503,PAS,False,122,142
ENSG00000168672.3,chr8,126558033,126558478,TSS,False,55,142
ENSG00000012232.8,chr8,28701499,28701659,TSS,True,67,108
ENSG00000012232.8,chr8,28716037,28718207,TSS,False,95,108
ENSG00000012232.8,chr8,28622726,28622810,TSS,True,74,108
ENSG00000147419.17,chr8,27752587,27762418,ES,False,21,135
ENSG00000147419.17,chr8,27772512,27772648,TSS,True,27,162
ENSG00000284606.1,chr8,8064505,8065816,TSS,False,80,109
ENSG00000284606.1,chr8,8059260,8059674,TSS,True,84,111
ENSG00000147813.15,chr8,143574900,143574985,IR,False,108,121
ENSG00000147813.15,chr8,143576162,143576431,IR,False,109,122
ENSG00000147813.15,chr8,143577943,143578092,IR,False,106,119
ENSG00000147813.15,chr8,143574779,143574900,PAS,True,14,123
ENSG00000147813.15,chr8,143578092,143578621,TSS,True,17,123
ENSG00000147813.15,chr8,143577815,143578644,TSS,True,110,123
ENSG00000129691.15,chr8,38105516,38105738,TSS,True,133,253
ENSG00000129691.15,chr8,38105528,38106139,TSS,True,142,253
ENSG00000164919.10,chr8,99893638,99893705,TSS,True,21,190
ENSG00000104529.17,chr8,143581328,143586728,ES,False,67,319
ENSG00000104529.17,chr8,143586849,143597347,3AS,False,44,296
ENSG00000164741.14,chr8,13099346,13100566,TSS,True,143,168
ENSG00000164741.14,chr8,13132943,13133293,TSS,True,65,168
ENSG00000156482.10,chr8,98045507,98045561,TSS,False,55,236
ENSG00000156482.10,chr8,98045346,98045513,TSS,True,199,236
ENSG00000157168.18,chr8,32548205,32548826,TSS,True,17,106
ENSG00000155975.9,chr8,17294986,17298024,PAS,True,14,118
ENSG00000120533.12,chr8,109334402,109336127,5AS,False,17,108
ENSG00000120533.12,chr8,109334320,109334474,TSS,True,27,114
ENSG00000120533.12,chr8,109333553,109334402,TSS,False,97,114
ENSG00000167700.8,chr8,144508262,144510015,TSS,True,14,110
ENSG00000147457.13,chr8,23246617,23246994,TSS,True,17,111
ENSG00000160959.7,chr8,144517956,144518041,TSS,True,58,111
ENSG00000154582.16,chr8,73959818,73972076,ES,False,147,164
ENSG00000154582.16,chr8,73972076,73972286,TSS,True,44,214
ENSG00000154582.16,chr8,73972244,73972296,TSS,True,186,214
ENSG00000014164.6,chr8,143541375,143541896,TSS,False,14,110
ENSG00000253729.7,chr8,47959972,47960199,TSS,True,165,186
ENSG00000104763.18,chr8,18056296,18057623,PAS,True,48,168
ENSG00000104763.18,chr8,18063470,18067298,PAS,True,114,162
ENSG00000160957.12,chr8,144517601,144517896,TSS,True,74,103
ENSG00000160957.12,chr8,144517413,144517884,TSS,True,88,103
ENSG00000160957.12,chr8,144517700,144517904,TSS,False,66,103
ENSG00000160948.13,chr8,144423922,144424040,IR,False,102,115
ENSG00000160948.13,chr8,144424819,144424945,IR,False,96,110
ENSG00000160948.13,chr8,144423597,144423922,PAS,True,13,116
ENSG00000160948.13,chr8,144428488,144428582,TSS,True,30,119
ENSG00000160948.13,chr8,144426908,144428564,TSS,True,106,119
ENSG00000137575.11,chr8,58572314,58575902,3AS,False,120,456
ENSG00000159167.11,chr8,23854405,23854807,TSS,False,51,452
ENSG00000136574.17,chr8,11708928,11748918,3AS,False,536,761
ENSG00000136574.17,chr8,11703447,11704304,TSS,True,148,911
ENSG00000104635.13,chr8,22367230,22367408,TSS,True,55,423
ENSG00000198791.11,chr8,17230848,17232426,IR,True,237,293
ENSG00000198791.11,chr8,17226029,17230848,PAS,True,66,303
ENSG00000198791.11,chr8,17229227,17232537,PAS,True,246,302
ENSG00000198791.11,chr8,17246674,17246871,TSS,True,37,312
ENSG00000104321.10,chr8,72075298,72075883,TSS,False,57,200
ENSG00000178719.16,chr8,143990199,143991199,5AS,False,159,203
ENSG00000178719.16,chr8,143990042,143990199,TSS,False,66,232
ENSG00000178719.16,chr8,143990057,143990311,TSS,True,190,232
ENSG00000158815.10,chr8,22043181,22046146,3AS,False,290,770
ENSG00000180190.11,chr8,544649,544911,TSS,True,29,128
ENSG00000120875.8,chr8,29349845,29350682,TSS,False,51,309
ENSG00000185728.16,chr8,63168557,63168901,TSS,True,43,132
ENSG00000185728.16,chr8,63183369,63187745,TSS,False,114,132
ENSG00000283674.2,chr8,12601157,12602974,TSS,True,65,100
ENSG00000283674.2,chr8,12607290,12607740,TSS,True,67,102
ENSG00000253507.5,chr8,131312748,131315759,IR,True,94,155
ENSG00000253507.5,chr8,131310417,131310712,TSS,True,21,194
ENSG00000253507.5,chr8,131317333,131318267,PAS,True,69,194
ENSG00000253507.5,chr8,131312555,131315811,PAS,True,146,181
ENSG00000160972.9,chr8,144477943,144478127,TSS,True,43,120
ENSG00000160972.9,chr8,144496481,144497453,TSS,True,103,120
ENSG00000185803.9,chr8,144358554,144359065,TSS,True,35,161
ENSG00000133872.13,chr8,30070059,30082846,ES,False,60,234
ENSG00000147548.16,chr8,38316105,38318038,PAS,True,23,131
ENSG00000147548.16,chr8,38319753,38321172,PAS,True,109,128
ENSG00000147548.16,chr8,38381798,38382996,TSS,True,33,149
ENSG00000128915.11,chr15,60468162,60476062,3AS,False,47,123
ENSG00000128915.11,chr15,60479002,60479217,TSS,True,20,139
PB_novel_223829,chr15,88538859,88544479,ES,True,85,270
PB_novel_223829,chr15,88538859,88544479,3AS,True,85,160
PB_novel_223829,chr15,88543715,88544479,5AS,True,94,190
PB_novel_223829,chr15,88543715,88544479,IR,True,94,170
PB_novel_223829,chr15,88543874,88544479,IR,True,96,171
PB_novel_223829,chr15,88544479,88546195,PAS,True,79,355
PB_novel_223829,chr15,88543466,88545302,PAS,True,278,352
ENSG00000140545.14,chr15,88899532,88901550,ES,False,22,215
ENSG00000140545.14,chr15,88913246,88913458,TSS,True,52,252
ENSG00000131873.6,chr15,101251136,101252332,TSS,False,19,104
ENSG00000041357.15,chr15,78540409,78540539,TSS,True,32,285
ENSG00000247556.6,chr15,41283958,41284110,TSS,True,59,153
ENSG00000103932.11,chr15,41544218,41544299,TSS,True,37,107
ENSG00000137834.14,chr15,66702178,66704075,TSS,True,56,236
ENSG00000181026.14,chr15,88621258,88621382,TSS,False,97,134
ENSG00000181026.14,chr15,88626139,88626749,TSS,True,112,134
ENSG00000181026.14,chr15,88538535,88538859,TSS,True,98,134
ENSG00000169410.9,chr15,75578713,75579472,TSS,True,15,103
ENSG00000159322.17,chr15,72751294,72752895,PAS,True,72,117
ENSG00000159322.17,chr15,72751294,72752892,PAS,True,56,117
ENSG00000159322.17,chr15,72783245,72783811,TSS,True,99,120
ENSG00000159322.17,chr15,72783458,72783781,TSS,True,34,120
ENSG00000128989.10,chr15,52568847,52569144,TSS,True,99,309
ENSG00000128989.10,chr15,52569115,52569167,TSS,True,276,309
ENSG00000140262.17,chr15,56918481,56918906,TSS,True,30,117
ENSG00000021776.10,chr15,34969538,34969845,TSS,True,29,104
ENSG00000137807.15,chr15,69414113,69414476,TSS,True,17,101
ENSG00000166068.12,chr15,38252081,38253217,TSS,True,34,143
ENSG00000166887.15,chr15,42208080,42208335,TSS,True,24,146
ENSG00000140374.15,chr15,76292700,76311349,ES,False,46,209
ENSG00000180304.14,chr15,64703028,64703271,TSS,True,29,240
ENSG00000128829.11,chr15,39934062,39934339,TSS,True,23,115
ENSG00000128829.11,chr15,39976413,39979043,PAS,True,88,100
ENSG00000128829.11,chr15,40035026,40037294,PAS,True,15,115
ENSG00000138594.13,chr15,51829629,51829836,TSS,True,24,149
ENSG00000103855.17,chr15,73684201,73684460,TSS,True,47,278
ENSG00000260916.7,chr15,55354628,55356409,PAS,True,103,125
ENSG00000260916.7,chr15,55355238,55360944,PAS,True,22,111
ENSG00000260916.7,chr15,55408220,55408470,TSS,True,41,125
ENSG00000260916.7,chr15,55407846,55408373,TSS,False,104,125
ENSG00000140553.17,chr15,90935330,90935543,5AS,False,61,139
ENSG00000140553.17,chr15,90935216,90935330,TSS,True,115,176
ENSG00000140553.17,chr15,90935268,90935375,TSS,True,98,176
ENSG00000140157.14,chr15,22838921,22851638,ES,False,72,141
ENSG00000140157.14,chr15,22838921,22851638,5AS,False,72,120
ENSG00000140157.14,chr15,22838582,22838947,TSS,True,159,203
ENSG00000140157.14,chr15,22838643,22838921,TSS,True,60,203
ENSG00000166831.8,chr15,64739886,64741000,PAS,True,22,208
ENSG00000137817.16,chr15,72250092,72251206,ES,False,27,111
ENSG00000137817.16,chr15,72259661,72260537,5AS,False,97,109
ENSG00000137817.16,chr15,72266822,72267474,IR,False,74,100
ENSG00000137817.16,chr15,72272392,72272765,TSS,True,113,131
ENSG00000137817.16,chr15,72271022,72272859,TSS,True,62,131
ENSG00000103769.9,chr15,65869441,65869625,TSS,True,21,176
ENSG00000137815.14,chr15,41417090,41417313,TSS,True,37,251
ENSG00000140598.14,chr15,82262613,82262746,TSS,True,27,184
ENSG00000166145.14,chr15,40853881,40854059,5AS,False,237,337
ENSG00000166145.14,chr15,40843735,40844186,TSS,False,177,357
ENSG00000166145.14,chr15,40844173,40844278,TSS,True,286,357
ENSG00000166145.14,chr15,40844176,40845029,TSS,False,267,357
ENSG00000140416.20,chr15,63060939,63062214,ME,False,58,276
ENSG00000140416.20,chr15,63042137,63042943,TSS,True,168,303
ENSG00000140416.20,chr15,63048405,63048707,TSS,True,158,302
ENSG00000140416.20,chr15,63071089,63071915,PAS,True,160,295
ENSG00000140416.20,chr15,63064063,63066176,PAS,True,226,290
ENSG00000140416.20,chr15,63065895,63066180,PAS,True,210,295
ENSG00000198901.13,chr15,90966037,90967202,PAS,True,34,112
ENSG00000198901.13,chr15,90966037,90966653,PAS,True,94,115
ENSG00000138614.14,chr15,65611097,65611613,TSS,True,40,100
ENSG00000138614.14,chr15,65610795,65611148,TSS,True,73,100
ENSG00000092445.11,chr15,41558517,41559381,TSS,True,67,389
ENSG00000140575.12,chr15,90388211,90388396,TSS,True,42,127
ENSG00000171914.16,chr15,62390497,62390685,TSS,False,103,122
ENSG00000169032.9,chr15,66386817,66387427,TSS,True,26,176
ENSG00000179361.17,chr15,74591814,74593137,3AS,False,279,330
ENSG00000179361.17,chr15,74541167,74541330,TSS,True,64,358
ENSG00000273749.4,chr15,22980286,22980440,TSS,True,59,261
ENSG00000169375.15,chr15,75451422,75451716,TSS,True,53,117
ENSG00000128463.12,chr15,34227846,34229752,ES,False,16,121
ENSG00000067369.13,chr15,43493036,43493189,TSS,True,50,105
ENSG00000140564.11,chr15,90871538,90871605,TSS,False,75,237
ENSG00000131876.16,chr15,101295096,101295325,TSS,True,20,186
ENSG00000128928.8,chr15,40413087,40415400,ES,False,18,121
ENSG00000128928.8,chr15,40405758,40405971,TSS,False,27,141
ENSG00000128928.8,chr15,40418129,40421308,PAS,True,15,128
ENSG00000137845.14,chr15,58749479,58749821,TSS,True,59,335
ENSG00000167196.13,chr15,75903854,75904103,TSS,True,14,103
ENSG00000103591.12,chr15,67254558,67254693,TSS,False,30,240
ENSG00000069956.11,chr15,52019198,52019376,TSS,True,47,182
ENSG00000137804.12,chr15,41349241,41351032,3AS,False,135,551
ENSG00000137804.12,chr15,41358258,41365404,3AS,False,287,556
ENSG00000128849.10,chr15,57376454,57376567,TSS,False,73,119
ENSG00000215252.11,chr15,34532845,34534010,TSS,True,105,118
ENSG00000215252.11,chr15,34583515,34584484,TSS,True,101,119
ENSG00000215252.11,chr15,34528371,34528431,TSS,True,90,118
ENSG00000086666.18,chr15,80059809,80120327,ES,False,173,213
ENSG00000086666.18,chr15,80059654,80059809,TSS,True,64,279
ENSG00000179151.12,chr15,74695879,74696040,TSS,True,19,103
ENSG00000156970.12,chr15,40185379,40185550,IR,False,97,119
ENSG00000156970.12,chr15,40160984,40161255,TSS,True,23,132
ENSG00000128739.22,chr15,24954852,24955062,TSS,True,141,439
ENSG00000128739.22,chr15,24856512,24856716,TSS,True,392,439
ENSG00000169018.5,chr15,68277698,68278665,TSS,False,37,107
ENSG00000140525.17,chr15,89244033,89247628,5AS,False,52,118
ENSG00000140525.17,chr15,89243946,89244033,TSS,True,99,152
ENSG00000140525.17,chr15,89243953,89244067,TSS,True,106,152
ENSG00000140525.17,chr15,89243953,89244044,TSS,True,131,152
ENSG00000137770.13,chr15,44427195,44427772,TSS,True,25,105
ENSG00000166206.14,chr15,26772882,26773085,TSS,True,50,146
ENSG00000092531.9,chr15,42512996,42513398,IR,False,109,126
ENSG00000092531.9,chr15,42515354,42528261,ES,False,111,128
ENSG00000166503.8,chr15,83207330,83208071,TSS,True,26,136
ENSG00000138629.15,chr15,74458896,74461107,5AS,False,36,100
ENSG00000138629.15,chr15,74461036,74461177,TSS,False,52,110
ENSG00000138629.15,chr15,74461107,74461179,TSS,True,73,110
ENSG00000140382.14,chr15,77420433,77421004,TSS,True,23,145
ENSG00000140382.14,chr15,77479178,77480609,PAS,True,116,132
ENSG00000140382.14,chr15,77482969,77485604,PAS,True,18,133
ENSG00000137831.14,chr15,70666723,70668946,TSS,True,90,103
ENSG00000137831.14,chr15,70763329,70763564,TSS,True,23,103
ENSG00000171766.15,chr15,45378384,45378576,TSS,True,27,167
ENSG00000104067.16,chr15,29701689,29704221,5AS,False,50,135
ENSG00000104067.16,chr15,29822001,29822507,TSS,True,56,142
ENSG00000166803.12,chr15,64366075,64380957,ES,False,17,138
ENSG00000182768.8,chr15,90265876,90266287,IR,False,40,390
ENSG00000182768.8,chr15,90265669,90266398,TSS,True,46,396
ENSG00000182768.8,chr15,90265672,90265876,TSS,False,355,396
ENSG00000140400.16,chr15,75356380,75356605,3AS,False,16,104
ENSG00000140400.16,chr15,75368482,75368783,TSS,False,32,112
ENSG00000224078.13,chr15,25117515,25118270,3AS,True,17,114
ENSG00000224078.13,chr15,25093906,25095828,TSS,True,114,129
ENSG00000224078.13,chr15,24981993,24982437,TSS,False,145,196
ENSG00000224078.13,chr15,25119064,25123124,PAS,True,72,186
ENSG00000114062.19,chr15,25438488,25439115,TSS,True,25,112
ENSG00000136425.13,chr15,78131164,78131547,TSS,True,17,100
ENSG00000136425.13,chr15,78109234,78109328,TSS,True,87,100
ENSG00000182774.12,chr15,82540425,82540460,TSS,True,50,401
ENSG00000182774.12,chr15,82539980,82540445,TSS,True,354,401
ENSG00000179010.14,chr4,6640655,6640708,TSS,False,72,105
ENSG00000179010.14,chr4,6640682,6641258,TSS,True,48,105
ENSG00000168214.20,chr4,26430053,26430418,IR,True,91,104
ENSG00000168214.20,chr4,26320803,26321048,TSS,True,48,121
ENSG00000109390.11,chr4,139295731,139295834,TSS,False,38,203
ENSG00000109390.11,chr4,139302415,139302511,TSS,True,181,203
