gene,chr,start,end,splice_type,novel,H1_ENCFF250BDM_in_cov,H1_ENCFF250BDM_total_cov
ENSG00000160957.12,chr8,144515453,144515763,3AS,True,21,114
ENSG00000160957.12,chr8,144516764,144517049,IR,True,86,105
ENSG00000160957.12,chr8,144517508,144517601,IR,True,91,104
ENSG00000160957.12,chr8,144517635,144517700,IR,False,32,104
ENSG00000160957.12,chr8,144517601,144517896,TSS,True,75,135
ENSG00000160957.12,chr8,144517413,144517884,TSS,True,118,135
ENSG00000160957.12,chr8,144517700,144517904,TSS,False,102,135
ENSG00000137575.11,chr8,58572314,58575902,3AS,False,48,158
ENSG00000104635.13,chr8,22367230,22367408,TSS,True,70,582
ENSG00000092964.17,chr8,26577739,26578293,TSS,False,94,326
ENSG00000198791.11,chr8,17230848,17232426,IR,True,175,219
ENSG00000198791.11,chr8,17226029,17230848,PAS,True,46,222
ENSG00000198791.11,chr8,17229227,17232537,PAS,True,176,220
ENSG00000178719.16,chr8,143990199,143991199,5AS,False,78,104
ENSG00000178719.16,chr8,143990042,143990199,TSS,False,36,114
ENSG00000178719.16,chr8,143990057,143990311,TSS,True,89,114
ENSG00000180190.11,chr8,488885,492744,PAS,True,20,142
ENSG00000180190.11,chr8,544649,544911,TSS,True,20,155
ENSG00000120885.21,chr8,27614654,27614703,TSS,True,52,494
ENSG00000185728.16,chr8,63168557,63168901,TSS,True,37,125
ENSG00000253507.5,chr8,131312748,131315759,IR,True,69,112
ENSG00000253507.5,chr8,131308530,131308671,TSS,False,96,150
ENSG00000253507.5,chr8,131310417,131310712,TSS,True,58,150
ENSG00000253507.5,chr8,131317333,131318267,PAS,True,34,150
ENSG00000253507.5,chr8,131312555,131315811,PAS,True,129,149
ENSG00000155097.11,chr8,103021021,103021225,TSS,True,12,111
ENSG00000185803.9,chr8,144358554,144359065,TSS,True,27,150
ENSG00000133872.13,chr8,30070059,30082846,ES,False,31,133
ENSG00000147601.13,chr8,73027052,73032041,ES,False,1605,2179
ENSG00000104517.12,chr8,102412172,102412779,TSS,True,81,109
ENSG00000128915.11,chr15,60468162,60476062,3AS,False,34,106
ENSG00000128915.11,chr15,60419606,60423762,PAS,True,12,113
ENSG00000128915.11,chr15,60479002,60479217,TSS,True,20,117
ENSG00000140545.14,chr15,88913246,88913458,TSS,True,156,775
ENSG00000131873.6,chr15,101251136,101252332,TSS,False,17,116
ENSG00000137776.16,chr15,58898852,58901259,ES,False,20,182
ENSG00000137776.16,chr15,58899883,58901259,3AS,False,55,143
ENSG00000137776.16,chr15,58933403,58934025,TSS,True,48,222
ENSG00000041357.15,chr15,78540409,78540539,TSS,True,40,351
ENSG00000247556.6,chr15,41283958,41284110,TSS,True,47,155
ENSG00000181026.14,chr15,88621258,88621382,TSS,False,111,283
ENSG00000181026.14,chr15,88621346,88621797,TSS,True,254,283
ENSG00000181026.14,chr15,88626139,88626749,TSS,True,238,283
ENSG00000181026.14,chr15,88630057,88632283,PAS,True,27,258
ENSG00000128989.10,chr15,52568847,52569144,TSS,True,101,384
ENSG00000128989.10,chr15,52569115,52569167,TSS,True,339,384
ENSG00000169783.12,chr15,77632309,77632893,TSS,False,18,177
ENSG00000198826.10,chr15,32615607,32615804,IR,False,11,102
ENSG00000198826.10,chr15,32629675,32632978,5AS,False,11,102
ENSG00000198826.10,chr15,32615449,32616340,TSS,True,29,119
ENSG00000198826.10,chr15,32636256,32639941,PAS,True,11,107
ENSG00000021776.10,chr15,34969538,34969845,TSS,True,29,126
ENSG00000174442.11,chr15,66505391,66508840,3AS,False,141,171
ENSG00000128951.13,chr15,48331399,48332406,TSS,False,66,224
ENSG00000128951.13,chr15,48331409,48331795,TSS,True,182,224
ENSG00000137807.15,chr15,69423329,69426069,ES,False,107,127
ENSG00000137807.15,chr15,69440487,69444789,ES,False,65,135
ENSG00000137807.15,chr15,69414113,69414476,TSS,True,21,143
ENSG00000128829.11,chr15,39934062,39934339,TSS,True,41,191
ENSG00000128829.11,chr15,39976413,39979043,PAS,True,140,166
ENSG00000128829.11,chr15,40035026,40037294,PAS,True,34,191
ENSG00000103855.17,chr15,73684201,73684460,TSS,True,48,240
ENSG00000174498.13,chr15,65329145,65329389,3AS,True,41,101
ENSG00000174498.13,chr15,65327126,65329145,PAS,True,60,101
ENSG00000174498.13,chr15,65327126,65329148,PAS,False,41,101
ENSG00000174498.13,chr15,65377685,65378075,TSS,False,12,104
ENSG00000140553.17,chr15,90935216,90935330,TSS,True,69,111
ENSG00000140553.17,chr15,90935268,90935375,TSS,True,69,111
ENSG00000140157.14,chr15,22838921,22851638,ES,False,56,139
ENSG00000140157.14,chr15,22838921,22851638,5AS,False,56,112
ENSG00000140157.14,chr15,22838582,22838947,TSS,True,155,204
ENSG00000140157.14,chr15,22838643,22838921,TSS,True,64,204
ENSG00000182718.16,chr15,60386086,60397942,ES,False,215,249
ENSG00000166831.8,chr15,64775232,64775620,TSS,False,44,398
ENSG00000157483.8,chr15,59372497,59373066,TSS,True,19,122
ENSG00000166145.14,chr15,40853881,40854059,5AS,False,102,171
ENSG00000166145.14,chr15,40843735,40844186,TSS,False,87,180
ENSG00000166145.14,chr15,40844173,40844278,TSS,True,146,180
ENSG00000166145.14,chr15,40844176,40845029,TSS,False,134,180
ENSG00000140416.20,chr15,63060939,63062214,ME,False,97,372
ENSG00000140416.20,chr15,63042137,63042943,TSS,True,97,433
ENSG00000140416.20,chr15,63071089,63071915,PAS,True,90,403
ENSG00000140416.20,chr15,63065895,63066180,PAS,True,348,403
ENSG00000166797.10,chr15,64075537,64088686,ES,False,12,105
ENSG00000092445.11,chr15,41558517,41559381,TSS,True,25,114
ENSG00000140575.12,chr15,90388211,90388396,TSS,True,73,171
ENSG00000179361.17,chr15,74591814,74593137,3AS,False,257,306
ENSG00000179361.17,chr15,74541167,74541330,TSS,True,58,341
ENSG00000273749.4,chr15,22980286,22980440,TSS,True,32,117
ENSG00000169375.15,chr15,75451422,75451716,TSS,True,50,107
ENSG00000169375.15,chr15,75455634,75455772,TSS,False,96,107
ENSG00000198146.4,chr15,34988115,34988296,TSS,True,60,145
ENSG00000128463.12,chr15,34227846,34229752,ES,False,16,110
ENSG00000104131.12,chr15,44537049,44537237,TSS,True,12,109
ENSG00000131876.16,chr15,101295096,101295325,TSS,True,48,291
ENSG00000128928.8,chr15,40405758,40405971,TSS,False,19,105
ENSG00000137845.14,chr15,58749479,58749821,TSS,True,24,211
ENSG00000103591.12,chr15,67254558,67254693,TSS,False,13,106
ENSG00000069956.11,chr15,52019198,52019376,TSS,True,52,226
ENSG00000137804.12,chr15,41349241,41351032,3AS,False,165,562
ENSG00000137804.12,chr15,41358258,41365404,3AS,False,287,567
ENSG00000086666.18,chr15,80059809,80120327,ES,False,247,302
ENSG00000086666.18,chr15,80059654,80059809,TSS,True,35,342
ENSG00000140612.13,chr15,84716024,84716460,TSS,True,16,129
ENSG00000179151.12,chr15,74695879,74696040,TSS,True,20,107
ENSG00000156970.12,chr15,40160984,40161255,TSS,True,30,288
ENSG00000128739.22,chr15,24962209,24967931,ES,False,1105,1262
ENSG00000128739.22,chr15,24954852,24955062,TSS,True,161,1339
ENSG00000140525.17,chr15,89244033,89247628,5AS,False,61,124
ENSG00000140525.17,chr15,89293997,89299799,ES,False,17,134
ENSG00000140525.17,chr15,89243946,89244033,TSS,True,96,165
ENSG00000140525.17,chr15,89243953,89244067,TSS,True,119,165
ENSG00000140525.17,chr15,89243953,89244044,TSS,True,147,165
ENSG00000137770.13,chr15,44427195,44427772,TSS,True,27,101
ENSG00000166206.14,chr15,26772882,26773085,TSS,True,65,224
ENSG00000166206.14,chr15,26773644,26773777,TSS,True,197,224
ENSG00000166073.10,chr15,39802254,39919854,ES,True,105,392
ENSG00000166073.10,chr15,39919854,39920961,TSS,True,77,471
ENSG00000166503.8,chr15,83207330,83208071,TSS,True,33,141
ENSG00000138629.15,chr15,74461036,74461177,TSS,False,63,113
ENSG00000138629.15,chr15,74461107,74461179,TSS,True,79,113
ENSG00000104067.16,chr15,29701689,29704200,5AS,False,60,104
ENSG00000104067.16,chr15,29701689,29704221,5AS,False,36,140
ENSG00000104067.16,chr15,29822001,29822507,TSS,True,53,148
ENSG00000182768.8,chr15,90265669,90266398,TSS,True,31,299
ENSG00000224078.13,chr15,24982437,25019026,ES,True,90,120
ENSG00000224078.13,chr15,25059718,25061949,ES,True,63,123
ENSG00000224078.13,chr15,25064855,25070119,ES,True,87,122
ENSG00000224078.13,chr15,25078995,25081090,ES,False,139,174
ENSG00000224078.13,chr15,25083527,25087466,ES,True,30,219
ENSG00000224078.13,chr15,25085322,25087466,ES,True,175,199
ENSG00000224078.13,chr15,25095728,25097320,5AS,False,39,257
ENSG00000224078.13,chr15,25095828,25097320,ES,True,186,218
ENSG00000224078.13,chr15,25099278,25103858,ES,True,206,289
ENSG00000224078.13,chr15,25109099,25109197,5AS,True,38,360
ENSG00000224078.13,chr15,25117515,25118270,3AS,True,53,398
ENSG00000224078.13,chr15,24991364,24998486,TSS,True,631,714
ENSG00000224078.13,chr15,24981993,24982437,TSS,False,514,721
ENSG00000224078.13,chr15,25020589,25036490,PAS,True,188,308
ENSG00000224078.13,chr15,25119064,25123124,PAS,True,303,703
ENSG00000224078.13,chr15,25001357,25002548,PAS,True,147,296
ENSG00000114062.19,chr15,25438488,25439115,TSS,True,28,129
ENSG00000182774.12,chr15,82540425,82540460,TSS,True,132,675
ENSG00000182774.12,chr15,82539980,82540445,TSS,True,562,675
ENSG00000179010.14,chr4,6640708,6640827,IR,False,58,121
ENSG00000179010.14,chr4,6640655,6640708,TSS,False,83,141
ENSG00000179010.14,chr4,6640682,6641258,TSS,True,78,141
ENSG00000168214.20,chr4,26321048,26386352,ES,False,91,149
ENSG00000168214.20,chr4,26319847,26320815,TSS,True,231,270
ENSG00000168214.20,chr4,26320803,26321048,TSS,True,118,270
ENSG00000109390.11,chr4,139295731,139295834,TSS,False,24,148
ENSG00000226950.6,chr4,52712433,52712527,TSS,True,32,245
ENSG00000109685.17,chr4,1871245,1871542,TSS,True,42,101
ENSG00000109180.14,chr4,48831060,48831249,TSS,True,27,112
ENSG00000109180.14,chr4,48831092,48831496,TSS,True,97,112
ENSG00000205208.4,chr4,158671615,158671901,TSS,True,21,164
ENSG00000128059.8,chr4,56435349,56436038,TSS,True,29,232
ENSG00000249152.1,chr4,92263350,92269242,3AS,True,37,198
ENSG00000249152.1,chr4,92252873,92257957,PAS,True,201,242
ENSG00000249152.1,chr4,92261549,92263355,PAS,True,119,242
ENSG00000152795.17,chr4,82424883,82425562,IR,False,42,123
ENSG00000152795.17,chr4,82424883,82426036,ES,False,347,389
ENSG00000152795.17,chr4,82424883,82426036,IR,False,347,427
ENSG00000152795.17,chr4,82425667,82426036,IR,False,43,124
ENSG00000152795.17,chr4,82422746,82424883,PAS,True,97,488
ENSG00000152795.17,chr4,82423203,82426129,PAS,True,397,474
ENSG00000152795.17,chr4,82429247,82430469,TSS,True,54,488
ENSG00000071127.16,chr4,10116650,10116986,TSS,True,43,424
ENSG00000154277.12,chr4,41256875,41257020,TSS,True,95,320
ENSG00000154277.12,chr4,41256893,41257009,TSS,True,268,320
ENSG00000109736.14,chr4,2932758,2933105,IR,False,133,151
ENSG00000109736.14,chr4,2929927,2930953,PAS,True,17,167
ENSG00000109736.14,chr4,2933752,2934511,TSS,True,147,171
ENSG00000109736.14,chr4,2934768,2934880,TSS,True,49,171
ENSG00000249532.5,chr4,112646968,112648653,ES,True,1023,2371
ENSG00000179059.9,chr4,187995840,187999608,ES,False,148,217
ENSG00000179059.9,chr4,187999685,188002709,3AS,True,100,113
ENSG00000179059.9,chr4,187999685,188002712,3AS,True,118,231
ENSG00000179059.9,chr4,187995714,187995840,TSS,False,35,269
ENSG00000179059.9,chr4,188002712,188005050,PAS,True,116,242
ENSG00000179059.9,chr4,188002709,188005242,PAS,True,140,242
ENSG00000164024.11,chr4,98995550,98995867,TSS,True,18,148
ENSG00000163069.12,chr4,52029863,52033430,ES,False,88,110
ENSG00000138801.8,chr4,107720119,107720395,TSS,False,16,128
ENSG00000163682.16,chr4,39458890,39458946,TSS,True,76,182
ENSG00000163682.16,chr4,39458393,39458911,TSS,True,116,182
ENSG00000138759.18,chr4,78056944,78058085,TSS,True,113,133
ENSG00000151718.15,chr4,183099083,183099622,TSS,True,51,161
ENSG00000087274.16,chr4,2926112,2928170,ES,False,173,263
ENSG00000087274.16,chr4,2843837,2844024,TSS,True,29,280
ENSG00000065882.15,chr4,37977291,37977529,TSS,False,29,110
ENSG00000138758.11,chr4,76949691,76949930,TSS,True,28,156
PB_novel_213202,chr4,87922400,87924129,3AS,True,143,202
PB_novel_213202,chr4,87922400,87924129,IR,True,143,189
PB_novel_213202,chr4,87922400,87924258,3AS,True,46,250
PB_novel_213202,chr4,87922400,87924311,3AS,True,61,311
PB_novel_213202,chr4,87922400,87924311,IR,True,61,107
PB_novel_213202,chr4,87922400,87926696,ES,True,99,302
PB_novel_213202,chr4,87922400,87926696,5AS,True,99,125
PB_novel_213202,chr4,87922400,87931374,ME,True,70,142
PB_novel_213202,chr4,87922400,87931374,ES,True,279,530
PB_novel_213202,chr4,87924394,87926723,3AS,True,33,261
PB_novel_213202,chr4,87924394,87931374,ES,True,90,211
PB_novel_213202,chr4,87922075,87922400,TSS,True,88,794
PB_novel_213202,chr4,87931374,87934278,PAS,True,220,788
PB_novel_213202,chr4,87926696,87929135,PAS,True,590,758
ENSG00000109606.12,chr4,24584322,24584621,TSS,True,44,402
ENSG00000109805.9,chr4,17810803,17811188,TSS,True,18,137
ENSG00000109686.17,chr4,151325240,151325870,TSS,False,24,101
PB_novel_213369,chr4,186241993,186242329,PAS,True,114,173
PB_novel_213369,chr4,186241993,186242332,PAS,True,115,173
PB_novel_213369,chr4,186247070,186247322,TSS,True,105,173
PB_novel_213369,chr4,186247284,186247323,TSS,True,139,173
PB_novel_213369,chr4,186245315,186247322,TSS,True,122,139
ENSG00000150961.14,chr4,118815155,118815450,3AS,True,140,181
ENSG00000150961.14,chr4,118835940,118836245,TSS,True,20,191
ENSG00000109475.16,chr4,108620535,108620600,TSS,False,298,1164
ENSG00000109475.16,chr4,108620576,108622024,TSS,True,992,1164
ENSG00000163743.13,chr4,75514196,75514426,TSS,True,13,106
ENSG00000145247.11,chr4,48885565,48894005,ES,False,19,126
ENSG00000145247.11,chr4,48897857,48904483,ES,False,14,128
ENSG00000138750.14,chr4,76148307,76148508,TSS,True,12,106
ENSG00000164134.12,chr4,139378854,139384834,3AS,False,15,124
ENSG00000164134.12,chr4,139301400,139301831,TSS,True,26,135
ENSG00000198498.9,chr4,163494454,163494804,TSS,True,13,117
ENSG00000185049.14,chr4,2008749,2009400,TSS,True,17,127
ENSG00000109332.19,chr4,102827426,102827835,TSS,True,306,585
ENSG00000109332.19,chr4,102826484,102827192,TSS,True,497,585
ENSG00000109332.19,chr4,102827943,102828141,TSS,False,509,585
ENSG00000109332.19,chr4,102827591,102827920,TSS,True,505,585
ENSG00000084093.16,chr4,56907860,56908213,TSS,True,52,101
ENSG00000084093.16,chr4,56908338,56909039,TSS,True,90,101
ENSG00000014824.13,chr4,41990482,41990760,TSS,True,14,138
ENSG00000014824.13,chr4,42086081,42091812,PAS,True,32,133
ENSG00000014824.13,chr4,42078211,42078909,PAS,True,107,133
ENSG00000164163.10,chr4,145098277,145098419,TSS,True,22,165
ENSG00000077684.15,chr4,128809338,128809877,TSS,True,206,333
ENSG00000077684.15,chr4,128811202,128811396,TSS,False,260,333
ENSG00000077684.15,chr4,128871354,128875224,PAS,True,76,288
ENSG00000077684.15,chr4,128861703,128864630,PAS,True,199,269
ENSG00000121892.14,chr4,39822860,39825488,PAS,False,19,118
ENSG00000121892.14,chr4,39897417,39898528,PAS,True,95,109
ENSG00000121892.14,chr4,39977456,39978269,TSS,True,27,126
ENSG00000035928.15,chr4,39366238,39366384,TSS,True,27,111
ENSG00000138768.14,chr4,75724530,75724885,TSS,True,56,327
ENSG00000138757.14,chr4,75662049,75724275,ES,False,101,142
ENSG00000138757.14,chr4,75673207,75673440,TSS,True,230,769
ENSG00000138757.14,chr4,75724275,75725315,TSS,True,628,771
ENSG00000189184.11,chr4,137528817,137529601,3AS,False,80,102
ENSG00000189184.11,chr4,137529601,137532512,TSS,True,14,112
ENSG00000047315.15,chr4,56978830,56979004,TSS,True,41,156
ENSG00000013810.18,chr4,1721451,1721643,TSS,True,30,225
ENSG00000128050.8,chr4,56436126,56436328,TSS,True,130,731
ENSG00000145293.15,chr4,82430884,82447919,5AS,False,36,149
ENSG00000145293.15,chr4,82448021,82454721,ES,False,19,151
ENSG00000145293.15,chr4,82430568,82430913,TSS,True,50,163
ENSG00000145293.15,chr4,82429641,82430884,TSS,True,125,163
ENSG00000152990.13,chr4,22386433,22388947,PAS,True,15,125
ENSG00000152990.13,chr4,22515527,22516188,TSS,True,34,135
ENSG00000109184.14,chr4,51899378,51913289,ES,False,33,104
ENSG00000118816.9,chr4,77075471,77076021,TSS,True,41,195
ENSG00000109586.11,chr4,173295843,173302046,ME,False,117,133
ENSG00000109586.11,chr4,173168323,173168961,TSS,True,29,158
ENSG00000138668.18,chr4,82355401,82356795,ES,False,681,1280
ENSG00000138668.18,chr4,82359639,82373445,ES,False,328,1257
ENSG00000118564.14,chr4,15604469,15605799,PAS,True,55,195
ENSG00000118564.14,chr4,15681279,15681670,TSS,True,157,198
ENSG00000138674.16,chr4,82829058,82842184,5AS,False,36,202
ENSG00000138674.16,chr4,82857764,82863317,ES,False,146,203
ENSG00000138674.16,chr4,82881937,82891087,3AS,False,47,185
ENSG00000138674.16,chr4,82891087,82891255,TSS,False,34,219
ENSG00000248329.5,chr4,164876983,164877407,TSS,True,22,181
ENSG00000118579.12,chr4,17614624,17614813,TSS,True,22,154
ENSG00000091490.10,chr4,25747422,25748564,PAS,True,19,147
ENSG00000091490.10,chr4,25862674,25863042,TSS,True,24,149
ENSG00000132463.13,chr4,70839470,70839959,TSS,False,22,188
ENSG00000072832.14,chr4,5888227,5888605,TSS,True,54,265
ENSG00000153147.5,chr4,143513443,143514101,TSS,False,78,526
ENSG00000159692.15,chr4,1212423,1212912,3AS,False,252,360
ENSG00000159692.15,chr4,1238337,1248915,ES,False,37,262
ENSG00000159692.15,chr4,1211432,1212426,PAS,True,253,361
ENSG00000159692.15,chr4,1211429,1212423,PAS,True,109,361
ENSG00000159692.15,chr4,1248915,1249467,TSS,True,93,366
ENSG00000159692.15,chr4,1241650,1245857,TSS,True,329,366
ENSG00000138685.15,chr4,122826732,122827352,TSS,True,55,197
ENSG00000078140.13,chr4,39698116,39698390,TSS,True,64,213
ENSG00000109084.13,chr17,28319365,28325507,3AS,True,29,196
ENSG00000173801.16,chr17,41755432,41755729,IR,False,74,130
ENSG00000173801.16,chr17,41754603,41755432,PAS,False,56,130
ENSG00000173801.16,chr17,41754606,41755895,PAS,True,74,130
ENSG00000173801.16,chr17,41786587,41786737,TSS,True,52,136
ENSG00000161970.14,chr17,8382315,8383156,5AS,False,524,596
ENSG00000161970.14,chr17,8383156,8383197,TSS,False,174,699
ENSG00000141480.17,chr17,4710744,4715972,ES,False,45,107
ENSG00000196704.11,chr17,68248086,68248639,IR,False,35,102
ENSG00000196704.11,chr17,68248023,68248705,TSS,True,71,137
ENSG00000196704.11,chr17,68248015,68248086,TSS,False,91,137
ENSG00000169718.17,chr17,82058416,82058780,IR,False,73,127
ENSG00000169718.17,chr17,82058818,82059947,IR,False,96,110
ENSG00000169718.17,chr17,82058818,82060700,ES,True,22,118
ENSG00000169718.17,chr17,82060093,82060700,IR,False,97,113
ENSG00000243678.11,chr17,51166265,51166497,TSS,True,94,414
ENSG00000068120.14,chr17,42562098,42563322,TSS,False,41,151
ENSG00000068120.14,chr17,42562069,42562219,TSS,True,135,151
ENSG00000108312.14,chr17,44220739,44221037,TSS,True,89,114
ENSG00000108312.14,chr17,44219444,44219904,TSS,True,75,114
ENSG00000108312.14,chr17,44218171,44218866,TSS,True,96,114
ENSG00000169710.8,chr17,82098120,82098238,TSS,True,266,337
ENSG00000076382.16,chr17,28598895,28600253,TSS,True,27,228
ENSG00000108821.13,chr17,50201410,50201696,TSS,False,42,115
ENSG00000182473.21,chr17,76103632,76103791,TSS,True,39,166
ENSG00000183010.16,chr17,81933376,81934652,ES,False,41,283
ENSG00000183010.16,chr17,81936861,81937261,5AS,False,124,153
ENSG00000183010.16,chr17,81937261,81937328,TSS,True,191,315
ENSG00000183010.16,chr17,81936747,81937288,TSS,True,196,315
ENSG00000131473.16,chr17,41893174,41897748,ES,False,198,516
ENSG00000131473.16,chr17,41913896,41918879,3AS,False,310,453
ENSG00000131473.16,chr17,41918879,41919084,TSS,True,149,604
ENSG00000004975.11,chr17,7229943,7230057,5AS,False,38,129
ENSG00000108578.14,chr17,30291806,30292201,TSS,True,20,124
ENSG00000167085.11,chr17,49414834,49414901,TSS,False,70,514
ENSG00000182173.12,chr17,75522333,75523274,IR,True,105,134
ENSG00000182173.12,chr17,75516502,75516616,TSS,True,18,145
ENSG00000185359.12,chr17,81683960,81684103,TSS,True,42,208
ENSG00000072210.18,chr17,19648716,19649124,TSS,True,17,117
ENSG00000129250.11,chr17,4997673,4998156,TSS,True,37,123
ENSG00000072849.10,chr17,5474789,5480053,ES,True,108,123
ENSG00000072849.10,chr17,5480582,5481295,IR,False,87,101
ENSG00000198231.12,chr17,63773834,63774376,TSS,True,38,141
ENSG00000141279.15,chr17,47531037,47531555,TSS,True,35,162
ENSG00000175832.12,chr17,43546184,43546432,TSS,True,126,190
ENSG00000175832.12,chr17,43545557,43545777,TSS,True,143,190
ENSG00000175832.12,chr17,43545273,43545606,TSS,True,141,190
ENSG00000125445.10,chr17,75261675,75261983,TSS,True,17,153
ENSG00000169689.14,chr17,82019219,82019292,IR,False,129,146
ENSG00000169689.14,chr17,82019219,82019307,5AS,False,16,145
ENSG00000169689.14,chr17,82019381,82019857,ES,False,79,153
ENSG00000169689.14,chr17,82018701,82019219,PAS,True,17,162
