gene,chr,start,end,splice_type,novel,heart_right_ventricle_ENCFF305AFY_in_cov,heart_right_ventricle_ENCFF305AFY_total_cov
ENSG00000164733.20,chr8,11853479,11861405,5AS,False,90,124
ENSG00000164733.20,chr8,11853479,11868000,ME,False,886,998
ENSG00000164733.20,chr8,11853479,11868000,ME,False,881,998
ENSG00000164733.20,chr8,11853479,11868000,ME,False,881,998
ENSG00000164733.20,chr8,11853479,11864375,ES,False,884,1016
ENSG00000164733.20,chr8,11853479,11868000,ES,False,4684,5828
ENSG00000164733.20,chr8,11861479,11868000,ES,False,41,124
ENSG00000185122.10,chr8,144291531,144291874,TSS,True,77,465
ENSG00000153310.19,chr8,129871496,129903311,ES,False,13,127
ENSG00000153310.19,chr8,129939607,129939904,TSS,True,105,135
ENSG00000153310.19,chr8,130016369,130016704,TSS,True,46,136
ENSG00000179950.13,chr8,143818534,143821596,ES,False,153,484
ENSG00000179950.13,chr8,143821913,143829279,ES,False,46,450
ENSG00000179950.13,chr8,143824396,143829279,3AS,False,41,404
ENSG00000179950.13,chr8,143829279,143829376,TSS,True,61,510
ENSG00000170791.17,chr8,56211837,56214597,ES,False,70,117
ENSG00000170791.17,chr8,56214667,56216432,3AS,False,99,122
ENSG00000154328.15,chr8,11769791,11771445,5AS,False,52,124
ENSG00000154328.15,chr8,11771585,11779597,5AS,True,129,146
ENSG00000154328.15,chr8,11769633,11769791,TSS,False,86,159
ENSG00000154328.15,chr8,11769708,11770335,TSS,True,84,159
ENSG00000164924.17,chr8,100951928,100952852,TSS,True,158,566
ENSG00000178814.16,chr8,144060652,144061242,TSS,False,98,119
ENSG00000178814.16,chr8,144063303,144063474,TSS,True,100,119
ENSG00000129422.14,chr8,17715901,17743603,ES,False,44,104
ENSG00000129422.14,chr8,17643300,17646139,PAS,True,104,139
ENSG00000129422.14,chr8,17651550,17653281,PAS,True,48,136
ENSG00000129422.14,chr8,17801060,17801518,TSS,True,82,162
ENSG00000129422.14,chr8,17753716,17755962,TSS,True,139,161
ENSG00000173281.4,chr8,9150562,9150713,TSS,False,76,126
ENSG00000104388.14,chr8,60516905,60517253,TSS,True,174,532
ENSG00000104388.14,chr8,60584210,60584290,TSS,True,382,532
ENSG00000167701.13,chr8,144503497,144504466,TSS,True,17,131
ENSG00000147485.12,chr8,51408066,51409462,TSS,True,45,271
ENSG00000164830.18,chr8,106657828,106658185,TSS,True,84,153
ENSG00000164830.18,chr8,106726046,106726309,TSS,True,77,148
ENSG00000104529.17,chr8,143586849,143597347,3AS,False,50,427
ENSG00000104529.17,chr8,143586852,143597347,ES,False,292,377
ENSG00000104529.17,chr8,143597347,143598252,TSS,True,100,536
ENSG00000164741.14,chr8,13099346,13100566,TSS,True,77,173
ENSG00000164741.14,chr8,13132943,13133293,TSS,True,136,174
ENSG00000048392.11,chr8,102238826,102239059,TSS,True,23,130
ENSG00000104679.10,chr8,23288081,23288157,TSS,True,18,169
ENSG00000164951.15,chr8,93917079,93922015,ES,False,125,143
ENSG00000164951.15,chr8,93916890,93917079,TSS,True,45,188
ENSG00000155975.9,chr8,17247369,17265906,ES,False,235,280
ENSG00000147526.19,chr8,38827288,38831124,5AS,False,50,100
ENSG00000147526.19,chr8,38728133,38728671,TSS,True,79,154
ENSG00000147526.19,chr8,38756913,38757409,TSS,True,113,140
ENSG00000147526.19,chr8,38847954,38853029,PAS,True,36,123
ENSG00000130193.7,chr8,142727168,142727859,TSS,True,30,139
ENSG00000168615.11,chr8,38996752,38997160,TSS,True,170,338
ENSG00000168615.11,chr8,39016973,39017414,TSS,True,265,338
ENSG00000155090.14,chr8,102651148,102651539,TSS,True,72,227
ENSG00000155090.14,chr8,102655565,102655727,TSS,False,180,227
ENSG00000147408.14,chr8,19506130,19601770,ES,False,120,144
ENSG00000147408.14,chr8,19757185,19757522,TSS,True,152,177
ENSG00000147408.14,chr8,19706645,19707218,TSS,True,148,177
ENSG00000147408.14,chr8,19682695,19682991,TSS,False,128,177
ENSG00000147408.14,chr8,19707051,19707218,TSS,True,155,177
ENSG00000147408.14,chr8,19505200,19506531,TSS,True,157,176
ENSG00000168575.9,chr8,42541537,42541937,TSS,True,327,398
ENSG00000168575.9,chr8,42436988,42437417,TSS,True,338,393
ENSG00000168575.9,chr8,42501030,42501263,TSS,True,232,395
ENSG00000160948.13,chr8,144423922,144424040,IR,False,76,109
ENSG00000160948.13,chr8,144424132,144424214,IR,False,96,108
ENSG00000160948.13,chr8,144424268,144424717,IR,False,88,109
ENSG00000160948.13,chr8,144424819,144424945,IR,False,92,110
ENSG00000160948.13,chr8,144426063,144426179,IR,False,91,103
ENSG00000160948.13,chr8,144423583,144424132,PAS,True,89,110
ENSG00000160948.13,chr8,144423597,144423922,PAS,True,33,110
ENSG00000137575.11,chr8,58572314,58575902,3AS,False,191,901
ENSG00000156804.7,chr8,123540898,123541595,TSS,True,98,138
ENSG00000136574.17,chr8,11708928,11748918,3AS,False,75,110
ENSG00000136574.17,chr8,11707853,11708928,TSS,True,360,470
ENSG00000136574.17,chr8,11747839,11749085,TSS,True,250,470
ENSG00000104635.13,chr8,22367230,22367408,TSS,True,351,1135
ENSG00000158863.21,chr8,22101392,22101851,TSS,True,53,173
ENSG00000104613.11,chr8,19817133,19817666,TSS,True,17,105
ENSG00000104613.11,chr8,19851648,19852081,PAS,True,24,105
ENSG00000047249.17,chr8,53801896,53814661,ES,False,104,221
ENSG00000171033.12,chr8,78516468,78572810,ES,True,110,123
ENSG00000171033.12,chr8,78516306,78516468,TSS,True,74,200
ENSG00000171033.12,chr8,78591226,78591283,TSS,False,167,200
ENSG00000175445.15,chr8,19939222,19939528,TSS,True,229,1989
ENSG00000070756.15,chr8,100721390,100722092,TSS,True,33,123
ENSG00000137547.8,chr8,54147381,54149586,PAS,True,25,183
ENSG00000137547.8,chr8,54144128,54147903,PAS,True,159,183
ENSG00000155097.11,chr8,103021021,103021225,TSS,True,19,142
ENSG00000164751.14,chr8,76986296,76999989,ES,False,40,120
ENSG00000104660.18,chr8,30095406,30095528,TSS,True,23,193
ENSG00000067225.17,chr15,72200655,72206727,ME,False,2757,3478
ENSG00000067225.17,chr15,72231115,72231260,TSS,False,529,3527
ENSG00000067225.17,chr15,72218943,72219112,TSS,True,3127,3527
ENSG00000140545.14,chr15,88913246,88913458,TSS,True,34,107
ENSG00000185880.12,chr15,44731362,44732849,PAS,True,16,113
ENSG00000068305.17,chr15,99566104,99632977,ES,False,36,148
ENSG00000068305.17,chr15,99645764,99674392,ME,False,54,152
ENSG00000068305.17,chr15,99690428,99706728,ES,False,21,157
ENSG00000068305.17,chr15,99565428,99566104,TSS,True,99,248
ENSG00000138600.9,chr15,50725323,50726320,ES,False,96,107
ENSG00000128989.10,chr15,52568847,52569144,TSS,True,81,183
ENSG00000128989.10,chr15,52569115,52569167,TSS,True,114,183
ENSG00000186073.12,chr15,36579554,36579961,TSS,True,558,628
ENSG00000186073.12,chr15,36808323,36810248,PAS,True,50,148
ENSG00000140262.17,chr15,57063823,57091788,ES,True,98,109
ENSG00000140262.17,chr15,57251423,57253261,ES,False,90,110
ENSG00000140262.17,chr15,56918481,56918906,TSS,True,16,124
ENSG00000140262.17,chr15,57286156,57291295,PAS,True,67,117
ENSG00000140262.17,chr15,57262093,57262196,PAS,False,89,116
ENSG00000140262.17,chr15,57263111,57263870,PAS,False,94,117
ENSG00000128731.16,chr15,28111036,28112035,PAS,True,61,107
ENSG00000128731.16,chr15,28322074,28322191,TSS,True,63,107
ENSG00000178761.14,chr15,74902783,74904663,3AS,False,28,171
ENSG00000178761.14,chr15,74904712,74905153,ES,False,147,164
ENSG00000178761.14,chr15,74905231,74906586,ES,False,29,139
ENSG00000178761.14,chr15,74899989,74902786,PAS,True,41,178
ENSG00000178761.14,chr15,74899986,74902783,PAS,True,147,178
ENSG00000178761.14,chr15,74906586,74907348,TSS,False,54,196
ENSG00000178761.14,chr15,74906277,74906587,TSS,True,169,196
ENSG00000166855.9,chr15,65148850,65150913,PAS,True,33,118
ENSG00000166855.9,chr15,65153650,65155081,PAS,True,104,117
ENSG00000140264.19,chr15,43792311,43792383,TSS,True,28,195
ENSG00000140264.19,chr15,43793709,43794050,PAS,True,45,188
ENSG00000140264.19,chr15,43794373,43796060,PAS,False,163,189
ENSG00000138592.13,chr15,50424230,50424514,TSS,True,47,123
ENSG00000138592.13,chr15,50424347,50424654,TSS,True,87,123
ENSG00000138592.13,chr15,50481480,50483794,PAS,True,29,115
ENSG00000138592.13,chr15,50498902,50501160,PAS,True,94,122
ENSG00000166887.15,chr15,42208080,42208335,TSS,True,60,118
ENSG00000166887.15,chr15,42162331,42162426,TSS,True,96,116
ENSG00000179335.18,chr15,74629706,74630200,PAS,True,26,102
ENSG00000179335.18,chr15,74628941,74630201,PAS,True,81,102
ENSG00000140374.15,chr15,76292700,76311349,ES,False,96,860
ENSG00000182253.14,chr15,99129440,99131813,TSS,True,233,558
ENSG00000188549.12,chr15,40336573,40336653,TSS,True,101,125
ENSG00000260916.7,chr15,55372044,55376948,ES,False,129,146
ENSG00000260916.7,chr15,55354628,55356409,PAS,True,136,160
ENSG00000260916.7,chr15,55355238,55360944,PAS,True,19,148
ENSG00000260916.7,chr15,55408220,55408470,TSS,True,39,160
ENSG00000260916.7,chr15,55407846,55408373,TSS,False,143,160
ENSG00000186628.12,chr15,82805965,82806133,TSS,True,44,132
ENSG00000255529.8,chr15,57706628,57706955,TSS,True,27,119
ENSG00000255529.8,chr15,57708720,57709358,TSS,True,99,119
ENSG00000140157.14,chr15,22838921,22851638,5AS,False,53,100
ENSG00000140157.14,chr15,22838582,22838947,TSS,True,130,146
ENSG00000140157.14,chr15,22838643,22838921,TSS,True,50,146
ENSG00000140157.14,chr15,22838647,22839174,TSS,True,115,146
ENSG00000182718.16,chr15,60386086,60397942,ME,False,88,100
ENSG00000182718.16,chr15,60386086,60397942,ME,False,78,100
ENSG00000182718.16,chr15,60386086,60397942,ES,False,912,1016
ENSG00000137878.17,chr15,57661533,57684401,ES,False,82,105
ENSG00000137878.17,chr15,57591887,57592109,TSS,True,87,266
ENSG00000137878.17,chr15,57646136,57650058,PAS,True,117,194
ENSG00000137878.17,chr15,57684401,57685364,PAS,True,156,266
ENSG00000196547.14,chr15,90915973,90916256,TSS,True,134,172
ENSG00000196547.14,chr15,90918191,90918388,TSS,True,154,172
ENSG00000196547.14,chr15,90916227,90916660,TSS,True,144,172
ENSG00000166831.8,chr15,64775232,64775620,TSS,False,99,111
ENSG00000166831.8,chr15,64748418,64748556,TSS,True,61,111
ENSG00000103657.13,chr15,63608617,63609266,PAS,False,86,117
ENSG00000103657.13,chr15,63716301,63716382,TSS,True,71,111
ENSG00000103657.13,chr15,63833826,63833989,TSS,True,101,117
ENSG00000035664.11,chr15,63907031,63908600,PAS,True,67,240
ENSG00000140416.20,chr15,63043831,63056984,5AS,False,118,132
ENSG00000140416.20,chr15,63042137,63042943,TSS,True,1846,7929
ENSG00000140416.20,chr15,63060869,63060939,TSS,True,6656,7837
ENSG00000170776.21,chr15,85658590,85664562,ES,False,119,257
ENSG00000170776.21,chr15,85669830,85682157,ES,True,208,270
ENSG00000170776.21,chr15,85380473,85380798,TSS,True,607,706
ENSG00000170776.21,chr15,85578991,85582107,TSS,True,494,661
ENSG00000170776.21,chr15,85684740,85686620,PAS,True,111,342
ENSG00000170776.21,chr15,85578929,85581714,PAS,True,90,125
ENSG00000170776.21,chr15,85743491,85743804,PAS,True,355,444
ENSG00000103994.17,chr15,42439552,42442072,3AS,False,39,276
ENSG00000103994.17,chr15,42448705,42466052,ES,False,26,125
ENSG00000103994.17,chr15,42412815,42417360,PAS,True,1203,1493
ENSG00000103994.17,chr15,42446589,42446658,PAS,False,936,1257
ENSG00000103994.17,chr15,42449664,42451954,PAS,False,371,1146
ENSG00000103994.17,chr15,42490979,42491144,TSS,True,1417,1643
ENSG00000103994.17,chr15,42439032,42440921,TSS,True,387,441
ENSG00000103994.17,chr15,42456957,42457532,TSS,True,744,1643
ENSG00000103994.17,chr15,42444826,42444983,TSS,True,444,531
ENSG00000156958.14,chr15,49156016,49201161,ES,False,58,107
ENSG00000156958.14,chr15,49239367,49283565,ES,False,20,107
ENSG00000104131.12,chr15,44537049,44537237,TSS,True,70,114
ENSG00000104131.12,chr15,44537322,44537427,TSS,True,48,114
ENSG00000128923.10,chr15,58770994,58772235,TSS,True,25,104
ENSG00000064726.9,chr15,83066750,83067289,TSS,True,17,139
ENSG00000166200.14,chr15,49137437,49139527,3AS,False,122,241
ENSG00000128928.8,chr15,40418576,40418613,IR,True,27,178
ENSG00000128928.8,chr15,40405758,40405971,TSS,False,22,201
ENSG00000128928.8,chr15,40418129,40421308,PAS,True,36,187
ENSG00000128928.8,chr15,40418613,40420447,PAS,True,160,187
ENSG00000137845.14,chr15,58749479,58749821,TSS,True,47,113
ENSG00000137845.14,chr15,58679123,58679282,TSS,True,88,113
ENSG00000185033.14,chr15,90222826,90225178,TSS,True,173,209
ENSG00000185033.14,chr15,90225280,90225397,TSS,False,180,209
ENSG00000185033.14,chr15,90225661,90225827,TSS,True,171,209
ENSG00000166411.13,chr15,78149300,78149430,TSS,True,161,1176
ENSG00000103591.12,chr15,67254558,67254693,TSS,False,14,129
ENSG00000166963.12,chr15,43510950,43511226,TSS,False,73,115
ENSG00000166963.12,chr15,43517606,43517700,TSS,False,88,115
ENSG00000137822.12,chr15,43404552,43405201,IR,True,50,102
ENSG00000137822.12,chr15,43371042,43371432,TSS,True,66,109
ENSG00000137822.12,chr15,43405201,43409769,PAS,True,54,104
ENSG00000086666.18,chr15,80059809,80120327,ES,False,157,182
ENSG00000086666.18,chr15,80059654,80059809,TSS,True,50,232
ENSG00000159251.7,chr15,34795505,34795733,TSS,False,3478,11341
ENSG00000159251.7,chr15,34794679,34795489,TSS,True,8345,11341
ENSG00000128739.22,chr15,24920124,24962113,ES,False,71,108
ENSG00000128739.22,chr15,24954852,24955062,TSS,True,147,595
ENSG00000128739.22,chr15,24856512,24856716,TSS,True,518,595
ENSG00000140386.12,chr15,76767088,76771741,5AS,False,112,160
ENSG00000140386.12,chr15,76347517,76348736,PAS,True,168,249
ENSG00000140386.12,chr15,76728626,76728737,PAS,True,97,173
ENSG00000140386.12,chr15,76763665,76765072,PAS,True,151,171
ENSG00000140386.12,chr15,76905298,76905755,TSS,True,107,249
ENSG00000140386.12,chr15,76728594,76728719,TSS,True,94,111
ENSG00000137801.10,chr15,39589100,39589354,TSS,True,1266,1477
ENSG00000137801.10,chr15,39589784,39590023,TSS,True,980,1474
ENSG00000185787.14,chr15,78872781,78873057,TSS,True,37,286
ENSG00000187446.11,chr15,41231134,41231449,TSS,True,105,128
ENSG00000140526.17,chr15,89088418,89088563,TSS,True,129,166
ENSG00000067221.13,chr15,73984868,73985317,3AS,False,58,172
ENSG00000067221.13,chr15,73988802,73990350,ES,False,50,166
ENSG00000067221.13,chr15,73992090,73992338,TSS,True,20,185
ENSG00000138629.15,chr15,74458896,74461107,5AS,False,75,112
ENSG00000138629.15,chr15,74461036,74461177,TSS,False,120,152
ENSG00000138629.15,chr15,74461107,74461179,TSS,True,77,152
ENSG00000138629.15,chr15,74461157,74461185,TSS,True,123,152
ENSG00000103876.12,chr15,80152775,80152841,TSS,False,67,149
ENSG00000103876.12,chr15,80152780,80152905,TSS,True,118,149
ENSG00000103876.12,chr15,80152795,80153135,TSS,True,119,149
ENSG00000103966.10,chr15,41972258,41972597,TSS,True,200,482
ENSG00000103966.10,chr15,41919209,41919714,TSS,True,362,480
ENSG00000140474.13,chr15,74840316,74840497,IR,False,170,213
ENSG00000140474.13,chr15,74843003,74843454,TSS,True,188,250
ENSG00000140474.13,chr15,74842074,74843156,TSS,True,125,250
ENSG00000137831.14,chr15,70676591,70678098,ES,False,19,139
ENSG00000137831.14,chr15,70763329,70763564,TSS,True,34,156
ENSG00000166938.12,chr15,66293391,66293735,TSS,True,51,154
ENSG00000166938.12,chr15,66293601,66294174,TSS,False,131,154
ENSG00000104067.16,chr15,29708558,29709031,TSS,False,23,135
ENSG00000114062.19,chr15,25405502,25438488,ES,False,98,196
ENSG00000114062.19,chr15,25334239,25339257,PAS,True,29,230
ENSG00000114062.19,chr15,25369396,25371812,PAS,True,190,212
ENSG00000114062.19,chr15,25438488,25439115,TSS,True,37,236
ENSG00000140299.11,chr15,59664120,59668891,ES,False,19,146
ENSG00000140299.11,chr15,59659147,59664120,PAS,True,28,172
ENSG00000140299.11,chr15,59689134,59689345,TSS,True,22,187
ENSG00000179010.14,chr4,6640708,6640827,IR,False,87,335
ENSG00000179010.14,chr4,6640655,6640708,TSS,False,251,338
ENSG00000179010.14,chr4,6640682,6641258,TSS,True,90,338
ENSG00000109180.14,chr4,48831060,48831249,TSS,True,55,134
ENSG00000109180.14,chr4,48831092,48831496,TSS,True,103,134
ENSG00000151726.13,chr4,184803546,184805526,5AS,True,219,322
ENSG00000151726.13,chr4,184825915,184826101,TSS,True,600,885
ENSG00000151726.13,chr4,184805526,184805712,TSS,False,666,885
ENSG00000151726.13,chr4,184805439,184805559,TSS,True,779,885
ENSG00000152795.17,chr4,82424883,82426036,IR,False,257,313
ENSG00000152795.17,chr4,82422746,82424883,PAS,True,65,336
ENSG00000152795.17,chr4,82423203,82426129,PAS,True,280,332
ENSG00000109819.8,chr4,23889903,23890126,TSS,True,122,161
ENSG00000109819.8,chr4,23903993,23904144,TSS,False,122,161
ENSG00000090316.15,chr4,1289834,1289982,TSS,True,51,459
ENSG00000064042.17,chr4,41685830,41689526,ES,False,73,369
ENSG00000064042.17,chr4,41687917,41689526,5AS,True,233,298
ENSG00000064042.17,chr4,41360561,41360936,TSS,True,340,485
ENSG00000064042.17,chr4,41646503,41646893,TSS,True,380,428
ENSG00000064042.17,chr4,41650464,41650608,TSS,True,351,428
ENSG00000064042.17,chr4,41538063,41538350,TSS,True,383,484
ENSG00000064042.17,chr4,41697159,41700044,PAS,True,91,465
ENSG00000064042.17,chr4,41646122,41646276,PAS,True,248,296
ENSG00000071127.16,chr4,10116650,10116986,TSS,True,100,653
ENSG00000109501.13,chr4,6270014,6277454,3AS,False,23,136
ENSG00000109501.13,chr4,6269831,6270014,TSS,True,333,469
ENSG00000138678.10,chr4,83536001,83536206,TSS,True,240,272
ENSG00000138678.10,chr4,83536057,83536763,TSS,True,54,272
ENSG00000059691.11,chr4,151760806,151761013,TSS,True,31,190
ENSG00000059691.11,chr4,151686907,151687335,TSS,False,166,187
ENSG00000087274.16,chr4,2843837,2844024,TSS,True,186,235
ENSG00000123739.10,chr4,109729601,109730101,TSS,True,22,148
ENSG00000109670.14,chr4,152382188,152382641,TSS,False,28,112
ENSG00000152583.12,chr4,87472765,87473803,PAS,True,145,516
ENSG00000152583.12,chr4,87493625,87494598,PAS,True,315,447
ENSG00000152583.12,chr4,87529044,87529466,TSS,True,90,520
ENSG00000152583.12,chr4,87493581,87494538,TSS,True,338,385
ENSG00000065882.15,chr4,38049859,38051898,5AS,True,22,187
ENSG00000065882.15,chr4,38049898,38054198,ES,False,88,265
ENSG00000065882.15,chr4,37977291,37977529,TSS,False,284,333
ENSG00000065882.15,chr4,38014506,38014973,TSS,False,148,333
ENSG00000065882.15,chr4,38137134,38141584,PAS,True,34,336
ENSG00000138758.11,chr4,76949691,76949930,TSS,True,106,154
ENSG00000196616.13,chr4,99321313,99321443,TSS,True,22,107
ENSG00000145349.16,chr4,113500511,113509637,ME,False,111,496
ENSG00000145349.16,chr4,113508268,113509637,IR,True,120,134
ENSG00000145349.16,chr4,113509672,113513327,3AS,False,103,568
ENSG00000145349.16,chr4,113761003,113762620,TSS,True,93,644
ENSG00000109686.17,chr4,151174669,151175605,TSS,True,55,101
ENSG00000172399.5,chr4,119135809,119135982,TSS,False,234,852
ENSG00000129116.18,chr4,168832171,168890921,ES,False,448,2925
ENSG00000129116.18,chr4,168891057,168898492,ME,True,70,662
ENSG00000129116.18,chr4,168894677,168898492,ES,False,592,4151
ENSG00000129116.18,chr4,168925078,168926212,3AS,True,271,365
ENSG00000129116.18,chr4,168831990,168832171,TSS,True,1871,4812
ENSG00000129116.18,chr4,168877717,168878394,TSS,True,3525,4810
ENSG00000129116.18,chr4,168926212,168928475,PAS,True,1444,4652
ENSG00000129116.18,chr4,168924254,168924387,PAS,True,3350,4590
ENSG00000163110.14,chr4,94586444,94618003,ES,False,51,408
ENSG00000163110.14,chr4,94451851,94451995,TSS,True,612,1683
ENSG00000163110.14,chr4,94663977,94668223,PAS,True,1073,1594
ENSG00000163110.14,chr4,94586988,94588564,PAS,True,466,1465
ENSG00000164134.12,chr4,139301400,139301831,TSS,True,17,163
ENSG00000164134.12,chr4,139370210,139370325,PAS,True,53,150
ENSG00000164134.12,chr4,139387883,139391382,PAS,True,101,153
ENSG00000145244.11,chr4,47645194,47661710,ES,False,16,118
ENSG00000145244.11,chr4,47593998,47595903,PAS,True,94,148
ENSG00000145244.11,chr4,47642687,47643256,PAS,True,82,145
ENSG00000145244.11,chr4,47661284,47661856,PAS,True,120,142
ENSG00000145244.11,chr4,47837886,47838223,TSS,True,35,153
ENSG00000132466.18,chr4,73073973,73076290,PAS,True,97,123
ENSG00000132466.18,chr4,73142639,73142704,TSS,True,72,124
ENSG00000061918.12,chr4,155758979,155759143,TSS,True,18,122
ENSG00000168924.14,chr4,1855868,1857109,TSS,True,59,114
ENSG00000168924.14,chr4,1822180,1822415,TSS,True,97,110
ENSG00000168924.14,chr4,1823643,1823779,TSS,True,96,111
ENSG00000170801.9,chr4,8295694,8296517,PAS,False,97,120
ENSG00000170801.9,chr4,8305970,8307102,PAS,False,32,122
ENSG00000109332.19,chr4,102797460,102799406,ES,False,1148,1282
ENSG00000109332.19,chr4,102827426,102827835,TSS,True,937,1305
ENSG00000109332.19,chr4,102826484,102827192,TSS,True,574,1305
ENSG00000154553.14,chr4,185506652,185514269,ES,False,85,208
ENSG00000154553.14,chr4,185506652,185523361,ME,False,217,312
