gene,chr,start,end,splice_type,novel,GM12878_ENCFF219UJG_in_cov,GM12878_ENCFF219UJG_total_cov
ENSG00000104687.13,chr8,30727529,30727967,TSS,True,26,216
ENSG00000184489.11,chr8,141391976,141392084,TSS,True,88,102
ENSG00000184489.11,chr8,141421386,141422345,TSS,True,72,102
ENSG00000184489.11,chr8,141422086,141425140,TSS,True,80,102
ENSG00000156467.9,chr8,96235511,96235629,TSS,True,76,155
ENSG00000104325.6,chr8,90001363,90001561,TSS,True,20,111
ENSG00000155096.13,chr8,102843747,102858012,ES,False,134,176
ENSG00000155096.13,chr8,102863806,102864170,TSS,True,38,196
ENSG00000155096.13,chr8,102858012,102858150,TSS,True,172,196
ENSG00000164687.10,chr8,81280532,81280674,TSS,False,55,165
ENSG00000164687.10,chr8,81283927,81283974,TSS,True,118,165
ENSG00000105339.10,chr8,141128348,141128809,TSS,True,80,103
ENSG00000078668.13,chr8,42391616,42391928,TSS,True,38,372
ENSG00000197858.10,chr8,144082243,144082804,TSS,True,13,104
ENSG00000147677.10,chr8,116755665,116755843,TSS,True,49,342
ENSG00000158941.16,chr8,22604637,22604842,TSS,True,73,217
ENSG00000147649.9,chr8,97643970,97644887,TSS,True,167,655
ENSG00000147649.9,chr8,97706680,97706750,TSS,True,407,527
ENSG00000147649.9,chr8,97713661,97713735,PAS,True,289,620
ENSG00000147649.9,chr8,97724599,97730251,PAS,True,471,627
ENSG00000147649.9,chr8,97661071,97661158,PAS,True,365,488
ENSG00000176623.11,chr8,86470166,86474358,PAS,True,23,105
ENSG00000176623.11,chr8,86508491,86508770,TSS,True,30,110
ENSG00000161016.17,chr8,144792365,144792428,TSS,False,1852,2720
ENSG00000158669.11,chr8,41578038,41578278,TSS,True,49,130
ENSG00000158669.11,chr8,41598290,41599304,TSS,True,113,130
ENSG00000205268.10,chr8,65779803,65782782,ES,False,135,151
ENSG00000205268.10,chr8,65717609,65719495,PAS,True,24,157
ENSG00000205268.10,chr8,65841370,65842574,TSS,True,22,172
ENSG00000169139.11,chr8,48008406,48008470,TSS,False,33,187
ENSG00000104522.15,chr8,143613603,143613750,IR,False,125,140
ENSG00000104522.15,chr8,143614453,143614623,IR,False,110,135
ENSG00000104522.15,chr8,143617473,143618177,TSS,False,32,150
ENSG00000185122.10,chr8,144312244,144313510,ES,False,114,137
ENSG00000185122.10,chr8,144291531,144291874,TSS,True,35,154
ENSG00000185122.10,chr8,144311962,144312244,TSS,True,128,145
ENSG00000185122.10,chr8,144314124,144314727,PAS,True,16,151
ENSG00000153310.19,chr8,129939607,129939904,TSS,True,87,191
ENSG00000153310.19,chr8,130016369,130016704,TSS,True,136,193
ENSG00000121022.13,chr8,67061853,67062151,TSS,True,21,103
ENSG00000120963.11,chr8,101205434,101205718,TSS,True,23,192
ENSG00000179950.13,chr8,143818534,143821596,ES,False,161,416
ENSG00000179950.13,chr8,143821913,143829279,ES,False,70,409
ENSG00000179950.13,chr8,143824396,143829279,3AS,False,51,339
ENSG00000179950.13,chr8,143829279,143829376,TSS,True,82,491
ENSG00000170791.17,chr8,56211732,56211837,TSS,True,21,115
ENSG00000160932.10,chr8,143018586,143020887,3AS,False,37,151
ENSG00000160932.10,chr8,143018463,143018586,TSS,True,45,198
ENSG00000164924.17,chr8,100951928,100952852,TSS,True,351,1006
ENSG00000164924.17,chr8,100953268,100953476,TSS,True,872,1007
ENSG00000104518.10,chr8,143559969,143560602,IR,False,89,130
ENSG00000104518.10,chr8,143560771,143561001,IR,False,94,134
ENSG00000104518.10,chr8,143561104,143561369,IR,False,109,139
ENSG00000104518.10,chr8,143558294,143558451,TSS,True,34,151
ENSG00000008988.9,chr8,56074380,56074668,TSS,True,176,1379
ENSG00000147684.8,chr8,124539101,124539287,TSS,True,164,309
ENSG00000104365.14,chr8,42271239,42271469,TSS,False,63,118
ENSG00000104388.14,chr8,60516905,60517253,TSS,True,15,102
ENSG00000147813.15,chr8,143574900,143574985,IR,False,139,156
ENSG00000147813.15,chr8,143576162,143576431,IR,False,137,155
ENSG00000147813.15,chr8,143577943,143578092,IR,False,130,149
ENSG00000147813.15,chr8,143574779,143574900,PAS,True,17,160
ENSG00000147813.15,chr8,143578092,143578621,TSS,True,30,160
ENSG00000147416.10,chr8,20197363,20197542,TSS,True,28,143
ENSG00000164919.10,chr8,99891907,99892054,TSS,True,284,337
ENSG00000164919.10,chr8,99893638,99893705,TSS,True,111,338
ENSG00000164919.10,chr8,99887489,99887529,TSS,True,297,337
ENSG00000104529.17,chr8,143586849,143597347,3AS,False,57,369
ENSG00000104529.17,chr8,143586852,143597347,ES,False,268,312
ENSG00000104529.17,chr8,143597347,143598252,TSS,True,518,892
ENSG00000104529.17,chr8,143580011,143580053,TSS,True,684,879
ENSG00000104529.17,chr8,143586728,143591599,TSS,True,770,879
ENSG00000156482.10,chr8,98045507,98045561,TSS,False,711,1179
ENSG00000156482.10,chr8,98042644,98042697,TSS,True,527,1170
ENSG00000048392.11,chr8,102238826,102239059,TSS,True,30,100
ENSG00000048392.11,chr8,102238558,102238961,TSS,False,85,100
ENSG00000136960.12,chr8,119570841,119580115,ES,False,111,126
ENSG00000136960.12,chr8,119580167,119582429,5AS,False,42,128
ENSG00000136960.12,chr8,119638747,119638893,TSS,True,16,134
ENSG00000120533.12,chr8,109334402,109336127,5AS,False,17,125
ENSG00000120533.12,chr8,109334320,109334474,TSS,True,53,160
ENSG00000120533.12,chr8,109333553,109334402,TSS,False,143,160
ENSG00000120533.12,chr8,109334323,109336204,TSS,True,139,159
ENSG00000184661.13,chr8,25458941,25459473,TSS,True,29,181
ENSG00000184661.13,chr8,25506509,25511308,PAS,True,32,164
ENSG00000184661.13,chr8,25488551,25491216,PAS,True,146,164
ENSG00000147526.19,chr8,38827288,38831124,5AS,False,141,311
ENSG00000147526.19,chr8,38787178,38787743,TSS,True,130,379
ENSG00000147526.19,chr8,38847954,38853029,PAS,True,34,329
ENSG00000160959.7,chr8,144517956,144518041,TSS,True,79,108
ENSG00000154582.16,chr8,73972076,73972286,TSS,True,34,193
ENSG00000136997.17,chr8,127736623,127738250,3AS,False,33,139
ENSG00000136997.17,chr8,127736050,127736623,TSS,True,61,203
ENSG00000136997.17,chr8,127738311,127739019,TSS,True,146,203
ENSG00000235173.6,chr8,144137751,144138428,TSS,True,22,103
ENSG00000104763.18,chr8,18056296,18057623,PAS,True,34,135
ENSG00000104763.18,chr8,18063470,18067298,PAS,True,102,133
ENSG00000104763.18,chr8,18083980,18084373,TSS,True,15,136
ENSG00000179632.9,chr8,144106464,144106554,IR,False,166,185
ENSG00000179632.9,chr8,144103871,144104858,TSS,True,20,193
ENSG00000155189.11,chr8,6708344,6708887,TSS,False,66,373
ENSG00000120889.12,chr8,23028441,23028528,IR,False,68,113
ENSG00000120889.12,chr8,23068750,23069112,TSS,True,44,155
ENSG00000160957.12,chr8,144513138,144513415,5AS,False,15,146
ENSG00000160957.12,chr8,144514362,144514441,IR,True,106,125
ENSG00000160957.12,chr8,144515072,144515149,IR,True,109,124
ENSG00000160957.12,chr8,144515453,144515763,3AS,True,15,114
ENSG00000160957.12,chr8,144517601,144517896,TSS,True,182,213
ENSG00000160957.12,chr8,144517700,144517904,TSS,False,175,213
ENSG00000160957.12,chr8,144515987,144517872,TSS,False,190,213
ENSG00000160948.13,chr8,144428488,144428582,TSS,True,47,123
ENSG00000187735.13,chr8,53966554,53968112,PAS,True,46,404
ENSG00000104635.13,chr8,22367230,22367408,TSS,True,21,117
ENSG00000104490.17,chr8,101790861,101791008,TSS,True,87,127
ENSG00000104490.17,chr8,102124236,102124448,TSS,True,113,133
ENSG00000104490.17,chr8,101975259,101975367,TSS,False,119,133
ENSG00000104490.17,chr8,102096216,102096538,TSS,True,110,133
ENSG00000198791.11,chr8,17230848,17232426,IR,True,77,101
ENSG00000198791.11,chr8,17226029,17230848,PAS,True,37,114
ENSG00000198791.11,chr8,17229227,17232537,PAS,True,90,114
ENSG00000198791.11,chr8,17246674,17246871,TSS,True,14,119
ENSG00000261236.7,chr8,144291271,144291451,TSS,True,80,361
ENSG00000178685.13,chr8,143983811,143984007,IR,False,113,131
ENSG00000178685.13,chr8,143986357,143986466,TSS,True,117,200
ENSG00000070756.15,chr8,100721390,100722092,TSS,True,155,861
ENSG00000120875.8,chr8,29349845,29350682,TSS,False,146,477
ENSG00000104320.13,chr8,89981523,89982721,ES,False,100,155
ENSG00000104320.13,chr8,89933325,89935612,PAS,True,50,231
ENSG00000104320.13,chr8,89953033,89953691,PAS,True,193,223
ENSG00000104320.13,chr8,89984524,89984709,TSS,True,75,232
ENSG00000104320.13,chr8,89981374,89981687,TSS,True,199,231
ENSG00000147604.13,chr8,73293598,73293664,TSS,True,215,1634
ENSG00000147604.13,chr8,73291042,73291081,TSS,True,1451,1628
ENSG00000137547.8,chr8,54135205,54135391,TSS,True,50,171
ENSG00000104549.11,chr8,125021752,125022286,PAS,True,45,200
ENSG00000185803.9,chr8,144358554,144359065,TSS,True,38,132
ENSG00000185803.9,chr8,144360802,144361298,PAS,True,15,133
ENSG00000133872.13,chr8,30070059,30082846,ES,False,36,129
ENSG00000182325.10,chr8,144356915,144356989,IR,False,141,179
ENSG00000182325.10,chr8,144357121,144357438,IR,False,94,163
ENSG00000182325.10,chr8,144357121,144357456,5AS,False,14,108
ENSG00000182325.10,chr8,144357502,144357627,IR,False,122,177
ENSG00000182325.10,chr8,144357786,144358031,IR,False,105,179
ENSG00000182325.10,chr8,144356807,144358541,TSS,True,159,186
ENSG00000182325.10,chr8,144358031,144358559,TSS,True,81,186
ENSG00000182325.10,chr8,144357627,144358688,TSS,True,166,186
ENSG00000182325.10,chr8,144356989,144358543,TSS,False,160,186
ENSG00000179091.4,chr8,144095228,144095832,IR,False,597,681
ENSG00000179091.4,chr8,144095054,144095228,TSS,False,127,729
ENSG00000179091.4,chr8,144095055,144096029,TSS,True,645,729
ENSG00000067225.17,chr15,72231115,72231260,TSS,False,597,3785
ENSG00000185043.11,chr15,90232327,90233668,IR,True,153,175
ENSG00000185043.11,chr15,90233834,90233970,TSS,True,33,203
ENSG00000172183.14,chr15,88638757,88639076,TSS,False,45,172
ENSG00000172183.14,chr15,88639339,88639594,TSS,True,153,172
ENSG00000172183.14,chr15,88655414,88656483,PAS,True,18,168
ENSG00000137776.16,chr15,58879023,58880107,PAS,True,113,131
ENSG00000137776.16,chr15,58893840,58893987,PAS,False,85,118
ENSG00000137776.16,chr15,58893939,58894193,PAS,True,67,118
ENSG00000137776.16,chr15,58933403,58934025,TSS,True,52,133
ENSG00000137776.16,chr15,58899468,58900506,TSS,True,98,116
ENSG00000041357.15,chr15,78540409,78540539,TSS,True,177,306
ENSG00000041357.15,chr15,78545633,78545764,TSS,True,189,306
ENSG00000175265.17,chr15,34382526,34382796,3AS,True,40,106
ENSG00000175265.17,chr15,34378992,34381613,PAS,True,104,211
ENSG00000175265.17,chr15,34386624,34387952,PAS,True,93,119
ENSG00000175265.17,chr15,34435382,34435471,PAS,True,90,110
ENSG00000175265.17,chr15,34386624,34387664,TSS,True,68,140
ENSG00000175265.17,chr15,34437397,34437875,TSS,False,114,224
ENSG00000140521.13,chr15,89315963,89316827,PAS,True,22,125
ENSG00000140521.13,chr15,89334684,89334907,TSS,True,62,126
ENSG00000140521.13,chr15,89334672,89334987,TSS,True,109,126
ENSG00000181026.14,chr15,88621258,88621382,TSS,False,93,161
ENSG00000181026.14,chr15,88626139,88626749,TSS,True,137,157
ENSG00000181026.14,chr15,88630057,88632283,PAS,True,14,112
ENSG00000159322.17,chr15,72752892,72755555,3AS,False,64,121
ENSG00000159322.17,chr15,72775097,72783458,5AS,False,113,132
ENSG00000159322.17,chr15,72751294,72752895,PAS,True,96,155
ENSG00000159322.17,chr15,72751294,72752892,PAS,True,88,155
ENSG00000159322.17,chr15,72757188,72760527,PAS,True,124,148
ENSG00000159322.17,chr15,72783245,72783811,TSS,True,154,172
ENSG00000159322.17,chr15,72783458,72783781,TSS,True,50,172
ENSG00000128989.10,chr15,52557222,52568847,ES,False,103,117
ENSG00000128989.10,chr15,52568847,52569144,TSS,True,46,132
ENSG00000128989.10,chr15,52569115,52569167,TSS,True,96,132
ENSG00000198826.10,chr15,32629675,32632978,5AS,False,19,142
ENSG00000198826.10,chr15,32615449,32616340,TSS,True,19,154
ENSG00000198826.10,chr15,32636256,32639941,PAS,True,18,148
ENSG00000174442.11,chr15,66505091,66505391,TSS,True,19,107
ENSG00000140455.16,chr15,63504830,63532646,ES,False,110,124
ENSG00000140455.16,chr15,63504489,63504830,TSS,True,23,148
ENSG00000140455.16,chr15,63590660,63594641,PAS,True,17,143
ENSG00000128951.13,chr15,48331399,48332406,TSS,False,111,330
ENSG00000128951.13,chr15,48331409,48331795,TSS,True,255,330
ENSG00000137818.11,chr15,69452816,69453020,TSS,False,765,2668
ENSG00000137818.11,chr15,69452818,69455287,TSS,True,1986,2667
ENSG00000166887.15,chr15,42208080,42208335,TSS,True,32,108
ENSG00000179335.18,chr15,74620225,74622493,ES,False,20,130
ENSG00000179335.18,chr15,74629032,74629706,IR,True,125,144
ENSG00000179335.18,chr15,74615703,74615898,TSS,False,29,156
ENSG00000179335.18,chr15,74629706,74630200,PAS,True,30,155
ENSG00000179335.18,chr15,74628941,74630201,PAS,True,128,147
ENSG00000140374.15,chr15,76292700,76311349,ES,False,38,236
ENSG00000172349.17,chr15,81306166,81306422,3AS,False,66,193
ENSG00000172349.17,chr15,81306545,81308604,3AS,True,145,166
ENSG00000172349.17,chr15,81296918,81297078,TSS,True,355,425
ENSG00000172349.17,chr15,81299377,81300475,TSS,True,351,425
ENSG00000172349.17,chr15,81308604,81309910,PAS,True,54,201
ENSG00000172349.17,chr15,81306419,81309093,PAS,True,173,198
ENSG00000140553.17,chr15,90935216,90935330,TSS,True,71,115
ENSG00000140553.17,chr15,90935268,90935375,TSS,True,87,115
ENSG00000140157.14,chr15,22838921,22851638,ES,False,126,212
ENSG00000140157.14,chr15,22838921,22851638,5AS,False,126,166
ENSG00000140157.14,chr15,22838643,22838921,TSS,True,50,266
ENSG00000140319.10,chr15,40039092,40039181,TSS,True,57,490
ENSG00000140379.7,chr15,79961174,79970699,ES,True,164,188
ENSG00000140379.7,chr15,79960890,79961174,PAS,True,100,304
ENSG00000140379.7,chr15,79970699,79971194,TSS,True,117,304
ENSG00000182718.16,chr15,60386086,60397942,ES,False,276,345
ENSG00000167173.18,chr15,75207939,75208824,TSS,True,71,117
ENSG00000167173.18,chr15,75208026,75208876,TSS,True,77,117
ENSG00000157456.7,chr15,59105072,59105292,TSS,True,30,139
ENSG00000137815.14,chr15,41417090,41417313,TSS,True,46,397
ENSG00000137815.14,chr15,41457671,41458747,PAS,True,217,356
ENSG00000137815.14,chr15,41452900,41452942,PAS,True,234,354
ENSG00000137815.14,chr15,41480580,41482981,PAS,False,321,362
ENSG00000157483.8,chr15,59372497,59373066,TSS,True,59,110
ENSG00000104140.6,chr15,40873931,40874234,TSS,False,35,106
ENSG00000166797.10,chr15,64075537,64088686,ES,False,16,118
ENSG00000170113.15,chr15,22786598,22786834,TSS,True,17,102
ENSG00000178741.11,chr15,74937914,74938120,TSS,True,97,565
ENSG00000140575.12,chr15,90388211,90388396,TSS,True,31,165
ENSG00000140575.12,chr15,90476662,90476700,PAS,True,94,151
ENSG00000140575.12,chr15,90499994,90502239,PAS,True,101,162
ENSG00000169032.9,chr15,66386817,66387427,TSS,True,21,180
ENSG00000273749.4,chr15,22867051,22870192,PAS,True,19,160
ENSG00000273749.4,chr15,22980286,22980440,TSS,True,75,162
ENSG00000273749.4,chr15,22947168,22948198,TSS,True,140,162
ENSG00000170776.21,chr15,85380473,85380798,TSS,True,102,133
ENSG00000170776.21,chr15,85743491,85743804,PAS,True,67,102
ENSG00000140395.8,chr15,78299561,78299729,TSS,False,13,117
ENSG00000104131.12,chr15,44537049,44537237,TSS,True,79,164
ENSG00000104131.12,chr15,44537322,44537427,TSS,True,108,164
ENSG00000104131.12,chr15,44561017,44562801,PAS,True,67,150
ENSG00000104131.12,chr15,44550875,44550930,PAS,True,103,149
ENSG00000140307.10,chr15,59657405,59657520,TSS,True,17,134
ENSG00000166477.12,chr15,51938024,51938260,PAS,True,20,103
ENSG00000166477.12,chr15,51971687,51972020,TSS,True,15,107
ENSG00000074696.12,chr15,65530435,65530718,TSS,True,33,154
ENSG00000131876.16,chr15,101295096,101295325,TSS,True,429,702
ENSG00000103811.16,chr15,78944890,78945105,TSS,True,238,764
ENSG00000028528.14,chr15,64095898,64096172,TSS,True,38,326
ENSG00000137845.14,chr15,58593168,58597641,PAS,True,12,113
ENSG00000166411.13,chr15,78149300,78149430,TSS,True,19,174
ENSG00000069956.11,chr15,52019198,52019376,TSS,True,49,201
ENSG00000069956.11,chr15,52019360,52020032,TSS,False,172,201
ENSG00000137804.12,chr15,41349241,41351032,3AS,False,180,551
ENSG00000137804.12,chr15,41358258,41365404,3AS,False,238,496
ENSG00000137804.12,chr15,41332241,41333050,TSS,True,68,650
ENSG00000137804.12,chr15,41380092,41381051,PAS,True,96,591
ENSG00000215252.11,chr15,34525090,34527834,PAS,True,25,109
ENSG00000215252.11,chr15,34532845,34534010,TSS,True,35,102
ENSG00000215252.11,chr15,34583515,34584484,TSS,True,98,111
ENSG00000103653.16,chr15,74782049,74782720,TSS,True,194,382
ENSG00000103653.16,chr15,74798792,74799491,TSS,True,296,382
ENSG00000169926.10,chr15,31326740,31327789,TSS,True,62,108
ENSG00000086666.18,chr15,80059809,80120327,ES,False,84,113
ENSG00000086666.18,chr15,80059654,80059809,TSS,True,25,141
ENSG00000086666.18,chr15,80120324,80120498,TSS,True,123,138
ENSG00000140612.13,chr15,84716024,84716460,TSS,True,38,113
ENSG00000156970.12,chr15,40160984,40161255,TSS,True,19,159
ENSG00000117899.10,chr15,80989578,80989911,TSS,True,31,101
ENSG00000140525.17,chr15,89243946,89244033,TSS,True,81,108
ENSG00000140525.17,chr15,89243953,89244067,TSS,True,63,108
ENSG00000140525.17,chr15,89243953,89244044,TSS,True,91,108
ENSG00000140525.17,chr15,89316396,89318093,PAS,True,14,106
ENSG00000140497.16,chr15,74873198,74873392,TSS,True,44,178
ENSG00000185088.13,chr15,63153852,63154060,PAS,True,14,129
ENSG00000185088.13,chr15,63157399,63157477,TSS,False,33,143
ENSG00000185787.14,chr15,78872781,78873057,TSS,True,32,277
ENSG00000104055.15,chr15,43253505,43253871,TSS,True,54,116
ENSG00000242028.6,chr15,43797363,43800784,TSS,True,68,152
ENSG00000131871.14,chr15,101270486,101272856,PAS,True,35,179
ENSG00000138629.15,chr15,74458896,74461107,5AS,False,105,227
ENSG00000138629.15,chr15,74458896,74461157,5AS,True,21,124
ENSG00000138629.15,chr15,74461036,74461177,TSS,False,174,287
ENSG00000138629.15,chr15,74461107,74461179,TSS,True,180,287
ENSG00000103966.10,chr15,41972258,41972597,TSS,True,94,374
ENSG00000134153.9,chr15,34101603,34101912,TSS,True,35,126
ENSG00000166710.18,chr15,44711414,44711613,TSS,True,1562,5592
ENSG00000140350.15,chr15,68820697,68820924,TSS,True,64,370
ENSG00000137766.17,chr15,54583928,54584033,TSS,True,37,240
ENSG00000166803.12,chr15,64366075,64380957,ES,False,25,183
ENSG00000114062.19,chr15,25405502,25409087,ES,False,112,129
ENSG00000114062.19,chr15,25405502,25438488,ES,False,103,238
ENSG00000114062.19,chr15,25438488,25439115,TSS,True,39,285
ENSG00000182054.9,chr15,90102275,90102512,TSS,True,59,447
ENSG00000182774.12,chr15,82540425,82540460,TSS,True,801,1823
ENSG00000182774.12,chr15,82538879,82540133,TSS,True,1216,1822
ENSG00000226950.6,chr4,52712959,52713493,IR,True,98,134
ENSG00000226950.6,chr4,52712433,52712527,TSS,True,194,323
ENSG00000226950.6,chr4,52713493,52714138,PAS,True,40,135
ENSG00000226950.6,chr4,52712823,52714134,PAS,True,98,134
ENSG00000109685.17,chr4,1871245,1871542,TSS,True,80,140
ENSG00000109685.17,chr4,1978637,1982212,PAS,True,49,113
ENSG00000109180.14,chr4,48831060,48831249,TSS,True,72,119
ENSG00000109180.14,chr4,48831092,48831496,TSS,True,107,119
ENSG00000138646.8,chr4,88457034,88457534,TSS,False,21,160
ENSG00000138646.8,chr4,88505672,88506182,PAS,True,40,157
ENSG00000151726.13,chr4,184825915,184826101,TSS,True,35,232
ENSG00000152795.17,chr4,82424883,82425562,IR,False,52,157
ENSG00000152795.17,chr4,82424883,82426036,IR,False,572,676
ENSG00000152795.17,chr4,82425667,82426036,IR,False,56,160
ENSG00000152795.17,chr4,82422746,82424883,PAS,True,128,758
ENSG00000152795.17,chr4,82423203,82426129,PAS,True,479,577
ENSG00000152795.17,chr4,82429247,82430469,TSS,True,225,759
ENSG00000152795.17,chr4,82426036,82426130,TSS,True,588,755
ENSG00000090316.15,chr4,1289834,1289982,TSS,True,63,261
ENSG00000071127.16,chr4,10116650,10116986,TSS,True,190,1024
ENSG00000071127.16,chr4,10083021,10083821,TSS,True,920,1023
ENSG00000109736.14,chr4,2930953,2931060,IR,False,92,140
ENSG00000109736.14,chr4,2931150,2931226,IR,False,125,143
ENSG00000109736.14,chr4,2931663,2931824,IR,False,118,137
ENSG00000109736.14,chr4,2932409,2932599,3AS,False,17,115
ENSG00000109736.14,chr4,2932758,2933105,IR,False,82,110
ENSG00000109736.14,chr4,2929927,2930953,PAS,True,54,146
ENSG00000109736.14,chr4,2929923,2931150,PAS,False,116,146
ENSG00000109736.14,chr4,2929926,2931274,PAS,True,129,146
ENSG00000109736.14,chr4,2933752,2934511,TSS,True,138,174
ENSG00000109736.14,chr4,2934768,2934880,TSS,True,103,174
ENSG00000169019.10,chr4,47453214,47456582,5AS,True,12,107
ENSG00000163683.11,chr4,39638738,39639090,TSS,True,326,369
ENSG00000163683.11,chr4,39626983,39627134,TSS,True,121,369
ENSG00000129187.14,chr4,182915575,182917310,5AS,False,16,108
