gene,chr,start,end,splice_type,novel,mammary_epithelial_cell_ENCFF903XBV_in_cov,mammary_epithelial_cell_ENCFF903XBV_total_cov
ENSG00000104231.10,chr8,81732198,81732893,TSS,True,62,211
ENSG00000104231.10,chr8,81721226,81721319,TSS,False,161,210
ENSG00000179526.16,chr8,144098994,144099276,ES,False,20,185
ENSG00000179526.16,chr8,144099205,144099276,IR,True,150,168
ENSG00000179526.16,chr8,144103552,144104905,TSS,True,59,250
ENSG00000085719.12,chr8,86514412,86514541,TSS,True,28,114
ENSG00000104738.17,chr8,47960498,47961014,TSS,True,38,118
ENSG00000164754.14,chr8,116874610,116874896,TSS,False,51,123
ENSG00000164754.14,chr8,116866585,116866763,TSS,True,104,123
ENSG00000147689.16,chr8,123183336,123194023,ES,False,22,148
ENSG00000147689.16,chr8,123182594,123183336,TSS,True,26,175
ENSG00000147689.16,chr8,123207156,123208964,PAS,True,37,155
ENSG00000147689.16,chr8,123202383,123202799,PAS,True,130,155
ENSG00000147804.9,chr8,144412666,144412758,IR,False,95,107
ENSG00000147804.9,chr8,144412413,144412666,PAS,True,12,107
ENSG00000147804.9,chr8,144412413,144412946,PAS,True,93,105
ENSG00000147804.9,chr8,144413236,144413524,TSS,True,102,114
ENSG00000147804.9,chr8,144413512,144413589,TSS,True,21,114
ENSG00000071894.16,chr8,144409014,144409325,TSS,True,81,112
ENSG00000071894.16,chr8,144401429,144401565,TSS,True,98,112
ENSG00000165102.14,chr8,43199387,43202827,PAS,True,16,101
ENSG00000175606.10,chr8,73978861,73981154,ES,False,88,103
ENSG00000147471.11,chr8,37762593,37762758,TSS,True,17,115
ENSG00000147471.11,chr8,37777972,37779768,PAS,True,16,110
ENSG00000104312.7,chr8,89758233,89765340,ES,False,23,101
ENSG00000104312.7,chr8,89757473,89758233,TSS,True,112,213
ENSG00000155096.13,chr8,102843747,102858012,ES,False,141,198
ENSG00000155096.13,chr8,102863806,102864170,TSS,True,32,233
ENSG00000164687.10,chr8,81280532,81280674,TSS,False,83,246
ENSG00000164687.10,chr8,81283927,81283974,TSS,True,170,246
ENSG00000120896.13,chr8,22566713,22566821,IR,False,117,138
ENSG00000120896.13,chr8,22565287,22565872,TSS,True,141,196
ENSG00000120896.13,chr8,22565924,22566193,TSS,True,175,196
ENSG00000104341.16,chr8,97775787,97776108,TSS,True,105,403
ENSG00000104723.20,chr8,15748465,15764202,ES,False,210,271
ENSG00000104723.20,chr8,15764202,15766549,PAS,True,33,315
ENSG00000187954.12,chr8,144449579,144450770,PAS,True,277,335
ENSG00000187954.12,chr8,144465352,144465496,TSS,True,294,335
ENSG00000198363.17,chr8,61638360,61642887,3AS,False,99,529
ENSG00000198363.17,chr8,61644632,61651049,ES,False,85,541
ENSG00000198363.17,chr8,61499796,61503509,PAS,True,472,559
ENSG00000198363.17,chr8,61623699,61626280,PAS,True,107,554
ENSG00000120913.23,chr8,22579087,22579527,TSS,True,39,112
ENSG00000147533.16,chr8,41506012,41507058,3AS,False,103,127
ENSG00000158941.16,chr8,22604637,22604842,TSS,True,47,120
ENSG00000158941.16,chr8,22604897,22605418,TSS,False,107,120
ENSG00000104368.17,chr8,42207493,42207677,TSS,True,183,900
ENSG00000168487.18,chr8,22164896,22165553,TSS,True,55,164
ENSG00000168487.18,chr8,22201117,22201482,PAS,True,70,142
ENSG00000168487.18,chr8,22211593,22212326,PAS,True,74,156
ENSG00000134013.15,chr8,23403953,23404194,TSS,True,64,220
ENSG00000147649.9,chr8,97691188,97706625,ES,False,29,171
ENSG00000147649.9,chr8,97643970,97644887,TSS,True,24,200
ENSG00000147649.9,chr8,97724599,97730251,PAS,True,20,184
ENSG00000169490.16,chr8,38995405,38996212,3AS,False,111,124
ENSG00000169490.16,chr8,38996212,38996517,TSS,True,15,139
ENSG00000164930.11,chr8,103298515,103298995,TSS,True,13,100
ENSG00000161016.17,chr8,144792365,144792428,TSS,False,645,2228
ENSG00000161016.17,chr8,144791991,144792215,TSS,True,2005,2228
ENSG00000161016.17,chr8,144792244,144792390,TSS,True,1973,2228
ENSG00000182307.13,chr8,145052497,145052585,IR,False,73,137
ENSG00000182307.13,chr8,145052437,145052497,TSS,False,72,145
ENSG00000182307.13,chr8,145052464,145052897,TSS,True,80,145
ENSG00000179832.17,chr8,144147960,144148076,TSS,True,60,103
ENSG00000179832.17,chr8,144261654,144262633,PAS,True,55,100
ENSG00000176731.11,chr8,85217502,85220305,ES,False,128,216
ENSG00000164733.20,chr8,11853479,11868000,ES,False,850,962
ENSG00000104413.16,chr8,94674494,94678202,5AS,False,17,121
ENSG00000104413.16,chr8,94678371,94705924,ES,False,32,121
ENSG00000104413.16,chr8,94640526,94641450,TSS,True,38,144
ENSG00000104413.16,chr8,94705924,94707466,PAS,True,14,136
ENSG00000104522.15,chr8,143614453,143614623,IR,False,289,336
ENSG00000104522.15,chr8,143616723,143617473,5AS,False,260,311
ENSG00000104522.15,chr8,143617473,143618177,TSS,False,95,356
ENSG00000104522.15,chr8,143617427,143617556,TSS,True,305,356
ENSG00000185122.10,chr8,144312244,144313510,ES,False,231,322
ENSG00000185122.10,chr8,144314124,144314727,PAS,True,42,342
ENSG00000153310.19,chr8,129903350,129970942,ES,False,101,186
ENSG00000153310.19,chr8,129939607,129939904,TSS,True,210,272
ENSG00000153310.19,chr8,130016369,130016704,TSS,True,119,284
ENSG00000153310.19,chr8,130016606,130016801,TSS,True,247,284
ENSG00000121022.13,chr8,67059445,67061853,5AS,True,194,218
ENSG00000121022.13,chr8,67062024,67062105,IR,False,24,222
ENSG00000121022.13,chr8,67061853,67062151,TSS,True,50,226
ENSG00000121022.13,chr8,67062105,67062347,TSS,True,201,226
ENSG00000179950.13,chr8,143818534,143821596,ES,False,240,527
ENSG00000179950.13,chr8,143821913,143829279,ES,False,107,470
ENSG00000179950.13,chr8,143824396,143829279,3AS,False,62,363
ENSG00000179950.13,chr8,143829279,143829376,TSS,True,165,636
ENSG00000147687.18,chr8,124516030,124518817,5AS,False,65,101
ENSG00000147687.18,chr8,124518881,124522936,ES,False,17,100
ENSG00000147687.18,chr8,124539024,124539097,TSS,True,12,110
ENSG00000170791.17,chr8,56211837,56214597,ES,False,64,116
ENSG00000170791.17,chr8,56214667,56216432,3AS,False,88,122
ENSG00000170619.9,chr8,144851395,144852992,5AS,False,44,113
ENSG00000170619.9,chr8,144852838,144853029,TSS,True,69,128
ENSG00000170619.9,chr8,144852992,144853061,TSS,True,84,128
ENSG00000160932.10,chr8,143018586,143020887,3AS,False,115,457
ENSG00000160932.10,chr8,143018463,143018586,TSS,True,61,530
ENSG00000182197.11,chr8,117799897,117804721,IR,True,28,105
ENSG00000182197.11,chr8,117804893,117807216,IR,True,26,103
ENSG00000182197.11,chr8,117799362,117799897,PAS,True,81,108
ENSG00000182197.11,chr8,118110081,118111916,TSS,True,37,110
ENSG00000164924.17,chr8,100951928,100952852,TSS,True,713,2228
ENSG00000168672.3,chr8,126552483,126553503,PAS,False,269,312
ENSG00000168672.3,chr8,126558033,126558478,TSS,False,274,312
ENSG00000168672.3,chr8,126556264,126557722,TSS,False,273,312
ENSG00000147419.17,chr8,27752587,27762418,ES,False,18,148
ENSG00000147535.16,chr8,38267960,38268370,IR,False,103,123
ENSG00000147535.16,chr8,38268461,38268881,IR,False,91,117
ENSG00000147535.16,chr8,38263118,38264604,PAS,True,65,131
ENSG00000147535.16,chr8,38266979,38267391,PAS,True,87,128
ENSG00000147813.15,chr8,143574900,143574985,IR,False,125,140
ENSG00000147813.15,chr8,143577943,143578092,IR,False,117,133
ENSG00000147813.15,chr8,143574779,143574900,PAS,True,15,142
ENSG00000147813.15,chr8,143578092,143578621,TSS,True,25,142
ENSG00000147813.15,chr8,143577815,143578644,TSS,True,126,142
ENSG00000129691.15,chr8,38105516,38105738,TSS,True,22,102
ENSG00000129691.15,chr8,38105528,38106139,TSS,True,84,102
ENSG00000134014.16,chr8,28092824,28093233,TSS,False,57,110
ENSG00000104529.17,chr8,143586849,143597347,3AS,False,91,591
ENSG00000104529.17,chr8,143597347,143598252,TSS,True,99,692
ENSG00000156482.10,chr8,98045507,98045561,TSS,False,145,953
ENSG00000156482.10,chr8,98045346,98045513,TSS,True,850,953
ENSG00000104375.16,chr8,98825514,98825726,TSS,True,18,103
ENSG00000164951.15,chr8,93916890,93917079,TSS,True,25,103
ENSG00000157168.18,chr8,32548205,32548826,TSS,True,28,114
ENSG00000157168.18,chr8,32763747,32767954,PAS,True,80,107
ENSG00000155975.9,chr8,17294986,17298024,PAS,True,25,179
ENSG00000120533.12,chr8,109334402,109336127,5AS,False,65,242
ENSG00000120533.12,chr8,109334320,109334474,TSS,True,80,253
ENSG00000120533.12,chr8,109333553,109334402,TSS,False,188,253
ENSG00000168078.9,chr8,27833133,27837709,5AS,False,25,129
ENSG00000168078.9,chr8,27837709,27837866,TSS,True,105,130
ENSG00000168078.9,chr8,27837651,27837829,TSS,True,26,130
ENSG00000154582.16,chr8,73959818,73972076,ES,False,291,353
ENSG00000154582.16,chr8,73959818,73972244,ES,True,139,155
ENSG00000154582.16,chr8,73972076,73972286,TSS,True,208,577
ENSG00000154582.16,chr8,73972244,73972296,TSS,True,419,577
ENSG00000155090.14,chr8,102651148,102651539,TSS,True,112,137
ENSG00000155090.14,chr8,102655565,102655727,TSS,False,35,137
ENSG00000136997.17,chr8,127736623,127738250,3AS,False,139,487
ENSG00000136997.17,chr8,127736050,127736623,TSS,True,55,543
ENSG00000168575.9,chr8,42439449,42439583,TSS,True,216,273
ENSG00000168575.9,chr8,42501030,42501263,TSS,True,130,274
ENSG00000104756.15,chr8,25446250,25458198,ES,False,114,133
ENSG00000104763.18,chr8,18056296,18057623,PAS,True,45,241
ENSG00000104763.18,chr8,18063470,18067298,PAS,True,195,239
ENSG00000179632.9,chr8,144106464,144106554,IR,False,210,239
ENSG00000179632.9,chr8,144103871,144104858,TSS,True,25,247
ENSG00000155189.11,chr8,6708344,6708887,TSS,False,14,109
ENSG00000120889.12,chr8,23028441,23028528,IR,False,89,205
ENSG00000120889.12,chr8,23068750,23069112,TSS,True,71,274
ENSG00000160948.13,chr8,144423922,144424040,IR,False,143,161
ENSG00000160948.13,chr8,144426979,144428488,3AS,False,118,133
ENSG00000160948.13,chr8,144423597,144423922,PAS,True,19,163
ENSG00000160948.13,chr8,144428488,144428582,TSS,True,41,177
ENSG00000160948.13,chr8,144426908,144428564,TSS,True,157,177
ENSG00000137575.11,chr8,58572314,58575902,3AS,False,91,372
ENSG00000104635.13,chr8,22367230,22367408,TSS,True,24,111
ENSG00000147509.13,chr8,53881084,53946664,ES,False,20,198
ENSG00000147509.13,chr8,53880879,53881084,TSS,True,32,243
ENSG00000067167.7,chr8,70608076,70608444,TSS,True,62,519
ENSG00000198791.11,chr8,17226029,17230848,PAS,True,27,199
ENSG00000198791.11,chr8,17246674,17246871,TSS,True,40,219
ENSG00000254093.8,chr8,10839737,10839893,TSS,False,219,261
ENSG00000147586.9,chr8,80029904,80029976,TSS,False,76,103
ENSG00000147586.9,chr8,80030020,80030272,TSS,True,87,103
ENSG00000147586.9,chr8,80030053,80030271,TSS,True,90,103
ENSG00000147586.9,chr8,80030035,80030279,TSS,True,65,103
ENSG00000178719.16,chr8,143990042,143990199,TSS,False,78,128
ENSG00000178719.16,chr8,143990596,143991602,TSS,True,111,128
ENSG00000178719.16,chr8,143991836,143992373,TSS,True,112,128
ENSG00000261236.7,chr8,144291271,144291451,TSS,True,27,169
ENSG00000047249.17,chr8,53843033,53843431,TSS,False,45,211
ENSG00000047249.17,chr8,53842870,53843013,TSS,False,186,211
ENSG00000070756.15,chr8,100721390,100722092,TSS,True,329,748
ENSG00000070756.15,chr8,100706650,100706798,TSS,True,499,748
ENSG00000120875.8,chr8,29349845,29350682,TSS,False,39,244
ENSG00000185803.9,chr8,144358900,144359183,5AS,False,38,199
ENSG00000185803.9,chr8,144358554,144359065,TSS,True,113,277
ENSG00000185803.9,chr8,144358581,144358900,TSS,True,235,277
ENSG00000133872.13,chr8,30070059,30082846,ES,False,67,408
ENSG00000168522.12,chr8,43056304,43056546,TSS,True,43,275
ENSG00000168522.12,chr8,43085159,43085791,PAS,True,30,262
ENSG00000182325.10,chr8,144356531,144356599,IR,False,100,114
ENSG00000182325.10,chr8,144356915,144356989,IR,False,92,120
ENSG00000182325.10,chr8,144357121,144357438,IR,False,54,102
ENSG00000182325.10,chr8,144357502,144357627,IR,False,61,106
ENSG00000182325.10,chr8,144357786,144358031,IR,False,63,118
ENSG00000182325.10,chr8,144356807,144358541,TSS,True,121,142
ENSG00000182325.10,chr8,144358031,144358559,TSS,True,78,142
ENSG00000182325.10,chr8,144356989,144358543,TSS,False,122,142
ENSG00000182325.10,chr8,144355967,144356093,TSS,True,124,142
ENSG00000140545.14,chr15,88913246,88913458,TSS,True,94,124
ENSG00000041357.15,chr15,78540409,78540539,TSS,True,41,369
ENSG00000175265.17,chr15,34437397,34437875,TSS,False,57,102
ENSG00000181026.14,chr15,88621258,88621382,TSS,False,43,106
ENSG00000181026.14,chr15,88626139,88626749,TSS,True,92,106
ENSG00000159322.17,chr15,72751294,72752895,PAS,True,66,106
ENSG00000159322.17,chr15,72751294,72752892,PAS,True,52,106
ENSG00000159322.17,chr15,72783245,72783811,TSS,True,95,109
ENSG00000159322.17,chr15,72783458,72783781,TSS,True,23,109
ENSG00000166794.4,chr15,64162851,64163122,TSS,True,347,1584
ENSG00000128989.10,chr15,52568847,52569144,TSS,True,66,182
ENSG00000128989.10,chr15,52569115,52569167,TSS,True,141,182
ENSG00000128965.12,chr15,40953421,40953814,TSS,True,115,241
ENSG00000137824.15,chr15,40754790,40755198,5AS,False,20,103
ENSG00000137824.15,chr15,40755082,40755282,TSS,True,109,193
ENSG00000137824.15,chr15,40755198,40755282,TSS,True,173,193
ENSG00000181991.15,chr15,88467782,88467910,3AS,False,57,188
ENSG00000128951.13,chr15,48331479,48332267,5AS,False,50,325
ENSG00000128951.13,chr15,48331405,48331479,TSS,True,439,490
ENSG00000128951.13,chr15,48331399,48332406,TSS,False,347,490
ENSG00000128951.13,chr15,48331409,48331795,TSS,True,228,490
ENSG00000137807.15,chr15,69423329,69426069,ES,False,22,118
ENSG00000137807.15,chr15,69440487,69444789,ES,False,79,114
ENSG00000137807.15,chr15,69414113,69414476,TSS,True,13,124
ENSG00000179335.18,chr15,74615703,74615898,TSS,False,18,150
ENSG00000140374.15,chr15,76292700,76311349,ES,False,79,333
ENSG00000169609.13,chr15,83011496,83011639,TSS,True,31,111
ENSG00000138594.13,chr15,51829629,51829836,TSS,True,51,342
ENSG00000103855.17,chr15,73684201,73684460,TSS,True,67,147
ENSG00000140553.17,chr15,90935216,90935330,TSS,True,69,124
ENSG00000140553.17,chr15,90935268,90935375,TSS,True,86,124
ENSG00000140157.14,chr15,22838921,22851638,ES,False,86,162
ENSG00000140157.14,chr15,22838921,22851638,5AS,False,86,144
ENSG00000140157.14,chr15,22838582,22838947,TSS,True,186,224
ENSG00000140157.14,chr15,22838643,22838921,TSS,True,60,224
ENSG00000237289.9,chr15,43592985,43594367,TSS,True,135,151
ENSG00000237289.9,chr15,43593059,43593271,TSS,True,19,151
ENSG00000182718.16,chr15,60364523,60397942,5AS,False,15,124
ENSG00000166946.13,chr15,43185276,43185607,TSS,True,25,173
ENSG00000166946.13,chr15,43191395,43191675,TSS,True,150,173
ENSG00000169594.13,chr15,83284529,83284666,TSS,False,39,170
ENSG00000272888.6,chr15,92883186,92885514,ES,False,86,103
ENSG00000272888.6,chr15,92882676,92883186,TSS,True,85,189
ENSG00000174444.14,chr15,66504787,66504853,TSS,True,265,2282
ENSG00000137815.14,chr15,41417090,41417313,TSS,True,44,167
ENSG00000137815.14,chr15,41457671,41458747,PAS,True,59,123
ENSG00000137815.14,chr15,41480580,41482981,PAS,False,80,130
ENSG00000166145.14,chr15,40853881,40854059,5AS,False,227,426
ENSG00000166145.14,chr15,40843735,40844186,TSS,False,183,454
ENSG00000166145.14,chr15,40844173,40844278,TSS,True,408,454
ENSG00000166145.14,chr15,40844176,40845029,TSS,False,337,454
ENSG00000140416.20,chr15,63042137,63042943,TSS,True,179,726
ENSG00000140416.20,chr15,63048405,63048707,TSS,True,577,723
ENSG00000198901.13,chr15,90967202,90969523,5AS,False,40,112
ENSG00000198901.13,chr15,90966037,90967202,PAS,True,22,138
ENSG00000198901.13,chr15,90966037,90966653,PAS,True,125,144
ENSG00000198901.13,chr15,90994406,90994772,TSS,True,20,144
ENSG00000138614.14,chr15,65611097,65611613,TSS,True,53,105
ENSG00000138614.14,chr15,65610795,65611148,TSS,True,71,105
ENSG00000166797.10,chr15,64075537,64088686,ES,False,23,143
ENSG00000166173.10,chr15,70831571,70833116,PAS,True,98,179
ENSG00000166173.10,chr15,70851430,70851720,PAS,False,89,179
ENSG00000140367.11,chr15,75854487,75868950,ES,False,22,177
ENSG00000140575.12,chr15,90388211,90388396,TSS,True,75,200
ENSG00000140575.12,chr15,90499994,90502239,PAS,True,62,184
ENSG00000140575.12,chr15,90390773,90391243,PAS,True,108,125
ENSG00000074410.13,chr15,63327233,63338818,ES,False,185,278
ENSG00000074410.13,chr15,63381635,63382110,TSS,True,74,338
ENSG00000273749.4,chr15,22980286,22980440,TSS,True,63,214
ENSG00000166557.12,chr15,79311108,79311417,TSS,True,52,340
ENSG00000104131.12,chr15,44561017,44562801,PAS,True,19,135
ENSG00000166200.14,chr15,49137437,49139527,3AS,False,66,120
ENSG00000131876.16,chr15,101285801,101286907,ES,False,34,259
ENSG00000131876.16,chr15,101295096,101295325,TSS,True,1213,1490
ENSG00000028528.14,chr15,64095898,64096172,TSS,True,105,411
ENSG00000137845.14,chr15,58749479,58749821,TSS,True,23,136
ENSG00000185033.14,chr15,90201148,90201735,TSS,True,332,388
ENSG00000069956.11,chr15,52019198,52019376,TSS,True,73,149
ENSG00000069956.11,chr15,52019360,52020032,TSS,False,109,149
ENSG00000136371.10,chr15,79889354,79896871,5AS,True,83,125
ENSG00000136371.10,chr15,79896871,79897038,TSS,False,56,143
ENSG00000136371.10,chr15,79896790,79897077,TSS,True,100,143
ENSG00000137804.12,chr15,41349241,41351032,3AS,False,138,395
ENSG00000137804.12,chr15,41358258,41365404,3AS,False,185,395
ENSG00000086666.18,chr15,80059809,80120327,ES,False,158,184
ENSG00000086666.18,chr15,80059654,80059809,TSS,True,130,314
ENSG00000086666.18,chr15,80059911,80059963,TSS,True,270,314
ENSG00000086666.18,chr15,80072548,80072647,TSS,True,280,314
ENSG00000128739.22,chr15,24954852,24955062,TSS,True,32,281
ENSG00000117899.10,chr15,80989578,80989911,TSS,True,28,262
ENSG00000140525.17,chr15,89243946,89244033,TSS,True,82,118
ENSG00000140525.17,chr15,89243953,89244067,TSS,True,76,118
ENSG00000140525.17,chr15,89243953,89244044,TSS,True,103,118
ENSG00000140497.16,chr15,74843794,74844892,IR,True,52,159
ENSG00000140497.16,chr15,74843729,74845217,PAS,True,54,162
ENSG00000140497.16,chr15,74843723,74843794,PAS,True,118,170
ENSG00000137801.10,chr15,39581076,39581228,TSS,True,1188,1363
ENSG00000137801.10,chr15,39589784,39590023,TSS,True,758,1352
ENSG00000185787.14,chr15,78872781,78873057,TSS,True,89,574
ENSG00000103978.15,chr15,42228820,42233212,ME,False,32,178
ENSG00000103978.15,chr15,42273254,42273556,TSS,True,24,203
ENSG00000242028.6,chr15,43797363,43800784,TSS,True,507,884
ENSG00000223572.9,chr15,43692861,43693103,TSS,True,22,109
ENSG00000223572.9,chr15,43693604,43694199,TSS,True,95,109
ENSG00000166503.8,chr15,83207330,83208071,TSS,True,67,252
ENSG00000166503.8,chr15,83163998,83164076,TSS,True,220,252
ENSG00000138629.15,chr15,74458896,74461107,5AS,False,83,170
ENSG00000138629.15,chr15,74461036,74461177,TSS,False,159,239
ENSG00000138629.15,chr15,74461107,74461179,TSS,True,154,239
ENSG00000103966.10,chr15,41972258,41972597,TSS,True,38,271
ENSG00000134153.9,chr15,34101603,34101912,TSS,True,13,104
ENSG00000157823.16,chr15,89871546,89888520,ES,False,87,113
ENSG00000166803.12,chr15,64366075,64380957,ES,False,28,276
ENSG00000182768.8,chr15,90265876,90266287,IR,False,90,468
ENSG00000182768.8,chr15,90265669,90266398,TSS,True,98,476
ENSG00000182768.8,chr15,90265672,90265876,TSS,False,384,476
ENSG00000114062.19,chr15,25438488,25439115,TSS,True,74,171
ENSG00000114062.19,chr15,25340084,25340139,TSS,True,106,167
ENSG00000140299.11,chr15,59664120,59668891,ES,False,136,154
ENSG00000182774.12,chr15,82540425,82540460,TSS,True,303,1647
ENSG00000182774.12,chr15,82539980,82540445,TSS,True,1401,1647
ENSG00000179010.14,chr4,6640708,6640827,IR,False,156,342
ENSG00000179010.14,chr4,6640655,6640708,TSS,False,199,355
ENSG00000179010.14,chr4,6640682,6641258,TSS,True,169,355
ENSG00000109390.11,chr4,139295731,139295834,TSS,False,69,517
ENSG00000226950.6,chr4,52712433,52712527,TSS,True,19,129
ENSG00000109180.14,chr4,48831249,48832619,5AS,False,97,109
ENSG00000109180.14,chr4,48831060,48831249,TSS,True,170,267
ENSG00000109180.14,chr4,48831092,48831496,TSS,True,235,267
ENSG00000251022.6,chr4,82895774,82900076,ES,False,30,128
ENSG00000251022.6,chr4,82900333,82900583,TSS,True,18,153
ENSG00000152795.17,chr4,82424883,82425562,IR,False,82,137
ENSG00000152795.17,chr4,82424883,82426036,ES,False,270,351
ENSG00000152795.17,chr4,82424883,82426036,IR,False,270,325
ENSG00000152795.17,chr4,82425667,82426036,IR,False,84,139
ENSG00000152795.17,chr4,82422746,82424883,PAS,True,92,448
ENSG00000152795.17,chr4,82423203,82426129,PAS,True,299,352
ENSG00000152795.17,chr4,82429247,82430469,TSS,True,120,448
ENSG00000152795.17,chr4,82426036,82426130,TSS,True,388,448
