gene,chr,start,end,splice_type,novel,Right_ventricle_myocardium_superior_ENCFF840OVC_in_cov,Right_ventricle_myocardium_superior_ENCFF840OVC_total_cov
ENSG00000137817.16,chr15,72250092,72251206,ES,False,16,112
ENSG00000137817.16,chr15,72259661,72260537,5AS,False,78,109
ENSG00000137817.16,chr15,72272392,72272765,TSS,True,25,114
ENSG00000035664.11,chr15,63912197,63925940,ES,True,25,155
ENSG00000035664.11,chr15,63907031,63908600,PAS,True,33,156
ENSG00000035664.11,chr15,63907034,63911991,PAS,True,137,156
ENSG00000140416.20,chr15,63062645,63065895,5AS,True,49,109
ENSG00000103994.17,chr15,42412815,42417360,PAS,True,99,112
ENSG00000103994.17,chr15,42446589,42446658,PAS,False,43,102
ENSG00000103994.17,chr15,42456957,42457532,TSS,True,358,425
ENSG00000166200.14,chr15,49137437,49139527,3AS,False,50,119
ENSG00000176454.13,chr15,34366986,34367230,TSS,True,37,104
ENSG00000166411.13,chr15,78149300,78149430,TSS,True,89,819
ENSG00000086666.18,chr15,80059654,80059809,TSS,True,35,109
ENSG00000086666.18,chr15,80072548,80072647,TSS,True,95,109
ENSG00000103710.10,chr15,65076528,65076660,TSS,False,95,123
ENSG00000103710.10,chr15,65067732,65068327,TSS,True,34,123
ENSG00000159251.7,chr15,34795505,34795733,TSS,False,2196,12327
ENSG00000159251.7,chr15,34794679,34795489,TSS,True,10781,12327
ENSG00000128739.22,chr15,24954852,24955062,TSS,True,87,647
ENSG00000136383.6,chr15,84817197,84817595,TSS,False,107,119
ENSG00000136383.6,chr15,84856836,84858555,TSS,True,87,118
ENSG00000176463.13,chr15,92162998,92163295,IR,True,16,135
ENSG00000176463.13,chr15,91853099,91854088,TSS,True,51,219
ENSG00000176463.13,chr15,92104320,92104542,TSS,True,188,219
ENSG00000176463.13,chr15,92171779,92172436,PAS,True,143,219
ENSG00000176463.13,chr15,92162755,92165907,PAS,True,94,213
ENSG00000067221.13,chr15,73984868,73985317,3AS,False,36,102
ENSG00000138629.15,chr15,74458896,74461107,5AS,False,90,136
ENSG00000138629.15,chr15,74458896,74461157,5AS,True,20,111
ENSG00000138629.15,chr15,74461036,74461177,TSS,False,120,161
ENSG00000138629.15,chr15,74461107,74461179,TSS,True,70,161
ENSG00000138629.15,chr15,74461157,74461185,TSS,True,141,161
ENSG00000103966.10,chr15,41972258,41972597,TSS,True,90,411
ENSG00000140474.13,chr15,74837435,74837756,5AS,False,100,210
ENSG00000140474.13,chr15,74840316,74840497,IR,False,162,187
ENSG00000140474.13,chr15,74842420,74843003,ES,False,134,151
ENSG00000140474.13,chr15,74843003,74843454,TSS,True,58,212
ENSG00000140474.13,chr15,74842074,74843156,TSS,True,184,212
ENSG00000166938.12,chr15,66293391,66293735,TSS,True,49,158
ENSG00000166938.12,chr15,66293601,66294174,TSS,False,131,158
ENSG00000140350.15,chr15,68820697,68820924,TSS,True,12,101
ENSG00000182768.8,chr15,90265669,90266398,TSS,True,61,574
ENSG00000140400.16,chr15,75356380,75356605,3AS,False,16,105
ENSG00000140400.16,chr15,75359153,75359327,IR,False,92,103
ENSG00000140400.16,chr15,75368482,75368783,TSS,False,30,109
ENSG00000114062.19,chr15,25405502,25409087,ES,False,83,114
ENSG00000114062.19,chr15,25405502,25438488,ES,False,134,253
ENSG00000114062.19,chr15,25438488,25439115,TSS,True,36,297
ENSG00000182774.12,chr15,82540425,82540460,TSS,True,20,172
ENSG00000179010.14,chr4,6640708,6640827,IR,False,65,213
ENSG00000179010.14,chr4,6640655,6640708,TSS,False,153,218
ENSG00000179010.14,chr4,6640682,6641258,TSS,True,70,218
ENSG00000109390.11,chr4,139300601,139302521,TSS,True,170,251
ENSG00000109390.11,chr4,139295731,139295834,TSS,False,86,251
ENSG00000109180.14,chr4,48831060,48831249,TSS,True,37,116
ENSG00000109180.14,chr4,48831092,48831496,TSS,True,96,116
ENSG00000151726.13,chr4,184803546,184805526,5AS,True,428,537
ENSG00000151726.13,chr4,184825915,184826101,TSS,True,692,1069
ENSG00000151726.13,chr4,184805526,184805712,TSS,False,641,1069
ENSG00000151726.13,chr4,184805439,184805559,TSS,True,953,1069
ENSG00000152795.17,chr4,82424883,82426036,IR,False,102,136
ENSG00000152795.17,chr4,82422746,82424883,PAS,True,38,146
ENSG00000152795.17,chr4,82423203,82426129,PAS,True,111,143
ENSG00000064042.17,chr4,41685830,41689526,ES,False,85,347
ENSG00000064042.17,chr4,41687917,41689526,5AS,True,191,264
ENSG00000064042.17,chr4,41360561,41360936,TSS,True,204,373
ENSG00000064042.17,chr4,41538063,41538350,TSS,True,269,373
ENSG00000071127.16,chr4,10116650,10116986,TSS,True,60,494
ENSG00000109736.14,chr4,2930953,2931060,IR,False,84,104
ENSG00000109736.14,chr4,2929927,2930953,PAS,True,20,104
ENSG00000109736.14,chr4,2929923,2931150,PAS,False,86,104
ENSG00000109736.14,chr4,2934768,2934880,TSS,True,19,104
ENSG00000109501.13,chr4,6270014,6277454,3AS,False,59,260
ENSG00000109501.13,chr4,6269831,6270014,TSS,True,141,401
ENSG00000109501.13,chr4,6277294,6277687,TSS,True,334,401
ENSG00000138678.10,chr4,83536001,83536206,TSS,True,183,207
ENSG00000138678.10,chr4,83536057,83536763,TSS,True,40,207
ENSG00000173011.11,chr4,7043235,7043849,TSS,True,40,177
ENSG00000059691.11,chr4,151760806,151761013,TSS,True,67,223
ENSG00000059691.11,chr4,151686907,151687335,TSS,False,160,219
ENSG00000087274.16,chr4,2905015,2907742,5AS,False,68,120
ENSG00000087274.16,chr4,2908604,2914883,ES,False,77,123
ENSG00000087274.16,chr4,2926112,2928170,ES,False,108,136
ENSG00000087274.16,chr4,2843837,2844024,TSS,True,125,221
ENSG00000065882.15,chr4,38049859,38051898,5AS,True,20,134
ENSG00000065882.15,chr4,38049898,38054198,ES,False,27,152
ENSG00000065882.15,chr4,37890618,37891348,TSS,True,148,208
ENSG00000065882.15,chr4,37977291,37977529,TSS,False,119,196
ENSG00000065882.15,chr4,38014506,38014973,TSS,False,164,196
ENSG00000164116.16,chr4,155666696,155666965,TSS,False,122,136
ENSG00000164116.16,chr4,155667596,155667932,TSS,False,120,136
ENSG00000145349.16,chr4,113500511,113509637,ME,False,88,383
ENSG00000145349.16,chr4,113509672,113513327,3AS,False,51,429
ENSG00000109686.17,chr4,151144050,151147921,ES,False,124,138
ENSG00000109686.17,chr4,151179397,151187422,ES,False,83,102
ENSG00000109686.17,chr4,151179397,151226046,ES,True,16,118
ENSG00000109686.17,chr4,151325240,151325870,TSS,False,39,156
ENSG00000129116.18,chr4,168891057,168898492,ME,True,19,149
ENSG00000129116.18,chr4,168894677,168898492,ES,False,131,918
ENSG00000129116.18,chr4,168831990,168832171,TSS,True,398,1065
ENSG00000129116.18,chr4,168877717,168878394,TSS,True,790,1063
ENSG00000109475.16,chr4,108620535,108620600,TSS,False,60,233
ENSG00000109475.16,chr4,108620576,108622024,TSS,True,189,233
ENSG00000163110.14,chr4,94451851,94451995,TSS,True,153,1245
ENSG00000163110.14,chr4,94663977,94668223,PAS,True,943,1187
ENSG00000163110.14,chr4,94586988,94588564,PAS,True,245,1165
ENSG00000282917.1,chr4,47831508,47875205,3AS,True,57,222
ENSG00000282917.1,chr4,47882241,47884578,PAS,False,81,236
ENSG00000282917.1,chr4,47896541,47899138,PAS,False,181,236
ENSG00000145244.11,chr4,47593998,47595903,PAS,True,74,118
ENSG00000145244.11,chr4,47642687,47643256,PAS,True,72,112
ENSG00000145244.11,chr4,47661284,47661856,PAS,True,89,112
ENSG00000145244.11,chr4,47837886,47838223,TSS,True,31,120
ENSG00000168924.14,chr4,1855868,1857109,TSS,True,31,119
ENSG00000109332.19,chr4,102797460,102799406,ES,False,395,532
ENSG00000109332.19,chr4,102827426,102827835,TSS,True,247,539
ENSG00000109332.19,chr4,102826484,102827192,TSS,True,388,539
ENSG00000154553.14,chr4,185506652,185523361,ME,False,84,102
ENSG00000154553.14,chr4,185535341,185535526,TSS,True,16,147
ENSG00000109171.14,chr4,48341419,48342128,TSS,False,18,117
ENSG00000156219.16,chr4,76103969,76112385,ES,False,84,154
ENSG00000151729.10,chr4,185145899,185146554,IR,True,147,400
ENSG00000205678.7,chr4,64275197,64277051,PAS,False,520,592
ENSG00000205678.7,chr4,64277688,64280199,PAS,True,76,575
ENSG00000138757.14,chr4,75648741,75655065,ES,False,85,111
ENSG00000138757.14,chr4,75673207,75673440,TSS,True,25,115
ENSG00000175920.17,chr4,3461743,3463429,TSS,False,43,189
ENSG00000175920.17,chr4,3492758,3494484,PAS,True,39,178
ENSG00000175920.17,chr4,3500691,3501540,PAS,False,155,189
ENSG00000047315.15,chr4,56978830,56979004,TSS,True,18,119
ENSG00000169116.11,chr4,74933027,74933370,TSS,True,31,143
ENSG00000169116.11,chr4,75012670,75013150,TSS,True,127,143
ENSG00000168936.10,chr4,1717675,1718151,IR,True,125,142
ENSG00000168936.10,chr4,1718626,1720632,5AS,True,94,110
ENSG00000168936.10,chr4,1720632,1721320,TSS,True,70,163
ENSG00000172403.10,chr4,118888842,118889141,TSS,True,71,128
ENSG00000174720.15,chr4,112647549,112647689,3AS,False,95,133
ENSG00000174720.15,chr4,112636990,112637239,TSS,True,61,137
ENSG00000174720.15,chr4,112637441,112637603,TSS,True,79,137
ENSG00000123933.16,chr4,2261916,2262128,TSS,True,31,160
ENSG00000138668.18,chr4,82355401,82356795,ES,False,149,232
ENSG00000138668.18,chr4,82359639,82373445,ES,False,41,232
ENSG00000138674.16,chr4,82829058,82844385,ES,False,23,110
ENSG00000138674.16,chr4,82857764,82863317,ES,False,32,109
ENSG00000138674.16,chr4,82891087,82891255,TSS,False,28,123
ENSG00000071205.11,chr4,148047051,148064415,ES,False,34,131
ENSG00000071205.11,chr4,147731839,147732455,TSS,False,30,137
ENSG00000132463.13,chr4,70839470,70839959,TSS,False,66,467
ENSG00000159692.15,chr4,1212423,1212912,3AS,False,549,802
ENSG00000159692.15,chr4,1238337,1248915,ES,False,135,692
ENSG00000159692.15,chr4,1211432,1212426,PAS,True,551,804
ENSG00000159692.15,chr4,1211429,1212423,PAS,True,255,804
ENSG00000159692.15,chr4,1248915,1249467,TSS,True,121,814
ENSG00000154556.18,chr4,185635411,185646667,ME,False,81,121
ENSG00000154556.18,chr4,185635411,185646667,ME,False,80,120
ENSG00000154556.18,chr4,185635411,185638876,ES,True,104,215
ENSG00000154556.18,chr4,185635411,185646667,ES,False,53,257
ENSG00000154556.18,chr4,185638162,185646667,ES,True,40,125
ENSG00000154556.18,chr4,185662242,185676996,ES,True,79,103
ENSG00000154556.18,chr4,185662242,185678422,ES,False,112,205
ENSG00000154556.18,chr4,185678478,185678795,3AS,False,123,203
ENSG00000154556.18,chr4,185678822,185775226,ES,False,130,169
ENSG00000154556.18,chr4,185678822,185775230,5AS,True,30,199
ENSG00000154556.18,chr4,185589678,185589785,TSS,True,424,612
ENSG00000154556.18,chr4,185811663,185812516,TSS,True,461,629
ENSG00000173801.16,chr17,41755432,41755729,IR,False,411,609
ENSG00000173801.16,chr17,41771862,41786587,5AS,False,187,226
ENSG00000173801.16,chr17,41754603,41755432,PAS,False,199,617
ENSG00000173801.16,chr17,41754606,41755895,PAS,True,421,617
ENSG00000173801.16,chr17,41786587,41786737,TSS,True,425,630
ENSG00000173801.16,chr17,41769417,41769683,TSS,True,357,630
ENSG00000167693.16,chr17,979318,979823,TSS,True,13,110
ENSG00000196704.11,chr17,68248086,68248639,IR,False,21,111
ENSG00000196704.11,chr17,68248110,68248639,IR,False,15,106
ENSG00000196704.11,chr17,68248023,68248705,TSS,True,70,161
ENSG00000196704.11,chr17,68248015,68248086,TSS,False,131,161
ENSG00000169718.17,chr17,82058408,82058780,3AS,False,52,357
ENSG00000169718.17,chr17,82058408,82058780,IR,False,52,116
ENSG00000169718.17,chr17,82058416,82058780,IR,False,304,368
ENSG00000188554.13,chr17,43171179,43171302,TSS,True,48,162
ENSG00000243678.11,chr17,51163643,51166956,TSS,True,80,106
ENSG00000243678.11,chr17,51166265,51166497,TSS,True,28,106
ENSG00000068120.14,chr17,42564175,42564445,IR,False,95,106
ENSG00000068120.14,chr17,42562098,42563322,TSS,False,24,107
ENSG00000068120.14,chr17,42562069,42562219,TSS,True,94,107
ENSG00000070495.14,chr17,76718425,76718860,PAS,True,36,103
ENSG00000070495.14,chr17,76712836,76716722,PAS,False,69,103
ENSG00000070495.14,chr17,76726346,76726694,TSS,True,27,113
ENSG00000070495.14,chr17,76725466,76726612,TSS,True,99,113
ENSG00000108312.14,chr17,44212006,44212818,ES,False,99,149
ENSG00000108312.14,chr17,44220739,44221037,TSS,True,152,183
ENSG00000108312.14,chr17,44219444,44219904,TSS,True,123,183
ENSG00000108312.14,chr17,44218964,44219172,TSS,True,161,183
ENSG00000141524.15,chr17,78119392,78121012,ES,False,36,251
ENSG00000141524.15,chr17,78126906,78128658,5AS,False,51,161
ENSG00000141524.15,chr17,78128658,78128827,TSS,True,203,260
ENSG00000141524.15,chr17,78128611,78129067,TSS,True,137,260
ENSG00000182473.21,chr17,76089320,76091142,ES,False,148,172
ENSG00000182473.21,chr17,76089320,76094413,ES,False,32,203
ENSG00000182473.21,chr17,76103632,76103791,TSS,True,204,398
ENSG00000173991.5,chr17,39665345,39665469,TSS,True,652,4303
ENSG00000008838.19,chr17,40020350,40021954,3AS,True,16,105
ENSG00000008838.19,chr17,40054360,40054708,TSS,True,31,106
ENSG00000108671.10,chr17,32480631,32480752,IR,False,129,190
ENSG00000108671.10,chr17,32480752,32483319,PAS,True,64,193
ENSG00000108671.10,chr17,32480488,32483319,PAS,True,132,193
ENSG00000177427.12,chr17,18263709,18266552,PAS,True,14,131
ENSG00000167543.15,chr17,29568613,29568830,TSS,True,35,274
ENSG00000157637.12,chr17,81247061,81251492,ES,False,46,185
ENSG00000157637.12,chr17,81294822,81295503,TSS,True,74,231
ENSG00000108774.14,chr17,42130590,42154892,ES,False,114,131
ENSG00000161533.11,chr17,75957566,75978533,ME,False,43,116
ENSG00000161533.11,chr17,75978964,75979472,TSS,True,20,136
ENSG00000175662.17,chr17,17857768,17857815,TSS,True,332,371
ENSG00000167085.11,chr17,49414834,49414901,TSS,False,31,266
ENSG00000185359.12,chr17,81683960,81684103,TSS,True,60,214
ENSG00000141562.17,chr17,82458191,82458830,TSS,True,28,176
ENSG00000072210.18,chr17,19671956,19675557,ES,False,95,108
ENSG00000072210.18,chr17,19648716,19649124,TSS,True,14,117
ENSG00000129250.11,chr17,4997673,4998156,TSS,True,626,2092
ENSG00000167549.18,chr17,29615854,29615944,3AS,False,230,275
ENSG00000167549.18,chr17,29621423,29622687,3AS,False,40,223
ENSG00000167549.18,chr17,29614756,29615854,PAS,True,46,276
ENSG00000167549.18,chr17,29614756,29615857,PAS,True,231,276
ENSG00000167549.18,chr17,29622687,29622921,TSS,True,62,288
ENSG00000109107.13,chr17,28575544,28576800,ES,False,205,231
ENSG00000109107.13,chr17,28576800,28576922,TSS,True,36,267
ENSG00000141279.15,chr17,47531037,47531555,TSS,True,136,288
ENSG00000141279.15,chr17,47612481,47612602,TSS,True,184,286
ENSG00000159111.12,chr17,47828500,47828675,TSS,True,86,116
ENSG00000159111.12,chr17,47831459,47831542,TSS,True,36,116
ENSG00000108387.14,chr17,58531960,58532087,TSS,True,15,115
ENSG00000132522.15,chr17,7313721,7313905,IR,False,179,212
ENSG00000132522.15,chr17,7315330,7316258,TSS,False,103,222
ENSG00000132522.15,chr17,7314958,7315365,TSS,True,146,222
ENSG00000030582.17,chr17,44345096,44345334,TSS,True,195,705
ENSG00000030582.17,chr17,44349658,44349751,TSS,True,616,702
ENSG00000108946.14,chr17,68511720,68512142,TSS,True,1013,1371
ENSG00000108946.14,chr17,68512399,68512548,TSS,True,560,1371
ENSG00000196535.16,chr17,29079726,29080814,TSS,True,91,185
ENSG00000184009.11,chr17,81511626,81511762,IR,False,78,115
ENSG00000278311.4,chr17,36578186,36579244,5AS,True,75,100
ENSG00000278311.4,chr17,36544905,36545097,TSS,True,25,101
ENSG00000278311.4,chr17,36545485,36545817,TSS,True,77,101
ENSG00000108861.8,chr17,43778799,43779000,TSS,True,73,612
ENSG00000108515.17,chr17,4951182,4951827,5AS,False,936,1154
ENSG00000108515.17,chr17,4949590,4951224,TSS,True,1050,1258
ENSG00000108515.17,chr17,4949563,4951182,TSS,True,317,1258
ENSG00000168256.17,chr17,42020051,42020204,TSS,True,35,208
ENSG00000132376.19,chr17,1513554,1513871,3AS,False,18,127
ENSG00000132376.19,chr17,1516455,1516895,TSS,True,17,158
ENSG00000068137.14,chr17,42669621,42669942,5AS,False,41,108
ENSG00000068137.14,chr17,42670705,42671002,5AS,False,34,107
ENSG00000068137.14,chr17,42676401,42677065,TSS,True,32,119
ENSG00000141522.11,chr17,81871297,81871406,TSS,True,23,115
ENSG00000108679.12,chr17,78979823,78979962,TSS,True,208,1527
ENSG00000126858.17,chr17,32208309,32224615,ES,False,52,113
ENSG00000126858.17,chr17,32142404,32142729,TSS,True,49,125
ENSG00000126858.17,chr17,32183179,32183272,TSS,True,92,125
ENSG00000141026.5,chr17,17477000,17477265,TSS,True,15,133
ENSG00000154945.6,chr17,50707520,50707922,TSS,True,15,114
ENSG00000159842.15,chr17,1031597,1031854,TSS,True,152,169
ENSG00000168610.14,chr17,42317224,42322284,5AS,False,21,112
ENSG00000168610.14,chr17,42388278,42388586,TSS,True,41,134
ENSG00000132386.10,chr17,1761892,1762113,TSS,False,32,198
ENSG00000132386.10,chr17,1769750,1770050,TSS,True,176,198
ENSG00000173918.14,chr17,79024068,79024494,TSS,True,103,262
ENSG00000173918.14,chr17,79022756,79023088,TSS,True,233,262
ENSG00000087111.20,chr17,28571188,28571462,IR,False,77,105
ENSG00000087111.20,chr17,28571462,28571566,TSS,True,37,116
ENSG00000087111.20,chr17,28571048,28571566,TSS,True,88,116
ENSG00000169738.7,chr17,82036448,82036543,IR,False,123,140
ENSG00000169738.7,chr17,82036643,82036720,IR,False,114,140
ENSG00000169738.7,chr17,82036858,82037736,TSS,True,88,147
ENSG00000169738.7,chr17,82037630,82037706,TSS,True,76,147
ENSG00000159199.13,chr17,48892759,48892840,TSS,False,223,378
ENSG00000159199.13,chr17,48892835,48892910,TSS,False,204,378
ENSG00000082641.15,chr17,48056598,48057343,ES,False,140,200
ENSG00000082641.15,chr17,48048248,48048462,TSS,True,405,461
ENSG00000082641.15,chr17,48048761,48048864,TSS,True,392,461
ENSG00000082641.15,chr17,48049277,48051628,TSS,True,402,459
ENSG00000132361.16,chr17,2694122,2694290,TSS,False,179,268
ENSG00000132361.16,chr17,2697895,2698568,TSS,True,230,268
ENSG00000108344.14,chr17,39980768,39981190,TSS,True,22,208
ENSG00000182534.13,chr17,76680879,76685071,ES,False,1249,1654
ENSG00000188176.11,chr17,4592448,4593821,ES,False,54,101
ENSG00000188176.11,chr17,4584222,4585004,TSS,False,27,113
ENSG00000188176.11,chr17,4583869,4584098,TSS,False,98,113
ENSG00000159314.11,chr17,45404096,45404444,ES,False,66,103
ENSG00000159314.11,chr17,45404923,45405114,TSS,True,93,116
ENSG00000159314.11,chr17,45425563,45425872,TSS,True,48,117
ENSG00000161714.11,chr17,45132247,45132560,TSS,True,121,400
ENSG00000136444.9,chr17,50478771,50479019,TSS,True,24,195
ENSG00000277972.1,chr17,38730406,38730759,IR,False,100,117
ENSG00000277972.1,chr17,38730324,38730406,TSS,False,27,129
ENSG00000277972.1,chr17,38730355,38730795,TSS,True,113,129
ENSG00000167705.11,chr17,1646619,1647834,ES,False,50,377
ENSG00000167705.11,chr17,1649576,1649882,TSS,False,49,382
ENSG00000108788.11,chr17,42567166,42567618,5AS,False,239,275
ENSG00000108788.11,chr17,42567040,42567166,TSS,True,45,284
ENSG00000108788.11,chr17,42567087,42567328,TSS,True,248,284
ENSG00000133030.20,chr17,17142765,17146035,ES,False,118,218
ENSG00000133030.20,chr17,17174075,17176425,ES,False,64,388
ENSG00000133030.20,chr17,17042427,17042971,TSS,True,250,409
ENSG00000133030.20,chr17,17154312,17154415,TSS,False,362,406
ENSG00000133030.20,chr17,17158428,17159002,TSS,True,326,406
ENSG00000141736.13,chr17,39699921,39700311,TSS,True,76,161
ENSG00000129245.11,chr17,7614451,7614927,TSS,True,67,577
ENSG00000072778.19,chr17,7220197,7220603,3AS,False,115,150
ENSG00000072778.19,chr17,7220197,7220603,5AS,True,115,134
ENSG00000072778.19,chr17,7219853,7220046,TSS,True,1372,6177
ENSG00000180891.12,chr17,57955224,57955845,TSS,True,78,169
ENSG00000180891.12,chr17,57885228,57885880,TSS,True,149,169
ENSG00000179604.9,chr17,73311892,73312008,TSS,True,67,222
ENSG00000270885.1,chr17,35731638,35731878,TSS,False,28,146
ENSG00000072134.15,chr17,19312144,19313122,3AS,False,43,134
ENSG00000072134.15,chr17,19237331,19237531,TSS,True,49,177
ENSG00000072134.15,chr17,19328746,19328887,TSS,True,159,177
ENSG00000141030.12,chr17,17276164,17281131,3AS,False,158,180
ENSG00000108840.15,chr17,44110800,44117493,3AS,False,84,162
ENSG00000108840.15,chr17,44117704,44123503,5AS,True,124,145
ENSG00000108840.15,chr17,44087411,44087698,TSS,True,329,381
ENSG00000108840.15,chr17,44123503,44124047,TSS,True,256,381
ENSG00000108840.15,chr17,44110728,44111295,TSS,True,291,381
ENSG00000177469.12,chr17,42422626,42423258,TSS,False,478,724
ENSG00000225663.7,chr17,81822907,81823208,IR,False,22,167
ENSG00000225663.7,chr17,81822412,81823311,PAS,True,22,167
ENSG00000225663.7,chr17,81822416,81822907,PAS,True,147,169
ENSG00000225663.7,chr17,81833237,81833309,TSS,True,23,169
ENSG00000225663.7,chr17,81824498,81826197,TSS,True,152,169
ENSG00000175061.17,chr17,16438983,16439060,TSS,True,16,124
ENSG00000175061.17,chr17,16438984,16439414,TSS,True,108,124
ENSG00000141540.10,chr17,74213493,74213716,TSS,False,49,138
ENSG00000197879.16,chr17,1491599,1491883,TSS,True,292,374
