gene,chr,start,end,splice_type,novel,endodermal_cell_ENCFF925PCV_in_cov,endodermal_cell_ENCFF925PCV_total_cov
ENSG00000187735.13,chr8,53999944,54000046,TSS,True,146,325
ENSG00000067167.7,chr8,70573290,70575005,PAS,False,11,106
ENSG00000198791.11,chr8,17230848,17232426,IR,True,135,156
ENSG00000198791.11,chr8,17226029,17230848,PAS,True,26,162
ENSG00000198791.11,chr8,17229227,17232537,PAS,True,137,161
ENSG00000198791.11,chr8,17246674,17246871,TSS,True,22,166
ENSG00000147586.9,chr8,80003180,80030035,5AS,True,93,127
ENSG00000147586.9,chr8,80003180,80030053,5AS,True,54,180
ENSG00000147586.9,chr8,80030020,80030272,TSS,True,192,226
ENSG00000147586.9,chr8,80030053,80030271,TSS,True,168,226
ENSG00000147586.9,chr8,80030035,80030279,TSS,True,125,226
ENSG00000047249.17,chr8,53801896,53814661,ES,False,41,121
ENSG00000047249.17,chr8,53843033,53843431,TSS,False,40,129
ENSG00000047249.17,chr8,53842870,53843013,TSS,False,103,129
ENSG00000158815.10,chr8,22043181,22046146,3AS,False,424,1068
ENSG00000070756.15,chr8,100721390,100722092,TSS,True,187,555
ENSG00000070756.15,chr8,100718086,100722087,TSS,True,497,553
ENSG00000076554.15,chr8,80171424,80171633,TSS,True,15,105
ENSG00000283674.2,chr8,12594956,12595296,PAS,True,29,200
ENSG00000283674.2,chr8,12601157,12602974,TSS,True,76,193
ENSG00000283674.2,chr8,12607290,12607740,TSS,True,137,205
ENSG00000104714.13,chr8,662300,664676,PAS,True,47,110
ENSG00000104714.13,chr8,731139,731245,TSS,True,48,111
ENSG00000147604.13,chr8,73289968,73290705,PAS,True,14,118
ENSG00000147604.13,chr8,73293598,73293664,TSS,True,23,119
ENSG00000188343.12,chr8,93700506,93700673,TSS,False,19,130
ENSG00000188343.12,chr8,93728204,93731798,PAS,True,28,130
ENSG00000133872.13,chr8,30070059,30082846,ES,False,120,386
ENSG00000104660.18,chr8,30095406,30095528,TSS,True,21,182
ENSG00000067225.17,chr15,72231115,72231260,TSS,False,1642,8082
ENSG00000185043.11,chr15,90233834,90233970,TSS,True,25,215
ENSG00000166794.4,chr15,64162851,64163122,TSS,True,712,2091
ENSG00000181991.15,chr15,88467782,88467910,3AS,False,42,143
ENSG00000181991.15,chr15,88477871,88479034,PAS,True,16,146
ENSG00000103671.9,chr15,64387771,64387964,TSS,True,15,103
ENSG00000138592.13,chr15,50424230,50424514,TSS,True,52,112
ENSG00000138592.13,chr15,50424347,50424654,TSS,True,81,112
ENSG00000138592.13,chr15,50459038,50459162,TSS,True,98,109
ENSG00000140374.15,chr15,76292700,76311349,ES,False,58,261
ENSG00000140374.15,chr15,76311349,76311487,TSS,True,227,494
ENSG00000140374.15,chr15,76285636,76285664,TSS,True,309,494
ENSG00000180304.14,chr15,64703028,64703271,TSS,True,68,562
ENSG00000174444.14,chr15,66504787,66504853,TSS,True,1202,5195
ENSG00000174444.14,chr15,66500055,66500163,TSS,True,4220,5156
ENSG00000167004.12,chr15,43746374,43746706,TSS,True,132,184
ENSG00000167004.12,chr15,43765892,43766012,TSS,True,163,184
ENSG00000167004.12,chr15,43766723,43766910,TSS,True,162,184
ENSG00000167004.12,chr15,43769520,43769646,TSS,True,151,182
ENSG00000137815.14,chr15,41417090,41417313,TSS,True,25,217
ENSG00000137815.14,chr15,41464770,41464861,PAS,True,26,197
ENSG00000140416.20,chr15,63060939,63062214,ME,False,54,302
ENSG00000140416.20,chr15,63064142,63065895,5AS,False,90,119
ENSG00000140416.20,chr15,63042137,63042943,TSS,True,197,420
ENSG00000140416.20,chr15,63048405,63048707,TSS,True,331,418
ENSG00000140416.20,chr15,63071089,63071915,PAS,True,205,335
ENSG00000140416.20,chr15,63064063,63066176,PAS,True,279,322
ENSG00000140416.20,chr15,63065895,63066180,PAS,True,205,335
ENSG00000166797.10,chr15,64075537,64088686,ES,False,87,375
ENSG00000178802.17,chr15,74890010,74890089,TSS,True,20,103
ENSG00000128463.12,chr15,34225002,34225200,TSS,True,64,560
ENSG00000104131.12,chr15,44537049,44537237,TSS,True,65,221
ENSG00000104131.12,chr15,44537322,44537427,TSS,True,171,221
ENSG00000104131.12,chr15,44561017,44562801,PAS,True,26,211
ENSG00000140259.6,chr15,43824490,43824733,TSS,False,57,232
ENSG00000140259.6,chr15,43814500,43814675,TSS,True,182,230
ENSG00000137806.8,chr15,41387348,41387593,PAS,True,17,110
ENSG00000137806.8,chr15,41396486,41397142,TSS,True,87,109
ENSG00000137806.8,chr15,41402446,41402533,TSS,False,70,110
ENSG00000137806.8,chr15,41402143,41402494,TSS,True,73,110
ENSG00000167196.13,chr15,75903854,75904103,TSS,True,22,178
ENSG00000103591.12,chr15,67254558,67254693,TSS,False,63,243
ENSG00000136371.10,chr15,79889354,79896871,5AS,True,91,119
ENSG00000136371.10,chr15,79896871,79897038,TSS,False,37,132
ENSG00000136371.10,chr15,79896790,79897077,TSS,True,104,132
ENSG00000137804.12,chr15,41349241,41351032,3AS,False,57,202
ENSG00000137804.12,chr15,41358258,41365404,3AS,False,99,196
ENSG00000137804.12,chr15,41332241,41333050,TSS,True,34,237
ENSG00000168904.14,chr15,99287951,99352368,ES,True,13,111
ENSG00000168904.14,chr15,99361511,99386029,ES,False,14,103
ENSG00000086666.18,chr15,80059809,80120327,ES,False,306,364
ENSG00000086666.18,chr15,80059654,80059809,TSS,True,131,505
ENSG00000086666.18,chr15,80072548,80072647,TSS,True,411,505
ENSG00000128739.22,chr15,24886589,24920010,ES,False,129,149
ENSG00000128739.22,chr15,24920124,24962113,ES,False,100,150
ENSG00000128739.22,chr15,24954852,24955062,TSS,True,259,1589
ENSG00000117899.10,chr15,80989578,80989911,TSS,True,214,490
ENSG00000185787.14,chr15,78872781,78873057,TSS,True,891,2706
ENSG00000185787.14,chr15,78885747,78886227,TSS,True,1899,2704
ENSG00000140391.14,chr15,77070891,77071172,TSS,True,308,556
ENSG00000140391.14,chr15,77054177,77054274,TSS,True,330,556
ENSG00000138629.15,chr15,74458896,74461107,5AS,False,117,248
ENSG00000138629.15,chr15,74458896,74461157,5AS,True,29,148
ENSG00000138629.15,chr15,74461036,74461177,TSS,False,173,293
ENSG00000138629.15,chr15,74461107,74461179,TSS,True,171,293
ENSG00000184277.12,chr15,101650161,101652270,ES,False,89,122
ENSG00000051180.16,chr15,40695321,40698756,5AS,False,19,148
ENSG00000051180.16,chr15,40694798,40695425,TSS,True,49,178
ENSG00000051180.16,chr15,40695153,40695321,TSS,True,159,178
ENSG00000051180.16,chr15,40718813,40718899,TSS,True,154,178
ENSG00000134153.9,chr15,34101603,34101912,TSS,True,21,190
ENSG00000140350.15,chr15,68820697,68820924,TSS,True,141,572
ENSG00000157823.16,chr15,89893880,89894340,TSS,True,28,125
ENSG00000157823.16,chr15,89837614,89837693,TSS,True,110,123
ENSG00000182768.8,chr15,90265876,90266287,IR,False,60,351
ENSG00000182768.8,chr15,90265669,90266398,TSS,True,78,369
ENSG00000182768.8,chr15,90265672,90265876,TSS,False,307,369
ENSG00000140365.15,chr15,75336008,75336092,TSS,False,68,410
ENSG00000179010.14,chr4,6640708,6640827,IR,False,276,631
ENSG00000179010.14,chr4,6640655,6640708,TSS,False,384,660
ENSG00000179010.14,chr4,6640682,6641258,TSS,True,305,660
ENSG00000168214.20,chr4,26321048,26386352,ES,False,115,153
ENSG00000168214.20,chr4,26319847,26320815,TSS,True,171,193
ENSG00000168214.20,chr4,26320803,26321048,TSS,True,40,193
ENSG00000109390.11,chr4,139295731,139295834,TSS,False,63,244
ENSG00000109390.11,chr4,139302415,139302511,TSS,True,213,248
ENSG00000109472.13,chr4,165484420,165484604,TSS,True,101,134
ENSG00000109472.13,chr4,165467699,165467855,TSS,True,80,134
ENSG00000109180.14,chr4,48831060,48831249,TSS,True,96,303
ENSG00000109180.14,chr4,48831092,48831496,TSS,True,258,303
ENSG00000171566.11,chr4,154550299,154550474,TSS,True,47,439
ENSG00000251022.6,chr4,82893455,82894847,PAS,True,11,101
ENSG00000251022.6,chr4,82900333,82900583,TSS,True,20,101
ENSG00000152795.17,chr4,82424883,82425562,IR,False,122,139
ENSG00000152795.17,chr4,82425667,82426036,IR,False,134,151
ENSG00000152795.17,chr4,82429247,82430469,TSS,True,345,1595
ENSG00000152795.17,chr4,82426036,82426130,TSS,True,1432,1592
ENSG00000138777.19,chr4,105453642,105473893,ES,False,22,171
ENSG00000071127.16,chr4,10116650,10116986,TSS,True,60,109
ENSG00000071127.16,chr4,10103895,10103986,TSS,True,96,109
ENSG00000071127.16,chr4,10098991,10099587,TSS,True,85,109
ENSG00000109519.12,chr4,7067970,7068113,TSS,True,56,196
ENSG00000154277.12,chr4,41256875,41257020,TSS,True,55,130
ENSG00000249532.5,chr4,112646968,112648653,ES,True,195,328
ENSG00000249532.5,chr4,112646720,112646968,PAS,True,80,466
ENSG00000249532.5,chr4,112648653,112648700,TSS,True,137,466
ENSG00000249532.5,chr4,112647414,112647874,TSS,True,412,466
ENSG00000145386.9,chr4,121823415,121823933,TSS,True,16,104
ENSG00000129187.14,chr4,182915575,182917310,5AS,False,42,114
ENSG00000129187.14,chr4,182917287,182917475,TSS,True,72,144
ENSG00000129187.14,chr4,182917310,182917565,TSS,True,102,144
ENSG00000123737.12,chr4,121814047,121816368,ES,False,110,126
ENSG00000123737.12,chr4,121816771,121817024,PAS,True,15,140
ENSG00000052802.12,chr4,165327668,165327764,TSS,True,50,142
ENSG00000052802.12,chr4,165341750,165343164,PAS,True,37,132
ENSG00000138801.8,chr4,107613664,107614387,PAS,False,66,498
ENSG00000138801.8,chr4,107670487,107670863,PAS,True,361,406
ENSG00000138801.8,chr4,107720119,107720395,TSS,False,136,502
ENSG00000163956.11,chr4,3532208,3532446,TSS,True,74,294
ENSG00000164111.14,chr4,121696862,121697063,TSS,True,138,783
ENSG00000164111.14,chr4,121678414,121678920,TSS,True,655,782
ENSG00000164104.11,chr4,173334271,173334447,TSS,False,229,1836
ENSG00000109475.16,chr4,108620535,108620600,TSS,False,520,3771
ENSG00000170502.12,chr4,87422567,87423012,TSS,True,75,144
ENSG00000170502.12,chr4,87422511,87422617,TSS,False,125,144
ENSG00000170502.12,chr4,87422558,87422675,TSS,True,129,144
ENSG00000170502.12,chr4,87451587,87451735,TSS,True,109,143
ENSG00000198498.9,chr4,163494454,163494804,TSS,True,125,473
ENSG00000198498.9,chr4,163515362,163515461,TSS,True,345,462
ENSG00000087008.15,chr4,8370994,8374977,ES,False,16,107
ENSG00000087008.15,chr4,8364702,8367080,PAS,True,26,139
ENSG00000087008.15,chr4,8428350,8428501,TSS,True,97,145
ENSG00000087008.15,chr4,8435922,8436026,TSS,True,69,145
ENSG00000109332.19,chr4,102827426,102827835,TSS,True,116,182
ENSG00000109332.19,chr4,102826484,102827192,TSS,True,155,182
ENSG00000109332.19,chr4,102827943,102828141,TSS,False,156,182
ENSG00000109332.19,chr4,102827591,102827920,TSS,True,153,182
ENSG00000164162.13,chr4,144995603,145081659,ES,False,23,120
ENSG00000164162.13,chr4,145096111,145098130,5AS,False,23,120
ENSG00000164162.13,chr4,145098119,145098773,TSS,True,33,126
ENSG00000164162.13,chr4,145098130,145098216,TSS,False,102,126
ENSG00000157869.14,chr4,13367715,13368650,PAS,True,20,112
ENSG00000157869.14,chr4,13484075,13484372,TSS,True,14,112
ENSG00000250103.2,chr4,110595503,110595808,PAS,False,58,162
ENSG00000250103.2,chr4,110601811,110603432,PAS,False,143,161
ENSG00000250103.2,chr4,110615306,110615844,TSS,True,56,162
ENSG00000174780.16,chr4,56467572,56467744,TSS,True,34,199
ENSG00000174780.16,chr4,56501683,56503681,PAS,True,92,190
ENSG00000174780.16,chr4,56483138,56484017,PAS,True,129,166
ENSG00000174780.16,chr4,56495356,56495395,PAS,False,142,187
ENSG00000109534.16,chr4,109815508,109815804,TSS,True,132,197
ENSG00000109534.16,chr4,109816151,109816378,TSS,True,164,197
ENSG00000109534.16,chr4,109824417,109824741,PAS,True,62,197
ENSG00000129128.12,chr4,176319890,176320219,TSS,True,32,107
ENSG00000056050.6,chr4,169757829,169757964,TSS,True,34,277
ENSG00000085871.8,chr4,139666077,139703454,ME,False,30,119
ENSG00000085871.8,chr4,139665627,139666077,TSS,True,133,1223
ENSG00000269893.6,chr4,118278757,118278792,TSS,True,78,114
ENSG00000269893.6,chr4,118278757,118279137,TSS,True,39,114
ENSG00000128050.8,chr4,56436126,56436328,TSS,True,47,458
ENSG00000174720.15,chr4,112636990,112637239,TSS,True,100,123
ENSG00000174720.15,chr4,112637441,112637603,TSS,True,108,123
ENSG00000174720.15,chr4,112645692,112646451,TSS,True,101,118
ENSG00000174720.15,chr4,112657246,112657846,PAS,True,41,123
ENSG00000178988.10,chr4,6708643,6709230,5AS,True,155,181
ENSG00000178988.10,chr4,6708643,6709230,IR,True,155,174
ENSG00000178988.10,chr4,6709230,6709883,TSS,True,46,201
ENSG00000178988.10,chr4,6709225,6709883,TSS,True,175,201
ENSG00000138668.18,chr4,82355401,82356795,ES,False,222,396
ENSG00000138668.18,chr4,82359639,82373445,ES,False,151,320
ENSG00000138668.18,chr4,82373445,82374086,TSS,True,346,665
ENSG00000138668.18,chr4,82355303,82355380,TSS,True,491,663
ENSG00000118579.12,chr4,17614624,17614813,TSS,True,126,303
ENSG00000163319.10,chr4,83456958,83459739,ES,False,24,228
ENSG00000164022.16,chr4,106316516,106316594,TSS,False,18,139
ENSG00000002549.12,chr4,17577191,17577567,TSS,True,25,120
ENSG00000155275.18,chr4,8436399,8438791,3AS,True,225,266
ENSG00000155275.18,chr4,8436120,8436399,TSS,False,31,288
ENSG00000155275.18,chr4,8438791,8440284,PAS,True,47,271
ENSG00000155275.18,chr4,8438771,8440284,PAS,True,232,271
ENSG00000078140.13,chr4,39698116,39698390,TSS,True,36,328
ENSG00000141127.14,chr17,18858099,18858261,TSS,True,82,167
ENSG00000141127.14,chr17,18872583,18872649,TSS,True,107,167
ENSG00000109084.13,chr17,28319109,28319365,TSS,True,23,170
ENSG00000161970.14,chr17,8382315,8382861,5AS,False,46,105
ENSG00000132591.11,chr17,28854967,28855317,TSS,True,100,287
ENSG00000132591.11,chr17,28859215,28859283,TSS,True,196,283
ENSG00000275700.4,chr17,36948935,36949216,TSS,True,45,200
ENSG00000275700.4,chr17,36952957,36953296,TSS,True,161,200
ENSG00000196704.11,chr17,68248086,68248639,5AS,False,75,103
ENSG00000196704.11,chr17,68248086,68248639,IR,False,75,139
ENSG00000196704.11,chr17,68248086,68248643,IR,True,19,111
ENSG00000196704.11,chr17,68248023,68248705,TSS,True,154,218
ENSG00000196704.11,chr17,68248015,68248086,TSS,False,124,218
ENSG00000196704.11,chr17,68248074,68248110,TSS,True,188,218
ENSG00000170043.11,chr17,7931730,7931947,TSS,True,82,472
ENSG00000170043.11,chr17,7931939,7932064,TSS,False,402,472
ENSG00000167699.13,chr17,782165,782343,TSS,False,87,213
ENSG00000167699.13,chr17,770420,770481,TSS,True,134,204
ENSG00000141504.11,chr17,7626793,7626942,IR,False,108,130
ENSG00000141504.11,chr17,7626793,7627142,ES,False,112,222
ENSG00000141504.11,chr17,7627414,7627552,IR,False,113,144
ENSG00000141504.11,chr17,7627414,7627556,5AS,False,21,136
ENSG00000141504.11,chr17,7627414,7627569,5AS,False,75,211
ENSG00000141504.11,chr17,7627414,7627569,IR,False,75,107
ENSG00000141504.11,chr17,7627552,7627878,TSS,True,132,248
ENSG00000141504.11,chr17,7627569,7627867,TSS,True,173,248
ENSG00000273611.4,chr17,36486785,36492812,ES,False,33,236
ENSG00000243678.11,chr17,51166265,51166497,TSS,True,159,1005
ENSG00000068120.14,chr17,42562098,42563322,TSS,False,81,108
ENSG00000068120.14,chr17,42562069,42562219,TSS,True,77,108
ENSG00000068120.14,chr17,42562084,42564175,TSS,False,85,108
PB_novel_215827,chr17,11972082,11972335,TSS,True,33,123
PB_novel_215827,chr17,11973695,11974437,TSS,True,99,123
ENSG00000121064.12,chr17,56978096,56978235,TSS,True,37,129
ENSG00000121064.12,chr17,57000937,57000992,TSS,True,97,126
ENSG00000129255.15,chr17,7586078,7586691,3AS,False,189,215
ENSG00000213246.6,chr17,58351508,58352066,5AS,False,323,396
ENSG00000213246.6,chr17,58352064,58352221,TSS,True,386,458
ENSG00000213246.6,chr17,58352066,58352222,TSS,False,135,458
ENSG00000219200.11,chr17,7012757,7013665,5AS,False,279,1553
ENSG00000219200.11,chr17,7012575,7012761,TSS,True,311,1586
ENSG00000219200.11,chr17,7012622,7012757,TSS,True,1302,1586
ENSG00000185624.14,chr17,81860326,81860636,TSS,True,97,250
ENSG00000183010.16,chr17,81933376,81934652,ES,False,29,245
ENSG00000183010.16,chr17,81936861,81937261,5AS,False,83,156
ENSG00000183010.16,chr17,81937261,81937328,TSS,True,194,278
ENSG00000183010.16,chr17,81936747,81937288,TSS,True,224,278
ENSG00000183010.16,chr17,81937241,81937269,TSS,True,198,278
ENSG00000131462.7,chr17,42609647,42609786,TSS,True,41,254
ENSG00000108671.10,chr17,32444460,32444614,TSS,True,114,514
ENSG00000108671.10,chr17,32480499,32480631,TSS,True,450,511
ENSG00000214941.7,chr17,15977913,15978043,IR,False,116,167
ENSG00000214941.7,chr17,15981144,15987265,ES,False,153,179
ENSG00000214941.7,chr17,15993778,15999518,5AS,False,77,168
ENSG00000214941.7,chr17,15975799,15977092,PAS,True,163,188
ENSG00000214941.7,chr17,15976559,15978163,PAS,True,135,185
ENSG00000214941.7,chr17,15976559,15977913,PAS,True,78,185
ENSG00000214941.7,chr17,15999518,15999717,TSS,True,109,188
ENSG00000214941.7,chr17,15999505,15999717,TSS,True,126,188
ENSG00000214941.7,chr17,15999502,15999717,TSS,True,157,188
ENSG00000129195.15,chr17,6444410,6444488,TSS,True,29,131
ENSG00000094804.10,chr17,40287837,40288090,TSS,True,18,151
ENSG00000141560.14,chr17,82716699,82716896,TSS,True,37,281
ENSG00000141560.14,chr17,82722279,82722886,TSS,True,250,281
ENSG00000183011.13,chr17,7856843,7857014,5AS,False,88,101
ENSG00000183011.13,chr17,7857382,7857559,TSS,True,45,103
ENSG00000183011.13,chr17,7857014,7857235,TSS,True,79,103
ENSG00000258315.5,chr17,7016685,7017256,ES,False,25,172
ENSG00000258315.5,chr17,7017014,7017260,3AS,False,429,579
ENSG00000258315.5,chr17,7014627,7014878,TSS,True,67,613
ENSG00000258315.5,chr17,7017256,7017522,PAS,True,436,613
ENSG00000258315.5,chr17,7017260,7017524,PAS,True,180,613
ENSG00000108578.14,chr17,30291806,30292201,TSS,True,98,150
ENSG00000171953.15,chr17,18038880,18039225,TSS,True,19,127
ENSG00000108774.14,chr17,42154892,42155022,TSS,True,20,122
ENSG00000166260.11,chr17,54961208,54962915,PAS,False,52,281
ENSG00000266402.3,chr17,64145995,64146229,5AS,False,47,121
ENSG00000266402.3,chr17,64145969,64146000,TSS,True,64,138
ENSG00000266402.3,chr17,64145969,64145995,TSS,False,91,138
ENSG00000266402.3,chr17,64146229,64146309,PAS,True,17,138
ENSG00000136485.14,chr17,63550459,63550815,TSS,True,113,183
ENSG00000136485.14,chr17,63579556,63579943,TSS,True,153,178
ENSG00000136485.14,chr17,63583523,63583711,TSS,True,113,178
ENSG00000136485.14,chr17,63594202,63594279,PAS,True,30,183
ENSG00000171345.13,chr17,41527827,41528309,TSS,True,119,231
ENSG00000171345.13,chr17,41524842,41525624,TSS,True,197,222
ENSG00000171345.13,chr17,41524378,41525408,TSS,True,164,222
ENSG00000132589.15,chr17,28897525,28897736,TSS,False,67,111
ENSG00000214087.8,chr17,81682149,81683535,ES,False,23,183
ENSG00000214087.8,chr17,81683692,81683799,TSS,False,51,245
ENSG00000171928.13,chr17,18781147,18781305,TSS,True,73,209
ENSG00000171928.13,chr17,18789349,18789435,TSS,False,188,209
ENSG00000125445.10,chr17,75265701,75266376,PAS,True,52,519
ENSG00000169689.14,chr17,82019381,82019857,ES,False,178,410
ENSG00000239672.7,chr17,51153558,51153662,TSS,True,52,513
ENSG00000030582.17,chr17,44345096,44345334,TSS,True,26,209
ENSG00000108946.14,chr17,68512399,68512548,TSS,True,208,350
ENSG00000108946.14,chr17,68518544,68522926,TSS,True,205,349
ENSG00000108946.14,chr17,68530276,68533431,PAS,True,38,322
ENSG00000131470.14,chr17,42573623,42574195,5AS,False,21,110
ENSG00000131470.14,chr17,42577652,42577730,TSS,True,50,138
ENSG00000131470.14,chr17,42577212,42577303,TSS,True,111,138
ENSG00000010244.18,chr17,32350124,32350326,TSS,True,37,129
ENSG00000010244.18,chr17,32368775,32369454,TSS,True,100,119
ENSG00000170315.13,chr17,16381462,16381901,5AS,False,154,177
ENSG00000109065.11,chr17,74772054,74772217,IR,False,63,100
ENSG00000109065.11,chr17,74772277,74772895,3AS,False,94,119
ENSG00000109065.11,chr17,74773685,74775621,3AS,False,79,120
ENSG00000109065.11,chr17,74770527,74771858,PAS,True,25,138
ENSG00000109065.11,chr17,74770540,74771834,PAS,True,122,138
ENSG00000109065.11,chr17,74776266,74776381,TSS,True,39,147
ENSG00000132383.11,chr17,1829950,1830126,TSS,False,62,142
ENSG00000278311.4,chr17,36545485,36545817,TSS,True,22,104
ENSG00000126653.17,chr17,30116793,30116863,TSS,True,33,116
ENSG00000108826.15,chr17,50373130,50373196,TSS,True,32,231
ENSG00000168256.17,chr17,42020051,42020204,TSS,True,34,107
ENSG00000168256.17,chr17,42022445,42022640,TSS,True,87,107
ENSG00000141522.11,chr17,81871297,81871406,TSS,True,13,115
ENSG00000108468.14,chr17,48070051,48071579,PAS,True,63,217
ENSG00000108468.14,chr17,48076005,48076178,PAS,True,157,217
ENSG00000108468.14,chr17,48101267,48101527,TSS,True,220,394
ENSG00000007168.12,chr17,2593611,2594006,TSS,True,40,226
ENSG00000121073.14,chr17,49706309,49706964,3AS,False,97,267
ENSG00000129235.10,chr17,6641152,6641752,5AS,False,53,464
ENSG00000129235.10,chr17,6641006,6641152,TSS,True,425,479
ENSG00000129235.10,chr17,6640996,6641227,TSS,True,66,479
