gene,chr,start,end,splice_type,novel,H1_ENCFF207FUA_in_cov,H1_ENCFF207FUA_total_cov
ENSG00000160049.11,chr1,10460907,10463209,PAS,True,45,155
ENSG00000160049.11,chr1,10472322,10472582,TSS,True,51,169
ENSG00000160049.11,chr1,10467189,10467283,TSS,True,132,168
ENSG00000117122.13,chr1,16977195,16978236,3AS,False,24,238
ENSG00000117122.13,chr1,16980586,16980812,TSS,True,38,279
ENSG00000143033.17,chr1,93127299,93133702,ES,False,45,176
ENSG00000143033.17,chr1,93079194,93079531,TSS,True,103,216
ENSG00000143033.17,chr1,93115463,93115618,TSS,True,127,215
ENSG00000143033.17,chr1,93136669,93140947,PAS,True,76,206
ENSG00000143033.17,chr1,93133702,93133772,PAS,False,154,205
ENSG00000143420.18,chr1,150621248,150622859,PAS,True,105,397
ENSG00000143420.18,chr1,150623608,150625808,PAS,True,340,383
ENSG00000143420.18,chr1,150627049,150627592,PAS,True,334,381
ENSG00000143420.18,chr1,150629413,150629622,TSS,True,398,718
ENSG00000162433.14,chr1,65148149,65148552,TSS,True,45,114
ENSG00000153187.19,chr1,244855423,244855574,TSS,True,101,269
ENSG00000153187.19,chr1,244855903,244856459,TSS,False,242,269
ENSG00000116209.11,chr1,54040837,54041723,3AS,True,221,289
ENSG00000116209.11,chr1,54052999,54053441,TSS,True,125,293
ENSG00000116209.11,chr1,54053355,54053501,TSS,True,185,293
ENSG00000160818.16,chr1,156601408,156601933,TSS,True,35,150
ENSG00000077549.17,chr1,19485435,19485551,TSS,True,201,436
ENSG00000084623.11,chr1,32222378,32222444,TSS,True,184,477
ENSG00000084623.11,chr1,32222440,32222630,TSS,True,407,477
ENSG00000084623.11,chr1,32226463,32226530,TSS,True,391,476
ENSG00000177674.15,chr1,11745837,11747439,ES,False,115,131
ENSG00000177674.15,chr1,11748589,11750076,5AS,False,35,134
ENSG00000130770.17,chr1,28236099,28236270,TSS,True,154,1377
ENSG00000143252.14,chr1,161314378,161314425,TSS,True,87,253
ENSG00000143155.12,chr1,168178932,168179181,TSS,True,12,101
ENSG00000160752.14,chr1,155308965,155310042,5AS,False,368,453
ENSG00000160752.14,chr1,155308965,155310063,3AS,False,262,661
ENSG00000160752.14,chr1,155308965,155310063,5AS,True,262,325
ENSG00000160752.14,chr1,155308965,155310063,IR,False,262,350
ENSG00000160752.14,chr1,155308965,155312254,5AS,False,19,168
ENSG00000160752.14,chr1,155309076,155310063,3AS,False,63,148
ENSG00000160752.14,chr1,155308665,155308965,TSS,True,295,979
ENSG00000160752.14,chr1,155308865,155309076,TSS,True,831,979
ENSG00000004487.16,chr1,23080705,23081573,TSS,True,54,194
ENSG00000143384.12,chr1,150578842,150579674,TSS,True,145,184
ENSG00000067334.13,chr1,93868534,93869944,PAS,True,43,182
ENSG00000067334.13,chr1,93876382,93877862,PAS,True,85,107
ENSG00000067334.13,chr1,93879076,93879206,TSS,True,75,182
ENSG00000067334.13,chr1,93872071,93872236,TSS,True,106,146
ENSG00000067334.13,chr1,93875644,93875745,TSS,True,139,156
ENSG00000143761.15,chr1,228082667,228082765,TSS,True,67,370
ENSG00000163344.5,chr1,154936590,154937003,TSS,False,151,292
ENSG00000117419.15,chr1,44355259,44355339,TSS,True,79,138
ENSG00000117419.15,chr1,44339044,44342704,TSS,True,121,138
ENSG00000117419.15,chr1,44319627,44319746,TSS,False,111,138
ENSG00000117419.15,chr1,44352849,44355257,TSS,True,112,138
ENSG00000126088.13,chr1,45012285,45012906,3AS,False,138,163
ENSG00000126088.13,chr1,45012121,45012285,TSS,True,35,198
ENSG00000143320.8,chr1,156705376,156705584,TSS,True,34,224
ENSG00000182866.16,chr1,32274006,32274226,TSS,True,74,103
ENSG00000182866.16,chr1,32280077,32280210,TSS,True,44,103
ENSG00000171735.18,chr1,6785575,6825091,ES,False,43,175
ENSG00000171735.18,chr1,6871756,6872049,PAS,True,20,180
ENSG00000143612.20,chr1,154214574,154220341,ES,False,84,136
ENSG00000143612.20,chr1,154206701,154207648,PAS,True,37,148
ENSG00000143612.20,chr1,154211324,154212378,PAS,True,113,144
ENSG00000143612.20,chr1,154220341,154220796,TSS,True,116,254
ENSG00000240563.1,chr1,62194704,62194921,TSS,False,117,493
ENSG00000240563.1,chr1,62206518,62207583,PAS,True,237,399
ENSG00000240563.1,chr1,62209782,62212328,PAS,False,207,415
ENSG00000143401.14,chr1,150218416,150220761,PAS,True,49,253
ENSG00000143401.14,chr1,150235732,150236156,TSS,True,60,300
ENSG00000230623.5,chr1,200411648,200411962,TSS,True,25,175
ENSG00000230623.5,chr1,200473908,200475184,PAS,True,73,153
ENSG00000230623.5,chr1,200415364,200415550,PAS,False,91,153
ENSG00000035687.9,chr1,244451634,244452120,TSS,False,26,119
ENSG00000266472.5,chr1,150293898,150294334,IR,True,741,947
ENSG00000266472.5,chr1,150293846,150293898,TSS,False,244,998
ENSG00000266472.5,chr1,150293866,150294449,TSS,True,794,998
ENSG00000171793.14,chr1,40979639,40979829,TSS,True,100,177
ENSG00000171793.14,chr1,41008673,41008714,TSS,True,89,166
ENSG00000009307.15,chr1,114736855,114737962,ES,False,262,299
ENSG00000009307.15,chr1,114757924,114758025,TSS,True,199,506
ENSG00000143106.12,chr1,109426301,109426486,TSS,True,144,1066
ENSG00000143621.16,chr1,153670917,153671012,TSS,True,200,1231
ENSG00000116774.11,chr1,113979442,113979630,TSS,True,15,108
ENSG00000159377.10,chr1,151399546,151399727,TSS,True,95,382
ENSG00000159377.10,chr1,151399996,151400187,TSS,True,309,382
ENSG00000069275.12,chr1,205719673,205720500,3AS,True,50,328
ENSG00000069275.12,chr1,205713349,205718479,PAS,True,197,338
ENSG00000069275.12,chr1,205719553,205719676,PAS,True,182,337
ENSG00000069275.12,chr1,205749956,205750283,TSS,False,71,390
ENSG00000173726.10,chr1,235128594,235128945,TSS,False,287,578
ENSG00000142864.14,chr1,67424277,67424887,3AS,False,565,779
ENSG00000142864.14,chr1,67424959,67425082,3AS,False,401,779
ENSG00000142864.14,chr1,67429987,67430437,TSS,True,449,1032
ENSG00000142864.14,chr1,67415165,67415212,TSS,True,881,1007
ENSG00000142864.14,chr1,67425082,67425906,TSS,False,833,1028
ENSG00000077152.10,chr1,202341894,202341965,TSS,True,126,518
ENSG00000120333.4,chr1,175023363,175023430,TSS,False,21,177
ENSG00000067704.9,chr1,220112185,220114474,TSS,False,112,125
ENSG00000067704.9,chr1,220134440,220134510,TSS,True,46,125
ENSG00000184007.20,chr1,31911695,31911744,TSS,True,95,120
ENSG00000168653.10,chr1,39026398,39028722,5AS,False,1196,2803
ENSG00000168653.10,chr1,39026309,39026398,TSS,False,1727,2922
ENSG00000168653.10,chr1,39026321,39026402,TSS,True,1316,2922
ENSG00000116161.17,chr1,174999909,175000195,TSS,True,283,637
ENSG00000135829.16,chr1,182884783,182884813,TSS,True,240,451
ENSG00000117362.12,chr1,150266194,150266532,IR,False,50,105
ENSG00000117362.12,chr1,150265049,150266194,PAS,False,55,105
ENSG00000117362.12,chr1,150265036,150266656,PAS,True,51,105
ENSG00000117362.12,chr1,150268697,150269266,TSS,True,43,142
ENSG00000242125.3,chr1,28506042,28506084,TSS,True,54,305
ENSG00000162910.18,chr1,228108318,228108954,ES,False,84,105
ENSG00000162910.18,chr1,228108318,228108954,3AS,False,84,103
ENSG00000162910.18,chr1,228108318,228109260,5AS,False,17,114
ENSG00000162910.18,chr1,228109021,228109148,IR,True,92,104
ENSG00000162910.18,chr1,228109021,228109260,5AS,False,47,137
ENSG00000162910.18,chr1,228109148,228109305,TSS,False,81,196
ENSG00000162910.18,chr1,228109260,228109347,TSS,True,128,196
ENSG00000117748.9,chr1,27914433,27914762,TSS,False,16,124
ENSG00000132676.15,chr1,155688749,155689174,TSS,True,40,109
ENSG00000132676.15,chr1,155689044,155689243,TSS,True,89,109
ENSG00000070831.15,chr1,22052670,22052742,TSS,True,172,334
ENSG00000137955.15,chr1,75786274,75787496,ES,False,173,205
ENSG00000137955.15,chr1,75790057,75791284,ES,False,200,223
ENSG00000137955.15,chr1,75786180,75786274,TSS,True,63,270
ENSG00000117054.13,chr1,75724817,75732643,ES,False,19,137
ENSG00000117054.13,chr1,75724353,75724817,TSS,True,18,155
ENSG00000160075.11,chr1,1574477,1574877,TSS,True,23,155
ENSG00000182004.12,chr1,203861955,203862181,IR,True,46,106
ENSG00000182004.12,chr1,203861955,203863662,ES,True,137,181
ENSG00000182004.12,chr1,203861955,203863662,5AS,False,137,198
ENSG00000182004.12,chr1,203861594,203861713,TSS,False,353,2257
ENSG00000189266.12,chr1,23959817,23959998,TSS,True,56,310
ENSG00000116691.10,chr1,12019441,12019552,TSS,False,16,112
ENSG00000143799.12,chr1,226359451,226361541,PAS,True,136,237
ENSG00000143799.12,chr1,226387162,226388755,PAS,False,15,132
ENSG00000143799.12,chr1,226392198,226392317,TSS,True,216,247
ENSG00000143799.12,chr1,226407809,226408163,TSS,True,197,247
ENSG00000143799.12,chr1,226390409,226390626,TSS,True,202,246
ENSG00000143799.12,chr1,226379572,226379642,TSS,True,43,121
ENSG00000162377.5,chr1,52698220,52698347,TSS,False,42,100
ENSG00000158710.14,chr1,159925449,159925570,TSS,True,52,227
ENSG00000155366.16,chr1,112703806,112707077,ES,False,137,167
ENSG00000155366.16,chr1,112707077,112707369,TSS,False,41,209
ENSG00000155366.16,chr1,112705099,112705170,TSS,True,181,209
ENSG00000168275.14,chr1,234373461,234373678,TSS,True,39,200
ENSG00000168275.14,chr1,234373760,234374389,TSS,True,165,200
ENSG00000116560.10,chr1,35187202,35187246,TSS,True,94,227
ENSG00000135778.11,chr1,232950744,232956346,ES,False,42,169
ENSG00000162493.16,chr1,13614405,13615904,5AS,False,90,215
ENSG00000162493.16,chr1,13583729,13584100,TSS,False,33,233
ENSG00000117399.13,chr1,43358934,43359006,TSS,False,61,244
ENSG00000117399.13,chr1,43358981,43359396,TSS,True,218,244
ENSG00000117448.13,chr1,45551155,45561788,ES,False,255,319
ENSG00000117448.13,chr1,45568177,45568926,ES,False,60,360
ENSG00000117448.13,chr1,45550803,45551155,TSS,True,119,381
ENSG00000117448.13,chr1,45550780,45550876,TSS,True,295,381
ENSG00000203667.9,chr1,244835756,244842194,ES,False,38,139
ENSG00000203667.9,chr1,244834883,244835756,TSS,True,21,168
ENSG00000214114.8,chr1,38873290,38873382,TSS,True,16,122
ENSG00000189171.14,chr1,153627482,153627603,TSS,True,22,206
ENSG00000142676.14,chr1,23694788,23695797,IR,True,87,107
ENSG00000142676.14,chr1,23691780,23691829,TSS,False,1073,9123
ENSG00000265241.6,chr1,145926883,145927017,3AS,False,90,713
ENSG00000143436.10,chr1,151763326,151763597,TSS,True,23,212
ENSG00000134690.10,chr1,37692480,37692784,TSS,True,105,120
ENSG00000134684.10,chr1,32817187,32818150,TSS,True,32,251
ENSG00000133226.16,chr1,24642289,24643347,TSS,True,53,125
ENSG00000116455.13,chr1,111441389,111442024,ES,False,120,136
ENSG00000132780.16,chr1,45606591,45613168,ES,False,85,339
ENSG00000132780.16,chr1,45583592,45584205,TSS,True,366,717
ENSG00000132780.16,chr1,45607335,45608337,TSS,True,520,684
ENSG00000132780.16,chr1,45615330,45615471,TSS,True,567,662
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,536,827
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,383,920
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,629,920
ENSG00000117360.12,chr1,150321454,150321592,TSS,True,121,149
ENSG00000117360.12,chr1,150344428,150344547,TSS,True,131,149
ENSG00000117360.12,chr1,150346015,150346136,TSS,True,61,149
ENSG00000143811.18,chr1,225924043,225924319,TSS,True,29,178
ENSG00000155380.11,chr1,112956034,112956339,TSS,False,142,423
ENSG00000169504.14,chr1,24745325,24745625,TSS,True,91,152
ENSG00000162385.10,chr1,53228954,53235576,ES,False,93,470
ENSG00000162385.10,chr1,53238360,53238527,TSS,True,240,711
ENSG00000117523.16,chr1,171512200,171513000,3AS,False,27,144
ENSG00000117523.16,chr1,171514630,171515733,5AS,False,33,149
ENSG00000117523.16,chr1,171485473,171485735,TSS,True,45,190
ENSG00000117523.16,chr1,171509148,171513172,TSS,True,148,170
ENSG00000117523.16,chr1,171532342,171532830,PAS,True,54,175
ENSG00000117523.16,chr1,171515733,171515809,PAS,True,152,169
ENSG00000053372.4,chr1,19251552,19251863,TSS,False,26,127
ENSG00000053372.4,chr1,19251567,19252248,TSS,True,114,127
ENSG00000163866.8,chr1,34859676,34859812,TSS,False,16,124
ENSG00000121766.15,chr1,31297075,31310043,5AS,False,145,167
ENSG00000121766.15,chr1,31310164,31319108,ES,False,135,166
ENSG00000121766.15,chr1,31296964,31297075,TSS,False,79,231
ENSG00000116661.10,chr1,11649944,11650039,TSS,True,57,105
ENSG00000163399.15,chr1,116400160,116401006,TSS,True,174,235
ENSG00000163399.15,chr1,116399861,116401260,TSS,False,208,235
ENSG00000136628.17,chr1,220046342,220046692,TSS,True,53,104
ENSG00000060688.12,chr1,31296610,31296808,TSS,True,34,171
ENSG00000134697.12,chr1,37595758,37595983,TSS,True,49,121
ENSG00000134697.12,chr1,37568850,37570413,TSS,True,83,119
ENSG00000065978.18,chr1,42695254,42696944,TSS,True,521,730
ENSG00000065978.18,chr1,42697187,42697262,TSS,True,497,730
ENSG00000065978.18,chr1,42700997,42701046,TSS,True,537,725
ENSG00000163468.14,chr1,156338153,156338331,TSS,True,246,1369
ENSG00000163468.14,chr1,156310949,156311125,TSS,True,1202,1341
ENSG00000143256.4,chr1,161117951,161118057,TSS,True,167,741
ENSG00000143256.4,chr1,161102286,161102377,TSS,True,607,741
ENSG00000010165.19,chr1,171781628,171782120,TSS,True,79,127
ENSG00000125944.19,chr1,23338608,23344210,ES,False,199,341
ENSG00000125944.19,chr1,23341017,23344210,3AS,False,74,142
ENSG00000125944.19,chr1,23309522,23311066,PAS,True,82,372
ENSG00000125944.19,chr1,23309785,23311322,PAS,True,304,370
ENSG00000125944.19,chr1,23344210,23344650,TSS,True,243,584
ENSG00000091483.6,chr1,241519590,241519786,TSS,False,27,132
ENSG00000131236.16,chr1,40040240,40040801,TSS,True,239,304
ENSG00000131236.16,chr1,40040243,40040783,TSS,True,262,304
ENSG00000131236.16,chr1,40070433,40070512,TSS,False,200,292
ENSG00000131236.16,chr1,40060075,40060170,TSS,True,228,304
ENSG00000092621.12,chr1,119711850,119712160,TSS,True,444,1242
ENSG00000092621.12,chr1,119721166,119721321,TSS,True,921,1242
ENSG00000180198.16,chr1,28529939,28531802,ES,False,95,114
ENSG00000180198.16,chr1,28518216,28518308,TSS,True,208,299
ENSG00000180198.16,chr1,28537831,28539198,PAS,True,13,127
ENSG00000132485.13,chr1,71065137,71066775,ES,False,67,155
ENSG00000132485.13,chr1,71069362,71070826,IR,True,159,192
ENSG00000132485.13,chr1,71063290,71065137,PAS,True,47,206
ENSG00000132485.13,chr1,71063290,71070996,PAS,True,177,205
ENSG00000132485.13,chr1,71080939,71081062,TSS,True,31,217
ENSG00000120948.17,chr1,11012634,11012743,TSS,True,630,938
ENSG00000120948.17,chr1,11022123,11025492,PAS,True,43,325
ENSG00000143545.8,chr1,153986112,153986377,TSS,True,185,602
ENSG00000054118.14,chr1,36224276,36224505,TSS,True,66,247
ENSG00000054118.14,chr1,36303795,36305357,PAS,True,196,229
ENSG00000116857.16,chr1,201154444,201154501,TSS,True,54,125
ENSG00000116857.16,chr1,201153857,201154439,TSS,True,106,125
ENSG00000177954.12,chr1,153990802,153991114,5AS,False,84,115
ENSG00000177954.12,chr1,153990761,153990802,TSS,False,50,137
ENSG00000177954.12,chr1,153990761,153991034,TSS,False,107,137
ENSG00000143570.17,chr1,153963494,153963554,TSS,True,133,468
ENSG00000143570.17,chr1,153962528,153962754,TSS,True,413,468
ENSG00000159352.15,chr1,151254726,151254808,TSS,True,73,383
ENSG00000162384.13,chr1,53220569,53220641,TSS,True,32,125
ENSG00000162384.13,chr1,53218413,53220614,TSS,True,107,121
ENSG00000116747.12,chr1,193058629,193059776,TSS,True,20,114
ENSG00000215845.10,chr1,161038075,161038879,ES,False,80,196
ENSG00000215845.10,chr1,161038634,161038879,3AS,True,14,117
ENSG00000031698.12,chr1,109213843,109214128,TSS,True,182,459
ENSG00000031698.12,chr1,109230875,109231021,TSS,True,367,451
ENSG00000031698.12,chr1,109236047,109236106,TSS,True,396,449
ENSG00000117724.12,chr1,214629045,214629158,PAS,True,91,158
ENSG00000117724.12,chr1,214619128,214619173,PAS,True,125,156
ENSG00000117724.12,chr1,214614831,214615000,PAS,True,119,156
ENSG00000116679.15,chr1,185316952,185317392,TSS,True,76,125
ENSG00000183431.11,chr1,37989869,37990648,TSS,True,90,115
ENSG00000164346.9,chr5,74767240,74767363,TSS,True,24,199
ENSG00000164346.9,chr5,74776603,74776906,PAS,True,22,195
ENSG00000113013.13,chr5,138575237,138575684,TSS,True,109,297
ENSG00000113013.13,chr5,138558552,138559332,TSS,False,246,284
ENSG00000171421.12,chr5,1798947,1799791,5AS,False,70,148
ENSG00000171421.12,chr5,1799770,1799839,TSS,True,182,260
ENSG00000171421.12,chr5,1799791,1799871,TSS,True,190,260
ENSG00000083312.17,chr5,72848097,72848251,TSS,True,62,126
ENSG00000113140.10,chr5,151686864,151687036,TSS,True,54,282
ENSG00000164611.12,chr5,160421786,160421891,TSS,True,90,685
ENSG00000113407.13,chr5,33440764,33441143,TSS,True,49,364
ENSG00000133835.15,chr5,119452434,119452633,TSS,True,58,149
ENSG00000133835.15,chr5,119531297,119531404,TSS,True,113,140
ENSG00000170445.13,chr5,140691214,140691393,TSS,True,58,163
ENSG00000170445.13,chr5,140675016,140676102,TSS,True,116,159
ENSG00000146007.10,chr5,140700442,140700478,TSS,True,20,147
ENSG00000038274.16,chr5,163505565,163505749,TSS,True,65,105
ENSG00000038274.16,chr5,163503225,163503424,TSS,True,49,106
ENSG00000205302.6,chr5,122775030,122775211,TSS,False,22,134
ENSG00000172062.16,chr5,70925045,70925184,TSS,True,193,302
ENSG00000172062.16,chr5,70952438,70953015,PAS,False,12,117
ENSG00000188725.7,chr5,61162216,61162474,TSS,True,17,108
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,23,131
ENSG00000213585.10,chr5,134004646,134004776,TSS,True,40,171
ENSG00000145833.15,chr5,134758740,134758955,TSS,True,84,235
ENSG00000145833.15,chr5,134817537,134817714,TSS,True,107,136
ENSG00000145833.15,chr5,134828658,134831112,PAS,True,102,226
ENSG00000145833.15,chr5,134770902,134770991,PAS,True,122,168
ENSG00000145833.15,chr5,134773695,134774552,PAS,True,137,168
ENSG00000131732.11,chr5,81301582,81301670,TSS,True,72,128
ENSG00000131732.11,chr5,81301613,81301698,TSS,True,74,128
ENSG00000048162.20,chr5,176384283,176385220,3AS,False,112,450
ENSG00000048162.20,chr5,176383935,176384374,PAS,True,150,466
ENSG00000048162.20,chr5,176383940,176384283,PAS,True,363,475
ENSG00000172058.15,chr5,70900668,70900876,TSS,True,50,261
ENSG00000113356.11,chr5,90475020,90485534,3AS,False,54,138
ENSG00000113356.11,chr5,90497706,90501908,3AS,True,28,123
ENSG00000113356.11,chr5,90474826,90475020,TSS,True,67,212
ENSG00000113356.11,chr5,90512052,90514557,PAS,True,41,151
ENSG00000113356.11,chr5,90490592,90492457,PAS,False,131,149
ENSG00000113575.9,chr5,134225759,134226276,TSS,True,75,520
ENSG00000131459.12,chr5,180300667,180301608,PAS,False,17,135
ENSG00000131459.12,chr5,180353210,180353374,TSS,True,106,141
ENSG00000131459.12,chr5,180313806,180314401,TSS,True,36,127
ENSG00000197451.11,chr5,178209447,178210552,ES,False,386,917
ENSG00000197451.11,chr5,178209417,178209447,TSS,True,850,1756
ENSG00000113328.18,chr5,163437664,163437764,IR,False,152,299
ENSG00000113328.18,chr5,163437578,163437804,TSS,True,180,317
ENSG00000113328.18,chr5,163437594,163437664,TSS,True,165,317
ENSG00000145907.14,chr5,151772036,151786602,3AS,False,98,297
ENSG00000145907.14,chr5,151771913,151772036,TSS,True,205,503
ENSG00000153006.15,chr5,64754362,64768504,ES,False,139,170
ENSG00000153006.15,chr5,64718147,64724573,PAS,False,29,181
ENSG00000153006.15,chr5,64728108,64728179,PAS,True,160,180
ENSG00000037241.7,chr5,172959423,172959468,TSS,False,46,205
ENSG00000164615.4,chr5,134738792,134743986,ES,False,17,111
ENSG00000164615.4,chr5,134738792,134750758,ES,True,19,141
ENSG00000164615.4,chr5,134741523,134750758,ES,True,16,134
ENSG00000164615.4,chr5,134738497,134738792,TSS,True,35,179
ENSG00000164615.4,chr5,134741061,134741523,TSS,True,150,179
ENSG00000120727.12,chr5,139341823,139341980,TSS,True,517,1181
ENSG00000120727.12,chr5,139363761,139363922,TSS,True,692,1181
ENSG00000145736.14,chr5,71034961,71035796,PAS,True,58,101
ENSG00000145736.14,chr5,71052915,71055457,PAS,True,45,100
ENSG00000145736.14,chr5,71067654,71067732,TSS,True,72,101
ENSG00000145736.14,chr5,71067493,71067693,TSS,True,42,101
ENSG00000086189.9,chr5,62403693,62403938,TSS,True,88,167
ENSG00000164405.10,chr5,132866687,132866868,5AS,False,854,963
ENSG00000164405.10,chr5,132866687,132867487,5AS,False,17,127
ENSG00000164405.10,chr5,132866585,132866687,TSS,True,159,1030
ENSG00000164405.10,chr5,132866638,132866691,TSS,True,920,1030
ENSG00000153015.15,chr5,65018158,65020537,PAS,True,127,260
ENSG00000153015.15,chr5,64885442,64885537,PAS,True,200,258
ENSG00000153015.15,chr5,64804228,64806271,PAS,True,208,258
ENSG00000113141.17,chr5,140647797,140647924,TSS,True,72,171
ENSG00000113141.17,chr5,140659003,140659164,TSS,False,109,163
ENSG00000164265.8,chr5,147870696,147871679,TSS,False,229,295
ENSG00000164265.8,chr5,147871136,147872321,TSS,False,196,295
ENSG00000174695.9,chr5,83077320,83077466,TSS,True,44,237
ENSG00000204628.11,chr5,181241639,181242169,IR,False,178,198
ENSG00000150753.11,chr5,10250169,10250445,TSS,True,221,946
ENSG00000113552.15,chr5,142012994,142013053,TSS,False,40,148
ENSG00000145592.13,chr5,40835182,40835284,TSS,False,859,7461
ENSG00000145592.13,chr5,40834470,40835213,TSS,True,6650,7460
ENSG00000145781.8,chr5,116084932,116085093,TSS,True,22,128
ENSG00000145741.15,chr5,73498558,73499133,5AS,False,2569,2870
ENSG00000145741.15,chr5,73498430,73498799,TSS,True,2622,2916
ENSG00000145741.15,chr5,73498425,73498558,TSS,True,347,2916
ENSG00000213523.10,chr5,140551169,140557146,ES,False,21,170
ENSG00000213523.10,chr5,140557272,140557427,IR,False,123,171
ENSG00000213523.10,chr5,140557427,140557472,TSS,True,59,183
ENSG00000213523.10,chr5,140557146,140557456,TSS,True,133,183
ENSG00000112972.14,chr5,43313355,43313488,TSS,True,128,189
ENSG00000113312.10,chr5,160009190,160010499,5AS,False,20,193
ENSG00000113312.10,chr5,160009107,160009193,TSS,True,48,222
ENSG00000164904.17,chr5,126595006,126595334,TSS,True,129,405
ENSG00000145912.8,chr5,178153657,178153918,TSS,True,92,862
ENSG00000170584.10,chr5,163459861,163460386,TSS,True,16,154
ENSG00000170606.14,chr5,133051928,133052357,TSS,True,225,323
ENSG00000170606.14,chr5,133097161,133097286,TSS,True,186,321
ENSG00000073578.16,chr5,218010,218418,TSS,True,47,108
ENSG00000073578.16,chr5,227460,228333,TSS,True,71,108
ENSG00000153037.14,chr5,112864732,112867403,3AS,False,194,232
ENSG00000153037.14,chr5,112867403,112867908,PAS,True,39,233
ENSG00000153037.14,chr5,112867371,112867907,PAS,True,195,233
ENSG00000169045.17,chr5,179623164,179623635,5AS,False,101,183
ENSG00000169045.17,chr5,179623594,179623711,TSS,True,216,298
ENSG00000169045.17,chr5,179623635,179623882,TSS,True,196,298
ENSG00000164587.12,chr5,150447735,150449491,5AS,True,368,900
ENSG00000164587.12,chr5,150449702,150449742,TSS,False,1514,7687
ENSG00000205572.9,chr5,70025261,70025458,TSS,True,66,280
ENSG00000205572.9,chr5,70025520,70025731,TSS,True,245,280
ENSG00000169223.14,chr5,177351451,177353179,TSS,False,71,249
ENSG00000085231.13,chr5,69369462,69369542,TSS,True,12,118
ENSG00000113161.15,chr5,75337177,75337300,TSS,True,77,135
ENSG00000113161.15,chr5,75359510,75359556,TSS,True,96,125
ENSG00000134986.13,chr5,111757135,111757224,TSS,True,55,412
ENSG00000127022.14,chr5,179698902,179699102,TSS,True,305,452
ENSG00000127022.14,chr5,179728590,179731653,PAS,True,32,198
ENSG00000015479.18,chr5,139293607,139293805,TSS,True,71,154
ENSG00000015479.18,chr5,139293749,139294028,TSS,True,128,154
ENSG00000015479.18,chr5,139325563,139325662,TSS,True,111,126
ENSG00000015479.18,chr5,139329344,139331366,PAS,True,28,153
ENSG00000113643.8,chr5,168486440,168486543,TSS,True,46,271
ENSG00000184840.11,chr5,177592168,177592398,TSS,True,204,747
ENSG00000133706.17,chr5,146113017,146114311,PAS,True,64,140
ENSG00000133706.17,chr5,146160389,146160486,PAS,True,100,122
ENSG00000133706.17,chr5,146168128,146168265,PAS,False,100,122
ENSG00000133706.17,chr5,146182487,146182677,TSS,True,52,155
ENSG00000205571.13,chr5,70049625,70049766,TSS,True,41,140
ENSG00000205571.13,chr5,70077018,70077595,PAS,True,12,103
ENSG00000113657.12,chr5,147397665,147397842,TSS,True,146,184
ENSG00000113657.12,chr5,147453548,147453925,TSS,True,165,187
ENSG00000113732.8,chr5,172983770,172983964,TSS,True,85,518
ENSG00000214736.7,chr6,41789336,41789567,3AS,False,366,553
ENSG00000214736.7,chr6,41789530,41789893,PAS,True,378,568
ENSG00000214736.7,chr6,41789567,41789894,PAS,False,190,568
ENSG00000204531.17,chr6,31170215,31170695,TSS,True,1274,6073
ENSG00000029363.16,chr6,136256857,136261115,PAS,True,125,181
ENSG00000029363.16,chr6,136271766,136272079,PAS,True,108,157
ENSG00000029363.16,chr6,136276055,136276508,PAS,True,82,122
ENSG00000029363.16,chr6,136289712,136289847,TSS,True,101,193
ENSG00000029363.16,chr6,136275842,136276497,TSS,True,110,136
ENSG00000029363.16,chr6,136277864,136278775,TSS,False,157,185
ENSG00000060762.18,chr6,166382805,166383002,TSS,True,20,119
ENSG00000060762.18,chr6,166365973,166365994,TSS,True,107,119
ENSG00000111802.13,chr6,24649916,24651069,PAS,True,15,133
ENSG00000048544.5,chr6,42217801,42217875,TSS,False,30,132
ENSG00000204264.9,chr6,32843849,32844047,TSS,True,67,108
ENSG00000204264.9,chr6,32844278,32844637,TSS,False,61,108
ENSG00000137309.19,chr6,34240882,34242711,5AS,False,70,280
ENSG00000137309.19,chr6,34236837,34236963,TSS,False,273,551
ENSG00000146223.14,chr6,42879951,42883450,ES,False,43,283
ENSG00000146223.14,chr6,42879602,42879951,TSS,True,53,362
ENSG00000146223.14,chr6,42886255,42889889,PAS,False,33,326
ENSG00000204387.13,chr6,31835451,31837235,ES,False,179,223
ENSG00000204387.13,chr6,31834913,31835200,TSS,True,38,241
ENSG00000132424.15,chr6,99402710,99404602,ES,False,19,123
ENSG00000132424.15,chr6,99403882,99404602,IR,False,104,129
ENSG00000132424.15,chr6,99414686,99416348,3AS,True,30,171
ENSG00000132424.15,chr6,99414690,99425214,ES,False,28,170
ENSG00000132424.15,chr6,99398049,99400311,PAS,False,241,269
ENSG00000132424.15,chr6,99398049,99401630,PAS,True,105,257
ENSG00000132424.15,chr6,99408137,99408271,PAS,False,148,213
ENSG00000132424.15,chr6,99425214,99425976,TSS,True,96,298
ENSG00000132424.15,chr6,99402539,99404403,TSS,True,180,217
ENSG00000120437.8,chr6,159761985,159762142,TSS,False,547,931
ENSG00000120437.8,chr6,159775012,159775313,TSS,True,767,916
