gene,chr,start,end,splice_type,novel,endothelial_cell_of_umbilical_vein_ENCFF600UQU_in_cov,endothelial_cell_of_umbilical_vein_ENCFF600UQU_total_cov
ENSG00000179526.16,chr8,144103552,144104905,TSS,True,70,292
ENSG00000104738.17,chr8,47960498,47961014,TSS,True,49,150
ENSG00000164754.14,chr8,116874610,116874896,TSS,False,63,178
ENSG00000164754.14,chr8,116866585,116866763,TSS,True,150,178
ENSG00000071894.16,chr8,144409288,144410022,TSS,False,146,187
ENSG00000071894.16,chr8,144409014,144409325,TSS,True,139,187
ENSG00000071894.16,chr8,144401429,144401565,TSS,True,152,186
ENSG00000120992.17,chr8,54101754,54102030,TSS,True,44,439
ENSG00000165102.14,chr8,43140378,43140614,TSS,True,15,121
ENSG00000165102.14,chr8,43199387,43202827,PAS,True,17,110
ENSG00000147471.11,chr8,37762593,37762758,TSS,True,20,171
ENSG00000147471.11,chr8,37777972,37779768,PAS,True,40,166
ENSG00000147471.11,chr8,37767826,37768450,PAS,True,147,164
ENSG00000104312.7,chr8,89757473,89758233,TSS,True,116,194
ENSG00000104442.9,chr8,65633997,65634211,TSS,False,30,117
ENSG00000155096.13,chr8,102863806,102864170,TSS,True,16,109
ENSG00000164687.10,chr8,81280532,81280674,TSS,False,441,1144
ENSG00000164687.10,chr8,81283927,81283974,TSS,True,722,1144
ENSG00000120896.13,chr8,22566713,22566821,IR,False,131,161
ENSG00000120896.13,chr8,22565287,22565872,TSS,True,151,225
ENSG00000120896.13,chr8,22565924,22566193,TSS,True,199,225
ENSG00000104219.12,chr8,17155973,17156853,TSS,False,11,101
ENSG00000104341.16,chr8,97775787,97776108,TSS,True,89,281
ENSG00000091879.13,chr8,6519991,6521177,3AS,False,127,189
ENSG00000091879.13,chr8,6499639,6503261,PAS,True,27,218
ENSG00000091879.13,chr8,6562646,6563488,TSS,True,27,227
ENSG00000187954.12,chr8,144449579,144450770,PAS,True,148,209
ENSG00000187954.12,chr8,144451120,144452570,PAS,True,155,202
ENSG00000187954.12,chr8,144462282,144462876,TSS,True,27,121
ENSG00000198363.17,chr8,61638360,61642887,3AS,False,51,326
ENSG00000198363.17,chr8,61644632,61651049,ES,False,70,331
ENSG00000198363.17,chr8,61499796,61503509,PAS,True,253,354
ENSG00000198363.17,chr8,61623699,61626280,PAS,True,118,344
ENSG00000147533.16,chr8,41506012,41507058,3AS,False,114,131
ENSG00000147533.16,chr8,41490558,41490617,TSS,False,21,137
ENSG00000158941.16,chr8,22604637,22604842,TSS,True,60,152
ENSG00000169398.19,chr8,140675499,140700890,ES,False,19,172
ENSG00000169398.19,chr8,140864399,140890542,ES,False,39,171
ENSG00000169398.19,chr8,140890769,141001124,ES,False,50,142
ENSG00000169398.19,chr8,140658381,140659678,PAS,True,28,202
ENSG00000169398.19,chr8,141001124,141001674,TSS,True,63,209
ENSG00000169398.19,chr8,141000879,141001122,TSS,True,176,209
ENSG00000104368.17,chr8,42207493,42207677,TSS,True,54,314
ENSG00000168487.18,chr8,22164896,22165553,TSS,True,44,124
ENSG00000168487.18,chr8,22201117,22201482,PAS,True,60,105
ENSG00000168487.18,chr8,22211593,22212326,PAS,True,48,112
ENSG00000134013.15,chr8,23403953,23404194,TSS,True,192,663
ENSG00000147649.9,chr8,97713661,97713735,PAS,True,189,215
ENSG00000147649.9,chr8,97724599,97730251,PAS,True,30,217
ENSG00000169490.16,chr8,38995405,38996212,3AS,False,183,204
ENSG00000169490.16,chr8,38996212,38996517,TSS,True,31,235
ENSG00000161016.17,chr8,144792365,144792428,TSS,False,573,1961
ENSG00000161016.17,chr8,144791991,144792215,TSS,True,1745,1961
ENSG00000161016.17,chr8,144792244,144792390,TSS,True,1729,1961
ENSG00000158669.11,chr8,41578038,41578278,TSS,True,31,168
ENSG00000168077.13,chr8,27633723,27634207,TSS,True,41,174
ENSG00000168077.13,chr8,27670899,27673018,PAS,False,16,146
ENSG00000176731.11,chr8,85214631,85217385,ES,False,27,173
ENSG00000176731.11,chr8,85217502,85220305,ES,False,114,160
ENSG00000164733.20,chr8,11844241,11845660,3AS,True,24,109
ENSG00000164733.20,chr8,11853479,11868000,ES,False,3363,3820
ENSG00000104522.15,chr8,143614453,143614623,IR,False,177,213
ENSG00000104522.15,chr8,143617473,143618177,TSS,False,31,220
ENSG00000185122.10,chr8,144312244,144313510,ES,False,393,440
ENSG00000077782.20,chr8,38467980,38468832,TSS,True,50,119
ENSG00000153310.19,chr8,129939607,129939904,TSS,True,109,153
ENSG00000153310.19,chr8,130016369,130016704,TSS,True,65,155
ENSG00000179950.13,chr8,143818534,143821596,ES,False,369,697
ENSG00000179950.13,chr8,143821913,143829279,ES,False,158,678
ENSG00000179950.13,chr8,143824396,143829279,3AS,False,89,520
ENSG00000179950.13,chr8,143829279,143829376,TSS,True,161,839
ENSG00000179950.13,chr8,143816909,143816967,TSS,True,733,836
ENSG00000170791.17,chr8,56214667,56216432,3AS,False,78,102
ENSG00000160932.10,chr8,143018586,143020887,3AS,False,42,147
ENSG00000160932.10,chr8,143018463,143018586,TSS,True,22,169
ENSG00000164924.17,chr8,100951928,100952852,TSS,True,431,1363
ENSG00000168672.3,chr8,126558033,126558478,TSS,False,91,122
ENSG00000147419.17,chr8,27752587,27762418,ES,False,21,155
ENSG00000129422.14,chr8,17643300,17646139,PAS,True,27,185
ENSG00000129422.14,chr8,17697256,17697702,TSS,False,272,391
ENSG00000147535.16,chr8,38267960,38268370,IR,False,147,183
ENSG00000147535.16,chr8,38268461,38268881,IR,False,128,168
ENSG00000147535.16,chr8,38263118,38264604,PAS,True,140,201
ENSG00000147535.16,chr8,38266979,38267391,PAS,True,97,195
ENSG00000147535.16,chr8,38269125,38269564,TSS,False,55,204
ENSG00000147813.15,chr8,143575093,143575190,IR,False,153,177
ENSG00000147813.15,chr8,143577943,143578092,IR,False,160,180
ENSG00000147813.15,chr8,143578092,143578621,TSS,True,28,188
ENSG00000129691.15,chr8,38105516,38105738,TSS,True,22,120
ENSG00000129691.15,chr8,38105528,38106139,TSS,True,104,120
ENSG00000104529.17,chr8,143586849,143597347,3AS,False,106,779
ENSG00000104529.17,chr8,143597347,143598252,TSS,True,96,878
ENSG00000164741.14,chr8,13132943,13133293,TSS,True,221,282
ENSG00000156482.10,chr8,98045507,98045561,TSS,False,194,1090
ENSG00000156482.10,chr8,98045346,98045513,TSS,True,954,1090
ENSG00000173530.5,chr8,23163785,23164186,TSS,False,43,385
ENSG00000104679.10,chr8,23288081,23288157,TSS,True,16,132
ENSG00000104472.9,chr8,140511646,140515125,ES,False,24,135
ENSG00000120533.12,chr8,109334402,109336127,5AS,False,77,389
ENSG00000120533.12,chr8,109334320,109334474,TSS,True,100,405
ENSG00000120533.12,chr8,109333553,109334402,TSS,False,326,405
ENSG00000147526.19,chr8,38787178,38787743,TSS,True,73,129
ENSG00000147457.13,chr8,23246617,23246994,TSS,True,16,110
ENSG00000168078.9,chr8,27833133,27837709,5AS,False,30,159
ENSG00000168078.9,chr8,27837709,27837866,TSS,True,140,170
ENSG00000168078.9,chr8,27837651,27837829,TSS,True,41,170
ENSG00000154582.16,chr8,73959818,73972076,ES,False,322,381
ENSG00000154582.16,chr8,73959818,73972244,ES,True,164,187
ENSG00000154582.16,chr8,73972076,73972286,TSS,True,227,623
ENSG00000154582.16,chr8,73972244,73972296,TSS,True,431,623
ENSG00000130193.7,chr8,142727168,142727859,TSS,True,19,136
ENSG00000175324.9,chr8,38163840,38171964,ES,False,24,170
ENSG00000175324.9,chr8,38176274,38176720,TSS,True,20,172
ENSG00000136997.17,chr8,127736623,127738250,3AS,False,26,166
ENSG00000136997.17,chr8,127736050,127736623,TSS,True,37,206
ENSG00000136997.17,chr8,127738311,127739019,TSS,True,178,206
ENSG00000235173.6,chr8,144137751,144138428,TSS,True,13,101
ENSG00000164932.12,chr8,103371326,103371806,TSS,True,16,152
ENSG00000179632.9,chr8,144106464,144106554,IR,False,300,342
ENSG00000104331.8,chr8,56993198,56993867,TSS,True,22,194
ENSG00000155189.11,chr8,6708344,6708887,TSS,False,24,233
ENSG00000120889.12,chr8,23028441,23028528,IR,False,80,201
ENSG00000120889.12,chr8,23068750,23069112,TSS,True,62,260
ENSG00000160948.13,chr8,144428488,144428582,TSS,True,59,357
ENSG00000137575.11,chr8,58572314,58575902,3AS,False,174,733
ENSG00000156804.7,chr8,123497888,123503462,PAS,True,41,107
ENSG00000156804.7,chr8,123526982,123527254,PAS,False,69,105
ENSG00000156804.7,chr8,123540898,123541595,TSS,True,22,127
ENSG00000104635.13,chr8,22367230,22367408,TSS,True,16,105
ENSG00000198791.11,chr8,17230848,17232426,IR,True,155,178
ENSG00000198791.11,chr8,17226029,17230848,PAS,True,36,193
ENSG00000198791.11,chr8,17229227,17232537,PAS,True,170,193
ENSG00000198791.11,chr8,17246674,17246871,TSS,True,51,226
ENSG00000254093.8,chr8,10839737,10839893,TSS,False,87,118
ENSG00000147586.9,chr8,80029904,80029976,TSS,False,98,112
ENSG00000147586.9,chr8,80030020,80030272,TSS,True,89,112
ENSG00000147586.9,chr8,80030053,80030271,TSS,True,97,112
ENSG00000147586.9,chr8,80030035,80030279,TSS,True,59,112
ENSG00000178719.16,chr8,143990042,143990199,TSS,False,64,109
ENSG00000178719.16,chr8,143990057,143990311,TSS,True,92,109
ENSG00000178719.16,chr8,143990596,143991602,TSS,True,96,109
ENSG00000178719.16,chr8,143991836,143992373,TSS,True,98,109
ENSG00000171033.12,chr8,78516468,78572810,ES,True,218,245
ENSG00000171033.12,chr8,78516468,78598357,ES,False,79,325
ENSG00000070756.15,chr8,100721390,100722092,TSS,True,371,800
ENSG00000070756.15,chr8,100706650,100706798,TSS,True,499,800
ENSG00000120885.21,chr8,27614654,27614703,TSS,True,31,218
ENSG00000185803.9,chr8,144359065,144359187,3AS,True,21,146
ENSG00000185803.9,chr8,144358554,144359065,TSS,True,46,195
ENSG00000133872.13,chr8,30070059,30082846,ES,False,54,407
ENSG00000168522.12,chr8,43056304,43056546,TSS,True,19,178
ENSG00000103642.11,chr15,63141279,63142059,PAS,True,25,101
ENSG00000103642.11,chr15,63129484,63131449,PAS,True,81,100
ENSG00000205502.3,chr15,62165194,62165285,TSS,False,20,176
ENSG00000181026.14,chr15,88621258,88621382,TSS,False,30,102
ENSG00000181026.14,chr15,88626139,88626749,TSS,True,90,102
ENSG00000159322.17,chr15,72752892,72755555,3AS,False,95,159
ENSG00000159322.17,chr15,72751294,72752895,PAS,True,118,185
ENSG00000159322.17,chr15,72751294,72752892,PAS,True,88,185
ENSG00000159322.17,chr15,72783458,72783781,TSS,True,23,190
ENSG00000166794.4,chr15,64162851,64163122,TSS,True,526,2525
ENSG00000128989.10,chr15,52568847,52569144,TSS,True,91,182
ENSG00000128989.10,chr15,52569115,52569167,TSS,True,122,182
ENSG00000137824.15,chr15,40735883,40736594,PAS,True,16,104
ENSG00000137824.15,chr15,40755082,40755282,TSS,True,92,154
ENSG00000137824.15,chr15,40755198,40755282,TSS,True,125,154
ENSG00000181991.15,chr15,88467782,88467910,3AS,False,62,238
ENSG00000181991.15,chr15,88477871,88479034,PAS,True,26,246
ENSG00000166825.13,chr15,89806806,89814771,3AS,False,130,246
ENSG00000166825.13,chr15,89814771,89815115,TSS,True,135,387
ENSG00000128951.13,chr15,48331479,48332267,5AS,False,25,187
ENSG00000128951.13,chr15,48331399,48332406,TSS,False,199,429
ENSG00000128951.13,chr15,48331409,48331795,TSS,True,270,429
ENSG00000137807.15,chr15,69423329,69426069,ES,False,75,121
ENSG00000137807.15,chr15,69440487,69444789,ES,False,84,123
ENSG00000137807.15,chr15,69414113,69414476,TSS,True,17,136
ENSG00000104064.17,chr15,50289665,50300788,3AS,False,20,128
ENSG00000104064.17,chr15,50300902,50301256,5AS,False,75,128
ENSG00000104064.17,chr15,50277251,50278784,PAS,True,49,128
ENSG00000104064.17,chr15,50283536,50286183,PAS,True,79,128
ENSG00000179335.18,chr15,74620225,74622493,ES,False,16,151
ENSG00000179335.18,chr15,74615703,74615898,TSS,False,22,162
ENSG00000179335.18,chr15,74629706,74630200,PAS,True,18,158
ENSG00000140374.15,chr15,76292700,76311349,ES,False,77,339
ENSG00000169609.13,chr15,83011496,83011639,TSS,True,36,103
ENSG00000138594.13,chr15,51829629,51829836,TSS,True,20,142
ENSG00000103855.17,chr15,73684201,73684460,TSS,True,37,140
ENSG00000260916.7,chr15,55354628,55356409,PAS,True,80,103
ENSG00000260916.7,chr15,55355238,55360944,PAS,True,24,100
ENSG00000260916.7,chr15,55408220,55408470,TSS,True,22,103
ENSG00000260916.7,chr15,55407846,55408373,TSS,False,88,103
ENSG00000140464.19,chr15,74024927,74033155,ES,False,35,106
ENSG00000140464.19,chr15,73994696,73994941,TSS,True,38,140
ENSG00000140464.19,chr15,74042988,74043345,PAS,True,105,127
ENSG00000140464.19,chr15,74034477,74036394,PAS,True,104,116
ENSG00000140464.19,chr15,74035171,74036394,PAS,False,66,116
ENSG00000140464.19,chr15,74044220,74046771,PAS,True,110,130
ENSG00000140553.17,chr15,90935330,90935543,5AS,False,81,165
ENSG00000140553.17,chr15,90935216,90935330,TSS,True,136,217
ENSG00000140553.17,chr15,90935268,90935375,TSS,True,132,217
ENSG00000140157.14,chr15,22838921,22851638,ES,False,152,239
ENSG00000140157.14,chr15,22838921,22851638,5AS,False,152,195
ENSG00000140157.14,chr15,22838643,22838921,TSS,True,58,299
ENSG00000182718.16,chr15,60386086,60397942,ME,False,729,833
ENSG00000166946.13,chr15,43185276,43185607,TSS,True,19,172
ENSG00000272888.6,chr15,92882676,92883186,TSS,True,109,182
ENSG00000137815.14,chr15,41417090,41417313,TSS,True,45,194
ENSG00000137815.14,chr15,41457671,41458747,PAS,True,89,152
ENSG00000137815.14,chr15,41480580,41482981,PAS,False,92,165
ENSG00000140416.20,chr15,63060939,63061712,3AS,False,91,102
ENSG00000140416.20,chr15,63061788,63062214,IR,False,105,117
ENSG00000140416.20,chr15,63042137,63042943,TSS,True,451,1159
ENSG00000140416.20,chr15,63048405,63048707,TSS,True,778,1155
ENSG00000198901.13,chr15,90967202,90969446,ES,False,88,146
ENSG00000198901.13,chr15,90967202,90969523,5AS,False,78,222
ENSG00000198901.13,chr15,90966037,90967202,PAS,True,38,272
ENSG00000198901.13,chr15,90994406,90994772,TSS,True,41,285
ENSG00000138614.14,chr15,65611097,65611613,TSS,True,45,103
ENSG00000138614.14,chr15,65610795,65611148,TSS,True,79,103
ENSG00000138614.14,chr15,65610685,65611205,TSS,True,89,103
ENSG00000166797.10,chr15,64075537,64088686,ES,False,46,221
ENSG00000140575.12,chr15,90388211,90388396,TSS,True,97,233
ENSG00000140575.12,chr15,90499994,90502239,PAS,True,85,215
ENSG00000140575.12,chr15,90390773,90391243,PAS,True,116,136
ENSG00000273749.4,chr15,22980286,22980440,TSS,True,50,205
ENSG00000166557.12,chr15,79311108,79311417,TSS,True,54,369
ENSG00000128463.12,chr15,34227846,34229752,ES,False,40,394
ENSG00000140564.11,chr15,90871538,90871605,TSS,False,180,259
ENSG00000166200.14,chr15,49137437,49139527,3AS,False,68,108
ENSG00000166200.14,chr15,49155524,49155647,TSS,True,16,122
ENSG00000131876.16,chr15,101295096,101295325,TSS,True,928,1205
ENSG00000028528.14,chr15,64095898,64096172,TSS,True,62,349
ENSG00000137845.14,chr15,58749479,58749821,TSS,True,37,187
ENSG00000128917.7,chr15,40929332,40929734,TSS,True,41,108
ENSG00000128917.7,chr15,40934887,40936930,TSS,True,93,107
ENSG00000167196.13,chr15,75904103,75913202,ES,False,22,147
ENSG00000167196.13,chr15,75903854,75904103,TSS,True,20,167
ENSG00000137804.12,chr15,41349241,41351032,3AS,False,249,693
ENSG00000137804.12,chr15,41358258,41365404,3AS,False,326,691
ENSG00000137804.12,chr15,41371684,41377195,ES,False,71,676
ENSG00000086666.18,chr15,80059809,80120327,ES,False,146,175
ENSG00000086666.18,chr15,80059654,80059809,TSS,True,121,298
ENSG00000086666.18,chr15,80072548,80072647,TSS,True,230,298
ENSG00000276550.4,chr15,22494656,22494955,TSS,True,195,244
ENSG00000138604.9,chr15,69268219,69272207,PAS,True,48,168
ENSG00000138604.9,chr15,69196414,69197459,PAS,False,120,167
ENSG00000179151.12,chr15,74695879,74696040,TSS,True,29,110
ENSG00000128739.22,chr15,24954852,24955062,TSS,True,92,473
ENSG00000128739.22,chr15,24856512,24856716,TSS,True,409,475
ENSG00000117899.10,chr15,80989578,80989911,TSS,True,39,383
ENSG00000140525.17,chr15,89243946,89244033,TSS,True,84,116
ENSG00000140525.17,chr15,89243953,89244067,TSS,True,72,116
ENSG00000140497.16,chr15,74843794,74844892,IR,True,36,239
ENSG00000140497.16,chr15,74843729,74845217,PAS,True,39,244
ENSG00000140497.16,chr15,74843723,74843794,PAS,True,220,256
ENSG00000137801.10,chr15,39581076,39581228,TSS,True,2792,3210
ENSG00000137801.10,chr15,39589784,39590023,TSS,True,2011,3200
ENSG00000185787.14,chr15,78872781,78873057,TSS,True,115,807
ENSG00000103978.15,chr15,42228820,42233212,ME,False,15,122
ENSG00000103978.15,chr15,42273254,42273556,TSS,True,16,143
ENSG00000242028.6,chr15,43797363,43800784,TSS,True,294,657
ENSG00000166503.8,chr15,83207330,83208071,TSS,True,109,505
ENSG00000166503.8,chr15,83163998,83164076,TSS,True,452,505
ENSG00000138629.15,chr15,74458896,74461107,5AS,False,70,164
ENSG00000138629.15,chr15,74461036,74461177,TSS,False,152,236
ENSG00000138629.15,chr15,74461107,74461179,TSS,True,163,236
ENSG00000103966.10,chr15,41972258,41972597,TSS,True,52,464
ENSG00000140474.13,chr15,74840316,74840497,IR,False,67,100
ENSG00000140474.13,chr15,74843003,74843454,TSS,True,27,111
ENSG00000140474.13,chr15,74842074,74843156,TSS,True,98,111
ENSG00000183578.7,chr15,51094543,51094906,TSS,True,21,103
ENSG00000136404.15,chr15,83119681,83121920,5AS,False,91,106
ENSG00000136404.15,chr15,83107058,83107772,TSS,True,23,131
ENSG00000137831.14,chr15,70676591,70678098,ES,False,51,270
ENSG00000137831.14,chr15,70763329,70763564,TSS,True,266,311
ENSG00000137831.14,chr15,70701876,70702333,TSS,True,93,311
ENSG00000166803.12,chr15,64366075,64380957,ES,False,66,461
ENSG00000182768.8,chr15,90265876,90266287,IR,False,59,485
ENSG00000182768.8,chr15,90265669,90266398,TSS,True,66,492
ENSG00000182768.8,chr15,90265672,90265876,TSS,False,433,492
ENSG00000140400.16,chr15,75356380,75356605,3AS,False,15,100
ENSG00000140400.16,chr15,75356685,75356792,IR,False,88,100
ENSG00000140400.16,chr15,75368482,75368783,TSS,False,55,124
ENSG00000114062.19,chr15,25438488,25439115,TSS,True,52,136
ENSG00000114062.19,chr15,25340084,25340139,TSS,True,88,131
ENSG00000140299.11,chr15,59664120,59668891,ES,False,99,169
ENSG00000140299.11,chr15,59689134,59689345,TSS,True,22,184
ENSG00000182774.12,chr15,82540425,82540460,TSS,True,328,1805
ENSG00000182774.12,chr15,82539980,82540445,TSS,True,1562,1805
ENSG00000185551.14,chr15,96325556,96326352,TSS,False,239,269
ENSG00000185551.14,chr15,96330699,96332547,TSS,False,232,267
ENSG00000185551.14,chr15,96334073,96334603,TSS,True,114,267
ENSG00000140365.15,chr15,75336008,75336092,TSS,False,27,153
ENSG00000179010.14,chr4,6640708,6640827,IR,False,140,361
ENSG00000179010.14,chr4,6640655,6640708,TSS,False,235,375
ENSG00000179010.14,chr4,6640682,6641258,TSS,True,154,375
ENSG00000168214.20,chr4,26321048,26386352,ES,False,58,107
ENSG00000168214.20,chr4,26320803,26321048,TSS,True,16,124
ENSG00000109390.11,chr4,139295731,139295834,TSS,False,110,598
ENSG00000109390.11,chr4,139302415,139302511,TSS,True,509,599
ENSG00000226950.6,chr4,52712433,52712527,TSS,True,101,294
ENSG00000109685.17,chr4,1871245,1871542,TSS,True,35,106
ENSG00000109180.14,chr4,48831060,48831249,TSS,True,99,186
ENSG00000109180.14,chr4,48831092,48831496,TSS,True,161,186
ENSG00000109790.16,chr4,39045096,39075964,ES,False,117,133
ENSG00000109790.16,chr4,39044657,39045096,TSS,True,23,160
ENSG00000152795.17,chr4,82424883,82425562,IR,False,50,125
ENSG00000152795.17,chr4,82424883,82426036,ES,False,395,443
ENSG00000152795.17,chr4,82424883,82426036,IR,False,395,469
ENSG00000152795.17,chr4,82425667,82426036,IR,False,55,132
ENSG00000152795.17,chr4,82422746,82424883,PAS,True,131,582
ENSG00000152795.17,chr4,82423203,82426129,PAS,True,375,447
ENSG00000152795.17,chr4,82429247,82430469,TSS,True,173,582
ENSG00000152795.17,chr4,82426036,82426130,TSS,True,493,580
ENSG00000138777.19,chr4,105369068,105369753,PAS,True,24,195
ENSG00000138777.19,chr4,105473893,105474085,TSS,True,56,238
ENSG00000071127.16,chr4,10116650,10116986,TSS,True,151,886
ENSG00000154277.12,chr4,41256875,41257020,TSS,True,144,895
ENSG00000154277.12,chr4,41256893,41257009,TSS,True,796,895
ENSG00000163297.16,chr4,80072408,80073267,TSS,True,14,104
ENSG00000109736.14,chr4,2930953,2931060,IR,False,157,212
ENSG00000109736.14,chr4,2929927,2930953,PAS,True,60,217
ENSG00000109736.14,chr4,2929923,2931150,PAS,False,169,217
ENSG00000109736.14,chr4,2933752,2934511,TSS,True,206,229
ENSG00000109736.14,chr4,2934768,2934880,TSS,True,56,229
ENSG00000109501.13,chr4,6270014,6277454,3AS,False,27,102
ENSG00000109501.13,chr4,6269831,6270014,TSS,True,76,179
ENSG00000129187.14,chr4,182915575,182917310,5AS,False,35,128
ENSG00000129187.14,chr4,182917287,182917475,TSS,True,66,159
ENSG00000129187.14,chr4,182917310,182917565,TSS,True,121,159
ENSG00000123737.12,chr4,121814047,121816368,ES,False,74,107
ENSG00000163069.12,chr4,52029863,52038226,ES,True,46,299
ENSG00000163069.12,chr4,52038226,52038315,TSS,True,56,357
ENSG00000163682.16,chr4,39458890,39458946,TSS,True,82,554
ENSG00000163682.16,chr4,39458393,39458911,TSS,True,491,554
