gene,chr,start,end,splice_type,novel,osteocyte_ENCFF558QPF_in_cov,osteocyte_ENCFF558QPF_total_cov
ENSG00000078674.17,chr8,17957421,17957539,3AS,False,97,114
ENSG00000078674.17,chr8,17922713,17923188,TSS,True,27,194
ENSG00000078674.17,chr8,17952969,17954455,PAS,True,119,175
ENSG00000078674.17,chr8,17960314,17960405,PAS,True,131,181
ENSG00000155096.13,chr8,102843747,102858012,ES,False,237,313
ENSG00000019549.11,chr8,48921186,48921431,TSS,True,37,137
ENSG00000019549.11,chr8,48919895,48920444,TSS,True,105,137
ENSG00000164961.15,chr8,125083258,125091614,ES,False,20,178
ENSG00000164961.15,chr8,125091614,125091823,TSS,True,23,201
ENSG00000198363.17,chr8,61638360,61642887,3AS,False,90,515
ENSG00000198363.17,chr8,61643433,61644599,ES,False,85,518
ENSG00000198363.17,chr8,61644632,61651049,ES,False,74,517
ENSG00000198363.17,chr8,61499796,61503509,PAS,True,486,545
ENSG00000198363.17,chr8,61623699,61626280,PAS,True,158,539
ENSG00000147533.16,chr8,41506012,41507058,3AS,False,119,135
ENSG00000147533.16,chr8,41490558,41490617,TSS,False,23,139
ENSG00000169398.19,chr8,140864399,140890542,ES,False,35,145
ENSG00000169398.19,chr8,140890769,141001124,ES,False,61,140
ENSG00000169398.19,chr8,140658381,140659678,PAS,True,55,230
ENSG00000169398.19,chr8,141001124,141001674,TSS,True,85,230
ENSG00000169398.19,chr8,140718316,140718672,TSS,True,163,193
ENSG00000197217.12,chr8,23429152,23433154,PAS,True,18,102
ENSG00000197217.12,chr8,23457556,23457718,TSS,True,22,118
ENSG00000169490.16,chr8,38995405,38996212,3AS,False,175,217
ENSG00000164930.11,chr8,103298515,103298995,TSS,True,13,118
ENSG00000164930.11,chr8,103331340,103332866,PAS,True,29,116
ENSG00000176623.11,chr8,86470166,86474358,PAS,True,21,147
ENSG00000182307.13,chr8,145052497,145052585,IR,False,116,149
ENSG00000182307.13,chr8,145052437,145052497,TSS,False,46,164
ENSG00000182307.13,chr8,145052464,145052897,TSS,True,132,164
ENSG00000121022.13,chr8,67061853,67062151,TSS,True,40,266
ENSG00000121022.13,chr8,67062105,67062347,TSS,True,237,266
ENSG00000179950.13,chr8,143818534,143821596,ES,False,109,263
ENSG00000179950.13,chr8,143821913,143829279,ES,False,40,251
ENSG00000179950.13,chr8,143824396,143829279,3AS,False,29,212
ENSG00000154328.15,chr8,11769791,11771445,ES,False,110,123
ENSG00000164924.17,chr8,100951928,100952852,TSS,True,289,626
ENSG00000164924.17,chr8,100952849,100953334,TSS,True,562,626
ENSG00000129422.14,chr8,17697256,17697702,TSS,False,156,224
ENSG00000132294.14,chr8,131904055,131904322,TSS,True,21,146
ENSG00000132294.14,chr8,131979345,131979455,PAS,True,28,133
ENSG00000104388.14,chr8,60516905,60517253,TSS,True,30,273
ENSG00000164830.18,chr8,106726309,106739457,ES,False,136,172
ENSG00000164830.18,chr8,106726046,106726309,TSS,True,25,198
ENSG00000129691.15,chr8,38105516,38105738,TSS,True,51,217
ENSG00000129691.15,chr8,38105528,38106139,TSS,True,178,217
ENSG00000104529.17,chr8,143586849,143597347,3AS,False,21,168
ENSG00000164741.14,chr8,13083360,13085931,PAS,True,42,322
ENSG00000164741.14,chr8,13099346,13100566,TSS,True,156,298
ENSG00000164741.14,chr8,13132943,13133293,TSS,True,212,301
ENSG00000104375.16,chr8,98454631,98456000,PAS,True,46,132
ENSG00000104375.16,chr8,98547972,98548161,PAS,True,103,130
ENSG00000129696.12,chr8,33503935,33509745,ES,False,17,113
ENSG00000129696.12,chr8,33512712,33513081,IR,True,64,109
ENSG00000129696.12,chr8,33498721,33499277,PAS,True,19,130
ENSG00000129696.12,chr8,33511966,33513162,TSS,True,83,130
ENSG00000129696.12,chr8,33513081,33513153,TSS,False,66,130
ENSG00000169439.11,chr8,96494043,96593479,5AS,False,79,741
ENSG00000169439.11,chr8,96493607,96494331,TSS,True,214,879
ENSG00000154188.9,chr8,107303367,107321898,5AS,False,87,251
ENSG00000154188.9,chr8,107497261,107498002,TSS,True,30,276
ENSG00000147526.19,chr8,38827288,38831124,5AS,False,56,145
ENSG00000147526.19,chr8,38819519,38820635,TSS,True,170,190
ENSG00000147526.19,chr8,38728133,38728671,TSS,True,86,207
ENSG00000147526.19,chr8,38847954,38853029,PAS,True,52,178
ENSG00000147526.19,chr8,38744894,38748965,PAS,True,105,121
ENSG00000132561.13,chr8,98032317,98033098,3AS,False,107,180
ENSG00000132561.13,chr8,97868859,97869287,TSS,True,70,186
ENSG00000132561.13,chr8,97887923,97888242,TSS,True,150,186
ENSG00000132561.13,chr8,97930952,97931522,TSS,True,166,185
ENSG00000132561.13,chr8,98035656,98036714,PAS,True,36,186
ENSG00000132561.13,chr8,98033560,98034282,PAS,True,156,186
ENSG00000137573.13,chr8,69466950,69501873,ES,False,390,553
ENSG00000137573.13,chr8,69493125,69501873,ES,False,73,120
ENSG00000137573.13,chr8,69629679,69638734,ES,False,80,697
ENSG00000137573.13,chr8,69466621,69466950,TSS,True,1045,1600
ENSG00000137573.13,chr8,69576009,69576209,TSS,True,911,1559
ENSG00000137573.13,chr8,69658504,69660919,PAS,True,849,1550
ENSG00000137573.13,chr8,69627771,69627866,PAS,True,1051,1494
ENSG00000155090.14,chr8,102651148,102651539,TSS,True,92,147
ENSG00000155090.14,chr8,102655565,102655727,TSS,False,66,147
ENSG00000147408.14,chr8,19757185,19757522,TSS,True,42,106
ENSG00000147408.14,chr8,19601991,19602683,TSS,True,86,106
ENSG00000168575.9,chr8,42541537,42541937,TSS,True,345,482
ENSG00000168575.9,chr8,42501030,42501263,TSS,True,289,477
ENSG00000253729.7,chr8,47773106,47774377,PAS,True,112,127
ENSG00000253729.7,chr8,47786723,47789049,PAS,True,97,115
ENSG00000253729.7,chr8,47959972,47960199,TSS,True,37,127
ENSG00000137575.11,chr8,58572314,58575902,3AS,False,983,3767
ENSG00000104671.7,chr8,30183074,30183640,PAS,True,12,118
ENSG00000187735.13,chr8,54022062,54022448,TSS,True,112,306
ENSG00000187735.13,chr8,54021525,54022078,TSS,True,244,306
ENSG00000104613.11,chr8,19851648,19852081,PAS,True,31,292
ENSG00000092964.17,chr8,26577739,26578293,TSS,False,183,296
ENSG00000092964.17,chr8,26655614,26658175,PAS,True,20,151
ENSG00000067167.7,chr8,70608076,70608444,TSS,True,63,594
ENSG00000064313.11,chr8,119730770,119732186,PAS,True,114,140
ENSG00000064313.11,chr8,119788334,119788447,PAS,False,38,140
ENSG00000064313.11,chr8,119832481,119834349,TSS,True,15,140
ENSG00000070756.15,chr8,100721390,100722092,TSS,True,99,313
ENSG00000104320.13,chr8,89981523,89982721,ES,False,128,170
ENSG00000104320.13,chr8,89933325,89935612,PAS,True,165,190
ENSG00000104320.13,chr8,89953033,89953691,PAS,True,98,188
ENSG00000104320.13,chr8,89955283,89955555,PAS,True,124,186
ENSG00000079102.16,chr8,91956500,91960517,PAS,True,15,108
ENSG00000079102.16,chr8,92062545,92062890,TSS,True,39,114
ENSG00000188343.12,chr8,93728204,93731798,PAS,True,12,118
ENSG00000067225.17,chr15,72200655,72206727,ME,False,28,200
ENSG00000128915.11,chr15,60468162,60476062,3AS,False,71,191
ENSG00000128915.11,chr15,60419606,60423762,PAS,True,44,202
ENSG00000128915.11,chr15,60479002,60479217,TSS,True,24,203
ENSG00000174197.16,chr15,41660093,41660525,TSS,False,84,182
ENSG00000174197.16,chr15,41621499,41621589,TSS,False,159,182
ENSG00000174197.16,chr15,41713150,41713473,PAS,True,21,153
ENSG00000174197.16,chr15,41762128,41762210,PAS,True,155,178
ENSG00000159322.17,chr15,72752892,72755555,3AS,False,70,151
ENSG00000159322.17,chr15,72751294,72752895,PAS,True,84,167
ENSG00000159322.17,chr15,72751294,72752892,PAS,True,94,167
ENSG00000166147.13,chr15,48409691,48411379,PAS,True,80,780
ENSG00000166147.13,chr15,48476808,48481780,PAS,True,93,107
ENSG00000166147.13,chr15,48468411,48468564,TSS,True,635,738
ENSG00000104164.10,chr15,45587525,45603099,ES,False,40,171
ENSG00000104164.10,chr15,45592276,45603103,3AS,False,26,164
ENSG00000104164.10,chr15,45587180,45587525,TSS,True,27,246
ENSG00000137824.15,chr15,40754790,40755198,5AS,False,74,204
ENSG00000137824.15,chr15,40755082,40755282,TSS,True,88,217
ENSG00000137824.15,chr15,40755198,40755282,TSS,True,143,217
ENSG00000140262.17,chr15,56918481,56918906,TSS,True,98,217
ENSG00000140262.17,chr15,57219372,57219590,TSS,True,156,203
ENSG00000140262.17,chr15,57286156,57291295,PAS,True,133,198
ENSG00000140262.17,chr15,57262093,57262196,PAS,False,145,189
ENSG00000140262.17,chr15,57263111,57263870,PAS,False,146,191
ENSG00000159459.11,chr15,43017094,43017181,PAS,True,42,110
ENSG00000174442.11,chr15,66548350,66550130,PAS,True,75,158
ENSG00000174442.11,chr15,66546590,66546705,PAS,True,90,158
ENSG00000166855.9,chr15,65148850,65150913,PAS,True,93,194
ENSG00000166855.9,chr15,65152318,65152536,PAS,True,152,194
ENSG00000166855.9,chr15,65153650,65155081,PAS,True,171,194
ENSG00000140455.16,chr15,63504830,63532646,ES,False,121,144
ENSG00000140455.16,chr15,63590660,63594641,PAS,True,18,154
ENSG00000138592.13,chr15,50424514,50439008,5AS,False,71,118
ENSG00000138592.13,chr15,50424230,50424514,TSS,True,58,153
ENSG00000138592.13,chr15,50424347,50424654,TSS,True,105,153
ENSG00000138592.13,chr15,50481480,50483794,PAS,True,15,144
ENSG00000104064.17,chr15,50300902,50301256,5AS,False,67,100
ENSG00000104064.17,chr15,50277251,50278784,PAS,True,21,103
ENSG00000104064.17,chr15,50283536,50286183,PAS,True,85,103
ENSG00000129003.17,chr15,61964715,61964861,PAS,True,54,143
ENSG00000129003.17,chr15,62060274,62060493,TSS,True,19,155
ENSG00000166887.15,chr15,42158700,42160829,PAS,True,20,122
ENSG00000166887.15,chr15,42208080,42208335,TSS,True,45,134
ENSG00000179335.18,chr15,74615703,74615898,TSS,False,15,124
ENSG00000140374.15,chr15,76292700,76311349,ES,False,40,160
ENSG00000140374.15,chr15,76311349,76311487,TSS,True,27,197
ENSG00000140374.15,chr15,76295590,76295738,TSS,True,170,197
ENSG00000138594.13,chr15,51829629,51829836,TSS,True,30,236
ENSG00000092439.14,chr15,50612307,50612829,PAS,True,69,103
ENSG00000092439.14,chr15,50613706,50613841,PAS,True,65,103
ENSG00000092439.14,chr15,50686530,50686851,TSS,True,16,115
ENSG00000260916.7,chr15,55408220,55408470,TSS,True,153,1008
ENSG00000260916.7,chr15,55407846,55408373,TSS,False,889,1008
ENSG00000169371.13,chr15,75625335,75625691,TSS,True,119,140
ENSG00000169371.13,chr15,75625665,75625803,TSS,True,44,140
ENSG00000140553.17,chr15,90935330,90935543,5AS,False,482,675
ENSG00000140553.17,chr15,90935216,90935330,TSS,True,245,728
ENSG00000140553.17,chr15,90935268,90935375,TSS,True,535,728
ENSG00000137809.16,chr15,68301079,68303130,PAS,True,27,134
ENSG00000137809.16,chr15,68432014,68432203,TSS,False,143,166
ENSG00000182718.16,chr15,60386086,60397942,ME,False,505,591
ENSG00000033800.13,chr15,68054293,68054350,TSS,True,25,117
ENSG00000033800.13,chr15,68086300,68086750,TSS,True,99,117
ENSG00000033800.13,chr15,68187541,68191462,PAS,True,21,111
ENSG00000140463.13,chr15,72686184,72686251,TSS,True,19,170
ENSG00000167004.12,chr15,43771104,43773277,PAS,True,289,2558
ENSG00000140598.14,chr15,82129373,82130561,PAS,True,53,109
ENSG00000140598.14,chr15,82150975,82152423,PAS,False,67,109
ENSG00000140598.14,chr15,82262613,82262746,TSS,True,11,109
ENSG00000140416.20,chr15,63060939,63062214,ME,False,1445,4556
ENSG00000074603.18,chr15,65452102,65456224,ES,False,17,136
ENSG00000074603.18,chr15,65512564,65517485,ES,False,123,140
ENSG00000074603.18,chr15,65517485,65517744,TSS,True,29,169
ENSG00000198901.13,chr15,90967202,90969523,5AS,False,38,112
ENSG00000198901.13,chr15,90966037,90967202,PAS,True,17,135
ENSG00000198901.13,chr15,90994406,90994772,TSS,True,18,135
ENSG00000138614.14,chr15,65607442,65611097,5AS,False,117,155
ENSG00000138614.14,chr15,65611097,65611613,TSS,True,54,185
ENSG00000138614.14,chr15,65610795,65611148,TSS,True,157,185
ENSG00000140575.12,chr15,90388211,90388396,TSS,True,146,1327
ENSG00000140575.12,chr15,90484191,90484352,TSS,False,196,231
ENSG00000140575.12,chr15,90476662,90476700,PAS,True,417,1267
ENSG00000140575.12,chr15,90474484,90474694,PAS,True,1071,1264
ENSG00000273749.4,chr15,22867051,22870192,PAS,True,53,470
ENSG00000273749.4,chr15,22980286,22980440,TSS,True,125,470
ENSG00000170776.21,chr15,85380473,85380798,TSS,True,116,176
ENSG00000170776.21,chr15,85578991,85582107,TSS,True,101,131
ENSG00000170776.21,chr15,85619350,85620172,TSS,True,99,129
ENSG00000170776.21,chr15,85684740,85686620,PAS,True,72,135
ENSG00000170776.21,chr15,85727380,85727454,PAS,False,129,145
ENSG00000103994.17,chr15,42412815,42417360,PAS,True,117,132
ENSG00000103994.17,chr15,42490979,42491144,TSS,True,110,140
ENSG00000103994.17,chr15,42456957,42457532,TSS,True,58,139
ENSG00000156958.14,chr15,49155658,49156016,TSS,True,74,153
ENSG00000156958.14,chr15,49170013,49170375,TSS,True,91,153
ENSG00000166477.12,chr15,51938024,51938260,PAS,True,108,201
ENSG00000166477.12,chr15,51951842,51951979,PAS,True,145,201
ENSG00000166477.12,chr15,51954521,51954575,PAS,True,161,201
ENSG00000166200.14,chr15,49137437,49139527,3AS,False,197,321
ENSG00000128928.8,chr15,40418129,40421308,PAS,True,25,215
ENSG00000028528.14,chr15,64095898,64096172,TSS,True,13,107
ENSG00000103888.16,chr15,80779367,80779614,TSS,True,138,177
ENSG00000103888.16,chr15,80936671,80936885,TSS,False,113,129
ENSG00000103888.16,chr15,80948796,80951773,PAS,True,56,112
ENSG00000137845.14,chr15,58593168,58597641,PAS,True,12,107
ENSG00000137845.14,chr15,58749479,58749821,TSS,True,34,111
ENSG00000103591.12,chr15,67236820,67254558,5AS,False,290,329
ENSG00000103591.12,chr15,67254558,67254693,TSS,False,53,343
ENSG00000069956.11,chr15,52019198,52019376,TSS,True,33,138
ENSG00000166963.12,chr15,43517606,43517700,TSS,False,46,158
ENSG00000137822.12,chr15,43397321,43398040,3AS,False,78,114
ENSG00000137822.12,chr15,43404552,43405201,IR,True,112,132
ENSG00000137822.12,chr15,43371042,43371432,TSS,True,27,136
ENSG00000137822.12,chr15,43405201,43409769,PAS,True,26,136
ENSG00000166923.10,chr15,32718000,32718161,TSS,True,252,295
ENSG00000086666.18,chr15,80059809,80120327,ES,False,254,340
ENSG00000086666.18,chr15,80059654,80059809,TSS,True,98,440
ENSG00000086666.18,chr15,80072548,80072647,TSS,True,355,440
ENSG00000276550.4,chr15,22494656,22494955,TSS,True,84,133
ENSG00000276550.4,chr15,22589942,22590888,PAS,False,84,132
ENSG00000276550.4,chr15,22562948,22563065,PAS,True,91,105
ENSG00000276550.4,chr15,22589679,22590831,PAS,True,110,132
ENSG00000128891.15,chr15,40552807,40554127,PAS,True,16,122
ENSG00000069869.16,chr15,55826916,55829999,PAS,True,59,107
ENSG00000069869.16,chr15,55833076,55833104,PAS,True,90,107
ENSG00000069869.16,chr15,55848458,55848575,PAS,True,77,107
ENSG00000069869.16,chr15,55993510,55993663,TSS,True,19,110
ENSG00000275835.4,chr15,23027306,23030884,3AS,False,100,120
ENSG00000275835.4,chr15,22999175,22999866,PAS,False,68,125
ENSG00000275835.4,chr15,23005519,23006172,PAS,True,107,124
ENSG00000275835.4,chr15,23017964,23018041,PAS,True,85,123
ENSG00000137770.13,chr15,44427195,44427772,TSS,True,37,227
ENSG00000177082.12,chr15,84647954,84648536,IR,False,123,141
ENSG00000177082.12,chr15,84653699,84654233,5AS,False,95,127
ENSG00000177082.12,chr15,84654226,84654343,TSS,False,115,147
ENSG00000177082.12,chr15,84654233,84654293,TSS,False,52,147
ENSG00000140386.12,chr15,76857879,76883811,ES,False,11,100
ENSG00000140386.12,chr15,76702849,76703002,PAS,False,91,104
ENSG00000140386.12,chr15,76728626,76728737,PAS,True,83,104
ENSG00000140386.12,chr15,76763665,76765072,PAS,True,78,104
ENSG00000140386.12,chr15,76771723,76771954,PAS,True,92,104
ENSG00000137801.10,chr15,39589784,39590023,TSS,True,158,195
ENSG00000137801.10,chr15,39589784,39590623,TSS,True,143,195
ENSG00000137801.10,chr15,39590206,39591350,TSS,True,165,194
ENSG00000090487.10,chr15,64989664,64989951,TSS,True,47,209
ENSG00000090487.10,chr15,64989405,64989508,TSS,True,178,209
ENSG00000185787.14,chr15,78872781,78873057,TSS,True,143,1032
ENSG00000138629.15,chr15,74458896,74461107,5AS,False,53,104
ENSG00000138629.15,chr15,74461036,74461177,TSS,False,68,113
ENSG00000138629.15,chr15,74461107,74461179,TSS,True,60,113
ENSG00000184277.12,chr15,101650161,101652270,ES,False,79,108
ENSG00000184277.12,chr15,101652270,101652389,TSS,False,19,127
ENSG00000184277.12,chr15,101650003,101652369,TSS,True,112,127
ENSG00000140382.14,chr15,77482969,77485604,PAS,True,46,100
ENSG00000166938.12,chr15,66333003,66333899,PAS,True,27,140
ENSG00000157823.16,chr15,89871546,89888520,ES,False,147,191
ENSG00000134152.10,chr15,34163690,34209950,ES,False,124,140
ENSG00000134152.10,chr15,34137870,34142371,PAS,True,47,144
ENSG00000134152.10,chr15,34146126,34148750,PAS,True,119,143
ENSG00000140299.11,chr15,59664120,59668891,ES,False,99,163
ENSG00000140299.11,chr15,59689134,59689345,TSS,True,43,204
ENSG00000179010.14,chr4,6640708,6640827,IR,False,691,2179
ENSG00000179010.14,chr4,6640655,6640708,TSS,False,1494,2185
ENSG00000179010.14,chr4,6640682,6641258,TSS,True,698,2185
ENSG00000168214.20,chr4,26321048,26386352,ES,False,166,245
ENSG00000168214.20,chr4,26320803,26321048,TSS,True,98,343
ENSG00000109180.14,chr4,48831060,48831249,TSS,True,134,232
ENSG00000109180.14,chr4,48831092,48831496,TSS,True,149,232
ENSG00000251022.6,chr4,82895774,82900076,ES,False,15,114
ENSG00000152795.17,chr4,82424883,82425562,IR,False,45,356
ENSG00000152795.17,chr4,82424883,82426036,IR,False,621,932
ENSG00000152795.17,chr4,82425667,82426036,IR,False,53,366
ENSG00000152795.17,chr4,82422746,82424883,PAS,True,331,999
ENSG00000152795.17,chr4,82423203,82426129,PAS,True,689,996
ENSG00000137628.16,chr4,168216290,168217032,PAS,False,91,102
ENSG00000137628.16,chr4,168255710,168255869,PAS,True,76,100
ENSG00000137628.16,chr4,168318621,168318842,TSS,True,21,102
ENSG00000138777.19,chr4,105369068,105369753,PAS,True,29,102
ENSG00000071127.16,chr4,10116650,10116986,TSS,True,45,208
ENSG00000129187.14,chr4,182915575,182917310,5AS,False,73,199
ENSG00000129187.14,chr4,182917287,182917475,TSS,True,89,215
ENSG00000129187.14,chr4,182917310,182917565,TSS,True,142,215
ENSG00000180801.13,chr4,113903675,113978436,ES,False,285,378
ENSG00000180801.13,chr4,113901181,113903675,PAS,True,102,452
ENSG00000180801.13,chr4,113978436,113980315,TSS,True,85,455
ENSG00000163069.12,chr4,52038226,52038315,TSS,True,33,286
ENSG00000197712.11,chr4,38867834,38878070,ES,False,232,263
ENSG00000197712.11,chr4,38931450,38931618,PAS,True,147,300
ENSG00000197712.11,chr4,38943455,38945749,PAS,True,221,303
ENSG00000197712.11,chr4,38922769,38922872,PAS,True,258,299
PB_novel_11773,chr4,77030797,77030970,PAS,True,125,153
ENSG00000138758.11,chr4,76949691,76949930,TSS,True,362,929
ENSG00000138758.11,chr4,77030782,77038607,PAS,True,239,628
ENSG00000138758.11,chr4,77034496,77040154,PAS,True,509,635
ENSG00000138758.11,chr4,77028628,77028761,PAS,True,565,628
ENSG00000109805.9,chr4,17810803,17811188,TSS,True,19,132
ENSG00000109805.9,chr4,17843301,17848063,PAS,True,81,132
ENSG00000109805.9,chr4,17840070,17841879,PAS,True,109,132
ENSG00000109805.9,chr4,17834298,17834392,PAS,True,92,132
ENSG00000145349.16,chr4,113454515,113457334,ES,False,82,118
ENSG00000145349.16,chr4,113454515,113457334,5AS,False,82,114
ENSG00000145349.16,chr4,113509672,113513327,3AS,False,32,127
ENSG00000145349.16,chr4,113761003,113762620,TSS,True,52,175
ENSG00000129116.18,chr4,168630913,168631900,TSS,True,94,165
ENSG00000129116.18,chr4,168831990,168832171,TSS,True,108,144
ENSG00000129116.18,chr4,168926212,168928475,PAS,True,54,153
ENSG00000129116.18,chr4,168924254,168924387,PAS,True,125,148
ENSG00000109475.16,chr4,108620535,108620600,TSS,False,27,168
ENSG00000109475.16,chr4,108620576,108622024,TSS,True,146,168
ENSG00000132406.11,chr4,4236256,4237826,3AS,True,90,123
ENSG00000132406.11,chr4,4246343,4248105,5AS,True,119,133
ENSG00000132406.11,chr4,4235541,4236256,PAS,True,44,135
ENSG00000132406.11,chr4,4235541,4237077,PAS,True,101,134
ENSG00000132406.11,chr4,4248105,4248232,TSS,False,16,135
ENSG00000132406.11,chr4,4247600,4248223,TSS,True,121,135
ENSG00000163110.14,chr4,94451851,94451995,TSS,True,142,610
ENSG00000170502.12,chr4,87422567,87423012,TSS,True,19,152
ENSG00000164134.12,chr4,139370210,139370325,PAS,True,40,211
ENSG00000145216.15,chr4,53377923,53379224,ES,False,78,176
ENSG00000145216.15,chr4,53391139,53399729,ES,False,116,174
ENSG00000145216.15,chr4,53399839,53425871,ES,False,66,179
ENSG00000145216.15,chr4,53428183,53442652,ES,False,85,177
ENSG00000132466.18,chr4,73135262,73139530,3AS,False,23,170
ENSG00000132466.18,chr4,73135265,73141740,ES,False,47,189
ENSG00000132466.18,chr4,73102143,73102547,PAS,False,32,233
ENSG00000132466.18,chr4,73142639,73142704,TSS,True,118,246
