gene,chr,start,end,splice_type,novel,endodermal_cell_ENCFF936VUF_in_cov,endodermal_cell_ENCFF936VUF_total_cov
ENSG00000115306.15,chr2,54630494,54631611,TSS,True,150,172
ENSG00000115306.15,chr2,54655913,54657521,PAS,True,143,189
ENSG00000115306.15,chr2,54622299,54622330,PAS,True,85,102
ENSG00000115306.15,chr2,54668350,54669683,PAS,True,114,201
ENSG00000115306.15,chr2,54642982,54643126,PAS,True,135,152
ENSG00000075292.18,chr2,71331865,71348752,5AS,False,226,393
ENSG00000075292.18,chr2,71331712,71331875,TSS,True,285,467
ENSG00000075292.18,chr2,71331671,71331865,TSS,True,228,467
ENSG00000075292.18,chr2,71426459,71427570,PAS,False,389,465
ENSG00000075292.18,chr2,71369882,71370891,PAS,True,306,451
ENSG00000115239.21,chr2,53765585,53786820,5AS,True,143,165
ENSG00000115239.21,chr2,53786820,53787007,TSS,True,30,185
ENSG00000115239.21,chr2,53786816,53786971,TSS,True,163,185
ENSG00000275052.4,chr2,55564476,55564901,3AS,True,30,179
ENSG00000275052.4,chr2,55577356,55579678,ES,False,101,180
ENSG00000275052.4,chr2,55547291,55550006,PAS,True,66,232
ENSG00000275052.4,chr2,55613994,55615506,PAS,True,202,230
ENSG00000155438.11,chr2,121726944,121727912,PAS,True,12,109
ENSG00000155438.11,chr2,121727049,121731104,PAS,True,98,109
ENSG00000186522.14,chr2,109542759,109544324,PAS,True,46,336
ENSG00000115486.11,chr2,85559075,85561385,ES,False,51,251
ENSG00000144120.12,chr2,119679225,119680831,5AS,False,83,162
ENSG00000144120.12,chr2,119679163,119679276,TSS,True,117,176
ENSG00000144120.12,chr2,119679162,119679617,TSS,True,158,176
ENSG00000144120.12,chr2,119679139,119679225,TSS,True,91,176
ENSG00000144120.12,chr2,119680831,119682119,PAS,True,18,176
ENSG00000136682.14,chr2,113438022,113441350,ES,False,183,227
ENSG00000136682.14,chr2,113465173,113482176,ES,False,23,212
ENSG00000080345.17,chr2,151409939,151410413,5AS,False,80,195
ENSG00000080345.17,chr2,151410033,151410413,IR,False,119,259
ENSG00000080345.17,chr2,151441967,151443258,5AS,True,85,343
ENSG00000080345.17,chr2,151409668,151409939,TSS,True,278,362
ENSG00000080345.17,chr2,151409883,151410527,TSS,True,225,362
ENSG00000080345.17,chr2,151409877,151410033,TSS,True,240,362
ENSG00000080345.17,chr2,151462883,151465662,PAS,True,300,361
ENSG00000080345.17,chr2,151459999,151460100,PAS,True,77,361
ENSG00000064933.17,chr2,189784593,189791789,5AS,False,156,174
ENSG00000064933.17,chr2,189784086,189784593,TSS,True,39,198
ENSG00000064933.17,chr2,189877271,189878394,PAS,True,75,198
ENSG00000064933.17,chr2,189854238,189856058,PAS,True,163,195
ENSG00000064933.17,chr2,189863742,189865716,PAS,True,165,198
ENSG00000213639.9,chr2,28751820,28752037,5AS,False,194,219
ENSG00000213639.9,chr2,28751515,28751820,TSS,False,329,523
ENSG00000213639.9,chr2,28751796,28752176,TSS,True,265,523
ENSG00000116001.15,chr2,70214491,70215370,3AS,False,59,389
ENSG00000116001.15,chr2,70216499,70216885,5AS,False,313,390
ENSG00000116001.15,chr2,70227822,70229058,IR,True,214,271
ENSG00000116001.15,chr2,70227822,70229263,ES,False,72,314
ENSG00000116001.15,chr2,70227822,70229263,3AS,True,72,100
ENSG00000116001.15,chr2,70227822,70229263,IR,True,72,101
ENSG00000163811.11,chr2,28946599,28948222,PAS,True,32,196
ENSG00000152518.7,chr2,43226264,43226606,TSS,False,42,236
ENSG00000115042.9,chr2,95402872,95405552,ES,False,116,196
ENSG00000115042.9,chr2,95402872,95405552,5AS,False,116,152
ENSG00000115042.9,chr2,95410586,95410863,IR,False,197,225
ENSG00000115042.9,chr2,95412542,95412676,IR,True,204,237
ENSG00000115042.9,chr2,95402690,95402872,TSS,True,52,248
ENSG00000115042.9,chr2,95402677,95402992,TSS,True,211,248
ENSG00000115042.9,chr2,95412894,95415547,PAS,True,30,245
ENSG00000115816.14,chr2,37201566,37201903,PAS,True,163,420
ENSG00000115816.14,chr2,37212334,37212392,PAS,True,372,420
ENSG00000143919.14,chr2,44361900,44390307,TSS,True,177,205
ENSG00000143919.14,chr2,44676554,44676775,TSS,False,39,203
ENSG00000143924.18,chr2,42256630,42263177,ES,False,33,100
ENSG00000143924.18,chr2,42169258,42169636,TSS,True,12,118
ENSG00000079785.14,chr2,15630775,15631111,PAS,True,74,689
ENSG00000115875.18,chr2,38745187,38746693,ES,False,67,420
ENSG00000115875.18,chr2,38748653,38749528,IR,False,339,377
ENSG00000187736.12,chr2,219160719,219160850,TSS,True,14,117
ENSG00000115414.18,chr2,215372015,215372108,IR,False,1045,1353
ENSG00000115414.18,chr2,215372015,215373321,3AS,False,88,397
ENSG00000115414.18,chr2,215359471,215361626,PAS,True,691,2191
ENSG00000115414.18,chr2,215407134,215407321,PAS,True,785,1118
ENSG00000115414.18,chr2,215435654,215436121,TSS,True,1185,2193
ENSG00000115414.18,chr2,215392930,215394723,TSS,False,1257,1573
ENSG00000143727.15,chr2,271939,275139,ME,False,73,375
ENSG00000143727.15,chr2,271939,272191,ES,False,76,101
ENSG00000144118.13,chr2,120252980,120278617,3AS,False,206,295
ENSG00000144118.13,chr2,120252755,120252980,TSS,True,44,341
ENSG00000144118.13,chr2,120278613,120278778,TSS,True,304,341
ENSG00000115207.13,chr2,27343578,27356738,ES,False,106,128
ENSG00000115207.13,chr2,27324199,27326893,PAS,True,17,158
ENSG00000115207.13,chr2,27356738,27357413,TSS,True,29,159
ENSG00000130508.10,chr2,1684151,1691927,ES,False,76,202
ENSG00000130508.10,chr2,1631882,1634323,PAS,True,47,300
ENSG00000130508.10,chr2,1648171,1649673,TSS,True,250,313
ENSG00000130508.10,chr2,1744255,1744568,TSS,True,123,325
ENSG00000115415.18,chr2,190968991,190970717,PAS,True,60,497
ENSG00000169756.16,chr2,108534375,108534594,TSS,True,44,162
ENSG00000169756.16,chr2,108621206,108621461,TSS,True,123,162
ENSG00000171103.10,chr2,28850405,28851098,5AS,False,18,137
ENSG00000198130.15,chr2,190205232,190212955,ES,False,19,185
ENSG00000198130.15,chr2,190202081,190205232,PAS,True,33,203
ENSG00000138449.10,chr2,189575320,189579812,ES,False,647,720
ENSG00000136710.9,chr2,130342014,130342165,TSS,True,18,118
ENSG00000003509.15,chr2,37241791,37242634,5AS,True,89,100
ENSG00000003509.15,chr2,37241791,37242634,IR,False,89,146
ENSG00000003509.15,chr2,37248134,37251181,PAS,True,38,181
ENSG00000003509.15,chr2,37253085,37253889,PAS,False,150,181
ENSG00000173692.12,chr2,231165199,231165289,PAS,True,448,1731
ENSG00000173692.12,chr2,231163634,231163729,PAS,False,1474,1731
PB_novel_212671,chr2,188034060,188035602,3AS,True,163,238
PB_novel_212671,chr2,188034060,188039129,ES,True,281,520
ENSG00000118961.14,chr2,20790398,20801309,5AS,False,117,136
ENSG00000118961.14,chr2,20790398,20823036,ES,False,20,155
ENSG00000168958.19,chr2,227340380,227355676,ES,False,85,142
ENSG00000168958.19,chr2,227356985,227357835,PAS,True,20,163
ENSG00000122085.16,chr2,241097427,241102252,ES,False,14,122
ENSG00000122085.16,chr2,241085884,241089365,PAS,True,108,136
ENSG00000122085.16,chr2,241095030,241096438,PAS,True,35,135
ENSG00000243943.9,chr2,27583142,27598069,3AS,True,16,100
ENSG00000123992.19,chr2,219386948,219387069,3AS,False,12,100
ENSG00000123992.19,chr2,219387758,219387957,TSS,True,24,106
ENSG00000121152.9,chr2,96373291,96375925,PAS,True,35,105
ENSG00000121152.9,chr2,96360142,96360343,PAS,True,76,104
ENSG00000153201.15,chr2,108719366,108719678,TSS,True,36,106
ENSG00000153201.15,chr2,108783595,108785809,PAS,False,86,106
ENSG00000077380.15,chr2,171687433,171687627,TSS,True,61,101
ENSG00000077380.15,chr2,171687620,171687873,TSS,True,54,101
ENSG00000077380.15,chr2,171747775,171749697,PAS,True,24,101
ENSG00000164736.5,chr8,54457937,54458445,TSS,False,31,121
ENSG00000104231.10,chr8,81715114,81718181,ES,False,67,165
ENSG00000104231.10,chr8,81732198,81732893,TSS,True,152,174
ENSG00000104231.10,chr8,81721226,81721319,TSS,False,43,174
ENSG00000040341.17,chr8,73422702,73552011,ES,False,133,153
ENSG00000040341.17,chr8,73688813,73738283,ES,False,213,311
ENSG00000040341.17,chr8,73419988,73421465,PAS,True,181,335
ENSG00000040341.17,chr8,73526820,73527804,PAS,True,295,334
ENSG00000040341.17,chr8,73546118,73552319,PAS,True,203,334
ENSG00000184428.12,chr8,143331339,143334739,ES,False,259,297
ENSG00000179526.16,chr8,144098994,144099276,ES,False,18,118
ENSG00000179526.16,chr8,144099205,144099276,IR,True,89,126
ENSG00000179526.16,chr8,144098629,144098788,PAS,False,20,159
ENSG00000179526.16,chr8,144103552,144104905,TSS,True,24,160
ENSG00000085719.12,chr8,86558287,86561509,PAS,True,13,129
ENSG00000147789.15,chr8,144827609,144837390,ES,True,41,142
ENSG00000147789.15,chr8,144827489,144827609,TSS,False,26,176
ENSG00000164754.14,chr8,116845932,116847691,PAS,True,62,362
ENSG00000164754.14,chr8,116845935,116850767,PAS,True,312,358
ENSG00000164754.14,chr8,116874610,116874896,TSS,False,125,369
ENSG00000164754.14,chr8,116866585,116866763,TSS,True,321,366
ENSG00000023287.12,chr8,52656119,52657908,PAS,False,52,308
ENSG00000170961.6,chr8,121640852,121641517,TSS,False,41,106
ENSG00000170961.6,chr8,121628713,121630115,TSS,True,89,103
ENSG00000168476.11,chr8,22139061,22139415,IR,False,208,247
ENSG00000070718.11,chr8,42152987,42153105,TSS,True,14,115
ENSG00000071894.16,chr8,144409288,144410022,TSS,False,271,521
ENSG00000071894.16,chr8,144409014,144409325,TSS,True,432,521
ENSG00000071894.16,chr8,144401429,144401565,TSS,True,421,519
ENSG00000168300.13,chr8,51845763,51898929,ES,False,18,132
ENSG00000168300.13,chr8,51817574,51820718,PAS,True,34,142
ENSG00000168300.13,chr8,51842503,51845763,PAS,True,118,141
ENSG00000184489.11,chr8,141391976,141392084,TSS,True,43,132
ENSG00000184489.11,chr8,141421386,141422345,TSS,True,113,132
ENSG00000078674.17,chr8,17924780,17935588,ES,False,118,134
ENSG00000078674.17,chr8,17939861,17947185,ES,False,82,133
ENSG00000078674.17,chr8,17922713,17923188,TSS,True,18,156
ENSG00000078674.17,chr8,18027636,18029948,PAS,True,118,156
ENSG00000078674.17,chr8,17952969,17954455,PAS,True,112,140
ENSG00000078674.17,chr8,17960314,17960405,PAS,True,115,143
ENSG00000104312.7,chr8,89758233,89765340,ES,False,53,160
ENSG00000155096.13,chr8,102843747,102858012,ES,False,576,785
ENSG00000104341.16,chr8,97775787,97776108,TSS,True,89,298
ENSG00000104723.20,chr8,15748465,15764202,ES,False,190,239
ENSG00000168495.12,chr8,22245093,22245183,TSS,False,181,226
ENSG00000168495.12,chr8,22245325,22245614,TSS,True,52,226
ENSG00000187954.12,chr8,144451120,144452570,PAS,True,91,118
ENSG00000187954.12,chr8,144464808,144465440,TSS,True,106,119
ENSG00000187954.12,chr8,144465352,144465496,TSS,True,83,119
ENSG00000160973.7,chr8,144475223,144475582,3AS,False,138,1241
ENSG00000198363.17,chr8,61638360,61642887,3AS,False,44,283
ENSG00000198363.17,chr8,61644632,61651049,ES,False,38,284
ENSG00000198363.17,chr8,61499796,61503509,PAS,True,243,299
ENSG00000198363.17,chr8,61623699,61626280,PAS,True,82,299
ENSG00000085788.13,chr8,38260599,38262884,PAS,True,29,126
ENSG00000158941.16,chr8,22604637,22604842,TSS,True,85,627
ENSG00000169398.19,chr8,140864399,140890542,ES,False,89,401
ENSG00000169398.19,chr8,140890769,141001124,ME,False,36,182
ENSG00000169398.19,chr8,140890769,141001124,ME,False,36,182
ENSG00000169398.19,chr8,140890769,141001124,ME,False,35,182
ENSG00000169398.19,chr8,140890769,141001124,ME,False,35,182
ENSG00000169398.19,chr8,140890769,141001124,ES,False,172,376
ENSG00000169398.19,chr8,140925749,141001124,ES,False,152,170
ENSG00000169398.19,chr8,141001124,141001674,TSS,True,56,442
ENSG00000197217.12,chr8,23434478,23435391,3AS,False,86,126
ENSG00000197217.12,chr8,23439915,23441592,5AS,False,51,125
ENSG00000197217.12,chr8,23429152,23433154,PAS,True,19,132
ENSG00000104327.7,chr8,90082618,90082879,TSS,True,54,109
ENSG00000104327.7,chr8,90095288,90095598,TSS,True,70,109
ENSG00000183808.11,chr8,93740880,93741068,TSS,True,22,100
ENSG00000169490.16,chr8,38995405,38996212,3AS,False,161,188
ENSG00000161016.17,chr8,144792365,144792428,TSS,False,211,1841
ENSG00000182307.13,chr8,145052497,145052585,IR,False,177,240
ENSG00000182307.13,chr8,145052437,145052497,TSS,False,66,243
ENSG00000182307.13,chr8,145052464,145052897,TSS,True,178,236
ENSG00000179832.17,chr8,144148076,144163770,ES,False,42,115
ENSG00000179832.17,chr8,144147960,144148076,TSS,True,43,159
ENSG00000179832.17,chr8,144212993,144213465,PAS,False,105,131
ENSG00000179832.17,chr8,144261654,144262633,PAS,True,50,159
ENSG00000104413.16,chr8,94678371,94696851,ES,False,84,349
ENSG00000104413.16,chr8,94678371,94705924,ME,False,83,157
ENSG00000104413.16,chr8,94678371,94705924,ES,False,109,532
ENSG00000104413.16,chr8,94692827,94705924,ES,False,73,340
ENSG00000104522.15,chr8,143614453,143614623,IR,False,430,530
ENSG00000104522.15,chr8,143617473,143618177,TSS,False,65,542
ENSG00000185122.10,chr8,144312244,144313510,ES,False,415,472
ENSG00000104332.11,chr8,41308615,41309485,TSS,False,188,213
ENSG00000186106.11,chr8,100559710,100559773,TSS,False,17,122
ENSG00000153310.19,chr8,129871496,129903311,ES,False,144,490
ENSG00000153310.19,chr8,129879471,129903311,ES,False,296,332
ENSG00000153310.19,chr8,129903350,129939607,ES,False,223,377
ENSG00000153310.19,chr8,129903350,129970942,ES,False,57,113
ENSG00000153310.19,chr8,129939607,129939904,TSS,True,123,509
ENSG00000153310.19,chr8,130016369,130016704,TSS,True,408,509
ENSG00000121022.13,chr8,67061853,67062151,TSS,True,22,210
ENSG00000179950.13,chr8,143818534,143821596,ES,False,764,1515
ENSG00000179950.13,chr8,143821913,143829279,ES,False,186,1400
ENSG00000179950.13,chr8,143824396,143829279,3AS,False,218,1215
ENSG00000170791.17,chr8,56211837,56214597,ES,False,44,126
ENSG00000170791.17,chr8,56214667,56216432,3AS,False,99,130
ENSG00000154328.15,chr8,11769791,11771445,ES,False,126,154
ENSG00000154328.15,chr8,11769791,11771445,5AS,False,126,179
ENSG00000154328.15,chr8,11771585,11779597,5AS,True,177,207
ENSG00000154328.15,chr8,11769633,11769791,TSS,False,66,224
ENSG00000154328.15,chr8,11769708,11770335,TSS,True,165,224
PB_novel_20300,chr8,12436977,12437710,TSS,True,248,352
PB_novel_20300,chr8,12521338,12521478,TSS,True,304,340
PB_novel_20300,chr8,12521373,12522846,TSS,True,238,340
PB_novel_20300,chr8,12565885,12568071,PAS,True,86,344
ENSG00000160932.10,chr8,143018586,143020887,3AS,False,94,401
ENSG00000164924.17,chr8,100948900,100952849,ES,False,98,124
ENSG00000164924.17,chr8,100951928,100952852,TSS,True,481,1241
ENSG00000168672.3,chr8,126553503,126556264,IR,False,115,273
ENSG00000168672.3,chr8,126552483,126553503,PAS,False,199,316
ENSG00000168672.3,chr8,126552538,126557485,PAS,True,118,275
ENSG00000168672.3,chr8,126558033,126558478,TSS,False,63,316
ENSG00000178814.16,chr8,144053129,144053208,IR,False,124,138
ENSG00000178814.16,chr8,144060652,144061242,TSS,False,32,140
ENSG00000132294.14,chr8,132010789,132013631,PAS,True,59,169
ENSG00000132294.14,chr8,131979345,131979455,PAS,True,122,168
ENSG00000173281.4,chr8,9150562,9150713,TSS,False,148,233
ENSG00000173281.4,chr8,9151346,9151539,TSS,False,129,233
ENSG00000129691.15,chr8,38105516,38105738,TSS,True,365,616
ENSG00000129691.15,chr8,38105528,38106139,TSS,True,271,616
ENSG00000205133.11,chr8,92883529,92886735,PAS,True,15,112
ENSG00000104529.17,chr8,143586849,143597347,3AS,False,75,556
ENSG00000104529.17,chr8,143586852,143597347,ES,False,394,480
ENSG00000156735.10,chr8,38177139,38207511,ES,False,33,128
ENSG00000164951.15,chr8,93916890,93917079,TSS,True,18,109
ENSG00000136960.12,chr8,119580167,119582429,5AS,False,108,219
ENSG00000184661.13,chr8,25460300,25460383,IR,False,257,291
ENSG00000184661.13,chr8,25506509,25511308,PAS,True,99,294
ENSG00000184661.13,chr8,25503372,25503887,PAS,True,264,294
ENSG00000184661.13,chr8,25488551,25491216,PAS,True,237,294
ENSG00000167700.8,chr8,144510015,144510359,IR,True,268,304
ENSG00000167700.8,chr8,144508262,144510015,TSS,True,40,341
ENSG00000129696.12,chr8,33503935,33509745,ES,False,14,117
ENSG00000129696.12,chr8,33512712,33513081,IR,True,56,110
ENSG00000129696.12,chr8,33511966,33513162,TSS,True,70,124
ENSG00000129696.12,chr8,33513081,33513153,TSS,False,68,124
ENSG00000147457.13,chr8,23258830,23260143,ES,False,37,356
ENSG00000160959.7,chr8,144518041,144519700,3AS,False,46,104
ENSG00000160959.7,chr8,144517956,144518041,TSS,True,20,127
ENSG00000136997.17,chr8,127736050,127736623,TSS,True,26,109
ENSG00000136997.17,chr8,127738311,127739019,TSS,True,84,109
ENSG00000168575.9,chr8,42541537,42541937,TSS,True,24,122
ENSG00000254339.5,chr8,114282294,114284252,3AS,False,14,128
ENSG00000254339.5,chr8,114284514,114295465,5AS,False,55,116
ENSG00000253729.7,chr8,47786723,47789049,PAS,True,142,177
ENSG00000253729.7,chr8,47862059,47862127,PAS,True,128,143
ENSG00000253729.7,chr8,47862372,47862541,PAS,True,119,143
ENSG00000253729.7,chr8,47863425,47863577,PAS,True,126,142
ENSG00000253729.7,chr8,47918276,47918383,PAS,True,112,128
ENSG00000253729.7,chr8,47928572,47930012,PAS,True,94,127
ENSG00000253729.7,chr8,47959972,47960199,TSS,True,66,188
ENSG00000104763.18,chr8,18056296,18057623,PAS,True,25,235
ENSG00000104763.18,chr8,18063470,18067298,PAS,True,210,235
ENSG00000104763.18,chr8,18083980,18084373,TSS,True,25,236
ENSG00000120889.12,chr8,23028441,23028528,IR,False,55,106
ENSG00000160948.13,chr8,144423922,144424040,IR,False,126,153
ENSG00000160948.13,chr8,144424268,144424717,IR,False,123,155
ENSG00000160948.13,chr8,144424819,144424945,IR,False,125,155
ENSG00000160948.13,chr8,144425051,144425682,IR,False,96,144
ENSG00000160948.13,chr8,144423583,144424132,PAS,True,137,155
ENSG00000160948.13,chr8,144423597,144423922,PAS,True,28,155
ENSG00000160948.13,chr8,144428488,144428582,TSS,True,27,158
ENSG00000160948.13,chr8,144426908,144428564,TSS,True,140,158
ENSG00000137575.11,chr8,58572314,58575902,3AS,False,392,1382
ENSG00000159167.11,chr8,23854405,23854807,TSS,False,33,225
ENSG00000136574.17,chr8,11703447,11704304,TSS,True,120,144
ENSG00000136574.17,chr8,11747839,11749085,TSS,True,94,143
ENSG00000136574.17,chr8,11756948,11757083,TSS,True,125,142
ENSG00000147316.12,chr8,6444392,6447414,PAS,True,37,102
ENSG00000147316.12,chr8,6642993,6645626,PAS,True,80,103
ENSG00000198791.11,chr8,17230848,17232426,IR,True,214,253
ENSG00000198791.11,chr8,17226029,17230848,PAS,True,45,261
ENSG00000198791.11,chr8,17229227,17232537,PAS,True,220,261
ENSG00000104321.10,chr8,72022198,72023116,PAS,False,36,344
ENSG00000047249.17,chr8,53801896,53814661,ES,False,85,333
ENSG00000047249.17,chr8,53843033,53843431,TSS,False,52,341
ENSG00000047249.17,chr8,53842870,53843013,TSS,False,302,341
ENSG00000171316.11,chr8,60678633,60679082,TSS,False,45,175
ENSG00000158815.10,chr8,22043181,22046146,3AS,False,135,331
ENSG00000035681.8,chr8,58659572,58659973,TSS,True,25,114
ENSG00000035681.8,chr8,58659194,58659862,TSS,True,97,114
ENSG00000070756.15,chr8,100721390,100722092,TSS,True,142,535
ENSG00000070756.15,chr8,100706650,100706798,TSS,True,446,534
ENSG00000104320.13,chr8,89981523,89982721,ES,False,194,239
ENSG00000104320.13,chr8,89933325,89935612,PAS,True,92,253
ENSG00000104320.13,chr8,89953033,89953691,PAS,True,190,252
ENSG00000253507.5,chr8,131312729,131315759,5AS,False,26,208
ENSG00000253507.5,chr8,131312748,131317333,ES,True,120,301
ENSG00000253507.5,chr8,131308530,131308671,TSS,False,207,348
ENSG00000253507.5,chr8,131310417,131310712,TSS,True,146,348
ENSG00000160972.9,chr8,144477943,144478127,TSS,True,39,172
ENSG00000182372.9,chr8,1763740,1763885,TSS,True,39,108
ENSG00000182372.9,chr8,1782355,1786570,PAS,False,88,101
ENSG00000182372.9,chr8,1780249,1782741,PAS,True,18,101
ENSG00000164751.14,chr8,76986296,76999989,ES,False,29,154
ENSG00000133872.13,chr8,30070059,30082846,ES,False,201,1199
ENSG00000147601.13,chr8,73027052,73032041,ES,False,85,177
ENSG00000147601.13,chr8,73032041,73032136,PAS,True,108,199
ENSG00000147601.13,chr8,73045960,73050611,PAS,True,111,199
ENSG00000164953.15,chr8,93816371,93819238,PAS,True,15,103
ENSG00000133739.15,chr8,85107399,85110114,ES,False,36,129
ENSG00000133739.15,chr8,85138034,85138241,PAS,True,102,136
ENSG00000133739.15,chr8,85129174,85129343,PAS,True,67,135
ENSG00000133739.15,chr8,85131759,85132075,PAS,False,122,136
ENSG00000128915.11,chr15,60468162,60476062,3AS,False,88,278
ENSG00000128915.11,chr15,60419606,60423762,PAS,True,35,283
ENSG00000166415.14,chr15,53540889,53541106,TSS,True,68,129
ENSG00000166415.14,chr15,53540974,53541103,TSS,False,87,129
