gene,chr,start,end,splice_type,novel,adrenal_gland_ENCFF791WUV_in_cov,adrenal_gland_ENCFF791WUV_total_cov
ENSG00000273749.4,chr15,22980286,22980440,TSS,True,28,166
ENSG00000140564.11,chr15,90871538,90871605,TSS,False,32,103
ENSG00000185033.14,chr15,90184896,90185081,TSS,True,88,292
ENSG00000185033.14,chr15,90223196,90223740,TSS,True,255,292
ENSG00000086666.18,chr15,80059809,80120327,ES,False,126,163
ENSG00000086666.18,chr15,80059654,80059809,TSS,True,49,213
ENSG00000086666.18,chr15,80059911,80059963,TSS,True,188,213
ENSG00000241839.9,chr15,64841881,64842028,TSS,True,21,127
ENSG00000128739.22,chr15,24954852,24955062,TSS,True,39,375
ENSG00000185787.14,chr15,78872781,78873057,TSS,True,55,465
ENSG00000166734.19,chr15,44288681,44289356,TSS,True,14,103
ENSG00000140526.17,chr15,89088418,89088563,TSS,True,44,112
ENSG00000242028.6,chr15,43797363,43800784,TSS,True,21,137
ENSG00000103876.12,chr15,80152775,80152841,TSS,False,111,174
ENSG00000103876.12,chr15,80152780,80152905,TSS,True,154,174
ENSG00000103876.12,chr15,80152795,80153135,TSS,True,98,174
ENSG00000140474.13,chr15,74840316,74840497,IR,False,100,212
ENSG00000140474.13,chr15,74843003,74843454,TSS,True,30,222
ENSG00000166938.12,chr15,66293260,66293367,TSS,True,93,105
ENSG00000166938.12,chr15,66293391,66293735,TSS,True,52,105
ENSG00000166938.12,chr15,66293601,66294174,TSS,False,75,105
ENSG00000140400.16,chr15,75356380,75356605,3AS,False,29,274
ENSG00000140400.16,chr15,75359153,75359327,IR,False,224,269
ENSG00000140400.16,chr15,75368482,75368783,TSS,False,144,283
ENSG00000140400.16,chr15,75361854,75362632,TSS,True,186,282
ENSG00000114062.19,chr15,25405502,25438488,ES,False,65,124
ENSG00000182774.12,chr15,82540425,82540460,TSS,True,64,500
ENSG00000179010.14,chr4,6640708,6640827,IR,False,117,410
ENSG00000179010.14,chr4,6640655,6640708,TSS,False,300,417
ENSG00000179010.14,chr4,6640682,6641258,TSS,True,124,417
ENSG00000109390.11,chr4,139295731,139295834,TSS,False,39,294
ENSG00000109180.14,chr4,48831060,48831249,TSS,True,56,134
ENSG00000109180.14,chr4,48831092,48831496,TSS,True,110,134
ENSG00000151726.13,chr4,184825915,184826101,TSS,True,23,114
ENSG00000151726.13,chr4,184805526,184805712,TSS,False,96,114
ENSG00000152795.17,chr4,82424883,82426036,ES,False,136,159
ENSG00000152795.17,chr4,82424883,82426036,IR,False,136,183
ENSG00000152795.17,chr4,82422746,82424883,PAS,True,53,214
ENSG00000152795.17,chr4,82423203,82426129,PAS,True,168,213
ENSG00000090316.15,chr4,1327703,1332756,ES,True,207,268
ENSG00000090316.15,chr4,1327703,1332756,5AS,True,207,238
ENSG00000109736.14,chr4,2934768,2934880,TSS,True,20,142
ENSG00000109501.13,chr4,6270014,6277454,3AS,False,26,137
ENSG00000109501.13,chr4,6269831,6270014,TSS,True,27,164
ENSG00000159674.11,chr4,1172543,1172866,TSS,True,42,208
ENSG00000159674.11,chr4,1171851,1172094,TSS,True,182,208
ENSG00000127419.16,chr4,932540,950420,ES,False,34,150
ENSG00000127419.16,chr4,948154,950420,5AS,False,64,105
ENSG00000127419.16,chr4,951258,951681,3AS,False,134,157
ENSG00000129187.14,chr4,182915575,182917310,5AS,False,39,279
ENSG00000129187.14,chr4,182917287,182917475,TSS,True,77,317
ENSG00000129187.14,chr4,182917310,182917565,TSS,True,277,317
ENSG00000249242.7,chr4,82561905,82562141,TSS,True,64,171
ENSG00000249242.7,chr4,82562162,82562400,TSS,False,121,171
ENSG00000169762.16,chr4,16202580,16226258,ES,False,16,130
ENSG00000163069.12,chr4,52029863,52038226,ES,True,15,140
ENSG00000132405.18,chr4,6909764,6909951,TSS,False,88,135
ENSG00000132405.18,chr4,6987126,6987349,TSS,False,91,134
ENSG00000132405.18,chr4,6909453,6909505,TSS,True,115,135
ENSG00000087274.16,chr4,2905015,2907742,5AS,False,393,453
ENSG00000087274.16,chr4,2843837,2844024,TSS,True,55,474
ENSG00000129116.18,chr4,168832171,168890921,ES,False,27,169
ENSG00000129116.18,chr4,168831990,168832171,TSS,True,21,191
ENSG00000109475.16,chr4,108620535,108620600,TSS,False,136,838
ENSG00000109475.16,chr4,108620576,108622024,TSS,True,729,838
ENSG00000163694.14,chr4,40432862,40437770,ES,False,22,169
ENSG00000163694.14,chr4,40436644,40437770,3AS,True,35,148
ENSG00000163694.14,chr4,40629395,40629914,TSS,True,63,181
ENSG00000127418.14,chr4,1009915,1011954,TSS,False,53,101
ENSG00000127418.14,chr4,1012140,1012277,TSS,True,79,101
ENSG00000178950.16,chr4,866501,866955,3AS,False,45,194
ENSG00000178950.16,chr4,932042,932415,TSS,True,32,196
ENSG00000109332.19,chr4,102827426,102827835,TSS,True,198,392
ENSG00000109332.19,chr4,102826484,102827192,TSS,True,330,392
ENSG00000109332.19,chr4,102827943,102828141,TSS,False,345,392
ENSG00000109332.19,chr4,102827591,102827920,TSS,True,341,392
ENSG00000014824.13,chr4,42086081,42091812,PAS,True,28,117
ENSG00000014824.13,chr4,42078211,42078909,PAS,True,105,117
ENSG00000077684.15,chr4,128809338,128809877,TSS,True,40,119
ENSG00000077684.15,chr4,128809894,128810291,TSS,True,107,119
ENSG00000077684.15,chr4,128871354,128875224,PAS,True,41,115
ENSG00000077684.15,chr4,128861703,128864630,PAS,True,73,112
ENSG00000138757.14,chr4,75648741,75655065,ES,False,154,175
ENSG00000138757.14,chr4,75673207,75673440,TSS,True,46,183
ENSG00000138757.14,chr4,75724275,75725315,TSS,True,164,183
ENSG00000123933.16,chr4,2248116,2248196,IR,True,16,135
ENSG00000123933.16,chr4,2261916,2262128,TSS,True,135,515
ENSG00000164039.14,chr4,103085462,103086479,IR,False,89,104
ENSG00000138668.18,chr4,82355401,82356795,ES,False,93,181
ENSG00000138668.18,chr4,82359639,82373445,ES,False,34,176
ENSG00000138674.16,chr4,82829058,82842184,5AS,False,23,107
ENSG00000138674.16,chr4,82829058,82844385,ES,False,34,157
ENSG00000138674.16,chr4,82857764,82863317,ES,False,53,153
ENSG00000138674.16,chr4,82881937,82891087,3AS,False,30,147
ENSG00000138674.16,chr4,82891087,82891255,TSS,False,17,165
ENSG00000164125.15,chr4,158170465,158172988,TSS,True,469,681
ENSG00000164125.15,chr4,158172338,158172706,TSS,False,585,681
ENSG00000164125.15,chr4,158172867,158173026,TSS,True,377,681
ENSG00000168556.6,chr4,183504738,183505367,TSS,False,30,106
ENSG00000168556.6,chr4,183506102,183506318,TSS,False,95,106
ENSG00000132463.13,chr4,70839470,70839959,TSS,False,34,267
ENSG00000159692.15,chr4,1212423,1212912,3AS,False,203,299
ENSG00000159692.15,chr4,1238337,1248915,ES,False,65,244
ENSG00000159692.15,chr4,1211432,1212426,PAS,True,203,299
ENSG00000159692.15,chr4,1211429,1212423,PAS,True,96,299
ENSG00000159692.15,chr4,1248915,1249467,TSS,True,58,304
ENSG00000159692.15,chr4,1248660,1248752,TSS,False,273,304
ENSG00000154556.18,chr4,185630598,185646667,ES,False,274,465
ENSG00000154556.18,chr4,185635411,185646667,ES,False,42,178
ENSG00000154556.18,chr4,185649656,185652661,ES,False,255,500
ENSG00000154556.18,chr4,185678478,185678795,3AS,False,37,142
ENSG00000154556.18,chr4,185678822,185690561,ES,False,59,128
ENSG00000154556.18,chr4,185690611,185775230,5AS,False,18,127
ENSG00000154556.18,chr4,185585444,185587688,PAS,True,94,584
ENSG00000154556.18,chr4,185656614,185656940,TSS,True,236,582
ENSG00000154556.18,chr4,185775226,185775538,TSS,True,511,588
ENSG00000169733.11,chr17,82049842,82049917,IR,False,111,161
ENSG00000169733.11,chr17,82050006,82050401,IR,False,113,154
ENSG00000169733.11,chr17,82050764,82051293,IR,False,130,152
ENSG00000181396.12,chr17,82392534,82398195,ES,False,49,103
ENSG00000181396.12,chr17,82418411,82418639,TSS,True,18,113
ENSG00000131471.6,chr17,42851206,42852943,TSS,True,34,207
ENSG00000196704.11,chr17,68248086,68248639,IR,False,31,129
ENSG00000196704.11,chr17,68248023,68248705,TSS,True,54,152
ENSG00000196704.11,chr17,68248015,68248086,TSS,False,116,152
ENSG00000161513.11,chr17,74866876,74872035,3AS,False,1630,2006
ENSG00000141504.11,chr17,7626793,7626942,IR,False,153,174
ENSG00000141504.11,chr17,7626793,7627142,ES,False,47,198
ENSG00000141504.11,chr17,7627226,7627362,IR,False,191,217
ENSG00000141504.11,chr17,7627414,7627552,IR,False,112,140
ENSG00000141504.11,chr17,7627414,7627556,5AS,False,14,126
ENSG00000141504.11,chr17,7627414,7627569,5AS,False,64,190
ENSG00000141504.11,chr17,7627552,7627878,TSS,True,109,222
ENSG00000141504.11,chr17,7627569,7627867,TSS,True,158,222
ENSG00000169718.17,chr17,82058408,82058780,3AS,False,21,185
ENSG00000169718.17,chr17,82058416,82058780,IR,False,164,233
ENSG00000188554.13,chr17,43190776,43193093,ES,True,18,141
ENSG00000188554.13,chr17,43171179,43171302,TSS,True,27,155
ENSG00000243678.11,chr17,51163643,51166956,TSS,True,265,298
ENSG00000243678.11,chr17,51166265,51166497,TSS,True,46,298
ENSG00000068120.14,chr17,42562219,42562611,IR,False,121,273
ENSG00000068120.14,chr17,42562098,42563322,TSS,False,146,292
ENSG00000068120.14,chr17,42562069,42562219,TSS,True,170,292
ENSG00000108846.15,chr17,50659368,50663680,ES,False,47,330
ENSG00000108846.15,chr17,50667757,50667862,IR,True,258,339
ENSG00000108846.15,chr17,50634783,50634981,TSS,True,107,396
ENSG00000108846.15,chr17,50691091,50691705,PAS,True,115,396
ENSG00000108846.15,chr17,50667553,50667929,PAS,True,266,347
ENSG00000108312.14,chr17,44221200,44222092,TSS,False,93,104
ENSG00000108312.14,chr17,44220739,44221037,TSS,True,70,104
ENSG00000108312.14,chr17,44219444,44219904,TSS,True,69,104
ENSG00000181523.12,chr17,80211011,80212070,IR,False,155,181
ENSG00000181523.12,chr17,80209275,80212274,PAS,True,182,207
ENSG00000181523.12,chr17,80209257,80211011,PAS,True,52,210
ENSG00000181523.12,chr17,80220225,80220394,TSS,True,37,242
ENSG00000141699.10,chr17,42586891,42592055,ES,False,17,160
ENSG00000141699.10,chr17,42609085,42609558,TSS,True,23,184
ENSG00000108821.13,chr17,50201410,50201696,TSS,False,57,453
ENSG00000182473.21,chr17,76089320,76094413,ES,False,343,384
ENSG00000182473.21,chr17,76103632,76103791,TSS,True,47,433
ENSG00000219200.11,chr17,7012575,7012761,TSS,True,81,606
ENSG00000076351.12,chr17,28405886,28406227,TSS,True,18,152
ENSG00000108773.10,chr17,42118403,42119244,5AS,False,29,190
ENSG00000108773.10,chr17,42120965,42121382,TSS,True,37,205
ENSG00000008838.19,chr17,40020350,40021954,3AS,True,12,104
ENSG00000008838.19,chr17,40054360,40054708,TSS,True,20,107
ENSG00000108671.10,chr17,32480631,32480752,IR,False,116,135
ENSG00000108671.10,chr17,32480752,32483319,PAS,True,21,137
ENSG00000108671.10,chr17,32480488,32483319,PAS,True,117,136
ENSG00000220205.8,chr17,8160871,8161472,IR,False,84,104
ENSG00000220205.8,chr17,8160380,8160871,PAS,True,21,105
ENSG00000220205.8,chr17,8159154,8161524,PAS,True,91,105
ENSG00000220205.8,chr17,8162877,8162978,TSS,False,21,115
ENSG00000131473.16,chr17,41893174,41897748,ES,False,50,107
ENSG00000131473.16,chr17,41918879,41919084,TSS,True,24,117
ENSG00000183011.13,chr17,7856843,7857014,5AS,False,127,146
ENSG00000183011.13,chr17,7857382,7857559,TSS,True,97,146
ENSG00000183011.13,chr17,7857014,7857235,TSS,True,83,146
ENSG00000183011.13,chr17,7885164,7885495,TSS,True,127,147
ENSG00000004975.11,chr17,7229943,7230057,5AS,False,41,150
ENSG00000167543.15,chr17,29568613,29568830,TSS,True,26,162
ENSG00000157637.12,chr17,81244811,81246673,PAS,True,55,431
ENSG00000157637.12,chr17,81294822,81295503,TSS,True,49,438
ENSG00000178927.17,chr17,82449292,82450699,ES,False,197,240
ENSG00000178927.17,chr17,82450699,82450791,TSS,False,48,299
ENSG00000005884.17,chr17,50055758,50056645,TSS,True,45,116
ENSG00000266402.3,chr17,64145995,64146229,5AS,False,118,381
ENSG00000266402.3,chr17,64145969,64146000,TSS,True,140,403
ENSG00000266402.3,chr17,64145969,64145995,TSS,False,285,403
ENSG00000185359.12,chr17,81683960,81684103,TSS,True,52,253
ENSG00000173757.9,chr17,42276247,42276586,TSS,False,46,189
ENSG00000141562.17,chr17,82483779,82484812,IR,False,83,102
ENSG00000141562.17,chr17,82458191,82458830,TSS,True,20,104
ENSG00000129250.11,chr17,4997673,4998156,TSS,True,22,135
ENSG00000129657.15,chr17,77216179,77216244,IR,True,35,112
ENSG00000129657.15,chr17,77140848,77141107,TSS,True,82,237
ENSG00000129657.15,chr17,77214650,77216179,TSS,True,124,138
ENSG00000129657.15,chr17,77213917,77217101,PAS,True,100,199
ENSG00000129657.15,chr17,77216244,77217101,PAS,True,202,237
ENSG00000132589.15,chr17,28883231,28888944,ME,False,14,108
ENSG00000132589.15,chr17,28883231,28888944,ME,False,14,108
ENSG00000141232.4,chr17,50866057,50866355,TSS,True,13,122
ENSG00000141279.15,chr17,47619164,47619736,ES,False,134,154
ENSG00000108387.14,chr17,58526313,58526931,5AS,False,14,126
ENSG00000108387.14,chr17,58526313,58531960,ES,False,50,173
ENSG00000108387.14,chr17,58531960,58532087,TSS,True,64,239
ENSG00000108387.14,chr17,58529114,58529320,TSS,True,202,238
ENSG00000132522.15,chr17,7313124,7313211,IR,False,124,138
ENSG00000132522.15,chr17,7313721,7313905,IR,False,114,139
ENSG00000132522.15,chr17,7314597,7314958,IR,False,119,141
ENSG00000132522.15,chr17,7315330,7316258,TSS,False,73,144
ENSG00000132522.15,chr17,7314958,7315365,TSS,True,93,144
ENSG00000141367.11,chr17,59619349,59620173,TSS,True,27,265
ENSG00000108784.9,chr17,42536655,42537397,IR,True,221,254
ENSG00000108784.9,chr17,42536655,42538338,ES,False,26,254
ENSG00000108784.9,chr17,42536215,42536655,TSS,True,43,298
ENSG00000108784.9,chr17,42536221,42537545,TSS,True,265,298
ENSG00000136448.11,chr17,45061298,45061460,TSS,True,27,164
ENSG00000030582.17,chr17,44345096,44345334,TSS,True,102,959
ENSG00000108439.10,chr17,47941526,47941813,TSS,True,18,140
ENSG00000108946.14,chr17,68511720,68512142,TSS,True,747,839
ENSG00000108946.14,chr17,68512399,68512548,TSS,True,184,839
ENSG00000006042.11,chr17,32928237,32931474,ES,False,16,118
ENSG00000141696.12,chr17,41811453,41812635,TSS,True,14,122
ENSG00000109065.11,chr17,74771834,74772217,3AS,False,21,145
ENSG00000109065.11,chr17,74772054,74772217,IR,False,109,162
ENSG00000109065.11,chr17,74772277,74772895,IR,True,162,181
ENSG00000109065.11,chr17,74773039,74773575,IR,False,173,199
ENSG00000109065.11,chr17,74773685,74775621,3AS,False,110,194
ENSG00000109065.11,chr17,74770527,74771858,PAS,True,35,200
ENSG00000109065.11,chr17,74770540,74771834,PAS,True,178,200
ENSG00000109065.11,chr17,74776266,74776381,TSS,True,26,202
ENSG00000184009.11,chr17,81512733,81512855,TSS,True,268,2255
ENSG00000221926.12,chr17,15651090,15651858,TSS,True,16,120
ENSG00000278311.4,chr17,36578186,36579244,5AS,True,70,100
ENSG00000278311.4,chr17,36544905,36545097,TSS,True,77,103
ENSG00000278311.4,chr17,36545485,36545817,TSS,True,27,103
ENSG00000278311.4,chr17,36586049,36586175,PAS,True,92,103
ENSG00000278311.4,chr17,36589207,36589848,PAS,True,14,103
ENSG00000037042.8,chr17,42659242,42659552,TSS,False,15,135
ENSG00000108298.11,chr17,39200112,39200349,TSS,False,224,1083
ENSG00000108298.11,chr17,39200339,39203109,TSS,True,904,1083
ENSG00000068137.14,chr17,42669621,42669942,5AS,False,41,183
ENSG00000068137.14,chr17,42670705,42671002,5AS,False,65,188
ENSG00000141522.11,chr17,81871297,81871406,TSS,True,43,246
ENSG00000062716.12,chr17,59817773,59838294,ES,False,168,188
ENSG00000062716.12,chr17,59707510,59707748,TSS,False,22,217
ENSG00000126858.17,chr17,32208309,32224615,ES,False,69,112
ENSG00000187688.14,chr17,16426877,16427451,3AS,True,41,137
ENSG00000129235.10,chr17,6641006,6641152,TSS,True,92,104
ENSG00000129235.10,chr17,6640996,6641227,TSS,True,23,104
ENSG00000167107.12,chr17,50426137,50426389,TSS,True,85,345
ENSG00000168610.14,chr17,42316851,42317181,3AS,False,39,282
ENSG00000168610.14,chr17,42317224,42322284,5AS,False,58,282
ENSG00000168610.14,chr17,42348517,42388278,3AS,False,67,259
ENSG00000168610.14,chr17,42348520,42388278,3AS,False,49,192
ENSG00000168610.14,chr17,42388278,42388586,TSS,True,43,302
ENSG00000173918.14,chr17,79024068,79024494,TSS,True,22,114
ENSG00000087111.20,chr17,28571462,28571566,TSS,True,43,126
ENSG00000087111.20,chr17,28571048,28571566,TSS,True,112,126
ENSG00000169738.7,chr17,82036858,82037736,TSS,True,118,149
ENSG00000169738.7,chr17,82037630,82037706,TSS,True,85,149
ENSG00000169738.7,chr17,82036190,82036261,TSS,True,102,149
ENSG00000159199.13,chr17,48892759,48892840,TSS,False,51,172
ENSG00000132581.9,chr17,28661725,28662182,TSS,True,20,127
ENSG00000132581.9,chr17,28662045,28662197,TSS,True,111,127
ENSG00000082641.15,chr17,48056598,48057343,ES,False,128,281
ENSG00000082641.15,chr17,48048248,48048462,TSS,True,208,334
ENSG00000082641.15,chr17,48048761,48048864,TSS,True,210,334
ENSG00000132361.16,chr17,2696535,2696718,3AS,False,53,154
ENSG00000132361.16,chr17,2711561,2711833,TSS,True,92,192
ENSG00000002834.17,chr17,38869798,38870258,TSS,True,30,189
ENSG00000182534.13,chr17,76680879,76685071,ES,False,843,1001
ENSG00000182534.13,chr17,76679568,76680879,PAS,True,242,1245
ENSG00000182534.13,chr17,76675416,76677702,PAS,False,1016,1255
ENSG00000169660.16,chr17,82436738,82437167,IR,False,83,137
ENSG00000169660.16,chr17,82439713,82440996,5AS,False,34,126
ENSG00000169660.16,chr17,82418328,82418740,TSS,True,26,155
ENSG00000184557.4,chr17,78359749,78360566,TSS,True,128,1004
ENSG00000108465.14,chr17,47971152,47971361,IR,False,140,177
ENSG00000108465.14,chr17,47974448,47975158,IR,False,98,184
ENSG00000108465.14,chr17,47975653,47975868,IR,False,103,183
ENSG00000108465.14,chr17,47971015,47971152,TSS,True,49,189
ENSG00000108465.14,chr17,47971020,47971407,TSS,True,147,189
ENSG00000126561.16,chr17,42287697,42288598,TSS,True,56,251
ENSG00000161714.11,chr17,45132247,45132560,TSS,True,38,145
ENSG00000125691.12,chr17,38853697,38853764,TSS,True,79,226
ENSG00000125691.12,chr17,38852603,38853720,TSS,True,165,226
ENSG00000136444.9,chr17,50484743,50485981,PAS,True,16,159
ENSG00000108669.16,chr17,78676169,78680189,ES,False,117,135
ENSG00000108669.16,chr17,78782201,78782329,TSS,True,21,156
ENSG00000277972.1,chr17,38730324,38730406,TSS,False,19,145
ENSG00000133030.20,chr17,17138075,17142626,5AS,False,121,155
ENSG00000133030.20,chr17,17180088,17184822,ES,False,78,184
ENSG00000133030.20,chr17,17042427,17042971,TSS,True,65,194
ENSG00000087191.12,chr17,63827380,63827514,TSS,True,119,279
ENSG00000087191.12,chr17,63827460,63827923,TSS,True,187,279
ENSG00000109113.19,chr17,28715122,28715218,5AS,False,42,274
ENSG00000109113.19,chr17,28717291,28718121,3AS,False,58,171
ENSG00000109113.19,chr17,28717212,28718419,TSS,True,191,290
ENSG00000109113.19,chr17,28718121,28718530,TSS,True,119,290
ENSG00000072778.19,chr17,7222081,7222176,IR,False,2695,3224
ENSG00000072778.19,chr17,7222865,7223132,IR,False,2487,3255
ENSG00000180891.12,chr17,57866544,57867356,IR,False,94,105
ENSG00000180891.12,chr17,57955224,57955845,TSS,True,28,123
ENSG00000179604.9,chr17,73311892,73312008,TSS,True,92,391
ENSG00000179604.9,chr17,73310880,73311298,TSS,True,342,391
ENSG00000108349.16,chr17,40140296,40140779,TSS,True,14,100
ENSG00000161547.16,chr17,76735158,76736153,ES,False,104,117
ENSG00000161547.16,chr17,76735158,76736153,IR,False,104,135
ENSG00000161547.16,chr17,76734114,76735158,PAS,True,38,150
ENSG00000161547.16,chr17,76734118,76736464,PAS,True,124,150
ENSG00000167193.7,chr17,1423650,1436789,5AS,False,100,160
ENSG00000008283.15,chr17,63437345,63437564,TSS,True,152,173
ENSG00000008283.15,chr17,63446244,63446357,TSS,True,72,173
ENSG00000008283.15,chr17,63445897,63446180,TSS,False,146,173
ENSG00000087157.18,chr17,78404089,78414951,3AS,False,30,106
ENSG00000087157.18,chr17,78419675,78424060,5AS,False,83,104
ENSG00000108654.14,chr17,64500773,64502009,IR,False,748,1362
ENSG00000108654.14,chr17,64498253,64500326,PAS,True,163,1489
ENSG00000108840.15,chr17,44092284,44092395,5AS,True,36,307
ENSG00000108840.15,chr17,44110800,44117493,3AS,False,101,228
ENSG00000108840.15,chr17,44123503,44124047,TSS,True,123,327
ENSG00000108840.15,chr17,44110728,44111295,TSS,True,277,327
ENSG00000108639.7,chr17,78171054,78171738,ES,False,30,223
ENSG00000108639.7,chr17,78168541,78168715,TSS,True,30,249
ENSG00000225663.7,chr17,81822907,81823208,IR,False,18,114
ENSG00000225663.7,chr17,81822412,81823311,PAS,True,18,114
ENSG00000225663.7,chr17,81822416,81822907,PAS,True,101,119
ENSG00000175061.17,chr17,16439414,16440184,ES,False,311,401
ENSG00000175061.17,chr17,16438983,16439060,TSS,True,51,429
ENSG00000177374.12,chr17,2055077,2055238,TSS,True,23,101
ENSG00000197879.16,chr17,1491599,1491883,TSS,True,129,172
ENSG00000197879.16,chr17,1485693,1486131,TSS,True,84,172
