gene,chr,start,end,splice_type,novel,endodermal_cell_ENCFF830FDH_in_cov,endodermal_cell_ENCFF830FDH_total_cov
ENSG00000166794.4,chr15,64156724,64156830,TSS,True,1544,1738
ENSG00000181991.15,chr15,88467782,88467910,3AS,False,43,142
ENSG00000181991.15,chr15,88477871,88479034,PAS,True,23,154
ENSG00000103671.9,chr15,64387771,64387964,TSS,True,11,101
ENSG00000138592.13,chr15,50424230,50424514,TSS,True,43,106
ENSG00000138592.13,chr15,50424347,50424654,TSS,True,80,106
ENSG00000140374.15,chr15,76292700,76311349,ES,False,52,216
ENSG00000140374.15,chr15,76311349,76311487,TSS,True,203,427
ENSG00000140374.15,chr15,76285636,76285664,TSS,True,276,425
ENSG00000180304.14,chr15,64703028,64703271,TSS,True,62,493
ENSG00000260916.7,chr15,55408220,55408470,TSS,True,17,103
ENSG00000174444.14,chr15,66504787,66504853,TSS,True,1197,4188
ENSG00000174444.14,chr15,66500055,66500163,TSS,True,3207,4153
ENSG00000167004.12,chr15,43746374,43746706,TSS,True,191,265
ENSG00000167004.12,chr15,43766723,43766910,TSS,True,237,265
ENSG00000167004.12,chr15,43769520,43769646,TSS,True,230,265
ENSG00000137815.14,chr15,41417090,41417313,TSS,True,35,141
ENSG00000137815.14,chr15,41464770,41464861,PAS,True,21,114
ENSG00000140416.20,chr15,63060939,63062214,ME,False,45,244
ENSG00000140416.20,chr15,63042137,63042943,TSS,True,168,368
ENSG00000140416.20,chr15,63048405,63048707,TSS,True,313,366
ENSG00000140416.20,chr15,63071089,63071915,PAS,True,142,270
ENSG00000140416.20,chr15,63064063,63066176,PAS,True,235,263
ENSG00000140416.20,chr15,63065895,63066180,PAS,True,177,266
ENSG00000166797.10,chr15,64075537,64088686,ES,False,83,303
ENSG00000178802.17,chr15,74890010,74890089,TSS,True,25,101
ENSG00000128463.12,chr15,34227846,34229752,ES,False,37,367
ENSG00000128463.12,chr15,34225002,34225200,TSS,True,59,381
ENSG00000104131.12,chr15,44537049,44537237,TSS,True,64,210
ENSG00000104131.12,chr15,44537322,44537427,TSS,True,152,210
ENSG00000104131.12,chr15,44561017,44562801,PAS,True,50,206
ENSG00000103811.16,chr15,78944890,78945105,TSS,True,13,129
ENSG00000140259.6,chr15,43824490,43824733,TSS,False,37,183
ENSG00000140259.6,chr15,43814500,43814675,TSS,True,152,183
ENSG00000167196.13,chr15,75903854,75904103,TSS,True,17,122
ENSG00000103591.12,chr15,67254558,67254693,TSS,False,111,292
ENSG00000136371.10,chr15,79896871,79897038,TSS,False,32,100
ENSG00000136371.10,chr15,79896790,79897077,TSS,True,80,100
ENSG00000137804.12,chr15,41349241,41351032,3AS,False,53,218
ENSG00000137804.12,chr15,41358258,41365404,3AS,False,103,208
ENSG00000137804.12,chr15,41371684,41377195,ES,False,28,212
ENSG00000137804.12,chr15,41332241,41333050,TSS,True,45,266
ENSG00000086666.18,chr15,80059809,80120327,ES,False,249,291
ENSG00000086666.18,chr15,80059654,80059809,TSS,True,93,388
ENSG00000086666.18,chr15,80072548,80072647,TSS,True,334,388
ENSG00000128739.22,chr15,24920124,24962113,ES,False,74,108
ENSG00000128739.22,chr15,24954852,24955062,TSS,True,198,1165
ENSG00000117899.10,chr15,80989578,80989911,TSS,True,178,392
ENSG00000185787.14,chr15,78872781,78873057,TSS,True,859,2642
ENSG00000185787.14,chr15,78885747,78886227,TSS,True,1864,2635
ENSG00000140391.14,chr15,77070891,77071172,TSS,True,192,365
ENSG00000140391.14,chr15,77054177,77054274,TSS,True,240,365
ENSG00000131871.14,chr15,101277341,101277489,TSS,True,14,131
ENSG00000138629.15,chr15,74458896,74461107,5AS,False,83,213
ENSG00000138629.15,chr15,74461036,74461177,TSS,False,119,239
ENSG00000138629.15,chr15,74461107,74461179,TSS,True,149,239
ENSG00000051180.16,chr15,40695321,40698756,5AS,False,25,138
ENSG00000051180.16,chr15,40694798,40695425,TSS,True,49,162
ENSG00000051180.16,chr15,40695153,40695321,TSS,True,137,162
ENSG00000051180.16,chr15,40718813,40718899,TSS,True,141,161
ENSG00000134153.9,chr15,34101603,34101912,TSS,True,26,138
ENSG00000166710.18,chr15,44711414,44711613,TSS,True,16,127
ENSG00000140350.15,chr15,68820697,68820924,TSS,True,196,673
ENSG00000140350.15,chr15,68780409,68780475,TSS,True,594,662
ENSG00000157823.16,chr15,89893880,89894340,TSS,True,24,113
ENSG00000157823.16,chr15,89837614,89837693,TSS,True,99,112
ENSG00000166803.12,chr15,64366075,64380957,ES,False,55,524
ENSG00000182768.8,chr15,90265876,90266287,IR,False,54,243
ENSG00000182768.8,chr15,90265669,90266398,TSS,True,68,257
ENSG00000182768.8,chr15,90265672,90265876,TSS,False,203,257
ENSG00000134152.10,chr15,34137870,34142371,PAS,True,15,113
ENSG00000134152.10,chr15,34209950,34210126,TSS,True,12,118
ENSG00000169612.3,chr15,82986203,82986369,TSS,False,23,179
ENSG00000140365.15,chr15,75336008,75336092,TSS,False,68,353
ENSG00000140365.15,chr15,75338060,75338133,TSS,False,316,353
ENSG00000179010.14,chr4,6640708,6640827,IR,False,187,503
ENSG00000179010.14,chr4,6640655,6640708,TSS,False,335,522
ENSG00000179010.14,chr4,6640682,6641258,TSS,True,206,522
ENSG00000168214.20,chr4,26321048,26386352,ES,False,108,143
ENSG00000168214.20,chr4,26430053,26430418,IR,True,136,153
ENSG00000168214.20,chr4,26320803,26321048,TSS,True,45,188
ENSG00000109390.11,chr4,139295731,139295834,TSS,False,42,231
ENSG00000109180.14,chr4,48831060,48831249,TSS,True,94,260
ENSG00000109180.14,chr4,48831092,48831496,TSS,True,212,260
ENSG00000152795.17,chr4,82429247,82430469,TSS,True,304,1121
ENSG00000152795.17,chr4,82426036,82426130,TSS,True,981,1116
ENSG00000138777.19,chr4,105453642,105473893,ES,False,24,152
ENSG00000071127.16,chr4,10116650,10116986,TSS,True,65,155
ENSG00000071127.16,chr4,10098991,10099587,TSS,True,134,154
ENSG00000109519.12,chr4,7067970,7068113,TSS,True,53,163
ENSG00000249532.5,chr4,112646968,112648653,ES,True,179,295
ENSG00000249532.5,chr4,112646720,112646968,PAS,True,48,389
ENSG00000249532.5,chr4,112648653,112648700,TSS,True,94,389
ENSG00000249532.5,chr4,112647414,112647874,TSS,True,346,389
ENSG00000145386.9,chr4,121823415,121823933,TSS,True,17,112
ENSG00000129187.14,chr4,182917287,182917475,TSS,True,54,107
ENSG00000129187.14,chr4,182917310,182917565,TSS,True,74,107
ENSG00000123737.12,chr4,121814047,121816368,ES,False,97,115
ENSG00000123737.12,chr4,121801316,121801490,TSS,True,15,128
ENSG00000123737.12,chr4,121816771,121817024,PAS,True,13,128
ENSG00000163069.12,chr4,52038226,52038315,TSS,True,38,108
ENSG00000052802.12,chr4,165327668,165327764,TSS,True,36,109
ENSG00000052802.12,chr4,165341750,165343164,PAS,True,25,101
ENSG00000138801.8,chr4,107720119,107720395,TSS,False,133,459
ENSG00000163956.11,chr4,3532208,3532446,TSS,True,118,270
ENSG00000164111.14,chr4,121696862,121697063,TSS,True,98,718
ENSG00000164111.14,chr4,121678414,121678920,TSS,True,631,714
ENSG00000197894.10,chr4,99088688,99088790,TSS,True,228,1867
ENSG00000164104.11,chr4,173334271,173334447,TSS,False,250,1412
ENSG00000109606.12,chr4,24584322,24584621,TSS,True,34,108
ENSG00000109475.16,chr4,108620535,108620600,TSS,False,774,4347
ENSG00000163743.13,chr4,75514196,75514426,TSS,True,23,130
ENSG00000145247.11,chr4,48897857,48904483,ES,False,32,279
ENSG00000138750.14,chr4,76148307,76148508,TSS,True,15,134
ENSG00000170502.12,chr4,87422567,87423012,TSS,True,62,128
ENSG00000170502.12,chr4,87422511,87422617,TSS,False,115,128
ENSG00000170502.12,chr4,87422558,87422675,TSS,True,112,128
ENSG00000170502.12,chr4,87451587,87451735,TSS,True,101,124
ENSG00000198498.9,chr4,163494454,163494804,TSS,True,104,410
ENSG00000198498.9,chr4,163515362,163515461,TSS,True,290,385
ENSG00000151247.12,chr4,98929094,98929136,TSS,True,21,186
ENSG00000087008.15,chr4,8364702,8367080,PAS,True,19,138
ENSG00000087008.15,chr4,8428350,8428501,TSS,True,85,150
ENSG00000087008.15,chr4,8435922,8436026,TSS,True,92,150
ENSG00000145354.11,chr4,102868973,102869187,TSS,True,29,188
ENSG00000109332.19,chr4,102827426,102827835,TSS,True,149,201
ENSG00000109332.19,chr4,102826484,102827192,TSS,True,169,200
ENSG00000109332.19,chr4,102827943,102828141,TSS,False,165,201
ENSG00000109332.19,chr4,102827591,102827920,TSS,True,173,201
ENSG00000164162.13,chr4,144995603,145081659,ES,False,17,107
ENSG00000164162.13,chr4,145096111,145098130,5AS,False,25,109
ENSG00000164162.13,chr4,145098119,145098773,TSS,True,31,113
ENSG00000164162.13,chr4,145098130,145098216,TSS,False,85,113
ENSG00000250103.2,chr4,110595503,110595808,PAS,False,46,105
ENSG00000250103.2,chr4,110601811,110603432,PAS,False,90,104
ENSG00000250103.2,chr4,110615306,110615844,TSS,True,36,105
ENSG00000063978.15,chr4,2469103,2469258,TSS,True,52,119
ENSG00000174780.16,chr4,56467572,56467744,TSS,True,36,212
ENSG00000174780.16,chr4,56501683,56503681,PAS,True,71,202
ENSG00000174780.16,chr4,56483138,56484017,PAS,True,158,179
ENSG00000174780.16,chr4,56495356,56495395,PAS,False,160,200
ENSG00000109534.16,chr4,109815508,109815804,TSS,True,166,241
ENSG00000109534.16,chr4,109816151,109816378,TSS,True,209,241
ENSG00000109534.16,chr4,109824417,109824741,PAS,True,78,241
ENSG00000129128.12,chr4,176319890,176320219,TSS,True,42,107
ENSG00000056050.6,chr4,169757829,169757964,TSS,True,30,199
ENSG00000056050.6,chr4,169753675,169753838,TSS,True,176,198
ENSG00000085871.8,chr4,139665627,139666077,TSS,True,109,771
ENSG00000085871.8,chr4,139695240,139695267,TSS,True,678,760
ENSG00000269893.6,chr4,118278757,118278792,TSS,True,64,101
ENSG00000269893.6,chr4,118278757,118279137,TSS,True,41,100
ENSG00000128050.8,chr4,56436126,56436328,TSS,True,42,395
ENSG00000174720.15,chr4,112636990,112637239,TSS,True,83,100
ENSG00000174720.15,chr4,112637441,112637603,TSS,True,87,100
ENSG00000174720.15,chr4,112657246,112657846,PAS,True,23,100
ENSG00000164039.14,chr4,103085462,103086479,IR,False,135,152
ENSG00000164039.14,chr4,103096274,103099782,ES,False,139,158
ENSG00000164144.15,chr4,152779872,152780226,TSS,True,86,107
ENSG00000164144.15,chr4,152779850,152780091,TSS,True,90,107
ENSG00000178988.10,chr4,6708643,6709230,5AS,True,122,139
ENSG00000178988.10,chr4,6708643,6709230,IR,True,122,148
ENSG00000178988.10,chr4,6707700,6708643,PAS,False,26,167
ENSG00000178988.10,chr4,6709230,6709883,TSS,True,47,167
ENSG00000178988.10,chr4,6709225,6709883,TSS,True,150,167
ENSG00000138668.18,chr4,82355401,82356795,ES,False,184,307
ENSG00000138668.18,chr4,82359639,82373445,ES,False,82,237
ENSG00000138668.18,chr4,82373445,82374086,TSS,True,410,646
ENSG00000138668.18,chr4,82355303,82355380,TSS,True,410,642
ENSG00000138668.18,chr4,82356536,82356600,TSS,True,563,642
ENSG00000118564.14,chr4,15604469,15605799,PAS,True,30,100
ENSG00000118564.14,chr4,15681352,15681579,TSS,True,83,102
ENSG00000118564.14,chr4,15681279,15681670,TSS,True,89,102
ENSG00000118579.12,chr4,17614624,17614813,TSS,True,127,257
ENSG00000163319.10,chr4,83456958,83459739,ES,False,23,224
ENSG00000164022.16,chr4,106316516,106316594,TSS,False,29,139
ENSG00000002549.12,chr4,17577191,17577567,TSS,True,20,115
ENSG00000155275.18,chr4,8436399,8438791,3AS,True,168,191
ENSG00000155275.18,chr4,8436120,8436399,TSS,False,24,201
ENSG00000155275.18,chr4,8438791,8440284,PAS,True,30,196
ENSG00000155275.18,chr4,8438771,8440284,PAS,True,174,196
ENSG00000078140.13,chr4,39698116,39698390,TSS,True,38,357
ENSG00000141127.14,chr17,18858099,18858261,TSS,True,59,143
ENSG00000141127.14,chr17,18872583,18872649,TSS,True,102,143
ENSG00000109084.13,chr17,28319365,28325507,3AS,True,16,138
ENSG00000109084.13,chr17,28319109,28319365,TSS,True,18,157
ENSG00000161970.14,chr17,8382315,8382861,5AS,False,44,114
ENSG00000132591.11,chr17,28854967,28855317,TSS,True,99,265
ENSG00000132591.11,chr17,28859215,28859283,TSS,True,173,260
ENSG00000275700.4,chr17,36948935,36949216,TSS,True,41,183
ENSG00000275700.4,chr17,36952957,36953296,TSS,True,150,183
ENSG00000196704.11,chr17,68248086,68248639,IR,False,52,108
ENSG00000196704.11,chr17,68248023,68248705,TSS,True,118,172
ENSG00000196704.11,chr17,68248015,68248086,TSS,False,105,172
ENSG00000196704.11,chr17,68248074,68248110,TSS,True,146,172
ENSG00000170043.11,chr17,7931730,7931947,TSS,True,63,337
ENSG00000170043.11,chr17,7931939,7932064,TSS,False,281,337
ENSG00000167699.13,chr17,782165,782343,TSS,False,55,163
ENSG00000167699.13,chr17,770420,770481,TSS,True,114,157
ENSG00000141504.11,chr17,7626793,7626942,IR,False,106,130
ENSG00000141504.11,chr17,7626793,7627142,ES,False,95,201
ENSG00000141504.11,chr17,7626793,7627142,3AS,True,95,108
ENSG00000141504.11,chr17,7626793,7627142,IR,False,95,106
ENSG00000141504.11,chr17,7627226,7627362,IR,False,200,223
ENSG00000141504.11,chr17,7627414,7627552,IR,False,103,141
ENSG00000141504.11,chr17,7627414,7627556,5AS,False,14,120
ENSG00000141504.11,chr17,7627414,7627569,5AS,False,67,187
ENSG00000141504.11,chr17,7627414,7627569,IR,False,67,105
ENSG00000141504.11,chr17,7627552,7627878,TSS,True,125,231
ENSG00000141504.11,chr17,7627569,7627867,TSS,True,163,231
ENSG00000243678.11,chr17,51166265,51166497,TSS,True,194,1012
PB_novel_215827,chr17,11972082,11972335,TSS,True,32,110
PB_novel_215827,chr17,11973695,11974437,TSS,True,87,110
ENSG00000121064.12,chr17,56978096,56978235,TSS,True,39,134
ENSG00000121064.12,chr17,57000937,57000992,TSS,True,100,130
ENSG00000213246.6,chr17,58351508,58352066,5AS,False,288,354
ENSG00000213246.6,chr17,58352064,58352221,TSS,True,362,428
ENSG00000213246.6,chr17,58352066,58352222,TSS,False,140,428
ENSG00000219200.11,chr17,7012757,7013665,5AS,False,265,1336
ENSG00000219200.11,chr17,7012575,7012761,TSS,True,286,1357
ENSG00000219200.11,chr17,7012622,7012757,TSS,True,1091,1357
ENSG00000185624.14,chr17,81860326,81860636,TSS,True,117,344
ENSG00000183010.16,chr17,81936861,81937261,5AS,False,51,105
ENSG00000183010.16,chr17,81937261,81937328,TSS,True,179,230
ENSG00000183010.16,chr17,81936747,81937288,TSS,True,178,230
ENSG00000183010.16,chr17,81937241,81937269,TSS,True,175,230
ENSG00000108671.10,chr17,32444460,32444614,TSS,True,141,432
ENSG00000108671.10,chr17,32480499,32480631,TSS,True,358,430
ENSG00000214941.7,chr17,15977913,15978043,IR,False,107,148
ENSG00000214941.7,chr17,15993778,15999518,5AS,False,78,143
ENSG00000214941.7,chr17,15975799,15977092,PAS,True,147,171
ENSG00000214941.7,chr17,15976559,15978163,PAS,True,126,167
ENSG00000214941.7,chr17,15976559,15977913,PAS,True,68,167
ENSG00000214941.7,chr17,15999518,15999717,TSS,True,86,171
ENSG00000214941.7,chr17,15999505,15999717,TSS,True,124,171
ENSG00000214941.7,chr17,15999502,15999717,TSS,True,148,171
ENSG00000129195.15,chr17,6444410,6444488,TSS,True,30,135
ENSG00000094804.10,chr17,40287837,40288090,TSS,True,38,173
ENSG00000094804.10,chr17,40301503,40301608,TSS,True,145,170
ENSG00000141560.14,chr17,82716699,82716896,TSS,True,31,224
ENSG00000183011.13,chr17,7856843,7857014,5AS,False,100,121
ENSG00000183011.13,chr17,7857382,7857559,TSS,True,56,122
ENSG00000183011.13,chr17,7857014,7857235,TSS,True,88,122
ENSG00000183011.13,chr17,7856984,7857221,TSS,True,108,122
ENSG00000258315.5,chr17,7016685,7017256,ES,False,26,112
ENSG00000258315.5,chr17,7017014,7017260,3AS,False,237,326
ENSG00000258315.5,chr17,7014627,7014878,TSS,True,49,361
ENSG00000258315.5,chr17,7014569,7015156,TSS,True,317,361
ENSG00000258315.5,chr17,7017256,7017522,PAS,True,244,361
ENSG00000258315.5,chr17,7017260,7017524,PAS,True,118,361
ENSG00000108578.14,chr17,30291806,30292201,TSS,True,113,180
ENSG00000166260.11,chr17,54962915,54963305,IR,False,196,228
ENSG00000166260.11,chr17,54961208,54962915,PAS,False,52,248
ENSG00000166260.11,chr17,54959634,54963431,PAS,True,216,248
ENSG00000266402.3,chr17,64145995,64146229,5AS,False,60,167
ENSG00000266402.3,chr17,64146000,64146229,IR,True,106,139
ENSG00000266402.3,chr17,64145969,64146000,TSS,True,94,201
ENSG00000266402.3,chr17,64145969,64145995,TSS,False,141,201
ENSG00000266402.3,chr17,64146229,64146309,PAS,True,34,201
ENSG00000136485.14,chr17,63550459,63550815,TSS,True,126,183
ENSG00000136485.14,chr17,63579556,63579943,TSS,True,157,180
ENSG00000136485.14,chr17,63583523,63583711,TSS,True,114,180
ENSG00000136485.14,chr17,63594202,63594279,PAS,True,29,183
ENSG00000141562.17,chr17,82458191,82458830,TSS,True,23,115
ENSG00000171345.13,chr17,41527827,41528309,TSS,True,137,209
ENSG00000171345.13,chr17,41524842,41525624,TSS,True,176,201
ENSG00000171345.13,chr17,41524378,41525408,TSS,True,124,201
ENSG00000132589.15,chr17,28897525,28897736,TSS,False,69,126
ENSG00000214087.8,chr17,81682149,81683535,ES,False,17,151
ENSG00000214087.8,chr17,81683692,81683799,TSS,False,59,225
ENSG00000171928.13,chr17,18781147,18781305,TSS,True,65,158
ENSG00000141741.11,chr17,39730406,39730538,TSS,True,28,187
ENSG00000141741.11,chr17,39730193,39730531,TSS,True,165,187
ENSG00000169689.14,chr17,82019381,82019857,ES,False,152,296
ENSG00000239672.7,chr17,51153558,51153662,TSS,True,102,527
ENSG00000030582.17,chr17,44345096,44345334,TSS,True,23,222
ENSG00000108946.14,chr17,68512399,68512548,TSS,True,163,268
ENSG00000108946.14,chr17,68518544,68522926,TSS,True,141,267
ENSG00000108946.14,chr17,68530276,68533431,PAS,True,31,257
ENSG00000131470.14,chr17,42573623,42574195,5AS,False,16,103
ENSG00000131470.14,chr17,42577460,42577720,TSS,True,112,125
ENSG00000131470.14,chr17,42577652,42577730,TSS,True,53,125
ENSG00000131470.14,chr17,42577212,42577303,TSS,True,99,125
ENSG00000010244.18,chr17,32365487,32367771,ES,False,29,136
ENSG00000010244.18,chr17,32350124,32350326,TSS,True,27,165
ENSG00000010244.18,chr17,32368775,32369454,TSS,True,131,149
ENSG00000010244.18,chr17,32369598,32373763,PAS,True,16,159
ENSG00000170315.13,chr17,16381462,16381901,5AS,False,118,137
ENSG00000109065.11,chr17,74772054,74772217,IR,False,68,108
ENSG00000109065.11,chr17,74772277,74772895,3AS,False,92,113
ENSG00000109065.11,chr17,74773685,74775621,3AS,False,79,118
ENSG00000109065.11,chr17,74770527,74771858,PAS,True,15,135
ENSG00000109065.11,chr17,74776266,74776381,TSS,True,38,145
ENSG00000132383.11,chr17,1829950,1830126,TSS,False,60,160
ENSG00000126653.17,chr17,30116793,30116863,TSS,True,32,120
ENSG00000108826.15,chr17,50373130,50373196,TSS,True,33,281
ENSG00000168256.17,chr17,42020051,42020204,TSS,True,44,106
ENSG00000168256.17,chr17,42022445,42022640,TSS,True,85,105
ENSG00000141522.11,chr17,81871297,81871406,TSS,True,12,105
ENSG00000108468.14,chr17,48070051,48071579,PAS,True,83,190
ENSG00000108468.14,chr17,48076005,48076178,PAS,True,112,189
ENSG00000108468.14,chr17,48101267,48101527,TSS,True,233,379
ENSG00000007168.12,chr17,2593611,2594006,TSS,True,71,189
ENSG00000007168.12,chr17,2673415,2674288,TSS,True,169,188
ENSG00000121073.14,chr17,49706309,49706964,3AS,False,48,142
ENSG00000129235.10,chr17,6641152,6641752,5AS,False,54,435
ENSG00000129235.10,chr17,6641006,6641152,TSS,True,410,464
ENSG00000129235.10,chr17,6640996,6641227,TSS,True,82,464
ENSG00000108518.7,chr17,4948262,4949933,TSS,True,162,296
ENSG00000108518.7,chr17,4946627,4946771,TSS,True,193,296
ENSG00000181885.18,chr17,7261820,7263184,TSS,True,126,782
ENSG00000169738.7,chr17,82037449,82037709,TSS,True,106,121
ENSG00000169738.7,chr17,82036858,82037736,TSS,True,103,121
ENSG00000169738.7,chr17,82037630,82037706,TSS,True,35,121
ENSG00000159199.13,chr17,48892759,48892840,TSS,False,60,254
ENSG00000159199.13,chr17,48892835,48892910,TSS,False,219,254
ENSG00000108666.9,chr17,32341999,32342204,TSS,True,16,149
ENSG00000132581.9,chr17,28649276,28655286,ES,False,111,130
ENSG00000132581.9,chr17,28661725,28662182,TSS,True,32,139
ENSG00000132581.9,chr17,28662045,28662197,TSS,True,114,139
ENSG00000002834.17,chr17,38869798,38870258,TSS,True,108,121
ENSG00000108344.14,chr17,39980768,39981190,TSS,True,40,118
ENSG00000087995.15,chr17,62424012,62424218,IR,False,108,123
ENSG00000087995.15,chr17,62423881,62424310,TSS,True,110,125
ENSG00000087995.15,chr17,62423884,62424012,TSS,True,17,125
ENSG00000141179.13,chr17,55750955,55751244,TSS,False,31,107
ENSG00000108465.14,chr17,47974448,47975158,IR,False,93,120
ENSG00000108465.14,chr17,47975653,47975868,IR,False,95,128
ENSG00000108465.14,chr17,47971015,47971152,TSS,True,48,160
ENSG00000125691.12,chr17,38853697,38853764,TSS,True,60,345
ENSG00000108788.11,chr17,42567040,42567166,TSS,True,46,112
ENSG00000108829.9,chr17,50397212,50397565,TSS,True,95,133
ENSG00000108848.15,chr17,50737026,50740305,ES,False,154,177
ENSG00000108848.15,chr17,50719561,50719831,TSS,True,44,220
ENSG00000108848.15,chr17,50752199,50756198,PAS,True,134,219
ENSG00000108848.15,chr17,50745719,50745888,PAS,True,101,182
ENSG00000087191.12,chr17,63827380,63827514,TSS,True,97,656
ENSG00000109113.19,chr17,28715122,28715218,5AS,False,19,114
