gene,chr,start,end,splice_type,novel,K562_ENCFF661OEY_in_cov,K562_ENCFF661OEY_total_cov
ENSG00000082258.12,chr2,134942674,134946100,ES,False,90,110
ENSG00000082258.12,chr2,134946146,134947735,5AS,False,84,113
ENSG00000082258.12,chr2,134918279,134919012,TSS,True,13,125
ENSG00000082258.12,chr2,134954480,134959342,PAS,True,71,123
ENSG00000082258.12,chr2,134953229,134959339,PAS,True,51,120
ENSG00000115524.15,chr2,197434971,197435113,TSS,True,130,621
ENSG00000163161.13,chr2,127294053,127294183,TSS,False,33,157
ENSG00000135972.8,chr2,105038053,105038227,TSS,False,20,174
ENSG00000143889.15,chr2,38602600,38602856,IR,False,34,306
ENSG00000143889.15,chr2,38602437,38602937,TSS,True,43,316
ENSG00000143889.15,chr2,38602856,38603062,TSS,True,282,316
ENSG00000153107.12,chr2,111767636,111769406,PAS,True,26,159
ENSG00000153107.12,chr2,111883941,111884318,TSS,True,97,175
ENSG00000180228.12,chr2,178450965,178451206,TSS,True,22,185
ENSG00000144231.10,chr2,127848185,127858027,ME,True,35,121
ENSG00000144231.10,chr2,127850685,127858027,ES,True,82,568
ENSG00000144231.10,chr2,127858027,127858158,TSS,True,117,766
ENSG00000138363.14,chr2,215311947,215312161,TSS,False,248,685
ENSG00000028116.17,chr2,58146474,58159348,ES,False,79,133
ENSG00000028116.17,chr2,58046636,58046868,TSS,True,138,193
ENSG00000028116.17,chr2,58046817,58048967,TSS,True,109,187
ENSG00000028116.17,chr2,58131807,58134845,PAS,True,144,165
ENSG00000028116.17,chr2,58159348,58164001,PAS,True,36,169
ENSG00000115758.12,chr2,10448120,10448551,TSS,True,319,2185
ENSG00000228474.5,chr2,27071600,27071661,TSS,False,34,315
ENSG00000130414.11,chr2,239957310,239961186,PAS,True,45,250
ENSG00000130414.11,chr2,240025226,240025394,TSS,True,130,345
ENSG00000144381.16,chr2,197486066,197487198,PAS,True,308,2968
ENSG00000144381.16,chr2,197499781,197499958,TSS,True,726,2997
ENSG00000144381.16,chr2,197497139,197497394,TSS,True,2574,2987
ENSG00000135916.15,chr2,230864920,230865145,TSS,True,50,126
ENSG00000135916.15,chr2,230873378,230873557,TSS,True,113,126
ENSG00000065548.17,chr2,186486216,186486457,TSS,True,54,489
ENSG00000065548.17,chr2,186504031,186504212,PAS,True,329,474
ENSG00000065548.17,chr2,186508542,186513371,PAS,True,158,479
ENSG00000068912.13,chr2,53817897,53818849,PAS,True,19,130
ENSG00000144224.16,chr2,135741618,135742011,TSS,True,37,198
ENSG00000144224.16,chr2,135769768,135769823,PAS,True,144,178
ENSG00000144224.16,chr2,135782748,135785068,PAS,False,83,182
ENSG00000144224.16,chr2,135770570,135770636,PAS,True,159,178
ENSG00000115540.14,chr2,197516024,197516146,TSS,True,12,108
ENSG00000163166.14,chr2,127477172,127481175,PAS,True,36,210
ENSG00000163166.14,chr2,127526174,127527112,TSS,True,96,271
ENSG00000158435.7,chr2,101252805,101253478,TSS,False,28,277
ENSG00000116096.5,chr2,72887347,72887736,TSS,True,49,109
ENSG00000116096.5,chr2,72887407,72888604,TSS,True,72,109
ENSG00000143947.13,chr2,55232655,55232708,TSS,True,406,1610
ENSG00000143947.13,chr2,55232687,55232872,TSS,True,1305,1610
ENSG00000115526.10,chr2,100417373,100417825,TSS,False,97,288
ENSG00000135617.3,chr2,73233093,73233262,TSS,True,31,116
ENSG00000135617.3,chr2,73228794,73228959,TSS,True,88,115
ENSG00000163798.13,chr2,27685036,27687419,PAS,True,168,217
ENSG00000163798.13,chr2,27694633,27694976,PAS,True,60,217
ENSG00000003402.19,chr2,201115973,201116481,TSS,True,89,101
ENSG00000003402.19,chr2,201116036,201118901,TSS,True,57,101
ENSG00000034510.5,chr2,84905651,84905718,TSS,False,44,379
ENSG00000136718.9,chr2,130342935,130343085,5AS,False,212,323
ENSG00000136718.9,chr2,130342935,130343085,IR,False,212,355
ENSG00000136718.9,chr2,130342962,130343085,IR,False,111,254
ENSG00000136718.9,chr2,130341741,130342935,TSS,True,385,595
ENSG00000136718.9,chr2,130342881,130342962,TSS,True,484,595
ENSG00000136718.9,chr2,130342217,130343194,TSS,True,451,595
ENSG00000138375.12,chr2,216412430,216412648,TSS,True,39,107
ENSG00000138375.12,chr2,216420307,216420532,TSS,True,96,107
ENSG00000138074.14,chr2,27211899,27211980,TSS,True,511,707
ENSG00000162959.13,chr2,32010186,32010682,TSS,True,34,130
ENSG00000162959.13,chr2,31943301,31943385,TSS,False,112,130
ENSG00000115128.6,chr2,24076199,24076759,TSS,True,61,274
ENSG00000134308.13,chr2,9630940,9631046,TSS,False,408,1241
ENSG00000134308.13,chr2,9630158,9630765,TSS,True,916,1241
ENSG00000084774.13,chr2,27233321,27234226,TSS,True,160,178
ENSG00000084774.13,chr2,27239261,27239471,TSS,False,156,177
ENSG00000084774.13,chr2,27238459,27239798,TSS,True,152,177
ENSG00000123989.13,chr2,219541615,219542037,TSS,True,82,114
ENSG00000123989.13,chr2,219543224,219543902,TSS,True,79,114
ENSG00000136709.11,chr2,127701026,127706552,PAS,False,93,180
ENSG00000136709.11,chr2,127721848,127721988,PAS,True,103,132
ENSG00000136709.11,chr2,127762506,127764979,PAS,True,61,103
ENSG00000136709.11,chr2,127713582,127714009,TSS,True,94,107
ENSG00000136709.11,chr2,127717154,127717266,TSS,True,91,107
ENSG00000136709.11,chr2,127811011,127811234,TSS,True,104,199
ENSG00000136709.11,chr2,127719264,127720109,TSS,True,92,107
ENSG00000138071.13,chr2,65227761,65227957,TSS,True,71,481
ENSG00000173272.15,chr2,131492206,131492417,TSS,True,105,274
ENSG00000135932.10,chr2,230712824,230713230,TSS,False,106,600
ENSG00000114956.19,chr2,73927052,73946718,ES,False,117,168
ENSG00000114956.19,chr2,73946906,73958145,ES,False,55,163
ENSG00000168883.19,chr2,85616102,85616463,TSS,True,117,409
ENSG00000168883.19,chr2,85648760,85649284,PAS,True,48,412
ENSG00000138085.16,chr2,27212467,27213176,5AS,False,87,120
ENSG00000138085.16,chr2,27212015,27212467,TSS,False,47,134
ENSG00000138085.16,chr2,27212343,27212607,TSS,True,99,134
ENSG00000173960.13,chr2,23958355,23971275,ES,False,120,143
ENSG00000173960.13,chr2,23940398,23940648,TSS,False,33,170
ENSG00000048991.16,chr2,135710087,135710231,TSS,True,39,239
ENSG00000180398.12,chr2,46915722,46915821,TSS,True,163,374
ENSG00000153827.13,chr2,229793130,229795178,3AS,True,23,125
ENSG00000153827.13,chr2,229921879,229922235,TSS,True,97,159
ENSG00000138095.18,chr2,43995798,43996233,TSS,False,373,1355
ENSG00000136536.14,chr2,159712606,159729008,5AS,False,164,405
ENSG00000136536.14,chr2,159712661,159729008,ES,False,209,241
ENSG00000136536.14,chr2,159712209,159712661,TSS,True,224,470
ENSG00000136536.14,chr2,159712174,159712606,TSS,True,284,470
ENSG00000144591.18,chr2,219498826,219498938,TSS,False,78,126
ENSG00000144591.18,chr2,219498888,219499254,TSS,True,111,126
ENSG00000144591.18,chr2,219500596,219502037,TSS,True,100,126
ENSG00000144591.18,chr2,219504249,219505362,TSS,True,112,126
ENSG00000115211.15,chr2,27369209,27369413,3AS,False,88,238
ENSG00000115211.15,chr2,27370283,27370443,TSS,True,57,271
ENSG00000119812.18,chr2,33599168,33599346,TSS,True,55,105
ENSG00000119812.18,chr2,33595488,33595639,TSS,True,92,105
ENSG00000075292.18,chr2,71331712,71331875,TSS,True,80,125
ENSG00000075292.18,chr2,71331671,71331865,TSS,True,90,125
ENSG00000075292.18,chr2,71348550,71350271,TSS,True,108,121
ENSG00000075292.18,chr2,71434741,71435062,PAS,True,65,124
ENSG00000075292.18,chr2,71395246,71395756,PAS,False,92,104
ENSG00000275052.4,chr2,55564476,55564901,3AS,True,18,140
ENSG00000275052.4,chr2,55577356,55579678,ES,False,44,138
ENSG00000275052.4,chr2,55615313,55615450,IR,True,22,140
ENSG00000275052.4,chr2,55547291,55550006,PAS,True,179,315
ENSG00000275052.4,chr2,55613994,55615506,PAS,True,178,296
ENSG00000275052.4,chr2,55617143,55617815,TSS,True,45,322
ENSG00000088205.12,chr2,117814661,117814862,TSS,False,145,404
ENSG00000088205.12,chr2,117817440,117817728,TSS,True,281,314
ENSG00000088205.12,chr2,117830581,117834418,PAS,True,92,332
ENSG00000088205.12,chr2,117817443,117817690,PAS,True,193,271
ENSG00000115091.11,chr2,113889952,113890323,TSS,True,63,577
ENSG00000155438.11,chr2,121736745,121736967,TSS,True,24,196
ENSG00000144120.12,chr2,119679163,119679276,TSS,True,83,123
ENSG00000144120.12,chr2,119679162,119679617,TSS,True,105,123
ENSG00000144120.12,chr2,119679139,119679225,TSS,True,86,123
ENSG00000144120.12,chr2,119680831,119682119,PAS,True,30,123
ENSG00000136682.14,chr2,113438022,113441350,ES,False,112,145
ENSG00000136682.14,chr2,113465173,113482176,ES,False,18,129
ENSG00000136682.14,chr2,113495636,113497947,PAS,True,30,159
ENSG00000080345.17,chr2,151409668,151409939,TSS,True,103,116
ENSG00000080345.17,chr2,151409883,151410527,TSS,True,99,115
ENSG00000080345.17,chr2,151436833,151437003,TSS,True,97,115
ENSG00000080345.17,chr2,151474856,151482172,PAS,True,73,100
ENSG00000064933.17,chr2,189784086,189784593,TSS,True,29,111
ENSG00000064933.17,chr2,189877271,189878394,PAS,True,21,110
ENSG00000213639.9,chr2,28751820,28752037,5AS,False,118,133
ENSG00000213639.9,chr2,28752176,28781803,3AS,True,100,630
ENSG00000213639.9,chr2,28783978,28799198,ES,True,130,648
ENSG00000213639.9,chr2,28751515,28751820,TSS,False,554,677
ENSG00000213639.9,chr2,28751796,28752176,TSS,True,178,677
ENSG00000159399.9,chr2,74834078,74834643,TSS,False,115,171
ENSG00000124380.10,chr2,69893954,69894018,TSS,True,32,160
ENSG00000124380.10,chr2,69893976,69895214,TSS,True,140,160
ENSG00000127824.13,chr2,219253855,219253918,TSS,True,136,172
ENSG00000116001.15,chr2,70214491,70215370,3AS,False,19,121
ENSG00000116001.15,chr2,70227822,70229263,ES,False,49,111
ENSG00000116001.15,chr2,70248404,70248770,TSS,True,52,164
ENSG00000142327.12,chr2,240568234,240569114,TSS,True,113,144
ENSG00000144283.21,chr2,158621115,158621230,5AS,True,29,103
ENSG00000144283.21,chr2,158631941,158634072,3AS,False,79,265
ENSG00000144283.21,chr2,158674000,158678580,ES,False,95,147
ENSG00000144283.21,chr2,158674000,158680428,ES,True,34,181
ENSG00000144283.21,chr2,158456879,158457218,TSS,True,284,338
ENSG00000144283.21,chr2,158621735,158625427,TSS,True,197,329
ENSG00000144283.21,chr2,158662896,158663055,PAS,True,187,299
ENSG00000144283.21,chr2,158680428,158682964,PAS,True,136,317
ENSG00000116044.15,chr2,177264531,177264777,TSS,True,35,224
ENSG00000154518.9,chr2,175181655,175181711,TSS,False,524,1454
ENSG00000154518.9,chr2,175181354,175181661,TSS,True,1147,1454
ENSG00000163811.11,chr2,28894615,28894923,TSS,False,51,356
ENSG00000163811.11,chr2,28946599,28948222,PAS,True,42,348
ENSG00000152518.7,chr2,43226264,43226606,TSS,False,533,650
ENSG00000115317.11,chr2,74531925,74532819,ES,False,23,134
ENSG00000115317.11,chr2,74530014,74530821,TSS,True,132,148
ENSG00000115317.11,chr2,74529365,74530512,TSS,True,35,148
ENSG00000143924.18,chr2,42169258,42169636,TSS,True,24,100
ENSG00000079785.14,chr2,15591824,15591949,TSS,True,130,1139
ENSG00000079785.14,chr2,15630775,15631111,PAS,True,143,1139
ENSG00000079785.14,chr2,15597374,15597447,PAS,True,942,1067
ENSG00000168393.12,chr2,241678649,241685768,ES,False,28,137
ENSG00000168393.12,chr2,241686653,241686841,TSS,True,102,264
ENSG00000168393.12,chr2,241678451,241678516,TSS,True,163,244
ENSG00000115875.18,chr2,38745187,38746693,ES,False,22,164
ENSG00000115875.18,chr2,38751228,38751439,TSS,True,42,177
ENSG00000071051.13,chr2,105744804,105745138,TSS,True,57,119
ENSG00000071051.13,chr2,105881480,105882049,TSS,True,104,119
ENSG00000071051.13,chr2,105851782,105851897,TSS,True,100,119
ENSG00000018510.14,chr2,177392739,177393049,TSS,True,71,396
ENSG00000143727.15,chr2,271939,275139,ME,False,43,400
ENSG00000135632.11,chr2,73214212,73214362,TSS,True,73,142
ENSG00000144118.13,chr2,120252980,120278617,3AS,False,116,186
ENSG00000144118.13,chr2,120252755,120252980,TSS,True,39,237
ENSG00000115207.13,chr2,27324199,27326893,PAS,True,34,148
ENSG00000115207.13,chr2,27333529,27333784,PAS,True,114,133
ENSG00000115207.13,chr2,27356738,27357413,TSS,True,145,186
ENSG00000115207.13,chr2,27343307,27344536,TSS,True,143,185
ENSG00000115415.18,chr2,190968991,190970717,PAS,True,32,188
ENSG00000115415.18,chr2,190975533,190975887,PAS,True,158,187
ENSG00000115415.18,chr2,191014017,191014232,TSS,True,105,191
ENSG00000115415.18,chr2,190984309,190984395,TSS,True,138,191
ENSG00000163466.15,chr2,218217132,218217254,TSS,False,54,408
ENSG00000119820.10,chr2,32277873,32278234,TSS,True,17,128
ENSG00000134318.13,chr2,11343995,11345317,TSS,True,27,104
ENSG00000169756.16,chr2,108534375,108534594,TSS,True,114,186
ENSG00000169756.16,chr2,108588341,108588628,TSS,False,160,186
ENSG00000138449.10,chr2,189575320,189579812,ES,False,240,268
ENSG00000138449.10,chr2,189580417,189580823,TSS,True,84,291
ENSG00000136710.9,chr2,130342014,130342165,TSS,True,113,215
ENSG00000138398.15,chr2,169584331,169584490,TSS,True,197,309
ENSG00000138398.15,chr2,169584566,169584899,TSS,True,270,309
ENSG00000138398.15,chr2,169614680,169614724,TSS,True,232,298
ENSG00000138398.15,chr2,169636412,169641406,PAS,True,119,249
ENSG00000138398.15,chr2,169630773,169630977,PAS,True,147,246
ENSG00000123609.10,chr2,151289592,151289931,TSS,True,19,108
ENSG00000115541.10,chr2,197500010,197500439,TSS,False,261,1261
ENSG00000115541.10,chr2,197500296,197501238,TSS,True,1098,1249
ENSG00000143952.19,chr2,64018937,64019874,TSS,False,15,101
ENSG00000173692.12,chr2,231165199,231165289,PAS,True,370,788
ENSG00000173692.12,chr2,231172534,231172827,PAS,True,505,797
ENSG00000213160.9,chr2,169733795,169734087,TSS,False,29,145
ENSG00000213160.9,chr2,169749421,169751886,PAS,True,26,128
ENSG00000213160.9,chr2,169735012,169735223,PAS,True,105,124
ENSG00000114999.7,chr2,112482067,112482501,TSS,True,97,177
ENSG00000114999.7,chr2,112528680,112532758,PAS,True,26,105
ENSG00000115368.9,chr2,189441391,189441578,TSS,True,101,262
ENSG00000127838.13,chr2,218270518,218270602,TSS,False,59,117
ENSG00000118961.14,chr2,20823036,20823129,TSS,True,16,103
ENSG00000171863.14,chr2,3575256,3575350,TSS,True,525,1144
ENSG00000171863.14,chr2,3575322,3575888,TSS,False,935,1144
ENSG00000171863.14,chr2,3576494,3576630,TSS,True,968,1144
ENSG00000119042.16,chr2,199457338,199458242,TSS,True,85,100
ENSG00000243943.9,chr2,27583002,27583142,TSS,True,34,103
ENSG00000123992.19,chr2,219386948,219387069,3AS,False,30,263
ENSG00000123992.19,chr2,219387758,219387957,TSS,True,71,309
ENSG00000138382.14,chr2,169824640,169824781,IR,False,164,215
ENSG00000138382.14,chr2,169824640,169824867,5AS,False,69,233
ENSG00000138382.14,chr2,169824640,169824867,IR,False,69,120
ENSG00000138382.14,chr2,169824781,169824938,TSS,True,139,304
ENSG00000138382.14,chr2,169824867,169824937,TSS,True,235,304
ENSG00000138382.14,chr2,169824488,169824919,TSS,True,256,304
ENSG00000197756.9,chr2,216498814,216498877,TSS,True,668,1082
ENSG00000197756.9,chr2,216498869,216499398,TSS,True,937,1082
ENSG00000197756.9,chr2,216499948,216500031,TSS,True,603,1082
ENSG00000121152.9,chr2,96335848,96341674,3AS,False,45,131
ENSG00000121152.9,chr2,96364591,96365968,3AS,False,22,157
ENSG00000121152.9,chr2,96335735,96335848,TSS,True,118,255
ENSG00000121152.9,chr2,96373291,96375925,PAS,True,44,196
ENSG00000121152.9,chr2,96360142,96360343,PAS,True,156,186
ENSG00000153201.15,chr2,108719366,108719678,TSS,True,89,110
ENSG00000153201.15,chr2,108783595,108785809,PAS,False,32,104
ENSG00000077380.15,chr2,171687433,171687627,TSS,True,138,267
ENSG00000077380.15,chr2,171687620,171687873,TSS,True,162,267
ENSG00000077380.15,chr2,171747775,171749697,PAS,True,85,258
ENSG00000077380.15,chr2,171690146,171690260,PAS,True,170,235
ENSG00000116120.9,chr2,222656015,222656102,TSS,False,34,298
ENSG00000198586.13,chr2,170991881,170993956,PAS,True,19,136
ENSG00000198586.13,chr2,171160289,171161246,TSS,True,48,160
ENSG00000104231.10,chr8,81701178,81702865,PAS,True,17,107
ENSG00000104231.10,chr8,81732198,81732893,TSS,True,91,110
ENSG00000104231.10,chr8,81721226,81721319,TSS,False,32,110
ENSG00000165156.14,chr8,123267386,123274216,5AS,False,109,194
ENSG00000165156.14,chr8,123248456,123250320,PAS,True,125,266
ENSG00000165156.14,chr8,123252431,123256171,PAS,True,119,215
ENSG00000165156.14,chr8,123274121,123274611,TSS,True,180,266
ENSG00000165156.14,chr8,123274216,123274774,TSS,True,157,266
ENSG00000165156.14,chr8,123253321,123255097,TSS,True,236,263
ENSG00000136986.9,chr8,123041969,123042353,TSS,True,54,235
ENSG00000104228.12,chr8,27310800,27311332,TSS,True,65,111
ENSG00000104228.12,chr8,27294079,27294304,TSS,False,95,109
ENSG00000120899.17,chr8,27444271,27450748,ES,False,23,116
ENSG00000120899.17,chr8,27325473,27325681,TSS,True,138,159
ENSG00000120899.17,chr8,27434096,27434132,TSS,True,126,158
ENSG00000184428.12,chr8,143334739,143334915,TSS,True,52,230
ENSG00000179526.16,chr8,144098994,144099276,ES,False,30,101
ENSG00000179526.16,chr8,144098629,144098788,PAS,False,17,135
ENSG00000179526.16,chr8,144103552,144104905,TSS,True,66,142
ENSG00000179526.16,chr8,144099702,144099846,TSS,True,121,135
ENSG00000147789.15,chr8,144827489,144827609,TSS,False,46,122
ENSG00000254087.7,chr8,55879547,55880103,TSS,True,24,111
ENSG00000104738.17,chr8,47960498,47961014,TSS,True,276,1031
ENSG00000164754.14,chr8,116874610,116874896,TSS,False,122,390
ENSG00000023287.12,chr8,52622455,52623859,PAS,True,125,145
ENSG00000023287.12,chr8,52642765,52642812,PAS,True,110,144
ENSG00000023287.12,chr8,52645323,52645867,PAS,True,122,144
ENSG00000023287.12,chr8,52656119,52657908,PAS,False,87,139
ENSG00000023287.12,chr8,52714074,52714498,TSS,True,31,148
ENSG00000104299.14,chr8,28837776,28850212,ES,False,20,145
ENSG00000104299.14,chr8,28767021,28768322,PAS,True,23,182
ENSG00000104299.14,chr8,28889873,28890227,TSS,True,48,189
ENSG00000120526.10,chr8,109333892,109334121,TSS,True,41,185
ENSG00000147689.16,chr8,123183336,123194023,ES,False,32,173
ENSG00000147689.16,chr8,123182594,123183336,TSS,True,341,517
ENSG00000147689.16,chr8,123207156,123208964,PAS,True,35,188
ENSG00000168476.11,chr8,22141450,22141949,TSS,True,37,122
ENSG00000178896.8,chr8,144078620,144078899,TSS,True,18,154
ENSG00000187840.4,chr8,38030502,38030718,TSS,False,44,275
ENSG00000187840.4,chr8,38059903,38060365,PAS,False,30,275
ENSG00000147804.9,chr8,144412666,144412758,IR,False,99,112
ENSG00000147804.9,chr8,144412413,144412666,PAS,True,13,112
ENSG00000147804.9,chr8,144412413,144412946,PAS,True,93,106
ENSG00000147804.9,chr8,144413236,144413524,TSS,True,134,165
ENSG00000147804.9,chr8,144413512,144413589,TSS,True,91,165
ENSG00000130227.16,chr8,21919584,21919788,TSS,True,85,100
ENSG00000130227.16,chr8,21994947,21995599,TSS,True,68,100
ENSG00000245910.8,chr8,66921926,66922114,PAS,True,25,134
ENSG00000245910.8,chr8,66925436,66925541,TSS,True,42,134
ENSG00000029534.20,chr8,41655753,41661875,5AS,False,56,306
ENSG00000029534.20,chr8,41672426,41684543,3AS,False,111,255
ENSG00000029534.20,chr8,41653224,41655753,PAS,True,40,357
ENSG00000029534.20,chr8,41672353,41672613,TSS,True,440,506
ENSG00000029534.20,chr8,41686151,41686284,TSS,True,426,507
ENSG00000156787.16,chr8,123072550,123072846,TSS,True,19,106
ENSG00000156787.16,chr8,123151805,123152153,PAS,True,54,107
ENSG00000156787.16,chr8,123102246,123104207,PAS,False,57,100
ENSG00000120992.17,chr8,54101754,54102030,TSS,True,290,1002
ENSG00000104687.13,chr8,30727529,30727967,TSS,True,131,734
ENSG00000156675.15,chr8,37874514,37874842,TSS,True,80,116
ENSG00000184489.11,chr8,141421386,141422345,TSS,True,224,515
ENSG00000120910.14,chr8,22540614,22543188,PAS,True,14,104
ENSG00000180694.13,chr8,90645110,90646144,TSS,True,35,217
ENSG00000175606.10,chr8,73978861,73981154,ES,False,140,158
ENSG00000175606.10,chr8,73976191,73976491,TSS,True,23,179
ENSG00000078674.17,chr8,17922713,17923188,TSS,True,45,132
ENSG00000078674.17,chr8,18027636,18029948,PAS,True,43,131
ENSG00000156467.9,chr8,96235511,96235629,TSS,True,164,424
ENSG00000104312.7,chr8,89758233,89765340,ES,False,46,106
ENSG00000104312.7,chr8,89780160,89786592,ES,True,70,104
ENSG00000104442.9,chr8,65633997,65634211,TSS,False,27,263
ENSG00000123908.11,chr8,140635484,140635776,TSS,True,197,271
ENSG00000123908.11,chr8,140549113,140549297,TSS,True,213,266
ENSG00000104325.6,chr8,90001363,90001561,TSS,True,30,215
ENSG00000155096.13,chr8,102843747,102858012,ES,False,141,182
ENSG00000155096.13,chr8,102863806,102864170,TSS,True,124,226
ENSG00000155096.13,chr8,102858012,102858150,TSS,True,143,226
ENSG00000147465.11,chr8,38144386,38145962,ES,False,38,341
ENSG00000147465.11,chr8,38150754,38151003,TSS,True,46,407
ENSG00000164933.11,chr8,103414783,103415213,TSS,True,22,217
ENSG00000104408.9,chr8,108248612,108248774,TSS,True,110,821
