gene,chr,start,end,splice_type,novel,heart_left_ventricle_ENCFF437SYY_in_cov,heart_left_ventricle_ENCFF437SYY_total_cov
ENSG00000147789.15,chr8,144827489,144827609,TSS,False,28,124
ENSG00000164754.14,chr8,116845932,116847691,PAS,True,51,172
ENSG00000164754.14,chr8,116845935,116850767,PAS,True,124,169
ENSG00000164754.14,chr8,116874610,116874896,TSS,False,92,175
ENSG00000164754.14,chr8,116866585,116866763,TSS,True,155,175
ENSG00000164754.14,chr8,116874362,116874613,TSS,False,149,175
ENSG00000023287.12,chr8,52656119,52657908,PAS,False,38,232
ENSG00000008513.15,chr8,133476074,133476277,IR,False,453,785
ENSG00000008513.15,chr8,133476600,133545773,ES,False,78,735
ENSG00000008513.15,chr8,133571692,133572079,TSS,True,412,1135
ENSG00000008513.15,chr8,133475718,133476600,TSS,True,917,1124
ENSG00000133878.8,chr8,33597588,33599664,3AS,True,329,575
ENSG00000168300.13,chr8,51845763,51898929,ES,False,37,152
ENSG00000184489.11,chr8,141418018,141421387,5AS,True,301,354
ENSG00000184489.11,chr8,141421610,141422180,3AS,True,109,125
ENSG00000184489.11,chr8,141421610,141422180,IR,False,109,915
ENSG00000184489.11,chr8,141422273,141425047,5AS,True,120,967
ENSG00000184489.11,chr8,141391976,141392084,TSS,True,950,1087
ENSG00000184489.11,chr8,141421386,141422345,TSS,True,724,1087
ENSG00000184489.11,chr8,141417829,141418018,TSS,True,770,1087
ENSG00000120910.14,chr8,22528577,22532224,ES,False,153,224
ENSG00000175606.10,chr8,73978861,73981154,ES,False,100,123
ENSG00000078674.17,chr8,17924780,17935588,ES,False,32,136
ENSG00000078674.17,chr8,17939861,17947185,ES,False,120,145
ENSG00000078674.17,chr8,17922713,17923188,TSS,True,21,166
ENSG00000078674.17,chr8,17952969,17954455,PAS,True,81,155
ENSG00000078674.17,chr8,17960314,17960405,PAS,True,140,162
ENSG00000156467.9,chr8,96235511,96235629,TSS,True,28,236
ENSG00000147576.16,chr8,66432450,66432575,TSS,True,19,173
ENSG00000104343.19,chr8,73830472,73878807,ES,False,82,105
ENSG00000104341.16,chr8,97775787,97776108,TSS,True,41,112
ENSG00000104341.16,chr8,97805351,97805464,TSS,True,88,112
ENSG00000078668.13,chr8,42395133,42398711,5AS,True,268,1350
ENSG00000104723.20,chr8,15748465,15764202,ES,False,103,140
ENSG00000187954.12,chr8,144465096,144465352,5AS,False,74,121
ENSG00000187954.12,chr8,144451120,144452570,PAS,True,163,185
ENSG00000187954.12,chr8,144464808,144465440,TSS,True,168,188
ENSG00000187954.12,chr8,144465207,144465437,TSS,True,141,188
ENSG00000187954.12,chr8,144465352,144465496,TSS,True,114,188
ENSG00000079459.12,chr8,11802675,11802931,TSS,True,125,349
ENSG00000079459.12,chr8,11804818,11808891,TSS,True,245,349
ENSG00000198363.17,chr8,61638360,61642887,3AS,False,43,275
ENSG00000198363.17,chr8,61644632,61651049,ES,False,70,276
ENSG00000198363.17,chr8,61681036,61684038,ES,False,255,315
ENSG00000198363.17,chr8,61623699,61626280,PAS,True,79,325
ENSG00000198363.17,chr8,61714268,61714896,TSS,True,164,330
ENSG00000198363.17,chr8,61689672,61689861,TSS,True,182,330
ENSG00000085788.13,chr8,38260599,38262884,PAS,True,44,117
ENSG00000085788.13,chr8,38260039,38262769,PAS,True,88,117
ENSG00000158941.16,chr8,22604637,22604842,TSS,True,30,104
ENSG00000169398.19,chr8,140658381,140659678,PAS,True,18,112
ENSG00000169398.19,chr8,141001124,141001674,TSS,True,30,112
ENSG00000134020.7,chr8,22920183,22920280,TSS,True,86,100
ENSG00000134020.7,chr8,22927822,22928009,TSS,False,22,105
ENSG00000036448.9,chr8,2045035,2045168,TSS,True,614,2191
ENSG00000123124.13,chr8,86342525,86342930,TSS,True,51,152
ENSG00000123124.13,chr8,86417214,86417279,TSS,False,123,152
ENSG00000169490.16,chr8,38995405,38996212,3AS,False,132,162
ENSG00000176623.11,chr8,86508491,86508770,TSS,True,21,154
ENSG00000161016.17,chr8,144792365,144792428,TSS,False,264,761
ENSG00000158669.11,chr8,41578038,41578278,TSS,True,54,245
ENSG00000158669.11,chr8,41598290,41599304,TSS,True,200,245
ENSG00000205268.10,chr8,65788881,65789151,TSS,True,16,117
ENSG00000164733.20,chr8,11842682,11844024,5AS,True,30,178
ENSG00000164733.20,chr8,11844241,11845081,IR,False,31,247
ENSG00000164733.20,chr8,11847168,11848066,5AS,True,127,148
ENSG00000164733.20,chr8,11853479,11864375,ME,False,96,112
ENSG00000164733.20,chr8,11853479,11864375,ME,False,69,112
ENSG00000164733.20,chr8,11853479,11861405,5AS,False,84,107
ENSG00000164733.20,chr8,11853479,11868000,ES,False,6153,7528
ENSG00000164733.20,chr8,11861479,11868000,ES,False,35,113
ENSG00000104522.15,chr8,143614453,143614623,IR,False,107,129
ENSG00000185122.10,chr8,144291531,144291874,TSS,True,151,1074
ENSG00000186106.11,chr8,100533311,100559710,5AS,False,90,101
ENSG00000186106.11,chr8,100559710,100559773,TSS,False,18,109
ENSG00000153310.19,chr8,129903350,129970942,ES,False,59,127
ENSG00000153310.19,chr8,129939607,129939904,TSS,True,143,187
ENSG00000153310.19,chr8,130016369,130016704,TSS,True,66,188
ENSG00000121022.13,chr8,67061853,67062151,TSS,True,52,514
ENSG00000169122.11,chr8,57994468,57994806,TSS,True,57,119
ENSG00000169122.11,chr8,58070228,58070362,TSS,True,99,119
ENSG00000179950.13,chr8,143818534,143821596,ES,False,284,815
ENSG00000179950.13,chr8,143821913,143829279,ES,False,80,770
ENSG00000179950.13,chr8,143824396,143829279,3AS,False,93,689
ENSG00000170791.17,chr8,56211837,56214597,ES,False,188,279
ENSG00000170791.17,chr8,56214667,56216432,3AS,False,236,285
ENSG00000154328.15,chr8,11769791,11770173,IR,False,28,177
ENSG00000154328.15,chr8,11769791,11771445,ES,False,134,164
ENSG00000154328.15,chr8,11769791,11771445,5AS,False,134,283
ENSG00000154328.15,chr8,11771585,11779597,5AS,True,286,318
ENSG00000154328.15,chr8,11769633,11769791,TSS,False,165,344
ENSG00000154328.15,chr8,11769708,11770335,TSS,True,197,344
ENSG00000164924.17,chr8,100951928,100952852,TSS,True,167,863
ENSG00000178814.16,chr8,144060652,144061242,TSS,False,144,182
ENSG00000178814.16,chr8,144059598,144060138,TSS,True,159,182
ENSG00000178814.16,chr8,144063303,144063474,TSS,True,163,182
ENSG00000156170.12,chr8,95032094,95035453,5AS,False,91,112
ENSG00000129422.14,chr8,17643300,17646139,PAS,True,105,132
ENSG00000129422.14,chr8,17651550,17653281,PAS,True,39,131
ENSG00000129422.14,chr8,17676275,17676506,TSS,True,131,148
ENSG00000129422.14,chr8,17801060,17801518,TSS,True,92,154
ENSG00000129422.14,chr8,17697256,17697702,TSS,False,132,150
ENSG00000147684.8,chr8,124539101,124539287,TSS,True,13,129
ENSG00000132294.14,chr8,131940575,131944744,5AS,False,65,103
ENSG00000132294.14,chr8,132010789,132013631,PAS,True,70,108
ENSG00000132294.14,chr8,131979345,131979455,PAS,True,48,106
ENSG00000173281.4,chr8,9150562,9150713,TSS,False,48,134
ENSG00000173281.4,chr8,9151346,9151539,TSS,False,120,134
ENSG00000104388.14,chr8,60516905,60517253,TSS,True,134,715
ENSG00000104388.14,chr8,60584210,60584290,TSS,True,609,714
ENSG00000167701.13,chr8,144503497,144504466,TSS,True,20,136
ENSG00000008853.16,chr8,22999548,23000105,TSS,True,117,131
ENSG00000008853.16,chr8,23005891,23007746,TSS,True,105,131
ENSG00000008853.16,chr8,23006861,23008111,TSS,True,104,131
ENSG00000164830.18,chr8,106726309,106739457,ES,False,27,134
ENSG00000164830.18,chr8,106657828,106658185,TSS,True,149,236
ENSG00000164830.18,chr8,106726046,106726309,TSS,True,89,223
ENSG00000129691.15,chr8,38116725,38119269,ES,True,121,149
ENSG00000134014.16,chr8,28093233,28099827,ES,False,26,119
ENSG00000134014.16,chr8,28092824,28093233,TSS,False,15,134
ENSG00000164919.10,chr8,99893638,99893705,TSS,True,25,170
ENSG00000104529.17,chr8,143586849,143597347,ES,False,125,150
ENSG00000104529.17,chr8,143586849,143597347,3AS,False,125,1222
ENSG00000104529.17,chr8,143586852,143597347,ES,False,864,1097
ENSG00000104529.17,chr8,143590081,143590644,5AS,False,25,170
ENSG00000104529.17,chr8,143590081,143597347,ES,False,77,251
ENSG00000104529.17,chr8,143590735,143597347,3AS,False,18,160
ENSG00000104529.17,chr8,143597347,143598252,TSS,True,208,1457
ENSG00000164741.14,chr8,13099346,13100566,TSS,True,102,220
ENSG00000164741.14,chr8,13132943,13133293,TSS,True,154,221
ENSG00000156482.10,chr8,98045507,98045561,TSS,False,23,187
ENSG00000147573.16,chr8,66127113,66127436,TSS,True,20,127
ENSG00000147573.16,chr8,66137109,66137190,TSS,True,114,127
ENSG00000147573.16,chr8,66174470,66175488,PAS,True,45,126
ENSG00000147573.16,chr8,66150341,66150625,PAS,True,94,126
ENSG00000129292.20,chr8,132825263,132825358,PAS,False,65,101
ENSG00000129292.20,chr8,132824003,132825329,PAS,True,83,101
ENSG00000129292.20,chr8,132817338,132817564,PAS,True,66,101
ENSG00000164951.15,chr8,93917079,93922015,ES,False,278,313
ENSG00000164951.15,chr8,93916890,93917079,TSS,True,66,379
ENSG00000155975.9,chr8,17247369,17265906,ES,False,314,381
ENSG00000169439.11,chr8,96493607,96494331,TSS,True,32,188
ENSG00000147526.19,chr8,38827288,38831124,5AS,False,43,127
ENSG00000147526.19,chr8,38728133,38728671,TSS,True,60,165
ENSG00000147526.19,chr8,38756913,38757409,TSS,True,123,145
ENSG00000147526.19,chr8,38847954,38853029,PAS,True,44,155
ENSG00000147526.19,chr8,38744894,38748965,PAS,True,89,108
ENSG00000147457.13,chr8,23246617,23246994,TSS,True,24,176
ENSG00000154582.16,chr8,73972076,73972286,TSS,True,30,114
ENSG00000154582.16,chr8,73972244,73972296,TSS,True,93,114
ENSG00000130193.7,chr8,142727168,142727859,TSS,True,29,197
ENSG00000168615.11,chr8,38996752,38997160,TSS,True,78,294
ENSG00000155090.14,chr8,102651148,102651539,TSS,True,89,225
ENSG00000155090.14,chr8,102655565,102655727,TSS,False,154,226
ENSG00000147408.14,chr8,19506130,19601770,ES,False,166,207
ENSG00000147408.14,chr8,19404155,19406069,PAS,True,25,238
ENSG00000147408.14,chr8,19757185,19757522,TSS,True,211,245
ENSG00000147408.14,chr8,19682695,19682991,TSS,False,126,245
ENSG00000168575.9,chr8,42541537,42541937,TSS,True,267,371
ENSG00000168575.9,chr8,42501030,42501263,TSS,True,209,366
ENSG00000160948.13,chr8,144424819,144424945,IR,False,243,277
ENSG00000160948.13,chr8,144425051,144425682,IR,False,217,258
ENSG00000160948.13,chr8,144426979,144428488,3AS,False,194,238
ENSG00000137575.11,chr8,58572314,58575902,3AS,False,206,872
ENSG00000136574.17,chr8,11707853,11708928,TSS,True,137,160
ENSG00000136574.17,chr8,11747839,11749085,TSS,True,95,160
ENSG00000104635.13,chr8,22367230,22367408,TSS,True,133,661
ENSG00000158863.21,chr8,22089128,22089298,TSS,True,116,129
ENSG00000158863.21,chr8,22101392,22101851,TSS,True,56,129
ENSG00000104613.11,chr8,19851648,19852081,PAS,True,36,103
ENSG00000104613.11,chr8,19844075,19846283,PAS,True,88,102
ENSG00000198791.11,chr8,17230848,17232426,IR,True,127,168
ENSG00000198791.11,chr8,17226029,17230848,PAS,True,45,173
ENSG00000198791.11,chr8,17229227,17232537,PAS,True,132,173
ENSG00000047249.17,chr8,53801896,53814661,ES,False,144,318
ENSG00000171033.12,chr8,78516306,78516468,TSS,True,48,108
ENSG00000171033.12,chr8,78591226,78591283,TSS,False,82,107
ENSG00000070756.15,chr8,100721390,100722092,TSS,True,21,115
ENSG00000070756.15,chr8,100709458,100711202,TSS,True,102,115
ENSG00000104320.13,chr8,89933325,89935612,PAS,True,58,102
ENSG00000104320.13,chr8,89953033,89953691,PAS,True,64,101
ENSG00000104320.13,chr8,89955283,89955555,PAS,True,86,101
ENSG00000137547.8,chr8,54147381,54149586,PAS,True,43,333
ENSG00000137547.8,chr8,54144128,54147903,PAS,True,293,333
ENSG00000160972.9,chr8,144477943,144478127,TSS,True,71,142
ENSG00000160972.9,chr8,144501106,144501294,TSS,True,108,142
ENSG00000164751.14,chr8,76986296,76999989,ES,False,91,220
ENSG00000164953.15,chr8,93794868,93795408,5AS,True,25,111
ENSG00000164953.15,chr8,93794788,93795221,TSS,False,40,128
ENSG00000164953.15,chr8,93794815,93794868,TSS,True,102,128
ENSG00000067225.17,chr15,72200655,72206727,ME,False,4028,5455
ENSG00000140545.14,chr15,88898681,88899532,PAS,True,24,199
ENSG00000140545.14,chr15,88913246,88913458,TSS,True,52,224
ENSG00000041357.15,chr15,78540409,78540539,TSS,True,14,122
ENSG00000068305.17,chr15,99566104,99632977,ES,False,49,213
ENSG00000068305.17,chr15,99645764,99674392,ME,False,67,211
ENSG00000068305.17,chr15,99690428,99706728,ES,False,31,221
ENSG00000068305.17,chr15,99565428,99566104,TSS,True,70,283
ENSG00000137767.13,chr15,45634745,45635108,TSS,True,27,109
ENSG00000137767.13,chr15,45634737,45634894,TSS,False,93,109
ENSG00000138600.9,chr15,50725323,50726320,ES,False,147,173
ENSG00000128989.10,chr15,52568847,52569144,TSS,True,117,212
ENSG00000128989.10,chr15,52569115,52569167,TSS,True,129,212
ENSG00000186073.12,chr15,36808489,36808903,IR,False,81,423
ENSG00000186073.12,chr15,36579554,36579961,TSS,True,258,438
ENSG00000186073.12,chr15,36808323,36810248,PAS,True,96,246
ENSG00000186073.12,chr15,36808903,36810246,PAS,True,353,438
ENSG00000137824.15,chr15,40754790,40755198,5AS,False,40,130
ENSG00000137824.15,chr15,40755082,40755282,TSS,True,43,133
ENSG00000137824.15,chr15,40755198,40755282,TSS,True,92,133
ENSG00000185418.15,chr15,101653586,101654730,PAS,True,17,132
ENSG00000185418.15,chr15,101724090,101732580,TSS,True,14,132
ENSG00000140262.17,chr15,57251423,57253261,ES,False,87,105
ENSG00000140262.17,chr15,56918481,56918906,TSS,True,14,115
ENSG00000140262.17,chr15,57286156,57291295,PAS,True,81,113
ENSG00000140262.17,chr15,57282444,57288508,PAS,True,100,113
ENSG00000140262.17,chr15,57262093,57262196,PAS,False,77,112
ENSG00000140262.17,chr15,57263111,57263870,PAS,False,86,112
ENSG00000178761.14,chr15,74902063,74902603,IR,False,21,201
ENSG00000178761.14,chr15,74902783,74904663,3AS,False,39,195
ENSG00000178761.14,chr15,74905231,74906586,ES,False,49,181
ENSG00000178761.14,chr15,74899989,74902786,PAS,True,64,205
ENSG00000178761.14,chr15,74899986,74902783,PAS,True,169,205
ENSG00000178761.14,chr15,74906586,74907348,TSS,False,43,224
ENSG00000166855.9,chr15,65148850,65150913,PAS,True,42,155
ENSG00000166855.9,chr15,65153650,65155081,PAS,True,135,155
ENSG00000128951.13,chr15,48331479,48332267,5AS,False,15,148
ENSG00000128951.13,chr15,48331409,48331795,TSS,True,29,160
ENSG00000140264.19,chr15,43793709,43794050,PAS,True,66,346
ENSG00000140264.19,chr15,43794373,43796060,PAS,False,303,346
ENSG00000138592.13,chr15,50424514,50439008,5AS,False,81,121
ENSG00000138592.13,chr15,50424230,50424514,TSS,True,52,150
ENSG00000138592.13,chr15,50424347,50424654,TSS,True,110,150
ENSG00000138592.13,chr15,50481480,50483794,PAS,True,30,144
ENSG00000138592.13,chr15,50498902,50501160,PAS,True,130,150
ENSG00000166887.15,chr15,42208080,42208335,TSS,True,25,152
ENSG00000179335.18,chr15,74620225,74622493,ES,False,17,153
ENSG00000179335.18,chr15,74615703,74615898,TSS,False,17,158
ENSG00000140374.15,chr15,76292700,76311349,ES,False,217,1548
ENSG00000182253.14,chr15,99129440,99131813,TSS,True,82,217
ENSG00000182253.14,chr15,99132749,99135593,PAS,True,49,184
ENSG00000260916.7,chr15,55354628,55356409,PAS,True,323,361
ENSG00000260916.7,chr15,55408220,55408470,TSS,True,70,361
ENSG00000260916.7,chr15,55407846,55408373,TSS,False,321,361
ENSG00000186628.12,chr15,82805965,82806133,TSS,True,17,118
ENSG00000255529.8,chr15,57706628,57706955,TSS,True,23,176
ENSG00000140157.14,chr15,22838921,22851638,5AS,False,49,101
ENSG00000140157.14,chr15,22838582,22838947,TSS,True,126,148
ENSG00000140157.14,chr15,22838643,22838921,TSS,True,55,148
ENSG00000140157.14,chr15,22838647,22839174,TSS,True,118,148
ENSG00000140319.10,chr15,40039092,40039181,TSS,True,56,292
ENSG00000137878.17,chr15,57591887,57592109,TSS,True,40,317
ENSG00000137878.17,chr15,57646136,57650058,PAS,True,208,287
ENSG00000137878.17,chr15,57684401,57685364,PAS,True,163,316
ENSG00000137878.17,chr15,57633612,57633852,PAS,True,246,287
ENSG00000166831.8,chr15,64748418,64748556,TSS,True,85,158
ENSG00000137815.14,chr15,41417090,41417313,TSS,True,62,100
ENSG00000035664.11,chr15,63907031,63908600,PAS,True,33,153
ENSG00000035664.11,chr15,64046297,64046561,TSS,True,31,157
ENSG00000140416.20,chr15,63042943,63043705,IR,False,532,607
ENSG00000140416.20,chr15,63060939,63061197,IR,True,107,120
ENSG00000140416.20,chr15,63062604,63064063,IR,True,19,105
ENSG00000140416.20,chr15,63042137,63042943,TSS,True,3916,35831
ENSG00000074603.18,chr15,65452102,65456224,ES,False,21,102
ENSG00000074603.18,chr15,65517485,65517744,TSS,True,20,115
ENSG00000138614.14,chr15,65605236,65607301,5AS,False,13,100
ENSG00000138614.14,chr15,65611097,65611613,TSS,True,61,110
ENSG00000138614.14,chr15,65610795,65611148,TSS,True,68,110
ENSG00000138614.14,chr15,65610685,65611205,TSS,True,97,110
ENSG00000170776.21,chr15,85658590,85664562,ES,False,166,347
ENSG00000170776.21,chr15,85669830,85682157,ES,True,273,353
ENSG00000170776.21,chr15,85380473,85380798,TSS,True,409,609
ENSG00000170776.21,chr15,85578991,85582107,TSS,True,276,462
ENSG00000170776.21,chr15,85349201,85349385,TSS,True,542,609
ENSG00000170776.21,chr15,85722970,85723320,TSS,True,120,136
ENSG00000170776.21,chr15,85684740,85686620,PAS,True,213,509
ENSG00000170776.21,chr15,85578929,85581714,PAS,True,153,292
ENSG00000140403.12,chr15,78264470,78264895,TSS,True,155,215
ENSG00000140403.12,chr15,78266130,78266293,TSS,False,192,215
ENSG00000140403.12,chr15,78274250,78274424,TSS,True,178,215
ENSG00000103994.17,chr15,42439552,42442072,3AS,False,35,213
ENSG00000103994.17,chr15,42448705,42466052,ES,False,53,221
ENSG00000103994.17,chr15,42446589,42446658,PAS,False,1979,2591
ENSG00000103994.17,chr15,42449664,42451954,PAS,False,725,2476
ENSG00000103994.17,chr15,42490979,42491144,TSS,True,2342,2847
ENSG00000103994.17,chr15,42439032,42440921,TSS,True,255,293
ENSG00000103994.17,chr15,42456957,42457532,TSS,True,932,2839
ENSG00000140395.8,chr15,78273407,78274997,PAS,True,104,127
ENSG00000140395.8,chr15,78283229,78283521,PAS,True,26,127
ENSG00000138615.5,chr15,65211427,65211474,TSS,False,42,157
ENSG00000156958.14,chr15,49156016,49201161,ES,False,83,148
ENSG00000156958.14,chr15,49239367,49283565,ES,False,40,148
ENSG00000104131.12,chr15,44537049,44537237,TSS,True,57,110
ENSG00000104131.12,chr15,44537322,44537427,TSS,True,63,110
ENSG00000128923.10,chr15,58851965,58854484,3AS,False,57,212
ENSG00000128923.10,chr15,58854481,58859813,PAS,True,65,220
ENSG00000128923.10,chr15,58854484,58860267,PAS,True,162,220
ENSG00000166200.14,chr15,49137437,49139527,3AS,False,138,260
ENSG00000128928.8,chr15,40418129,40421308,PAS,True,49,402
ENSG00000103811.16,chr15,78944890,78945105,TSS,True,13,115
ENSG00000185033.14,chr15,90222826,90225178,TSS,True,93,104
ENSG00000185033.14,chr15,90225280,90225397,TSS,False,93,104
ENSG00000185033.14,chr15,90225661,90225827,TSS,True,87,104
ENSG00000185033.14,chr15,90221200,90221765,TSS,True,91,104
ENSG00000103591.12,chr15,67254558,67254693,TSS,False,32,273
ENSG00000182511.11,chr15,90884040,90884544,TSS,True,39,103
ENSG00000182511.11,chr15,90884434,90884639,TSS,True,81,103
ENSG00000166963.12,chr15,43510950,43511226,TSS,False,126,178
ENSG00000166963.12,chr15,43517606,43517700,TSS,False,94,178
ENSG00000166963.12,chr15,43521041,43521112,TSS,True,158,178
ENSG00000086666.18,chr15,80059809,80120327,ES,False,376,432
ENSG00000086666.18,chr15,80059654,80059809,TSS,True,95,529
ENSG00000159251.7,chr15,34795505,34795733,TSS,False,6714,29444
ENSG00000159251.7,chr15,34794679,34795489,TSS,True,24204,29444
ENSG00000140612.13,chr15,84670782,84680712,ES,False,93,155
ENSG00000128739.22,chr15,24920124,24962113,ES,False,156,211
ENSG00000128739.22,chr15,24954852,24955062,TSS,True,272,1529
ENSG00000136383.6,chr15,84856836,84858555,TSS,True,96,107
ENSG00000177082.12,chr15,84645836,84646183,IR,False,107,120
ENSG00000177082.12,chr15,84653699,84654233,5AS,False,93,106
ENSG00000177082.12,chr15,84654226,84654343,TSS,False,115,128
ENSG00000177082.12,chr15,84654233,84654293,TSS,False,35,128
ENSG00000140386.12,chr15,76767088,76771741,5AS,False,182,248
ENSG00000140386.12,chr15,76857879,76883811,ES,False,30,245
ENSG00000140386.12,chr15,76883876,76905298,ES,False,201,231
ENSG00000140386.12,chr15,76347517,76348736,PAS,True,246,276
ENSG00000140386.12,chr15,76728626,76728737,PAS,True,145,257
ENSG00000140386.12,chr15,76763665,76765072,PAS,True,214,255
ENSG00000140386.12,chr15,76730300,76733384,PAS,True,223,255
ENSG00000140386.12,chr15,76905298,76905755,TSS,True,44,276
ENSG00000137801.10,chr15,39589100,39589354,TSS,True,122,137
ENSG00000137801.10,chr15,39589784,39590023,TSS,True,89,137
