gene,chr,start,end,splice_type,novel,HL-60_ENCFF600MGT_in_cov,HL-60_ENCFF600MGT_total_cov
ENSG00000115232.13,chr2,181535431,181538937,PAS,False,393,480
ENSG00000115232.13,chr2,181509657,181509784,PAS,False,202,477
ENSG00000144401.14,chr2,207580636,207582160,PAS,True,88,130
ENSG00000144401.14,chr2,207612087,207613443,PAS,True,77,129
ENSG00000144401.14,chr2,207580634,207581946,PAS,True,115,130
ENSG00000144401.14,chr2,207625061,207625393,TSS,True,66,130
ENSG00000144401.14,chr2,207625264,207625397,TSS,False,73,130
ENSG00000144118.13,chr2,120252980,120278617,3AS,False,90,134
ENSG00000115207.13,chr2,27326723,27327176,3AS,False,14,103
ENSG00000115207.13,chr2,27324199,27326893,PAS,True,59,148
ENSG00000115207.13,chr2,27333529,27333784,PAS,True,114,146
ENSG00000115207.13,chr2,27356738,27357413,TSS,True,48,149
ENSG00000115207.13,chr2,27356086,27356735,TSS,True,122,149
ENSG00000115415.18,chr2,190968991,190970717,PAS,True,57,455
ENSG00000163466.15,chr2,218253890,218256753,PAS,True,143,1084
ENSG00000284681.2,chr2,10141954,10198591,ES,True,76,114
ENSG00000284681.2,chr2,10198591,10199779,PAS,False,33,140
ENSG00000284681.2,chr2,10210310,10212317,PAS,True,124,140
ENSG00000136710.9,chr2,130339232,130340907,ES,False,158,188
ENSG00000115902.10,chr2,64989358,64990170,TSS,False,25,230
ENSG00000169607.12,chr2,112752355,112752474,PAS,True,28,182
ENSG00000003509.15,chr2,37241791,37242634,IR,False,86,105
ENSG00000003509.15,chr2,37248134,37251181,PAS,True,17,117
ENSG00000173692.12,chr2,231165199,231165289,PAS,True,198,625
ENSG00000173692.12,chr2,231163634,231163729,PAS,False,541,625
ENSG00000118961.14,chr2,20774979,20801309,ES,False,35,266
ENSG00000168958.19,chr2,227325427,227330625,ES,False,20,134
ENSG00000168958.19,chr2,227328789,227330625,ES,False,103,115
ENSG00000168958.19,chr2,227340380,227355676,ES,False,107,150
ENSG00000168958.19,chr2,227325230,227325427,TSS,True,26,177
ENSG00000168958.19,chr2,227356985,227357835,PAS,True,27,177
ENSG00000122085.16,chr2,241085884,241089365,PAS,True,98,109
ENSG00000122085.16,chr2,241095030,241096438,PAS,True,17,105
ENSG00000243943.9,chr2,27583142,27598066,ES,False,152,236
ENSG00000243943.9,chr2,27583142,27598069,3AS,True,33,269
ENSG00000243943.9,chr2,27583716,27598069,3AS,False,28,125
ENSG00000123992.19,chr2,219381584,219381978,IR,True,134,162
ENSG00000123992.19,chr2,219387163,219387758,5AS,False,102,169
ENSG00000123992.19,chr2,219372029,219374342,PAS,True,24,186
ENSG00000123992.19,chr2,219387758,219387957,TSS,True,84,186
ENSG00000123992.19,chr2,219387575,219387934,TSS,True,118,186
ENSG00000121152.9,chr2,96335848,96341674,3AS,False,130,236
ENSG00000121152.9,chr2,96373291,96375925,PAS,True,109,273
ENSG00000121152.9,chr2,96360142,96360343,PAS,True,192,273
ENSG00000115884.10,chr2,20225261,20225911,TSS,False,159,263
ENSG00000115884.10,chr2,20224801,20225140,TSS,True,116,263
ENSG00000116120.9,chr2,222643005,222648739,ES,True,627,770
ENSG00000104231.10,chr8,81715114,81718181,ES,False,200,805
ENSG00000104231.10,chr8,81718224,81721248,5AS,False,146,803
ENSG00000104231.10,chr8,81721248,81721320,TSS,True,680,826
ENSG00000104231.10,chr8,81721226,81721319,TSS,False,171,826
ENSG00000040341.17,chr8,73688813,73738283,ES,False,122,147
ENSG00000040341.17,chr8,73419988,73421465,PAS,True,120,179
ENSG00000040341.17,chr8,73526820,73527804,PAS,True,139,179
ENSG00000040341.17,chr8,73546118,73552319,PAS,True,105,179
ENSG00000104228.12,chr8,27289280,27294079,ES,False,12,108
ENSG00000120899.17,chr8,27444271,27450748,ES,False,487,569
ENSG00000120899.17,chr8,27450895,27451484,ES,True,119,573
ENSG00000120899.17,chr8,27325473,27325681,TSS,True,105,603
ENSG00000184428.12,chr8,143331339,143334739,ME,False,54,103
ENSG00000184428.12,chr8,143331339,143334739,ES,False,276,407
ENSG00000147789.15,chr8,144827609,144837390,ES,True,44,110
ENSG00000147789.15,chr8,144827489,144827609,TSS,False,17,137
ENSG00000164754.14,chr8,116845932,116847691,PAS,True,76,555
ENSG00000164754.14,chr8,116845935,116850767,PAS,True,475,542
ENSG00000164754.14,chr8,116874610,116874896,TSS,False,172,561
ENSG00000164754.14,chr8,116874362,116874613,TSS,False,489,561
ENSG00000023287.12,chr8,52656119,52657908,PAS,False,42,212
ENSG00000008513.15,chr8,133476074,133476277,IR,False,60,118
ENSG00000008513.15,chr8,133476600,133545773,ES,False,24,111
ENSG00000008513.15,chr8,133571692,133572079,TSS,True,14,136
ENSG00000168476.11,chr8,22139061,22139415,IR,False,362,497
ENSG00000168476.11,chr8,22139529,22139962,IR,True,403,498
ENSG00000168476.11,chr8,22140248,22140624,IR,True,443,497
ENSG00000168476.11,chr8,22140697,22141450,IR,True,424,486
ENSG00000168476.11,chr8,22141450,22141949,TSS,True,85,504
ENSG00000168476.11,chr8,22140171,22141924,TSS,True,452,504
ENSG00000164808.16,chr8,47291137,47396375,ME,True,14,118
ENSG00000164808.16,chr8,47291137,47396375,ME,True,12,118
ENSG00000164808.16,chr8,47291137,47396375,ME,True,12,118
ENSG00000164808.16,chr8,47291137,47396375,ES,False,33,155
ENSG00000164808.16,chr8,47291137,47440322,ES,True,25,232
ENSG00000164808.16,chr8,47294030,47440322,ES,False,44,159
ENSG00000164808.16,chr8,47712872,47713488,IR,True,190,241
ENSG00000164808.16,chr8,47260898,47260991,TSS,True,36,265
ENSG00000164808.16,chr8,47735306,47737022,PAS,True,31,264
ENSG00000071894.16,chr8,144409288,144410022,TSS,False,183,489
ENSG00000071894.16,chr8,144401429,144401565,TSS,True,407,485
ENSG00000168300.13,chr8,51845763,51898929,ES,False,23,129
ENSG00000168300.13,chr8,51817574,51820718,PAS,True,27,142
ENSG00000168300.13,chr8,51842503,51845763,PAS,True,125,142
ENSG00000184489.11,chr8,141391976,141392084,TSS,True,29,114
ENSG00000167904.14,chr8,55763980,55773268,5AS,False,79,103
ENSG00000167904.14,chr8,55773268,55773413,TSS,True,29,109
ENSG00000167904.14,chr8,55773226,55773372,TSS,True,84,109
ENSG00000133731.9,chr8,81681584,81686251,ES,False,111,129
ENSG00000078674.17,chr8,17924780,17935588,ES,False,138,158
ENSG00000078674.17,chr8,17939861,17947185,ES,False,130,175
ENSG00000078674.17,chr8,17922713,17923188,TSS,True,26,197
ENSG00000078674.17,chr8,18027636,18029948,PAS,True,159,197
ENSG00000078674.17,chr8,17952969,17954455,PAS,True,138,185
ENSG00000078674.17,chr8,17960314,17960405,PAS,True,156,188
ENSG00000104312.7,chr8,89758233,89765340,ES,False,43,142
ENSG00000155096.13,chr8,102843747,102858012,ES,False,164,321
ENSG00000104343.19,chr8,73810629,73830380,ES,False,24,194
ENSG00000105339.10,chr8,141138137,141150833,ES,False,73,190
ENSG00000105339.10,chr8,141194032,141195808,PAS,True,30,216
ENSG00000164941.13,chr8,94859632,94867139,ES,False,12,113
ENSG00000164941.13,chr8,94880117,94881047,PAS,True,35,151
ENSG00000164941.13,chr8,94859510,94860638,PAS,True,131,151
ENSG00000078668.13,chr8,42402015,42403310,IR,True,345,534
ENSG00000078668.13,chr8,42405370,42405934,PAS,True,132,539
ENSG00000078668.13,chr8,42401787,42404723,PAS,True,417,538
ENSG00000197858.10,chr8,144083500,144083713,IR,False,192,215
ENSG00000197858.10,chr8,144084875,144085042,IR,False,192,223
ENSG00000197858.10,chr8,144085138,144085288,IR,False,194,220
ENSG00000164961.15,chr8,125083258,125091614,ES,False,26,211
ENSG00000085788.13,chr8,38260599,38262884,PAS,True,31,126
ENSG00000085788.13,chr8,38238088,38239391,PAS,True,112,125
ENSG00000120913.23,chr8,22580602,22581378,5AS,True,37,273
ENSG00000120913.23,chr8,22580183,22580697,TSS,True,73,311
ENSG00000120913.23,chr8,22580203,22580602,TSS,True,273,311
ENSG00000158941.16,chr8,22604637,22604842,TSS,True,89,619
ENSG00000176623.11,chr8,86477324,86478922,IR,True,92,103
ENSG00000176623.11,chr8,86480332,86486483,ES,False,18,104
ENSG00000176623.11,chr8,86470166,86474358,PAS,True,12,105
ENSG00000176623.11,chr8,86476479,86479010,PAS,True,94,105
ENSG00000161016.17,chr8,144792365,144792428,TSS,False,118,1073
ENSG00000158669.11,chr8,41609955,41610735,IR,True,245,281
ENSG00000182307.13,chr8,145052497,145052585,IR,False,154,174
ENSG00000182307.13,chr8,145052437,145052497,TSS,False,22,177
ENSG00000182307.13,chr8,145052464,145052897,TSS,True,156,176
ENSG00000104522.15,chr8,143614453,143614623,IR,False,107,141
ENSG00000153310.19,chr8,129871496,129903311,ES,False,45,425
ENSG00000153310.19,chr8,129903350,129939607,ES,False,124,170
ENSG00000153310.19,chr8,129903350,129970942,ES,False,154,241
ENSG00000153310.19,chr8,129939607,129939904,TSS,True,275,452
ENSG00000153310.19,chr8,130016369,130016704,TSS,True,234,453
ENSG00000153310.19,chr8,130016606,130016801,TSS,True,406,453
ENSG00000121022.13,chr8,67062024,67062105,IR,False,29,151
ENSG00000121022.13,chr8,67061853,67062151,TSS,True,46,155
ENSG00000121022.13,chr8,67062105,67062347,TSS,True,123,155
ENSG00000120963.11,chr8,101174131,101178387,PAS,True,47,102
ENSG00000120963.11,chr8,101197051,101199239,PAS,True,56,102
ENSG00000179950.13,chr8,143818534,143821596,ES,False,582,696
ENSG00000179950.13,chr8,143821913,143829279,ES,False,77,661
ENSG00000179950.13,chr8,143824396,143829279,3AS,False,121,584
ENSG00000170791.17,chr8,56211837,56214597,ES,False,60,144
ENSG00000170791.17,chr8,56214667,56216432,3AS,False,75,153
ENSG00000154328.15,chr8,11769633,11769791,TSS,False,24,110
ENSG00000154328.15,chr8,11769708,11770335,TSS,True,90,110
ENSG00000164924.17,chr8,100951928,100952852,TSS,True,248,523
ENSG00000164924.17,chr8,100953268,100953476,TSS,True,376,523
ENSG00000147419.17,chr8,27752587,27762418,ES,False,36,142
ENSG00000164830.18,chr8,106713985,106739457,ES,False,107,223
ENSG00000164830.18,chr8,106657828,106658185,TSS,True,34,271
ENSG00000164830.18,chr8,106750805,106752694,PAS,True,38,269
ENSG00000129691.15,chr8,38105516,38105738,TSS,True,133,508
ENSG00000129691.15,chr8,38105528,38106139,TSS,True,389,508
ENSG00000205133.11,chr8,92886667,92891988,3AS,False,46,258
ENSG00000205133.11,chr8,92917007,92954405,3AS,False,59,200
ENSG00000205133.11,chr8,92917010,92954405,ES,True,118,141
ENSG00000205133.11,chr8,92883529,92886735,PAS,True,64,264
ENSG00000205133.11,chr8,92883531,92886667,PAS,False,215,264
ENSG00000104529.17,chr8,143581328,143586728,ES,False,49,363
ENSG00000104529.17,chr8,143586849,143597347,3AS,False,44,337
ENSG00000104529.17,chr8,143586852,143597347,ES,False,260,293
ENSG00000147454.13,chr8,23566813,23568321,IR,False,53,108
ENSG00000147454.13,chr8,23571334,23575461,PAS,True,30,154
ENSG00000147454.13,chr8,23566107,23568942,PAS,True,122,149
ENSG00000155975.9,chr8,17294986,17298024,PAS,True,54,164
ENSG00000155975.9,chr8,17286346,17287678,PAS,True,135,163
ENSG00000253981.5,chr8,8241400,8244459,ES,True,32,103
ENSG00000253981.5,chr8,8233410,8236802,PAS,True,69,143
ENSG00000253981.5,chr8,8244459,8244668,TSS,True,41,144
ENSG00000253981.5,chr8,8238190,8238710,TSS,True,107,134
ENSG00000184661.13,chr8,25460300,25460383,IR,False,204,246
ENSG00000184661.13,chr8,25506509,25511308,PAS,True,70,248
ENSG00000184661.13,chr8,25503372,25503887,PAS,True,221,248
ENSG00000184661.13,chr8,25488551,25491216,PAS,True,213,248
ENSG00000164944.11,chr8,94487692,94488860,PAS,True,20,100
ENSG00000129696.12,chr8,33498721,33499277,PAS,True,19,111
ENSG00000129696.12,chr8,33511966,33513162,TSS,True,60,111
ENSG00000129696.12,chr8,33513081,33513153,TSS,False,63,111
ENSG00000156802.12,chr8,123319849,123321175,PAS,True,49,187
ENSG00000136997.17,chr8,127736623,127738250,3AS,False,905,3352
ENSG00000253729.7,chr8,47773106,47774377,PAS,True,181,219
ENSG00000253729.7,chr8,47786723,47789049,PAS,True,166,196
ENSG00000253729.7,chr8,47862372,47862541,PAS,True,112,149
ENSG00000253729.7,chr8,47863425,47863577,PAS,True,127,149
ENSG00000253729.7,chr8,47928572,47930012,PAS,True,100,136
ENSG00000253729.7,chr8,47959972,47960199,TSS,True,97,219
ENSG00000155189.11,chr8,6708887,6730710,ES,False,27,204
ENSG00000137575.11,chr8,58572314,58575902,3AS,False,213,873
ENSG00000147443.12,chr8,21910857,21912228,ES,False,29,104
ENSG00000147443.12,chr8,21908872,21909931,PAS,True,11,107
ENSG00000147443.12,chr8,21913538,21913691,TSS,True,39,107
ENSG00000147443.12,chr8,21912228,21913688,TSS,True,70,107
ENSG00000104490.17,chr8,101686541,101689406,PAS,True,14,107
ENSG00000104490.17,chr8,102199396,102199546,TSS,True,27,109
ENSG00000147316.12,chr8,6444392,6447414,PAS,True,81,117
ENSG00000147316.12,chr8,6642993,6645626,PAS,True,50,117
ENSG00000198791.11,chr8,17230848,17232426,IR,True,182,230
ENSG00000198791.11,chr8,17226029,17230848,PAS,True,67,249
ENSG00000198791.11,chr8,17229227,17232537,PAS,True,201,248
ENSG00000035681.8,chr8,58659572,58659973,TSS,True,98,195
ENSG00000035681.8,chr8,58659194,58659862,TSS,True,121,195
ENSG00000070756.15,chr8,100721390,100722092,TSS,True,234,1575
ENSG00000104320.13,chr8,89980852,89981374,3AS,False,19,164
ENSG00000104320.13,chr8,89980893,89981374,IR,True,144,168
ENSG00000104320.13,chr8,89981523,89982721,ES,False,118,160
ENSG00000104320.13,chr8,89981523,89982721,IR,True,118,139
ENSG00000104320.13,chr8,89933325,89935612,PAS,True,84,203
ENSG00000104320.13,chr8,89953033,89953691,PAS,True,150,203
ENSG00000104320.13,chr8,89955283,89955555,PAS,True,175,202
ENSG00000164751.14,chr8,76986296,76999989,ES,False,29,117
ENSG00000133872.13,chr8,30070059,30082846,ES,False,228,1407
ENSG00000168522.12,chr8,43056304,43056546,TSS,True,32,173
ENSG00000168522.12,chr8,43056631,43056845,TSS,True,148,173
ENSG00000185043.11,chr15,90231507,90232218,IR,True,88,107
ENSG00000185043.11,chr15,90232327,90233668,IR,True,72,100
ENSG00000128915.11,chr15,60453784,60455325,ES,True,30,165
ENSG00000128915.11,chr15,60468162,60476062,3AS,False,89,168
ENSG00000128915.11,chr15,60419606,60423762,PAS,True,32,175
ENSG00000041357.15,chr15,78540409,78540539,TSS,True,17,146
ENSG00000140521.13,chr15,89333913,89334684,5AS,False,356,541
ENSG00000140521.13,chr15,89334684,89334907,TSS,True,255,613
ENSG00000140521.13,chr15,89334672,89334987,TSS,True,427,613
ENSG00000181026.14,chr15,88621258,88621382,TSS,False,34,213
ENSG00000159556.9,chr15,76341301,76341718,3AS,True,216,253
ENSG00000159556.9,chr15,76341718,76342476,PAS,True,38,254
ENSG00000159556.9,chr15,76341597,76342476,PAS,True,223,254
ENSG00000159322.17,chr15,72752892,72755555,3AS,False,290,577
ENSG00000159322.17,chr15,72752895,72760406,5AS,True,15,117
ENSG00000159322.17,chr15,72755654,72760406,ES,False,237,342
ENSG00000159322.17,chr15,72755654,72760406,5AS,True,237,463
ENSG00000159322.17,chr15,72758230,72760372,IR,True,206,247
ENSG00000159322.17,chr15,72760527,72783458,ES,False,55,535
ENSG00000159322.17,chr15,72760527,72783458,5AS,False,55,147
ENSG00000159322.17,chr15,72771845,72783458,5AS,True,17,101
ENSG00000159322.17,chr15,72775097,72783458,5AS,False,459,530
ENSG00000159322.17,chr15,72751294,72752895,PAS,True,349,651
ENSG00000159322.17,chr15,72751294,72752892,PAS,True,348,651
ENSG00000159322.17,chr15,72783245,72783811,TSS,True,561,651
ENSG00000159322.17,chr15,72783458,72783781,TSS,True,103,651
ENSG00000137767.13,chr15,45634745,45635108,TSS,True,27,232
ENSG00000104164.10,chr15,45587525,45605427,ES,False,60,219
ENSG00000104164.10,chr15,45592276,45603103,3AS,False,23,147
ENSG00000104164.10,chr15,45592276,45605427,ES,False,20,167
ENSG00000104164.10,chr15,45587180,45587525,TSS,True,32,253
ENSG00000137824.15,chr15,40754790,40755198,5AS,False,24,128
ENSG00000137824.15,chr15,40755082,40755282,TSS,True,29,133
ENSG00000137824.15,chr15,40755198,40755282,TSS,True,109,133
ENSG00000198826.10,chr15,32615607,32615804,IR,False,31,162
ENSG00000198826.10,chr15,32615449,32616340,TSS,True,42,172
ENSG00000198826.10,chr15,32615457,32615607,TSS,False,141,172
ENSG00000198826.10,chr15,32636256,32639941,PAS,True,45,168
ENSG00000198826.10,chr15,32635776,32639038,PAS,True,136,167
ENSG00000247982.6,chr15,57299982,57300924,TSS,False,17,104
ENSG00000247982.6,chr15,57307541,57307765,PAS,True,16,104
ENSG00000140262.17,chr15,57263274,57273032,3AS,False,14,132
ENSG00000140262.17,chr15,57286156,57291295,PAS,True,104,223
ENSG00000140262.17,chr15,57262093,57262196,PAS,False,184,218
ENSG00000140262.17,chr15,57263111,57263870,PAS,False,170,219
ENSG00000128731.16,chr15,28111036,28112035,PAS,True,88,162
ENSG00000128731.16,chr15,28322074,28322191,TSS,True,83,162
ENSG00000166825.13,chr15,89806806,89814771,3AS,False,493,1005
ENSG00000166825.13,chr15,89814771,89815115,TSS,True,165,1178
ENSG00000174442.11,chr15,66505391,66508840,3AS,False,91,103
ENSG00000174442.11,chr15,66548350,66550130,PAS,True,30,111
ENSG00000174442.11,chr15,66546590,66546705,PAS,True,85,111
ENSG00000178761.14,chr15,74902063,74902603,IR,False,12,105
ENSG00000178761.14,chr15,74902783,74904663,3AS,False,18,102
ENSG00000178761.14,chr15,74904712,74905153,IR,False,91,102
ENSG00000178761.14,chr15,74899989,74902786,PAS,True,30,105
ENSG00000178761.14,chr15,74899986,74902783,PAS,True,87,105
ENSG00000178761.14,chr15,74906586,74907348,TSS,False,15,115
ENSG00000166855.9,chr15,65148850,65150913,PAS,True,59,238
ENSG00000140455.16,chr15,63504830,63532646,ES,False,119,140
ENSG00000140455.16,chr15,63590660,63594641,PAS,True,17,154
ENSG00000140455.16,chr15,63588304,63588372,PAS,False,138,154
ENSG00000128951.13,chr15,48331399,48332406,TSS,False,135,340
ENSG00000128951.13,chr15,48331409,48331795,TSS,True,229,340
ENSG00000140264.19,chr15,43793709,43794050,PAS,True,42,193
ENSG00000173575.20,chr15,92900174,92900824,TSS,True,16,115
ENSG00000173575.20,chr15,92996956,92997095,PAS,False,95,107
ENSG00000173575.20,chr15,93002176,93002298,PAS,False,83,107
ENSG00000173575.20,chr15,92984329,92985213,PAS,True,90,106
ENSG00000173575.20,chr15,92901166,92902294,PAS,True,83,100
ENSG00000137807.15,chr15,69421752,69421991,IR,True,150,195
ENSG00000137807.15,chr15,69422128,69422325,IR,True,149,195
ENSG00000137807.15,chr15,69423329,69426069,ES,False,109,200
ENSG00000137807.15,chr15,69440487,69444789,ES,False,34,121
ENSG00000137807.15,chr15,69438247,69438390,PAS,False,133,210
ENSG00000137807.15,chr15,69447791,69448427,PAS,True,83,213
ENSG00000138592.13,chr15,50424230,50424514,TSS,True,53,127
ENSG00000138592.13,chr15,50424347,50424654,TSS,True,81,127
ENSG00000138592.13,chr15,50481480,50483794,PAS,True,38,124
ENSG00000138592.13,chr15,50498902,50501160,PAS,True,92,125
ENSG00000179335.18,chr15,74620225,74622119,IR,False,667,806
ENSG00000179335.18,chr15,74622216,74622493,IR,False,724,818
ENSG00000140374.15,chr15,76295737,76311349,ES,False,276,313
ENSG00000172349.17,chr15,81306166,81306422,3AS,False,65,180
ENSG00000172349.17,chr15,81296918,81297078,TSS,True,38,201
ENSG00000172349.17,chr15,81308604,81309910,PAS,True,76,185
ENSG00000172349.17,chr15,81306419,81309093,PAS,True,152,185
ENSG00000172349.17,chr15,81306422,81314054,PAS,True,160,185
ENSG00000166965.12,chr15,90956900,90957112,IR,False,97,141
ENSG00000166965.12,chr15,90960498,90961024,IR,False,133,148
ENSG00000166965.12,chr15,90961054,90961617,IR,False,25,149
ENSG00000166965.12,chr15,90954850,90954948,TSS,True,42,152
ENSG00000166965.12,chr15,90955317,90955452,TSS,False,129,152
ENSG00000166965.12,chr15,90961024,90965303,PAS,True,40,149
ENSG00000166965.12,chr15,90961617,90963123,PAS,True,125,149
ENSG00000166965.12,chr15,90960327,90964817,PAS,True,134,149
ENSG00000260916.7,chr15,55408220,55408470,TSS,True,41,383
ENSG00000140464.19,chr15,74024927,74033155,ES,False,46,108
ENSG00000140464.19,chr15,74042988,74043345,PAS,True,49,115
ENSG00000140464.19,chr15,74035171,74036394,PAS,False,90,115
ENSG00000140553.17,chr15,90935330,90935543,5AS,False,155,273
ENSG00000140553.17,chr15,90935216,90935330,TSS,True,133,287
ENSG00000140553.17,chr15,90935268,90935375,TSS,True,170,287
ENSG00000140157.14,chr15,22838921,22839654,5AS,False,81,168
ENSG00000140157.14,chr15,22838921,22851638,ES,False,124,216
ENSG00000140157.14,chr15,22838921,22851638,5AS,False,124,325
ENSG00000140157.14,chr15,22838947,22851638,ES,True,102,191
ENSG00000140157.14,chr15,22839790,22851638,ES,False,69,171
ENSG00000140157.14,chr15,22845267,22851638,ES,True,101,114
ENSG00000140157.14,chr15,22838582,22838947,TSS,True,234,426
ENSG00000140157.14,chr15,22838643,22838921,TSS,True,209,426
ENSG00000196547.14,chr15,90915973,90916256,TSS,True,127,572
ENSG00000166946.13,chr15,43189280,43190324,ES,False,40,315
