gene,chr,start,end,splice_type,novel,endodermal_cell_ENCFF940WVU_in_cov,endodermal_cell_ENCFF940WVU_total_cov
ENSG00000138382.14,chr2,169824488,169824919,TSS,True,106,118
ENSG00000197756.9,chr2,216498814,216498877,TSS,True,100,520
ENSG00000197756.9,chr2,216498869,216499398,TSS,True,455,520
ENSG00000153201.15,chr2,108719366,108719678,TSS,True,92,110
ENSG00000153201.15,chr2,108763570,108768388,TSS,True,49,108
ENSG00000077380.15,chr2,171707377,171715327,ES,False,176,214
ENSG00000077380.15,chr2,171687433,171687627,TSS,True,163,233
ENSG00000077380.15,chr2,171687620,171687873,TSS,True,94,233
ENSG00000040341.17,chr8,73422702,73552011,ES,False,89,103
ENSG00000040341.17,chr8,73688813,73738283,ES,False,182,225
ENSG00000040341.17,chr8,73419988,73421465,PAS,True,161,265
ENSG00000040341.17,chr8,73546118,73552319,PAS,True,139,263
ENSG00000040341.17,chr8,73746782,73746960,TSS,True,36,269
ENSG00000179526.16,chr8,144098994,144099276,ES,False,20,180
ENSG00000179526.16,chr8,144099205,144099276,IR,True,149,197
ENSG00000179526.16,chr8,144103552,144104905,TSS,True,25,239
ENSG00000104738.17,chr8,47960498,47961014,TSS,True,48,376
ENSG00000164754.14,chr8,116874610,116874896,TSS,False,110,452
ENSG00000154359.12,chr8,12736764,12736899,3AS,False,90,195
ENSG00000154359.12,chr8,12754699,12755615,TSS,False,22,205
ENSG00000170961.6,chr8,121612115,121615038,PAS,False,166,580
ENSG00000170961.6,chr8,121640852,121641517,TSS,False,177,535
ENSG00000168476.11,chr8,22139061,22139415,IR,False,84,105
ENSG00000168476.11,chr8,22141450,22141949,TSS,True,11,107
ENSG00000130227.16,chr8,21919584,21919788,TSS,True,30,117
ENSG00000071894.16,chr8,144409288,144410022,TSS,False,147,291
ENSG00000071894.16,chr8,144409014,144409325,TSS,True,222,291
ENSG00000120992.17,chr8,54101754,54102030,TSS,True,32,295
ENSG00000184489.11,chr8,141391976,141392084,TSS,True,47,109
ENSG00000184489.11,chr8,141421386,141422345,TSS,True,93,109
ENSG00000165102.14,chr8,43172386,43182144,ES,True,13,118
ENSG00000165102.14,chr8,43140378,43140614,TSS,True,23,140
ENSG00000078674.17,chr8,17922713,17923188,TSS,True,53,112
ENSG00000155096.13,chr8,102843747,102858012,ES,False,127,174
ENSG00000155096.13,chr8,102863806,102864170,TSS,True,33,207
ENSG00000120896.13,chr8,22565287,22565872,TSS,True,92,236
ENSG00000120896.13,chr8,22565103,22565354,TSS,True,198,236
ENSG00000104219.12,chr8,17155973,17156853,TSS,False,19,165
ENSG00000164941.13,chr8,94823231,94823561,TSS,True,16,149
ENSG00000197858.10,chr8,144083500,144083713,IR,False,191,224
ENSG00000104723.20,chr8,15540210,15540568,TSS,True,20,108
ENSG00000104723.20,chr8,15764202,15766549,PAS,True,17,106
ENSG00000164961.15,chr8,125024259,125024673,PAS,True,12,102
ENSG00000164961.15,chr8,125091614,125091823,TSS,True,14,104
ENSG00000187954.12,chr8,144449579,144450770,PAS,True,88,146
ENSG00000187954.12,chr8,144451120,144452570,PAS,True,103,141
ENSG00000187954.12,chr8,144462282,144462876,TSS,True,34,103
ENSG00000187954.12,chr8,144453221,144453982,TSS,True,87,103
ENSG00000187954.12,chr8,144465352,144465496,TSS,True,128,148
ENSG00000079459.12,chr8,11802675,11802931,TSS,True,53,357
ENSG00000198363.17,chr8,61638360,61642887,3AS,False,12,117
ENSG00000198363.17,chr8,61644632,61651049,ES,False,13,115
ENSG00000198363.17,chr8,61499796,61503509,PAS,True,82,129
ENSG00000198363.17,chr8,61623699,61626280,PAS,True,50,123
ENSG00000147533.16,chr8,41490558,41490617,TSS,False,23,111
ENSG00000147533.16,chr8,41490582,41490965,TSS,True,97,111
ENSG00000158941.16,chr8,22604637,22604842,TSS,True,62,323
ENSG00000169398.19,chr8,140864399,140890542,ES,False,62,173
ENSG00000169398.19,chr8,140890769,141001124,ES,False,75,162
ENSG00000169398.19,chr8,141001124,141001674,TSS,True,44,209
ENSG00000197217.12,chr8,23439915,23441592,5AS,False,72,122
ENSG00000197217.12,chr8,23457556,23457718,TSS,True,29,146
ENSG00000161016.17,chr8,144792365,144792428,TSS,False,1461,2424
ENSG00000158669.11,chr8,41578038,41578278,TSS,True,45,227
ENSG00000182307.13,chr8,145052497,145052585,IR,False,128,179
ENSG00000182307.13,chr8,145052437,145052497,TSS,False,59,187
ENSG00000182307.13,chr8,145052464,145052897,TSS,True,136,187
ENSG00000205268.10,chr8,65779803,65782782,ES,False,178,210
ENSG00000205268.10,chr8,65841370,65842574,TSS,True,50,240
ENSG00000176731.11,chr8,85214631,85217385,ES,False,21,160
ENSG00000176731.11,chr8,85217502,85220305,ES,False,129,144
ENSG00000104413.16,chr8,94678371,94705924,ES,False,47,149
ENSG00000104413.16,chr8,94640526,94641450,TSS,True,24,170
ENSG00000104522.15,chr8,143614453,143614623,IR,False,115,145
ENSG00000104522.15,chr8,143616723,143617473,5AS,False,112,129
ENSG00000104522.15,chr8,143617473,143618177,TSS,False,40,152
ENSG00000104522.15,chr8,143617427,143617556,TSS,True,135,152
ENSG00000185122.10,chr8,144312244,144313510,ES,False,236,314
ENSG00000077782.20,chr8,38418373,38419538,5AS,False,34,229
ENSG00000077782.20,chr8,38428093,38428351,5AS,False,116,194
ENSG00000077782.20,chr8,38467980,38468832,TSS,True,106,292
ENSG00000104332.11,chr8,41308615,41309485,TSS,False,202,752
ENSG00000178209.15,chr8,143922503,143923873,TSS,True,115,129
ENSG00000153310.19,chr8,129871496,129903311,ES,False,22,146
ENSG00000153310.19,chr8,129939607,129939904,TSS,True,61,157
ENSG00000153310.19,chr8,130016369,130016704,TSS,True,112,158
ENSG00000120963.11,chr8,101205434,101205718,TSS,True,16,127
ENSG00000179950.13,chr8,143818534,143821596,ES,False,202,350
ENSG00000179950.13,chr8,143821913,143829279,ES,False,33,319
ENSG00000179950.13,chr8,143824396,143829279,3AS,False,46,286
ENSG00000179950.13,chr8,143829279,143829376,TSS,True,49,368
PB_novel_20300,chr8,12521373,12522846,TSS,True,249,290
PB_novel_20300,chr8,12565885,12568071,PAS,True,57,174
ENSG00000160932.10,chr8,143018586,143020887,3AS,False,426,1620
ENSG00000160949.16,chr8,144444389,144444494,TSS,False,47,103
ENSG00000182197.11,chr8,117799897,117804721,IR,True,18,108
ENSG00000182197.11,chr8,117804893,117807216,IR,True,17,107
ENSG00000182197.11,chr8,117807377,117812871,IR,True,17,107
ENSG00000182197.11,chr8,117812961,117818434,IR,True,16,106
ENSG00000182197.11,chr8,117818530,117819675,IR,True,16,106
ENSG00000182197.11,chr8,117819794,117822464,IR,True,16,106
ENSG00000182197.11,chr8,117822597,117830229,IR,True,15,105
ENSG00000182197.11,chr8,117830349,117835443,IR,True,15,105
ENSG00000182197.11,chr8,117835551,117837107,IR,True,14,104
ENSG00000182197.11,chr8,117799362,117799897,PAS,True,92,108
ENSG00000182197.11,chr8,117799363,117837202,PAS,True,17,104
ENSG00000182197.11,chr8,118110081,118111916,TSS,True,29,115
ENSG00000164924.17,chr8,100948900,100951234,5AS,True,93,110
ENSG00000164924.17,chr8,100948900,100952849,ES,False,160,194
ENSG00000164924.17,chr8,100951928,100952852,TSS,True,550,1747
ENSG00000164924.17,chr8,100952849,100953334,TSS,True,1554,1747
ENSG00000168672.3,chr8,126553503,126556264,IR,False,27,105
ENSG00000168672.3,chr8,126552483,126553503,PAS,False,115,142
ENSG00000168672.3,chr8,126552538,126557485,PAS,True,27,105
ENSG00000168672.3,chr8,126558033,126558478,TSS,False,51,142
ENSG00000012232.8,chr8,28701499,28701659,TSS,True,61,108
ENSG00000012232.8,chr8,28716037,28718207,TSS,False,97,108
ENSG00000012232.8,chr8,28622726,28622810,TSS,True,83,109
ENSG00000147419.17,chr8,27752587,27762418,ES,False,28,107
ENSG00000147419.17,chr8,27772512,27772648,TSS,True,23,130
ENSG00000147419.17,chr8,27748076,27748192,TSS,True,116,130
ENSG00000284606.1,chr8,8064505,8065816,TSS,False,72,107
ENSG00000284606.1,chr8,8059260,8059674,TSS,True,63,108
ENSG00000284606.1,chr8,8177754,8180542,PAS,False,71,107
ENSG00000147813.15,chr8,143574900,143574985,IR,False,120,137
ENSG00000147813.15,chr8,143575093,143575190,IR,False,119,137
ENSG00000147813.15,chr8,143576162,143576431,IR,False,116,137
ENSG00000147813.15,chr8,143576842,143577061,IR,False,104,128
ENSG00000147813.15,chr8,143577177,143577268,IR,False,110,124
ENSG00000147813.15,chr8,143577943,143578092,IR,False,112,133
ENSG00000147813.15,chr8,143574779,143574900,PAS,True,17,139
ENSG00000147813.15,chr8,143578092,143578621,TSS,True,27,139
ENSG00000147813.15,chr8,143577815,143578644,TSS,True,118,139
ENSG00000129691.15,chr8,38105516,38105738,TSS,True,115,216
ENSG00000129691.15,chr8,38105528,38106139,TSS,True,130,216
ENSG00000164919.10,chr8,99893638,99893705,TSS,True,25,249
ENSG00000104529.17,chr8,143581328,143586728,ES,False,60,329
ENSG00000104529.17,chr8,143586849,143597347,3AS,False,46,310
ENSG00000104529.17,chr8,143597347,143598252,TSS,True,36,346
ENSG00000164741.14,chr8,13132943,13133293,TSS,True,59,183
ENSG00000156482.10,chr8,98045507,98045561,TSS,False,55,229
ENSG00000156482.10,chr8,98045346,98045513,TSS,True,203,229
ENSG00000120533.12,chr8,109334402,109336127,5AS,False,18,124
ENSG00000120533.12,chr8,109334320,109334474,TSS,True,28,133
ENSG00000120533.12,chr8,109333553,109334402,TSS,False,115,133
ENSG00000160959.7,chr8,144517956,144518041,TSS,True,59,100
ENSG00000154582.16,chr8,73972076,73972286,TSS,True,42,225
ENSG00000154582.16,chr8,73972244,73972296,TSS,True,198,225
ENSG00000104763.18,chr8,18056296,18057623,PAS,True,58,185
ENSG00000104763.18,chr8,18063470,18067298,PAS,True,120,175
ENSG00000104763.18,chr8,18083980,18084373,TSS,True,31,191
ENSG00000104331.8,chr8,56993198,56993867,TSS,True,43,114
ENSG00000155189.11,chr8,6708344,6708887,TSS,False,14,115
ENSG00000160957.12,chr8,144512067,144512143,IR,True,119,133
ENSG00000160957.12,chr8,144512771,144512846,IR,True,106,133
ENSG00000160957.12,chr8,144514362,144514441,IR,True,104,121
ENSG00000160957.12,chr8,144515453,144515763,3AS,True,23,107
ENSG00000160957.12,chr8,144515890,144515987,IR,True,103,116
ENSG00000160957.12,chr8,144516764,144517049,IR,True,74,100
ENSG00000160957.12,chr8,144517508,144517601,IR,True,86,100
ENSG00000160957.12,chr8,144517601,144517896,TSS,True,115,147
ENSG00000160957.12,chr8,144517413,144517884,TSS,True,126,147
ENSG00000160957.12,chr8,144517700,144517904,TSS,False,90,147
ENSG00000160948.13,chr8,144424268,144424717,IR,False,87,102
ENSG00000160948.13,chr8,144424819,144424945,IR,False,90,102
ENSG00000160948.13,chr8,144428488,144428582,TSS,True,30,109
ENSG00000160948.13,chr8,144426908,144428564,TSS,True,93,109
ENSG00000137575.11,chr8,58572314,58575902,3AS,False,108,405
ENSG00000159167.11,chr8,23854405,23854807,TSS,False,50,372
ENSG00000136574.17,chr8,11708928,11748918,3AS,False,507,755
ENSG00000136574.17,chr8,11703447,11704304,TSS,True,129,896
ENSG00000136574.17,chr8,11758292,11760002,PAS,True,88,876
ENSG00000104635.13,chr8,22367230,22367408,TSS,True,75,463
ENSG00000198791.11,chr8,17230848,17232426,IR,True,193,236
ENSG00000198791.11,chr8,17226029,17230848,PAS,True,49,242
ENSG00000198791.11,chr8,17229227,17232537,PAS,True,196,242
ENSG00000198791.11,chr8,17246674,17246871,TSS,True,29,251
ENSG00000104321.10,chr8,72075298,72075883,TSS,False,52,198
ENSG00000178719.16,chr8,143990199,143991199,5AS,False,154,196
ENSG00000178719.16,chr8,143990042,143990199,TSS,False,50,208
ENSG00000178719.16,chr8,143990057,143990311,TSS,True,168,208
ENSG00000158815.10,chr8,22043181,22046146,3AS,False,197,463
ENSG00000180190.11,chr8,544649,544911,TSS,True,23,108
ENSG00000120875.8,chr8,29349845,29350682,TSS,False,46,252
ENSG00000185728.16,chr8,63168557,63168901,TSS,True,36,115
ENSG00000185728.16,chr8,63183369,63187745,TSS,False,101,115
ENSG00000283674.2,chr8,12601157,12602974,TSS,True,75,105
ENSG00000283674.2,chr8,12607290,12607740,TSS,True,69,110
ENSG00000253507.5,chr8,131312748,131315759,3AS,True,86,103
ENSG00000253507.5,chr8,131312748,131315759,IR,True,86,145
ENSG00000253507.5,chr8,131310417,131310712,TSS,True,25,190
ENSG00000253507.5,chr8,131317333,131318267,PAS,True,73,190
ENSG00000253507.5,chr8,131312555,131315811,PAS,True,145,177
ENSG00000160972.9,chr8,144500199,144500266,IR,False,89,100
ENSG00000160972.9,chr8,144477943,144478127,TSS,True,35,115
ENSG00000185803.9,chr8,144358554,144359065,TSS,True,36,165
ENSG00000133872.13,chr8,30070059,30082846,ES,False,60,209
ENSG00000168522.12,chr8,43056304,43056546,TSS,True,17,151
ENSG00000147601.13,chr8,73027052,73032041,ES,False,17,106
ENSG00000147601.13,chr8,73008806,73009205,TSS,True,19,122
ENSG00000147548.16,chr8,38316105,38318038,PAS,True,27,109
ENSG00000147548.16,chr8,38319753,38321172,PAS,True,90,109
ENSG00000147548.16,chr8,38381798,38382996,TSS,True,20,124
ENSG00000128915.11,chr15,60468162,60476062,3AS,False,59,134
ENSG00000128915.11,chr15,60479002,60479217,TSS,True,26,158
PB_novel_223829,chr15,88538859,88544479,ES,True,49,166
PB_novel_223829,chr15,88543715,88544479,5AS,True,63,118
PB_novel_223829,chr15,88543715,88544479,IR,True,63,112
PB_novel_223829,chr15,88543874,88544479,IR,True,54,103
PB_novel_223829,chr15,88544479,88546195,PAS,True,50,217
PB_novel_223829,chr15,88543466,88545302,PAS,True,168,217
ENSG00000140545.14,chr15,88913246,88913458,TSS,True,51,240
ENSG00000137776.16,chr15,58933403,58934025,TSS,True,25,111
ENSG00000041357.15,chr15,78540409,78540539,TSS,True,29,269
ENSG00000247556.6,chr15,41283958,41284110,TSS,True,52,143
ENSG00000137834.14,chr15,66704075,66711667,ES,True,205,230
ENSG00000137834.14,chr15,66702178,66704075,TSS,True,95,329
ENSG00000137834.14,chr15,66702333,66708738,TSS,True,273,309
ENSG00000181026.14,chr15,88621258,88621382,TSS,False,105,154
ENSG00000181026.14,chr15,88626139,88626749,TSS,True,137,154
ENSG00000181026.14,chr15,88538535,88538859,TSS,True,119,154
ENSG00000159322.17,chr15,72751294,72752895,PAS,True,62,114
ENSG00000159322.17,chr15,72751294,72752892,PAS,True,65,114
ENSG00000159322.17,chr15,72783245,72783811,TSS,True,100,119
ENSG00000159322.17,chr15,72783458,72783781,TSS,True,34,119
ENSG00000128989.10,chr15,52568847,52569144,TSS,True,122,340
ENSG00000128989.10,chr15,52569115,52569167,TSS,True,288,340
ENSG00000140262.17,chr15,57063823,57091788,ES,True,93,104
ENSG00000140262.17,chr15,57251423,57253261,ES,False,34,106
ENSG00000140262.17,chr15,56918481,56918906,TSS,True,34,132
ENSG00000021776.10,chr15,34969538,34969845,TSS,True,26,103
ENSG00000174442.11,chr15,66505391,66508840,3AS,False,63,111
ENSG00000128951.13,chr15,48331399,48332406,TSS,False,60,100
ENSG00000128951.13,chr15,48331409,48331795,TSS,True,52,100
ENSG00000137807.15,chr15,69414113,69414476,TSS,True,18,106
ENSG00000166068.12,chr15,38252081,38253217,TSS,True,31,135
ENSG00000166887.15,chr15,42208080,42208335,TSS,True,22,179
ENSG00000140374.15,chr15,76292700,76311349,ES,False,48,209
ENSG00000180304.14,chr15,64703028,64703271,TSS,True,27,239
ENSG00000128829.11,chr15,39934062,39934339,TSS,True,33,121
ENSG00000128829.11,chr15,40035026,40037294,PAS,True,15,121
ENSG00000138594.13,chr15,51829629,51829836,TSS,True,25,150
ENSG00000103855.17,chr15,73684201,73684460,TSS,True,39,260
ENSG00000260916.7,chr15,55354628,55356409,PAS,True,94,111
ENSG00000260916.7,chr15,55408220,55408470,TSS,True,40,111
ENSG00000260916.7,chr15,55407846,55408373,TSS,False,95,111
ENSG00000140553.17,chr15,90935330,90935543,5AS,False,60,115
ENSG00000140553.17,chr15,90935216,90935330,TSS,True,92,152
ENSG00000140553.17,chr15,90935268,90935375,TSS,True,97,152
ENSG00000140157.14,chr15,22838921,22851638,ES,False,53,102
ENSG00000140157.14,chr15,22838582,22838947,TSS,True,111,143
ENSG00000140157.14,chr15,22838643,22838921,TSS,True,41,143
ENSG00000166831.8,chr15,64775232,64775620,TSS,False,27,177
ENSG00000137817.16,chr15,72272392,72272765,TSS,True,94,110
ENSG00000137817.16,chr15,72271022,72272859,TSS,True,47,109
ENSG00000140463.13,chr15,72735182,72735824,IR,True,147,164
ENSG00000140463.13,chr15,72686184,72686251,TSS,True,21,177
ENSG00000174444.14,chr15,66504787,66504853,TSS,True,118,1172
ENSG00000137815.14,chr15,41417090,41417313,TSS,True,32,230
ENSG00000140598.14,chr15,82262613,82262746,TSS,True,29,179
ENSG00000166145.14,chr15,40853881,40854059,5AS,False,212,300
ENSG00000166145.14,chr15,40843735,40844186,TSS,False,151,320
ENSG00000166145.14,chr15,40844173,40844278,TSS,True,273,320
ENSG00000166145.14,chr15,40844176,40845029,TSS,False,239,320
ENSG00000140416.20,chr15,63060939,63062214,ME,False,52,233
ENSG00000140416.20,chr15,63042137,63042943,TSS,True,164,273
ENSG00000140416.20,chr15,63048405,63048707,TSS,True,140,269
ENSG00000140416.20,chr15,63071089,63071915,PAS,True,130,256
ENSG00000140416.20,chr15,63064063,63066176,PAS,True,205,252
ENSG00000140416.20,chr15,63065895,63066180,PAS,True,193,256
ENSG00000198901.13,chr15,90966037,90967202,PAS,True,30,105
ENSG00000198901.13,chr15,90966037,90966653,PAS,True,93,111
ENSG00000198901.13,chr15,90994406,90994772,TSS,True,16,111
ENSG00000092445.11,chr15,41558517,41559381,TSS,True,96,481
ENSG00000140575.12,chr15,90388211,90388396,TSS,True,53,135
ENSG00000169032.9,chr15,66386817,66387427,TSS,True,23,155
ENSG00000179361.17,chr15,74591814,74593137,3AS,False,323,378
ENSG00000179361.17,chr15,74541167,74541330,TSS,True,79,422
ENSG00000273749.4,chr15,22980286,22980440,TSS,True,68,287
ENSG00000169375.15,chr15,75451422,75451716,TSS,True,56,117
ENSG00000169375.15,chr15,75455634,75455772,TSS,False,105,117
ENSG00000067141.16,chr15,73274005,73278130,ES,False,80,105
ENSG00000067141.16,chr15,73052331,73052805,TSS,True,38,127
ENSG00000067369.13,chr15,43493036,43493189,TSS,True,46,114
ENSG00000140564.11,chr15,90871538,90871605,TSS,False,86,269
ENSG00000131876.16,chr15,101295096,101295325,TSS,True,31,188
ENSG00000128928.8,chr15,40413087,40414888,3AS,True,98,114
ENSG00000128928.8,chr15,40405758,40405971,TSS,False,30,154
ENSG00000140259.6,chr15,43824490,43824733,TSS,False,15,103
ENSG00000137845.14,chr15,58749479,58749821,TSS,True,54,358
ENSG00000167196.13,chr15,75903854,75904103,TSS,True,17,101
ENSG00000103591.12,chr15,67254558,67254693,TSS,False,23,217
ENSG00000069956.11,chr15,52019198,52019376,TSS,True,36,181
ENSG00000137804.12,chr15,41349241,41351032,3AS,False,122,491
ENSG00000137804.12,chr15,41358258,41365404,3AS,False,258,494
ENSG00000128849.10,chr15,57376454,57376567,TSS,False,64,114
ENSG00000215252.11,chr15,34532845,34534010,TSS,True,132,147
ENSG00000215252.11,chr15,34583515,34584484,TSS,True,117,147
ENSG00000215252.11,chr15,34528371,34528431,TSS,True,113,147
ENSG00000086666.18,chr15,80059809,80120327,ES,False,173,214
ENSG00000086666.18,chr15,80059654,80059809,TSS,True,52,270
ENSG00000276550.4,chr15,22494656,22494955,TSS,True,51,113
ENSG00000276550.4,chr15,22589942,22590888,PAS,False,21,102
ENSG00000276550.4,chr15,22589679,22590831,PAS,True,91,102
ENSG00000103710.10,chr15,65059418,65067732,ES,False,18,122
ENSG00000140612.13,chr15,84716024,84716460,TSS,True,14,119
ENSG00000156970.12,chr15,40185379,40185550,IR,False,86,108
ENSG00000156970.12,chr15,40160984,40161255,TSS,True,17,117
ENSG00000128739.22,chr15,24954852,24955062,TSS,True,119,402
ENSG00000140525.17,chr15,89244033,89247628,5AS,False,59,130
ENSG00000140525.17,chr15,89243946,89244033,TSS,True,118,179
ENSG00000140525.17,chr15,89243953,89244067,TSS,True,128,179
ENSG00000140525.17,chr15,89243953,89244044,TSS,True,157,179
ENSG00000137770.13,chr15,44427195,44427772,TSS,True,25,118
ENSG00000166206.14,chr15,26772882,26773085,TSS,True,36,120
ENSG00000092531.9,chr15,42512996,42513398,IR,False,97,111
ENSG00000092531.9,chr15,42515354,42528261,ES,False,92,104
ENSG00000166503.8,chr15,83207330,83208071,TSS,True,22,124
ENSG00000140382.14,chr15,77420433,77421004,TSS,True,15,141
ENSG00000140382.14,chr15,77479178,77480609,PAS,True,113,132
ENSG00000140382.14,chr15,77482969,77485604,PAS,True,21,132
ENSG00000104067.16,chr15,29701689,29704200,5AS,False,56,113
ENSG00000104067.16,chr15,29701689,29704221,5AS,False,76,192
ENSG00000104067.16,chr15,29822001,29822507,TSS,True,82,205
ENSG00000166803.12,chr15,64366075,64380957,ES,False,20,161
ENSG00000182768.8,chr15,90265876,90266287,IR,False,44,352
ENSG00000182768.8,chr15,90265669,90266398,TSS,True,54,362
ENSG00000182768.8,chr15,90265672,90265876,TSS,False,318,362
ENSG00000140400.16,chr15,75356380,75356605,3AS,False,20,115
ENSG00000140400.16,chr15,75356685,75356792,IR,False,103,115
ENSG00000140400.16,chr15,75358618,75358703,IR,False,75,113
ENSG00000140400.16,chr15,75368482,75368783,TSS,False,36,122
ENSG00000224078.13,chr15,25115656,25117409,IR,True,99,116
ENSG00000224078.13,chr15,24981993,24982437,TSS,False,148,229
