gene,chr,start,end,splice_type,novel,heart_right_ventricle_ENCFF660UTF_in_cov,heart_right_ventricle_ENCFF660UTF_total_cov
ENSG00000176463.13,chr15,92171779,92172436,PAS,True,158,217
ENSG00000176463.13,chr15,92162755,92165907,PAS,True,83,200
ENSG00000242028.6,chr15,43797363,43800784,TSS,True,37,115
ENSG00000103966.10,chr15,41972258,41972597,TSS,True,59,199
ENSG00000103966.10,chr15,41919209,41919714,TSS,True,171,199
ENSG00000140474.13,chr15,74843003,74843454,TSS,True,67,108
ENSG00000140474.13,chr15,74842074,74843156,TSS,True,73,108
ENSG00000166710.18,chr15,44711414,44711613,TSS,True,149,771
ENSG00000140350.15,chr15,68820697,68820924,TSS,True,23,122
ENSG00000182768.8,chr15,90265876,90266287,IR,False,40,344
ENSG00000182768.8,chr15,90265669,90266398,TSS,True,49,353
ENSG00000182768.8,chr15,90265672,90265876,TSS,False,313,353
ENSG00000114062.19,chr15,25405502,25409087,ES,False,91,139
ENSG00000114062.19,chr15,25405502,25438488,ES,False,121,262
ENSG00000114062.19,chr15,25438488,25439115,TSS,True,43,310
ENSG00000182054.9,chr15,90102275,90102512,TSS,True,277,2699
ENSG00000140299.11,chr15,59664120,59668891,ES,False,11,109
ENSG00000140299.11,chr15,59659147,59664120,PAS,True,13,122
ENSG00000182774.12,chr15,82540425,82540460,TSS,True,79,258
ENSG00000182774.12,chr15,82539980,82540445,TSS,True,229,258
ENSG00000182774.12,chr15,82538879,82540133,TSS,True,212,258
ENSG00000179010.14,chr4,6640708,6640827,IR,False,36,136
ENSG00000179010.14,chr4,6640655,6640708,TSS,False,111,147
ENSG00000179010.14,chr4,6640682,6641258,TSS,True,47,147
ENSG00000109390.11,chr4,139300601,139302521,TSS,True,293,346
ENSG00000109390.11,chr4,139295731,139295834,TSS,False,70,345
ENSG00000226950.6,chr4,52712433,52712527,TSS,True,145,219
ENSG00000151726.13,chr4,184803546,184805526,5AS,True,242,336
ENSG00000151726.13,chr4,184825915,184826101,TSS,True,516,820
ENSG00000151726.13,chr4,184805526,184805712,TSS,False,578,820
ENSG00000151726.13,chr4,184805439,184805559,TSS,True,723,820
ENSG00000152795.17,chr4,82424883,82426036,IR,False,134,169
ENSG00000152795.17,chr4,82422746,82424883,PAS,True,41,186
ENSG00000152795.17,chr4,82423203,82426129,PAS,True,138,167
ENSG00000152795.17,chr4,82429247,82430469,TSS,True,27,186
ENSG00000090316.15,chr4,1289834,1289982,TSS,True,33,186
ENSG00000064042.17,chr4,41685830,41689526,ES,False,80,325
ENSG00000064042.17,chr4,41687917,41689526,5AS,True,185,246
ENSG00000064042.17,chr4,41360561,41360936,TSS,True,222,410
ENSG00000064042.17,chr4,41650464,41650608,TSS,True,308,350
ENSG00000064042.17,chr4,41538063,41538350,TSS,True,303,408
ENSG00000064042.17,chr4,41697159,41700044,PAS,True,78,407
ENSG00000064042.17,chr4,41646122,41646276,PAS,True,282,333
ENSG00000071127.16,chr4,10116650,10116986,TSS,True,55,303
ENSG00000109501.13,chr4,6270014,6277454,3AS,False,18,116
ENSG00000109501.13,chr4,6269831,6270014,TSS,True,93,209
ENSG00000138678.10,chr4,83536001,83536206,TSS,True,115,142
ENSG00000138678.10,chr4,83536057,83536763,TSS,True,40,142
ENSG00000173011.11,chr4,7043235,7043849,TSS,True,39,111
ENSG00000059691.11,chr4,151760806,151761013,TSS,True,38,122
ENSG00000059691.11,chr4,151686907,151687335,TSS,False,92,120
ENSG00000169020.9,chr4,674211,674287,TSS,True,147,1004
ENSG00000169020.9,chr4,673302,673401,TSS,True,884,1003
ENSG00000087274.16,chr4,2843837,2844024,TSS,True,110,152
ENSG00000152583.12,chr4,87472765,87473803,PAS,True,73,423
ENSG00000152583.12,chr4,87493625,87494598,PAS,True,325,386
ENSG00000152583.12,chr4,87529044,87529466,TSS,True,55,425
ENSG00000065882.15,chr4,37890618,37891348,TSS,True,99,130
ENSG00000065882.15,chr4,37977291,37977529,TSS,False,90,123
ENSG00000065882.15,chr4,38014506,38014973,TSS,False,106,122
ENSG00000065882.15,chr4,38137134,38141584,PAS,True,19,123
ENSG00000197894.10,chr4,99088688,99088790,TSS,True,15,140
ENSG00000145349.16,chr4,113500511,113509637,ME,False,99,419
ENSG00000145349.16,chr4,113500511,113509637,ES,False,116,537
ENSG00000145349.16,chr4,113508268,113509637,IR,True,101,122
ENSG00000145349.16,chr4,113509672,113513327,3AS,False,64,561
ENSG00000109686.17,chr4,151325240,151325870,TSS,False,55,108
ENSG00000109686.17,chr4,151174669,151175605,TSS,True,83,103
ENSG00000129116.18,chr4,168891057,168898492,ME,True,22,184
ENSG00000129116.18,chr4,168894677,168898492,ES,False,162,1325
ENSG00000129116.18,chr4,168925078,168926212,3AS,True,128,146
ENSG00000129116.18,chr4,168831990,168832171,TSS,True,845,1675
ENSG00000129116.18,chr4,168877717,168878394,TSS,True,1187,1674
ENSG00000129116.18,chr4,168926212,168928475,PAS,True,271,1589
ENSG00000129116.18,chr4,168924254,168924387,PAS,True,1337,1573
ENSG00000109475.16,chr4,108620535,108620600,TSS,False,147,389
ENSG00000109475.16,chr4,108620576,108622024,TSS,True,306,389
ENSG00000109475.16,chr4,108622513,108622618,TSS,True,341,388
ENSG00000163110.14,chr4,94451851,94451995,TSS,True,260,929
ENSG00000163110.14,chr4,94663977,94668223,PAS,True,713,859
ENSG00000163110.14,chr4,94586988,94588564,PAS,True,167,800
ENSG00000282917.1,chr4,47830991,47831508,TSS,False,40,133
ENSG00000282917.1,chr4,47875226,47875331,TSS,False,107,123
ENSG00000282917.1,chr4,47882241,47884578,PAS,False,68,120
ENSG00000282917.1,chr4,47896541,47899138,PAS,False,81,122
ENSG00000145244.11,chr4,47593998,47595903,PAS,True,66,102
ENSG00000145244.11,chr4,47642687,47643256,PAS,True,64,100
ENSG00000145244.11,chr4,47837886,47838223,TSS,True,29,104
ENSG00000170801.9,chr4,8269723,8270353,TSS,True,84,295
ENSG00000170801.9,chr4,8295694,8296517,PAS,False,190,225
ENSG00000170801.9,chr4,8305970,8307102,PAS,False,45,228
ENSG00000109332.19,chr4,102797460,102799406,ES,False,206,273
ENSG00000109332.19,chr4,102827426,102827835,TSS,True,137,285
ENSG00000109332.19,chr4,102826484,102827192,TSS,True,211,285
ENSG00000109171.14,chr4,48341419,48342128,TSS,False,20,101
ENSG00000156219.16,chr4,76103969,76112385,ES,False,70,105
ENSG00000156219.16,chr4,76074648,76074819,TSS,True,14,114
ENSG00000151729.10,chr4,185145899,185146554,IR,True,103,336
ENSG00000205678.7,chr4,64275197,64277051,PAS,False,215,245
ENSG00000205678.7,chr4,64277688,64280199,PAS,True,38,224
ENSG00000205678.7,chr4,64409117,64409569,TSS,True,59,254
ENSG00000175920.17,chr4,3461743,3463429,TSS,False,55,115
ENSG00000175920.17,chr4,3463335,3463551,TSS,True,91,115
ENSG00000169116.11,chr4,74933027,74933370,TSS,True,49,143
ENSG00000169116.11,chr4,75012670,75013150,TSS,True,128,143
ENSG00000168936.10,chr4,1717428,1718151,ES,False,29,152
ENSG00000168936.10,chr4,1717675,1718151,IR,True,126,143
ENSG00000168936.10,chr4,1718626,1720632,5AS,True,127,142
ENSG00000168936.10,chr4,1720632,1721320,TSS,True,64,192
ENSG00000168936.10,chr4,1718151,1718605,TSS,False,169,191
ENSG00000172403.10,chr4,118888842,118889141,TSS,True,94,120
ENSG00000123933.16,chr4,2261916,2262128,TSS,True,30,127
ENSG00000118816.9,chr4,77075471,77076021,TSS,True,30,251
ENSG00000164107.8,chr4,173528734,173529199,TSS,True,28,132
ENSG00000138668.18,chr4,82355401,82356795,ES,False,108,194
ENSG00000138668.18,chr4,82359639,82373445,ES,False,24,209
ENSG00000138668.18,chr4,82352497,82354154,PAS,True,24,216
ENSG00000163644.14,chr4,88261026,88262726,PAS,True,58,273
ENSG00000163644.14,chr4,88284405,88284759,TSS,True,43,298
ENSG00000132463.13,chr4,70839470,70839959,TSS,False,53,316
ENSG00000002549.12,chr4,17577191,17577567,TSS,True,14,126
ENSG00000153132.12,chr4,140387260,140389304,PAS,False,50,157
ENSG00000153132.12,chr4,140392218,140392378,PAS,True,129,157
ENSG00000153132.12,chr4,140392598,140392711,PAS,True,141,157
ENSG00000153132.12,chr4,140427536,140427854,TSS,True,17,159
ENSG00000153147.5,chr4,143553118,143555581,PAS,False,33,175
ENSG00000145362.17,chr4,113369513,113369805,TSS,True,107,133
ENSG00000159692.15,chr4,1212423,1212912,3AS,False,158,233
ENSG00000159692.15,chr4,1238337,1248915,ES,False,60,193
ENSG00000159692.15,chr4,1211432,1212426,PAS,True,162,238
ENSG00000159692.15,chr4,1211429,1212423,PAS,True,80,238
ENSG00000159692.15,chr4,1248915,1249467,TSS,True,56,250
ENSG00000154556.18,chr4,185635411,185646667,ME,False,91,106
ENSG00000154556.18,chr4,185635411,185646667,ME,False,91,106
ENSG00000154556.18,chr4,185635411,185638876,ES,True,149,210
ENSG00000154556.18,chr4,185635411,185646667,ES,False,25,178
ENSG00000154556.18,chr4,185662242,185678422,ES,False,99,147
ENSG00000154556.18,chr4,185678478,185678795,3AS,False,88,147
ENSG00000154556.18,chr4,185678822,185775226,ES,False,86,111
ENSG00000154556.18,chr4,185678822,185775230,5AS,True,31,142
ENSG00000154556.18,chr4,185639961,185646071,PAS,True,219,245
ENSG00000154556.18,chr4,185589678,185589785,TSS,True,375,671
ENSG00000154556.18,chr4,185811663,185812516,TSS,True,592,718
ENSG00000154556.18,chr4,185638876,185639018,TSS,True,599,677
ENSG00000173801.16,chr17,41786587,41786737,TSS,True,86,119
ENSG00000173801.16,chr17,41769417,41769683,TSS,True,85,119
ENSG00000161970.14,chr17,8383156,8383197,TSS,False,33,311
ENSG00000141027.20,chr17,16215361,16215591,TSS,True,38,100
ENSG00000196704.11,chr17,68248086,68248639,IR,False,16,106
ENSG00000196704.11,chr17,68248110,68248639,IR,False,12,103
ENSG00000196704.11,chr17,68248023,68248705,TSS,True,64,155
ENSG00000196704.11,chr17,68248015,68248086,TSS,False,134,155
ENSG00000029725.16,chr17,5282258,5282520,TSS,True,19,130
ENSG00000029725.16,chr17,5383121,5386340,PAS,True,18,127
ENSG00000169718.17,chr17,82058408,82058780,3AS,False,22,150
ENSG00000169718.17,chr17,82058416,82058780,IR,False,128,202
ENSG00000188554.13,chr17,43171179,43171302,TSS,True,68,134
ENSG00000188554.13,chr17,43175710,43175901,TSS,True,116,134
ENSG00000243678.11,chr17,51163643,51166956,TSS,True,93,122
ENSG00000243678.11,chr17,51166265,51166497,TSS,True,36,122
ENSG00000185813.10,chr17,81911266,81911500,TSS,False,25,225
ENSG00000262814.7,chr17,81703366,81703575,TSS,False,33,174
ENSG00000141524.15,chr17,78128658,78128827,TSS,True,104,119
ENSG00000141524.15,chr17,78124523,78125152,TSS,True,100,119
ENSG00000141524.15,chr17,78128611,78129067,TSS,True,83,119
ENSG00000182473.21,chr17,76089320,76094413,ES,False,12,107
ENSG00000182473.21,chr17,76080980,76083750,PAS,True,17,128
ENSG00000182473.21,chr17,76103632,76103791,TSS,True,167,283
ENSG00000219200.11,chr17,7012757,7013665,5AS,False,14,102
ENSG00000219200.11,chr17,7012575,7012761,TSS,True,20,108
ENSG00000219200.11,chr17,7012622,7012757,TSS,True,94,108
ENSG00000185624.14,chr17,81860326,81860636,TSS,True,116,1033
ENSG00000173991.5,chr17,39665345,39665469,TSS,True,1493,4488
ENSG00000131462.7,chr17,42609647,42609786,TSS,True,24,104
ENSG00000108671.10,chr17,32480631,32480752,IR,False,74,111
ENSG00000108671.10,chr17,32480752,32483319,PAS,True,41,115
ENSG00000108671.10,chr17,32480488,32483319,PAS,True,78,115
ENSG00000167543.15,chr17,29568613,29568830,TSS,True,25,108
ENSG00000157637.12,chr17,81247061,81251492,ES,False,48,181
ENSG00000157637.12,chr17,81294822,81295503,TSS,True,97,267
ENSG00000161533.11,chr17,75978964,75979472,TSS,True,22,102
ENSG00000167085.11,chr17,49414834,49414901,TSS,False,31,185
ENSG00000198336.9,chr17,47209027,47209557,TSS,True,25,103
ENSG00000129250.11,chr17,4997673,4998156,TSS,True,424,1073
ENSG00000129250.11,chr17,5023467,5026981,PAS,False,157,957
ENSG00000129250.11,chr17,5020805,5020841,PAS,True,797,926
ENSG00000132589.15,chr17,28897525,28897736,TSS,False,38,196
ENSG00000070540.12,chr17,68450897,68457341,ES,False,25,221
ENSG00000070540.12,chr17,68421279,68421820,PAS,True,25,228
ENSG00000167881.14,chr17,76072307,76072517,TSS,True,31,182
ENSG00000167549.18,chr17,29615854,29615944,3AS,False,146,173
ENSG00000167549.18,chr17,29617042,29617499,IR,False,118,140
ENSG00000167549.18,chr17,29621423,29622687,3AS,False,18,110
ENSG00000167549.18,chr17,29614756,29615854,PAS,True,28,175
ENSG00000167549.18,chr17,29614756,29615857,PAS,True,148,175
ENSG00000167549.18,chr17,29622687,29622921,TSS,True,101,216
ENSG00000109107.13,chr17,28575544,28576800,ES,False,96,108
ENSG00000109107.13,chr17,28576800,28576922,TSS,True,44,152
ENSG00000109107.13,chr17,28574066,28574191,TSS,True,132,152
ENSG00000141279.15,chr17,47531037,47531555,TSS,True,38,221
ENSG00000108387.14,chr17,58531960,58532087,TSS,True,20,100
ENSG00000141367.11,chr17,59685808,59690635,ES,False,13,106
ENSG00000141367.11,chr17,59619349,59620173,TSS,True,20,116
ENSG00000030582.17,chr17,44345096,44345334,TSS,True,153,299
ENSG00000030582.17,chr17,44349658,44349751,TSS,True,240,299
ENSG00000108946.14,chr17,68511720,68512142,TSS,True,1134,1454
ENSG00000108946.14,chr17,68512399,68512548,TSS,True,520,1454
ENSG00000196535.16,chr17,29071118,29074914,PAS,True,153,277
ENSG00000196535.16,chr17,29084557,29085648,PAS,True,87,222
ENSG00000196535.16,chr17,29111721,29111957,TSS,True,194,273
ENSG00000196535.16,chr17,29079726,29080814,TSS,True,73,125
ENSG00000170315.13,chr17,16381061,16381184,TSS,True,40,232
ENSG00000167863.11,chr17,75046924,75046980,TSS,True,39,368
ENSG00000184009.11,chr17,81511626,81511902,ES,False,266,302
ENSG00000184009.11,chr17,81512733,81512855,TSS,True,62,369
ENSG00000108861.8,chr17,43778799,43779000,TSS,True,93,272
ENSG00000108515.17,chr17,4951182,4951827,5AS,False,1889,2345
ENSG00000108515.17,chr17,4949590,4951224,TSS,True,2210,2645
ENSG00000108515.17,chr17,4949563,4951182,TSS,True,752,2645
ENSG00000108883.12,chr17,44899368,44899648,TSS,True,22,118
ENSG00000186395.7,chr17,40818482,40818786,5AS,True,94,107
ENSG00000186395.7,chr17,40818786,40818995,TSS,False,21,113
ENSG00000186395.7,chr17,40818766,40819000,TSS,True,100,113
ENSG00000141753.6,chr17,40443401,40444084,TSS,False,37,337
ENSG00000109072.13,chr17,28370139,28370434,TSS,True,20,166
ENSG00000108679.12,chr17,78979823,78979962,TSS,True,134,434
ENSG00000168610.14,chr17,42316851,42317181,3AS,False,38,211
ENSG00000168610.14,chr17,42348517,42388278,3AS,False,58,179
ENSG00000168610.14,chr17,42348520,42388278,3AS,False,37,121
ENSG00000168610.14,chr17,42388278,42388586,TSS,True,52,232
ENSG00000132386.10,chr17,1761892,1762113,TSS,False,51,134
ENSG00000132386.10,chr17,1769750,1770050,TSS,True,118,134
ENSG00000091542.8,chr17,18183469,18185013,TSS,False,101,777
ENSG00000169738.7,chr17,82036858,82037736,TSS,True,113,134
ENSG00000169738.7,chr17,82037630,82037706,TSS,True,38,134
ENSG00000159199.13,chr17,48892759,48892840,TSS,False,302,503
ENSG00000159199.13,chr17,48892835,48892910,TSS,False,271,503
ENSG00000132361.16,chr17,2694122,2694290,TSS,False,154,220
ENSG00000108344.14,chr17,39980768,39981190,TSS,True,62,123
ENSG00000182534.13,chr17,76680879,76685071,ES,False,499,616
ENSG00000182534.13,chr17,76679568,76680879,PAS,True,93,715
ENSG00000182534.13,chr17,76675416,76677702,PAS,False,637,727
ENSG00000161714.11,chr17,45132247,45132560,TSS,True,64,141
ENSG00000125691.12,chr17,38853697,38853764,TSS,True,67,124
ENSG00000125691.12,chr17,38852603,38853720,TSS,True,99,124
ENSG00000125691.12,chr17,38850361,38850438,TSS,True,110,124
ENSG00000136444.9,chr17,50478771,50479019,TSS,True,54,142
ENSG00000277972.1,chr17,38730406,38730759,IR,False,97,114
ENSG00000277972.1,chr17,38730324,38730406,TSS,False,32,129
ENSG00000277972.1,chr17,38730355,38730795,TSS,True,112,129
ENSG00000167705.11,chr17,1646619,1647834,ES,False,26,254
ENSG00000167705.11,chr17,1649576,1649882,TSS,False,47,269
ENSG00000167705.11,chr17,1648798,1648927,TSS,False,242,269
ENSG00000108788.11,chr17,42567166,42567618,5AS,False,116,136
ENSG00000108788.11,chr17,42567655,42568836,ES,False,22,134
ENSG00000108788.11,chr17,42567040,42567166,TSS,True,36,152
ENSG00000108788.11,chr17,42567087,42567328,TSS,True,132,152
ENSG00000188612.11,chr17,75182813,75182990,TSS,True,12,111
ENSG00000133030.20,chr17,17142765,17146035,ES,False,53,125
ENSG00000133030.20,chr17,17174075,17176425,ES,False,31,246
ENSG00000133030.20,chr17,17042427,17042971,TSS,True,197,272
ENSG00000133030.20,chr17,17158428,17159002,TSS,True,191,265
ENSG00000087191.12,chr17,63827380,63827514,TSS,True,35,192
ENSG00000129245.11,chr17,7614451,7614927,TSS,True,72,369
ENSG00000072778.19,chr17,7219853,7220046,TSS,True,1189,3993
ENSG00000180891.12,chr17,57955224,57955845,TSS,True,60,110
ENSG00000132475.10,chr17,75779656,75779781,TSS,True,29,246
ENSG00000108654.14,chr17,64506075,64506340,TSS,True,35,302
ENSG00000108840.15,chr17,44087411,44087698,TSS,True,188,291
ENSG00000108840.15,chr17,44123503,44124047,TSS,True,246,291
ENSG00000108840.15,chr17,44110728,44111295,TSS,True,236,291
ENSG00000177469.12,chr17,42422626,42423258,TSS,False,253,452
ENSG00000108639.7,chr17,78168541,78168715,TSS,True,57,280
ENSG00000225663.7,chr17,81822416,81822907,PAS,True,79,104
ENSG00000225663.7,chr17,81833237,81833309,TSS,True,35,104
ENSG00000225663.7,chr17,81824498,81826197,TSS,True,90,104
ENSG00000197879.16,chr17,1491599,1491883,TSS,True,209,272
ENSG00000197879.16,chr17,1485693,1486131,TSS,True,174,272
ENSG00000136436.14,chr17,48830960,48831078,TSS,True,49,347
ENSG00000006744.18,chr17,13017702,13018044,TSS,True,29,185
ENSG00000182446.13,chr17,81636915,81637112,TSS,True,63,117
ENSG00000177731.15,chr17,18251813,18251998,3AS,False,334,564
ENSG00000177731.15,chr17,18258627,18258774,TSS,True,215,691
ENSG00000142507.9,chr17,4796133,4796296,TSS,True,275,534
ENSG00000132471.11,chr17,75855238,75855369,TSS,True,208,251
ENSG00000005882.11,chr17,50095294,50095553,TSS,True,113,417
ENSG00000108823.15,chr17,50168572,50170639,ES,False,53,161
ENSG00000108823.15,chr17,50165995,50166077,TSS,True,93,204
ENSG00000108823.15,chr17,50166032,50167487,TSS,True,171,204
ENSG00000108823.15,chr17,50168368,50168572,TSS,True,181,204
ENSG00000172809.12,chr17,74203710,74203917,5AS,False,50,229
ENSG00000172809.12,chr17,74203674,74203710,TSS,False,188,238
ENSG00000172809.12,chr17,74203671,74203745,TSS,True,59,238
ENSG00000131469.14,chr17,42998395,42998471,TSS,False,185,335
ENSG00000131469.14,chr17,42998448,42998831,TSS,False,268,335
ENSG00000131469.14,chr17,43002754,43002783,TSS,True,225,335
ENSG00000141161.11,chr17,35147910,35148263,3AS,False,541,682
ENSG00000141161.11,chr17,35147800,35147910,TSS,True,97,779
ENSG00000108953.16,chr17,1345499,1354210,ES,False,223,318
ENSG00000108528.13,chr17,4939815,4940068,TSS,True,140,560
ENSG00000126581.12,chr17,42823879,42824154,5AS,False,180,288
ENSG00000126581.12,chr17,42824132,42824301,TSS,True,189,298
ENSG00000126581.12,chr17,42824154,42824315,TSS,True,118,298
ENSG00000171298.12,chr17,80101141,80101625,TSS,True,158,223
ENSG00000171298.12,chr17,80101553,80105132,TSS,True,198,223
ENSG00000171298.12,chr17,80112729,80113027,TSS,True,161,223
ENSG00000170296.9,chr17,7242240,7242441,TSS,False,19,189
ENSG00000121067.17,chr17,49677932,49678203,TSS,True,41,139
ENSG00000166685.11,chr17,73207256,73208313,ES,False,28,144
ENSG00000166685.11,chr17,73192996,73193384,TSS,True,34,150
ENSG00000141552.17,chr17,81891833,81893551,5AS,False,52,122
ENSG00000141552.17,chr17,81891833,81894466,5AS,False,30,133
ENSG00000141552.17,chr17,81891657,81891833,TSS,True,111,193
ENSG00000141552.17,chr17,81891731,81891841,TSS,True,108,193
ENSG00000013306.15,chr17,44322528,44322807,3AS,False,87,100
ENSG00000013306.15,chr17,44324710,44326602,TSS,False,28,114
ENSG00000013306.15,chr17,44323477,44325384,TSS,True,100,114
ENSG00000109099.14,chr17,15262428,15262555,TSS,True,168,249
ENSG00000109099.14,chr17,15265153,15265326,TSS,True,120,249
ENSG00000006282.20,chr17,50551679,50551968,IR,False,90,107
ENSG00000006282.20,chr17,50547128,50547285,TSS,True,30,110
ENSG00000121057.12,chr17,57085170,57085398,TSS,False,200,848
ENSG00000121057.12,chr17,57105439,57107178,TSS,True,738,847
ENSG00000132507.17,chr17,7307460,7307752,TSS,True,38,264
ENSG00000169727.12,chr17,82054049,82054509,3AS,False,169,205
ENSG00000169727.12,chr17,82054975,82055164,3AS,False,41,212
ENSG00000169727.12,chr17,82051518,82051964,TSS,False,34,218
ENSG00000163597.14,chr17,76557857,76561287,ES,False,103,151
ENSG00000163597.14,chr17,76557759,76557857,TSS,True,41,192
ENSG00000128309.16,chr22,37019747,37019872,TSS,True,92,273
ENSG00000128309.16,chr22,37024188,37024810,TSS,False,219,273
ENSG00000099956.19,chr22,23791867,23793558,5AS,False,55,121
ENSG00000100412.15,chr22,41468798,41469182,TSS,False,401,1130
ENSG00000133424.20,chr22,33304228,33304348,TSS,True,141,178
ENSG00000133424.20,chr22,33919994,33921045,TSS,True,155,190
