gene,chr,start,end,splice_type,novel,heart_left_ventricle_ENCFF502LAB_in_cov,heart_left_ventricle_ENCFF502LAB_total_cov
ENSG00000178585.14,chr1,9910094,9910358,TSS,True,32,132
ENSG00000143420.18,chr1,150629413,150629622,TSS,True,24,161
ENSG00000162433.14,chr1,65147348,65147665,TSS,False,98,119
ENSG00000162433.14,chr1,65148149,65148552,TSS,True,66,118
ENSG00000162433.14,chr1,65148140,65149140,TSS,False,96,118
ENSG00000153187.19,chr1,244862730,244863673,5AS,False,130,205
ENSG00000153187.19,chr1,244863673,244864567,TSS,True,102,233
ENSG00000153187.19,chr1,244863616,244864545,TSS,True,155,230
ENSG00000116209.11,chr1,54040837,54041723,3AS,True,154,217
ENSG00000116209.11,chr1,54052999,54053441,TSS,True,28,223
ENSG00000162735.18,chr1,160285054,160285151,TSS,True,13,108
ENSG00000077549.17,chr1,19339617,19344357,ES,False,20,142
ENSG00000077549.17,chr1,19485435,19485551,TSS,True,21,155
ENSG00000162458.12,chr1,15758727,15758848,TSS,True,65,114
ENSG00000162458.12,chr1,15774636,15774796,TSS,True,84,114
ENSG00000198626.15,chr1,237610781,237610988,TSS,True,348,406
ENSG00000198626.15,chr1,237783826,237784972,TSS,True,137,163
ENSG00000198626.15,chr1,237659984,237660076,PAS,True,116,282
ENSG00000198626.15,chr1,237667882,237667940,PAS,True,257,299
ENSG00000198626.15,chr1,237783674,237784973,PAS,True,308,372
ENSG00000198626.15,chr1,237832551,237833988,PAS,True,368,415
ENSG00000047410.13,chr1,186374877,186375751,TSS,True,29,105
ENSG00000047410.13,chr1,186375558,186375770,TSS,False,94,105
ENSG00000130770.17,chr1,28236099,28236270,TSS,True,23,189
ENSG00000077157.21,chr1,202564547,202567780,3AS,True,49,184
ENSG00000077157.21,chr1,202569197,202580473,ES,False,169,191
ENSG00000077157.21,chr1,202462713,202463097,TSS,False,216,348
ENSG00000077157.21,chr1,202580473,202588569,PAS,True,30,223
ENSG00000004487.16,chr1,23030634,23050386,ES,False,40,144
ENSG00000162734.12,chr1,160205356,160205522,TSS,True,76,166
ENSG00000159348.12,chr1,202967190,202967368,TSS,True,22,161
ENSG00000162614.18,chr1,77888144,77888759,TSS,True,247,515
ENSG00000162614.18,chr1,77918135,77918273,TSS,False,350,477
ENSG00000162614.18,chr1,77926413,77926538,PAS,True,287,460
ENSG00000162614.18,chr1,77929315,77931412,PAS,True,349,484
ENSG00000162614.18,chr1,77933281,77933465,PAS,False,435,491
ENSG00000178104.19,chr1,149001696,149002849,5AS,False,57,145
ENSG00000178104.19,chr1,149003042,149003613,3AS,False,76,162
ENSG00000178104.19,chr1,149021153,149026714,ES,False,78,316
ENSG00000178104.19,chr1,149021153,149027400,ME,True,78,101
ENSG00000178104.19,chr1,149030278,149031999,3AS,False,474,539
ENSG00000178104.19,chr1,148889404,148889894,TSS,True,559,1109
ENSG00000178104.19,chr1,149024442,149024684,TSS,True,483,573
ENSG00000178104.19,chr1,149027180,149027627,TSS,True,491,573
ENSG00000178104.19,chr1,148974513,148974594,PAS,True,362,640
ENSG00000178104.19,chr1,149031999,149033019,PAS,True,610,1096
ENSG00000143761.15,chr1,228082667,228082765,TSS,True,80,697
ENSG00000162409.10,chr1,56645314,56645481,TSS,True,72,126
ENSG00000143575.14,chr1,154272510,154272776,TSS,True,29,183
ENSG00000143499.13,chr1,214281427,214314761,ES,False,59,509
ENSG00000171735.18,chr1,6785575,6825091,ES,False,34,154
ENSG00000143612.20,chr1,154214574,154220341,ES,False,27,180
ENSG00000133065.10,chr1,205789091,205791718,PAS,True,40,139
ENSG00000133065.10,chr1,205807650,205811087,PAS,False,72,104
ENSG00000133065.10,chr1,205812807,205813196,TSS,False,101,204
ENSG00000157916.19,chr1,2391762,2391958,TSS,True,26,108
ENSG00000163050.16,chr1,226940255,226940399,TSS,False,239,869
ENSG00000163050.16,chr1,226964994,226965410,TSS,True,772,868
ENSG00000117335.19,chr1,207767195,207770320,ES,False,113,141
ENSG00000117335.19,chr1,207785682,207793518,ES,False,84,148
ENSG00000097033.14,chr1,86704565,86704971,TSS,True,20,172
ENSG00000143742.12,chr1,225783368,225789239,ES,False,217,246
ENSG00000009307.15,chr1,114736855,114737962,ES,False,854,957
ENSG00000009307.15,chr1,114739890,114749820,ES,False,103,882
ENSG00000009307.15,chr1,114757924,114758025,TSS,True,325,1047
ENSG00000009307.15,chr1,114749820,114750283,TSS,True,838,1047
ENSG00000118194.18,chr1,201362022,201363295,5AS,True,73,458
ENSG00000118194.18,chr1,201368227,201373208,5AS,False,49,100
ENSG00000118194.18,chr1,201359007,201359255,PAS,True,890,3894
ENSG00000118194.18,chr1,201368161,201368227,PAS,True,2506,2805
ENSG00000118194.18,chr1,201364297,201364375,TSS,True,3039,3401
ENSG00000118194.18,chr1,201372026,201375128,TSS,True,1568,3988
ENSG00000198842.9,chr1,167094063,167094194,TSS,False,80,437
ENSG00000069275.12,chr1,205749956,205750283,TSS,False,89,108
ENSG00000142864.14,chr1,67424277,67424887,3AS,False,109,186
ENSG00000142864.14,chr1,67424959,67425082,3AS,False,79,186
ENSG00000116688.16,chr1,11980484,11981973,3AS,True,30,180
ENSG00000116688.16,chr1,11982114,11989164,ES,False,144,200
ENSG00000116688.16,chr1,11980199,11980484,TSS,True,548,739
ENSG00000116871.15,chr1,36156124,36156463,TSS,True,113,166
ENSG00000116871.15,chr1,36170967,36171315,TSS,True,148,166
ENSG00000168653.10,chr1,39026398,39028722,5AS,False,122,234
ENSG00000168653.10,chr1,39026309,39026398,TSS,False,152,273
ENSG00000168653.10,chr1,39026321,39026402,TSS,True,161,273
ENSG00000168118.11,chr1,229271109,229271370,TSS,True,19,147
ENSG00000142910.15,chr1,31576507,31576595,TSS,True,72,239
ENSG00000142910.15,chr1,31576514,31577458,TSS,True,215,239
ENSG00000018625.14,chr1,160115717,160115873,TSS,True,186,210
ENSG00000018625.14,chr1,160135836,160135993,TSS,True,142,206
ENSG00000127054.20,chr1,1324580,1324724,TSS,True,53,156
ENSG00000173436.14,chr1,19596974,19597109,TSS,True,30,249
ENSG00000132676.15,chr1,155688749,155689174,TSS,True,19,100
ENSG00000090621.13,chr1,39575758,39577282,TSS,True,24,100
ENSG00000158286.12,chr1,6205376,6206302,TSS,True,62,113
ENSG00000158286.12,chr1,6210719,6212053,TSS,True,92,104
ENSG00000158286.12,chr1,6205518,6206726,TSS,True,101,113
ENSG00000158286.12,chr1,6219235,6221299,PAS,True,17,103
ENSG00000135821.18,chr1,182391678,182391826,TSS,True,106,254
ENSG00000143416.20,chr1,151372637,151372713,TSS,True,29,124
ENSG00000122477.12,chr1,100173370,100178134,5AS,True,109,140
ENSG00000122477.12,chr1,100147647,100149097,PAS,True,17,166
ENSG00000122477.12,chr1,100178134,100178260,TSS,False,49,166
ENSG00000122477.12,chr1,100178117,100178261,TSS,True,135,166
ENSG00000189266.12,chr1,23959817,23959998,TSS,True,15,124
ENSG00000143799.12,chr1,226359451,226361541,PAS,True,28,120
ENSG00000143799.12,chr1,226407809,226408163,TSS,True,43,122
ENSG00000116560.10,chr1,35182844,35184593,PAS,False,23,153
ENSG00000117528.12,chr1,94418038,94418588,TSS,True,12,107
ENSG00000152061.23,chr1,174159252,174159657,TSS,True,22,130
ENSG00000152061.23,chr1,174637373,174990400,PAS,True,22,122
ENSG00000118729.11,chr1,115768307,115768887,TSS,False,117,583
ENSG00000203667.9,chr1,244835756,244842194,ES,False,76,147
ENSG00000203667.9,chr1,244834883,244835756,TSS,True,27,176
ENSG00000134243.11,chr1,109345878,109347482,3AS,False,51,152
ENSG00000134243.11,chr1,109397586,109397969,TSS,True,46,182
ENSG00000142676.14,chr1,23691829,23692611,3AS,False,37,262
ENSG00000142676.14,chr1,23691780,23691829,TSS,False,139,401
ENSG00000142676.14,chr1,23695855,23695908,TSS,True,319,400
ENSG00000078369.17,chr1,1787053,1787321,IR,True,238,268
ENSG00000078369.17,chr1,1785284,1787053,PAS,True,32,286
ENSG00000078369.17,chr1,1785285,1787437,PAS,True,256,286
ENSG00000168264.10,chr1,234608494,234609501,TSS,False,92,104
ENSG00000168264.10,chr1,234608446,234609556,TSS,True,79,104
ENSG00000142661.18,chr1,24112030,24112217,TSS,False,411,479
ENSG00000154358.20,chr1,228371085,228373081,TSS,True,50,176
ENSG00000154358.20,chr1,228359596,228361255,PAS,False,28,138
ENSG00000154358.20,chr1,228378617,228378882,PAS,True,191,367
ENSG00000162407.8,chr1,56578877,56579658,TSS,True,24,112
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,139,254
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,145,284
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,169,284
ENSG00000159346.12,chr1,202951164,202958184,ES,False,202,240
ENSG00000169504.14,chr1,24745325,24745625,TSS,True,89,623
ENSG00000197747.8,chr1,151993751,151993861,TSS,True,25,109
ENSG00000142937.11,chr1,44775522,44775600,TSS,True,125,346
ENSG00000142937.11,chr1,44775558,44776140,TSS,True,301,346
ENSG00000142937.11,chr1,44778575,44778753,PAS,False,28,276
ENSG00000215861.5,chr1,149187069,149190531,PAS,True,176,1302
ENSG00000215861.5,chr1,149240376,149240861,TSS,True,166,1301
ENSG00000117394.21,chr1,42958633,42958934,TSS,True,67,103
ENSG00000117394.21,chr1,42929592,42929777,TSS,True,89,103
ENSG00000117394.21,chr1,42930625,42930867,TSS,True,91,103
ENSG00000143153.12,chr1,169106622,169106926,TSS,True,27,230
ENSG00000077522.12,chr1,236686451,236686799,TSS,True,845,3664
ENSG00000162616.8,chr1,77979173,77979293,TSS,False,46,103
ENSG00000162616.8,chr1,78004872,78005321,TSS,True,64,103
ENSG00000130764.9,chr1,3795861,3796512,TSS,False,34,243
ENSG00000173641.17,chr1,16017764,16018046,TSS,True,1687,2371
ENSG00000163399.15,chr1,116373181,116373523,TSS,True,43,206
ENSG00000116786.12,chr1,15684293,15684618,TSS,True,83,119
ENSG00000116786.12,chr1,15727010,15727832,TSS,True,83,108
ENSG00000116786.12,chr1,15731715,15732048,TSS,True,95,108
ENSG00000116786.12,chr1,15733796,15734771,PAS,True,12,110
ENSG00000197530.12,chr1,1616082,1616507,5AS,True,28,162
ENSG00000197530.12,chr1,1616614,1623430,3AS,False,136,203
ENSG00000197530.12,chr1,1625428,1626649,ES,False,37,287
ENSG00000197530.12,chr1,1615455,1616100,TSS,True,308,442
ENSG00000197530.12,chr1,1628547,1628722,TSS,False,364,440
ENSG00000197530.12,chr1,1624700,1625428,TSS,True,359,440
ENSG00000122406.13,chr1,92831989,92832117,TSS,False,37,243
ENSG00000125944.19,chr1,23338608,23344210,ES,False,79,130
ENSG00000143248.12,chr1,163202791,163203075,TSS,True,46,188
ENSG00000160789.19,chr1,156137653,156140079,PAS,True,169,496
ENSG00000160789.19,chr1,156139079,156140087,PAS,True,333,506
ENSG00000085998.13,chr1,46188675,46189357,PAS,True,20,125
ENSG00000085998.13,chr1,46188679,46188980,PAS,True,122,138
ENSG00000085998.13,chr1,46198335,46198499,TSS,False,24,138
ENSG00000162413.16,chr1,6601796,6602913,TSS,True,66,216
ENSG00000143774.16,chr1,228140363,228145510,ES,False,169,332
ENSG00000143774.16,chr1,228141288,228145510,ES,False,118,147
ENSG00000143774.16,chr1,228141288,228145510,5AS,False,118,140
ENSG00000162434.11,chr1,64833220,64834657,PAS,False,21,170
ENSG00000162434.11,chr1,64966332,64966572,TSS,False,76,173
ENSG00000162434.11,chr1,64855508,64855697,TSS,True,134,155
ENSG00000168159.11,chr1,228487361,228487878,TSS,True,65,302
ENSG00000170989.9,chr1,101236898,101237099,TSS,True,42,108
ENSG00000224051.6,chr1,1324788,1325102,TSS,True,33,125
ENSG00000113396.12,chr5,128965692,128965977,IR,True,51,173
ENSG00000113396.12,chr5,128965697,128965977,IR,True,23,141
ENSG00000113396.12,chr5,128965184,128966618,TSS,True,105,223
ENSG00000113396.12,chr5,128965041,128965692,TSS,True,164,223
ENSG00000113396.12,chr5,128965476,128965697,TSS,False,196,223
ENSG00000183072.9,chr5,173233209,173234749,3AS,False,251,473
ENSG00000183072.9,chr5,173232107,173233501,PAS,True,277,485
ENSG00000183072.9,chr5,173232109,173233209,PAS,False,227,485
ENSG00000183072.9,chr5,173234749,173235209,TSS,True,61,543
ENSG00000112936.18,chr5,40909273,40909616,TSS,False,39,194
ENSG00000164347.17,chr5,74721205,74721783,PAS,True,11,100
ENSG00000113140.10,chr5,151686864,151687036,TSS,True,63,167
ENSG00000113140.10,chr5,151666360,151666473,TSS,True,140,167
ENSG00000186468.12,chr5,82278319,82278619,TSS,True,19,131
ENSG00000013561.17,chr5,141973742,141983379,ES,False,12,104
ENSG00000013561.17,chr5,141969030,141969167,TSS,False,46,118
ENSG00000013561.17,chr5,141969104,141969234,TSS,True,93,118
ENSG00000133835.15,chr5,119452434,119452633,TSS,True,40,255
ENSG00000157510.13,chr5,149271613,149271984,TSS,True,31,136
ENSG00000170624.13,chr5,156326919,156327232,TSS,True,70,104
ENSG00000170624.13,chr5,155728078,155728991,TSS,True,82,106
ENSG00000112992.16,chr5,43602722,43603294,TSS,True,173,547
ENSG00000038274.16,chr5,163505565,163505749,TSS,True,19,154
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,277,1074
ENSG00000213585.10,chr5,134004646,134004776,TSS,True,133,1208
ENSG00000145675.14,chr5,68215718,68215949,TSS,False,60,147
ENSG00000145675.14,chr5,68226286,68227009,TSS,True,130,146
ENSG00000145675.14,chr5,68297411,68301821,PAS,True,13,125
ENSG00000153113.23,chr5,96762372,96765223,3AS,False,62,263
ENSG00000153113.23,chr5,96662077,96662497,TSS,True,290,340
ENSG00000153113.23,chr5,96702645,96702915,TSS,True,159,339
ENSG00000153113.23,chr5,96742041,96742478,TSS,True,259,321
ENSG00000153113.23,chr5,96772639,96774683,PAS,True,71,329
ENSG00000164309.14,chr5,79689684,79690056,TSS,False,368,515
ENSG00000164309.14,chr5,79733625,79739403,TSS,False,122,232
ENSG00000164309.14,chr5,79799369,79800611,PAS,True,284,498
ENSG00000164309.14,chr5,79728914,79732784,PAS,True,54,149
ENSG00000145494.11,chr5,1801394,1801549,TSS,True,41,152
ENSG00000175309.14,chr5,178206309,178208915,PAS,True,20,103
ENSG00000175309.14,chr5,178232491,178232848,TSS,True,26,103
ENSG00000131446.16,chr5,180810039,180810210,TSS,True,120,142
ENSG00000131446.16,chr5,180802679,180802855,TSS,True,88,142
ENSG00000169567.11,chr5,131165094,131165329,TSS,True,20,177
ENSG00000113648.16,chr5,135360604,135369405,3AS,False,102,166
ENSG00000113648.16,chr5,135334374,135335141,PAS,True,30,173
ENSG00000113648.16,chr5,135359721,135359942,PAS,False,141,168
ENSG00000113328.18,chr5,163437664,163437764,IR,False,84,227
ENSG00000113328.18,chr5,163437578,163437804,TSS,True,93,234
ENSG00000113328.18,chr5,163437594,163437664,TSS,True,150,234
ENSG00000197043.13,chr5,151157679,151157949,TSS,True,53,499
ENSG00000145934.16,chr5,168247581,168248371,TSS,True,56,110
ENSG00000145907.14,chr5,151772036,151786602,3AS,False,43,127
ENSG00000145907.14,chr5,151771913,151772036,TSS,True,25,152
ENSG00000168724.16,chr5,34929536,34929916,TSS,True,16,118
ENSG00000168724.16,chr5,34954552,34958965,PAS,True,43,111
ENSG00000168724.16,chr5,34944866,34946205,PAS,True,87,111
ENSG00000019582.14,chr5,150402625,150404679,ES,False,205,251
ENSG00000113430.9,chr5,1886861,1887008,TSS,True,77,115
ENSG00000113430.9,chr5,1887061,1887566,TSS,True,91,115
ENSG00000154153.13,chr5,16616651,16617194,TSS,True,114,210
ENSG00000154153.13,chr5,16508577,16508998,TSS,True,106,208
ENSG00000145916.18,chr5,178130515,178131054,TSS,True,41,101
ENSG00000145916.18,chr5,178130538,178131376,TSS,True,69,101
ENSG00000198624.12,chr5,151223922,151224138,TSS,True,70,210
ENSG00000113282.13,chr5,157789513,157791702,3AS,False,59,147
ENSG00000113048.16,chr5,72320148,72320261,TSS,True,23,121
ENSG00000154122.13,chr5,14871351,14871903,TSS,True,78,174
ENSG00000113712.17,chr5,149496860,149505482,5AS,False,100,176
ENSG00000113712.17,chr5,149513209,149520289,ES,False,147,180
ENSG00000164172.18,chr5,53109711,53109771,TSS,True,22,137
ENSG00000164405.10,chr5,132866585,132866687,TSS,True,696,1158
ENSG00000113141.17,chr5,140662301,140662481,PAS,False,31,107
ENSG00000113141.17,chr5,140658938,140659117,PAS,True,77,103
ENSG00000145730.20,chr5,103019843,103028181,ES,False,160,630
ENSG00000145730.20,chr5,103019843,103028886,ME,False,300,337
ENSG00000145730.20,chr5,103019843,103028184,ES,False,140,955
ENSG00000145730.20,chr5,103019843,103028184,3AS,False,140,770
ENSG00000145730.20,chr5,103025334,103028184,3AS,False,803,1273
ENSG00000145730.20,chr5,102755028,102755348,TSS,False,1424,1673
ENSG00000145730.20,chr5,102865497,102866284,TSS,True,374,1673
ENSG00000172239.13,chr5,43555999,43556818,5AS,False,90,285
ENSG00000172239.13,chr5,43556581,43557126,TSS,True,104,300
ENSG00000172239.13,chr5,43556818,43557178,TSS,True,209,300
ENSG00000044115.20,chr5,138753379,138753510,TSS,True,174,815
ENSG00000072682.18,chr5,132195480,132198878,ME,False,106,138
ENSG00000072682.18,chr5,132218644,132227789,ES,False,66,114
ENSG00000072682.18,chr5,132227789,132227891,TSS,False,25,140
ENSG00000145592.13,chr5,40835182,40835284,TSS,False,309,358
ENSG00000131730.15,chr5,81233377,81251112,5AS,False,1416,1861
ENSG00000131730.15,chr5,81232638,81233377,TSS,True,1178,2613
ENSG00000131730.15,chr5,81232736,81233381,TSS,True,2168,2613
ENSG00000131730.15,chr5,81251106,81251284,TSS,True,2056,2613
ENSG00000145741.15,chr5,73498558,73499133,5AS,False,196,230
ENSG00000145741.15,chr5,73498430,73498799,TSS,True,199,233
ENSG00000145741.15,chr5,73498425,73498558,TSS,True,37,233
ENSG00000056097.15,chr5,32354346,32355939,PAS,True,33,122
ENSG00000056097.15,chr5,32404055,32404097,PAS,True,98,116
ENSG00000056097.15,chr5,32444621,32444941,TSS,True,25,129
ENSG00000161013.16,chr5,179806486,179807506,TSS,True,26,138
ENSG00000145901.15,chr5,151032383,151033607,3AS,False,94,110
ENSG00000145901.15,chr5,151029122,151030747,PAS,True,20,120
ENSG00000145901.15,chr5,151080879,151081396,TSS,True,20,121
ENSG00000161011.19,chr5,179820881,179821141,TSS,True,140,317
ENSG00000165810.16,chr5,181052774,181053316,TSS,True,89,109
ENSG00000165810.16,chr5,181039998,181040432,TSS,True,93,112
ENSG00000073578.16,chr5,218010,218418,TSS,True,304,2434
ENSG00000067113.16,chr5,55468149,55534571,ME,False,97,172
ENSG00000134970.13,chr5,115625600,115626124,TSS,True,32,117
ENSG00000113296.14,chr5,80035170,80035625,TSS,False,52,186
ENSG00000164587.12,chr5,150449702,150449742,TSS,False,86,545
ENSG00000127022.14,chr5,179698902,179699102,TSS,True,86,520
ENSG00000113504.20,chr5,1077832,1078470,TSS,True,105,121
ENSG00000015479.18,chr5,139322967,139325439,3AS,False,316,375
ENSG00000015479.18,chr5,139293607,139293805,TSS,True,60,387
ENSG00000049656.13,chr5,1339002,1341670,3AS,True,15,133
ENSG00000171604.11,chr5,139648845,139680363,ES,False,150,172
ENSG00000171604.11,chr5,139647831,139648845,TSS,True,29,201
ENSG00000172348.14,chr6,46456751,46491975,TSS,True,505,596
ENSG00000172348.14,chr6,46248722,46248898,TSS,True,212,593
ENSG00000124762.13,chr6,36678709,36678798,TSS,True,55,144
ENSG00000124762.13,chr6,36684343,36684546,TSS,True,127,144
ENSG00000145990.10,chr6,13486637,13487619,TSS,True,28,190
ENSG00000234745.10,chr6,31357085,31357218,TSS,True,64,116
ENSG00000234745.10,chr6,31356687,31357179,TSS,True,94,116
ENSG00000234745.10,chr6,31356166,31357179,TSS,True,95,116
ENSG00000071242.11,chr6,166626920,166627281,TSS,False,108,185
ENSG00000151914.19,chr6,56611507,56611596,PAS,True,79,102
ENSG00000151914.19,chr6,56622757,56624628,PAS,True,87,102
ENSG00000151914.19,chr6,56843054,56843707,TSS,True,32,113
ENSG00000231500.6,chr6,33272070,33272122,TSS,True,40,255
ENSG00000112715.21,chr6,43778918,43781955,ES,False,237,393
ENSG00000112715.21,chr6,43778918,43784540,ES,False,52,445
ENSG00000112715.21,chr6,43780785,43781955,5AS,False,31,171
ENSG00000112715.21,chr6,43770202,43771312,TSS,True,71,508
ENSG00000196230.12,chr6,30720274,30720563,TSS,False,92,581
ENSG00000112679.14,chr6,291830,292560,TSS,True,29,116
ENSG00000112679.14,chr6,350821,351355,PAS,True,96,116
ENSG00000112759.17,chr6,44230046,44230346,IR,False,227,258
ENSG00000112759.17,chr6,44219282,44219782,TSS,True,291,380
ENSG00000112759.17,chr6,44223542,44223641,TSS,True,324,380
ENSG00000112759.17,chr6,44223780,44227342,TSS,True,313,378
ENSG00000112759.17,chr6,44230809,44230889,TSS,True,335,378
ENSG00000112531.16,chr6,163562069,163563443,3AS,False,171,217
ENSG00000112531.16,chr6,163563719,163566720,3AS,False,98,185
ENSG00000112531.16,chr6,163414377,163415335,TSS,True,53,264
ENSG00000112531.16,chr6,163570693,163573864,PAS,True,156,254
ENSG00000112531.16,chr6,163565945,163570145,PAS,True,152,236
ENSG00000112531.16,chr6,163564666,163567474,PAS,True,194,236
ENSG00000235535.7,chr6,123439777,123468815,ES,False,103,129
ENSG00000235535.7,chr6,123439777,123468815,3AS,False,103,139
ENSG00000235535.7,chr6,123439569,123439777,TSS,True,32,203
ENSG00000235535.7,chr6,123469636,123471759,PAS,True,87,187
ENSG00000235535.7,chr6,123509445,123511509,PAS,True,166,203
ENSG00000235535.7,chr6,123489504,123491758,PAS,True,168,203
ENSG00000111897.6,chr6,122471698,122471853,TSS,False,38,237
ENSG00000112096.17,chr6,159693144,159693337,TSS,True,163,1045
ENSG00000124570.19,chr6,2959342,2971116,5AS,False,93,118
ENSG00000124570.19,chr6,2959342,2971247,5AS,False,22,143
ENSG00000124570.19,chr6,2971116,2971342,TSS,True,232,330
ENSG00000124570.19,chr6,2971532,2972165,TSS,True,187,330
ENSG00000198502.5,chr6,32530124,32530331,TSS,False,17,103
ENSG00000146147.14,chr6,54019091,54124472,ES,False,15,130
ENSG00000146147.14,chr6,54124865,54169527,ES,False,35,126
ENSG00000146147.14,chr6,54160432,54169527,ES,False,40,120
ENSG00000146147.14,chr6,54202233,54257307,ES,False,36,174
ENSG00000146147.14,chr6,54018880,54019091,TSS,True,53,187
ENSG00000146147.14,chr6,54136873,54138286,TSS,True,153,184
ENSG00000124614.15,chr6,34426031,34426132,TSS,True,21,110
ENSG00000161904.11,chr6,33788380,33789165,TSS,True,17,103
ENSG00000118407.14,chr6,75291865,75295950,PAS,False,78,130
ENSG00000118407.14,chr6,75493413,75493959,TSS,True,86,158
ENSG00000164440.14,chr6,139291920,139292041,TSS,False,96,150
ENSG00000164440.14,chr6,139288475,139288850,TSS,True,112,150
ENSG00000146085.7,chr6,49459505,49463167,5AS,True,36,213
ENSG00000146085.7,chr6,49463102,49463331,TSS,False,42,218
ENSG00000146085.7,chr6,49463167,49463263,TSS,True,182,218
ENSG00000213722.8,chr6,31728864,31730245,TSS,True,58,103
ENSG00000213722.8,chr6,31730050,31730268,TSS,True,55,103
ENSG00000096060.14,chr6,35688803,35688999,TSS,False,25,163
ENSG00000118418.14,chr6,79201726,79202055,IR,True,111,147
ENSG00000118418.14,chr6,79201726,79202275,ES,False,16,145
ENSG00000118418.14,chr6,79201726,79202316,5AS,False,25,170
ENSG00000118418.14,chr6,79202155,79202275,IR,True,141,165
ENSG00000118418.14,chr6,79201242,79201726,PAS,True,36,210
ENSG00000092820.17,chr6,158819316,158819418,TSS,True,138,396
ENSG00000092820.17,chr6,158818081,158818419,TSS,True,283,396
ENSG00000204568.11,chr6,30617797,30617943,TSS,True,40,167
ENSG00000237441.9,chr6,33296027,33296467,TSS,True,133,159
ENSG00000237441.9,chr6,33298454,33298928,TSS,True,143,159
ENSG00000237441.9,chr6,33298869,33299417,TSS,True,68,159
ENSG00000112782.16,chr6,46015479,46015863,TSS,True,107,138
ENSG00000008018.8,chr6,170553129,170553320,TSS,False,39,138
ENSG00000008018.8,chr6,170543600,170543695,TSS,True,105,137
ENSG00000080546.13,chr6,109009358,109009585,TSS,False,75,111
ENSG00000080546.13,chr6,109093794,109094921,TSS,True,41,112
ENSG00000137312.14,chr6,30742526,30742825,TSS,True,168,700
ENSG00000137312.14,chr6,30740157,30740311,TSS,True,594,698
ENSG00000156508.17,chr6,73520999,73521033,TSS,False,94,410
ENSG00000156508.17,chr6,73518931,73519329,TSS,True,352,410
ENSG00000204525.16,chr6,31271998,31272133,TSS,False,94,170
ENSG00000204525.16,chr6,31271072,31272090,TSS,True,133,170
ENSG00000204525.16,chr6,31271598,31272090,TSS,True,127,170
ENSG00000206503.12,chr6,29942481,29942626,TSS,True,123,318
ENSG00000206503.12,chr6,29942531,29943026,TSS,True,257,318
ENSG00000112186.11,chr6,17393228,17393746,TSS,True,31,193
ENSG00000186439.12,chr6,123501827,123503901,PAS,True,186,387
ENSG00000186439.12,chr6,123528293,123530565,PAS,True,276,386
ENSG00000096696.13,chr6,7579772,7582641,5AS,False,47,113
ENSG00000096696.13,chr6,7541332,7542085,TSS,True,148,524
ENSG00000096696.13,chr6,7574656,7574793,PAS,True,312,415
ENSG00000096696.13,chr6,7579274,7581275,PAS,True,229,425
ENSG00000096696.13,chr6,7582641,7586703,PAS,True,314,444
ENSG00000196126.11,chr6,32580745,32580808,TSS,True,89,110
ENSG00000196126.11,chr6,32589642,32589848,TSS,False,29,110
ENSG00000124702.17,chr6,43014199,43014348,TSS,True,50,309
ENSG00000204592.8,chr6,30489472,30489595,TSS,False,155,324
ENSG00000112425.14,chr6,145627693,145686121,ES,False,13,104
ENSG00000112425.14,chr6,145735197,145735579,TSS,True,16,116
ENSG00000137288.9,chr6,33711548,33711727,TSS,True,19,140
ENSG00000137409.19,chr6,36970694,36972702,5AS,False,263,571
ENSG00000272325.1,chr6,34392263,34392685,TSS,False,52,143
ENSG00000112306.7,chr6,132814565,132814613,TSS,True,34,308
ENSG00000198721.12,chr6,4133701,4135510,3AS,False,32,129
ENSG00000198721.12,chr6,4135510,4135603,TSS,False,19,148
ENSG00000025039.14,chr6,89411845,89412520,TSS,True,29,182
ENSG00000146416.18,chr6,143339638,143340989,PAS,False,38,163
ENSG00000157593.18,chr6,44257399,44257554,TSS,True,19,110
ENSG00000112183.14,chr6,17284711,17291755,ES,False,100,133
ENSG00000112183.14,chr6,17284711,17291783,3AS,True,30,163
ENSG00000112183.14,chr6,17280520,17281749,TSS,True,263,413
ENSG00000112183.14,chr6,17291755,17293877,PAS,True,37,193
ENSG00000112183.14,chr6,17291783,17293875,PAS,True,163,193
ENSG00000102910.13,chr16,48244270,48244621,TSS,True,13,129
ENSG00000103512.14,chr16,14833688,14834016,TSS,True,39,123
ENSG00000205937.11,chr16,2268054,2268391,TSS,False,46,101
ENSG00000140795.12,chr16,46703380,46707763,PAS,True,23,149
ENSG00000140795.12,chr16,46732207,46732615,TSS,True,137,162
ENSG00000140795.12,chr16,46747716,46748396,TSS,False,120,175
ENSG00000140795.12,chr16,46763039,46763295,TSS,False,140,175
ENSG00000197006.13,chr16,21625115,21655229,3AS,False,32,112
ENSG00000197006.13,chr16,21599469,21599898,TSS,True,13,118
ENSG00000197006.13,chr16,21655229,21657470,PAS,True,81,114
ENSG00000197006.13,chr16,21655226,21657471,PAS,True,34,114
ENSG00000067836.12,chr16,4802526,4802930,TSS,True,65,167
ENSG00000140939.14,chr16,67173923,67174046,TSS,True,70,172
