gene,chr,start,end,splice_type,novel,heart_left_ventricle_ENCFF623IBV_in_cov,heart_left_ventricle_ENCFF623IBV_total_cov
ENSG00000143393.16,chr1,151315572,151316429,TSS,True,51,108
ENSG00000183072.9,chr5,173233209,173234749,3AS,False,292,470
ENSG00000183072.9,chr5,173232107,173233501,PAS,True,311,479
ENSG00000183072.9,chr5,173232109,173233209,PAS,False,181,480
ENSG00000183072.9,chr5,173234749,173235209,TSS,True,72,549
ENSG00000112936.18,chr5,40909273,40909616,TSS,False,27,151
ENSG00000113140.10,chr5,151686864,151687036,TSS,True,105,351
ENSG00000113140.10,chr5,151666360,151666473,TSS,True,303,351
ENSG00000186468.12,chr5,82278319,82278619,TSS,True,21,154
ENSG00000013561.17,chr5,141973742,141978302,ES,False,15,108
ENSG00000013561.17,chr5,141969030,141969167,TSS,False,47,131
ENSG00000013561.17,chr5,141969104,141969234,TSS,True,106,131
ENSG00000157510.13,chr5,149271613,149271984,TSS,True,15,114
ENSG00000112992.16,chr5,43602722,43603294,TSS,True,78,333
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,150,650
ENSG00000145675.14,chr5,68215718,68215949,TSS,False,61,111
ENSG00000145675.14,chr5,68288398,68288751,TSS,True,89,109
ENSG00000113580.14,chr5,143277933,143282041,PAS,True,72,108
ENSG00000113580.14,chr5,143309090,143310213,PAS,True,48,108
ENSG00000113580.14,chr5,143403210,143403766,TSS,True,28,111
ENSG00000113580.14,chr5,143404375,143404543,TSS,False,99,112
ENSG00000153113.23,chr5,96722698,96726793,3AS,False,226,262
ENSG00000153113.23,chr5,96722698,96727488,ES,False,64,325
ENSG00000153113.23,chr5,96727530,96729611,ES,False,39,328
ENSG00000153113.23,chr5,96740118,96741265,ES,False,187,326
ENSG00000153113.23,chr5,96762372,96765223,3AS,False,79,314
ENSG00000153113.23,chr5,96662077,96662497,TSS,True,260,365
ENSG00000153113.23,chr5,96702645,96702915,TSS,True,144,364
ENSG00000153113.23,chr5,96772639,96774683,PAS,True,52,361
ENSG00000164309.14,chr5,79689684,79690056,TSS,False,246,409
ENSG00000164309.14,chr5,79733625,79739403,TSS,False,150,245
ENSG00000164309.14,chr5,79799369,79800611,PAS,True,165,395
ENSG00000164309.14,chr5,79728914,79732784,PAS,True,98,163
ENSG00000131446.16,chr5,180810039,180810210,TSS,True,125,154
ENSG00000131446.16,chr5,180802679,180802855,TSS,True,86,154
ENSG00000113648.16,chr5,135346057,135360496,ME,False,15,136
ENSG00000113648.16,chr5,135360604,135369405,3AS,False,89,155
ENSG00000113648.16,chr5,135334374,135335141,PAS,True,19,158
ENSG00000113648.16,chr5,135359721,135359942,PAS,False,138,156
ENSG00000113328.18,chr5,163437664,163437764,IR,False,64,222
ENSG00000113328.18,chr5,163437578,163437804,TSS,True,70,226
ENSG00000113328.18,chr5,163437594,163437664,TSS,True,162,226
ENSG00000145907.14,chr5,151772036,151786602,3AS,False,26,132
ENSG00000145907.14,chr5,151771913,151772036,TSS,True,22,154
ENSG00000168724.16,chr5,34954552,34958965,PAS,True,35,110
ENSG00000168724.16,chr5,34944866,34946205,PAS,True,93,110
ENSG00000019582.14,chr5,150402625,150404679,ES,False,107,140
ENSG00000198624.12,chr5,151223922,151224138,TSS,True,49,184
ENSG00000113282.13,chr5,157789513,157791702,3AS,False,88,186
ENSG00000113048.16,chr5,72320148,72320261,TSS,True,16,125
ENSG00000154122.13,chr5,14871351,14871903,TSS,True,83,192
ENSG00000113712.17,chr5,149496860,149505482,5AS,False,116,228
ENSG00000113712.17,chr5,149513209,149520289,ES,False,194,235
ENSG00000164172.18,chr5,53108643,53109711,5AS,False,87,101
ENSG00000164172.18,chr5,53109711,53109771,TSS,True,21,108
ENSG00000164172.18,chr5,53109250,53109769,TSS,True,97,108
ENSG00000164405.10,chr5,132866585,132866687,TSS,True,412,626
ENSG00000131508.15,chr5,139561261,139561815,TSS,True,15,132
ENSG00000145730.20,chr5,103019843,103025133,3AS,False,151,1374
ENSG00000145730.20,chr5,103019843,103028181,ES,False,240,714
ENSG00000145730.20,chr5,103019843,103028184,ES,False,198,1067
ENSG00000145730.20,chr5,103019843,103028184,3AS,False,198,912
ENSG00000145730.20,chr5,103025334,103028184,3AS,False,856,1330
ENSG00000145730.20,chr5,102755028,102755348,TSS,False,1439,1868
ENSG00000145730.20,chr5,102865497,102866284,TSS,True,550,1868
ENSG00000172239.13,chr5,43555999,43556818,5AS,False,69,281
ENSG00000172239.13,chr5,43556581,43557126,TSS,True,81,296
ENSG00000172239.13,chr5,43556818,43557178,TSS,True,227,296
ENSG00000044115.20,chr5,138753379,138753510,TSS,True,148,727
ENSG00000072682.18,chr5,132195480,132198878,ME,False,146,179
ENSG00000072682.18,chr5,132218644,132227789,ES,False,87,119
ENSG00000072682.18,chr5,132227789,132227891,TSS,False,60,180
ENSG00000072682.18,chr5,132227085,132227757,TSS,True,150,180
ENSG00000152413.14,chr5,79373097,79376197,PAS,True,13,107
ENSG00000152413.14,chr5,79512769,79514600,TSS,True,14,109
ENSG00000131730.15,chr5,81233377,81251112,5AS,False,507,625
ENSG00000131730.15,chr5,81232638,81233377,TSS,True,383,900
ENSG00000131730.15,chr5,81232736,81233381,TSS,True,782,900
ENSG00000131730.15,chr5,81251106,81251284,TSS,True,691,900
ENSG00000145741.15,chr5,73498558,73499133,5AS,False,133,153
ENSG00000145741.15,chr5,73498430,73498799,TSS,True,133,153
ENSG00000145741.15,chr5,73498425,73498558,TSS,True,20,153
ENSG00000131711.14,chr5,72107198,72107715,TSS,True,100,252
ENSG00000131711.14,chr5,72205083,72209568,PAS,False,185,242
ENSG00000056097.15,chr5,32354346,32355939,PAS,True,23,120
ENSG00000056097.15,chr5,32404055,32404097,PAS,True,106,118
ENSG00000056097.15,chr5,32444621,32444941,TSS,True,15,122
ENSG00000161013.16,chr5,179806486,179807506,TSS,True,27,126
ENSG00000120306.10,chr5,140175082,140175285,TSS,True,20,132
ENSG00000120306.10,chr5,140194443,140194652,TSS,True,114,132
ENSG00000145901.15,chr5,151030673,151032286,3AS,False,19,115
ENSG00000145901.15,chr5,151032383,151033607,3AS,False,97,111
ENSG00000145901.15,chr5,151029942,151030673,PAS,True,102,121
ENSG00000145901.15,chr5,151029122,151030747,PAS,True,25,121
ENSG00000145901.15,chr5,151080879,151081396,TSS,True,20,124
ENSG00000161011.19,chr5,179820881,179821141,TSS,True,137,340
ENSG00000073578.16,chr5,218010,218418,TSS,True,126,1047
ENSG00000164292.12,chr5,95730923,95731684,TSS,True,18,108
ENSG00000164292.12,chr5,95793058,95796367,PAS,True,46,105
ENSG00000113269.13,chr5,179955455,179955669,PAS,True,12,106
ENSG00000067113.16,chr5,55468149,55534571,ME,False,56,170
ENSG00000134970.13,chr5,115625600,115626124,TSS,True,25,141
ENSG00000113296.14,chr5,80035170,80035625,TSS,False,34,143
ENSG00000164587.12,chr5,150449702,150449742,TSS,False,110,518
ENSG00000127022.14,chr5,179698902,179699102,TSS,True,105,863
ENSG00000113504.20,chr5,1077832,1078470,TSS,True,98,113
ENSG00000015479.18,chr5,139322967,139325439,3AS,False,337,382
ENSG00000015479.18,chr5,139293607,139293805,TSS,True,40,394
ENSG00000049656.13,chr5,1339002,1341670,3AS,True,23,211
ENSG00000133706.17,chr5,146182487,146182677,TSS,True,22,115
ENSG00000211445.11,chr5,151020538,151020741,TSS,True,75,590
ENSG00000171604.11,chr5,139647831,139648845,TSS,True,17,121
ENSG00000172348.14,chr6,46456751,46491975,TSS,True,542,607
ENSG00000172348.14,chr6,46248722,46248898,TSS,True,205,607
ENSG00000124762.13,chr6,36678709,36678798,TSS,True,75,288
ENSG00000145990.10,chr6,13486637,13487619,TSS,True,22,214
ENSG00000234745.10,chr6,31357085,31357218,TSS,True,50,117
ENSG00000234745.10,chr6,31356687,31357179,TSS,True,101,117
ENSG00000234745.10,chr6,31356166,31357179,TSS,True,104,117
ENSG00000071242.11,chr6,166626920,166627281,TSS,False,183,318
ENSG00000151914.19,chr6,56701965,56704279,ES,True,11,106
ENSG00000151914.19,chr6,56611507,56611596,PAS,True,92,125
ENSG00000151914.19,chr6,56622757,56624628,PAS,True,97,125
ENSG00000151914.19,chr6,56637951,56639363,PAS,True,102,124
ENSG00000151914.19,chr6,56639448,56639611,PAS,True,108,124
ENSG00000151914.19,chr6,56843054,56843707,TSS,True,39,138
ENSG00000231500.6,chr6,33272070,33272122,TSS,True,32,288
ENSG00000112715.21,chr6,43778918,43781955,ES,False,164,260
ENSG00000112715.21,chr6,43778918,43784540,ES,False,39,299
ENSG00000112715.21,chr6,43780785,43781955,5AS,False,18,106
ENSG00000112715.21,chr6,43770202,43771312,TSS,True,48,346
ENSG00000196230.12,chr6,30720274,30720563,TSS,False,151,848
ENSG00000198663.16,chr6,36885818,36886028,TSS,True,53,112
ENSG00000112759.17,chr6,44219282,44219782,TSS,True,126,182
ENSG00000112759.17,chr6,44223542,44223641,TSS,True,145,182
ENSG00000112759.17,chr6,44223780,44227342,TSS,True,160,182
ENSG00000112531.16,chr6,163562069,163563443,3AS,False,193,233
ENSG00000112531.16,chr6,163563719,163566720,3AS,False,117,178
ENSG00000112531.16,chr6,163414377,163415335,TSS,True,47,269
ENSG00000112531.16,chr6,163570693,163573864,PAS,True,143,262
ENSG00000112531.16,chr6,163565945,163570145,PAS,True,194,251
ENSG00000112531.16,chr6,163564666,163567474,PAS,True,181,251
ENSG00000111897.6,chr6,122471698,122471853,TSS,False,31,222
ENSG00000120265.17,chr6,149802369,149810615,5AS,False,25,176
ENSG00000120265.17,chr6,149810615,149812368,PAS,True,21,198
ENSG00000112096.17,chr6,159693144,159693337,TSS,True,110,717
ENSG00000124570.19,chr6,2971116,2971342,TSS,True,177,243
ENSG00000124570.19,chr6,2971532,2972165,TSS,True,127,243
ENSG00000124570.19,chr6,2971247,2971528,TSS,True,212,243
ENSG00000146147.14,chr6,54202233,54257307,ES,False,17,103
ENSG00000146147.14,chr6,54018880,54019091,TSS,True,34,108
ENSG00000146147.14,chr6,54136873,54138286,TSS,True,84,107
ENSG00000118407.14,chr6,75493413,75493959,TSS,True,52,108
ENSG00000146085.7,chr6,49459505,49463167,5AS,True,25,109
ENSG00000146085.7,chr6,49463102,49463331,TSS,False,31,115
ENSG00000146085.7,chr6,49463167,49463263,TSS,True,89,115
ENSG00000096060.14,chr6,35688803,35688999,TSS,False,42,277
ENSG00000092820.17,chr6,158819316,158819418,TSS,True,229,603
ENSG00000092820.17,chr6,158818081,158818419,TSS,True,414,603
ENSG00000237441.9,chr6,33296027,33296467,TSS,True,127,156
ENSG00000237441.9,chr6,33298869,33299417,TSS,True,62,156
ENSG00000112782.16,chr6,46015479,46015863,TSS,True,90,110
ENSG00000008018.8,chr6,170553129,170553320,TSS,False,38,115
ENSG00000008018.8,chr6,170543600,170543695,TSS,True,84,115
ENSG00000137312.14,chr6,30742526,30742825,TSS,True,179,755
ENSG00000137312.14,chr6,30740157,30740311,TSS,True,627,755
ENSG00000156508.17,chr6,73520999,73521033,TSS,False,96,397
ENSG00000156508.17,chr6,73518931,73519329,TSS,True,342,396
ENSG00000204394.12,chr6,31795545,31795986,TSS,False,86,101
ENSG00000204394.12,chr6,31794830,31795959,TSS,True,51,101
ENSG00000204525.16,chr6,31271998,31272133,TSS,False,101,202
ENSG00000204525.16,chr6,31271072,31272090,TSS,True,168,202
ENSG00000204525.16,chr6,31271598,31272090,TSS,True,163,202
ENSG00000124587.13,chr6,42978268,42979357,TSS,True,20,115
ENSG00000206503.12,chr6,29942481,29942626,TSS,True,138,327
ENSG00000206503.12,chr6,29942531,29943026,TSS,True,258,327
ENSG00000027697.14,chr6,137219242,137219427,TSS,False,14,130
ENSG00000112186.11,chr6,17393228,17393746,TSS,True,33,176
ENSG00000186439.12,chr6,123501827,123503901,PAS,True,115,202
ENSG00000186439.12,chr6,123528293,123530565,PAS,True,146,202
ENSG00000096696.13,chr6,7541332,7542085,TSS,True,118,420
ENSG00000096696.13,chr6,7580336,7581569,TSS,True,149,167
ENSG00000096696.13,chr6,7574656,7574793,PAS,True,251,331
ENSG00000096696.13,chr6,7579274,7581275,PAS,True,183,339
ENSG00000096696.13,chr6,7582641,7586703,PAS,True,253,359
ENSG00000204592.8,chr6,30489472,30489595,TSS,False,93,205
ENSG00000137409.19,chr6,36970694,36972702,5AS,False,324,706
ENSG00000137409.19,chr6,36985852,36986447,TSS,True,78,776
ENSG00000112306.7,chr6,132814565,132814613,TSS,True,35,326
ENSG00000198721.12,chr6,4133701,4135510,3AS,False,35,103
ENSG00000025039.14,chr6,89411845,89412520,TSS,True,18,108
ENSG00000157593.18,chr6,44257399,44257554,TSS,True,19,103
ENSG00000112183.14,chr6,17284711,17291755,ES,False,142,177
ENSG00000112183.14,chr6,17280520,17281749,TSS,True,218,394
ENSG00000131165.14,chr16,89657581,89657726,TSS,True,19,114
ENSG00000182831.11,chr16,9116667,9119698,PAS,False,23,114
ENSG00000182831.11,chr16,9102983,9106764,PAS,True,93,113
ENSG00000205937.11,chr16,2268054,2268391,TSS,False,32,108
ENSG00000140795.12,chr16,46703380,46707763,PAS,True,16,113
ENSG00000140795.12,chr16,46732207,46732615,TSS,True,101,114
ENSG00000140795.12,chr16,46747716,46748396,TSS,False,62,125
ENSG00000187555.14,chr16,8892095,8894104,PAS,True,19,113
ENSG00000187555.14,chr16,8915255,8915344,PAS,True,95,107
ENSG00000187555.14,chr16,8963206,8963982,TSS,True,12,113
ENSG00000140939.14,chr16,67173923,67174046,TSS,True,39,101
ENSG00000140939.14,chr16,67174308,67174464,TSS,True,77,101
ENSG00000184602.5,chr16,11668432,11668540,TSS,False,31,212
ENSG00000140983.13,chr16,671000,671082,IR,False,75,104
ENSG00000140983.13,chr16,668079,668236,TSS,True,41,124
ENSG00000124067.16,chr16,67968438,67968667,TSS,True,50,182
ENSG00000065054.13,chr16,2037600,2037858,3AS,False,36,189
ENSG00000065054.13,chr16,2026380,2027218,TSS,True,109,205
ENSG00000065054.13,chr16,2034553,2036503,TSS,True,175,202
ENSG00000065054.13,chr16,2033185,2033432,TSS,True,168,202
ENSG00000065054.13,chr16,2037825,2039025,PAS,True,42,193
ENSG00000065054.13,chr16,2037858,2039025,PAS,True,157,193
ENSG00000103479.15,chr16,53434429,53434796,TSS,False,19,112
ENSG00000103479.15,chr16,53490129,53491649,PAS,True,51,112
ENSG00000166816.14,chr16,75116648,75116807,TSS,False,45,106
ENSG00000059122.16,chr16,2911831,2912154,TSS,True,38,112
ENSG00000059122.16,chr16,2933128,2933582,TSS,False,96,112
ENSG00000166592.11,chr16,66925408,66925536,TSS,True,48,223
ENSG00000083799.17,chr16,50742841,50749575,ES,False,94,117
ENSG00000083799.17,chr16,50742045,50742124,TSS,True,93,132
ENSG00000083799.17,chr16,50742112,50742216,TSS,True,69,132
ENSG00000083799.17,chr16,50742118,50742841,TSS,True,118,132
ENSG00000083799.17,chr16,50796323,50801935,PAS,True,23,128
ENSG00000185739.13,chr16,4204634,4206952,5AS,True,60,160
ENSG00000185739.13,chr16,4204634,4242006,ME,True,36,187
ENSG00000185739.13,chr16,4204634,4242006,ME,True,35,187
ENSG00000185739.13,chr16,4242006,4242268,TSS,True,377,2427
ENSG00000126602.10,chr16,3717420,3717597,TSS,True,25,230
ENSG00000134419.15,chr16,18790309,18790336,TSS,False,40,281
ENSG00000140986.7,chr16,1944893,1945834,ES,True,122,239
ENSG00000140986.7,chr16,1954628,1954742,TSS,True,66,264
ENSG00000149925.18,chr16,30065720,30065927,TSS,True,745,3798
ENSG00000103495.13,chr16,29808741,29810076,ES,False,121,162
ENSG00000103495.13,chr16,29806339,29806893,TSS,True,82,181
ENSG00000103495.13,chr16,29806546,29807828,TSS,False,124,181
ENSG00000103342.12,chr16,11896782,11897839,3AS,False,28,151
ENSG00000103342.12,chr16,11868127,11873171,PAS,True,53,182
ENSG00000103342.12,chr16,11889977,11891139,PAS,True,125,177
ENSG00000103342.12,chr16,11915368,11916001,TSS,True,35,183
ENSG00000103342.12,chr16,11896557,11896718,TSS,True,157,183
ENSG00000167191.11,chr16,19871815,19872200,TSS,True,93,110
ENSG00000167191.11,chr16,19884726,19884922,TSS,True,39,110
ENSG00000006327.13,chr16,3020330,3020491,TSS,False,58,325
ENSG00000141002.19,chr16,89873534,89873859,TSS,True,52,150
ENSG00000141002.19,chr16,89883349,89883512,TSS,False,132,149
ENSG00000141002.19,chr16,89911079,89911809,PAS,True,22,140
ENSG00000141002.19,chr16,89884581,89884609,PAS,False,96,116
ENSG00000090863.11,chr16,74451933,74452131,PAS,True,183,205
ENSG00000090863.11,chr16,74447426,74453334,PAS,True,30,203
ENSG00000090863.11,chr16,74606656,74607132,TSS,True,33,226
ENSG00000185164.14,chr16,18561875,18562171,TSS,True,20,193
ENSG00000103260.8,chr16,715108,715393,TSS,True,30,115
ENSG00000103260.8,chr16,715131,715984,TSS,True,102,115
ENSG00000050820.16,chr16,75251470,75251719,TSS,True,139,168
ENSG00000050820.16,chr16,75234888,75235855,TSS,True,131,168
ENSG00000050820.16,chr16,75265824,75266014,TSS,True,113,171
ENSG00000050820.16,chr16,75242469,75243091,TSS,True,144,168
ENSG00000065427.14,chr16,75641723,75647577,ES,False,78,117
ENSG00000065427.14,chr16,75647577,75648662,TSS,True,22,139
ENSG00000063854.12,chr16,1823037,1826711,ES,False,63,105
ENSG00000063854.12,chr16,1826711,1827158,TSS,False,43,149
ENSG00000063854.12,chr16,1819896,1821507,TSS,True,123,147
ENSG00000103415.11,chr16,4476487,4505483,ES,False,190,222
ENSG00000103423.13,chr16,4450497,4455545,ES,False,115,148
ENSG00000067955.13,chr16,67029107,67029485,TSS,True,20,117
ENSG00000167526.13,chr16,89560649,89560712,TSS,False,75,577
ENSG00000006007.11,chr16,19517185,19521703,3AS,False,21,140
ENSG00000172831.11,chr16,66935711,66938036,5AS,False,105,117
ENSG00000172831.11,chr16,66934418,66935711,TSS,True,28,136
ENSG00000197912.15,chr16,89507689,89508600,TSS,True,45,204
ENSG00000197912.15,chr16,89556886,89557768,PAS,True,21,203
ENSG00000090861.15,chr16,70289420,70289555,TSS,False,21,126
ENSG00000103066.12,chr16,68245247,68245553,TSS,True,24,164
ENSG00000167969.12,chr16,2251429,2251514,IR,False,114,134
ENSG00000167969.12,chr16,2251514,2251642,TSS,True,23,137
ENSG00000167969.12,chr16,2251315,2251594,TSS,True,117,137
ENSG00000149923.13,chr16,30075971,30076094,TSS,True,27,105
ENSG00000149923.13,chr16,30075980,30076100,TSS,True,88,105
ENSG00000103034.14,chr16,58464095,58464467,TSS,True,997,1557
ENSG00000103034.14,chr16,58463373,58463797,TSS,True,952,1557
ENSG00000166971.16,chr16,53492519,53492692,3AS,False,45,102
ENSG00000166971.16,chr16,53490976,53492519,PAS,True,57,102
ENSG00000166971.16,chr16,53491039,53492522,PAS,True,45,102
ENSG00000166971.16,chr16,53503146,53503267,TSS,False,56,103
ENSG00000166971.16,chr16,53502699,53503236,TSS,True,52,103
ENSG00000184110.14,chr16,28711448,28711518,TSS,True,113,493
ENSG00000090565.15,chr16,425589,426720,TSS,True,50,100
ENSG00000140988.15,chr16,1964448,1964826,TSS,True,1179,1546
ENSG00000140988.15,chr16,1964806,1964828,TSS,True,516,1546
ENSG00000140859.15,chr16,57798071,57798290,TSS,False,304,360
ENSG00000140859.15,chr16,57802369,57802710,TSS,True,106,360
ENSG00000131143.8,chr16,85799230,85799752,TSS,True,173,881
ENSG00000167930.15,chr16,259599,259995,3AS,False,25,211
ENSG00000167930.15,chr16,234790,234857,TSS,True,108,281
ENSG00000103507.13,chr16,31112027,31112120,IR,False,84,134
ENSG00000103507.13,chr16,31108368,31108479,TSS,True,36,135
ENSG00000103507.13,chr16,31108400,31109418,TSS,True,107,135
ENSG00000103507.13,chr16,31112120,31112837,PAS,True,50,134
ENSG00000103507.13,chr16,31111868,31113359,PAS,True,84,134
ENSG00000169217.8,chr16,30355211,30355851,TSS,True,28,100
ENSG00000169217.8,chr16,30353180,30353275,TSS,True,87,100
ENSG00000007520.3,chr16,1351692,1351904,TSS,False,66,188
ENSG00000103363.14,chr16,2776992,2777242,TSS,True,117,172
ENSG00000103363.14,chr16,2777236,2777295,TSS,True,59,172
ENSG00000178952.10,chr16,28846217,28846377,TSS,True,51,469
ENSG00000162032.15,chr16,1778321,1778434,IR,False,82,105
ENSG00000162032.15,chr16,1782501,1782582,TSS,False,35,106
ENSG00000162032.15,chr16,1781357,1782507,TSS,True,79,106
ENSG00000132612.15,chr16,69311311,69311532,TSS,False,23,131
ENSG00000118680.13,chr18,3262132,3262237,TSS,False,21,157
ENSG00000141447.17,chr18,24179835,24196124,ES,True,15,139
ENSG00000141447.17,chr18,24162044,24163281,PAS,True,74,145
ENSG00000141447.17,chr18,24170331,24170453,PAS,True,84,145
ENSG00000074695.5,chr18,59327822,59331129,PAS,True,12,102
ENSG00000074695.5,chr18,59359030,59359271,TSS,True,32,106
ENSG00000141646.13,chr18,51030208,51030623,TSS,True,15,133
ENSG00000133313.14,chr18,74496431,74499936,3AS,False,32,135
ENSG00000133313.14,chr18,74496269,74496431,TSS,True,18,153
ENSG00000101605.12,chr18,3185229,3187637,PAS,True,85,111
ENSG00000101605.12,chr18,3219802,3220010,TSS,True,364,466
ENSG00000101605.12,chr18,3094169,3094281,TSS,True,382,427
ENSG00000101605.12,chr18,3134649,3134754,TSS,True,249,433
ENSG00000101608.12,chr18,3247784,3247909,TSS,True,3188,3657
ENSG00000101608.12,chr18,3252133,3252325,TSS,False,618,3652
ENSG00000166974.12,chr18,35041387,35041661,TSS,False,63,156
ENSG00000265681.7,chr18,49492457,49492487,TSS,True,26,210
ENSG00000134440.11,chr18,57620648,57621707,3AS,False,53,178
ENSG00000154845.15,chr18,9614477,9615023,TSS,True,45,107
ENSG00000154845.15,chr18,9614225,9614445,TSS,True,78,107
ENSG00000176014.12,chr18,12308136,12308349,TSS,True,134,449
ENSG00000141448.8,chr18,22169431,22169682,TSS,False,71,132
ENSG00000141448.8,chr18,22171105,22172279,TSS,True,91,132
ENSG00000141448.8,chr18,22182757,22182844,TSS,True,117,131
ENSG00000067900.7,chr18,20979915,20980004,PAS,True,24,104
ENSG00000170558.8,chr18,28176962,28178071,TSS,False,91,590
ENSG00000102225.15,chrX,47218679,47219105,TSS,True,33,181
ENSG00000182287.14,chrX,15827372,15845378,ES,False,115,170
ENSG00000178605.13,chrX,318438,318864,TSS,False,23,187
ENSG00000002586.19,chrX,2714454,2719660,ES,False,35,288
ENSG00000002586.19,chrX,2690987,2691427,TSS,True,62,349
ENSG00000214717.11,chrX,2490769,2500816,3AS,False,53,156
ENSG00000214717.11,chrX,2486435,2490769,PAS,True,112,167
ENSG00000214717.11,chrX,2486424,2490772,PAS,True,55,167
ENSG00000214717.11,chrX,2500816,2500976,TSS,True,75,231
ENSG00000130066.16,chrX,23783883,23785327,IR,True,97,125
ENSG00000071553.16,chrX,154428631,154428853,TSS,False,16,129
ENSG00000130821.15,chrX,153687912,153688836,TSS,True,88,128
ENSG00000069535.13,chrX,43766609,43767618,PAS,False,20,168
ENSG00000131174.5,chrX,77899467,77899593,TSS,True,26,227
ENSG00000189221.9,chrX,43656115,43656414,TSS,True,22,176
ENSG00000123130.16,chrX,23733217,23735918,ES,False,21,112
ENSG00000102241.11,chrX,136497206,136497439,TSS,True,92,181
ENSG00000102241.11,chrX,136497495,136497870,TSS,True,92,181
ENSG00000071889.16,chrX,154507490,154508288,ES,False,14,133
ENSG00000071889.16,chrX,154507861,154508288,3AS,False,105,119
ENSG00000071889.16,chrX,154515812,154515909,IR,False,33,133
ENSG00000071889.16,chrX,154515909,154516285,TSS,True,106,139
ENSG00000071889.16,chrX,154515759,154516267,TSS,True,39,139
ENSG00000196924.15,chrX,154350207,154350908,IR,False,123,148
ENSG00000196924.15,chrX,154351041,154351580,IR,False,117,147
ENSG00000196924.15,chrX,154359483,154359649,TSS,False,160,178
ENSG00000196924.15,chrX,154353553,154354201,TSS,False,130,178
ENSG00000196924.15,chrX,154350030,154350645,TSS,True,159,178
ENSG00000131828.13,chrX,19343890,19344094,TSS,True,223,1141
ENSG00000184216.13,chrX,154013042,154013399,TSS,True,106,143
ENSG00000184216.13,chrX,154019676,154019950,TSS,True,85,145
ENSG00000184216.13,chrX,154019430,154020505,TSS,True,125,145
ENSG00000101940.17,chrX,48598037,48598750,3AS,False,23,162
ENSG00000101940.17,chrX,48597474,48597614,TSS,False,146,208
ENSG00000101940.17,chrX,48597498,48598957,TSS,True,183,208
ENSG00000101940.17,chrX,48597505,48598037,TSS,True,120,208
ENSG00000102038.15,chrX,129446400,129447233,PAS,True,29,101
ENSG00000102038.15,chrX,129446401,129447301,PAS,True,89,101
ENSG00000130985.16,chrX,47194024,47198802,ES,False,71,107
ENSG00000130985.16,chrX,47193755,47194024,TSS,True,99,206
ENSG00000022267.16,chrX,136147446,136147628,TSS,True,1457,1623
ENSG00000022267.16,chrX,136197023,136197134,TSS,True,762,1623
ENSG00000169100.13,chrX,1391898,1392911,TSS,True,98,283
ENSG00000169100.13,chrX,1389240,1389726,TSS,True,218,283
ENSG00000102181.20,chrX,150898521,150898759,TSS,True,49,132
ENSG00000102316.16,chrX,54815690,54815880,IR,True,129,158
ENSG00000102316.16,chrX,54807596,54807802,TSS,True,45,165
ENSG00000102316.16,chrX,54808334,54808433,TSS,True,139,165
ENSG00000102316.16,chrX,54815880,54816059,PAS,False,29,165
ENSG00000102316.16,chrX,54815247,54817069,PAS,True,137,164
ENSG00000126945.8,chrX,101408307,101411935,5AS,True,24,163
ENSG00000126945.8,chrX,101408188,101408319,TSS,False,31,170
ENSG00000126945.8,chrX,101408209,101408307,TSS,True,146,170
ENSG00000005893.15,chrX,120428045,120431462,PAS,True,187,225
ENSG00000005893.15,chrX,120436493,120439293,PAS,True,66,225
ENSG00000005893.15,chrX,120426148,120428626,PAS,False,197,225
ENSG00000071859.14,chrX,154444103,154444346,TSS,True,29,134
ENSG00000071859.14,chrX,154450027,154450099,TSS,True,116,134
ENSG00000125356.6,chrX,119871858,119872013,TSS,False,260,495
ENSG00000125356.6,chrX,119873300,119873393,TSS,True,234,494
ENSG00000047644.18,chrX,10015230,10015858,TSS,True,37,100
ENSG00000184205.14,chrX,53082325,53083305,TSS,True,14,121
ENSG00000102401.19,chrX,101623276,101623813,3AS,False,80,124
ENSG00000085224.22,chrX,77717243,77785981,5AS,False,84,105
ENSG00000085224.22,chrX,77785981,77786227,TSS,True,35,124
ENSG00000085224.22,chrX,77785844,77786229,TSS,True,103,124
ENSG00000167393.17,chrX,373531,374072,TSS,False,61,289
ENSG00000134871.18,chr13,110307021,110307528,TSS,True,125,184
ENSG00000134871.18,chr13,110511933,110513032,PAS,True,26,177
ENSG00000134871.18,chr13,110484904,110484974,PAS,True,105,123
ENSG00000185896.10,chr13,113297092,113297495,TSS,False,21,198
ENSG00000187498.15,chr13,110148868,110150444,PAS,True,14,104
ENSG00000187498.15,chr13,110306943,110307669,TSS,True,82,124
ENSG00000198176.12,chr13,113584673,113584888,TSS,True,35,107
ENSG00000198176.12,chr13,113584697,113585427,TSS,False,92,107
ENSG00000065150.18,chr13,97976125,97976786,TSS,True,60,239
ENSG00000150403.17,chr13,113498521,113501751,ES,True,21,100
ENSG00000150403.17,chr13,113490713,113491273,TSS,True,14,111
ENSG00000150403.17,chr13,113549424,113550233,PAS,True,25,110
ENSG00000150403.17,chr13,113534044,113535290,PAS,True,91,108
ENSG00000132938.19,chr13,29428413,29428896,TSS,True,24,138
ENSG00000183087.14,chr13,113863832,113864108,TSS,True,279,632
ENSG00000134882.15,chr13,99200747,99200939,TSS,False,17,157
ENSG00000136111.13,chr13,75312898,75324236,ES,False,76,100
