gene,chr,start,end,splice_type,novel,left_ventricle_myocardium_inferior_ENCFF132YCF_in_cov,left_ventricle_myocardium_inferior_ENCFF132YCF_total_cov
ENSG00000185787.14,chr15,78872781,78873057,TSS,True,24,212
ENSG00000176463.13,chr15,92162998,92163295,IR,True,15,119
ENSG00000176463.13,chr15,91853099,91854088,TSS,True,41,214
ENSG00000176463.13,chr15,92171779,92172436,PAS,True,124,211
ENSG00000176463.13,chr15,92162755,92165907,PAS,True,103,207
ENSG00000138629.15,chr15,74458896,74461107,5AS,False,64,117
ENSG00000138629.15,chr15,74461036,74461177,TSS,False,100,146
ENSG00000138629.15,chr15,74461107,74461179,TSS,True,80,146
ENSG00000138629.15,chr15,74461157,74461185,TSS,True,130,146
ENSG00000103966.10,chr15,41972258,41972597,TSS,True,50,290
ENSG00000140474.13,chr15,74837435,74837756,5AS,False,66,146
ENSG00000140474.13,chr15,74840316,74840497,IR,False,106,125
ENSG00000140474.13,chr15,74843003,74843454,TSS,True,47,147
ENSG00000140474.13,chr15,74842074,74843156,TSS,True,121,147
ENSG00000166938.12,chr15,66293391,66293735,TSS,True,51,140
ENSG00000166938.12,chr15,66293601,66294174,TSS,False,103,140
ENSG00000166710.18,chr15,44711414,44711613,TSS,True,74,728
ENSG00000140350.15,chr15,68820697,68820924,TSS,True,19,115
ENSG00000182768.8,chr15,90265669,90266398,TSS,True,54,418
ENSG00000140400.16,chr15,75356380,75356605,3AS,False,22,100
ENSG00000140400.16,chr15,75368482,75368783,TSS,False,27,103
ENSG00000114062.19,chr15,25405502,25409087,ES,False,83,116
ENSG00000114062.19,chr15,25405502,25438488,ES,False,125,248
ENSG00000182774.12,chr15,82540425,82540460,TSS,True,21,205
ENSG00000179010.14,chr4,6640708,6640827,IR,False,40,174
ENSG00000179010.14,chr4,6640655,6640708,TSS,False,138,178
ENSG00000179010.14,chr4,6640682,6641258,TSS,True,44,178
ENSG00000109390.11,chr4,139300601,139302521,TSS,True,173,247
ENSG00000109390.11,chr4,139295731,139295834,TSS,False,81,247
ENSG00000226950.6,chr4,52712433,52712527,TSS,True,72,186
ENSG00000151726.13,chr4,184803546,184805526,5AS,True,205,262
ENSG00000151726.13,chr4,184825915,184826101,TSS,True,365,656
ENSG00000151726.13,chr4,184805526,184805712,TSS,False,451,656
ENSG00000090316.15,chr4,1289834,1289982,TSS,True,20,173
ENSG00000064042.17,chr4,41685830,41689526,ES,False,100,506
ENSG00000064042.17,chr4,41687917,41689526,5AS,True,292,409
ENSG00000064042.17,chr4,41360561,41360936,TSS,True,244,539
ENSG00000064042.17,chr4,41538063,41538350,TSS,True,422,539
ENSG00000071127.16,chr4,10116650,10116986,TSS,True,57,387
ENSG00000109501.13,chr4,6270014,6277454,3AS,False,68,287
ENSG00000109501.13,chr4,6269831,6270014,TSS,True,163,451
ENSG00000109501.13,chr4,6277294,6277687,TSS,True,374,451
ENSG00000138678.10,chr4,83536001,83536206,TSS,True,132,166
ENSG00000138678.10,chr4,83536057,83536763,TSS,True,45,166
ENSG00000173011.11,chr4,7043235,7043849,TSS,True,39,150
ENSG00000059691.11,chr4,151760806,151761013,TSS,True,49,142
ENSG00000059691.11,chr4,151686907,151687335,TSS,False,99,141
ENSG00000132405.18,chr4,6909764,6909951,TSS,False,85,107
ENSG00000132405.18,chr4,6987126,6987349,TSS,False,64,107
ENSG00000132405.18,chr4,6909453,6909505,TSS,True,90,107
ENSG00000132405.18,chr4,6923370,6924111,TSS,True,96,107
ENSG00000087274.16,chr4,2905015,2907742,5AS,False,72,109
ENSG00000087274.16,chr4,2908604,2914883,ES,False,78,110
ENSG00000087274.16,chr4,2926112,2928170,ES,False,92,115
ENSG00000087274.16,chr4,2843837,2844024,TSS,True,97,194
ENSG00000065882.15,chr4,38049859,38051898,5AS,True,23,108
ENSG00000065882.15,chr4,38049898,38054198,ES,False,23,114
ENSG00000065882.15,chr4,37890618,37891348,TSS,True,120,171
ENSG00000065882.15,chr4,37977291,37977529,TSS,False,98,161
ENSG00000065882.15,chr4,38014506,38014973,TSS,False,130,160
ENSG00000145349.16,chr4,113500511,113509637,ME,False,165,495
ENSG00000145349.16,chr4,113509672,113513327,3AS,False,67,567
ENSG00000109686.17,chr4,151144050,151147921,ES,False,210,238
ENSG00000109686.17,chr4,151175674,151176533,5AS,False,184,208
ENSG00000109686.17,chr4,151179397,151187422,ES,False,141,184
ENSG00000109686.17,chr4,151179397,151226046,ES,True,25,206
ENSG00000109686.17,chr4,151325240,151325870,TSS,False,45,248
ENSG00000129116.18,chr4,168891057,168898492,ME,True,15,137
ENSG00000129116.18,chr4,168894677,168898492,ES,False,123,855
ENSG00000129116.18,chr4,168831990,168832171,TSS,True,372,967
ENSG00000129116.18,chr4,168877717,168878394,TSS,True,717,967
ENSG00000109475.16,chr4,108620535,108620600,TSS,False,107,431
ENSG00000109475.16,chr4,108620576,108622024,TSS,True,364,431
ENSG00000163110.14,chr4,94451851,94451995,TSS,True,112,819
ENSG00000163110.14,chr4,94663977,94668223,PAS,True,606,786
ENSG00000163110.14,chr4,94586988,94588564,PAS,True,193,769
ENSG00000145244.11,chr4,47678054,47683730,ES,False,16,121
ENSG00000145244.11,chr4,47593998,47595903,PAS,True,45,139
ENSG00000145244.11,chr4,47642687,47643256,PAS,True,112,132
ENSG00000145244.11,chr4,47661284,47661856,PAS,True,110,130
ENSG00000145244.11,chr4,47837886,47838223,TSS,True,26,141
ENSG00000170801.9,chr4,8305970,8307102,PAS,False,64,496
ENSG00000109332.19,chr4,102797460,102799406,ES,False,268,383
ENSG00000109332.19,chr4,102827426,102827835,TSS,True,219,387
ENSG00000109332.19,chr4,102826484,102827192,TSS,True,247,387
ENSG00000154553.14,chr4,185506652,185523361,ME,False,69,104
ENSG00000154553.14,chr4,185500659,185502483,PAS,True,16,148
ENSG00000154553.14,chr4,185535341,185535526,TSS,True,33,155
ENSG00000109189.12,chr4,52659114,52659323,TSS,True,19,135
ENSG00000109171.14,chr4,48383784,48420124,ES,False,15,103
ENSG00000109171.14,chr4,48341419,48342128,TSS,False,13,112
ENSG00000151729.10,chr4,185145250,185145762,IR,True,30,226
ENSG00000151729.10,chr4,185145899,185146554,IR,True,110,291
ENSG00000205678.7,chr4,64275197,64277051,PAS,False,358,408
ENSG00000205678.7,chr4,64277688,64280199,PAS,True,56,397
ENSG00000175920.17,chr4,3463429,3463505,IR,True,123,142
ENSG00000175920.17,chr4,3476531,3485538,5AS,False,15,146
ENSG00000175920.17,chr4,3461743,3463429,TSS,False,52,176
ENSG00000175920.17,chr4,3463335,3463551,TSS,True,157,176
ENSG00000175920.17,chr4,3492758,3494484,PAS,True,31,160
ENSG00000175920.17,chr4,3500691,3501540,PAS,False,137,173
ENSG00000047315.15,chr4,56978830,56979004,TSS,True,25,103
ENSG00000169116.11,chr4,74933027,74933370,TSS,True,32,194
ENSG00000168936.10,chr4,1717675,1718151,IR,True,116,141
ENSG00000168936.10,chr4,1718626,1720632,5AS,True,95,107
ENSG00000168936.10,chr4,1720632,1721320,TSS,True,73,167
ENSG00000168936.10,chr4,1718151,1718605,TSS,False,144,167
ENSG00000172403.10,chr4,118888842,118889141,TSS,True,85,199
ENSG00000123933.16,chr4,2261916,2262128,TSS,True,39,182
ENSG00000164107.8,chr4,173528734,173529199,TSS,True,15,103
ENSG00000138668.18,chr4,82355401,82356795,ES,False,76,134
ENSG00000138668.18,chr4,82359639,82373445,ES,False,26,136
ENSG00000138663.8,chr4,83068522,83075296,ES,False,113,127
ENSG00000138674.16,chr4,82829058,82842184,5AS,False,80,126
ENSG00000138674.16,chr4,82829058,82844385,ES,False,24,146
ENSG00000138674.16,chr4,82857764,82863317,ES,False,30,143
ENSG00000138674.16,chr4,82881937,82891087,3AS,False,23,132
ENSG00000138674.16,chr4,82891087,82891255,TSS,False,22,154
ENSG00000163644.14,chr4,88261026,88262726,PAS,True,36,249
ENSG00000071205.11,chr4,147731839,147732455,TSS,False,25,100
ENSG00000132463.13,chr4,70839470,70839959,TSS,False,61,320
ENSG00000145362.17,chr4,112705233,112706218,TSS,True,125,145
ENSG00000159692.15,chr4,1212423,1212912,3AS,False,364,561
ENSG00000159692.15,chr4,1238337,1248915,ES,False,91,473
ENSG00000159692.15,chr4,1211432,1212426,PAS,True,366,563
ENSG00000159692.15,chr4,1211429,1212423,PAS,True,199,563
ENSG00000159692.15,chr4,1248915,1249467,TSS,True,98,572
ENSG00000154556.18,chr4,185635411,185646667,ME,False,176,208
ENSG00000154556.18,chr4,185635411,185646667,ME,False,175,208
ENSG00000154556.18,chr4,185635411,185638876,ES,True,199,368
ENSG00000154556.18,chr4,185635411,185646667,ES,False,64,398
ENSG00000154556.18,chr4,185638162,185646667,ES,True,33,160
ENSG00000154556.18,chr4,185662242,185676996,ES,True,116,155
ENSG00000154556.18,chr4,185662242,185678422,ES,False,163,311
ENSG00000154556.18,chr4,185678478,185678795,3AS,False,190,312
ENSG00000154556.18,chr4,185678822,185775226,ES,False,194,268
ENSG00000154556.18,chr4,185678822,185775230,5AS,True,31,299
ENSG00000154556.18,chr4,185589678,185589785,TSS,True,629,907
ENSG00000154556.18,chr4,185811663,185812516,TSS,True,662,945
ENSG00000173801.16,chr17,41755432,41755729,IR,False,253,372
ENSG00000173801.16,chr17,41771862,41786587,5AS,False,130,152
ENSG00000173801.16,chr17,41754603,41755432,PAS,False,120,382
ENSG00000173801.16,chr17,41754606,41755895,PAS,True,262,381
ENSG00000173801.16,chr17,41786587,41786737,TSS,True,256,395
ENSG00000173801.16,chr17,41769417,41769683,TSS,True,222,395
ENSG00000196704.11,chr17,68248086,68248639,IR,False,26,128
ENSG00000196704.11,chr17,68248023,68248705,TSS,True,53,157
ENSG00000196704.11,chr17,68248015,68248086,TSS,False,123,157
ENSG00000169718.17,chr17,82058408,82058780,3AS,False,27,212
ENSG00000169718.17,chr17,82058416,82058780,IR,False,183,240
ENSG00000188554.13,chr17,43190776,43193093,ES,True,19,137
ENSG00000188554.13,chr17,43171179,43171302,TSS,True,54,161
ENSG00000243678.11,chr17,51163643,51166956,TSS,True,79,108
ENSG00000243678.11,chr17,51166265,51166497,TSS,True,31,108
ENSG00000070495.14,chr17,76718425,76718860,PAS,True,75,110
ENSG00000070495.14,chr17,76712836,76716722,PAS,False,42,112
ENSG00000070495.14,chr17,76726346,76726694,TSS,True,33,120
ENSG00000070495.14,chr17,76725466,76726612,TSS,True,107,120
ENSG00000108312.14,chr17,44212006,44212818,ES,False,101,134
ENSG00000108312.14,chr17,44220739,44221037,TSS,True,125,164
ENSG00000108312.14,chr17,44219444,44219904,TSS,True,108,164
ENSG00000182473.21,chr17,76089320,76091142,ES,False,117,134
ENSG00000182473.21,chr17,76089320,76094413,ES,False,37,170
ENSG00000182473.21,chr17,76103632,76103791,TSS,True,168,337
ENSG00000219200.11,chr17,7012757,7013665,5AS,False,12,114
ENSG00000219200.11,chr17,7012575,7012761,TSS,True,16,118
ENSG00000219200.11,chr17,7012622,7012757,TSS,True,106,118
ENSG00000173991.5,chr17,39665345,39665469,TSS,True,912,3857
ENSG00000108671.10,chr17,32480631,32480752,IR,False,105,155
ENSG00000108671.10,chr17,32480752,32483319,PAS,True,52,157
ENSG00000108671.10,chr17,32480488,32483319,PAS,True,107,157
ENSG00000167543.15,chr17,29568613,29568830,TSS,True,40,192
ENSG00000157637.12,chr17,81247061,81251492,ES,False,53,262
ENSG00000157637.12,chr17,81294822,81295503,TSS,True,92,339
ENSG00000167085.11,chr17,49414834,49414901,TSS,False,27,206
ENSG00000198336.9,chr17,47209027,47209557,TSS,True,54,315
ENSG00000185359.12,chr17,81683960,81684103,TSS,True,57,194
ENSG00000141562.17,chr17,82458191,82458830,TSS,True,28,133
ENSG00000129250.11,chr17,4997673,4998156,TSS,True,498,1915
ENSG00000070540.12,chr17,68421279,68421820,PAS,True,24,201
ENSG00000167881.14,chr17,76072307,76072517,TSS,True,15,134
ENSG00000167549.18,chr17,29615854,29615944,3AS,False,242,297
ENSG00000167549.18,chr17,29621423,29622687,3AS,False,41,243
ENSG00000167549.18,chr17,29614756,29615854,PAS,True,56,298
ENSG00000167549.18,chr17,29614756,29615857,PAS,True,243,298
ENSG00000167549.18,chr17,29622687,29622921,TSS,True,86,330
ENSG00000109107.13,chr17,28576800,28576922,TSS,True,36,209
ENSG00000141279.15,chr17,47531037,47531555,TSS,True,94,187
ENSG00000141279.15,chr17,47612481,47612602,TSS,True,113,186
ENSG00000159111.12,chr17,47828500,47828675,TSS,True,78,104
ENSG00000159111.12,chr17,47831459,47831542,TSS,True,33,104
ENSG00000108387.14,chr17,58526313,58526931,5AS,False,16,113
ENSG00000108387.14,chr17,58531960,58532087,TSS,True,26,147
ENSG00000132522.15,chr17,7313721,7313905,IR,False,132,155
ENSG00000132522.15,chr17,7315330,7316258,TSS,False,65,161
ENSG00000132522.15,chr17,7314958,7315365,TSS,True,114,161
ENSG00000141367.11,chr17,59685808,59690635,ES,False,29,139
ENSG00000141367.11,chr17,59619349,59620173,TSS,True,22,145
ENSG00000030582.17,chr17,44345096,44345334,TSS,True,177,527
ENSG00000030582.17,chr17,44349658,44349751,TSS,True,454,524
ENSG00000108946.14,chr17,68511720,68512142,TSS,True,912,1372
ENSG00000108946.14,chr17,68512399,68512548,TSS,True,653,1372
ENSG00000196535.16,chr17,29079726,29080814,TSS,True,112,172
ENSG00000136478.7,chr17,64212573,64214243,TSS,False,59,103
ENSG00000136478.7,chr17,64263167,64263291,TSS,True,59,103
ENSG00000184009.11,chr17,81512733,81512855,TSS,True,76,553
ENSG00000278311.4,chr17,36544905,36545097,TSS,True,40,105
ENSG00000278311.4,chr17,36545485,36545817,TSS,True,72,105
ENSG00000278311.4,chr17,36586049,36586175,PAS,True,92,103
ENSG00000278311.4,chr17,36589207,36589848,PAS,True,15,103
ENSG00000108861.8,chr17,43778799,43779000,TSS,True,66,554
ENSG00000108515.17,chr17,4951182,4951827,5AS,False,1190,1447
ENSG00000108515.17,chr17,4949590,4951224,TSS,True,1360,1605
ENSG00000108515.17,chr17,4949563,4951182,TSS,True,412,1605
ENSG00000168256.17,chr17,42020051,42020204,TSS,True,37,185
ENSG00000108679.12,chr17,78979823,78979962,TSS,True,200,1073
ENSG00000159842.15,chr17,1031597,1031854,TSS,True,216,264
ENSG00000168610.14,chr17,42316851,42317181,3AS,False,15,107
ENSG00000168610.14,chr17,42317224,42322284,5AS,False,20,106
ENSG00000168610.14,chr17,42388278,42388586,TSS,True,35,121
ENSG00000132386.10,chr17,1761892,1762113,TSS,False,28,126
ENSG00000132386.10,chr17,1769750,1770050,TSS,True,112,126
ENSG00000173918.14,chr17,79024068,79024494,TSS,True,86,207
ENSG00000173918.14,chr17,79022756,79023088,TSS,True,185,207
ENSG00000087111.20,chr17,28571188,28571462,IR,False,87,108
ENSG00000087111.20,chr17,28571462,28571566,TSS,True,35,122
ENSG00000087111.20,chr17,28571048,28571566,TSS,True,101,122
ENSG00000169738.7,chr17,82037547,82037630,IR,False,102,120
ENSG00000169738.7,chr17,82036858,82037736,TSS,True,132,180
ENSG00000169738.7,chr17,82037630,82037706,TSS,True,76,180
ENSG00000159199.13,chr17,48892759,48892840,TSS,False,230,427
ENSG00000159199.13,chr17,48892835,48892910,TSS,False,248,427
ENSG00000082641.15,chr17,48051628,48056418,3AS,False,30,241
ENSG00000082641.15,chr17,48056598,48057343,ES,False,175,258
ENSG00000082641.15,chr17,48048248,48048462,TSS,True,435,501
ENSG00000082641.15,chr17,48048761,48048864,TSS,True,386,501
ENSG00000082641.15,chr17,48049277,48051628,TSS,True,437,500
ENSG00000132361.16,chr17,2694122,2694290,TSS,False,189,264
ENSG00000132361.16,chr17,2697895,2698568,TSS,True,227,264
ENSG00000108344.14,chr17,39980768,39981190,TSS,True,25,157
ENSG00000091640.7,chr17,4967719,4968723,TSS,True,17,126
ENSG00000182534.13,chr17,76680879,76685071,ES,False,1000,1270
ENSG00000161714.11,chr17,45132247,45132560,TSS,True,60,225
ENSG00000136444.9,chr17,50478771,50479019,TSS,True,31,139
ENSG00000277972.1,chr17,38730406,38730759,IR,False,107,122
ENSG00000277972.1,chr17,38730324,38730406,TSS,False,34,141
ENSG00000277972.1,chr17,38730355,38730795,TSS,True,126,141
ENSG00000167705.11,chr17,1646619,1647834,ES,False,38,260
ENSG00000167705.11,chr17,1649576,1649882,TSS,False,29,263
ENSG00000108788.11,chr17,42567166,42567618,5AS,False,178,211
ENSG00000108788.11,chr17,42567040,42567166,TSS,True,50,228
ENSG00000108788.11,chr17,42567087,42567328,TSS,True,193,228
ENSG00000133030.20,chr17,17142765,17146035,ES,False,107,286
ENSG00000133030.20,chr17,17174075,17176425,ES,False,72,441
ENSG00000133030.20,chr17,17042427,17042971,TSS,True,239,453
ENSG00000133030.20,chr17,17158428,17159002,TSS,True,379,452
ENSG00000087191.12,chr17,63827380,63827514,TSS,True,20,184
ENSG00000141736.13,chr17,39699921,39700311,TSS,True,55,137
ENSG00000141736.13,chr17,39727368,39727547,TSS,True,118,137
ENSG00000129245.11,chr17,7614451,7614927,TSS,True,69,470
ENSG00000072778.19,chr17,7220197,7220603,3AS,False,87,102
ENSG00000072778.19,chr17,7219853,7220046,TSS,True,917,3472
ENSG00000180891.12,chr17,57955224,57955845,TSS,True,56,121
ENSG00000180891.12,chr17,57885228,57885880,TSS,True,108,121
ENSG00000179604.9,chr17,73311892,73312008,TSS,True,37,126
ENSG00000108828.15,chr17,43021935,43022417,TSS,True,14,115
ENSG00000072134.15,chr17,19312144,19313122,3AS,False,44,119
ENSG00000072134.15,chr17,19237331,19237531,TSS,True,34,145
ENSG00000108840.15,chr17,44110800,44117493,3AS,False,93,184
ENSG00000108840.15,chr17,44123503,44124047,TSS,True,247,387
ENSG00000108840.15,chr17,44110728,44111295,TSS,True,282,387
ENSG00000177469.12,chr17,42422626,42423258,TSS,False,389,630
ENSG00000225663.7,chr17,81822907,81823208,IR,False,31,122
ENSG00000225663.7,chr17,81822412,81823311,PAS,True,34,123
ENSG00000225663.7,chr17,81822416,81822907,PAS,True,94,126
ENSG00000225663.7,chr17,81833237,81833309,TSS,True,19,126
ENSG00000175061.17,chr17,16438983,16439060,TSS,True,17,121
ENSG00000175061.17,chr17,16438984,16439414,TSS,True,107,121
ENSG00000141540.10,chr17,74213493,74213716,TSS,False,28,101
ENSG00000197879.16,chr17,1491599,1491883,TSS,True,225,319
ENSG00000197879.16,chr17,1485693,1486131,TSS,True,214,319
ENSG00000006125.17,chr17,35587263,35587428,TSS,True,19,128
ENSG00000181856.14,chr17,7281644,7281967,TSS,True,15,120
ENSG00000181856.14,chr17,7286425,7288063,PAS,True,13,110
ENSG00000108592.16,chr17,63826835,63827065,TSS,True,76,113
ENSG00000108592.16,chr17,63827051,63827671,TSS,True,49,113
ENSG00000182446.13,chr17,81636915,81637112,TSS,True,72,194
ENSG00000177731.15,chr17,18251813,18251998,3AS,False,336,611
ENSG00000177731.15,chr17,18258627,18258774,TSS,True,133,668
ENSG00000124422.11,chr17,21042664,21043082,TSS,False,82,267
ENSG00000142507.9,chr17,4796133,4796296,TSS,True,157,399
ENSG00000174282.11,chr17,7479455,7479669,TSS,False,97,133
ENSG00000174282.11,chr17,7465710,7466631,TSS,True,109,133
ENSG00000132471.11,chr17,75849603,75849740,TSS,True,258,294
ENSG00000132471.11,chr17,75855238,75855369,TSS,True,142,294
ENSG00000108823.15,chr17,50168572,50170639,ES,False,61,163
ENSG00000108823.15,chr17,50165995,50166077,TSS,True,27,184
ENSG00000034152.18,chr17,21284650,21284969,TSS,True,15,111
ENSG00000172809.12,chr17,74203710,74203917,5AS,False,39,201
ENSG00000172809.12,chr17,74203674,74203710,TSS,False,172,211
ENSG00000172809.12,chr17,74203671,74203745,TSS,True,49,211
ENSG00000131469.14,chr17,42998395,42998471,TSS,False,68,221
ENSG00000131469.14,chr17,42998448,42998831,TSS,False,182,221
ENSG00000131469.14,chr17,43002754,43002783,TSS,True,194,221
ENSG00000141161.11,chr17,35147910,35148263,3AS,False,601,745
ENSG00000141161.11,chr17,35168361,35171321,ES,False,83,770
ENSG00000141161.11,chr17,35147800,35147910,TSS,True,96,842
ENSG00000108953.16,chr17,1345499,1354210,ES,False,280,481
ENSG00000109079.9,chr17,28335711,28335856,TSS,True,73,121
ENSG00000109079.9,chr17,28340306,28340478,TSS,True,82,121
ENSG00000108528.13,chr17,4939815,4940068,TSS,True,119,682
ENSG00000166482.11,chr17,19387149,19387224,TSS,False,34,134
ENSG00000166482.11,chr17,19385357,19387176,TSS,True,114,134
ENSG00000126581.12,chr17,42823879,42824154,5AS,False,162,259
ENSG00000126581.12,chr17,42824132,42824301,TSS,True,163,260
ENSG00000126581.12,chr17,42824154,42824315,TSS,True,98,260
ENSG00000171298.12,chr17,80101625,80104554,ES,False,66,108
ENSG00000171298.12,chr17,80101141,80101625,TSS,True,99,208
ENSG00000171298.12,chr17,80101553,80105132,TSS,True,172,207
ENSG00000121067.17,chr17,49677932,49678203,TSS,True,26,120
ENSG00000166685.11,chr17,73207256,73208313,ES,False,51,137
ENSG00000141552.17,chr17,81891833,81893551,5AS,False,57,130
ENSG00000141552.17,chr17,81891833,81894466,5AS,False,36,139
ENSG00000141552.17,chr17,81891657,81891833,TSS,True,105,198
ENSG00000141552.17,chr17,81891731,81891841,TSS,True,102,198
ENSG00000013306.15,chr17,44322528,44322807,3AS,False,121,144
ENSG00000013306.15,chr17,44324710,44326602,TSS,False,20,155
ENSG00000109099.14,chr17,15262428,15262555,TSS,True,118,220
ENSG00000109099.14,chr17,15265153,15265326,TSS,True,117,220
ENSG00000006282.20,chr17,50547285,50547719,3AS,False,89,182
ENSG00000006282.20,chr17,50547285,50548282,ES,False,69,249
ENSG00000121057.12,chr17,57085170,57085398,TSS,False,157,818
ENSG00000121057.12,chr17,57105439,57107178,TSS,True,728,817
ENSG00000169727.12,chr17,82054049,82054509,3AS,False,220,262
ENSG00000169727.12,chr17,82054975,82055164,3AS,False,50,266
ENSG00000169727.12,chr17,82051518,82051964,TSS,False,45,272
