gene,chr,start,end,splice_type,novel,ovary_ENCFF984RMR_in_cov,ovary_ENCFF984RMR_total_cov
ENSG00000140416.20,chr15,63060939,63062214,ME,False,434,641
ENSG00000140416.20,chr15,63061273,63062214,ES,False,209,235
ENSG00000140416.20,chr15,63042137,63042943,TSS,True,192,702
ENSG00000140416.20,chr15,63048405,63048707,TSS,True,567,701
ENSG00000092445.11,chr15,41558517,41559381,TSS,True,160,769
ENSG00000140575.12,chr15,90388211,90388396,TSS,True,18,127
ENSG00000273749.4,chr15,22980286,22980440,TSS,True,51,209
ENSG00000128928.8,chr15,40413087,40415400,ES,False,14,112
ENSG00000128928.8,chr15,40405758,40405971,TSS,False,19,130
ENSG00000128928.8,chr15,40418129,40421308,PAS,True,38,121
ENSG00000128928.8,chr15,40435416,40435951,PAS,True,97,130
ENSG00000103811.16,chr15,78944890,78945105,TSS,True,19,149
ENSG00000182175.14,chr15,93072915,93073180,TSS,True,75,111
ENSG00000182175.14,chr15,93051992,93052091,TSS,True,64,111
ENSG00000140577.15,chr15,90614488,90617885,3AS,True,18,122
ENSG00000140577.15,chr15,90641199,90641934,3AS,True,47,141
ENSG00000140577.15,chr15,90529477,90530203,TSS,True,44,168
ENSG00000140577.15,chr15,90641931,90645345,PAS,True,52,146
ENSG00000140577.15,chr15,90641934,90645344,PAS,False,99,146
ENSG00000185033.14,chr15,90184896,90185081,TSS,True,113,158
ENSG00000185033.14,chr15,90223196,90223740,TSS,True,140,157
ENSG00000185033.14,chr15,90225280,90225397,TSS,False,140,157
ENSG00000167202.11,chr15,77994984,77998355,PAS,True,20,195
ENSG00000167202.11,chr15,78077292,78077732,TSS,True,92,245
ENSG00000103710.10,chr15,65059418,65067732,ES,False,12,103
ENSG00000128739.22,chr15,24954852,24955062,TSS,True,14,129
ENSG00000140497.16,chr15,74873198,74873392,TSS,True,13,100
ENSG00000137801.10,chr15,39581076,39581228,TSS,True,115,159
ENSG00000137801.10,chr15,39589784,39590023,TSS,True,99,159
ENSG00000129009.12,chr15,74173814,74174019,TSS,False,121,203
ENSG00000129009.12,chr15,74174554,74174653,TSS,False,159,203
ENSG00000090487.10,chr15,64989664,64989951,TSS,True,16,142
ENSG00000185787.14,chr15,78872781,78873057,TSS,True,32,304
ENSG00000140474.13,chr15,74843003,74843454,TSS,True,29,113
ENSG00000171766.15,chr15,45378384,45378576,TSS,True,20,160
ENSG00000182768.8,chr15,90265669,90266398,TSS,True,25,248
ENSG00000140400.16,chr15,75356380,75356605,3AS,False,20,132
ENSG00000140400.16,chr15,75356685,75356792,IR,False,105,132
ENSG00000140400.16,chr15,75359153,75359327,IR,False,59,118
ENSG00000140400.16,chr15,75359425,75359619,IR,False,68,122
ENSG00000140400.16,chr15,75360211,75360564,IR,False,93,117
ENSG00000140400.16,chr15,75360688,75361045,IR,False,84,118
ENSG00000140400.16,chr15,75368198,75368482,IR,True,68,100
ENSG00000140400.16,chr15,75368482,75368783,TSS,False,71,144
ENSG00000140400.16,chr15,75368072,75368624,TSS,True,109,144
ENSG00000114062.19,chr15,25405502,25438488,ES,False,75,129
ENSG00000114062.19,chr15,25438488,25439115,TSS,True,18,150
ENSG00000140299.11,chr15,59664120,59668891,ES,False,93,110
ENSG00000182774.12,chr15,82540425,82540460,TSS,True,163,924
ENSG00000185551.14,chr15,96330699,96332547,TSS,False,220,433
ENSG00000185551.14,chr15,96334073,96334603,TSS,True,323,433
ENSG00000179010.14,chr4,6640708,6640827,IR,False,47,207
ENSG00000179010.14,chr4,6640655,6640708,TSS,False,177,224
ENSG00000179010.14,chr4,6640682,6641258,TSS,True,64,224
ENSG00000226950.6,chr4,52712433,52712527,TSS,True,115,210
ENSG00000152795.17,chr4,82424883,82426036,IR,False,538,608
ENSG00000152795.17,chr4,82422746,82424883,PAS,True,77,638
ENSG00000152795.17,chr4,82423203,82426129,PAS,True,565,632
ENSG00000090316.15,chr4,1289834,1289982,TSS,True,34,171
ENSG00000071127.16,chr4,10116650,10116986,TSS,True,105,633
ENSG00000109736.14,chr4,2930953,2931060,IR,False,122,161
ENSG00000109736.14,chr4,2931465,2931554,IR,False,131,146
ENSG00000109736.14,chr4,2931465,2931824,ES,False,14,128
ENSG00000109736.14,chr4,2931663,2931824,IR,False,114,145
ENSG00000109736.14,chr4,2931936,2932044,IR,False,135,152
ENSG00000109736.14,chr4,2932409,2932599,3AS,False,24,136
ENSG00000109736.14,chr4,2932758,2933105,IR,False,100,130
ENSG00000109736.14,chr4,2929927,2930953,PAS,True,40,162
ENSG00000109736.14,chr4,2929923,2931150,PAS,False,135,162
ENSG00000109736.14,chr4,2933752,2934511,TSS,True,138,165
ENSG00000109736.14,chr4,2934768,2934880,TSS,True,58,165
ENSG00000109501.13,chr4,6270014,6277454,3AS,False,77,412
ENSG00000109501.13,chr4,6269831,6270014,TSS,True,196,609
ENSG00000109501.13,chr4,6277294,6277687,TSS,True,545,608
ENSG00000159674.11,chr4,1167656,1170401,IR,True,148,167
ENSG00000159674.11,chr4,1171486,1171851,IR,True,140,158
ENSG00000159674.11,chr4,1166929,1167656,PAS,True,24,172
ENSG00000159674.11,chr4,1166934,1170576,PAS,True,153,172
ENSG00000159674.11,chr4,1172543,1172866,TSS,True,90,203
ENSG00000159674.11,chr4,1171851,1172094,TSS,True,178,203
ENSG00000159674.11,chr4,1171262,1172267,TSS,True,180,203
ENSG00000129187.14,chr4,182917287,182917475,TSS,True,41,104
ENSG00000129187.14,chr4,182917310,182917565,TSS,True,85,104
ENSG00000129187.14,chr4,182916672,182917341,TSS,True,89,104
ENSG00000173011.11,chr4,7043235,7043849,TSS,True,30,131
ENSG00000163682.16,chr4,39458440,39458890,3AS,False,183,214
ENSG00000163682.16,chr4,39458890,39458946,TSS,True,24,238
ENSG00000087274.16,chr4,2905015,2907742,5AS,False,120,140
ENSG00000087274.16,chr4,2843837,2844024,TSS,True,160,285
ENSG00000109610.5,chr4,24795572,24795651,TSS,False,13,123
ENSG00000109606.12,chr4,24584322,24584621,TSS,True,16,126
ENSG00000109686.17,chr4,151144050,151147921,ES,False,123,151
ENSG00000109686.17,chr4,151325240,151325870,TSS,False,82,172
ENSG00000109686.17,chr4,151227759,151227960,TSS,True,150,172
ENSG00000109686.17,chr4,151226167,151227761,TSS,True,150,172
ENSG00000129116.18,chr4,168832171,168890921,ES,False,39,310
ENSG00000129116.18,chr4,168831990,168832171,TSS,True,135,447
ENSG00000129116.18,chr4,168877717,168878394,TSS,True,345,446
ENSG00000109475.16,chr4,108620535,108620600,TSS,False,593,2256
ENSG00000109475.16,chr4,108620576,108622024,TSS,True,1902,2256
ENSG00000134851.12,chr4,55425375,55426176,PAS,True,18,143
ENSG00000178950.16,chr4,866501,866955,3AS,False,36,134
ENSG00000178950.16,chr4,882696,883176,TSS,True,131,151
ENSG00000178950.16,chr4,932042,932415,TSS,True,73,152
ENSG00000185049.14,chr4,2008749,2009400,TSS,True,17,128
ENSG00000170801.9,chr4,8269723,8270353,TSS,True,24,185
ENSG00000170801.9,chr4,8295694,8296517,PAS,False,133,168
ENSG00000170801.9,chr4,8305970,8307102,PAS,False,46,169
ENSG00000109332.19,chr4,102827426,102827835,TSS,True,188,357
ENSG00000109332.19,chr4,102826484,102827192,TSS,True,231,357
ENSG00000109332.19,chr4,102827591,102827920,TSS,True,321,357
ENSG00000168884.14,chr4,2744506,2744696,IR,True,87,103
ENSG00000168884.14,chr4,2756013,2756396,TSS,False,15,119
ENSG00000174780.16,chr4,56501683,56503681,PAS,True,15,100
ENSG00000168785.7,chr4,98482175,98507677,ES,True,30,169
ENSG00000138757.14,chr4,75648741,75655065,ES,False,108,121
ENSG00000138757.14,chr4,75673207,75673440,TSS,True,27,124
ENSG00000138757.14,chr4,75724275,75725315,TSS,True,112,125
ENSG00000109625.18,chr4,8592592,8592921,TSS,True,47,144
ENSG00000109625.18,chr4,8595854,8601497,TSS,True,127,144
ENSG00000269893.6,chr4,118278792,118279388,5AS,False,68,112
ENSG00000269893.6,chr4,118278757,118278792,TSS,True,66,137
ENSG00000269893.6,chr4,118278757,118279137,TSS,True,93,137
ENSG00000168936.10,chr4,1717428,1717515,IR,True,128,144
ENSG00000168936.10,chr4,1717428,1718151,ES,False,24,142
ENSG00000168936.10,chr4,1717675,1718151,IR,True,120,144
ENSG00000168936.10,chr4,1715906,1717428,PAS,True,18,170
ENSG00000168936.10,chr4,1715952,1718626,PAS,False,111,126
ENSG00000168936.10,chr4,1720632,1721320,TSS,True,81,183
ENSG00000168936.10,chr4,1718151,1718605,TSS,False,142,182
ENSG00000123933.16,chr4,2261916,2262128,TSS,True,43,199
ENSG00000134853.11,chr4,54229084,54229415,TSS,True,262,583
ENSG00000138668.18,chr4,82355401,82356795,ES,False,245,397
ENSG00000138668.18,chr4,82359639,82373445,ES,False,101,398
ENSG00000138674.16,chr4,82829058,82842184,5AS,False,72,242
ENSG00000138674.16,chr4,82829058,82844385,ES,False,216,454
ENSG00000138674.16,chr4,82857764,82863317,ES,False,137,449
ENSG00000138674.16,chr4,82881937,82891087,3AS,False,96,418
ENSG00000138674.16,chr4,82891087,82891255,TSS,False,59,479
ENSG00000164125.15,chr4,158170465,158172988,TSS,True,101,196
ENSG00000164125.15,chr4,158172338,158172706,TSS,False,148,196
ENSG00000164125.15,chr4,158172867,158173026,TSS,True,160,196
ENSG00000168824.14,chr4,4386535,4387173,TSS,True,55,145
ENSG00000168824.14,chr4,4386371,4386643,TSS,True,120,145
ENSG00000138760.9,chr4,76213426,76213926,TSS,True,15,124
ENSG00000109320.11,chr4,102529914,102533847,3AS,False,41,100
ENSG00000109320.11,chr4,102500924,102501788,TSS,True,14,122
ENSG00000159692.15,chr4,1212423,1212912,3AS,False,362,560
ENSG00000159692.15,chr4,1238337,1248915,ES,False,120,445
ENSG00000159692.15,chr4,1211432,1212426,PAS,True,364,563
ENSG00000159692.15,chr4,1211429,1212423,PAS,True,201,563
ENSG00000159692.15,chr4,1248915,1249467,TSS,True,116,573
ENSG00000169733.11,chr17,82049842,82049917,IR,False,86,126
ENSG00000169733.11,chr17,82050006,82050401,IR,False,79,113
ENSG00000169733.11,chr17,82050555,82050661,IR,False,91,109
ENSG00000169733.11,chr17,82050764,82051293,IR,False,93,105
ENSG00000169733.11,chr17,82051499,82051877,TSS,True,34,133
ENSG00000141027.20,chr17,16029156,16032483,PAS,True,101,136
ENSG00000141027.20,chr17,16215361,16215591,TSS,True,42,136
ENSG00000161513.11,chr17,74872865,74873039,TSS,True,28,104
ENSG00000035862.12,chr17,78924958,78925369,TSS,False,142,160
ENSG00000169718.17,chr17,82058408,82058780,3AS,False,27,170
ENSG00000169718.17,chr17,82058408,82058780,IR,False,27,200
ENSG00000169718.17,chr17,82058416,82058780,IR,False,141,314
ENSG00000169718.17,chr17,82058818,82059947,IR,False,304,338
ENSG00000188554.13,chr17,43190776,43193093,ES,True,13,114
ENSG00000188554.13,chr17,43171179,43171302,TSS,True,44,137
ENSG00000243678.11,chr17,51163643,51166956,TSS,True,225,255
ENSG00000243678.11,chr17,51166265,51166497,TSS,True,42,255
ENSG00000108312.14,chr17,44212006,44212818,ES,False,79,116
ENSG00000108312.14,chr17,44220739,44221037,TSS,True,112,165
ENSG00000108312.14,chr17,44219444,44219904,TSS,True,133,165
ENSG00000108312.14,chr17,44211038,44211332,TSS,True,147,164
ENSG00000204316.12,chr17,75899674,75900981,IR,True,121,139
ENSG00000204316.12,chr17,75901273,75901711,IR,False,124,141
ENSG00000108821.13,chr17,50201410,50201696,TSS,False,377,1515
ENSG00000182473.21,chr17,76103632,76103791,TSS,True,221,430
ENSG00000219200.11,chr17,7012757,7013665,5AS,False,17,103
ENSG00000219200.11,chr17,7012575,7012761,TSS,True,25,111
ENSG00000219200.11,chr17,7012622,7012757,TSS,True,94,111
ENSG00000185624.14,chr17,81860326,81860636,TSS,True,138,1250
ENSG00000008838.19,chr17,40054360,40054708,TSS,True,38,104
ENSG00000108671.10,chr17,32480631,32480752,IR,False,114,128
ENSG00000108671.10,chr17,32444460,32444614,TSS,True,14,133
ENSG00000108671.10,chr17,32480752,32483319,PAS,True,15,129
ENSG00000108671.10,chr17,32480488,32483319,PAS,True,114,128
ENSG00000126351.12,chr17,40062867,40063092,TSS,True,40,115
ENSG00000126351.12,chr17,40093019,40093865,PAS,True,45,115
ENSG00000126351.12,chr17,40093136,40093865,PAS,True,95,115
ENSG00000173714.7,chr17,50835617,50836147,TSS,False,26,123
ENSG00000275023.4,chr17,38721961,38722227,TSS,True,91,105
ENSG00000131473.16,chr17,41893174,41897748,ES,False,84,186
ENSG00000131473.16,chr17,41913896,41918879,3AS,False,118,166
ENSG00000131473.16,chr17,41918879,41919084,TSS,True,24,191
ENSG00000004975.11,chr17,7229943,7230057,5AS,False,69,172
ENSG00000167543.15,chr17,29569359,29571856,ES,True,28,183
ENSG00000167543.15,chr17,29568613,29568830,TSS,True,21,209
ENSG00000157637.12,chr17,81294822,81295503,TSS,True,152,535
ENSG00000178927.17,chr17,82449292,82450699,ES,False,95,107
ENSG00000178927.17,chr17,82449292,82450699,5AS,False,95,111
ENSG00000178927.17,chr17,82450699,82450791,TSS,False,76,188
ENSG00000108774.14,chr17,42154892,42155022,TSS,True,65,339
ENSG00000167085.11,chr17,49414834,49414901,TSS,False,17,132
ENSG00000136485.14,chr17,63550459,63550815,TSS,True,96,108
ENSG00000185359.12,chr17,81683960,81684103,TSS,True,96,320
ENSG00000173757.9,chr17,42276247,42276586,TSS,False,115,417
ENSG00000129250.11,chr17,4998156,4999849,ES,False,137,156
ENSG00000129250.11,chr17,4997673,4998156,TSS,True,51,207
ENSG00000132589.15,chr17,28883231,28888944,ME,False,20,133
ENSG00000132589.15,chr17,28883231,28888944,ME,False,20,133
ENSG00000132589.15,chr17,28897525,28897736,TSS,False,24,168
ENSG00000183688.4,chr17,445835,445940,TSS,False,16,122
ENSG00000141279.15,chr17,47531037,47531555,TSS,True,138,279
ENSG00000141279.15,chr17,47612481,47612602,TSS,True,166,276
ENSG00000073584.19,chr17,40647772,40648751,TSS,True,16,125
ENSG00000132522.15,chr17,7313124,7313211,IR,False,152,172
ENSG00000132522.15,chr17,7313721,7313905,IR,False,139,167
ENSG00000132522.15,chr17,7314597,7314958,IR,False,147,164
ENSG00000132522.15,chr17,7315330,7316258,TSS,False,62,175
ENSG00000132522.15,chr17,7314958,7315365,TSS,True,141,175
ENSG00000125458.6,chr17,75131533,75131807,TSS,True,61,135
ENSG00000141367.11,chr17,59685808,59690635,ES,False,160,217
ENSG00000141367.11,chr17,59619349,59620173,TSS,True,28,225
ENSG00000108784.9,chr17,42536655,42537397,IR,True,101,114
ENSG00000108784.9,chr17,42536655,42538338,ES,False,24,127
ENSG00000108784.9,chr17,42538755,42543027,ES,False,29,139
ENSG00000108784.9,chr17,42536215,42536655,TSS,True,25,152
ENSG00000141503.15,chr17,4891422,4891716,TSS,True,104,116
ENSG00000141503.15,chr17,4892146,4892512,TSS,False,97,116
ENSG00000141503.15,chr17,4833035,4833640,TSS,True,90,116
ENSG00000030582.17,chr17,44345096,44345334,TSS,True,189,427
ENSG00000030582.17,chr17,44349658,44349751,TSS,True,347,426
ENSG00000108604.15,chr17,63842458,63843066,TSS,True,22,184
ENSG00000108946.14,chr17,68511720,68512142,TSS,True,680,817
ENSG00000108946.14,chr17,68512399,68512548,TSS,True,218,817
ENSG00000167711.13,chr17,1744843,1745058,TSS,True,75,109
ENSG00000167711.13,chr17,1742818,1742908,TSS,True,95,109
ENSG00000006042.11,chr17,32928237,32931474,ES,False,46,237
ENSG00000010244.18,chr17,32350124,32350326,TSS,True,13,107
ENSG00000109065.11,chr17,74772054,74772217,IR,False,61,119
ENSG00000109065.11,chr17,74772277,74772895,3AS,False,103,127
ENSG00000109065.11,chr17,74772277,74772895,IR,True,103,116
ENSG00000109065.11,chr17,74773039,74773575,IR,False,124,140
ENSG00000109065.11,chr17,74773685,74775621,3AS,False,82,134
ENSG00000109065.11,chr17,74770527,74771858,PAS,True,18,141
ENSG00000167716.18,chr17,1732831,1733526,IR,True,90,104
ENSG00000167716.18,chr17,1724693,1728626,TSS,True,90,126
ENSG00000167716.18,chr17,1730478,1730945,TSS,True,100,122
ENSG00000167716.18,chr17,1730511,1731258,TSS,True,96,122
ENSG00000167716.18,chr17,1732323,1732490,TSS,True,105,122
ENSG00000184009.11,chr17,81512733,81512855,TSS,True,708,5389
ENSG00000278311.4,chr17,36578186,36579244,5AS,True,69,105
ENSG00000278311.4,chr17,36544905,36545097,TSS,True,54,117
ENSG00000278311.4,chr17,36545485,36545817,TSS,True,67,117
ENSG00000278311.4,chr17,36586049,36586175,PAS,True,94,115
ENSG00000278311.4,chr17,36589207,36589848,PAS,True,25,115
ENSG00000108262.15,chr17,29589326,29589705,TSS,True,34,117
ENSG00000068137.14,chr17,42669621,42669942,5AS,False,20,113
ENSG00000068137.14,chr17,42670705,42671002,5AS,False,52,116
ENSG00000068137.14,chr17,42676401,42677065,TSS,True,55,146
ENSG00000068137.14,chr17,42669917,42669956,TSS,True,122,146
ENSG00000141522.11,chr17,81871297,81871406,TSS,True,74,201
ENSG00000108679.12,chr17,78979823,78979962,TSS,True,121,558
ENSG00000168610.14,chr17,42317224,42322284,5AS,False,39,222
ENSG00000168610.14,chr17,42348517,42388278,3AS,False,57,190
ENSG00000168610.14,chr17,42348520,42388278,3AS,False,22,133
ENSG00000168610.14,chr17,42388278,42388586,TSS,True,64,255
ENSG00000132386.10,chr17,1761892,1762113,TSS,False,395,1463
ENSG00000132386.10,chr17,1769750,1770050,TSS,True,1250,1462
ENSG00000087111.20,chr17,28571188,28571462,IR,False,83,105
ENSG00000087111.20,chr17,28571462,28571566,TSS,True,36,120
ENSG00000087111.20,chr17,28571048,28571566,TSS,True,98,120
ENSG00000169738.7,chr17,82036448,82036543,IR,False,103,115
ENSG00000169738.7,chr17,82036643,82036720,IR,False,102,116
ENSG00000169738.7,chr17,82036858,82037736,TSS,True,90,126
ENSG00000169738.7,chr17,82037630,82037706,TSS,True,60,126
ENSG00000082641.15,chr17,48048248,48048462,TSS,True,75,121
ENSG00000002834.17,chr17,38869798,38870258,TSS,True,89,199
ENSG00000108344.14,chr17,39980768,39981190,TSS,True,34,139
ENSG00000182534.13,chr17,76680879,76685071,ES,False,619,690
ENSG00000182534.13,chr17,76679568,76680879,PAS,True,82,779
ENSG00000182534.13,chr17,76675416,76677702,PAS,False,706,787
ENSG00000184557.4,chr17,78359749,78360566,TSS,True,124,567
ENSG00000108465.14,chr17,47971152,47971361,IR,False,136,164
ENSG00000108465.14,chr17,47974448,47975158,IR,False,117,173
ENSG00000108465.14,chr17,47975653,47975868,IR,False,123,173
ENSG00000108465.14,chr17,47971015,47971152,TSS,True,59,195
ENSG00000108465.14,chr17,47971020,47971407,TSS,True,161,195
ENSG00000126561.16,chr17,42287697,42288598,TSS,True,39,153
ENSG00000161714.11,chr17,45132247,45132560,TSS,True,56,199
ENSG00000125691.12,chr17,38853697,38853764,TSS,True,95,292
ENSG00000125691.12,chr17,38852603,38853720,TSS,True,220,292
ENSG00000108848.15,chr17,50752199,50756198,PAS,True,70,105
ENSG00000108848.15,chr17,50750500,50756219,PAS,True,57,102
ENSG00000108848.15,chr17,50750746,50752709,PAS,True,91,102
ENSG00000129219.13,chr17,4818106,4818296,IR,False,99,115
ENSG00000129219.13,chr17,4819549,4821792,5AS,False,13,116
ENSG00000129219.13,chr17,4807073,4807225,TSS,True,18,120
ENSG00000133030.20,chr17,17138075,17142626,5AS,False,93,105
ENSG00000133030.20,chr17,17174075,17176425,ES,False,23,184
ENSG00000133030.20,chr17,17180088,17184822,ES,False,28,182
ENSG00000133030.20,chr17,17042427,17042971,TSS,True,114,199
ENSG00000133030.20,chr17,17158428,17159002,TSS,True,173,197
ENSG00000087191.12,chr17,63827380,63827514,TSS,True,36,207
ENSG00000141736.13,chr17,39699921,39700311,TSS,True,41,126
ENSG00000109113.19,chr17,28715122,28715218,5AS,False,46,280
ENSG00000109113.19,chr17,28717291,28718121,3AS,False,15,102
ENSG00000109113.19,chr17,28717212,28718419,TSS,True,149,320
ENSG00000109113.19,chr17,28718121,28718530,TSS,True,216,320
ENSG00000072778.19,chr17,7222081,7222176,IR,False,191,344
ENSG00000072778.19,chr17,7222302,7222666,IR,True,214,344
ENSG00000072778.19,chr17,7222865,7223132,IR,False,185,371
ENSG00000072778.19,chr17,7219853,7220046,TSS,True,174,444
ENSG00000108950.11,chr17,68543717,68551872,3AS,False,15,147
ENSG00000179604.9,chr17,73311892,73312008,TSS,True,110,333
ENSG00000108349.16,chr17,40169662,40170451,3AS,True,24,101
ENSG00000108349.16,chr17,40140296,40140779,TSS,True,24,112
ENSG00000108349.16,chr17,40170451,40172181,PAS,True,82,106
ENSG00000108349.16,chr17,40170446,40172179,PAS,True,27,106
ENSG00000161547.16,chr17,76734562,76735060,IR,False,22,176
ENSG00000161547.16,chr17,76735158,76736153,ES,False,139,158
ENSG00000161547.16,chr17,76735158,76736153,IR,False,139,155
ENSG00000161547.16,chr17,76734114,76735158,PAS,True,37,177
ENSG00000161547.16,chr17,76734114,76734562,PAS,True,157,179
ENSG00000108828.15,chr17,43021935,43022417,TSS,True,56,536
ENSG00000132475.10,chr17,75779656,75779781,TSS,True,259,1723
ENSG00000108654.14,chr17,64506075,64506340,TSS,True,40,372
ENSG00000108840.15,chr17,44110800,44117493,3AS,False,81,160
ENSG00000108840.15,chr17,44087411,44087698,TSS,True,224,253
ENSG00000108840.15,chr17,44123503,44124047,TSS,True,117,254
ENSG00000177469.12,chr17,42422626,42423258,TSS,False,527,894
ENSG00000108639.7,chr17,78171054,78171738,ES,False,17,161
ENSG00000108639.7,chr17,78168541,78168715,TSS,True,22,189
ENSG00000225663.7,chr17,81822907,81823208,IR,False,34,146
ENSG00000225663.7,chr17,81822412,81823311,PAS,True,38,149
