gene,chr,start,end,splice_type,novel,endothelial_cell_of_umbilical_vein_ENCFF049QIP_in_cov,endothelial_cell_of_umbilical_vein_ENCFF049QIP_total_cov
ENSG00000077380.15,chr2,171687433,171687627,TSS,True,240,413
ENSG00000077380.15,chr2,171687620,171687873,TSS,True,209,413
ENSG00000077380.15,chr2,171747775,171749697,PAS,True,80,407
ENSG00000077380.15,chr2,171690146,171690260,PAS,True,325,383
ENSG00000164736.5,chr8,54457937,54458445,TSS,False,30,192
ENSG00000104231.10,chr8,81715114,81718181,ES,False,32,111
ENSG00000040341.17,chr8,73419988,73421465,PAS,True,74,108
ENSG00000040341.17,chr8,73526820,73527804,PAS,True,89,108
ENSG00000040341.17,chr8,73546118,73552319,PAS,True,64,104
ENSG00000040341.17,chr8,73746782,73746960,TSS,True,13,108
ENSG00000179526.16,chr8,144098994,144099276,ES,False,33,216
ENSG00000179526.16,chr8,144099205,144099276,IR,True,164,183
ENSG00000179526.16,chr8,144103552,144104905,TSS,True,39,265
ENSG00000104738.17,chr8,47960498,47961014,TSS,True,40,151
ENSG00000164754.14,chr8,116874610,116874896,TSS,False,49,162
ENSG00000164754.14,chr8,116866585,116866763,TSS,True,134,162
ENSG00000071894.16,chr8,144409288,144410022,TSS,False,124,162
ENSG00000071894.16,chr8,144409014,144409325,TSS,True,116,162
ENSG00000071894.16,chr8,144401429,144401565,TSS,True,142,160
ENSG00000165102.14,chr8,43140378,43140614,TSS,True,20,156
ENSG00000175606.10,chr8,73978861,73981154,ES,False,107,124
ENSG00000147471.11,chr8,37777972,37779768,PAS,True,20,148
ENSG00000104312.7,chr8,89757473,89758233,TSS,True,113,206
ENSG00000155096.13,chr8,102843747,102858012,ES,False,75,109
ENSG00000155096.13,chr8,102863806,102864170,TSS,True,17,129
ENSG00000164687.10,chr8,81280532,81280674,TSS,False,354,963
ENSG00000164687.10,chr8,81283927,81283974,TSS,True,625,963
ENSG00000120896.13,chr8,22566713,22566821,IR,False,165,185
ENSG00000120896.13,chr8,22565287,22565872,TSS,True,183,272
ENSG00000120896.13,chr8,22565924,22566193,TSS,True,243,272
ENSG00000104341.16,chr8,97775787,97776108,TSS,True,74,331
ENSG00000104723.20,chr8,15540210,15540568,TSS,True,21,105
ENSG00000104723.20,chr8,15743554,15743612,TSS,True,86,103
ENSG00000104723.20,chr8,15764202,15766549,PAS,True,13,105
ENSG00000091879.13,chr8,6519991,6521177,3AS,False,133,209
ENSG00000091879.13,chr8,6562646,6563488,TSS,True,28,241
ENSG00000187954.12,chr8,144449579,144450770,PAS,True,139,195
ENSG00000187954.12,chr8,144451120,144452570,PAS,True,141,184
ENSG00000187954.12,chr8,144462282,144462876,TSS,True,25,116
ENSG00000198363.17,chr8,61619019,61637946,ES,True,13,100
ENSG00000198363.17,chr8,61638360,61642887,3AS,False,48,319
ENSG00000198363.17,chr8,61643433,61644599,ES,False,34,327
ENSG00000198363.17,chr8,61644632,61651049,ES,False,69,327
ENSG00000198363.17,chr8,61499796,61503509,PAS,True,256,349
ENSG00000198363.17,chr8,61623699,61626280,PAS,True,114,340
ENSG00000147533.16,chr8,41506012,41507058,3AS,False,110,134
ENSG00000147533.16,chr8,41490558,41490617,TSS,False,35,140
ENSG00000147533.16,chr8,41490582,41490965,TSS,True,120,140
ENSG00000158941.16,chr8,22604637,22604842,TSS,True,45,150
ENSG00000169398.19,chr8,140864399,140890542,ES,False,31,140
ENSG00000169398.19,chr8,140890769,141001124,ES,False,57,120
ENSG00000169398.19,chr8,140658381,140659678,PAS,True,22,170
ENSG00000169398.19,chr8,141001124,141001674,TSS,True,55,176
ENSG00000169398.19,chr8,141000879,141001122,TSS,True,146,176
ENSG00000104368.17,chr8,42207493,42207677,TSS,True,75,345
ENSG00000168487.18,chr8,22164896,22165553,TSS,True,24,102
ENSG00000134013.15,chr8,23403953,23404194,TSS,True,218,750
ENSG00000147649.9,chr8,97643970,97644887,TSS,True,26,206
ENSG00000161016.17,chr8,144792365,144792428,TSS,False,710,2107
ENSG00000161016.17,chr8,144791991,144792215,TSS,True,1856,2107
ENSG00000161016.17,chr8,144792244,144792390,TSS,True,1838,2107
ENSG00000158669.11,chr8,41578038,41578278,TSS,True,29,124
ENSG00000182307.13,chr8,145052497,145052585,IR,False,66,102
ENSG00000182307.13,chr8,145052437,145052497,TSS,False,39,105
ENSG00000182307.13,chr8,145052464,145052897,TSS,True,69,105
ENSG00000168077.13,chr8,27633723,27634207,TSS,True,68,214
ENSG00000168077.13,chr8,27658539,27659539,TSS,True,190,213
ENSG00000168077.13,chr8,27670899,27673018,PAS,False,31,175
ENSG00000176731.11,chr8,85214631,85217385,ES,False,40,195
ENSG00000176731.11,chr8,85217502,85220305,ES,False,148,175
ENSG00000176731.11,chr8,85220305,85220386,TSS,True,21,197
ENSG00000164733.20,chr8,11853479,11868000,ES,False,2393,2748
ENSG00000104522.15,chr8,143614453,143614623,IR,False,161,179
ENSG00000104522.15,chr8,143617473,143618177,TSS,False,32,187
ENSG00000185122.10,chr8,144312244,144313510,ES,False,379,426
ENSG00000153310.19,chr8,129939607,129939904,TSS,True,96,134
ENSG00000153310.19,chr8,130016369,130016704,TSS,True,60,139
ENSG00000179950.13,chr8,143818534,143821596,ES,False,392,755
ENSG00000179950.13,chr8,143821913,143829279,ES,False,160,732
ENSG00000179950.13,chr8,143824396,143829279,3AS,False,75,572
ENSG00000179950.13,chr8,143829279,143829376,TSS,True,139,871
ENSG00000170791.17,chr8,56211837,56214597,ES,False,60,105
ENSG00000170791.17,chr8,56214667,56216432,3AS,False,79,108
ENSG00000170619.9,chr8,144852838,144853029,TSS,True,67,121
ENSG00000170619.9,chr8,144852992,144853061,TSS,True,88,121
ENSG00000170619.9,chr8,144853371,144853557,TSS,False,98,121
ENSG00000160932.10,chr8,143018586,143020887,3AS,False,43,156
ENSG00000164924.17,chr8,100951928,100952852,TSS,True,459,1658
ENSG00000104518.10,chr8,143558294,143558451,TSS,True,27,242
ENSG00000147419.17,chr8,27752587,27762418,ES,False,25,171
ENSG00000129422.14,chr8,17643300,17646139,PAS,True,28,203
ENSG00000129422.14,chr8,17697256,17697702,TSS,False,247,391
ENSG00000147535.16,chr8,38267960,38268370,IR,False,138,165
ENSG00000147535.16,chr8,38268461,38268881,5AS,False,111,125
ENSG00000147535.16,chr8,38268461,38268881,IR,False,111,144
ENSG00000147535.16,chr8,38263118,38264604,PAS,True,112,175
ENSG00000147535.16,chr8,38266979,38267391,PAS,True,95,170
ENSG00000147535.16,chr8,38269125,38269564,TSS,False,33,175
ENSG00000147813.15,chr8,143574900,143574985,IR,False,103,121
ENSG00000147813.15,chr8,143575093,143575190,IR,False,99,119
ENSG00000147813.15,chr8,143575525,143576077,ES,True,12,119
ENSG00000147813.15,chr8,143576162,143576431,IR,False,96,120
ENSG00000147813.15,chr8,143576842,143577061,IR,False,92,113
ENSG00000147813.15,chr8,143577177,143577268,IR,False,98,112
ENSG00000147813.15,chr8,143577943,143578092,IR,False,93,114
ENSG00000147813.15,chr8,143574779,143574900,PAS,True,18,124
ENSG00000147813.15,chr8,143578092,143578621,TSS,True,31,124
ENSG00000147813.15,chr8,143577815,143578644,TSS,True,106,124
ENSG00000129691.15,chr8,38105516,38105738,TSS,True,22,124
ENSG00000104529.17,chr8,143586849,143597347,3AS,False,99,726
ENSG00000164741.14,chr8,13132943,13133293,TSS,True,166,219
ENSG00000164741.14,chr8,13276261,13276701,TSS,True,195,220
ENSG00000175305.17,chr8,94895176,94895233,TSS,True,18,111
ENSG00000156482.10,chr8,98045507,98045561,TSS,False,160,1038
ENSG00000156482.10,chr8,98045346,98045513,TSS,True,916,1038
ENSG00000173530.5,chr8,23163785,23164186,TSS,False,29,274
ENSG00000171056.7,chr8,10730195,10730516,TSS,False,74,129
ENSG00000120533.12,chr8,109334402,109336127,5AS,False,73,373
ENSG00000120533.12,chr8,109334320,109334474,TSS,True,96,392
ENSG00000120533.12,chr8,109333553,109334402,TSS,False,319,392
ENSG00000147526.19,chr8,38787178,38787743,TSS,True,78,124
ENSG00000147526.19,chr8,38756913,38757409,TSS,True,109,124
ENSG00000137573.13,chr8,69629679,69638734,ES,False,16,135
ENSG00000137573.13,chr8,69466621,69466950,TSS,True,54,147
ENSG00000137573.13,chr8,69576009,69576209,TSS,True,119,145
ENSG00000168078.9,chr8,27833133,27837709,5AS,False,35,188
ENSG00000168078.9,chr8,27837709,27837866,TSS,True,169,204
ENSG00000168078.9,chr8,27837651,27837829,TSS,True,51,204
ENSG00000154582.16,chr8,73959818,73972076,ES,False,315,360
ENSG00000154582.16,chr8,73959818,73972244,ES,True,133,151
ENSG00000154582.16,chr8,73972076,73972286,TSS,True,181,550
ENSG00000154582.16,chr8,73972244,73972296,TSS,True,395,550
ENSG00000130193.7,chr8,142727168,142727859,TSS,True,18,138
ENSG00000175324.9,chr8,38163840,38171964,ES,False,32,181
ENSG00000168615.11,chr8,38996752,38997160,TSS,True,43,419
ENSG00000136997.17,chr8,127736623,127738250,3AS,False,31,182
ENSG00000136997.17,chr8,127736050,127736623,TSS,True,51,237
ENSG00000136997.17,chr8,127738311,127739019,TSS,True,194,237
ENSG00000235173.6,chr8,144137751,144138428,TSS,True,16,146
ENSG00000179632.9,chr8,144106464,144106554,IR,False,333,380
ENSG00000104331.8,chr8,56993198,56993867,TSS,True,23,208
ENSG00000120889.12,chr8,23028441,23028528,IR,False,97,204
ENSG00000120889.12,chr8,23068750,23069112,TSS,True,63,264
ENSG00000160948.13,chr8,144428488,144428582,TSS,True,40,238
ENSG00000137575.11,chr8,58572314,58575902,3AS,False,177,803
ENSG00000198791.11,chr8,17230848,17232426,IR,True,171,195
ENSG00000198791.11,chr8,17226029,17230848,PAS,True,47,219
ENSG00000198791.11,chr8,17229227,17232537,PAS,True,194,218
ENSG00000198791.11,chr8,17246674,17246871,TSS,True,35,238
ENSG00000254093.8,chr8,10839737,10839893,TSS,False,76,109
ENSG00000147586.9,chr8,80030020,80030272,TSS,True,81,104
ENSG00000147586.9,chr8,80030053,80030271,TSS,True,89,104
ENSG00000147586.9,chr8,80030035,80030279,TSS,True,52,104
ENSG00000178719.16,chr8,143990042,143990199,TSS,False,47,102
ENSG00000178719.16,chr8,143990057,143990311,TSS,True,91,102
ENSG00000178719.16,chr8,143990596,143991602,TSS,True,88,102
ENSG00000171033.12,chr8,78516468,78598357,ES,False,50,149
ENSG00000070756.15,chr8,100721390,100722092,TSS,True,405,831
ENSG00000070756.15,chr8,100706650,100706798,TSS,True,493,831
ENSG00000120885.21,chr8,27614654,27614703,TSS,True,52,418
ENSG00000185803.9,chr8,144358554,144359065,TSS,True,56,258
ENSG00000133872.13,chr8,30070059,30082846,ES,False,55,428
ENSG00000168522.12,chr8,43056304,43056546,TSS,True,29,202
ENSG00000168522.12,chr8,43085159,43085791,PAS,True,22,193
ENSG00000205502.3,chr15,62165194,62165285,TSS,False,16,114
ENSG00000181026.14,chr15,88621258,88621382,TSS,False,34,112
ENSG00000159322.17,chr15,72752892,72755555,3AS,False,84,164
ENSG00000159322.17,chr15,72751294,72752895,PAS,True,109,190
ENSG00000159322.17,chr15,72751294,72752892,PAS,True,101,190
ENSG00000159322.17,chr15,72783458,72783781,TSS,True,21,193
ENSG00000166794.4,chr15,64162851,64163122,TSS,True,393,2403
ENSG00000128989.10,chr15,52568847,52569144,TSS,True,79,173
ENSG00000128989.10,chr15,52569115,52569167,TSS,True,115,173
ENSG00000137824.15,chr15,40735883,40736594,PAS,True,12,101
ENSG00000137824.15,chr15,40755082,40755282,TSS,True,75,136
ENSG00000137824.15,chr15,40755198,40755282,TSS,True,106,136
ENSG00000181991.15,chr15,88467782,88467910,3AS,False,69,210
ENSG00000166825.13,chr15,89806806,89814771,3AS,False,133,221
ENSG00000166825.13,chr15,89814771,89815115,TSS,True,84,307
ENSG00000128951.13,chr15,48331479,48332267,5AS,False,35,198
ENSG00000128951.13,chr15,48331399,48332406,TSS,False,210,440
ENSG00000128951.13,chr15,48331409,48331795,TSS,True,279,440
ENSG00000137807.15,chr15,69423329,69426069,ES,False,99,127
ENSG00000137807.15,chr15,69440487,69444789,ES,False,96,129
ENSG00000137807.15,chr15,69414113,69414476,TSS,True,15,138
ENSG00000104064.17,chr15,50300902,50301256,5AS,False,79,142
ENSG00000104064.17,chr15,50277251,50278784,PAS,True,61,148
ENSG00000104064.17,chr15,50283536,50286183,PAS,True,86,147
ENSG00000179335.18,chr15,74615703,74615898,TSS,False,27,203
ENSG00000140374.15,chr15,76292700,76311349,ES,False,69,344
ENSG00000169609.13,chr15,83003443,83004972,PAS,True,97,109
ENSG00000169609.13,chr15,83011496,83011639,TSS,True,26,109
ENSG00000138594.13,chr15,51829629,51829836,TSS,True,24,122
ENSG00000103855.17,chr15,73684201,73684460,TSS,True,36,108
ENSG00000140464.19,chr15,73994696,73994941,TSS,True,37,129
ENSG00000140464.19,chr15,74042988,74043345,PAS,True,101,120
ENSG00000140464.19,chr15,74034477,74036394,PAS,True,92,108
ENSG00000140464.19,chr15,74035171,74036394,PAS,False,64,108
ENSG00000140464.19,chr15,74044220,74046771,PAS,True,106,120
ENSG00000140553.17,chr15,90935330,90935543,5AS,False,70,132
ENSG00000140553.17,chr15,90935216,90935330,TSS,True,107,176
ENSG00000140553.17,chr15,90935268,90935375,TSS,True,114,176
ENSG00000140157.14,chr15,22838921,22851638,ES,False,134,223
ENSG00000140157.14,chr15,22838921,22851638,5AS,False,134,177
ENSG00000140157.14,chr15,22838643,22838921,TSS,True,49,276
ENSG00000182718.16,chr15,60386086,60397942,ME,False,590,656
ENSG00000182718.16,chr15,60386086,60397942,ME,False,588,655
ENSG00000182718.16,chr15,60386086,60397942,ME,False,573,656
ENSG00000272888.6,chr15,92882676,92883186,TSS,True,103,180
ENSG00000137815.14,chr15,41417090,41417313,TSS,True,38,164
ENSG00000137815.14,chr15,41457671,41458747,PAS,True,81,126
ENSG00000137815.14,chr15,41464770,41464861,PAS,True,115,131
ENSG00000137815.14,chr15,41480580,41482981,PAS,False,66,134
ENSG00000140416.20,chr15,63042137,63042943,TSS,True,408,963
ENSG00000140416.20,chr15,63048405,63048707,TSS,True,606,958
ENSG00000198901.13,chr15,90967202,90969446,ES,False,72,135
ENSG00000198901.13,chr15,90967202,90969523,5AS,False,55,190
ENSG00000198901.13,chr15,90966037,90967202,PAS,True,47,248
ENSG00000198901.13,chr15,90966037,90966653,PAS,True,230,263
ENSG00000198901.13,chr15,90994406,90994772,TSS,True,31,263
ENSG00000138614.14,chr15,65611097,65611613,TSS,True,44,112
ENSG00000138614.14,chr15,65610795,65611148,TSS,True,87,112
ENSG00000166797.10,chr15,64075537,64088686,ES,False,54,231
ENSG00000140367.11,chr15,75854487,75868950,ES,False,18,110
ENSG00000140367.11,chr15,75883424,75899426,ES,False,15,109
ENSG00000140575.12,chr15,90388211,90388396,TSS,True,62,190
ENSG00000140575.12,chr15,90499994,90502239,PAS,True,42,170
ENSG00000140575.12,chr15,90390773,90391243,PAS,True,110,129
ENSG00000273749.4,chr15,22980286,22980440,TSS,True,47,198
ENSG00000128463.12,chr15,34227846,34229752,ES,False,47,414
ENSG00000140564.11,chr15,90871538,90871605,TSS,False,138,213
ENSG00000131876.16,chr15,101295096,101295325,TSS,True,836,1118
ENSG00000028528.14,chr15,64095898,64096172,TSS,True,71,331
ENSG00000137845.14,chr15,58749479,58749821,TSS,True,29,181
ENSG00000167196.13,chr15,75904103,75913202,ES,False,21,145
ENSG00000137804.12,chr15,41349241,41351032,3AS,False,225,691
ENSG00000137804.12,chr15,41358258,41365404,3AS,False,303,690
ENSG00000137804.12,chr15,41371684,41377195,ES,False,74,673
ENSG00000086666.18,chr15,80059809,80120327,ES,False,131,157
ENSG00000086666.18,chr15,80059654,80059809,TSS,True,112,272
ENSG00000086666.18,chr15,80072548,80072647,TSS,True,220,272
ENSG00000276550.4,chr15,22494656,22494955,TSS,True,180,208
ENSG00000138604.9,chr15,69268219,69272207,PAS,True,46,162
ENSG00000138604.9,chr15,69196414,69197459,PAS,False,115,159
ENSG00000179151.12,chr15,74675142,74695879,ES,False,76,100
ENSG00000179151.12,chr15,74630556,74632946,PAS,True,12,115
ENSG00000179151.12,chr15,74695879,74696040,TSS,True,31,133
ENSG00000128739.22,chr15,24954852,24955062,TSS,True,45,410
ENSG00000140525.17,chr15,89243946,89244033,TSS,True,67,106
ENSG00000140525.17,chr15,89243953,89244067,TSS,True,68,106
ENSG00000140497.16,chr15,74843794,74844892,IR,True,30,218
ENSG00000140497.16,chr15,74843729,74845217,PAS,True,33,225
ENSG00000140497.16,chr15,74843723,74843794,PAS,True,204,234
ENSG00000137801.10,chr15,39581076,39581228,TSS,True,2497,3141
ENSG00000137801.10,chr15,39589784,39590023,TSS,True,2035,3128
ENSG00000185787.14,chr15,78872781,78873057,TSS,True,125,886
ENSG00000103978.15,chr15,42228820,42233212,ME,False,21,105
ENSG00000242028.6,chr15,43797363,43800784,TSS,True,245,595
ENSG00000092531.9,chr15,42515354,42529674,ES,False,50,418
ENSG00000166503.8,chr15,83207330,83208071,TSS,True,109,447
ENSG00000166503.8,chr15,83163998,83164076,TSS,True,386,447
ENSG00000138629.15,chr15,74458896,74461107,5AS,False,70,155
ENSG00000138629.15,chr15,74461036,74461177,TSS,False,114,193
ENSG00000138629.15,chr15,74461107,74461179,TSS,True,122,193
ENSG00000184277.12,chr15,101650161,101652270,ES,False,80,108
ENSG00000103966.10,chr15,41972258,41972597,TSS,True,51,466
ENSG00000183578.7,chr15,51094543,51094906,TSS,True,14,106
ENSG00000136404.15,chr15,83107058,83107772,TSS,True,14,122
ENSG00000137831.14,chr15,70676591,70678098,ES,False,40,235
ENSG00000137831.14,chr15,70763329,70763564,TSS,True,243,279
ENSG00000137831.14,chr15,70701876,70702333,TSS,True,88,279
ENSG00000166803.12,chr15,64366075,64380957,ES,False,79,447
ENSG00000182768.8,chr15,90265876,90266287,IR,False,49,456
ENSG00000182768.8,chr15,90265669,90266398,TSS,True,56,463
ENSG00000182768.8,chr15,90265672,90265876,TSS,False,414,463
ENSG00000140400.16,chr15,75368482,75368783,TSS,False,41,111
ENSG00000114062.19,chr15,25438488,25439115,TSS,True,30,112
ENSG00000114062.19,chr15,25340084,25340139,TSS,True,92,110
ENSG00000140299.11,chr15,59664120,59668891,ES,False,96,162
ENSG00000140299.11,chr15,59689134,59689345,TSS,True,21,180
ENSG00000182774.12,chr15,82540425,82540460,TSS,True,327,1706
ENSG00000182774.12,chr15,82539980,82540445,TSS,True,1452,1705
ENSG00000185551.14,chr15,96325556,96326352,TSS,False,251,287
ENSG00000185551.14,chr15,96330699,96332547,TSS,False,248,286
ENSG00000185551.14,chr15,96334073,96334603,TSS,True,128,285
ENSG00000140365.15,chr15,75336008,75336092,TSS,False,30,156
ENSG00000179010.14,chr4,6640708,6640827,IR,False,127,382
ENSG00000179010.14,chr4,6640655,6640708,TSS,False,275,402
ENSG00000179010.14,chr4,6640682,6641258,TSS,True,147,402
ENSG00000168214.20,chr4,26320803,26321048,TSS,True,26,116
ENSG00000109390.11,chr4,139295731,139295834,TSS,False,177,662
ENSG00000109390.11,chr4,139302415,139302511,TSS,True,499,666
ENSG00000226950.6,chr4,52712433,52712527,TSS,True,27,251
ENSG00000109180.14,chr4,48831060,48831249,TSS,True,105,177
ENSG00000109180.14,chr4,48831092,48831496,TSS,True,151,177
ENSG00000205208.4,chr4,158671615,158671901,TSS,True,14,137
ENSG00000152795.17,chr4,82424883,82425562,IR,False,43,115
ENSG00000152795.17,chr4,82424883,82426036,IR,False,382,454
ENSG00000152795.17,chr4,82425667,82426036,IR,False,45,117
ENSG00000152795.17,chr4,82422746,82424883,PAS,True,106,534
ENSG00000152795.17,chr4,82423203,82426129,PAS,True,343,413
ENSG00000152795.17,chr4,82429247,82430469,TSS,True,149,539
ENSG00000152795.17,chr4,82426036,82426130,TSS,True,448,539
ENSG00000138777.19,chr4,105369068,105369753,PAS,True,35,197
ENSG00000138777.19,chr4,105473893,105474085,TSS,True,48,231
ENSG00000071127.16,chr4,10116650,10116986,TSS,True,178,948
ENSG00000154277.12,chr4,41257009,41257608,3AS,True,16,123
ENSG00000154277.12,chr4,41256875,41257020,TSS,True,203,1499
ENSG00000109736.14,chr4,2930953,2931060,IR,False,188,248
ENSG00000109736.14,chr4,2932758,2933105,IR,False,200,229
ENSG00000109736.14,chr4,2929927,2930953,PAS,True,66,254
ENSG00000109736.14,chr4,2929923,2931150,PAS,False,198,253
ENSG00000109736.14,chr4,2933752,2934511,TSS,True,228,258
ENSG00000109736.14,chr4,2934768,2934880,TSS,True,57,258
ENSG00000109501.13,chr4,6270014,6277454,3AS,False,20,115
ENSG00000109501.13,chr4,6269831,6270014,TSS,True,51,167
ENSG00000169744.12,chr4,16508683,16511980,3AS,False,24,118
ENSG00000169744.12,chr4,16501533,16502873,PAS,True,15,125
ENSG00000169744.12,chr4,16898353,16898952,TSS,True,15,133
ENSG00000145386.9,chr4,121823415,121823933,TSS,True,16,151
ENSG00000129187.14,chr4,182915575,182917310,5AS,False,31,124
ENSG00000129187.14,chr4,182917287,182917475,TSS,True,53,146
ENSG00000129187.14,chr4,182917310,182917565,TSS,True,111,146
ENSG00000123737.12,chr4,121814047,121816368,ES,False,76,106
ENSG00000163069.12,chr4,52029863,52038226,ES,True,33,253
ENSG00000163069.12,chr4,52038226,52038315,TSS,True,46,299
ENSG00000163682.16,chr4,39458890,39458946,TSS,True,104,588
ENSG00000163682.16,chr4,39458393,39458911,TSS,True,503,588
ENSG00000197712.11,chr4,38867562,38867834,TSS,True,28,102
ENSG00000163956.11,chr4,3532208,3532446,TSS,True,151,1014
ENSG00000163956.11,chr4,3514751,3514825,TSS,True,887,1014
ENSG00000087274.16,chr4,2843837,2844024,TSS,True,80,427
ENSG00000164161.9,chr4,144646134,144646954,TSS,True,4141,6982
ENSG00000164161.9,chr4,144659636,144659856,PAS,True,1695,2864
